wavelength,Back_SalStrf,Belly_SalStrf,Breast_SalStrf,Crissum_SalStrf,Crown_SalStrf,DorTail_SalStrf,Patch10_SalStrf,Rump_SalStrf,Throat_SalStrf,WingTip_SalStrf
406.11,6.73473333333,40.6512,27.6476666667,30.1751333333,8.96033333335,8.1708,5.9988,9.10153333333,37.7402,7.83956666667
406.47,6.71013333333,40.7348,27.694,30.2331333333,8.93153333333,8.15593333334,5.9654,9.08286666667,37.8231333334,7.823
406.83,6.7098,40.8314,27.7074666667,30.2962666667,8.92366666666,8.1561,5.95506666667,9.06046666667,37.8871333333,7.80336666667
407.19,6.7364,40.9989333333,27.8268666667,30.4128,8.94446666668,8.17723333333,5.9756,9.09526666667,38.0034666667,7.84713333333
407.55,6.747,41.0635333333,27.8742666667,30.4708,8.97666666667,8.20969999999,5.98866666667,9.14146666667,38.0589333333,7.87233333333
407.90,6.7342,41.0867333333,27.8836,30.5032,8.95593333333,8.18846666667,5.96213333333,9.13946666667,38.1225333333,7.82943333333
408.26,6.72326666667,41.1649333333,27.9405333333,30.5786,8.96026666667,8.19996666667,5.96426666667,9.16426666667,38.1983333333,7.8279
408.62,6.77126666667,41.3185333333,28.0565333333,30.7170666667,9.01580000001,8.25739999999,6.00566666667,9.22406666667,38.3619333333,7.86476666667
408.98,6.7812,41.4180666667,28.097,30.7674,8.99386666667,8.25713333333,6.0022,9.24679999999,38.4218,7.84543333333
409.34,6.78486666667,41.4457333333,28.1271333333,30.7808666667,8.99333333334,8.24906666667,5.9998,9.22526666667,38.4547333333,7.86263333333
409.70,6.82366666667,41.5354,28.1728666667,30.8691333333,9.0406,8.2821,6.0362,9.25953333333,38.5306666667,7.89313333333
410.06,6.8048,41.5412,28.1724,30.8704666667,9.0164,8.27083333333,6.00326666667,9.24393333334,38.5441333333,7.89663333333
410.42,6.83826666667,41.6728666666,28.2318,30.9518,9.05640000001,8.30793333333,6.02646666667,9.2888,38.6693333333,7.90393333333
410.77,6.88106666667,41.7412666667,28.2886666667,31.0150666667,9.11699999999,8.34296666667,6.07066666667,9.37200000001,38.728,7.94663333333
411.13,6.8838,41.7819333333,28.2946,31.0650666667,9.09293333335,8.3313,6.05846666667,9.38346666666,38.8025333333,7.9346
411.49,6.87193333333,41.8328,28.3018666667,31.1009333333,9.07619999999,8.30646666667,6.0394,9.37273333333,38.8476,7.90583333333
411.85,6.87073333333,41.9156,28.3517333333,31.1832666667,9.07726666667,8.30419999999,6.03886666667,9.37646666666,38.9254,7.92303333333
412.21,6.89386666667,41.984,28.3632666667,31.2466,9.10033333332,8.3182,6.04193333333,9.38513333333,38.998,7.91816666667
412.57,6.89506666667,42.0566,28.3923333333,31.3011333334,9.09986666667,8.29986666667,6.01873333333,9.37653333333,39.0642666667,7.91103333333
412.92,6.88653333333,42.1116666667,28.3964666666,31.3704,9.10746666667,8.30503333333,6.01813333333,9.37633333333,39.1199333333,7.93096666667
413.28,6.9072,42.195,28.4337333333,31.4672,9.14193333334,8.32883333333,6.041,9.42266666667,39.2126666667,7.9569
413.64,6.90233333333,42.2702,28.4798,31.5409333334,9.13933333333,8.33303333333,6.02566666667,9.45113333333,39.3188,7.9707
414.00,6.94353333333,42.3608666667,28.5236666667,31.6518,9.18560000001,8.36913333334,6.07133333333,9.50540000001,39.3645333333,7.986
414.36,6.93273333333,42.3530666667,28.5064,31.7027333333,9.18679999999,8.35363333333,6.05553333333,9.53166666666,39.339,8.01836666667
414.72,6.89906666667,42.3689333333,28.4758,31.7427333333,9.16793333333,8.33676666667,6.00713333333,9.50839999999,39.3683333333,8.01146666667
415.07,6.8438,42.3684,28.4370666667,31.7692666666,9.14926666667,8.31879999999,5.95113333334,9.4854,39.3741333333,8.00106666667
415.43,6.8552,42.4274666666,28.4497333333,31.8384,9.14126666667,8.33440000001,5.9396,9.49753333334,39.4218,8.00703333334
415.79,6.79046666667,42.4174,28.3818666667,31.8192666667,9.07519999999,8.29273333333,5.87966666667,9.44439999999,39.3914666667,7.94176666667
416.15,6.775,42.4515333333,28.3700666667,31.84,9.07546666667,8.28936666667,5.86346666667,9.4568,39.3846666667,7.9569
416.51,6.74666666667,42.4941333333,28.3566666667,31.8947333333,9.0476,8.30143333333,5.83873333333,9.4766,39.4408,7.97033333333
416.86,6.76886666667,42.5399333334,28.3671333333,31.9322666666,9.06966666667,8.34436666667,5.84986666667,9.5198,39.4786,8.0005
417.22,6.74406666667,42.5534,28.3172,31.9632,9.03966666667,8.3498,5.816,9.51953333333,39.5039333333,7.99693333333
417.58,6.69793333333,42.5681333333,28.2616666667,31.9606666667,8.98219999999,8.31620000001,5.7618,9.49260000001,39.4910666667,7.9385
417.94,6.64946666667,42.582,28.2328666667,31.9942666667,8.93586666668,8.28166666667,5.71393333333,9.46539999999,39.5516666667,7.9079
418.29,6.6348,42.6292,28.2232,32.0522,8.92866666667,8.29686666667,5.6912,9.45980000001,39.5916666666,7.8869
418.65,6.60526666667,42.6655333333,28.2018,32.1024666667,8.88873333332,8.28696666666,5.6682,9.44973333333,39.6197333333,7.8805
419.01,6.59986666667,42.7251333333,28.2008,32.1361333333,8.88059999999,8.29806666667,5.6594,9.45153333333,39.6602,7.87553333333
419.37,6.57093333333,42.7828,28.1887333333,32.194,8.87886666666,8.29913333334,5.63286666667,9.46199999999,39.7117333333,7.87863333333
419.73,6.57573333333,42.8041333333,28.1756,32.2408666667,8.88873333334,8.32736666667,5.6204,9.48133333333,39.7394666667,7.89493333333
420.08,6.54746666667,42.8146666667,28.1392,32.2776,8.8644,8.31866666666,5.5918,9.47206666666,39.7599333333,7.8791
420.44,6.52253333333,42.7808666667,28.0844,32.2674666667,8.84453333333,8.28846666667,5.5686,9.44706666666,39.7111333333,7.85683333333
420.80,6.47613333333,42.7961333333,28.0456,32.3133333333,8.80166666667,8.24629999999,5.5102,9.41333333334,39.7182,7.82183333333
421.16,6.46293333333,42.853,28.0563333333,32.3766,8.80066666667,8.23980000001,5.48726666667,9.41486666667,39.7379333333,7.8185
421.51,6.4714,42.8526,28.0390666667,32.4176,8.80986666667,8.25603333334,5.50326666667,9.42326666666,39.7442666667,7.85493333333
421.87,6.4718,42.8852,28.0275333333,32.4560666667,8.81953333333,8.27133333333,5.49786666667,9.44026666667,39.7542666667,7.86913333333
422.23,6.46513333334,42.8818,28.0087333333,32.4773333333,8.8118,8.28019999999,5.49166666667,9.44913333333,39.7709333333,7.8883
422.58,6.4778,42.9143333333,28.0108,32.5314,8.82646666666,8.29823333334,5.4862,9.48026666667,39.8032666667,7.89576666667
422.94,6.4756,42.9033333333,27.9786666667,32.5620666667,8.82606666667,8.2983,5.47826666667,9.48453333334,39.7939333333,7.89526666667
423.30,6.46753333333,42.9137333333,27.9732666667,32.6026666667,8.81320000001,8.30113333333,5.45733333333,9.48506666667,39.8186666667,7.89673333333
423.66,6.47093333334,42.9567333333,27.9770666667,32.6630666667,8.82866666668,8.30736666667,5.4554,9.51240000001,39.8588,7.91183333333
424.01,6.48526666667,43.0088,28.0029333333,32.7213333333,8.84013333333,8.31526666666,5.46506666667,9.5302,39.9238,7.92546666667
424.37,6.4996,43.0553333333,28.0150666667,32.7932666667,8.85653333333,8.34296666666,5.46526666667,9.54393333334,39.9973333333,7.94493333333
424.73,6.5206,43.0913333333,28.0202,32.8362,8.8794,8.37703333333,5.48973333333,9.57413333334,40.0365333333,7.96843333333
425.08,6.5278,43.102,28.0007333333,32.8576666667,8.87093333334,8.37659999999,5.48886666667,9.58339999999,40.0568,7.97796666667
425.44,6.5232,43.1734,28.0179333333,32.9312666667,8.87653333332,8.39126666666,5.47173333333,9.59526666666,40.1296,7.9705
425.80,6.5424,43.1951333333,28.0178,32.9814666667,8.8876,8.40396666667,5.4796,9.61140000001,40.1617333333,7.98653333333
426.16,6.53753333333,43.2556,28.0167333333,33.0336666667,8.88713333333,8.38713333334,5.47206666667,9.60853333333,40.2052,7.97703333333
426.51,6.53386666667,43.3000666667,28.0254,33.0770666667,8.87099999999,8.38033333334,5.4546,9.59273333333,40.2414,7.9811
426.87,6.54926666667,43.396,28.0752,33.1769333333,8.89773333333,8.4009,5.46813333333,9.64066666667,40.3396,8.01306666667
427.23,6.56133333333,43.4406,28.0737333333,33.2172,8.91926666665,8.40743333333,5.4918,9.65579999999,40.3782,8.02926666667
427.58,6.55333333333,43.4621333333,28.0559333333,33.2418,8.9032,8.4078,5.48353333333,9.64640000001,40.3973333333,8.01603333333
427.94,6.5468,43.493,28.0588,33.2847333333,8.90533333333,8.41709999999,5.46086666667,9.65400000001,40.4254666667,8.02466666667
428.30,6.57086666667,43.6208666667,28.1227333334,33.3805333333,8.94686666665,8.45513333333,5.48446666667,9.70186666667,40.515,8.05096666667
428.65,6.56233333333,43.6730666667,28.157,33.4284,8.9492,8.4515,5.4798,9.71413333333,40.5802666667,8.04556666667
429.01,6.57713333333,43.7672666667,28.2190666667,33.5204,8.98146666667,8.49089999999,5.49846666667,9.75053333334,40.6757333333,8.05763333333
429.37,6.59173333333,43.8186666667,28.2598,33.5918,8.99566666665,8.50179999999,5.51826666667,9.77726666667,40.7176666667,8.0711
429.72,6.56233333333,43.8642,28.2669333333,33.6302,8.97733333334,8.47409999999,5.49053333333,9.77126666667,40.7476666667,8.04710000001
430.08,6.56826666667,43.9036,28.2796666667,33.672,8.98193333332,8.47416666667,5.49546666667,9.79153333333,40.7709333333,8.0377
430.44,6.59426666667,43.9804,28.3196666667,33.754,9.0168,8.50213333333,5.5346,9.83186666667,40.8488666667,8.06000000001
430.79,6.62686666667,44.0412666667,28.3658666667,33.8213333333,9.04326666668,8.52063333333,5.56206666667,9.84766666667,40.9069333333,8.0736
431.15,6.6318,44.0861333333,28.3986,33.8833333333,9.01866666667,8.51923333333,5.55606666667,9.84986666666,40.9468666667,8.07090000001
431.50,6.64986666666,44.2206666667,28.4894666667,33.9966666667,9.0534,8.54896666667,5.59006666667,9.89000000001,41.0639333333,8.1086
431.86,6.65093333333,44.2978,28.5356666667,34.0694,9.04466666667,8.55873333333,5.5994,9.90253333333,41.1403333333,8.11736666666
432.22,6.64193333333,44.3244,28.5587333333,34.1142666667,9.01286666667,8.5463,5.59893333333,9.90300000001,41.1866,8.11846666667
432.57,6.64526666667,44.3283333333,28.5692666667,34.1363333333,9.01766666665,8.56043333334,5.6016,9.90886666666,41.1956666667,8.13273333333
432.93,6.64113333333,44.3378666667,28.5876,34.1607333333,9.00353333332,8.54186666667,5.60433333333,9.89966666666,41.2218,8.11886666666
433.29,6.64166666666,44.3870666667,28.5996,34.1997333333,9.01106666668,8.54236666666,5.60013333333,9.90226666667,41.2691333333,8.11286666667
433.64,6.6476,44.4372,28.6295333333,34.2362,9.02133333334,8.56566666667,5.6088,9.91626666667,41.3376666667,8.12096666667
434.00,6.637,44.4931333333,28.6558,34.2661333333,9.02506666668,8.56813333334,5.60746666667,9.9116,41.3952,8.12799999999
434.35,6.62273333333,44.4974,28.6574666667,34.2806,9.01773333335,8.55066666667,5.59746666667,9.89100000001,41.4089333333,8.11060000001
434.71,6.6212,44.5724,28.6938,34.3356,9.01793333335,8.55236666667,5.59526666667,9.8958,41.4632,8.11539999999
435.07,6.65733333333,44.6386,28.748,34.4184666667,9.07033333333,8.58913333334,5.6316,9.9372,41.5252666667,8.14243333333
435.42,6.6874,44.6598,28.7868666667,34.465,9.08986666667,8.59700000001,5.65773333333,9.95733333333,41.5618666667,8.1553
435.78,6.71833333333,44.7164,28.8210666667,34.5358666667,9.12253333334,8.62056666666,5.676,9.98039999999,41.619,8.17383333334
436.13,6.7234,44.7313333334,28.8298,34.5659333333,9.13760000001,8.62450000001,5.6652,9.9922,41.6118666667,8.15983333333
436.49,6.7404,44.8306666667,28.8796666667,34.6484,9.15513333332,8.62969999999,5.67166666667,10.001,41.6856666667,8.17369999999
436.84,6.7524,44.9182666667,28.9194666666,34.7181333333,9.16853333333,8.64536666667,5.66733333333,10.0238,41.7393333333,8.19063333333
437.20,6.75366666667,44.9411333333,28.9545333333,34.7532,9.15746666667,8.64073333333,5.6644,10.0232,41.7536,8.19643333333
437.56,6.77886666667,45.0088,29.0134,34.8342,9.18146666665,8.66206666667,5.69773333333,10.0529333333,41.7803333333,8.23146666667
437.91,6.81073333333,45.0693333333,29.0824,34.9183333333,9.20686666666,8.69010000001,5.72426666667,10.0886,41.8464,8.2688
438.27,6.8084,45.0986,29.1043333333,34.9346,9.21713333334,8.70259999999,5.7244,10.1137333333,41.8512,8.27926666667
438.62,6.77473333333,45.0777333333,29.0855333334,34.9302,9.17933333333,8.68270000001,5.68933333333,10.0860666667,41.8167333333,8.25096666667
438.98,6.73333333333,45.102,29.0702666667,34.9376666667,9.14040000001,8.65919999999,5.64506666667,10.0668,41.8141333333,8.21436666667
439.33,6.70693333333,45.0962666666,29.0318,34.9456,9.12860000001,8.6473,5.61246666667,10.0554666667,41.8033333333,8.19713333333
439.69,6.67873333333,45.094,29.0211333333,34.9611333333,9.0964,8.62146666667,5.58966666667,10.0502666667,41.8054,8.16796666667
440.04,6.6582,45.0924,29.0047333333,34.972,9.07666666667,8.60593333334,5.58293333333,10.0348,41.8233333333,8.1602
440.40,6.65173333333,45.0924666667,28.9956666667,34.9872,9.06013333334,8.58953333333,5.58013333333,10.0271333333,41.8325333333,8.14926666666
440.75,6.6362,45.0606,28.9735333334,34.9896666667,9.04939999999,8.57396666667,5.572,10.0188,41.8218666667,8.14223333333
441.11,6.63346666667,45.0664,28.9494666667,35.0008666667,9.05033333333,8.56803333333,5.572,10.0392666667,41.8452666666,8.1513
441.47,6.618,45.1366666667,28.9636666667,35.066,9.05106666666,8.56153333334,5.54446666667,10.045,41.911,8.12843333333
441.82,6.6216,45.1632666667,28.9558,35.1252,9.04613333333,8.563,5.53693333334,10.0582,41.9376666667,8.12976666666
442.18,6.61426666667,45.2184666667,28.9599333333,35.1873333333,9.04333333332,8.57476666667,5.52413333333,10.0662,41.9911333333,8.13289999999
442.53,6.63053333333,45.2574666667,28.9650666667,35.2548,9.06026666667,8.59096666667,5.5304,10.0998666667,42.0623333333,8.16363333333
442.89,6.64453333333,45.2976666667,28.9923333333,35.3295333334,9.0814,8.61276666666,5.54953333333,10.1268666667,42.133,8.20443333333
443.24,6.653,45.3501333333,29.0116666667,35.3977333333,9.0644,8.6146,5.55126666667,10.1363333333,42.1775333333,8.20480000001
443.60,6.66193333333,45.4052,29.0247333333,35.4592,9.0816,8.64603333334,5.5662,10.1592,42.2184666667,8.23673333333
443.95,6.6598,45.4684,29.0188666667,35.5253333333,9.08199999999,8.6522,5.5494,10.1826666667,42.2617333333,8.26160000001
444.31,6.6406,45.4689333334,28.9866666667,35.5682,9.07273333333,8.66053333333,5.51486666667,10.1970666667,42.244,8.25563333333
444.66,6.64866666667,45.5505333334,29.0018,35.6436666667,9.08746666667,8.70016666667,5.5126,10.2229333333,42.3148,8.27576666666
445.02,6.63853333334,45.6166666667,29.0072,35.7173333333,9.08453333333,8.72236666667,5.501,10.2294666667,42.3718,8.28306666667
445.37,6.65093333333,45.5972666667,28.9796,35.7305333333,9.082,8.74489999999,5.51053333333,10.2457333333,42.3729333333,8.317
445.72,6.6278,45.5639333333,28.9240666667,35.7155333333,9.06406666665,8.74703333333,5.48093333333,10.2379333333,42.3548666667,8.30886666666
446.08,6.6224,45.566,28.8990666667,35.7566,9.04786666665,8.74916666667,5.4674,10.237,42.3678,8.30776666667
446.43,6.61093333333,45.5723333333,28.8674666667,35.7832666667,9.03099999999,8.75119999999,5.45893333333,10.2346,42.3668,8.29343333333
446.79,6.60333333333,45.5871333333,28.8368666667,35.8182,9.01613333333,8.75013333333,5.4446,10.2265333333,42.3851333333,8.29083333333
447.14,6.60473333333,45.612,28.8262,35.8649333333,9.02693333333,8.77003333333,5.4432,10.2402,42.4096,8.31226666666
447.50,6.59106666667,45.5904666667,28.7792666667,35.8706,9.01853333333,8.75906666667,5.42526666667,10.2316,42.3918666667,8.30619999999
447.85,6.58326666667,45.5937333333,28.7602666667,35.8944666667,9.01286666667,8.76576666667,5.40833333333,10.2328,42.4001333333,8.29470000001
448.21,6.58986666667,45.6522666667,28.7612666667,35.959,9.01573333334,8.77256666667,5.4164,10.2428666667,42.4719333333,8.30856666667
448.56,6.589,45.6823333333,28.7510666667,36.0412666667,9.02720000001,8.78020000001,5.41933333333,10.2638666667,42.5062666667,8.32633333333
448.92,6.5876,45.6651333333,28.7260666666,36.0696,9.01693333334,8.77436666667,5.40866666667,10.2632666667,42.4891333333,8.32266666667
449.27,6.55466666667,45.6458,28.6653333333,36.0712,8.99879999999,8.74533333334,5.38646666667,10.2458,42.4706,8.29413333334
449.62,6.5542,45.6754,28.6631333333,36.1445333333,9.00473333333,8.75880000001,5.39213333333,10.2552,42.4932666667,8.29756666666
449.98,6.55653333333,45.6786,28.6476,36.1761333333,9.00713333333,8.75993333333,5.3826,10.2763333333,42.5111333333,8.30649999999
450.33,6.53713333333,45.6668666667,28.6210666667,36.1990666667,9.00386666668,8.75879999999,5.36813333333,10.2872666667,42.5285333333,8.30869999999
450.69,6.5378,45.6786666667,28.6246666666,36.2357333333,9.01199999999,8.77113333333,5.3624,10.3035333333,42.5452,8.29880000001
451.04,6.5326,45.6874,28.6288,36.2634,9.01146666667,8.7791,5.3564,10.3184666667,42.5664,8.31309999999
451.40,6.53806666667,45.7428666667,28.6462666667,36.3329333333,9.01506666667,8.79466666667,5.35706666667,10.3293333333,42.628,8.30963333333
451.75,6.53573333334,45.7874,28.6536666667,36.4224,9.01913333334,8.80636666667,5.37013333333,10.3456666667,42.6864,8.31256666667
452.10,6.534,45.7827333334,28.6630666667,36.4549333333,9.02659999999,8.8336,5.36533333333,10.3671333333,42.7008666666,8.31853333333
452.46,6.50546666666,45.7902,28.6372666667,36.4554666667,8.98813333332,8.80163333333,5.33813333333,10.3332,42.6819333333,8.28959999999
452.81,6.5074,45.8157333333,28.6384,36.5031333333,9.00399999999,8.81096666666,5.3432,10.3542,42.7172666667,8.28299999999
453.17,6.52926666667,45.8983333333,28.6968,36.6236666667,9.02833333333,8.84823333333,5.35506666667,10.3838666667,42.8101333333,8.30913333334
453.52,6.51966666667,45.9643333333,28.7164,36.6650666667,9.00946666667,8.8407,5.33486666667,10.3939333333,42.8708666667,8.30189999999
453.87,6.5322,46.0192,28.7444666667,36.7320666667,9.02366666665,8.85003333334,5.3504,10.4084666667,42.9249333333,8.29946666667
454.23,6.56126666667,46.0944,28.7988666667,36.8120666667,9.05219999999,8.88270000001,5.3784,10.4246666667,42.9908666667,8.33056666667
454.58,6.57606666667,46.1408,28.8206666667,36.8638666667,9.08706666666,8.89839999999,5.40813333333,10.4584,43.0232,8.37053333333
454.93,6.5978,46.2042,28.8392666667,36.9330666667,9.1004,8.91053333333,5.4246,10.4742666667,43.0863333333,8.39056666667
455.29,6.62666666667,46.254,28.8811333333,36.9951333333,9.12273333335,8.92126666667,5.4434,10.5020666667,43.1312666667,8.41593333333
455.64,6.64706666667,46.2916,28.9186666667,37.0182666667,9.14539999999,8.93183333333,5.46406666667,10.5149333333,43.139,8.43739999999
456.00,6.66733333333,46.3899333334,28.9734,37.0893333333,9.16626666665,8.94546666667,5.48146666667,10.5427333333,43.2197333333,8.46623333335
456.35,6.71606666666,46.4173333333,29.0261333333,37.1321333333,9.21573333332,8.99909999999,5.51573333333,10.5840666667,43.2852,8.51420000001
456.70,6.7388,46.4682666667,29.0814666667,37.1803333333,9.24973333334,9.02716666666,5.53493333333,10.6104,43.3269333333,8.54133333334
457.06,6.75646666667,46.4548,29.1112,37.1851333334,9.24886666665,9.03176666665,5.54426666667,10.6237333333,43.3216,8.5482
457.41,6.78846666667,46.4945333333,29.1556666667,37.248,9.27733333334,9.05273333332,5.58193333333,10.6352666667,43.3425333334,8.56866666665
457.76,6.78806666667,46.5454,29.1956666667,37.2843333333,9.2742,9.0516,5.58546666667,10.6266666667,43.3943333333,8.57216666666
458.12,6.7832,46.5561333333,29.2184,37.2764666667,9.27206666667,9.03590000001,5.5882,10.6262,43.3878,8.56163333333
458.47,6.77713333334,46.5469333333,29.2228666666,37.2761333333,9.254,9.03273333335,5.5696,10.6192666667,43.3765333333,8.54143333333
