wavelength,Back_ConRufm,Belly_ConRufm,Breast_ConRufm,Crissum_ConRufm,Crown_ConRufm,DorTail_ConRufm,Rump_ConRufm,Throat_ConRufm,WingTip_ConRufm
721.48,12.3278,34.0772666667,31.6083333333,31.9546666667,10.4152,16.1772666667,17.1226222222,30.9531333333,16.5863333333
721.79,12.675,34.1406333333,31.8687333333,32.1053666667,10.7292,16.4537333333,17.4102351852,31.1981333333,16.9134666667
722.11,12.7654666667,34.2893,31.9068,32.0759,10.9137333333,16.4817333333,17.6781842593,31.2955333333,17.1177666667
722.43,13.0732666666,34.4574666667,32.1843333333,32.2937666667,11.1944,16.7183333333,17.9093175926,31.4212,17.4370333333
722.75,12.9384666667,34.1562666667,32.0366,32.1726666667,10.9476,16.5483333333,17.5986305556,31.1096,17.3004
723.07,12.83,34.1581,31.8234666667,31.8901666667,10.9379333333,16.309,17.4384324074,30.9793333333,17.1522
723.39,13.0566,34.4285666667,31.8730666667,32.0935666667,11.141,16.5471333333,17.6717240741,31.1054666667,17.2594
723.71,13.2733333333,34.4383,32.0388,31.9437333333,11.2159333333,16.6542,17.7064509259,31.1103333333,17.3758666667
724.03,13.478,34.5956333333,32.2300666667,32.0928666667,11.3665333333,16.7999333333,17.9047740741,31.2365333334,17.3898333333
724.35,13.1495333333,34.3559,32.0691333333,31.7219666667,11.0050666667,16.4756666667,17.6483972222,31.0298666667,17.1027333333
724.67,13.2779333333,34.4115666667,32.2303333333,31.5792333333,11.0844,16.5866,17.7017111111,31.0084666666,17.3507
724.98,13.2984,34.6693333333,32.4515333333,31.7143,11.2109333333,16.6614,17.8411324074,31.0878666667,17.5074666667
725.30,13.2002,34.6234666667,32.4213333333,31.6251333333,11.1302666667,16.5857333333,17.8221074074,31.1385333333,17.5100333333
725.62,13.0556,34.5322333333,32.6103333333,31.5749666667,10.9642,16.3909333333,17.6150222222,30.9681333333,17.2997666667
725.94,12.4825333333,34.3941,32.292,31.1541,10.4817333333,15.9450666667,17.2851212963,30.8222,16.7107333333
726.26,12.4416666667,34.5228333333,32.3218666667,31.2299,10.6724,15.9294666667,17.3815981481,30.9284,16.6564333333
726.58,12.2644666667,34.3919666667,32.2461333333,31.3862333333,10.4430666667,15.82,17.3019925926,30.8507333334,16.5349
726.90,11.9319333333,33.8878,31.7857333333,31.0111333333,10.1521333333,15.4074,16.9450768518,30.5104666667,16.0760666667
727.21,11.8762,33.8875666667,31.6173333333,31.0879,10.0706666667,15.2244666667,16.9483185185,30.4828666667,16.1062
727.53,11.8198666667,33.8461,31.6477333333,31.0541666667,10.0296666667,15.1927333333,16.8813666667,30.3419333333,16.2558
727.85,11.6903333333,34.0280666667,31.6233333333,31.0982666667,9.96426666668,15.1147333333,16.7918398148,30.3955333333,16.1990333333
728.17,11.3489333333,33.8733,31.3172666667,30.8809333333,9.60693333334,14.8546666667,16.4310962963,30.1052,15.8815333333
728.49,11.5178,33.8224666667,31.3108,31.0923666667,9.74713333332,15.0219333333,16.5884305556,30.3484,16.0059
728.80,10.962,33.4083333333,30.7246,30.6235666667,9.16840000001,14.6893333333,16.012825,29.8883333333,15.4867
729.12,11.1713333333,33.6059,30.7152666667,30.8286666667,9.18586666667,14.7636666667,16.0670527778,30.1347333333,15.7245666667
729.44,11.4431333333,33.5952666667,30.8612666667,30.9788666667,9.30626666667,14.8863333333,16.1632546296,30.0462666667,15.8989
729.76,11.6892,33.7765333333,31.1162666667,31.1325333333,9.43373333334,15.0964666667,16.3607601852,30.2643333333,16.1446
730.08,11.7452,33.9407666667,31.2504,30.9605,9.35793333333,14.9987333333,16.265037037,30.3340666667,16.1461
730.39,11.8349333333,34.2489,31.5951333333,31.1716,9.43179999999,15.1856,16.3399916667,30.526,16.3339333333
730.71,11.8907333333,34.3685333333,31.8193333333,31.3247666667,9.58473333333,15.3301333333,16.3004157407,30.6759333333,16.3933333333
731.03,11.8154,34.4812,31.7460666667,31.2144,9.5542,15.2730666667,16.2269833333,30.7984,16.2823666667
731.35,11.7174,34.2265333333,31.6657333333,30.9677333333,9.58699999999,15.2076,16.186162963,30.7190666667,16.1790333333
731.67,11.7578666667,34.2567333333,31.7292,31.0264333333,9.62293333332,15.2736,16.309862037,31.0016,16.2024666667
731.98,11.4717333333,34.2093666667,31.6556666667,30.7651666667,9.34986666665,14.9841333333,16.1518185185,30.7535333333,15.9466333333
732.30,11.7437333333,34.4533666667,32.0663333333,31.0346666667,9.64193333335,15.1070666667,16.4407824074,30.9626666667,16.1472
732.62,11.3897333333,33.9917666667,31.7088666667,30.5295666667,9.33473333335,14.8058666667,16.2074564815,30.4882666667,15.7437666667
732.94,11.0631333333,33.9246333333,31.5059333333,30.2845,9.03000000001,14.5626666667,15.9764611111,30.2922666667,15.4958
733.25,10.8350666667,33.8329,31.3307333333,30.1307333333,8.73793333333,14.4742666667,15.767325,30.2509333334,15.2729666667
733.57,10.9899333333,33.76,31.4264,30.3832,8.84213333333,14.725,15.8736888889,30.3622,15.3095
733.89,11.0178,33.7654,31.4456666667,30.3508666667,8.86626666667,14.7151333333,15.9990222222,30.5539333333,15.3210666667
734.21,11.1206666667,34.061,31.5626,30.4399333333,8.82613333333,14.8256,16.2102111111,30.822,15.4109
734.52,11.5253333333,34.2871666667,31.9304666667,30.9464666667,9.22706666665,15.1559333333,16.6339296296,31.1887333333,15.8718
734.84,11.7017333333,34.3909333333,32.0645333333,31.2253333333,9.29753333333,15.2599333333,16.7140111111,31.3304666667,16.0958666667
735.16,11.6814,34.4434333333,32.1101333333,31.3809,9.28699999999,15.1464,16.6333907407,31.2787333333,16.1148666667
735.48,11.5186,34.0384333333,31.7593333333,31.0974666667,9.12026666667,14.7856666667,16.2901537037,31.0344,15.8079333333
735.79,11.5150666667,34.0986,31.7306,31.1429666667,9.12560000001,14.7202,16.2329222222,30.9057333333,15.7888333333
736.11,11.5072666667,34.0282333333,31.5872,31.2708,9.1076,14.6589333333,16.1171777778,30.9382,15.8279
736.43,11.6042666666,33.9382,31.5397333333,31.2511666667,9.12279999999,14.7021333333,16.0540240741,30.9764666667,15.8979
736.74,11.7244666667,34.1925333333,31.6659333333,31.6169333333,9.37146666667,14.6390666666,16.2059,31.1321333333,16.0615333333
737.06,11.8546666667,34.5739,31.8806666667,31.8016,9.67813333335,14.8850666667,16.5913805555,31.3973333333,16.4851
737.38,11.7198,34.5045666667,31.7455333333,31.9167,9.71226666667,14.8998666667,16.5327435185,31.2621333333,16.4496333333
737.69,11.5782,34.0466666667,31.4409333333,31.7085,9.80899999999,14.7882666667,16.3358990741,30.8891333333,16.3584
738.01,11.1024666667,33.6689666667,31.2288,31.2207,9.32306666667,14.4512,15.8861240741,30.4313333333,15.8400666667
738.33,11.0654,33.5157666667,31.112,31.0850666667,9.25333333334,14.5244666667,15.8295935185,30.2465333333,15.7677
738.64,11.1335333333,33.6395666667,31.1128,31.1185333333,9.40719999999,14.8161333333,15.8905787037,30.289,15.9890333333
738.96,11.4432,34.1251333333,31.5063333333,31.5333666667,9.6538,15.2678666667,16.2542916667,30.7274,16.5299
739.28,11.4683333334,34.2670666667,31.5958,31.6596333333,9.58693333333,15.3306,16.3483833333,31.0150666667,16.5924666667
739.59,11.4753333333,34.7541333333,31.9861333333,31.8117,9.6246,15.5546,16.5100694444,31.3495333333,16.6536333333
739.91,11.3690666667,34.7358333333,32.0565333333,31.9607,9.68260000001,15.5972666667,16.5692166667,31.5368,16.7181333333
740.23,11.5708666667,34.9982666667,32.4545333333,31.9910333333,9.82786666666,15.9407333333,16.8623657407,31.7392666667,16.9472666667
740.54,11.3836666667,34.8925666667,32.3728666667,31.9364666667,9.70293333334,15.8046,16.6839518519,31.6867333333,16.7964666667
740.86,11.5420666667,35.0999333333,32.7369333333,32.1237666667,9.8392,16.0177333333,16.766112037,31.9372666667,17.0040666667
741.18,11.157,34.9974333333,32.4866666667,31.8344666667,9.51166666667,15.6648666667,16.4429546296,31.7080666667,16.6516
741.49,11.0100666667,35.0023,32.2264,31.7942333333,9.34699999999,15.5446,16.2997953704,31.7547333333,16.5670666667
741.81,10.8240666667,35.0634666667,32.3398,31.7667666667,9.25866666666,15.3303333333,16.0833083333,31.877,16.533
742.12,10.9224666667,35.0730666667,32.6094666667,31.7778,9.39333333333,15.3205333333,16.2884268519,31.9884666667,16.4838
