wavelength,Back_SicLuof,Belly_SicLuof,Breast_SicLuof,Crissum_SicLuof,Crown_SicLuof,DorTail_SicLuof,Patch10_SicLuof,Rump_SicLuof,Throat_SicLuof,WingTip_SicLuof
572.83,15.35783333,54.61641667,36.58991667,48.79966667,10.61725,10.2545,10.08741667,16.65841667,31.45367417,11.27983333
573.17,15.37108333,54.61016667,36.631,48.80791667,10.64491667,10.24654167,10.13133333,16.68991667,31.45396792,11.28666667
573.51,15.34891667,54.60491667,36.61566667,48.86216667,10.63341667,10.23208333,10.12083333,16.679,31.46880625,11.29733333
573.85,15.40558333,54.63391667,36.65266667,48.92416667,10.6705,10.271125,10.15625,16.70958333,31.51577875,11.33141667
574.19,15.42283333,54.63133333,36.63416667,48.90258333,10.66233333,10.24816667,10.15408333,16.71008333,31.52527625,11.3295
574.53,15.38133333,54.61675,36.6365,48.8535,10.63658333,10.216875,10.13266667,16.67608333,31.49484,11.28866667
574.87,15.34883333,54.53641667,36.585,48.77083333,10.60016667,10.17445833,10.11691667,16.63316667,31.45773875,11.26466667
575.21,15.3585,54.62266667,36.635,48.83891667,10.60308333,10.18854167,10.10158333,16.62266667,31.4928475,11.2865
575.55,15.39975,54.70733333,36.72458333,48.91975,10.65725,10.20108333,10.1495,16.67275,31.5796825,11.33891667
575.89,15.36666667,54.75358333,36.73316667,48.91366667,10.61716667,10.16354167,10.12041667,16.65016667,31.57579167,11.30658333
576.22,15.35925,54.80283333,36.7815,48.92908333,10.60483333,10.14258333,10.12375,16.6655,31.60341042,11.31141667
576.56,15.35675,54.80766667,36.8335,48.96241667,10.63908333,10.14395833,10.12625,16.66225,31.62898583,11.35325
576.9,15.36941667,54.80233333,36.8365,48.96033333,10.66008333,10.176,10.12308333,16.65766667,31.65930125,11.37033333
577.24,15.4,54.8245,36.88733333,48.959,10.71191667,10.22875,10.16958333,16.67208333,31.6887575,11.39166667
577.58,15.39375,54.8635,36.93858333,48.96266667,10.73625,10.23766667,10.1885,16.70983333,31.71773458,11.42016667
577.92,15.38083333,54.87233333,36.99716667,48.986,10.74875,10.26683333,10.19141667,16.69366667,31.73143667,11.40008333
578.26,15.40433333,54.89825,37.00916667,49.01383333,10.76558333,10.28645833,10.20891667,16.71241667,31.79213333,11.4265
578.6,15.398,54.912,37.06608333,49.02016667,10.79191667,10.30525,10.21308333,16.69858333,31.82242042,11.417
578.94,15.38133333,54.86733333,37.06408333,48.969,10.78766667,10.30808333,10.20725,16.70158333,31.80226042,11.39933333
579.28,15.37675,54.84283333,37.08366667,48.94758333,10.805,10.31558333,10.20708333,16.69783333,31.80254583,11.41058333
579.61,15.47058333,54.84191667,37.15358333,48.96216667,10.88433333,10.41041667,10.27583333,16.755,31.84330458,11.47433333
579.95,15.55191667,54.86858333,37.18891667,49.04208333,10.97716667,10.46083333,10.33216667,16.7935,31.92344,11.5475
580.29,15.57116667,54.822,37.15941667,48.98475,10.96516667,10.451625,10.32691667,16.78933333,31.93008375,11.53041667
580.63,15.62275,54.85608333,37.22683333,49.02733333,10.9835,10.50833333,10.36741667,16.82483333,31.97390875,11.56808333
580.97,15.70166667,54.91858333,37.30466667,49.09558333,11.03433333,10.53654167,10.42133333,16.87625,32.05795792,11.64141667
581.31,15.68125,54.90941667,37.28625,49.08208333,11.02358333,10.51166667,10.37825,16.85608333,32.02322833,11.6265
581.65,15.73583333,54.90966667,37.32366667,49.07525,11.08475,10.54458333,10.42366667,16.92,32.0806325,11.69225
581.98,15.80508333,55.044,37.45041667,49.18483333,11.155,10.61991667,10.51441667,17.01558333,32.20631042,11.743
582.32,15.88516667,55.17566667,37.5565,49.32433333,11.19275,10.70295833,10.5695,17.13583333,32.29364417,11.84566667
582.66,15.91475,55.28658333,37.65591667,49.44075,11.22808333,10.732375,10.59716667,17.15575,32.38919667,11.88116667
583,15.92458333,55.33366667,37.6895,49.48075,11.20533333,10.71,10.57258333,17.17991667,32.41526167,11.87208333
583.34,15.88766667,55.31275,37.68266667,49.528,11.19475,10.6905,10.56283333,17.16791667,32.42880917,11.84841667
583.68,15.8775,55.35575,37.74791667,49.55875,11.17866667,10.707375,10.55683333,17.18675,32.44075208,11.8375
584.01,15.90041667,55.34783333,37.80058333,49.57091667,11.19708333,10.70416667,10.57941667,17.21425,32.47364208,11.85083333
584.35,15.9055,55.4475,37.87458333,49.64491667,11.20475,10.70429167,10.58025,17.24375,32.53174417,11.83983333
584.69,15.85575,55.4065,37.86258333,49.6555,11.17141667,10.68754167,10.53741667,17.24158333,32.49198625,11.78308333
585.03,15.81983333,55.30716667,37.81616667,49.6115,11.10825,10.61366667,10.51141667,17.20133333,32.4948225,11.72266667
585.37,15.76125,55.33425,37.78433333,49.61791667,11.03725,10.54229167,10.44383333,17.15041667,32.44149667,11.66558333
585.7,15.70941667,55.22158333,37.68975,49.54275,10.987,10.48716667,10.362,17.07116667,32.33806125,11.625
586.04,15.67775,55.15841667,37.69516667,49.51508333,10.95916667,10.42904167,10.33033333,17.006,32.308645,11.54425
586.38,15.614,55.07766667,37.65091667,49.40533333,10.88141667,10.34479167,10.2675,16.96791667,32.26811375,11.48683333
586.72,15.67966667,55.07625,37.6645,49.39816667,10.93158333,10.42866667,10.34291667,17.0105,32.27783583,11.55466667
587.06,15.63258333,55.07791667,37.67908333,49.37216667,10.86458333,10.363875,10.28441667,16.96441667,32.25523667,11.51883333
587.39,15.64225,55.08358333,37.70533333,49.361,10.87558333,10.36595833,10.294,16.98775,32.27257917,11.524
587.73,15.68008333,55.16741667,37.77375,49.44233333,10.90125,10.3965,10.31958333,17.02716667,32.32709875,11.55858333
588.07,15.70108333,55.07433333,37.725,49.43133333,10.92941667,10.38695833,10.29916667,17.00116667,32.30046333,11.57375
588.41,15.75708333,55.1275,37.767,49.43433333,10.98491667,10.44333333,10.34025,17.03766667,32.370845,11.63683333
588.74,15.84608333,55.26758333,37.87791667,49.53375,11.08516667,10.558625,10.44333333,17.12133333,32.50729042,11.70025
589.08,15.84791667,55.23508333,37.91758333,49.5345,11.09025,10.54816667,10.45683333,17.12441667,32.517095,11.686
589.42,15.88391667,55.30483333,37.98308333,49.55891667,11.11416667,10.58020833,10.50275,17.17866667,32.56596375,11.71725
589.76,15.944,55.34783333,37.96908333,49.55958333,11.17475,10.63291667,10.54216667,17.22333333,32.58068167,11.78358333
590.09,16.0695,55.4305,38.08866667,49.68958333,11.29341667,10.74316667,10.63808333,17.32908333,32.66879042,11.87691667
590.43,16.08158333,55.4935,38.14725,49.78141667,11.27133333,10.70279167,10.61733333,17.31566667,32.71535417,11.86833333
590.77,16.06983333,55.49225,38.11533333,49.77358333,11.2785,10.71666667,10.60325,17.29875,32.68785875,11.83316667
591.11,16.05408333,55.466,38.056,49.74775,11.22025,10.68375,10.59,17.24608333,32.64814875,11.80708333
591.44,16.00741667,55.48225,38.0405,49.72933333,11.19291667,10.64891667,10.55708333,17.20225,32.64872208,11.76758333
591.78,16.012,55.60908333,38.11766667,49.76783333,11.17266667,10.64420833,10.58466667,17.22441667,32.74652083,11.74691667
592.12,15.98925,55.61216667,38.13825,49.769,11.11091667,10.571375,10.57233333,17.18833333,32.74946708,11.70916667
592.46,16.00175,55.6075,38.16425,49.78625,11.09625,10.55125,10.56008333,17.17716667,32.731145,11.70941667
592.79,16.046,55.61041667,38.18425,49.80141667,11.11125,10.61341667,10.57716667,17.23033333,32.77774917,11.7515
593.13,16.11066667,55.5935,38.20958333,49.84116667,11.16375,10.65179167,10.61541667,17.27033333,32.78466167,11.80641667
593.47,16.10733333,55.60883333,38.25991667,49.87608333,11.19575,10.679,10.63591667,17.29875,32.81765458,11.82141667
593.8,16.08166667,55.61283333,38.21141667,49.81391667,11.17291667,10.64791667,10.63575,17.2645,32.79462333,11.79141667
594.14,16.02458333,55.57891667,38.19283333,49.7845,11.14808333,10.64570833,10.63333333,17.25925,32.80131625,11.76533333
594.48,16.13158333,55.64308333,38.27858333,49.82533333,11.20466667,10.69466667,10.70033333,17.33758333,32.90705167,11.8745
594.81,16.24091667,55.76441667,38.39266667,49.923,11.30875,10.78745833,10.7835,17.41966667,33.01254917,11.94225
595.15,16.28,55.77408333,38.40608333,49.93625,11.32158333,10.85229167,10.80483333,17.44575,33.02131,11.963
595.49,16.29266667,55.74033333,38.37616667,49.89266667,11.31558333,10.86654167,10.80708333,17.46225,32.97896292,11.99183333
595.82,16.29633333,55.81066667,38.4145,49.93858333,11.33333333,10.89925,10.81691667,17.47675,33.00030125,11.992
596.16,16.32683333,55.79608333,38.48708333,49.95108333,11.36866667,10.93104167,10.85433333,17.50191667,33.0066575,12.0255
596.5,16.34925,55.90416667,38.5555,50.01733333,11.40425,10.94908333,10.8895,17.50525,33.06245,12.06625
596.83,16.34416667,55.92566667,38.59541667,50.04158333,11.39325,10.922375,10.89666667,17.47908333,33.096395,12.03475
597.17,16.37833333,55.93141667,38.63675,50.08075,11.40783333,10.932125,10.93916667,17.46133333,33.13479167,12.03491667
597.51,16.39683333,55.96325,38.70866667,50.16266667,11.44575,10.97666667,10.98008333,17.49583333,33.16438083,12.07566667
597.84,16.46133333,56.00683333,38.79441667,50.22233333,11.51775,11.0415,11.02591667,17.52775,33.21636458,12.11316667
598.18,16.47275,56.00575,38.8455,50.24816667,11.57125,11.06291667,11.07583333,17.54816667,33.22236417,12.13533333
598.52,16.48775,55.96091667,38.86958333,50.23491667,11.62383333,11.07891667,11.11958333,17.60466667,33.24180375,12.17633333
598.85,16.49425,55.96416667,38.98175,50.31508333,11.64091667,11.01445833,11.16408333,17.6095,33.28167708,12.21058333
599.19,16.47158333,55.927,39.00941667,50.32516667,11.665,11.00725,11.19658333,17.59066667,33.2840725,12.21033333
599.53,16.49416667,55.88925,39.0295,50.32316667,11.67408333,10.99629167,11.21208333,17.589,33.26959042,12.21616667
599.86,16.48666667,55.95808333,39.01091667,50.38491667,11.6635,10.9855,11.21441667,17.5885,33.29943042,12.20033333
600.2,16.516,55.91383333,39.02508333,50.37941667,11.68716667,11.01633333,11.24783333,17.60875,33.30405833,12.19816667
600.53,16.54766667,55.96841667,39.11058333,50.4655,11.77033333,11.077625,11.29641667,17.68375,33.39194083,12.27783333
600.87,16.56633333,56.002,39.15291667,50.47025,11.76575,11.09058333,11.28241667,17.71966667,33.41244708,12.31716667
601.21,16.5525,55.98466667,39.15433333,50.43966667,11.72133333,11.04058333,11.21083333,17.69325,33.41641458,12.30066667
601.54,16.52091667,55.9075,39.047,50.28808333,11.68166667,10.98766667,11.17825,17.66241667,33.34013792,12.29391667
601.88,16.57208333,55.99391667,39.10941667,50.41766667,11.68308333,11.040375,11.20425,17.7135,33.42125458,12.31666667
602.21,16.54033333,56.03091667,39.108,50.45725,11.62558333,11.00704167,11.1275,17.66041667,33.42336792,12.27975
602.55,16.57975,56.07158333,39.09008333,50.42875,11.67066667,11.065125,11.11716667,17.69675,33.43604875,12.29966667
602.88,16.66408333,56.20858333,39.21458333,50.54291667,11.73125,11.14616667,11.16016667,17.78675,33.53022042,12.36708333
603.22,16.71041667,56.23541667,39.23641667,50.5725,11.77583333,11.185,11.18616667,17.83733333,33.59381667,12.42566667
603.56,16.68991667,56.21716667,39.25883333,50.59083333,11.76225,11.179125,11.17833333,17.8355,33.5662525,12.45333333
603.89,16.6875,56.172,39.25758333,50.56341667,11.74108333,11.161875,11.169,17.82716667,33.54651542,12.46116667
604.23,16.68308333,56.17983333,39.24891667,50.53225,11.69408333,11.16929167,11.14675,17.80941667,33.52281917,12.42291667
604.56,16.65633333,56.1485,39.2115,50.48466667,11.67366667,11.16258333,11.12791667,17.80383333,33.49300792,12.406
604.9,16.64908333,56.10333333,39.18016667,50.4545,11.67816667,11.18233333,11.16433333,17.79583333,33.49201542,12.39075
605.23,16.625,56.07541667,39.22466667,50.51591667,11.67525,11.18454167,11.16358333,17.77858333,33.53458542,12.37308333
605.57,16.60616667,55.98483333,39.18291667,50.40708333,11.65866667,11.13708333,11.15325,17.74258333,33.5009125,12.33991667
605.9,16.62166667,56.01558333,39.2505,50.46116667,11.68741667,11.194875,11.18241667,17.77483333,33.54580333,12.34641667
606.24,16.61783333,55.9585,39.25091667,50.44225,11.70041667,11.22295833,11.21841667,17.77016667,33.53232583,12.3595
606.58,16.58875,55.8605,39.1555,50.33641667,11.65766667,11.19279167,11.19583333,17.70608333,33.46679375,12.32641667
606.91,16.60808333,55.81325,39.18008333,50.30758333,11.674,11.23166667,11.20916667,17.70841667,33.45124792,12.32625
607.25,16.7015,55.83241667,39.25233333,50.32441667,11.77033333,11.313125,11.28183333,17.78183333,33.55658458,12.3625
607.58,16.69183333,55.79408333,39.24266667,50.26383333,11.78983333,11.33566667,11.28416667,17.78616667,33.55919583,12.33808333
607.92,16.74608333,55.77066667,39.28016667,50.26508333,11.8505,11.37516667,11.34741667,17.81841667,33.56180083,12.41816667
608.25,16.79983333,55.76141667,39.3315,50.28941667,11.915,11.40775,11.41825,17.87958333,33.58834583,12.46758333
608.59,16.87491667,55.81891667,39.44391667,50.36925,11.99433333,11.47654167,11.4735,17.96341667,33.62627292,12.54333333
608.92,16.9305,55.82808333,39.45958333,50.34133333,12.03066667,11.5125,11.50708333,18.02333333,33.59756458,12.59291667
609.26,16.99625,55.90758333,39.518,50.39675,12.08816667,11.58383333,11.54116667,18.07558333,33.64645208,12.65833333
609.59,16.98825,55.88358333,39.54475,50.37316667,12.11008333,11.57875,11.58091667,18.08391667,33.62278625,12.68225
609.93,17.0155,55.91016667,39.57591667,50.38825,12.14141667,11.62195833,11.60208333,18.11991667,33.65997833,12.70525
610.26,17.0605,55.93483333,39.64775,50.44383333,12.22625,11.66766667,11.68525,18.19983333,33.73373333,12.77241667
610.6,17.07016667,55.92641667,39.66391667,50.43283333,12.28158333,11.658,11.73191667,18.21833333,33.74506625,12.81408333
610.93,17.035,55.94258333,39.66516667,50.38991667,12.23975,11.65458333,11.70741667,18.19008333,33.71381292,12.8105
611.27,17.09141667,55.95666667,39.69816667,50.42833333,12.27258333,11.657125,11.74791667,18.21733333,33.73949542,12.86441667
611.6,17.0665,55.95166667,39.71341667,50.43733333,12.28808333,11.65383333,11.7355,18.23275,33.78041,12.84558333
611.93,17.07183333,56.04258333,39.76625,50.4975,12.31391667,11.66304167,11.72591667,18.24133333,33.84852958,12.85641667
612.27,17.03483333,55.98233333,39.71891667,50.475,12.2665,11.63416667,11.70866667,18.19191667,33.84722333,12.82375
612.6,17.02433333,55.99575,39.74541667,50.50308333,12.27533333,11.58454167,11.71816667,18.192,33.86262333,12.77133333
612.94,16.933,55.92766667,39.70591667,50.48866667,12.18041667,11.501625,11.64825,18.12183333,33.81954208,12.70025
613.27,16.97425,55.93791667,39.71775,50.50266667,12.15483333,11.52116667,11.6385,18.13316667,33.84480583,12.719
613.61,17.02275,56.05483333,39.78308333,50.61466667,12.15966667,11.56258333,11.65733333,18.18216667,33.9548975,12.74291667
613.94,16.97416667,55.962,39.75458333,50.56083333,12.087,11.547875,11.57583333,18.10883333,33.89135583,12.70308333
614.28,17.01575,55.98533333,39.75975,50.64091667,12.04125,11.60466667,11.56391667,18.10975,33.92322083,12.69116667
614.61,17.03483333,55.92941667,39.71366667,50.625,12.05375,11.59291667,11.55525,18.09041667,33.93342292,12.6655
614.94,17.05241667,56.03425,39.75716667,50.72016667,12.05666667,11.61191667,11.53041667,18.09808333,33.97534958,12.66116667
615.28,17.10483333,56.03525,39.72616667,50.71925,12.01716667,11.62454167,11.54016667,18.1275,33.95014792,12.64383333
615.61,17.11891667,56.02825,39.74416667,50.68325,12.02091667,11.62625,11.54816667,18.08983333,33.91837458,12.64566667
615.95,17.18308333,56.17191667,39.81025,50.74466667,12.08183333,11.67283333,11.54333333,18.14,33.9633625,12.67941667
616.28,17.27208333,56.3705,39.9585,50.88791667,12.13933333,11.780625,11.60516667,18.18616667,34.13101875,12.75783333
616.61,17.32541667,56.4335,40.06,50.9145,12.20533333,11.83479167,11.65241667,18.26575,34.17908042,12.78283333
616.95,17.33316667,56.47075,40.10533333,50.91583333,12.25658333,11.81533333,11.70608333,18.28166667,34.24460375,12.80325
617.28,17.30158333,56.4135,40.11416667,50.89858333,12.23033333,11.73054167,11.71258333,18.249,34.15917625,12.77958333
617.62,17.37733333,56.47466667,40.17508333,50.95333333,12.30333333,11.76129167,11.77066667,18.29433333,34.21339208,12.81041667
617.95,17.34316667,56.58275,40.24866667,50.96775,12.32816667,11.75570833,11.79058333,18.32875,34.25781833,12.81816667
618.28,17.37683333,56.65933333,40.36408333,51.07116667,12.36,11.782875,11.83816667,18.39333333,34.3202625,12.85883333
618.62,17.393,56.69166667,40.4105,51.07108333,12.39266667,11.78808333,11.88691667,18.40858333,34.35464417,12.87508333
618.95,17.42608333,56.77966667,40.5345,51.13733333,12.45608333,11.772625,11.9395,18.39,34.41979292,12.92091667
619.28,17.47558333,56.77258333,40.54166667,51.18025,12.434,11.77520833,11.96375,18.40675,34.48161,12.89433333
619.62,17.52375,56.79325,40.58025,51.25533333,12.44491667,11.78725,12.02008333,18.44125,34.52241375,12.91491667
619.95,17.44141667,56.59541667,40.44725,51.10691667,12.34466667,11.73641667,11.94666667,18.38933333,34.38614375,12.85591667
620.28,17.44941667,56.52975,40.41425,51.08558333,12.365,11.77133333,11.93666667,18.37275,34.38326125,12.85491667
620.62,17.492,56.55975,40.43041667,51.159,12.345,11.76070833,11.89108333,18.36925,34.38393917,12.81975
620.95,17.53258333,56.66641667,40.48933333,51.2625,12.39791667,11.82904167,11.90341667,18.41775,34.48933375,12.8725
621.28,17.562,56.81683333,40.62558333,51.42275,12.40191667,11.85375,11.91191667,18.47716667,34.59219917,12.88416667
621.62,17.53325,56.69966667,40.61916667,51.37541667,12.32066667,11.79025,11.82891667,18.42666667,34.58209083,12.83175
621.95,17.55408333,56.73833333,40.64008333,51.38433333,12.33508333,11.81491667,11.824,18.43325,34.59243917,12.86341667
622.28,17.60033333,56.75725,40.67466667,51.44008333,12.40008333,11.88975,11.877,18.47966667,34.642685,12.90525
622.62,17.53858333,56.73166667,40.64516667,51.41983333,12.39958333,11.908125,11.80708333,18.50691667,34.64725167,12.87608333
622.95,17.50841667,56.755,40.67716667,51.47416667,12.42716667,11.910875,11.79483333,18.50275,34.65797167,12.91916667
623.28,17.47666667,56.689,40.68275,51.41716667,12.45566667,11.917125,11.79716667,18.49708333,34.67211708,12.9345
623.62,17.50541667,56.78625,40.76425,51.5445,12.509,11.887375,11.78383333,18.53116667,34.76542333,12.96408333
623.95,17.50416667,56.8155,40.77983333,51.55516667,12.46166667,11.82316667,11.79158333,18.49558333,34.74675167,12.94958333
624.28,17.488,56.81275,40.80933333,51.51366667,12.48133333,11.83708333,11.7925,18.4805,34.73871958,12.96866667
624.62,17.53133333,56.81083333,40.89283333,51.5135,12.523,11.834125,11.8315,18.49508333,34.75862,12.9615
624.95,17.53825,56.7665,40.8435,51.42008333,12.53133333,11.85254167,11.84666667,18.491,34.72584917,12.98116667
625.28,17.58808333,56.82816667,40.86291667,51.4605,12.59825,11.869,11.90175,18.49625,34.7281925,13.03191667
625.61,17.62591667,56.80341667,40.8905,51.43891667,12.64416667,11.85841667,11.94208333,18.5335,34.74702625,13.03966667
625.95,17.64033333,56.91,40.97975,51.51591667,12.613,11.87620833,11.93658333,18.55358333,34.79104833,13.06966667
626.28,17.75358333,57.00291667,41.05658333,51.56858333,12.6625,11.95333333,12.03766667,18.60233333,34.87000792,13.15716667
626.61,17.78083333,57.03233333,41.0895,51.58166667,12.67933333,11.99145833,12.03283333,18.6505,34.8648025,13.15725
626.94,17.74466667,57.06116667,41.09633333,51.54733333,12.64475,11.94858333,11.972,18.64533333,34.84843542,13.119
627.28,17.80183333,57.13508333,41.162,51.58408333,12.71691667,12.05145833,12.041,18.67541667,34.90628333,13.18241667
627.61,17.80016667,57.13541667,41.18008333,51.60075,12.7705,12.10925,12.08008333,18.71491667,34.95566792,13.2375
627.94,17.76383333,57.06225,41.11316667,51.5345,12.75141667,12.11166667,12.0665,18.71566667,34.90128792,13.22
628.27,17.72508333,56.98633333,41.037,51.44666667,12.73133333,12.11304167,12.04691667,18.67691667,34.82437875,13.21733333
628.61,17.65216667,56.97366667,41.02816667,51.44575,12.66041667,12.01720833,11.985,18.61991667,34.79758458,13.15866667
628.94,17.69691667,56.97433333,41.0435,51.415,12.71375,12.122625,12.05075,18.69891667,34.830885,13.22
629.27,17.67491667,57.00208333,41.04658333,51.40966667,12.7015,12.1145,12.03658333,18.6655,34.80133833,13.2365
629.6,17.66125,56.88816667,40.99725,51.32666667,12.71433333,12.09754167,12.0415,18.67091667,34.7434775,13.241
629.94,17.59891667,56.81875,40.98358333,51.313,12.71016667,12.06991667,11.99775,18.67458333,34.70317417,13.2125
630.27,17.58791667,56.82291667,41.00983333,51.34566667,12.7245,12.05879167,12.034,18.68125,34.75036292,13.24641667
630.6,17.62616667,56.82808333,41.04333333,51.40625,12.761,12.07908333,12.08708333,18.68666667,34.809495,13.28841667
630.93,17.59958333,56.73808333,41.01116667,51.37,12.74825,12.05604167,12.06208333,18.67675,34.76803458,13.27725
631.26,17.66791667,56.84666667,41.06616667,51.39066667,12.77025,12.08333333,12.07933333,18.71608333,34.76364208,13.29833333
631.6,17.74825,56.93583333,41.1715,51.45841667,12.81841667,12.16129167,12.12425,18.75675,34.82342917,13.37225
631.93,17.80466667,56.97483333,41.23066667,51.53033333,12.86191667,12.20116667,12.17233333,18.86225,34.91379292,13.46416667
632.26,17.81583333,56.97241667,41.23008333,51.56458333,12.89691667,12.23066667,12.17375,18.85141667,34.91330458,13.47233333
632.59,17.70625,56.919,41.18133333,51.55091667,12.79266667,12.13558333,12.06625,18.76925,34.85478458,13.35925
632.92,17.70791667,57.02825,41.25341667,51.68533333,12.78833333,12.19729167,12.0785,18.80783333,34.94704083,13.34741667
633.26,17.68908333,57.08883333,41.31116667,51.74633333,12.79116667,12.21933333,12.10175,18.83291667,35.0110875,13.355
633.59,17.676,57.108,41.3095,51.77241667,12.73116667,12.165875,12.06783333,18.756,35.00039625,13.33566667
633.92,17.70225,57.053,41.28833333,51.70866667,12.72233333,12.18775,12.08591667,18.77016667,34.9752475,13.35
634.25,17.78775,57.1275,41.39475,51.76083333,12.80525,12.280625,12.13841667,18.81675,35.02696958,13.42516667
634.58,17.85391667,57.23025,41.46033333,51.83141667,12.84025,12.324375,12.20383333,18.89091667,35.09954167,13.46916667
634.91,17.8725,57.238,41.50716667,51.91491667,12.87433333,12.35554167,12.22958333,18.89033333,35.18494667,13.4935
635.25,17.9295,57.36991667,41.57308333,52.04425,12.94191667,12.39604167,12.30691667,18.95558333,35.30234792,13.53116667
635.58,17.96591667,57.46741667,41.65891667,52.07466667,12.94733333,12.45191667,12.33016667,18.91541667,35.34189583,13.51741667
635.91,18.03891667,57.569,41.73516667,52.13266667,13.02558333,12.53004167,12.42716667,19.01775,35.42704208,13.60083333
636.24,18.17491667,57.64391667,41.85808333,52.20183333,13.16183333,12.6435,12.57141667,19.11875,35.47702292,13.736
636.57,18.21983333,57.55866667,41.85766667,52.10941667,13.22441667,12.67579167,12.59858333,19.15825,35.48470292,13.77225
636.9,18.24808333,57.53083333,41.82666667,52.05541667,13.23491667,12.64575,12.582,19.12191667,35.45043875,13.74283333
637.23,18.35725,57.56508333,41.90725,52.13075,13.31691667,12.721125,12.62933333,19.20933333,35.56031833,13.7985
637.56,18.407,57.65708333,42.00458333,52.16216667,13.40125,12.766,12.66858333,19.2445,35.63298833,13.79383333
637.9,18.37991667,57.59408333,41.93916667,52.11791667,13.39116667,12.7455,12.68808333,19.24183333,35.58206458,13.7705
638.23,18.43566667,57.58516667,41.929,51.99125,13.42325,12.76233333,12.70708333,19.24725,35.55708708,13.80166667
638.56,18.51291667,57.57633333,41.96166667,51.98883333,13.46158333,12.76945833,12.77233333,19.31716667,35.56919958,13.83941667
638.89,18.52291667,57.55816667,41.979,52.00975,13.487,12.726875,12.75241667,19.33908333,35.5527775,13.8325
639.22,18.57525,57.63533333,42.02133333,52.09358333,13.54375,12.71945833,12.77308333,19.39375,35.59289292,13.85383333
639.55,18.67541667,57.53916667,42.13625,52.15133333,13.6705,12.802375,12.87475,19.46491667,35.65314167,13.95433333
639.88,18.79225,57.71375,42.26741667,52.345,13.78075,12.89766667,12.97283333,19.58908333,35.86619375,14.03733333
640.21,18.75616667,57.63066667,42.18,52.31458333,13.71708333,12.84704167,12.95775,19.51866667,35.79320167,14.00983333
640.54,18.79241667,57.61191667,42.21041667,52.33541667,13.7655,12.89008333,12.98808333,19.54975,35.78024292,14.06141667
640.87,18.78025,57.62916667,42.22583333,52.28825,13.84,12.87529167,13.01566667,19.58133333,35.75309083,14.0755
641.2,18.69133333,57.667,42.19458333,52.28783333,13.74816667,12.83070833,12.95391667,19.53025,35.7408825,14.01608333
641.53,18.69425,57.742,42.22283333,52.33066667,13.70791667,12.858625,12.9545,19.54841667,35.80326083,14.01983333
641.87,18.65466667,57.75158333,42.30775,52.45691667,13.66858333,12.87108333,12.92158333,19.52991667,35.81819375,13.9695
642.2,18.62141667,57.75016667,42.33666667,52.4585,13.70075,12.93166667,12.91483333,19.5265,35.87189042,13.983
642.53,18.63541667,57.74975,42.33925,52.4255,13.71141667,12.98533333,12.95916667,19.53883333,35.90899,14.05483333
642.86,18.4965,57.58966667,42.17708333,52.34191667,13.55566667,12.86125,12.76283333,19.43366667,35.7868775,13.90983333
643.19,18.40933333,57.69366667,42.09075,52.26841667,13.43916667,12.79470833,12.62983333,19.3645,35.75296625,13.77908333
643.52,18.29641667,57.602,42.03916667,52.17425,13.30633333,12.68541667,12.51666667,19.21933333,35.64041167,13.64958333
643.85,18.31308333,57.73208333,42.14225,52.23983333,13.34475,12.69958333,12.49183333,19.23225,35.69881958,13.66
644.18,18.33183333,57.83241667,42.152,52.25341667,13.359,12.76308333,12.51475,19.25383333,35.7930725,13.62175
644.51,18.30741667,57.868,42.11458333,52.28991667,13.29875,12.82416667,12.55191667,19.20825,35.87236583,13.57391667
644.84,18.41391667,57.82033333,42.22558333,52.34083333,13.35108333,12.86379167,12.61333333,19.3565,35.96221917,13.71275
645.17,18.47125,57.71416667,42.15816667,52.27875,13.42825,12.850125,12.60675,19.3735,35.94957083,13.75316667
645.5,18.45975,57.71425,42.132,52.23058333,13.49283333,12.837375,12.64641667,19.38366667,35.9583425,13.77616667
645.83,18.42283333,57.79808333,42.07308333,52.23133333,13.40833333,12.77279167,12.57741667,19.34175,35.90054833,13.68
646.16,18.35408333,57.65025,42.00983333,52.13583333,13.3645,12.75495833,12.53483333,19.29016667,35.77859417,13.62016667
646.49,18.502,57.85433333,42.18675,52.27533333,13.48658333,12.91379167,12.77041667,19.38441667,35.92885583,13.726
646.82,18.53341667,57.86266667,42.18933333,52.31883333,13.49558333,12.879875,12.809,19.3515,35.95398208,13.73266667
647.15,18.5755,57.88283333,42.23583333,52.35225,13.562,12.88541667,12.84916667,19.414,35.9904225,13.77825
647.48,18.62783333,57.83525,42.25283333,52.3105,13.5655,12.87320833,12.8775,19.48133333,35.96165292,13.833
647.81,18.59733333,57.69675,42.23716667,52.25766667,13.54891667,12.80925,12.85483333,19.40958333,35.889855,13.84016667
648.14,18.63025,57.60158333,42.24491667,52.1475,13.55158333,12.77395833,12.8815,19.43825,35.79152875,13.87241667
648.47,18.73241667,57.752,42.33483333,52.23658333,13.69866667,12.89004167,12.97083333,19.46283333,35.85760625,13.90775
648.8,18.82583333,58.0145,42.6085,52.45883333,13.71,12.92754167,13.0305,19.55491667,35.98483833,13.93325
649.13,18.88025,57.97966667,42.61225,52.49591667,13.718,12.87695833,13.04325,19.56675,36.00279125,13.934
649.46,18.87925,57.87266667,42.6475,52.39883333,13.7055,12.83454167,13.06458333,19.57775,35.95828667,13.978
