wavelength,Back_TanVitf,Belly_TanVitf,Breast_TanVitf,Crissum_TanVitf,Crown_TanVitf,DorTail_TanVitf,Patch10_TanVitf,Patch11_TanVitf,Rump_TanVitf,Throat_TanVitf,WingTip_TanVitf
704.17,16.8650833334,44.5320833333,27.7726666667,42.60725,35.9889166666,13.0420833333,15.1121666667,13.1705,24.65825,26.3278333334,14.2735
704.49,16.8960833333,44.4553333333,27.7599166666,42.4795,36.0185833334,13.0193333333,15.1365833333,13.1895,24.7895833333,26.3636666667,14.3600833333
704.81,17.0255,44.5724166667,27.9501666666,42.6416666666,36.1924166667,13.18725,15.1875833334,13.2006666667,24.843,26.5081666667,14.414
705.13,17.0941666667,44.953,27.99425,42.7626666667,36.51775,13.23725,15.3215833334,13.3470833333,24.9784166667,26.6920833333,14.52375
705.45,16.7279166667,44.8086666667,27.7264166667,42.4684166667,36.28725,12.77225,14.9779166666,13.0355833334,24.6415833333,26.3184166667,14.168
705.78,16.5004166667,44.4866666667,27.5625,42.134,36.09,12.5594166667,14.7813333333,12.8624166667,24.3523333333,26.19625,14.001
706.10,16.7879166667,44.8540833333,27.903,42.5635,36.4034166667,12.7335833333,15.08175,13.1830833333,24.6520833333,26.7159166667,14.219
706.42,17.0121666667,45.05325,28.1145,42.5955833334,36.5351666667,12.9705,15.25525,13.2504166667,24.867,26.76275,14.4215833334
706.74,17.1513333333,45.0886666667,28.2590833333,42.7095,36.6878333333,13.0539166667,15.3579166666,13.4255,25.008,27.01975,14.52575
707.06,17.3823333334,45.4305833333,28.438,42.8899166667,36.98325,13.0826666667,15.3833333333,13.4564166667,25.0499166667,27.18475,14.66375
707.38,17.7015833333,45.7481666667,28.8648333333,43.3354166666,37.21825,13.3393333333,15.62175,13.5999166666,25.349,27.5090833333,14.984
707.70,17.8169166667,45.7025833333,28.8143333333,43.3719166667,37.3771666667,13.4594166667,15.6363333334,13.66325,25.4413333333,27.5341666667,15.1430833333
708.03,17.9169166667,45.93,28.8825833333,43.5551666667,37.5946666666,13.60575,15.5899166667,13.79325,25.4326666667,27.6621666667,15.217
708.35,17.86025,45.7789166667,28.8503333334,43.33025,37.3503333333,13.3833333333,15.3916666666,13.6749166667,25.4025,27.54375,15.09825
708.67,17.8979166667,45.54125,28.8196666667,43.2361666667,37.1253333333,13.5866666667,15.4629166667,13.7834166666,25.417,27.59625,15.1738333333
708.99,18.2305833333,45.7150833334,29.238,43.6351666667,37.5321666667,13.9356666667,15.7165833333,14.19575,25.7350833334,28.0455833334,15.5505
709.31,18.5771666667,46.08525,29.5061666666,43.9245833333,37.81425,14.0340833333,15.96425,14.4866666667,26.0380833333,28.3198333333,15.853
709.63,18.3513333333,45.6615,29.2725833333,43.5530833333,37.4931666667,13.8184166667,15.5865833333,14.1856666667,25.75,27.97075,15.6000833333
709.95,18.1905,45.5330833333,29.19975,43.4848333333,37.4728333333,13.7315,15.3694166667,14.1805,25.6449166667,27.9331666667,15.4778333333
710.27,17.9700833333,45.3229166667,28.9793333333,43.23725,37.2473333333,13.6505,15.2365833333,14.01975,25.396,27.59325,15.2691666667
710.59,18.2759166667,45.38925,29.2514166667,43.32725,37.3964166666,13.9466666667,15.5483333333,14.3384166667,25.7969166667,27.8645833333,15.6604166667
710.91,18.2000833333,45.43375,29.22075,43.2551666667,37.5218333333,13.9035833333,15.5714166667,14.26025,25.6869166667,27.7973333333,15.5374166667
711.24,18.3098333333,45.7086666667,29.4608333333,43.462,37.7274166667,13.9840833333,15.6443333333,14.4086666667,25.7998333333,28.069,15.7070833333
711.56,18.2915833333,45.7280833333,29.6030833333,43.5500833333,37.6378333333,13.9604166667,15.6505,14.18425,25.8421666667,28.1024166667,15.6599166667
711.88,18.1919166667,45.6561666667,29.5910833333,43.5635833333,37.7155,14.0299166667,15.7259166667,14.1853333333,25.7875,28.0966666667,15.6723333333
712.20,18.3868333333,45.92475,29.80825,43.9061666667,38.0030833333,14.0805833333,15.7565833333,14.327,25.9908333334,28.2324166667,15.72975
712.52,18.1396666667,45.8084166667,29.6135,43.7075,37.8215833333,13.973,15.70375,14.1461666667,25.9413333333,28.0671666667,15.5923333333
712.84,18.0464166667,45.67725,29.5751666667,43.78075,37.8064166667,14.05925,15.6645,14.0359166667,25.8825833333,28.0914166667,15.5199166667
713.16,18.0566666667,45.70525,29.5373333333,43.8688333333,37.7474166667,14.0275833333,15.6541666667,13.9505,25.8910833333,28.0493333333,15.5444166667
713.48,17.8271666667,45.5861666667,29.4543333333,43.6863333333,37.6041666667,13.7664166667,15.5236666667,13.7125,25.751,27.9464166667,15.3189166667
713.80,18.0610833333,45.9081666667,29.6395,44.0515833333,37.802,13.8099166667,15.6878333333,13.8371666667,26.0235833334,28.2005,15.5596666666
714.12,17.8658333333,45.74275,29.4636666667,43.9615833333,37.608,13.5676666667,15.56875,13.5345833333,25.8215,28.0756666667,15.2145833333
714.44,18.0253333333,45.6904166667,29.5779166667,44.0460833333,37.5613333333,13.5835833333,15.5526666667,13.75875,25.94475,28.0966666667,15.3585
714.76,18.1226666667,45.4615,29.5751666667,43.9321666667,37.35475,13.4468333333,15.5533333333,13.7295,25.8888333333,27.978,15.11975
715.08,18.1288333333,45.387,29.5084166667,43.8225833333,37.23725,13.408,15.5733333333,13.8405833334,25.8903333334,27.9168333333,15.19075
715.40,18.1894166667,45.2590833333,29.4788333333,43.8993333333,37.18,13.3748333333,15.5513333333,13.8520833333,25.9116666666,27.82825,15.1826666667
715.72,17.8204166667,44.746,29.2309166667,43.3835833333,36.7359166667,13.0905,15.2946666667,13.3945833333,25.4911666666,27.52575,14.8465833333
716.04,18.141,44.8625833334,29.2835,43.5218333333,36.6569166666,13.35075,15.4554166666,13.5453333333,25.6360833333,27.75025,15.0235833333
716.36,18.3153333333,45.0179166667,29.30525,43.56625,36.7144166667,13.4130833333,15.4678333334,13.7015833333,25.906,27.80175,14.9980833333
716.68,18.4720833333,45.1861666667,29.5410833333,43.7306666667,36.9789166667,13.45475,15.5390833333,13.8495,26.0381666667,28.10625,15.0505833333
717.00,18.9839166667,45.419,29.9026666666,44.087,37.333,13.9266666667,15.8605833334,14.3576666667,26.3504166667,28.65325,15.5740833333
717.32,18.97375,45.3351666666,29.9483333333,44.0621666667,37.3171666667,13.9773333333,15.8891666667,14.3175,26.4078333333,28.6686666667,15.5593333334
717.64,19.1805833333,45.3495833333,30.1738333334,44.2300833334,37.4174166666,14.2343333333,16.07675,14.7210833334,26.6066666667,28.92975,15.8301666667
717.96,19.0680833333,45.3756666666,30.24175,44.1474166667,37.2761666667,14.1043333333,15.897,14.4923333333,26.4841666667,28.89425,15.6435833333
718.28,19.04375,45.4428333334,30.3065,44.2295,37.3314166667,14.3483333333,15.8924166667,14.4955,26.6098333333,29.0569166667,15.8561666667
718.60,19.2898333333,45.5794166667,30.5826666666,44.5843333334,37.60325,14.6071666667,16.0728333333,14.65575,26.8483333333,29.4113333333,16.0380833333
718.92,19.1946666667,45.5693333334,30.54125,44.4565,37.355,14.4905833333,15.9435833334,14.3741666666,26.83125,29.4425833333,15.9695833333
719.24,19.6678333333,46.3135,31.1413333333,44.9775833333,37.8584166667,14.94525,16.4058333333,14.82825,27.3724166667,29.9711666667,16.4326666667
719.56,19.6361666667,46.4175,31.3384166667,45.204,38.0865833333,14.82275,16.232,14.6240833333,27.3968333333,29.9041666667,16.27725
719.88,19.6180833334,46.2853333333,31.45675,45.20025,38.01075,14.71875,16.25825,14.52725,27.12425,29.9555,16.2044166667
720.20,19.7545833333,46.4909166667,31.7466666667,45.38,38.0775,14.9639166667,16.4211666667,14.7185,27.1550833333,29.8216666667,16.4729166667
720.52,19.6885833333,46.6660833333,31.70475,45.5425,38.0446666667,14.7445833333,16.3176666667,14.5675,27.0939166666,29.7959166667,16.204
720.84,19.7300833333,46.5723333334,31.582,45.37275,37.8481666667,14.7065833334,16.1630833334,14.57,26.9413333334,29.7290833333,16.2035
721.16,19.6004166667,46.652,31.59575,45.4096666667,37.7881666666,14.7694166667,16.0685,14.4391666667,26.89725,29.4954166667,16.18225
721.48,19.9131666667,46.764,31.6705,45.6494166667,38.0765,15.16475,16.3994166667,14.6904166667,27.4043333333,29.844,16.52775
721.79,20.15525,46.876,31.7660833334,45.8455833333,38.17825,15.4116666667,16.653,14.9594166667,27.6663333333,29.8776666667,16.77075
722.11,19.7484166667,46.8211666667,31.4743333333,45.69025,37.96825,15.07175,16.375,14.65225,27.4564166667,29.5958333333,16.3804166666
722.43,20.0583333333,47.1291666667,31.794,45.9664166666,38.3526666667,15.634,16.8715833333,15.26025,27.871,29.85325,16.8410833333
722.75,19.86725,46.55325,31.3349166667,45.6965833333,37.8966666667,15.4145833333,16.62525,15.0609166667,27.6976666667,29.5688333333,16.6916666667
723.07,19.6631666667,46.2566666667,31.1390833333,45.4074166667,37.46275,15.2055833333,16.5730833333,15.02375,27.4450833333,29.2395833333,16.642
723.39,19.1065,46.0813333333,30.7625,45.2735833333,37.2021666667,14.8925,16.1095833333,14.7921666666,27.3618333333,28.7070833333,16.5191666667
723.71,18.83325,45.6139166666,30.4806666666,44.92775,36.8473333334,14.65,15.7806666667,14.5695,27.2166666667,28.55825,16.2278333333
724.03,18.6615833333,45.3104166666,30.4200833333,44.7653333334,36.4873333333,14.64975,15.787,14.3785,27.22725,28.2094166667,16.1299166667
724.35,18.792,45.33025,30.60425,44.9388333334,36.6026666667,14.8114166667,15.8561666667,14.6599166667,27.423,28.2805,16.1236666666
724.67,18.9266666667,45.4884166666,30.56,45.02775,36.6749166667,14.713,15.97675,14.6329166667,27.5139166667,28.4714166667,16.1535
724.98,18.4718333333,44.97475,29.9978333333,44.6696666667,36.1879166666,14.2296666667,15.6416666667,14.1690833333,27.033,27.9565,15.7985833333
725.30,17.91475,44.8309166666,29.8349166666,44.4085,35.7190833333,13.7563333333,15.2778333333,13.6900833333,26.734,27.4933333334,15.33575
725.62,18.4194166667,44.97875,30.1220833333,44.4145833333,35.8903333334,14.1695833334,15.5736666667,14.1150833334,27.0418333333,27.69325,15.8815
725.94,18.6148333333,45.0873333334,29.959,44.5846666667,35.9318333333,14.13375,15.612,14.0491666667,26.9399166666,27.795,15.7840833333
726.26,19.03725,45.5901666667,30.3790833333,45.0174166666,36.32275,14.4373333333,15.6864166667,14.5105833333,27.3215,28.2096666667,16.2105
726.58,19.22975,45.6309166667,30.4375,45.0349166666,36.63175,14.52225,15.7864166667,14.68875,27.4529166667,28.4083333334,16.3713333333
726.90,19.54825,45.6433333333,30.7155,45.068,36.6765833333,14.9170833333,16.2603333333,15.01475,27.5595833333,28.8105833333,16.7430833333
727.21,19.7735833333,45.924,30.749,45.5220833334,36.9525,15.1591666667,16.6904166667,15.3035833333,27.9545833333,29.1154166667,17.0710833333
727.53,20.17425,46.2561666667,31.12025,45.8488333334,37.3444166667,15.62375,17.1414166667,15.7871666667,28.469,29.5713333333,17.74075
727.85,19.8176666666,45.94825,30.799,45.6514166667,36.8999166667,15.2084166666,16.93,15.4175833334,28.053,29.2195,17.6008333333
728.17,19.9513333333,45.786,30.7244166667,45.717,36.828,15.2969166667,16.9508333333,15.5018333333,27.96975,29.15025,17.6625
728.49,20.0523333333,46.3306666667,31.0781666667,46.0800833333,37.10225,15.4699166667,17.1601666667,15.8046666667,28.1630833333,29.4030833333,17.81475
728.80,20.4139166666,46.48025,31.2234166667,46.30575,37.4015,15.9819166667,17.47775,16.1030833333,28.27225,29.6921666667,18.2130833333
729.12,20.4169166667,46.6094166667,31.2064166667,46.54875,37.4099166667,15.8665,17.54275,16.11475,28.3146666666,29.6643333334,18.2341666667
729.44,19.67925,46.25275,30.957,46.197,36.9621666667,15.3509166667,17.1085,15.6086666667,27.93675,29.2474166667,17.9444166666
729.76,19.5133333333,46.0144166667,30.6351666667,46.1049166667,36.7154166667,15.3039166667,17.0538333333,15.3819166667,27.6529166667,28.9730833333,17.8610833333
730.08,19.2510833333,45.914,30.4210833333,46.179,36.5560833333,15.2635,16.89375,15.0641666667,27.5691666667,28.8714166666,17.6911666667
730.39,19.2535833333,45.8774166666,30.242,46.2531666667,36.4498333333,15.2269166667,16.8556666667,14.97225,27.5769166667,28.7165,17.5063333333
730.71,19.2261666667,45.9583333333,30.2239166666,46.10075,36.32525,15.282,16.8490833333,15.0595833333,27.5295,28.6918333333,17.5040833333
731.03,19.0130833333,45.816,29.8349166667,45.9729166667,36.0961666667,15.08825,16.699,14.8240833333,27.2915833334,28.5209166666,17.1455
731.35,19.14025,46.0545833333,29.8156666667,46.1415833333,36.2818333334,15.3018333334,16.9051666667,14.9711666666,27.404,28.7315,17.2956666667
731.67,18.6785,45.88675,29.5280833334,45.842,35.9263333334,14.9379166667,16.5250833333,14.7491666667,27.18325,28.4450833333,16.9845833333
731.98,18.5275,45.312,29.0913333334,45.47725,35.5515833334,14.6973333334,16.2326666667,14.6110833334,26.8633333333,28.2165,16.8045833333
732.30,18.16425,44.8519166666,28.6556666667,45.1515,35.12775,14.14225,15.72375,14.2981666666,26.6014166667,27.9676666667,16.3895833333
732.62,17.7423333333,44.59225,28.3388333333,44.9756666667,34.84725,14.0001666667,15.33225,13.93025,26.2971666666,27.77625,15.9270833333
732.94,18.1859166667,44.8001666667,28.5606666667,45.1725,35.0824166667,14.323,15.5920833333,14.31275,26.6243333333,28.016,16.1744166666
733.25,18.0165,44.9325833333,28.5093333333,45.17875,35.1985,14.2408333334,15.6161666667,14.2178333333,26.60625,27.9713333333,15.99675
733.57,18.105,44.9289166666,28.551,45.1255,35.1625833333,14.2295,15.6906666666,14.45675,26.5993333333,27.8715,16.1531666667
733.89,18.1685833333,45.0486666667,28.716,45.1160833333,35.3711666666,14.292,15.623,14.5120833333,26.6935,28.0143333333,16.44125
734.21,18.2886666667,44.9075833333,28.7129166667,45.1634166667,35.4114166666,14.35925,15.6514166667,14.4936666667,26.67725,27.9589166667,16.4188333334
734.52,18.2615833333,44.9320833333,28.6426666667,45.0479166667,35.3380833333,14.2605833334,15.4649166667,14.3441666667,26.5599166667,27.8315833333,16.4134166667
734.84,18.5839166667,45.3143333333,29.04025,45.4460833333,35.698,14.7166666666,15.8345,14.7138333333,27.1259166666,28.1695833333,16.78475
735.16,19.178,45.818,29.4799166666,45.80975,36.03975,15.35525,16.39675,15.11575,27.6395,28.5195,17.4015833334
735.48,19.4094166667,46.1209166666,29.6868333333,45.9114166666,36.1610833333,15.7175,16.6128333333,15.2443333334,27.8788333333,28.5986666667,17.7095
735.79,19.2999166667,46.3725,29.65075,45.9359166667,36.2325,15.7156666666,16.75625,15.2648333333,27.7548333333,28.54675,17.75925
736.11,19.51825,46.4950833333,29.6274166667,45.9529166666,36.3454166667,15.6460833333,17.0515,15.4390833334,27.7465,28.6359166667,17.9670833333
736.43,19.2590833333,46.2989166667,29.2184166667,45.91775,36.2096666667,15.363,16.782,15.25375,27.5630833334,28.4438333333,17.7604166667
736.74,19.0459166667,46.0046666667,28.9595833334,45.6320833333,35.92725,15.1609166667,16.4968333333,15.0656666667,27.3136666667,28.2170833333,17.5135833333
737.06,19.041,46.2680833333,28.9063333334,45.8016666667,36.02975,15.4026666667,16.498,15.10475,27.519,28.3073333333,17.5575
737.38,18.9190833333,46.099,28.5315,45.6905833333,35.69975,15.0990833333,16.38125,14.8888333334,27.3813333333,28.0660833334,17.3034166667
737.69,18.4443333333,45.8875833333,28.0850833333,45.3453333333,35.4693333333,14.70825,16.1153333333,14.6240833334,27.0879166667,27.75675,17.1035833333
738.01,18.4369166667,45.9025833334,27.9985833333,45.4508333333,35.3625833333,14.7458333333,16.1518333333,14.7248333333,27.0803333333,27.6674166667,17.016
738.33,17.8778333333,45.267,27.4103333333,44.7818333333,34.7041666667,14.0274166666,15.36225,14.1840833333,26.3406666667,27.0849166667,16.263
738.64,17.3295833333,44.8316666667,26.72375,44.479,34.4613333333,13.3315,14.7390833333,13.678,25.7569166667,26.6601666667,15.6665
738.96,17.51725,45.19675,26.9564166667,44.99025,34.8796666667,13.5313333333,15.23875,14.0905,26.0513333333,27.0750833334,15.8706666667
739.28,17.6353333333,45.4464166666,27.0954166667,45.1601666667,35.08475,13.7458333333,15.3784166667,14.1750833334,26.28225,27.1868333334,15.9448333333
739.59,17.3258333334,45.061,26.88325,44.8473333333,34.7496666667,13.5958333334,15.0090833333,14.08725,26.1265,26.975,15.6135833333
739.91,17.4125,45.07675,26.857,44.83725,34.72675,13.83975,15.1473333334,14.37375,26.0988333333,27.0196666667,15.8164166667
740.23,17.74325,45.3410833333,27.0211666667,44.9853333333,34.9618333333,14.1455,15.62375,14.759,26.4936666667,27.4076666667,16.3691666667
740.54,17.9301666667,45.442,27.1018333334,44.83475,34.9943333333,14.1334166667,15.8530833333,14.8605833333,26.6149166667,27.6071666667,16.4818333333
740.86,17.7389166667,45.4583333333,27.0725,44.80175,35.0368333333,14.1160833333,15.8663333333,14.8724166667,26.5160833333,27.4505833333,16.3664166667
741.18,18.2140833333,45.8536666666,27.4074166667,44.9404166667,35.1380833333,14.727,16.3905,15.3924166666,26.88325,27.8781666666,16.9178333333
741.49,18.3263333333,45.6701666666,27.4894166667,44.7866666667,35.3826666667,14.7284166667,16.37225,15.53275,26.81175,27.9265833333,17.0594166667
741.81,18.1780833333,46.0065833334,27.75725,45.0809166667,35.7020833334,14.877,16.5889166667,15.5921666667,27.15525,28.1423333334,17.35275
742.12,18.0271666667,46.139,27.9279166666,45.176,35.74525,14.9349166667,16.624,15.6905833333,27.0998333333,28.0493333333,17.2945
742.44,18.06225,46.1780833334,28.0321666667,44.9699166667,35.9538333333,15.1105,16.59625,15.6058333333,27.239,28.0991666667,17.3425833333
742.76,18.4508333334,46.1609166667,28.1375,44.9078333333,35.9964166667,15.53725,17.0108333333,16.0785833333,27.4291666667,28.3780833333,17.5688333333
743.07,18.5920833334,46.69925,28.1886666667,44.9130833333,36.298,15.7124166667,17.1148333333,16.0655,27.5469166666,28.3688333334,17.7464166667
743.39,18.49725,46.6611666667,28.08525,44.6388333333,36.1236666667,15.4875,16.8724166667,15.8063333334,27.4099166667,28.1948333334,17.4310833333
743.70,18.538,47.1513333333,28.4945833333,45.039,36.51725,15.87425,17.0193333333,16.1325833333,27.6671666667,28.3235,17.508
744.02,18.1316666667,46.9568333333,28.22,44.9611666667,36.2420833333,15.66875,16.5746666667,15.7395,27.3246666667,27.9440833333,16.99575
744.34,17.9758333333,46.9285,28.05,44.8451666667,36.1944166666,15.7570833333,16.4704166666,15.6820833334,27.1868333333,27.9680833334,17.002
744.65,17.7224166667,47.17125,27.9341666667,44.8776666667,36.6170833333,15.54525,15.9859166667,15.3233333333,27.0605833333,27.7705,16.692
744.97,16.81575,47.2011666667,27.38525,44.73025,36.3186666667,14.8816666667,15.4180833333,14.7733333333,26.595,27.3479166667,16.1485833333
745.28,17.5909166666,47.4158333333,27.6471666667,44.7870833333,36.6310833333,15.5095,15.84225,15.125,27.0185833333,27.6804166667,16.5705833334
745.60,17.64775,47.40125,27.5435,44.4395833333,36.7244166667,15.4449166667,15.7151666667,15.1895,27.1211666667,27.73575,16.4555833333
745.91,17.0444166667,46.9160833334,27.0435833333,43.8695,36.1728333333,14.8674166667,15.1635833333,14.8081666667,26.492,27.2210833333,15.9485
746.23,16.4049166667,46.62625,26.5223333333,43.593,35.7795,14.16825,14.2803333334,13.95875,25.8341666667,26.7093333333,15.4436666667
746.55,16.5958333333,46.7129166667,27.0684166667,44.0815833333,36.14725,14.7025833333,14.8291666667,14.5089166667,26.2111666667,27.1988333334,15.884
746.86,16.5175,46.9734166667,27.3288333333,44.2305,36.5913333334,14.7859166667,14.9535,14.3716666667,26.377,27.3474166667,15.87925
747.18,16.41875,46.44225,26.814,43.5399166667,36.0098333334,14.1085,14.5601666667,13.9493333333,25.9183333333,27.0065,15.445
747.49,16.589,46.7080833334,27.0675,43.4456666666,36.18875,14.2403333333,14.736,14.2550833333,26.0726666667,27.2414166667,15.6791666667
747.81,17.2905833333,47.2551666667,27.7555,43.7361666667,36.5478333333,14.7365833333,15.3016666667,14.7291666667,26.7505,27.8365,16.1748333333
748.12,17.3211666667,46.9811666667,28.0189166667,43.5973333334,36.2328333333,14.7649166667,15.4916666667,14.7108333333,26.7101666667,27.9175833334,16.0594166667
748.44,17.7593333333,47.083,28.2811666666,43.47325,36.2896666667,15.17075,15.81675,14.94925,26.9994166667,28.117,16.3381666667
748.75,17.0635833333,46.5521666667,27.872,42.9291666667,35.98,14.5240833333,15.33975,14.49575,26.43425,27.668,15.8404166667
749.07,17.8798333333,47.1534166667,28.5689166667,43.5739166666,36.5464166667,15.4319166667,16.0653333334,15.0691666667,27.1455833334,28.5688333333,16.7414166667
749.38,17.9795,47.4385833334,28.74225,43.97475,36.5830833333,15.5215,16.0494166666,15.1684166666,27.3151666667,28.8526666667,16.7415833334
749.70,18.30975,47.7449166666,29.1095,44.0685833333,36.9308333333,15.6609166667,16.119,15.303,27.59525,29.08075,16.7919166667
750.01,18.3895833333,47.271,28.6351666667,43.6000833333,36.6689166667,15.2860833333,15.61075,14.9651666667,27.27225,28.6530833334,16.4241666667
750.33,18.7293333333,47.3018333334,28.8723333333,43.8721666667,36.6666666667,15.4961666667,15.8066666667,15.4674166667,27.3804166666,28.9615,16.7594166667
750.64,19.0276666667,47.7689166667,29.2315833333,44.3519166667,37.1755833333,15.7944166667,16.0613333333,15.6105833334,27.6419166666,29.3468333333,16.9875
750.96,18.9863333333,47.47875,29.3555,44.4289166666,37.153,15.8826666667,16.0589166667,15.6056666667,27.60025,29.1325833333,17.0659166667
751.27,18.7115833333,47.4035833333,29.1265,44.46775,37.2699166667,15.5345833333,15.6295,15.4030833333,27.44675,28.8234166667,16.7396666667
751.59,19.2345833333,47.9185,29.39875,44.8276666667,37.5920833333,15.65,15.7825,15.6461666667,27.763,29.0745833333,16.9871666667
751.90,19.5059166667,48.1995833333,29.8395833333,45.3564166667,37.7219166667,15.979,16.0899166667,15.9900833334,28.0280833333,29.3846666667,17.162
752.22,19.8285833334,48.6703333333,30.0383333333,45.634,37.9395,16.3121666667,16.27525,16.4304166667,28.2615,29.70225,17.3868333333
752.53,19.6163333333,48.5344166667,30.0050833334,45.46225,37.834,15.9245,16.0691666667,16.26575,28.0945833333,29.4226666667,17.12675
752.85,19.84525,48.7345,30.0580833333,45.1985833333,37.9893333334,16.127,16.1120833333,16.38025,28.1485833334,29.2430833333,17.2620833333
753.16,19.6215833333,48.6246666667,29.9063333333,45.1754166667,37.8085833334,16.12775,16.3545,16.6369166667,28.2598333333,29.3190833334,17.3206666666
753.47,19.4035,48.7528333333,30.1635,45.1839166667,37.5896666667,15.9685833333,16.4613333333,16.5285,28.3266666666,29.4131666667,17.5515
753.79,19.70875,49.0653333333,30.239,45.0028333333,37.7644166667,16.3354166667,16.6219166667,16.6070833334,28.69375,29.4049166667,17.7650833333
754.10,19.4815,48.8186666667,30.4296666667,44.94075,37.58525,16.5110833333,16.4593333333,16.748,28.6258333334,29.2148333333,17.8370833333
754.42,19.93125,49.4545833333,30.8008333333,45.12175,37.864,16.5433333333,16.7339166666,16.8271666667,28.9369166667,29.8521666667,18.16075
754.73,19.8836666667,49.1416666667,30.7509166667,45.1559166667,37.6325,16.50625,16.8383333333,16.7935833333,28.7395,29.97075,18.1705833333
755.05,19.31775,48.79125,30.5466666667,44.9841666667,37.2873333333,16.1356666667,16.2789166667,16.3391666667,28.4003333333,29.5865,17.7248333333
755.36,19.1451666667,48.5173333333,30.45875,44.5564166667,37.2794166667,16.1270833333,16.0780833333,16.0593333333,28.3611666667,29.5609166667,17.7155
755.67,19.2475833333,48.3804166667,30.4724166666,44.82275,36.9474166666,16.0764166667,16.2011666667,16.1859166667,28.3681666667,29.617,17.7715833333
755.99,19.1976666667,48.4819166667,30.4949166667,44.6531666667,36.8321666667,16.2189166667,16.0785,16.1694166667,28.4115,29.4588333333,17.6798333333
756.30,19.2694166667,48.40175,30.78,44.7754166667,36.758,16.16075,16.267,16.0959166667,28.4664166667,29.5586666666,17.8348333333
756.62,19.8353333333,48.8735833333,31.37175,45.4214166667,37.3755,16.6206666667,16.8658333333,16.4176666667,28.9846666667,29.98475,18.2681666667
756.93,20.3394166667,49.0540833333,31.7315,45.7893333334,37.6468333334,17.2081666667,17.23125,16.762,29.35175,30.3739166667,18.3790833333
757.24,20.0115833333,48.8835833333,31.686,45.9419166667,37.3953333333,16.5813333333,16.7363333333,16.1666666666,28.9999166667,30.2131666667,17.6975
757.56,20.1056666667,48.9670833333,31.6353333333,46.13075,37.4569166667,16.5805833333,16.92875,16.1190833333,29.2488333333,30.3090833333,17.5586666667
757.87,19.6438333333,48.35525,31.0830833334,46.1555833334,36.9705833333,16.4206666667,16.66275,15.8930833333,28.864,29.7624166667,17.2135833333
758.18,19.9248333333,48.5550833333,31.5593333334,46.1584166667,37.038,16.4943333333,16.929,15.93425,28.8885,29.74625,17.31275
758.50,19.8113333333,48.1986666666,31.49675,46.1231666667,37.0144166667,16.5609166667,17.2148333333,16.14975,28.7985,29.76975,17.5595
758.81,19.8691666667,48.23325,31.74,46.5411666667,36.92225,16.2211666667,17.40025,16.0474166667,28.5651666667,29.8114166667,17.2936666667
759.13,19.5856666666,47.66725,31.7251666667,46.2095833333,36.9770833333,15.7914166667,17.1025,15.4546666667,28.2874166666,29.49925,17.0429166667
759.44,19.7683333333,47.7185833333,31.9558333333,46.9263333333,37.0043333333,15.6194166667,17.4271666667,15.46825,28.229,29.9051666667,17.2958333333
759.75,19.3539166667,47.0568333333,31.6339166667,46.717,36.5123333333,15.0350833333,17.1185833333,14.9990833333,27.8391666667,29.6345,16.7066666667
760.07,18.7875833333,46.13125,31.0216666667,45.8254166667,35.5655,14.6130833333,16.31325,14.4225833333,27.0853333334,28.93625,16.1026666667
760.38,18.8745833333,46.7164166666,31.51475,46.576,36.06675,14.82425,16.6144166667,14.7518333333,27.30025,29.33525,16.47
760.69,18.11025,45.7680833333,30.9445833333,45.8433333333,35.1803333333,14.1513333333,16.3463333333,14.1116666667,26.5346666667,28.6505833333,16.1643333333
761.01,18.3003333333,45.6180833333,31.15775,45.9293333333,35.163,14.2489166667,16.6473333333,14.3644166667,26.6603333333,28.8053333333,16.4706666667
761.32,18.23625,45.6075833333,31.34975,45.9500833333,35.1965,14.0845833333,16.6064166667,14.06575,26.5658333333,28.873,16.3278333333
761.63,18.1814166667,45.3905,31.0954166667,45.9434166667,34.9529166667,14.1214166666,16.6595,14.1395,26.7606666666,28.9840833334,16.3484166667
761.94,18.6945833333,45.8229166667,31.6081666667,46.4698333333,35.3958333333,14.5519166667,17.1398333334,14.4060833333,27.18075,29.45875,16.8265
762.26,18.7590833333,45.80175,31.7458333333,46.3928333333,35.34925,14.71375,17.1648333333,14.5176666667,27.232,29.3476666667,17.0486666667
762.57,19.3383333333,46.53475,32.3258333333,47.1085,35.78175,15.5540833333,17.9258333333,15.1844166666,27.8054166667,29.9093333333,17.76975
762.88,18.9943333333,46.10625,32.02925,46.6948333333,35.5345833333,15.3594166667,17.6255,14.866,27.5804166667,29.3933333333,17.37575
763.20,19.15825,46.30475,32.1175,46.9501666666,35.7499166667,15.5920833333,17.7204166667,15.09675,27.71675,29.617,17.7264166666
763.51,19.2586666667,46.5273333334,32.30425,47.3191666667,35.8275,15.5279166667,17.9418333333,15.1185833333,27.8380833333,29.8131666667,18.0041666667
763.82,18.7049166667,45.879,31.7728333334,46.77875,35.056,14.773,17.4158333333,14.3745833333,27.3068333333,29.1268333333,17.4778333333
764.14,19.4405,46.6331666666,32.3059166667,47.4639166667,35.6551666667,15.5835,17.99625,15.1550833333,27.9235833333,29.714,18.196
764.45,19.2964166667,46.747,32.30175,47.43875,35.5575,15.61425,17.8861666667,15.1459166667,27.8473333334,29.6869166667,18.2230833333
