wavelength,Back_CorMelf,Belly_CorMelf,Breast_CorMelf,Crissum_CorMelf,Crown_CorMelf,DorTail_CorMelf,Patch10_CorMelf,Patch11_CorMelf,Patch12_CorMelf,Patch13_CorMelf,Rump_CorMelf,Throat_CorMelf,WingTip_CorMelf
777.54,23.23825,49.6315833333,44.1986666666,49.4375,19.507,15.9833333334,61.4818333333,28.2018333333,17.8991666667,34.7536666666,28.403,46.7578333333,30.2116666667
777.85,22.9633333334,49.8735,44.289,48.9616666667,19.7685,16.2275,60.889,28.9671666667,17.5851666667,34.731,28.6343333333,46.4721666667,30.4181666667
778.16,23.05175,49.9534166666,44.9161666666,48.6788333333,19.7356666667,16.4,61.1023333334,28.8763333334,18.2678333333,35.1748333333,28.8631666667,46.584,31.0248333334
778.47,22.6615833334,49.6755,44.8903333334,48.378,19.1673333334,15.9636666666,61.1786666667,28.8591666667,18.3023333333,34.5226666666,28.7511666667,46.8506666666,30.9408333333
778.78,22.9458333334,49.7939166666,45.3696666667,48.626,19.4831666666,16.3641666667,61.94,28.8126666666,19.0438333334,34.4188333334,29.4996666667,46.8673333334,31.0111666667
779.09,21.615,49.2463333333,44.6956666666,47.3896666667,18.4813333333,15.55,61.3345,28.0708333333,18.7048333333,32.7471666667,28.364,46.3708333333,29.8715
779.40,21.2925,48.4109166666,44.6046666667,46.709,18.1355,15.0565,61.0451666667,27.5845,18.5593333333,31.935,27.9235,46.2428333333,29.4773333333
779.71,21.0658333333,47.9830833334,44.7065,46.638,17.6821666666,14.7926666666,61.359,27.0245,18.6693333334,31.9026666666,27.7538333333,45.8511666667,29.3991666667
780.02,19.3311666666,47.1546666667,44.266,45.7283333333,16.464,13.4375,60.2953333333,25.7455,17.8251666666,30.3505,26.3251666667,44.8015,28.2651666667
780.33,18.5970833333,46.9625,44.362,45.1776666666,16.1421666667,12.6893333333,60.0088333333,24.9565,17.1618333333,29.9243333333,25.6558333334,44.2308333333,27.9426666666
780.64,17.3069166667,46.1064166667,43.7845,44.4978333334,15.8078333334,12.5035,58.85,24.6726666667,16.1136666667,28.5586666666,25.1671666666,43.77,26.6813333334
780.95,18.6105,47.2273333334,44.9971666667,44.7625,16.975,13.2043333333,59.5363333333,25.6161666667,16.7108333333,29.5478333333,26.5405,44.7183333333,27.054
781.26,20.0831666667,48.2991666667,45.9596666666,46.3163333334,17.9738333334,14.587,61.0815,26.5448333333,18.3601666667,30.4368333334,27.7925,45.4695,27.9563333334
781.57,20.864,49.3775833334,46.8786666666,48.1705,18.2503333333,14.8985,62.869,27.5215,18.7731666666,31.2268333334,28.4135,47.0786666667,28.1056666667
781.88,20.56275,49.57675,47.0053333334,48.3066666667,17.7796666667,14.4716666667,63.3426666667,27.1088333333,18.2656666667,31.4516666666,28.2848333334,46.2841666667,28.3945
782.19,21.2669166667,49.9843333334,47.2663333333,49.4065,18.6816666667,14.9953333334,63.9643333333,27.8348333333,19.2751666667,32.0996666666,28.6941666667,46.8291666667,29.1471666667
782.50,22.0723333334,50.3,47.7115,50.5208333333,19.492,15.4986666666,64.4728333333,28.6933333333,19.539,33.3966666666,29.5295,47.4431666667,29.8451666667
782.81,22.3624166666,51.2864166666,48.3818333333,51.7475,19.6763333334,15.2265,65.3881666666,28.9806666666,19.5146666667,33.6568333334,29.725,48.107,30.2265
783.12,22.1975833333,50.6450833334,48.4458333334,51.4716666667,19.1965,15.2115,65.2613333333,28.1745,18.3365,33.2508333333,29.5966666667,48.7433333333,29.7453333333
783.43,22.3309166667,49.9829166666,47.8415,51.4893333333,18.909,15.0603333334,65.5621666667,27.7608333333,17.6373333333,33.3333333333,29.8361666667,49.2636666667,29.6185
783.74,23.0105833333,49.80375,47.5753333334,51.6393333333,18.7671666667,15.1296666666,65.5908333333,27.9541666667,17.2133333333,33.948,30.5668333334,49.5901666666,29.0471666667
784.05,23.3418333333,50.0510833334,48.1461666667,51.9216666666,18.8773333333,14.9148333333,66.2246666666,28.1465,17.9931666666,33.6733333334,30.3401666666,49.2006666667,29.1666666667
784.36,23.22675,49.4595,47.2985,51.908,17.8655,14.5221666666,66.1261666666,27.5413333333,17.9161666666,33.4008333334,29.1793333333,49.2568333334,28.8416666666
784.67,21.2579166667,47.6611666667,45.7033333334,49.844,14.9688333334,11.833,64.6745,25.1386666666,15.0551666667,31.601,27.131,47.765,26.594
784.98,19.91125,46.5078333333,44.3648333333,48.207,13.9856666667,10.9973333333,63.0293333334,23.89,14.2076666666,29.5935,25.7855,46.0893333333,26.2978333333
785.29,19.4700833333,45.9196666667,43.1848333333,47.6708333334,13.1815,9.93799999998,62.1463333334,22.895,13.578,28.8301666667,24.8448333334,45.5311666667,25.4483333333
785.60,19.8875,44.95575,42.8595,46.3873333333,12.6448333333,9.93500000002,61.0256666666,22.495,13.2073333333,29.2091666666,23.6706666666,44.8875,25.2216666667
785.91,20.9634166667,45.60275,43.9241666666,46.895,13.5448333333,11.1781666667,61.4971666667,23.5313333333,14.6191666667,29.7585,24.4211666667,45.3508333333,26.3008333333
786.22,21.32075,46.02575,43.9036666666,47.1156666667,14.4543333334,12.1108333333,61.2913333333,24.0248333333,15.5195,29.5478333333,24.959,45.428,26.4341666667
786.53,21.6680833334,46.2725833333,43.938,47.1983333333,15.7168333333,12.3298333333,61.3961666667,25.3561666667,16.1603333333,29.7403333334,25.3878333333,44.84,27.0971666667
786.84,22.566,47.92225,45.023,48.4806666666,16.279,13.5036666667,62.062,26.5735,17.8141666667,30.4806666667,26.093,45.5658333333,28.0311666667
787.14,22.6515833334,48.3988333333,45.334,49.1306666667,16.7733333333,14.3488333333,62.4426666666,27.1883333334,18.6488333333,30.5883333334,26.5933333333,46.005,28.8196666667
787.45,23.6895,49.7071666666,45.9758333333,50.3698333334,17.4066666667,15.3255,63.8451666667,27.752,19.488,31.8686666667,26.9965,47.5948333333,29.8026666667
787.76,23.3824166667,50.506,46.5806666667,50.8891666666,18.9358333334,15.8691666666,64.1825,28.35,19.9785,32.0915,27.8903333334,48.1293333334,29.9296666667
788.07,24.4808333333,51.41625,47.8053333333,51.9573333334,20.5366666666,17.7936666667,64.6498333333,29.3001666667,21.6045,33.3628333333,28.7661666667,48.9771666666,31.3316666667
788.38,25.7366666667,52.0724166666,48.1513333333,52.903,21.9381666666,18.862,64.4281666667,30.0838333333,22.8193333334,34.561,30.0838333333,48.9601666666,32.2935
788.69,26.1395,52.6154166666,48.8536666666,53.8408333333,22.7716666667,19.7905,65.0188333334,30.7396666667,23.7031666666,35.5118333333,31.0978333334,49.9428333333,32.2586666667
789.00,25.78775,54.01225,49.4553333333,54.5493333333,23.1153333334,19.6701666667,65.6358333333,30.9923333334,23.8371666667,34.9968333333,31.8168333333,50.8098333333,32.1113333333
789.31,25.0825833334,54.189,49.5651666667,54.4813333333,22.8568333333,18.7498333333,66.3518333333,30.6651666666,23.1416666666,34.8323333334,32.0895,50.7793333333,31.34
789.62,25.0305833333,54.0749166666,49.7096666666,54.7095,22.2323333333,18.8685,66.0856666667,30.8408333333,22.2325,35.5045,32.3853333334,50.5045,31.1315
789.92,25.7845,55.2753333334,50.3841666667,56.0198333334,22.4463333333,19.3563333334,67.1148333333,31.3323333333,22.3665,36.4073333333,33.1251666667,51.729,31.5243333333
790.23,25.83175,54.9489166666,50.2636666667,55.7478333334,22.612,19.318,67.276,31.0935,22.4801666666,36.5448333333,33.3663333333,51.828,31.5545
790.54,25.534,54.4795833333,50.0,55.4388333334,22.3891666667,19.5363333334,66.6166666667,31.4981666667,22.7226666667,36.2863333333,33.5335,51.5683333333,31.5815
790.85,26.1615,53.7455833333,50.2526666667,55.4546666666,23.1145,19.7811666667,66.3805,32.172,22.5755,36.7675,34.1748333333,51.3636666666,31.852
791.16,26.43475,53.5653333333,49.9311666667,55.292,22.8008333333,20.481,66.2543333333,32.1306666667,22.7661666667,36.4948333333,34.1751666667,50.8935,32.0618333334
791.47,26.0945833334,53.69,49.2408333333,54.8021666667,23.0226666667,19.9153333333,65.678,32.9626666667,22.6341666666,35.8051666667,34.2515,50.5828333333,32.2741666667
791.78,25.8981666667,53.8521666666,49.926,55.1298333333,22.5553333333,19.5371666667,66.2776666667,33.0556666666,21.1666666667,35.9816666666,33.5,50.9258333333,31.4813333334
792.08,25.1405,52.8309166666,49.1188333333,53.806,21.5971666666,18.5975,65.4855,32.4335,20.1725,34.7205,32.1521666667,49.3063333333,31.7396666667
792.39,24.7448333333,52.3553333334,47.673,53.7455,21.1501666667,18.2745,65.4181666667,32.3876666666,18.6531666667,34.2793333333,31.3848333333,48.127,31.8008333333
792.70,24.9904166666,51.4779166667,46.625,54.0236666667,20.6903333333,18.7261666666,65.103,32.1701666667,18.5543333334,34.3823333333,31.0258333333,48.2265,32.5325
793.01,25.4645833333,51.2226666666,46.075,53.7163333334,20.4778333333,18.6766666667,65.7375,31.8353333334,18.8471666667,34.4138333333,30.7736666667,48.0091666667,32.499
793.32,24.0404166667,50.6364166666,45.3818333334,52.8505,19.5171666666,18.2821666667,64.918,31.604,18.3581666666,33.6185,30.4256666667,47.1683333333,31.661
793.62,25.0188333333,51.1270833334,45.7766666667,53.8068333333,20.3975,18.958,65.303,32.3865,19.2425,34.4885,31.0418333333,47.538,32.0645
793.93,25.5610833333,51.6553333334,45.8286666666,53.3481666667,20.6881666667,19.0423333334,65.2825,31.6495,19.5098333334,34.9045,31.2383333333,47.3065,33.0153333333
794.24,25.2769166667,52.4363333334,44.9981666667,52.7503333333,20.4136666667,19.103,64.8946666666,31.1553333334,20.5058333334,34.607,31.4876666667,47.047,33.1116666667
794.55,26.4290833334,52.7869166667,45.8916666667,53.5905,21.2218333333,20.418,65.3091666667,32.4401666667,21.6683333333,35.9951666667,32.2793333333,48.16,34.0835
794.86,26.9715833334,51.89275,46.5476666667,53.7153333334,21.5035,20.8201666666,65.8778333333,32.1415,21.9416666667,36.7331666667,32.6323333334,48.668,33.9645
795.16,26.61075,52.08125,46.5518333333,52.8735,21.2643333333,20.7593333333,66.1266666667,31.9051666667,22.4835,36.5898333334,32.8283333334,48.9375,33.908
795.47,27.20225,52.6769166667,47.1158333333,53.1951666667,21.9516666666,21.4681666666,66.5803333333,32.4178333334,23.3855,37.2886666667,33.2988333334,50.069,34.4386666667
795.78,27.7805833334,52.3026666666,48.0893333333,53.156,22.0061666666,21.5455,66.3083333333,32.4461666667,24.3263333333,37.7005,33.811,50.5286666667,34.2543333333
796.09,27.758,52.51025,48.9071666666,53.3298333333,22.1993333334,21.8238333334,66.4958333333,32.2916666667,24.7268333333,37.7735,34.0335,50.3416666666,34.1358333333
796.40,27.3905833334,52.5261666666,49.1355,53.1366666667,22.7195,21.821,66.3953333333,32.3668333333,25.3983333333,37.2328333333,33.9436666667,50.5596666667,34.5881666667
796.70,27.7083333333,52.5333333334,49.15,53.5833333333,23.2833333334,22.25,66.35,32.1,25.6166666666,36.9666666667,33.3333333333,50.0666666667,34.7166666666
797.01,26.3065833333,52.2614166666,49.0285,52.5125,22.2615,21.34,66.1475,31.474,24.4053333334,35.896,32.6801666667,49.665,34.0535
797.32,26.43725,52.1476666666,49.8118333334,53.6278333333,22.5701666666,22.0225,67.5736666666,32.4776666667,24.4181666667,36.0368333334,32.7516666667,50.5476666667,33.8295
797.63,26.2648333333,51.7326666667,49.8613333334,54.1408333333,22.0893333333,21.9855,67.273,32.3976666666,22.9383333334,36.1401666667,32.3456666667,50.0693333333,33.2988333333
797.93,25.1726666667,51.3480833334,49.4535,53.7705,20.7103333334,19.7633333333,67.0128333334,30.9655,21.5301666667,34.9906666667,31.0563333334,48.7978333333,31.9671666667
798.24,26.0956666666,52.2470833333,50.1288333334,54.696,21.5651666667,20.2393333334,67.0901666667,32.0995,22.1546666667,35.617,31.639,49.429,32.9281666667
798.55,27.502,53.2735833334,51.9158333334,57.4216666667,23.8466666667,21.7075,68.3595,34.3938333334,23.7911666666,36.2908333333,33.6868333333,50.9486666666,33.9843333333
798.85,27.4605833334,52.9025,52.2108333333,57.997,23.2796666667,21.4148333333,68.8583333334,34.8711666667,23.068,35.794,34.0638333333,50.8073333333,33.9678333334
799.16,27.60525,52.4806666667,52.2411666667,58.1995,23.4481666666,22.2415,69.291,35.6515,24.8276666667,36.111,34.4443333334,50.9963333333,34.6551666667
799.47,28.8864166667,52.7094166667,52.074,58.0156666666,24.7196666667,23.0941666666,68.5165,36.4723333334,26.4385,36.4163333333,34.4356666667,51.1211666666,35.7808333334
799.78,29.3136666667,53.081,52.901,58.3806666667,25.6353333333,23.284,68.2215,37.2773333333,27.3986666667,36.974,34.7555,51.7443333333,36.2911666666
800.08,30.1613333334,53.5753333334,54.229,59.0156666667,26.6436666666,24.1831666667,69.2231666667,38.447,28.9888333334,37.6776666666,35.9283333333,53.0756666667,37.582
800.39,31.34025,53.0373333334,54.2901666666,59.0356666667,27.6005,25.3605,68.6028333333,38.914,30.0873333333,38.155,36.7123333333,52.7335,38.6296666667
800.70,31.72475,53.02075,53.3481666667,58.3428333333,27.7961666666,24.8785,67.2465,37.7665,30.1906666667,38.2905,36.2325,52.4505,39.1321666667
801.00,31.1685833333,52.0995833333,53.3816666667,57.6923333333,27.5735,24.1176666666,66.3508333334,37.1236666666,30.1373333333,37.3281666666,36.0275,52.2481666667,38.5915
801.31,31.1615833333,52.3478333333,53.211,57.2196666666,27.8951666666,24.7773333333,66.6481666667,36.9895,30.0296666667,36.7855,35.839,52.6168333333,39.5881666666
801.62,29.97575,51.4685,51.7021666667,55.7986666666,26.5806666667,23.887,66.0118333333,36.0643333333,28.7503333333,35.8958333333,34.9233333334,50.9916666666,38.7016666666
801.92,29.07875,50.1935833334,49.428,53.5621666667,24.5478333333,22.8868333333,64.6365,34.2193333334,27.3531666667,35.3265,33.1118333333,49.3171666666,37.726
802.23,28.5896666667,49.8729166666,49.2548333333,53.3805,25.0635,23.137,64.1948333333,33.3696666667,27.572,35.1691666667,33.188,48.8005,37.3503333334
802.54,28.532,50.6713333334,48.9145,52.7226666666,25.4783333334,23.0498333334,64.165,32.7813333333,26.4165,35.4303333333,32.6526666666,48.51,37.086
802.84,28.213,51.1180833334,48.9101666666,52.762,25.4416666667,23.3935,64.8065,33.1453333334,25.8548333333,35.4751666666,33.0326666667,48.722,36.5465
803.15,27.3581666666,50.4979166666,47.7451666667,51.9353333334,23.9945,23.2806666667,65.0883333333,31.6423333334,25.0848333333,35.1183333333,32.4126666667,47.2191666666,35.7951666667
803.46,26.6725833334,50.6595,46.8081666667,51.9496666667,22.6491666667,22.286,64.7173333333,30.237,24.3886666667,35.2065,32.0145,46.6743333334,35.0726666666
803.76,25.7945833334,50.6105833334,46.2208333333,51.6668333333,21.9378333333,21.5698333333,64.9418333333,29.593,23.314,35.155,31.1238333333,46.434,34.6125
804.07,25.4845833333,50.5331666667,47.2288333333,51.473,22.2093333333,22.5776666666,65.4261666667,30.6783333334,23.7983333334,35.1163333333,31.686,47.1123333333,34.3023333333
804.38,25.2934166666,50.9571666666,46.991,50.4495,22.2938333334,22.7628333334,65.8266666667,31.067,23.5835,35.3265,31.0083333334,46.9715,34.3493333333
804.68,24.8929166667,50.4763333333,46.6355,50.1555,21.6063333334,22.2285,65.1498333333,31.4273333333,23.94,35.4141666666,30.9413333334,46.2466666667,32.6333333333
804.99,24.2035,50.1260833333,46.0763333334,49.4561666667,20.8235,21.6393333333,64.6465,30.0895,23.6788333333,34.7515,29.9726666667,45.8236666666,31.352
805.30,24.087,50.21375,45.7848333333,49.5921666667,21.2121666666,21.6976666667,63.8111666667,30.2448333333,23.815,34.4795,30.2446666666,45.5905,32.5173333334
805.60,24.4705,50.3625833334,45.7058333334,49.294,20.745,21.4118333333,63.902,30.255,23.8235,34.4313333334,29.8628333333,45.9805,32.7646666667
805.91,24.3948333334,49.9405,45.7936666667,49.742,19.9803333333,20.6945,63.9681666667,29.5633333334,23.8293333333,33.869,29.4246666666,45.4363333334,32.9761666667
806.21,24.2405,49.1616666666,45.9765,49.7631666667,19.7631666667,20.296,63.511,28.7573333334,23.9251666667,34.142,28.9351666666,45.2663333333,32.5441666667
806.52,24.348,48.6964166666,45.688,49.8596666666,19.7953333333,19.7553333334,63.197,29.0613333333,22.9241666667,33.5338333334,28.54,45.5275,32.07
806.83,25.45075,49.0884166667,46.1336666667,49.7796666667,20.6531666667,20.3525,64.2228333333,29.7876666667,23.5378333333,33.9141666666,29.1466666666,46.0336666667,33.4335
807.13,27.0783333333,50.5823333334,47.1886666667,51.1243333333,21.7668333334,21.0843333334,64.779,30.2208333334,24.3976666667,34.9598333333,31.024,46.747,34.3975
807.44,27.3075,50.6489166666,46.8685,51.8336666667,21.508,20.3545,65.7601666667,28.9865,24.248,34.7548333334,31.191,46.6416666667,34.7135
807.74,28.53975,51.4748333334,47.4715,53.3291666666,22.0816666667,20.2276666667,66.5613333334,29.2668333333,25.5583333333,35.7985,32.9961666666,47.0921666667,36.0725
808.05,29.7605,51.8341666666,49.0881666667,53.9015,23.6853333334,21.4378333333,67.5358333333,29.7496666667,25.7635,36.1113333334,34.0331666667,48.4521666667,37.8498333333
808.35,31.48975,53.1435,50.9165,56.5643333333,25.8098333333,23.2523333334,68.9258333333,32.417,27.0033333333,37.3826666666,36.6795,50.0636666667,40.5373333334
808.66,32.43325,54.0623333333,52.9643333333,57.7735,26.7456666667,24.0886666667,70.3996666667,32.8941666667,27.9095,38.5816666667,37.5495,51.1418333334,41.4801666667
808.97,32.9395,55.457,53.2588333333,58.6613333334,27.9746666667,25.6125,70.5161666666,33.8803333333,29.2213333333,39.2168333333,38.7576666667,51.706,41.7323333333
809.27,34.3009166666,55.5740833334,53.584,59.6086666667,29.2435,26.9128333334,70.7123333333,35.0926666666,30.1675,40.0838333333,39.6438333334,52.7705,42.1941666667
809.58,34.64025,55.63,52.7928333333,59.4505,28.6193333333,26.2066666667,70.3306666667,35.3218333333,29.0213333334,39.5218333334,39.3655,52.346,42.8731666667
809.88,34.9775,56.0961666666,53.803,60.2685,28.8813333333,26.5548333334,69.8881666667,35.727,29.0381666667,40.6936666667,40.1343333333,52.595,43.915
810.19,35.4136666667,55.5816666667,54.8993333334,60.8276666667,29.7093333333,27.159,69.4185,36.3088333333,28.9488333334,41.1185,40.134,53.0648333333,44.3398333333
810.49,34.7708333333,53.2573333334,53.8185,59.5013333334,28.6835,26.9766666667,68.6881666667,36.2983333334,27.92,40.1841666667,38.0278333333,52.134,43.5311666667
810.80,34.4474166666,52.8425,53.0698333333,59.2996666666,28.2171666667,26.3301666667,67.2805,36.494,27.1941666666,40.1093333334,36.8576666667,51.2051666667,42.9968333333
811.10,32.82325,51.2015,51.3831666667,57.8231666666,26.8933333334,25.4648333333,65.1926666666,34.2403333334,25.7143333333,37.914,33.7641666667,50.0678333333,41.2925
811.41,32.6295833333,50.6246666667,50.5678333333,57.4705,26.794,25.1816666666,64.169,33.901,26.7258333333,38.5331666667,33.9236666666,49.5915,41.3261666666
811.71,31.5638333333,49.613,48.781,55.7196666666,25.34,23.7458333333,63.0566666667,31.5285,25.34,37.8341666666,30.9421666666,48.6405,40.1078333333
812.02,31.83725,49.2170833334,48.3403333334,55.096,25.4793333333,24.8948333334,64.072,32.2346666667,25.6193333333,38.1485,30.7621666667,49.3221666667,40.1121666666
812.32,31.159,47.5555833334,47.6256666667,53.4791666667,24.3768333333,23.4838333333,63.6576666667,31.6405,23.907,37.9878333333,29.0785,48.3778333333,39.5158333334
812.63,29.8715,46.20025,46.9231666666,51.3985,23.6596666667,23.2635,61.8181666667,30.4893333333,22.5875,37.0863333333,28.6013333333,47.5991666667,38.5548333334
812.93,29.1956666666,45.8974166667,47.902,50.5826666667,23.8695,23.7063333333,61.888,29.5805,22.7971666666,36.7131666666,28.6946666667,47.2495,38.0423333334
813.24,29.8395,47.0844166667,49.1501666666,51.4871666666,25.4011666666,25.3305,63.3618333333,29.7685,24.1973333333,37.4883333333,29.6741666667,48.796,38.692
813.54,29.7111666667,47.3129166666,48.8636666667,51.444,25.521,26.0416666667,63.589,30.0663333334,23.8161666667,37.9971666667,29.214,48.8871666667,38.163
813.85,29.3013333333,47.4683333334,48.6636666667,50.75,25.293,25.5976666667,62.705,28.7858333334,24.2378333334,38.0215,29.067,47.8901666667,38.1855
814.15,29.4599166666,48.35675,48.803,50.6573333334,26.2675,25.1408333334,63.2863333334,29.4133333334,25.0001666666,38.6616666666,29.7886666667,48.169,38.2395
814.46,30.9290833334,49.9305,50.5548333334,53.028,27.855,27.3923333334,65.557,32.0621666667,26.7221666667,40.7305,32.9866666666,49.7456666667,39.5976666666
814.76,32.1110833334,50.489,50.6518333333,53.6778333334,28.2123333333,28.3751666667,66.2708333333,32.1695,26.257,41.5965,33.473,51.4433333333,40.4793333333
815.07,32.3816666666,51.1691666666,51.3755,54.4705,29.0463333333,29.2528333334,66.85,33.8606666666,27.9001666667,41.5863333333,34.686,51.3066666667,41.3111666666
815.37,30.75475,50.7146666667,50.7501666667,54.1958333334,27.5668333333,27.4261666667,65.9633333333,32.7708333333,27.1916666667,40.3421666667,34.4118333334,50.2343333334,39.311
815.68,30.8775833333,51.0371666667,51.669,55.7938333333,28.1353333333,28.04,66.4998333334,33.0713333333,28.1591666667,40.0811666667,35.2406666667,51.2638333334,39.9618333333
815.98,30.3250833334,52.2320833334,52.2561666667,57.0595,28.1173333333,26.783,68.2435,34.4493333333,28.7483333333,39.7623333333,35.832,51.1403333334,40.0533333333
816.29,30.2410833333,51.67625,52.0616666666,57.8986666667,27.7695,26.5275,69.5231666666,34.8485,28.266,40.1143333334,36.4631666666,52.0618333333,39.4933333333
816.59,30.4045,50.012,49.9755,57.2301666667,27.2795,25.0735,67.9903333334,34.7548333333,27.1076666667,39.8776666667,36.3481666667,50.5146666667,38.3821666667
816.89,29.23975,48.90025,48.8758333334,56.0605,25.562,23.1915,66.2513333333,33.871,26.4416666667,37.7318333333,35.7771666667,48.7048333333,37.4635
817.20,29.5864166666,49.9248333334,49.9248333334,58.0451666667,26.1153333333,23.0326666667,68.4963333333,34.9125,27.4688333333,37.5938333333,37.4188333334,50.777,38.1456666667
817.50,29.4073333333,49.5434166667,50.8148333333,58.0741666667,26.1973333334,23.185,69.0865,34.0248333333,26.3456666667,37.0616666666,37.037,50.2466666667,38.7158333334
817.81,29.1236666667,49.8159166666,51.3501666666,57.241,25.6996666667,22.2141666667,68.606,34.4621666666,26.1168333333,36.966,36.7451666667,50.4418333333,38.8806666667
818.11,26.6331666666,48.6646666666,50.6675,56.7715,24.1296666666,20.4103333333,66.9766666667,33.8341666666,24.6305,34.9066666666,35.3123333333,47.8065,36.886
818.41,26.2875,48.2094166667,50.7255,57.1628333333,23.2911666667,19.7098333333,66.7838333333,33.2398333333,23.5253333333,34.8783333333,35.7915,49.1105,35.721
818.72,27.7635833333,49.2416666667,50.8018333334,57.2386666667,24.7723333333,20.6113333333,66.5583333333,33.6151666667,23.8838333334,35.6741666667,35.7606666667,49.545,36.9095
819.02,27.1800833333,49.1876666667,49.7225,56.1235,24.5145,20.6895,65.4776666666,33.2141666667,23.702,35.236,35.7906666667,48.1965,36.8808333333
819.33,26.7838333333,47.8559166667,48.5946666666,54.8826666666,23.8016666667,20.4863333334,64.0,32.0721666667,22.721,34.4503333334,34.6305,48.1081666666,36.4321666666
819.63,26.5491666666,48.1408333334,47.7756666666,54.3691666667,23.1173333334,20.0506666667,63.5843333334,31.4268333334,22.9901666667,34.1596666666,33.8575,47.3148333333,36.1295
819.93,26.7660833333,48.6706666666,48.1063333334,54.1231666667,23.1533333333,20.5613333333,64.048,31.3456666667,23.3951666666,34.4616666667,33.9913333333,47.3541666667,36.7445
820.24,26.4509166666,48.8650833334,47.8433333334,53.7713333334,23.5545,20.3588333333,64.0243333334,31.0865,23.0805,34.5641666666,33.9205,47.798,36.0548333334
820.54,26.2201666667,48.5115,47.3056666666,53.3258333334,23.2428333333,20.2185,63.1901666667,30.3843333333,22.3666666667,34.2095,33.2296666666,47.2206666667,35.3685
820.85,26.1255,48.3559166667,46.8711666666,53.073,22.8528333333,20.2186666667,63.0108333333,29.9886666666,22.941,34.0038333333,33.2695,47.1981666666,35.3368333333
821.15,26.1975,48.6571666666,46.9338333334,53.1216666667,23.0065,20.2586666667,64.0225,29.7686666666,22.7715,34.074,33.1533333334,47.349,35.209
821.45,26.5203333334,48.8940833333,47.3673333334,53.3026666666,23.3455,20.3596666667,64.8385,30.1095,23.1868333334,34.5398333333,33.5648333333,47.8245,35.4785
821.76,26.3564166666,48.9654166667,47.123,53.0788333334,23.4688333333,20.0238333334,64.7125,29.9595,23.223,34.2995,33.3335,47.5541666667,35.2986666667
822.06,26.1874166667,48.848,47.2196666666,53.0791666667,23.4478333333,19.7255,64.7575,29.8338333333,23.1391666666,34.2955,33.3183333333,47.7768333333,35.3285
822.36,26.2191666667,48.7161666666,47.294,52.792,23.4003333333,19.5115,64.7606666667,29.6071666667,22.9023333334,34.3248333333,33.113,47.8306666667,35.2203333333
822.67,26.44025,49.1213333334,47.4876666667,52.9816666666,23.615,19.7771666667,64.909,29.7211666667,23.2605,34.6446666667,33.3103333333,48.1871666667,35.4085
822.97,26.431,49.4285833334,47.6826666667,53.1473333334,23.9638333334,19.923,65.0385,29.932,23.4375,34.7755,33.5328333333,48.5805,35.6281666667
823.27,26.3815,49.7266666667,47.6871666667,53.4113333333,24.1335,19.8898333333,65.2553333333,30.17,23.5726666667,34.8415,33.6506666666,48.9381666667,35.4666666666
823.58,26.3593333334,49.5373333333,47.5236666667,53.264,24.0441666666,19.9496666666,65.2526666667,30.0885,23.5978333333,34.662,33.6986666666,48.9656666666,35.5108333333
823.88,26.6145,50.00025,47.9903333334,53.5156666667,24.509,20.0866666667,66.0423333333,30.5128333333,24.0656666667,35.1416666667,34.0888333333,49.4661666666,35.7156666667
824.18,26.7643333333,50.3791666667,48.4551666667,53.7451666667,24.8726666667,20.2493333333,66.3793333334,31.019,24.0703333333,35.3116666666,34.3848333333,49.8048333333,35.8101666667
824.49,26.7020833334,50.1445833333,48.3246666667,53.6756666667,24.9143333334,20.1531666667,65.953,31.068,24.5133333333,35.2153333334,34.4013333333,49.7995,35.9528333333
824.79,26.6426666667,50.3701666667,47.9871666667,53.5515,24.7631666667,19.861,65.9331666666,30.5155,24.4381666666,35.1513333334,34.184,49.734,35.82
825.09,26.7726666667,50.64225,48.3516666667,53.5246666666,24.6075,20.134,66.4596666667,30.4365,24.5861666667,35.438,34.4606666667,49.9145,36.0943333333
825.39,27.5903333333,51.7498333333,48.882,54.2323333333,25.3391666667,21.0915,67.4991666667,31.0746666667,25.4471666666,36.0393333334,35.1835,50.2005,36.5095
825.70,28.318,53.0035,49.3633333333,55.3133333334,26.3303333333,21.874,68.5601666667,31.709,26.4935,36.8266666666,36.0593333333,51.1751666667,37.137
826.00,28.8306666666,53.921,50.3103333334,56.5063333333,27.2061666667,22.5525,69.8725,32.3766666667,27.0508333333,37.2888333333,36.7371666666,51.5081666666,37.9696666666
826.30,29.0470833334,53.9356666667,50.5325,56.4343333333,27.05,22.5771666667,70.341,32.153,27.0146666667,37.2208333334,36.6968333333,51.0295,37.877
826.61,28.5874166667,52.95875,50.2895,55.637,26.2213333333,21.5978333333,69.8515,30.8178333334,26.6195,36.4278333333,35.9935,50.1538333333,37.4321666667
826.91,29.1715,53.64175,51.0405,56.6115,26.556,21.6665,70.4235,31.0128333333,27.219,37.0993333333,36.4546666666,50.4143333334,38.0663333333
827.21,28.7161666667,53.7114166666,50.6721666666,56.4238333334,25.9665,21.298,70.2801666666,30.915,26.6945,36.4705,35.9756666666,50.4015,38.058
827.51,28.807,53.7030833333,50.5296666667,56.5833333333,26.1255,21.2448333334,70.0906666667,30.9401666667,26.9295,36.814,36.1141666667,50.596,38.2993333333
