wavelength,Back_PooWhim,Belly_PooWhim,Breast_PooWhim,Crissum_PooWhim,Crown_PooWhim,DorTail_PooWhim,Patch10_PooWhim,Patch11_PooWhim,Patch12_PooWhim,Rump_PooWhim,Throat_PooWhim,WingTip_PooWhim
771.94,15.8636933333,55.6746333333,25.2068666667,41.8978666667,16.1936666667,13.9415666667,39.9216666667,9.57560000001,36.6146234568,20.8327666667,30.1270666667,18.8159333333
772.25,15.9418133333,55.6762333333,25.0151333333,42.0687333333,16.3073333333,13.6514666667,40.0767333333,9.40459999999,36.6200481481,20.8697666667,29.8658,19.1220666667
772.56,15.48496,54.3949,24.4774,41.2903333333,15.6381333333,12.8426333333,39.3356333333,8.58566666667,35.4197962963,20.1738,29.17,18.423
772.87,15.4741133333,54.8621,24.9324,41.4359333333,15.6587333334,13.1560666667,39.7466,8.795,35.3519728395,20.5716333333,29.4201333333,18.7106666667
773.18,15.99832,54.9311333333,25.4064666667,41.4515333333,15.8932,13.941,40.3825666667,9.33913333333,35.8941197531,21.3164333333,29.9971333333,19.5386666667
773.50,16.6389333333,55.1427333333,25.7731333333,41.8604,16.3471333333,14.8771,40.8707333333,10.1046,36.6883481481,21.7557333333,30.2628666667,19.9151333333
773.81,16.8217533333,54.2715333333,25.8156,41.3299333333,16.4891333333,14.7309666666,40.7157333333,9.9182,36.5026160494,21.358,30.0479333333,19.7294
774.12,17.7616066667,54.8357666667,26.8703333333,42.0544,17.4476,15.6818666667,40.9649333333,10.9677333333,37.4100802469,22.0656,30.8262666667,20.5149333333
774.43,18.0568,54.5248,27.1994,41.856,17.7852666667,16.2011,41.0092,11.0007333333,37.3769407407,22.7754333333,30.5466,20.813
774.74,19.00202,55.4212666667,28.6334666667,42.7612666667,18.7376666667,17.0046666667,41.9723666667,11.6935333333,38.354208642,23.6489333333,31.051,21.4426
775.05,19.2617133333,55.1087,29.0149333333,43.133,18.8596666667,17.2228333333,42.3312,11.8148,38.6753790123,23.8131666667,31.2786,21.6483333333
775.36,18.77864,55.4913666667,29.0058666667,43.0861333333,18.3563333333,17.1034,42.4051333333,11.5688666667,38.7389432099,23.6637666667,31.1954666667,21.3274666667
775.67,19.0054266667,55.2809,29.3810666667,42.7887333333,18.6255333333,17.4878,42.3725,11.9418,38.770117284,23.9321666667,31.44,21.4029333333
775.98,19.7175933333,56.2569666667,30.2684666667,43.5324666667,19.2784,18.3003666667,43.4142333333,12.4963333333,39.7364419753,24.6493,32.2770666667,21.8241333333
776.30,19.27928,55.5412666667,29.6124666667,42.8090666667,18.8432666667,17.5841,42.5156666667,11.9944666667,39.043882716,24.0996666667,31.6181333333,21.265
776.61,18.5387333333,55.4951666667,29.4246,42.9098666667,18.5101333333,16.2986333333,42.0129,11.3878666667,38.7964234568,23.4064666667,31.3292666666,20.0876
776.92,17.6410333333,54.8447,29.0158666667,42.314,17.8969333334,15.3455666667,40.955,10.6268666667,38.0104876543,22.5892666667,30.6736666667,19.2853333333
777.23,16.92898,54.5449,28.8948666667,41.974,17.3996,14.7193333333,40.2719333333,10.3664666667,37.895162963,22.0624666667,30.2247333333,18.7706
777.54,15.7540466667,53.6912666667,27.9140666667,40.9848,16.2518666667,13.4676,39.4479,9.40620000001,36.8507777778,21.1548333333,29.1615333333,17.8215333333
777.85,16.2150666667,54.4486,28.7398,41.6198666667,16.9657333333,14.2035333333,40.1026666667,10.2326666667,37.4371679012,21.3659333333,30.2326,18.767
778.16,15.61716,53.9439,27.9608666667,41.3858,16.4285333333,13.6325333333,39.6276666667,10.0426666667,37.1200617284,20.9371666667,30.2992,18.1685333333
778.47,14.6955266667,53.6533,26.9681333333,40.2090666667,15.5044,12.5768333333,38.4746333333,9.1636,36.0074938272,20.2274666667,29.4403333333,17.1278666667
778.78,14.6710333333,53.5365666667,26.9167333333,40.0502,15.4033333333,11.9511666667,38.5211333333,8.83673333333,35.8154074074,20.1188666667,29.1182,16.7605333333
779.09,15.6459866667,54.4037333333,27.8281333333,41.0294,16.3026,12.9222,39.4695666667,10.0818,36.6499234568,21.2994,30.0252666667,17.558
779.40,15.7975466667,53.8988333333,27.6040666666,41.0497333333,16.3948666667,13.0459666667,39.1814333334,10.7030666666,36.5947382716,21.5307666667,30.0030666667,18.1756666667
779.71,16.7023,55.1096,28.6240666667,42.3261333333,17.5279333334,13.864,40.6417666667,11.7254,37.6993654321,22.542,31.001,19.1546666667
780.02,17.4124533333,55.1694666667,29.3785333333,42.555,18.3741333333,14.8902333333,40.6215333333,12.3917333333,38.1581975309,22.9378666667,31.0421333333,20.1696
780.33,18.3428066667,55.9234333333,29.8481333333,43.2068666667,19.1967333333,15.8223,41.5844666667,13.2636666667,38.7369320987,23.9437666667,31.7709333333,21.2016666667
780.64,18.3855666667,56.5231333333,29.602,43.5356,18.9954,15.4891666667,42.0027,12.6875333333,38.8114148148,24.0444333333,31.9634,20.9522666667
780.95,19.3353333334,57.3903,31.0151333333,44.3811333333,19.9477333333,16.3883,42.8193666667,13.8179333333,39.4900283951,24.9247,32.8813333334,21.6109333333
781.26,19.6296733333,57.7744333333,31.3823333333,45.0727333333,20.4828,16.3989333333,43.2738,14.2990666667,39.9062641975,25.1486666667,33.0886,21.9907333333
781.57,20.2991933334,58.534,32.1499333333,45.4634666667,21.2426,17.4195,43.9382333333,15.2728,40.5559469136,26.0946333333,33.6358,23.1886
781.88,21.0543133333,59.3694,33.0730666666,46.7734,22.0554,18.682,45.4821666667,16.1428666667,41.7431740741,27.0203666667,34.6479333334,24.3310666667
782.19,20.82932,58.8778,32.6295333333,46.3613333333,21.8526666667,18.7649666667,44.8672,16.0028,41.2841333333,26.6965,34.6215333333,24.5152666667
782.50,20.33978,59.4460333333,32.5128666667,46.3316666667,21.1214666667,18.5675,44.7418,15.0222666667,41.2521333333,26.1298666667,34.5777333333,24.2528666667
782.81,20.34958,59.7035666667,32.7816666666,46.5563333333,21.3651333333,18.6834,44.7707666667,14.9259333333,41.5775827161,25.9773,35.0568666667,24.164
783.12,20.3359133333,58.408,32.2538666667,45.6755333333,21.0794666666,18.6185,43.9647666667,14.6774666667,41.3122358025,25.5363666667,34.5962666667,23.8899333334
783.43,19.6279933333,57.6992333333,31.4804666667,44.8205333333,20.0752666667,18.1949333333,43.3811333333,14.147,40.4618296296,25.1248,34.147,23.0905333333
783.74,19.2328666667,56.7895333333,30.9724,44.2989333333,19.6178,17.6423666667,42.4599,13.7426666667,40.1826345679,24.5103333333,33.7086,22.3746
784.05,19.54684,56.6566666667,31.3871333333,44.3973333333,20.0404,18.6835,42.2660333333,14.3973333333,40.0768814815,24.5926666667,33.6766666667,23.2524
784.36,18.67134,55.5308333333,30.2890666667,43.6559333333,18.9852,17.9871333333,41.2668333333,13.5147333333,39.4711074074,23.8912,33.1183333333,22.6344666667
784.67,16.93546,53.7925333333,28.7200666667,42.0398,16.9334666667,16.4335666667,39.6691666667,11.8336666667,38.0136740741,22.5599,31.4354,20.8578666667
784.98,15.4358066667,52.3943,27.4922666667,40.867,15.5418,15.1116666667,38.3970666667,10.2030666667,36.3267790123,20.9356333333,29.9278,19.2637333333
785.29,16.0825466667,52.3644333333,27.4856,40.8461333333,15.6738666667,15.4078,37.6935666666,10.9314666667,36.7324691358,20.8666333333,30.0238666667,19.4062666667
785.60,15.77608,52.0360666667,27.5383333333,40.5992,15.5123333333,15.3319333333,37.6881666667,11.0318,37.015445679,20.6708333333,29.9965333333,18.9989333333
785.91,15.96352,51.0547333333,27.5624,40.6103333333,15.821,15.4525,37.3332,11.257,37.0257283951,20.6335,29.5654666667,19.0182666667
786.22,16.1988266666,51.3222333333,27.8806666667,40.9054666667,15.8727333333,15.7217,37.7887666667,11.2598,37.2629691358,20.6922333333,29.6391333333,19.3241333333
786.53,16.2829333333,51.8467666667,28.3171333333,41.0674,15.7891333333,15.9365333333,37.9764,11.1330666667,36.9471703704,21.0053666667,29.6071333333,19.3713333333
786.84,15.97984,51.8865333334,27.6832666667,40.6518,15.3860666667,15.3014666667,37.9895,10.5244,36.6781728395,20.5115,29.0454666667,19.0746666667
787.14,15.8098666667,52.1791333333,27.9986666667,40.5174,15.0856,15.2441666667,38.1796333333,10.4880666667,36.4289481481,20.3912,29.1043333333,19.1724
787.45,15.74304,52.4570333333,28.2960666667,40.8308666667,15.2612666667,14.7615,38.5297,10.3214666666,36.6010864197,20.4899666667,29.4321333333,19.0328
787.76,16.4717666667,53.8943,29.0158,41.7846666667,15.7939333333,15.1773,39.3176666667,10.748,37.4811012346,20.8859,30.1050666667,19.5931333333
788.07,17.69952,54.8518666666,29.7947333333,42.8089333333,16.7480666667,15.9694,40.4692,11.6912,38.2198679012,21.5249333333,30.7656666667,20.2671333333
788.38,17.4402733333,54.5122666667,29.3230666667,42.3193333333,16.1515333333,14.9531333333,40.0711333333,11.1823333333,38.0512851852,21.2050666667,30.3985333333,19.5918666666
788.69,17.1854733333,54.4249333333,29.3283333333,41.9316,16.0854,14.4346,40.1357,10.6654,37.7580358025,21.3662333333,30.4199333334,19.7028666667
789.00,17.7624133334,54.5539,29.5458666667,42.1384,16.5216666667,14.8019333333,40.4508333333,10.8471333333,37.780137037,21.6875,30.6987333333,20.4572666667
789.31,17.61396,55.1849,29.4014666667,41.8907333333,16.7353333333,14.5372,40.7099,10.9324,37.7787283951,21.7075666667,30.8863333333,20.6738
789.62,17.9860666667,54.8526666667,29.2928,41.6895333333,17.2690666667,14.5056333333,40.7073666667,11.3294,37.6812925926,22.1806666667,30.871,20.8970666667
789.92,17.5033066667,54.8622666667,28.8508,41.7270666667,17.0362666667,13.8843,40.6149666667,11.0282666667,37.6628950617,21.9119,30.6988,20.3830666667
790.23,18.89324,54.9502666667,29.7410666667,42.7490666667,18.5193333333,15.5910333333,41.1852333333,12.7756666666,38.7059950617,23.3334,32.0716,21.6600666667
790.54,19.4148,55.0951,29.9456,43.3468666667,19.2328,15.9740333333,41.541,13.1161333333,39.2012777778,23.8186,32.2335333333,22.0909333333
790.85,18.6472733333,54.8712,28.9909333334,42.8671333333,18.4204,15.3548666667,41.1550333333,12.4704666667,38.7797074074,23.229,31.6008,21.1692
791.16,18.0608066667,53.9104,28.8072,42.2945333333,17.9222,14.8582333333,40.6261333333,11.7383333333,38.3050246914,22.8507,30.9898,20.5664666667
791.47,18.6132066667,54.2544666667,29.0085333333,42.4752666667,18.6146,15.7488666667,40.5694666667,12.0535333333,38.8271037037,23.358,31.6876666667,21.3291333334
791.78,20.03024,55.2006,30.3587333333,43.4037333333,20.1406666667,18.0168,41.7756333333,13.9381333333,40.5198,25.0561333333,33.2840666667,23.1223333333
792.08,19.9309133333,54.7335666667,30.3280666667,43.4709333333,20.381,18.7300333333,41.7,14.2222,40.5346135803,25.0333666667,33.1851333333,23.4356666667
792.39,19.5457533333,55.429,30.3835333333,43.8919333333,20.0584666667,18.6857,41.7451666667,13.8006666666,41.0161518519,25.1297,33.1946,23.001
792.70,19.29714,54.8394666667,30.5057333333,44.0753333333,19.3577333333,18.9036666667,41.9342,13.6361333333,40.5219246914,25.1199,33.2225333333,22.355
793.01,18.9668333333,55.3778666667,31.0354666667,44.6183333333,19.0022666667,19.0400666667,41.9955,13.5146666667,40.9718098765,24.9623,33.1822,22.0484
793.32,19.9139933333,56.115,32.131,45.7382,19.7488666667,19.9657666667,43.0670666667,14.4521333333,42.2899320987,25.7838666666,34.4977333333,22.8918666667
793.62,19.51484,56.1014,32.3490666666,45.744,19.2464666667,19.5924666667,43.3295,13.956,42.3860851852,25.5709333333,34.5558666667,22.6298
793.93,18.91592,55.8066,31.9267333334,45.2982666667,18.6775333333,19.2432,42.6872666667,13.0276666667,42.2066382716,24.9081333333,34.3501333333,21.8806666667
794.24,19.25602,55.0694,32.0886666667,44.8370666667,19.3402,19.2163,42.0697333333,13.1758,41.751837037,24.8932333333,34.2706666667,22.0547333334
794.55,19.36102,55.7565666667,32.5019333333,45.1610666667,19.8501333333,19.4982333333,42.4756666667,13.9100666667,41.8552740741,25.0637333333,34.6517333333,22.5916666667
794.86,17.6172533333,54.4568333334,31.3755333333,44.0934,18.5243333333,17.8679666667,41.1792,12.9626,40.792654321,24.1157666667,33.6818666667,21.4165333333
795.16,16.2149066667,54.3668,30.3946666667,43.8632,17.204,16.2798,40.3757666667,11.289,39.9084098765,22.5065,32.7095333333,20.3458
795.47,15.52882,54.1276,29.9274666667,43.6806666667,16.472,15.2081,40.1526,10.378,39.2796098765,21.7449,32.0810666667,19.1599333333
795.78,16.5847933333,54.4118,30.1690666666,44.3066,17.1965333333,15.3814,40.6651666667,11.3039333333,39.3389296296,22.1796333333,32.6643333333,19.6017333333
796.09,16.38076,54.1322,29.4887333333,43.7998,17.0213333333,14.9646666667,40.1941,10.9592,39.0572382716,21.8366,32.4150666667,19.7909333333
796.40,15.8207666667,53.6820666667,28.4290666667,42.7971333333,15.9730666667,14.2406333333,39.8012666667,10.1236666667,38.2756728395,21.2186666667,32.1484666667,19.1525333333
796.70,14.85558,52.6465333333,26.9428666667,41.3364,14.7518,13.0570666667,38.1187666667,8.7048,36.5709296296,19.8468666667,30.6531333333,17.9246
797.01,15.37806,53.0953666667,27.5819333334,41.5997333333,15.8185333333,13.2179666667,38.4783666666,9.36013333333,36.8265518518,20.3125666667,31.131,18.3705333333
797.32,15.9021333333,52.97,28.0163333333,41.3199333333,16.2921333333,13.4596,39.0583,10.2039333333,37.0334629629,20.8528666667,31.4572,18.7839333333
797.63,16.1332333333,53.5395,28.0722,41.4716666667,16.3283333333,13.8596333333,39.3010666667,10.5370666667,37.6865506173,21.5673666667,31.7659333333,19.3377333333
797.93,15.8210133333,52.7182333333,27.4033333333,40.7734666667,15.8600666667,13.4069333333,38.6997666667,9.70906666667,37.258991358,21.1713,31.2706,19.0572
798.24,17.231,54.3345,28.7069333334,42.025,16.6932666667,13.9096666667,40.0570666667,10.4588,38.4055123457,21.9566666667,32.2260666667,19.8786
798.55,17.8705466667,54.4393333333,29.0635333333,42.4508,17.2716666667,13.8421666667,40.5278666666,10.3815333333,38.9020604938,22.2967666667,32.4854666666,20.0770666667
798.85,17.5838733333,54.2851,28.4162,41.9422,16.8863333333,13.3295,39.9960333333,9.50286666667,38.6257135803,21.9690666666,32.0925333333,19.0906
799.16,16.97984,54.1395666667,27.9750666667,41.2927333333,16.6198666667,13.1659666667,39.7391333333,9.29126666666,38.1261160494,21.7641333333,31.4876,18.894
799.47,17.7470333333,54.3208666667,28.2670666667,41.4051333333,16.9789333333,13.466,39.5979,9.96886666667,38.6180827161,22.0102,31.1944,19.2584
799.78,18.6026133333,54.3157666667,28.8578666667,42.1598,17.8714,14.2338,39.8049333333,10.9239333334,39.2382530864,22.5731,31.7269333333,20.4211333333
800.08,19.3580733333,54.6395333333,30.0698,42.8448666667,19.1628,15.6239666667,40.6551,12.0697333333,40.7185518519,23.7364333333,32.7442,21.7673333333
800.39,19.7194933333,55.1103333333,30.1261333333,43.1364666667,18.8416666667,16.1308,40.6145,11.9936666667,40.9149259259,23.7272666667,32.9866666667,22.0726
800.70,18.87676,54.9939666667,29.3782666667,43.1126,18.3232,15.5996,40.1805666667,11.1994,40.2618444444,23.1527666667,32.6112,21.4600666667
801.00,19.42456,54.9999,29.6933333333,43.6642,18.7166666667,16.5697,40.5408,11.8320666667,40.3504555556,23.2847666666,33.2364666667,21.5173333333
801.31,20.9737733333,55.9236666667,30.8811333333,44.5066666667,19.8782666667,17.8482,41.7782333333,12.9922666667,41.5777185185,24.4863666667,34.1128666667,22.2330666667
801.62,21.1041266667,55.6533666667,30.8724,44.1977333333,20.1528666667,18.6368666667,41.6567666667,13.1002,41.5230740741,24.5476333334,33.9445333333,22.2356666666
801.92,19.9874133333,53.7356,29.9882666667,42.7061333333,19.3846666667,17.9958333333,39.7908333333,12.844,39.753737037,23.5936333333,32.2050666667,21.0650666667
802.23,21.68694,55.0273666667,32.0842666667,44.3014,21.3271333333,19.6759333333,41.3309333333,15.3942,41.4745617284,25.3397,33.8018,23.232
802.54,22.44102,55.2041666667,32.8666,44.9396666667,21.6724666667,20.4472333333,41.6997,15.7604666667,42.5673061728,25.6009,34.7335333333,23.8117333333
802.84,23.07122,56.1215333333,33.9732,46.1611333333,23.0252666667,21.2795666667,43.041,16.5086,43.7240358025,26.7969666667,36.327,24.6049333333
803.15,23.0224333333,55.9682666667,33.5621333333,45.933,23.3135333333,20.9191666667,42.9308666667,16.1737333333,43.6900209877,26.5088333333,36.1894,24.0552666667
803.46,22.5135866667,55.2453666667,32.9012666667,45.638,22.9212,20.2433666667,42.3516666667,16.0188,42.8044604938,25.9639,35.7596666667,23.7926666667
803.76,21.90554,55.0019333333,32.7692666667,45.5939333333,22.4315333333,19.2372666667,42.0301666667,15.2642666666,42.4859098765,25.0854,35.1610666667,22.964
804.07,22.5132,55.9273,33.5252,45.9472666667,22.5020666667,19.6922666667,42.5580333333,15.5556666667,42.6579345679,25.4636,35.1079333334,23.797
804.38,22.93238,55.7503666667,33.8696,45.8584,22.681,19.2556666667,42.7811333333,15.7342,42.6952283951,25.8463,35.0299333333,24.2015333333
804.68,23.1196266667,55.8513,34.1367333333,46.3213333333,23.2208,19.972,43.0964666667,16.5059333333,42.4284864197,26.2009,35.261,24.7871333333
804.99,22.8812,55.8034666667,34.0485333333,46.3871333333,23.1320666667,19.4984,43.0498,16.1446666667,42.1286061728,26.1980666666,35.0925333333,24.5952666667
805.30,25.0645666667,58.3124,35.9026666667,48.5894,24.9118666667,21.6036333333,45.911,18.1276666666,44.5997592593,28.1150333333,38.1527333333,26.7842666667
805.60,24.08342,57.8428333333,35.2083333333,48.1684666667,24.0018,20.9027666667,45.7812,16.9531333333,44.1133098766,27.5825666667,37.8559333333,25.8766666667
805.91,23.3219866667,57.5241333333,33.9894666667,47.1566,23.4296666667,19.3920666667,44.9780666667,16.343,42.9871679012,27.0122666667,37.0779333333,25.5293333333
806.21,21.1599533333,56.5280666667,32.4217333333,45.5585333333,20.965,17.1714666667,43.4986,14.3162,41.6584308642,25.2009666667,35.3172666667,23.7086666667
806.52,19.71408,56.1873,31.5920666667,44.73,19.2364,15.6004666667,42.5792333333,12.5791333333,40.6629679012,24.0269333333,34.4134,22.7466
806.83,19.4081466667,56.6044333334,30.9543333333,44.6139333333,18.5515333333,14.4653666667,42.8729333333,12.0575333334,40.3328246914,23.434,33.6978666666,22.1198666667
807.13,19.2717866667,56.4069666667,30.7841333333,44.7812,19.4517333334,15.4161,42.3089,12.6792,40.6130185185,23.8914,34.1414,23.0688666667
807.44,20.2180333333,57.1045666667,31.1920666666,45.781,20.7200666667,16.3212,42.7689333333,13.8686666667,41.5572814815,24.5790333333,35.4452666667,24.1168666667
807.74,19.5297733333,56.5624333333,30.5456,45.7042666667,19.8611333333,15.4166,41.6913666667,13.0752666667,41.0473975309,23.4673,34.7519333333,23.9384
808.05,17.9069666667,55.2052,28.4583333333,43.8538666667,18.028,12.8878666667,39.5996666667,10.8709333333,39.7431580247,21.2212,33.4634,22.6325333333
808.35,17.2295333333,54.2511,27.6549333333,43.4695333333,17.2567333333,12.6475,38.4972666667,9.81346666669,38.9969320987,19.9900333333,32.728,21.9969333334
808.66,15.8432066667,52.6959666667,26.2316666667,42.084,16.186,11.1683333333,36.7476333333,8.10313333334,37.4661098765,19.1452333333,31.0268,20.9509333333
808.97,15.53076,52.8910333333,26.0185333333,42.2426666667,15.6068666667,10.3651,35.7305,7.07813333334,37.6173802469,18.5237333333,30.5760666667,21.4505333333
809.27,16.3219066667,52.8142,27.622,43.0217333333,16.3344,11.4901666667,36.3602666667,7.67380000001,38.9669802469,19.3976666667,31.1630666667,22.3883333333
809.58,18.6189466667,53.9158333333,29.3920666667,44.0932,18.7638,14.0172,37.2441666667,9.94926666666,39.4208246914,20.8459,32.6747333333,23.9209333333
809.88,20.21522,54.6237333333,31.7288666667,45.1918,20.6576666667,16.7811333333,38.8688333333,12.3168666667,40.6083580247,22.2023333333,33.9213333333,25.2317333333
810.19,21.7858866667,55.9969666667,33.5870666667,46.7986,22.2628666667,19.3505666667,40.1674666667,13.6885333333,42.474562963,23.5210333333,35.9412,26.7985333333
810.49,22.0461666667,55.7780333333,33.2614,46.3584666667,21.4278,18.4179333333,40.4210666667,13.2613333333,41.8728493827,23.3743,35.8088,26.3585333333
810.80,21.50984,54.88,32.629,45.8499333333,20.7248,17.9428333333,40.1122666667,12.8637333333,41.2623333333,23.2057,35.1402666667,26.0949333333
811.10,21.51084,56.3635666667,32.6102666667,46.5284,20.9888,18.4902,41.2386666667,12.9825333333,42.1006950617,23.3546666667,36.3210666667,25.9755333333
811.41,21.4378066667,56.6721,33.7472,46.8954,20.8496,19.2919666667,42.0098333333,13.2026666667,42.8987308642,24.1339333334,37.1895333333,25.6208666667
811.71,21.77382,56.9913333333,34.3399333333,47.1428666667,21.4284666667,19.9838333334,42.4946333333,14.5563333333,43.6205320988,25.5899666666,38.0736,26.461
812.02,21.43322,57.5196333333,34.8148,47.4522,20.7856666667,19.6858666667,42.4971333333,13.7262666667,43.4757012346,25.0279666667,38.4624666667,25.8136
812.32,21.8908733333,57.2786666667,35.2699333333,47.2676666667,21.113,20.3338333333,42.6544333333,14.1903333333,42.5238641975,24.9862333333,38.4308666667,25.4312
812.63,20.7063133333,57.3084333333,34.6735333333,46.9279333333,20.1818,20.0283,42.0273333333,13.0834,41.4990753086,23.9011666667,38.3646666667,23.7024
812.93,18.676,55.8390333333,32.6806666667,46.1538666667,18.1934666667,18.2168,40.8450333333,10.7576,40.8656234568,22.3426333333,37.2961333333,21.8998666667
813.24,17.4717,54.8095333333,30.5681333333,45.167,16.9772666667,15.6533,39.6483666667,9.18573333334,39.6643308642,21.7867666667,35.7118,20.7147333333
813.54,16.9719133333,53.5176,29.2804666667,43.3622,16.0852,14.4963333333,38.8197333333,8.152,38.1223938272,20.9153333333,34.1394666666,19.977
813.85,17.4174,54.5921333333,29.9766666667,44.2192,17.4824666667,15.2914333333,40.3205666667,8.18186666667,39.4007012346,21.7598666667,34.7786,20.1165333333
814.15,15.8453066667,52.8236666667,28.9631333333,42.5658,16.8014,13.884,39.3674333333,7.07673333333,38.4421469136,20.3574,33.7082,18.4418
814.46,15.0227733333,51.6813333333,28.6866,41.4827333333,16.4389333333,12.8604333333,38.7330333333,5.49926666667,37.4092580247,19.8832,32.1308,17.7116666667
814.76,15.5682533333,53.2259333333,28.3602,42.6118666667,16.6487333333,12.4329666667,39.8569333333,6.22546666667,37.8477518519,20.3340333333,32.6297333333,18.2587333333
815.07,15.6505666667,53.1016333333,27.855,42.151,16.744,11.6398333333,40.2318333333,5.85846666667,37.219637037,19.7385333333,32.038,17.9321333333
815.37,16.1311333333,53.8060666667,28.0614666667,42.4822666667,16.8912666667,11.7257666667,41.1939,6.48953333333,38.4368901235,20.4906333333,32.4468,18.7116
815.68,14.8533933333,53.5009333333,27.1333333333,42.0227333333,16.2418666667,11.0471666667,41.2148333333,6.2358,38.6207555556,20.1735,32.0646666667,18.5398
815.98,14.86838,53.6369,27.0673333333,42.0036666667,16.2840666667,10.2549333333,42.0582666666,6.0716,38.3356530864,20.6011333333,31.7060666667,18.5307333333
816.29,15.7934533333,54.3717,27.8811333333,42.4042666667,17.2435333333,10.4796,42.5622666667,6.9338,39.0701283951,21.2751333333,32.4712,19.4049333333
816.59,15.6114266667,55.7604666667,28.3923333333,43.1035333333,17.4426,10.6143666667,43.4886,7.0018,39.9990518519,21.3656333334,33.6189333333,19.9876
816.89,15.92842,57.074,30.6049333334,45.0492666667,19.0617333334,12.0926,43.7099333333,8.39493333335,41.4477506173,22.6296666667,35.6048666667,21.1604666667
817.20,16.36186,55.9686,30.5991333333,44.2117333333,18.6619333333,12.5423,42.8795,9.93593333333,40.5802407407,22.7516,34.9273333333,21.7800666667
817.50,17.9191,57.2708,31.8974666666,45.4929333333,20.0000666667,14.0512333333,43.8061666667,11.339,41.4006530864,24.3705,36.0342,22.3249333333
817.81,19.9720266667,58.4030666667,33.3976666667,46.6776,21.4148666667,16.9186333333,44.8874666667,14.3406,43.0864493827,25.9216333333,37.9850666667,24.3408
818.11,20.01622,57.9897333333,33.4656666666,46.2696666667,21.8117333333,17.8166666667,44.3104666667,14.28,42.7427493827,25.7098666667,37.4962,24.8548666667
818.41,20.3985666667,58.2021,34.2372666667,46.7345333333,22.1574666666,18.7708,44.2176666667,14.2662,43.3201654321,25.7724666667,37.9689333333,25.8211333333
818.72,21.2308466667,58.1781333333,34.5210666667,46.8646666667,23.2838666666,20.2113666667,44.5254333333,15.6995333333,43.0948753086,26.5272666667,38.4164666667,26.5677333333
819.02,22.74592,58.8971666667,35.8695333333,47.4266,24.7253333333,21.8916666667,45.2168333333,17.4722,43.9785962963,27.7158333333,39.207,27.3522666667
819.33,22.6093333333,57.9487,35.8676,46.9043333333,24.3031333333,22.2333333333,44.5411666667,17.3244,43.3863333333,27.6291666667,38.9890666667,27.6550666666
819.63,22.67712,58.4421666667,36.2046,47.1684,24.1055333333,22.6137333333,44.9472,17.5909333333,43.3281444444,27.8745333333,38.7788666667,27.7361333333
819.93,23.18492,58.5924,36.3868666667,47.1598666667,24.2007333333,22.818,44.9017666667,18.0272,43.0459888889,28.3292333333,38.3540666667,27.57
820.24,22.7965,58.2913,35.9196666667,46.8206666667,23.6086,22.0518666667,44.9206333333,17.2735333333,42.2949419753,28.1255333333,37.7264,26.9048
820.54,22.0183333334,57.4785,35.0117333333,46.0824,22.7764666667,21.4569,43.9626333333,16.2000666667,41.3796753086,27.3136333333,37.0314,25.8314
820.85,22.0104533333,57.5656,34.9193333333,46.0887333333,22.5032666667,21.2585333333,43.9365333333,15.8736666667,41.4664481482,27.1152666667,37.1504666667,25.7392666667
821.15,21.1360333333,56.9319333333,34.1801333333,45.4534666667,21.6879333333,20.1377333333,43.4007333333,14.8980666667,40.5465777778,26.3428,36.2872,24.8673333333
821.45,20.74744,56.6616,34.1072,45.1914666667,21.3380666667,19.6558333333,43.0022333333,14.5187333333,40.1330222222,25.9201666667,35.9808666667,24.3866666667
821.76,20.9827666667,57.0285333333,34.282,45.3643333333,21.3842666667,19.6836,43.2841333333,14.8114666667,40.319545679,26.1044,36.2168666667,24.4341333333
822.06,20.7955333333,56.7166666667,34.1158,45.1603333333,20.9826666667,19.4251333333,42.9648666667,14.4418,40.0573703704,25.7808666667,35.9330666667,24.0994666667
822.36,20.65326,56.7725333334,33.9117333333,45.085,20.6302,19.1584,42.8918666667,14.0921333333,39.904145679,25.5223666667,35.8022,24.0464666667
822.67,20.7036533333,56.8432,33.8546,45.0084,20.5956666667,19.1318333333,42.7558333333,14.0812,39.9615432099,25.5769333333,35.7753333333,23.9218
822.97,20.5989866667,56.6916,33.9323333333,45.0188,20.5434,18.9641333333,42.6318333333,13.8108,39.7523802469,25.5074333333,35.7174666667,23.8786
823.27,20.2973466667,56.3582666667,33.7168666667,44.8752,20.2536,18.7817,42.2884666667,13.3841333333,39.4410864197,25.074,35.5954666667,23.662
823.58,20.3306666667,56.7232,33.7856,45.0090666667,20.1216,18.8117333333,42.2976,13.3013333333,39.691891358,24.9141333333,35.7696,23.6437333333
823.88,20.1402266667,57.0236666667,33.9417333333,45.078,19.9977333333,18.6777666667,42.3174333333,13.1220666666,39.7576827161,24.7578666667,35.7461333333,23.6684666667
824.18,19.9416666667,57.2203,33.8507333333,45.0893333333,19.7075333333,18.4540666667,42.2735,12.7859333333,39.5375098765,24.6032333333,35.6354666667,23.7069333333
824.49,20.1312733333,57.5215333333,34.0084666667,45.3218666666,19.8298666666,18.6702666667,42.2382666667,12.8832,39.8302790123,24.6177666667,35.9544666667,23.8011333334
824.79,20.27626,57.8776,33.8560666666,45.6882,19.8814,18.7724,42.4324,12.9232,40.1982493827,24.8784333333,36.211,23.9441333334
