wavelength,Back_PooHypm,Belly_PooHypm,Breast_PooHypm,Crissum_PooHypm,Crown_PooHypm,DorTail_PooHypm,Patch10_PooHypm,Patch11_PooHypm,Patch12_PooHypm,Rump_PooHypm,Throat_PooHypm,WingTip_PooHypm
771.00,20.6518,45.9688,20.8816666667,40.7077764706,18.0974,14.0392333333,44.7050666667,33.345,45.3939166667,20.5453238095,46.4639333333,17.9752
771.32,21.2784666667,46.7082666667,21.6877333333,41.3496392157,18.7198,14.7775333333,44.9865333333,33.5808666667,46.27625,21.1556285714,47.071,18.6944666667
771.63,21.7826,46.5586333333,21.9996,41.5322431372,18.7988666667,15.0333,45.0204,33.6978666667,46.3735,21.247352381,47.0637333333,18.8066
771.94,22.2304666667,46.8564333333,22.2402,41.8138156863,19.5030666667,15.4408333333,45.4098666667,34.1774,46.7705833333,21.5428285714,47.386,19.1584
772.25,22.303,46.5585,21.9345333333,41.745454902,19.1576,15.4778,45.2208,34.0896,46.7155833333,21.4994285714,47.2499333333,19.067
772.56,22.2846,46.3634666667,21.6728,41.7173490196,18.7419333333,15.1213,44.9399333333,33.6344666667,46.38175,21.2194952381,47.1244,18.4002666667
772.87,22.1344666667,46.0596333333,21.3468666667,41.2221647059,18.4420666667,14.6768,44.4031333334,33.0064666667,45.89225,20.9331047619,46.3958666666,18.0132666667
773.18,23.0849333333,47.1345,22.3687333333,42.2307333333,19.4338,15.7263333333,45.4867333334,33.8562666667,46.9309166666,21.8901904762,47.5070666667,18.9709333333
773.50,23.4463333333,47.3006666667,22.9126,42.6845372549,20.2124666667,16.4676,45.8106666667,34.2754,47.3565833333,22.5048285714,47.8679333333,19.7010666667
773.81,23.7352666667,47.4220666667,23.1035333333,42.8828784314,20.2618,16.5296333333,46.2568,34.5996666667,47.1275,22.5352952381,47.9994666667,20.1810666667
774.12,23.8724,47.5401333333,23.6326,43.3473529412,20.5492,16.6073666667,46.8519333333,35.1698666667,47.4421666667,22.9454952381,48.4187333334,20.7464
774.43,24.1878,47.742,24.0766,43.9018156863,20.9025333333,16.7684,47.3816,35.5622666667,47.89375,23.2540380952,48.9798666667,21.2634
774.74,24.0334666667,47.4888,23.9665333333,43.640572549,20.6646666667,16.3314,47.1656,35.3127333333,47.4546666666,22.8659523809,48.7339333333,20.8716666667
775.05,23.5610666667,47.3099333333,23.6708666667,43.3317843137,20.3651333333,16.0799333333,46.9027333333,34.9107333333,47.4414166667,22.7119619048,48.2234666667,20.7276666667
775.36,22.7531333333,46.8649333333,23.1170666667,43.3051333333,19.7074,15.696,46.5939333333,34.5652666667,47.10075,22.2753238095,47.8094,20.2954666666
775.67,22.8018666667,47.3116,23.3288666667,43.5783294118,20.0292666666,16.0023666667,46.7222,34.7144666666,47.1130833333,22.5000476191,48.0268,20.6088
775.98,22.9682666667,47.7599,23.2815333333,44.0351294118,20.2291333333,16.2842,47.3659333333,35.0824,47.9161666667,22.7055428572,48.4814,20.9916666667
776.30,22.819,47.5339666667,23.332,44.0220862745,20.0724,16.2964666667,47.4206666667,35.0799333333,48.2021666667,22.639552381,48.5441333333,20.9449333333
776.61,22.4554666667,46.9930333333,23.0006666667,43.3978745098,19.5562,15.8328666667,46.8398,35.0002666667,47.76625,22.0821238095,47.9960666667,20.7156
776.92,22.3776666667,47.0074,22.713,43.0333254902,19.2103333333,15.3742,46.7650666666,34.9046,47.4218333333,21.8593428571,47.7625333333,20.6426666667
777.23,22.5084666666,47.1060333333,23.0848666667,42.9652588235,19.5834,15.6750666667,46.7968,35.1695333333,47.939,22.1158952381,47.7802,20.7422666667
777.54,22.2364,47.1886,22.9233333333,42.723027451,19.1886666667,15.5929666667,46.3418,34.7286,47.72925,21.6772,47.5746,20.4742666667
777.85,22.6073333333,47.1181333333,23.1723333333,42.7689411765,19.5292666667,15.9179666667,46.4053333333,34.9743333334,47.5465833333,21.9288,47.6452666667,20.8108
778.16,22.9732666667,47.4624333333,23.4379333333,42.8518941176,19.9654666667,16.3566666667,46.6121333333,35.4355333333,47.7821666667,22.5910190476,47.9792,21.4458
778.47,23.0694666667,47.6267,23.3118666667,43.0099843137,19.862,16.2082666667,47.0299333333,35.6290666667,47.9966666667,22.4904095238,48.3224666667,21.5196666667
778.78,23.0372666667,47.7079333333,23.5552666667,42.5444392157,19.7986,15.8680333333,46.9088666667,35.7028,47.9380833333,22.5926857143,48.2761333333,21.3753333333
779.09,22.4564,47.398,23.2088666667,41.9377607843,18.9473333333,14.9489,46.5711333333,35.1533333333,47.5989166666,21.8476190476,48.0508666667,20.8349333333
779.40,22.1931333333,46.9688333333,23.2993333334,41.2961058824,18.673,14.7526,46.1226,34.9717333333,47.0845,21.8772285714,47.7647333333,20.653
779.71,22.3381333334,47.5763333333,23.3377333333,41.4472509804,18.8640666667,14.7939666667,46.3420666667,35.2537333333,47.0458333333,21.9409904762,48.2759333333,21.0385333334
780.02,22.1153333333,47.5165333333,23.0568,41.3635294118,18.7674,14.8534666667,46.0762666667,34.9171333333,46.7053333333,22.0603238095,48.2542666667,20.8642666667
780.33,21.6855333333,47.2567,22.7586,41.3683176471,18.3618,14.5921666667,45.5504666667,34.5606,46.5261666667,21.5845238095,47.9774,20.0558666667
780.64,21.9116,47.6150333333,23.0538666667,41.9123882353,18.4933333333,14.6833,45.7678666666,34.5302666667,46.5438333334,21.5072190476,48.6274,20.4261333333
780.95,22.5600666667,47.8500666667,23.5378666667,42.1629568627,19.1846666667,15.1323,46.1553333333,35.1950666667,47.17875,21.8206,48.8504666667,21.0445333334
781.26,21.7902666667,47.7149,22.9586,41.772827451,18.4898,14.3781666667,45.5980666667,34.8503333333,46.7298333334,21.2539714286,48.1416666667,20.4472
781.57,21.2283333333,46.6413333333,22.5118,40.931945098,17.7722666666,13.5951,45.0346,34.3692666667,45.953,20.5430761905,47.2639333333,19.7100666667
781.88,21.3213333333,46.6588,22.6288666667,41.1109921569,18.0937333333,13.5770666667,44.6970666667,34.3228,46.1253333333,20.4965809524,47.5534,19.8152666667
782.19,21.5454,46.9823333333,22.5987333333,41.6051098039,18.0622666667,13.7524333333,45.0606666666,34.5924666667,46.4155,20.4953142857,48.0023333333,20.0765333333
782.50,22.4852666667,47.1558,23.1972,42.4235254902,19.0092,14.8104666667,45.4961333333,35.3277333333,46.9125833333,21.5481714286,48.2822666667,20.9268666667
782.81,23.2258666667,47.7647666667,23.9266,43.0104196078,19.9129333333,15.4601,45.9196,35.7945333333,47.34825,22.0977238095,48.5692666666,21.9148
783.12,23.4441333333,47.319,24.292,43.1958666667,20.1679333333,16.1977666667,45.9192666667,35.9367333333,47.2984166667,22.3696857143,48.2855333333,22.0735333334
783.43,23.6203333334,47.3396666667,24.6198,43.4187803922,20.4545333333,16.156,46.2719333333,36.2571333334,47.686,22.2656190476,48.3192,22.0487333333
783.74,24.2102,47.7863666667,25.0041333333,43.8084196078,20.9704666667,16.7460333333,47.0412666667,36.8590666667,47.8360833334,23.2836952381,48.8418666667,23.0467333333
784.05,23.989,46.9934333333,24.4766666667,43.2433921569,20.6078666667,16.2559,46.7375333333,36.6676,47.6283333333,23.2728,48.4282666667,22.3678
784.36,24.1633333333,46.8035333333,24.5815333333,43.7712078432,20.6018666667,16.3661333333,46.9234,36.6408,47.5469166667,23.4664666667,48.6676666666,22.3608
784.67,24.3684,46.8196333333,24.4458,44.1116352941,20.6512666667,16.1798,47.3001333333,36.392,47.70325,23.4372380953,48.9708666667,22.5037333333
784.98,24.1052,47.0666,24.3238,44.3983098039,20.7907333333,16.4205,47.4490666666,36.1719333334,47.7751666667,23.6412571429,49.3794,22.6050666667
785.29,23.9465333333,46.9628333333,24.7724,44.3575294118,20.7668666667,16.5703333333,47.6414666667,36.5158666667,47.5693333333,24.1821619048,48.9228666667,22.4655333333
785.60,24.3927333333,46.7249666667,25.4097333333,44.3055294118,21.1487333333,17.0313,47.6097333333,36.21,47.126,24.7416,48.9126666667,22.6392666667
785.91,24.4014,47.2939,25.8029333333,44.4662666667,21.2908,16.8365333333,48.0142666667,36.5639333333,47.4389166667,24.8894952381,49.5047333333,22.9214
786.22,23.9118666667,46.8279666667,25.4186666667,44.2939647059,20.7446666667,16.2945666667,47.8782,36.5214666667,47.2191666667,24.6338761905,49.5864,22.2492
786.53,22.9155333333,46.4202,24.7229333333,43.8054431373,20.0866666667,15.0855333333,47.5839333333,36.5392666667,46.42775,23.9881619048,49.1881333333,21.2988666667
786.84,22.7534,46.2232333333,24.4027333333,43.5800627451,19.8516666666,14.8801666667,47.6737333333,36.1682666667,45.90075,23.9548,49.1738,21.2689333333
787.14,22.8181333333,46.0489333333,24.5032,43.5538117647,20.0228666667,14.8620666667,47.6004,36.1115333333,46.449,23.7005047619,49.6441333333,21.0190666667
787.45,22.7725333333,46.4554333333,24.4826,43.6069215686,19.8734666667,14.7739,47.5166,36.1551333333,46.4674166666,23.5500571429,49.4864666667,21.2004
787.76,21.9758666667,46.0496,23.9573333333,42.8046313726,19.4576666667,14.1541,46.8585333333,35.5278,46.2631666667,23.2894857143,49.1504666667,20.7434666667
788.07,22.1512666667,46.5548333333,24.5266666667,42.7071882353,20.2446666667,14.5186,47.0818666667,35.9281333333,46.4071666667,23.7258761905,49.3788,21.0970666667
788.38,22.8029333334,47.0976666667,24.8618666667,43.1911490196,20.542,14.7802666667,47.6248,36.5320666667,47.051,24.1259142857,49.7616,21.3291333333
788.69,22.5697333333,47.0696,24.2752666667,43.1026627451,20.1767333333,14.9232666667,47.5899333333,36.3838,47.0480833333,23.7237142857,49.9209333333,21.1974
789.00,22.1778666667,47.4981333333,23.7239333333,43.2959215686,19.895,14.9619333333,47.7478,36.6406666666,47.5679166667,23.4349047619,50.0175333333,21.4128666667
789.31,21.9225333333,47.1105333333,23.332,42.9683215686,19.5237333333,14.7387666667,47.3798,36.4526,47.4213333333,22.8931238095,49.7793333333,21.0735333333
789.62,22.1119333333,47.2052,23.407,42.810254902,19.8271333333,15.1147333333,47.3674,36.2548,47.5008333333,22.9901714286,49.8221333333,21.215
789.92,23.2417333333,47.9521,24.1355333333,43.2473254902,20.3367333333,16.4322,47.8903333333,36.3835333333,48.23775,23.9625047619,50.587,22.1443333333
790.23,23.4535333333,48.409,24.3029333333,43.1373058823,20.3156,16.6013,47.7657333333,36.6826,48.41575,23.9203809524,50.6237333333,21.924
790.54,23.1739333333,48.0777666667,24.1049333333,42.8028039216,20.1119333333,16.2911,47.5694666667,36.6943333333,47.8780833333,23.8936666667,50.2356,21.5446
790.85,23.3497333333,47.6879333333,24.2636,42.667,20.3020666667,16.5530333333,47.5258,36.4142,47.86025,24.1491619047,50.2124666667,21.5367333333
791.16,24.1527333333,48.0845333333,24.3906666667,43.0628117647,21.0318,17.0482333333,48.0802666667,37.1829333333,48.2225833334,24.309447619,50.4429333333,21.7969333333
791.47,24.8892666667,47.8447666667,24.3505333333,43.401145098,21.2083333333,17.6289333333,47.9604666667,37.1918666667,48.597,24.5855047619,50.4137333333,21.7596
791.78,24.8889333333,47.7699666667,24.1127333333,43.1860862745,21.0454666667,17.4936333333,47.3960666667,36.8141333334,48.4583333333,24.2998285714,49.8952666667,21.6360666667
792.08,24.8524666667,47.6716,24.1331333333,42.5867647059,21.3705333333,17.4988333333,47.0616,36.5309333333,48.1785833333,24.2909619048,49.3143333333,21.2548
792.39,24.5955333333,46.9032,23.5192,41.7080352941,20.738,16.8777666667,46.2996,35.8028666667,47.3383333333,23.7588190476,48.7689333333,20.2544
792.70,24.5801333333,46.7939333333,23.426,41.7711803922,21.1767333333,17.1134,46.4325333333,35.3231333333,46.9493333333,24.3360952381,48.3520666667,20.3473333333
793.01,24.4164,46.8637333333,23.3876666667,41.6895254902,21.2053333333,17.2776666667,46.7372666666,35.4526666666,46.6274166666,24.3210380953,48.354,20.5989333333
793.32,23.2136666667,45.9696666667,22.2445333333,41.0328705882,20.3177333333,15.8145333333,46.0795333334,34.6967333333,46.2916666667,23.0263428571,47.5890666666,19.6600666667
793.62,22.8964666667,45.4704,21.8924666667,41.428427451,20.0976,15.7021333333,46.2848,34.6552,46.42575,23.1124571429,47.6367333333,19.8326
793.93,22.9972,45.6581,21.9794666667,41.5435058823,20.0586666667,16.2133,46.5914,34.6444,46.6389166667,23.0878190476,47.3416,20.0854
794.24,22.8003333333,46.2031333333,21.8091333333,41.7227098039,19.9270666667,16.1402666667,46.6979333333,34.886,46.59825,22.7654190476,47.0967333334,19.6708666667
794.55,22.144,46.4605333333,21.8312,41.4866156863,19.1494666667,15.7546333333,46.695,34.607,46.3555833333,22.3738666666,47.1183333333,19.5039333333
794.86,21.3415333334,46.0719666667,21.8872,41.2092980392,18.4593333333,15.267,46.5403333333,34.1104666667,45.94425,21.9214,47.0271333333,19.3980666667
795.16,20.9098666666,46.2742,21.8864666667,40.8147019608,18.3368,15.2779333333,46.2466,34.1754,45.4084166666,21.8480571429,46.6481333333,19.5650666667
795.47,21.3748,46.6322,22.2973333333,41.2532,18.4848,15.4273333333,46.4989333333,34.8186666667,45.7728333333,22.0122857143,47.197,20.1968
795.78,21.3904,46.9968333333,22.8328,41.7091294118,19.0194666667,15.936,47.0556666667,35.2570666667,46.1921666667,22.4524095238,47.7864666667,21.0885333333
796.09,21.2683333333,46.9255666667,23.0842666667,41.4639960784,18.6205333333,15.8875333333,46.8935333333,35.6072666667,46.3094166667,21.9166666667,48.1037333333,20.796
796.40,21.2013333333,46.6829333333,22.8216,41.4233411765,17.9672666667,15.3727666667,46.7254666667,35.1117333333,46.39375,21.2429333333,47.9845333333,20.1639333333
796.70,21.8679333333,46.8781333333,23.4595333333,41.4610235294,18.372,16.0228666667,46.8090666667,35.3029333333,46.41825,21.7246,48.087,20.4231333333
797.01,22.54,47.6562,23.9502,41.6862431373,19.1374666667,16.3922,47.1814666667,35.7459333333,46.7994166667,22.5296285714,48.3854,20.9407333334
797.32,22.2907333333,48.2006,23.6798666667,41.5647568627,18.8643333333,15.8877333333,47.3651333333,35.5566666667,46.8085,22.3601619048,48.618,20.7394666667
797.63,21.8841333333,47.7062,23.3518666667,41.1609450981,18.7278,15.4558666667,46.9745333333,35.3164,46.1493333334,22.2568952381,48.3536,20.4904666667
797.93,22.1514,47.2864666667,23.3786,41.3891960784,18.9656,15.7681,46.957,35.4024,46.1273333334,22.4903333333,47.9944666667,20.7874666667
798.24,22.2454666667,47.5060333333,23.0701333333,41.2586196078,19.0296666667,15.5654,47.4179333333,36.024,46.0494166667,22.3306,47.8721333333,20.8024
798.55,21.5016666667,46.2244333333,22.793,40.5137529412,18.5492,14.8494666667,46.9733333334,35.543,45.80675,21.464847619,47.6212666667,20.0484
798.85,21.9323333333,47.0505,23.1438666667,41.1892352941,19.2826666667,15.4072333333,47.5475333333,35.9441333333,46.9523333333,22.3504571429,48.4194,20.5694
799.16,22.4744666667,47.3315,23.5337333333,41.3219372549,19.6246666667,15.4291333333,47.6115333333,36.0498666667,47.3069166666,22.6151047619,48.2762,20.6256666667
799.47,21.697,46.9864,22.3235333333,41.0828431373,19.1864666667,14.8710666667,47.4114666667,35.3388666667,46.6236666667,22.061847619,48.1124666667,19.7518
799.78,21.5065333333,46.9608333333,21.9043333333,40.7662196078,19.2740666666,14.5351666667,46.8384,35.1822666667,46.24775,21.9180285714,47.8716666667,19.9967333333
800.08,22.0404,48.2698333333,22.2185333333,41.3903686275,19.9834666667,14.9369333333,47.481,35.7816,46.396,22.6314285714,48.6777333333,20.7762
800.39,20.8310666667,46.8862333333,20.9636,40.2948509804,18.9209333333,14.3671,46.0419333333,34.5475333333,45.21525,21.3296190476,47.9429333333,19.7659333333
800.70,20.9588,46.6031666667,21.0132,40.5407333334,19.0024666667,14.6675,45.3181333334,34.6278,44.985,21.0759238095,47.6972666667,20.0964666667
801.00,21.0799333333,46.9345333333,20.873,40.4428588235,18.8021333333,14.8813333333,45.4284,34.5414666667,45.2778333334,20.7369619048,47.9067333333,20.4364666667
801.31,21.0437333333,46.8270666667,20.6810666667,40.0357529412,18.7432,14.8657666667,45.0105333333,34.1470666667,44.96925,20.802247619,47.6299333333,20.3576
801.62,21.1155333333,46.8743666667,20.9310666667,40.2662039216,18.6684,15.5841,45.128,33.837,45.628,21.4984190476,47.7793333333,20.5342666667
801.92,21.6692,47.9206333333,20.4452,41.0011411765,18.8094,15.9640666667,45.872,33.8854,45.4593333333,22.1089333333,48.3669333333,20.475
802.23,20.673,46.9142666667,19.2262666667,40.1798627451,17.2924,14.5778,44.7635333333,33.0220666667,43.7051666667,20.974752381,47.0874666667,19.284
802.54,20.3559333333,46.3083666667,18.768,40.3613254902,16.8098,14.5810333333,44.3311333333,32.8548666667,43.23625,20.9325523809,46.9930666667,19.1924666667
802.84,21.1032,46.5464666667,19.7394,40.6874705882,17.0326666667,14.7257666667,44.115,32.9832666667,43.65775,21.3914761905,46.7126666667,20.1012
803.15,21.4398,47.0113333333,20.3640666667,41.0016901961,17.3940666667,15.4201,44.7576,33.4615333333,43.8824166667,22.2893333333,46.7741333333,20.5308666667
803.46,20.7669333333,45.8845333333,20.3928,40.400172549,16.7270666667,14.8650333333,43.9459333333,32.7424666667,43.5764166667,21.7597714286,45.9927333333,19.6025333333
803.76,20.68,46.3027,20.7070666667,40.3831333333,16.784,14.3388666667,44.4157333333,32.7709333333,43.5066666666,21.8561428572,45.841,19.7004
804.07,20.2211333333,46.0331333333,20.3012666667,40.1433372549,16.6664,13.3311666667,44.515,32.345,43.2155833333,21.5440666667,45.6937333333,19.3730666667
804.38,20.7739333333,46.5576333333,21.4215333333,40.972372549,17.5751333333,14.2547666667,45.2688,33.0492666667,44.0004166667,22.7133333333,46.1986666667,20.2202666667
804.68,19.9135333333,45.9700666667,21.0288,40.3459372549,17.2056666667,13.787,44.9345333334,33.1189333333,44.3189166667,22.501847619,46.2916666667,19.7193333333
804.99,19.7166666667,45.677,21.1800666667,40.1382980392,17.1068666667,13.4213666667,44.2421333333,33.454,44.3545,22.0178952381,46.2626,19.3244666667
805.30,20.6589333333,46.4313,22.4308,40.7561647059,18.1592,14.0700666667,45.1333333333,34.69,45.9845833333,22.850352381,46.7920666667,20.1826666667
805.60,20.8478,46.5526333333,22.5177333333,40.7796509804,18.3438666667,14.4891,45.5776666667,35.0268,46.27475,22.7881619047,47.2205333333,20.4878
805.91,20.7456,46.1747333333,22.8217333333,40.7518627451,18.4244,14.4987666667,45.5932,35.0866,46.2735833334,22.5089714286,46.9729333333,20.2438666667
806.21,20.4582666666,45.7456666667,22.5733333333,40.4558392157,18.3121333333,14.5114666667,45.5236,35.3868666667,46.1430833333,22.5730571429,46.7437333333,19.881
806.52,20.1338,44.8791666667,22.2047333333,40.3463490196,17.5296,13.9260666667,44.5494666667,34.8150666667,46.0945,21.925752381,46.0169333333,19.1961333333
806.83,20.4122,45.0840666667,21.6173333334,40.9523843137,17.3757333333,14.0644333333,45.0322666667,35.3234,46.307,21.5779809524,46.0257333333,18.9425333334
807.13,21.5362666667,45.9944666667,22.6502,42.1038745098,18.3429333333,14.9391,45.8193333333,36.8922666667,47.90125,22.3306761905,46.9972,19.8004
807.44,22.2641333333,46.7892333333,24.1125333333,42.483427451,19.6212666667,16.5514666667,46.6068,38.2034666667,48.68175,23.7044190476,48.0583333333,20.7472666667
807.74,21.7428,46.1221333333,23.5758,41.8565098039,19.3562666667,15.7374333333,45.7095333333,37.5318,48.0665,23.2975238095,47.2164,20.3012666667
808.05,22.7417333333,46.9184,24.3558,42.417772549,20.0081333333,16.5348666667,46.0684,37.9369333333,47.89675,23.937847619,47.5992,21.3773333333
808.35,22.7098666667,46.9774666667,23.6014,41.8125019608,19.8094,16.0923,45.9042666667,37.4410666667,46.8675833333,23.4530285714,47.4304666667,21.2865333333
808.66,22.0174666667,46.0221333333,22.9025333333,41.6664039216,18.9002666667,15.7971666667,44.953,36.5649333333,45.2176666667,23.0150857143,47.0615333333,21.0668
808.97,22.0835333333,45.9368333333,23.2764,41.6440431372,19.2104666667,15.7864333333,44.7435333333,36.257,44.92625,23.1446857143,46.9823333333,21.3660666667
809.27,22.8764,46.9949666667,23.4534,41.9469529412,19.8758666667,15.957,45.1136666667,36.4430666667,45.3833333333,23.5184380953,47.5216,21.8681333333
809.58,23.6628666667,47.2471,23.6714,42.6869333333,20.4006,16.5298333333,45.5576,36.3664,45.578,23.5659904762,47.7941333333,22.4508666667
809.88,23.7568666667,47.6127,23.876,42.8369254902,20.9986666667,16.7816,46.0907333333,36.5137333333,45.9234166666,23.7765904762,48.7262,23.0632666667
810.19,23.6500666666,47.5610333333,24.7234666667,42.5240470588,21.6639333333,16.8388,46.0464666667,36.5281333333,45.5658333333,24.4007714286,48.9801333333,24.3497333333
810.49,22.7282666667,47.2076333333,24.4066,42.1225294118,20.7605333333,16.3126666667,45.374,35.9287333333,44.4760833334,24.0696761905,48.8339333333,24.0155333333
810.80,21.6087333333,46.1484333333,23.0102,41.4653137255,18.8510666667,15.0773,43.8590666667,34.7474,43.0311666667,22.5931809524,47.5736666667,23.2409333333
811.10,22.0740666667,46.7946,23.0912,41.6941568627,18.8968,15.3816333333,43.656,35.4215333333,42.85325,22.415352381,48.0473333333,23.7265333333
811.41,21.5104,47.0364333333,22.8091333333,42.1558,18.2134,14.3757666667,43.5747333333,34.8724666667,42.6205833333,21.6041142857,47.8821333333,23.0528
811.71,22.3545333333,47.9080666667,23.7778666667,43.5317960784,18.9977333333,15.1936666667,44.5221333333,36.0928,44.1203333333,22.9164761905,48.6576,24.2556
812.02,23.3190666667,48.1569666667,24.4109333333,43.6502235294,19.4430666667,15.8466333333,45.0880666667,37.2288,44.9624166667,23.231,49.2509333334,24.795
812.32,23.7505333333,48.6671666667,24.8262,43.9061803922,20.1814,16.3606333333,45.5964,37.7311333333,46.0405,23.9233047619,49.4417333333,25.1183333333
812.63,23.7545333333,48.7702,25.1826666667,43.3483215686,20.2524,16.2872,45.422,37.6918666667,46.3795,24.5247619048,49.5540666667,25.2138666667
812.93,23.0202,49.4189666667,25.1647333333,42.9687803922,19.7999333333,15.9594333333,45.5772666667,37.9902,46.2535833333,24.5735714286,50.0184,24.9739333333
813.24,22.7873333333,49.7207,25.1956,42.7784666667,19.3701333333,15.7309666667,45.5112,38.4484666667,45.4111666667,24.3975428571,49.1054666667,24.4661333333
813.54,22.5854666667,49.2646,24.2408,42.7028392157,18.3338666667,15.1035,44.7048666667,38.1501333333,44.7011666667,23.4272190476,48.4488666667,23.388
813.85,23.1230666667,48.7499666667,23.6708,42.0461294118,18.4704666667,15.4089,44.634,37.4586,44.4333333333,23.1680857143,47.7946,22.9521333333
814.15,24.4727333333,49.6670666667,24.5317333333,42.9551568627,20.0327333333,16.4322333333,45.7429333333,38.5950666667,45.6695833333,24.3658666667,49.1147333334,23.5814666667
814.46,24.6804,49.9426666667,24.7949333333,43.8973647059,20.126,16.7592,47.5924,38.9204,46.5988333333,25.1005619048,50.237,23.4223333333
814.76,25.3152666667,50.1248666667,24.921,44.6651803922,20.8366,17.3661666667,48.6877333333,39.3239333333,46.9555833333,25.9254857143,51.2576666667,23.6809333333
815.07,24.4216666667,48.5602,24.4210666667,43.1854235294,20.4670666667,17.1973666667,47.5875333333,38.0193333333,45.56625,25.311447619,50.2998,22.7149333333
815.37,23.6379333333,48.7035666667,24.4441333333,42.5755058823,20.8391333333,17.0473333333,47.4184,37.5682,45.1120833334,25.2345619048,49.4813333333,22.7424
815.68,23.8288666667,47.9934333333,24.4942,42.2582666667,20.3648666667,17.7169,47.2978,37.7116,44.3200833333,25.4158571429,49.4824666667,22.6976
815.98,23.6895333333,47.4331666667,24.2466666667,42.6689607843,20.1548,17.7122666667,47.8447333333,37.734,44.2845833333,25.2431809524,50.0656666667,23.0855333333
816.29,24.0988666667,47.1935333333,24.169,43.3158509804,20.7572666667,17.6547333333,47.7261333333,38.0679333333,44.62225,25.3032095238,50.5375333333,23.096
816.59,24.4939333334,47.3103666667,24.1036666666,43.3465921568,20.7652,17.1715666667,47.7319333333,38.1371333333,45.0251666667,25.7544285714,50.766,23.301
816.89,24.4759333333,47.9862666667,24.4812,43.3723490196,21.3591333334,17.0243,48.0755333333,38.5414666667,45.5928333333,26.3918666667,51.3015333333,24.0268666667
817.20,24.2269333333,48.5784,24.5619333333,44.2013098039,21.4531333333,16.6021,48.7725333333,39.023,46.7046666667,26.7434666667,52.1929333334,24.6995333333
817.50,24.6207333333,48.9149333333,25.1596666667,44.7605254902,21.6633333333,17.0549333333,49.4157333333,38.6946,46.6518333333,26.9287333333,51.9755333334,25.3895333333
817.81,24.4054,48.0479333333,24.8605333333,43.9963803922,21.3227333333,17.4982,48.0552,37.8026666667,45.52175,26.3359047619,50.5249333333,24.9744
818.11,24.547,47.8427,25.3132666667,44.167172549,21.279,18.0417333333,47.6353333333,37.6237333333,45.2935833333,26.1308095238,49.8114,24.9665333333
818.41,25.0776,48.1391333333,25.5729333333,45.0042941176,21.4972,18.3949666667,48.0857333333,38.0566,45.5853333333,26.3601142857,49.7676,25.4882666667
818.72,26.2670666667,48.6385333333,26.3041333333,45.978427451,22.168,19.312,48.3612666667,38.7273333333,46.37425,26.9773428571,50.7584,26.0452666667
819.02,25.9960666667,48.7150333333,25.8576666667,45.9530901961,21.9528666667,18.5179666667,47.8588666667,38.1323333333,46.4151666667,26.1606952381,50.347,25.4926
819.33,25.0460666667,48.7121333333,24.9460666666,45.2109607843,20.9528,18.1732666667,46.6658666667,37.5978666667,45.50525,24.8623809524,49.0233333334,24.7122
819.63,24.3362666667,48.1514,24.3106666667,44.0561568627,20.2537333333,17.7641666667,46.0678666666,36.7384,44.63475,24.4932571429,48.0207333333,23.8916666667
819.93,24.0698666667,47.9530333333,24.18,43.909745098,20.3810666667,18.1602666667,46.1796,36.2536666667,44.5811666667,24.3758952381,48.0853333333,23.9512666667
820.24,24.4348,47.8795,24.2247333333,44.178654902,20.5718,18.3935666667,46.6726,36.4146666667,44.92675,24.5537238095,48.1157333333,23.9751333333
820.54,25.0103333333,48.4029,24.7112666667,44.3851333333,20.9644666667,18.8270666667,46.8910666667,36.9233333333,44.9976666667,24.7841047619,48.2498666667,24.2362
820.85,24.8938666667,48.3414666667,24.4534,44.1835215686,20.8341333333,18.6055666667,46.9354,36.8716,45.3469166667,24.6873428571,48.2582,23.8122666667
821.15,24.8390666667,48.215,24.5155333333,43.9747411765,20.6635333333,18.1431333333,46.8936,36.9770666667,45.5043333333,24.5789333333,48.3946666667,23.6177333333
821.45,24.7088,48.4096,24.5155333334,43.7158588235,20.7509333333,17.9173,46.8917333333,37.4752,45.6191666667,24.5485619048,48.4936666667,23.4489333333
821.76,24.6688,48.4638666667,24.4918,43.6962745098,20.8496666667,17.9150666667,46.8430666667,37.5372666667,45.5479166667,24.5641714286,48.6237333333,23.3981333333
822.06,24.5418,48.3870333333,24.3834666667,43.6419921569,20.6716666667,17.7516,46.7436666667,37.4195333333,45.4176666667,24.4648190476,48.3962,23.225
822.36,24.499,48.3836333333,24.3712,43.7272156863,20.6634666666,17.8839,46.8176,37.4416,45.3555833333,24.5275619048,48.3494,23.2937333333
822.67,24.655,48.3230666667,24.6374666667,43.865682353,20.8531333333,17.9621,46.9047333333,37.5402666667,45.4663333333,24.7979619048,48.5014666667,23.4468
822.97,24.9211333333,48.5199666667,24.8788666667,44.1534980392,21.0876,18.1706,47.1869333333,37.9606,45.7828333333,25.0293714286,48.6644,23.7708666666
823.27,25.1390666667,48.7105333333,25.1374,44.5229372549,21.3202,18.4155333333,47.3749333333,38.4081333333,46.1205,25.2399142857,48.9491333333,23.9544
823.58,25.3641333333,48.8740666667,25.3696666667,44.6562078431,21.4942,18.7165333333,47.4397333333,38.6427333333,46.3675,25.414952381,49.1736,24.2131333333
