wavelength,Back_GeoFulf,Belly_GeoFulf,Breast_GeoFulf,Crissum_GeoFulf,Crown_GeoFulf,DorTail_GeoFulf,Patch10_GeoFulf,Rump_GeoFulf,Throat_GeoFulf,WingTip_GeoFulf
768.51,19.1664,37.1612,20.3711333333,37.5246666667,18.3478666667,22.9758,34.0270666667,22.9422666667,28.2519333333,22.6076666667
768.82,19.5297333333,37.4143333333,20.5078,37.7507666667,18.7320666666,23.2897333333,34.2803333333,23.3022,28.6136,22.9937333333
769.13,19.7056666667,37.5592,20.6364666667,38.0086,18.6595333333,23.4836666667,34.3794,23.4037333333,28.5508666667,23.1126666667
769.44,19.7448,37.0808,20.2586,37.5307,18.4062,23.3578,34.1482666667,22.9619333333,28.267,22.8407333334
769.76,19.4745333333,36.8032,19.8942666667,37.4276333333,17.7789333333,22.9137333333,33.9886,22.4804,28.1508,22.5997333333
770.07,19.5441333333,36.6562666667,19.9274,37.3004333333,17.7548,22.7082,33.8653333333,22.4456,28.0725333334,22.3867333333
770.38,19.5695333333,36.3954666667,19.7516,36.9816333333,17.7217333333,22.8208666667,33.8477333333,22.2571333333,27.993,22.5896
770.69,19.4880666667,36.563,19.6634666667,36.9531,17.7695333333,22.7246666667,33.7164,22.1303333333,28.1525333333,22.5135333333
771.00,19.7293333333,36.7892,19.6817333333,37.2005666667,17.9885333333,22.7463333333,33.6368666666,21.9273333333,27.9576,22.6951333333
771.32,20.5370666667,37.6444666667,20.4074,37.9481666667,18.9888666667,23.3704,34.3740666667,22.6852666667,28.5925333333,23.4184
771.63,20.5618,37.7979333333,20.2188,38.0713,19.1552,23.4954666667,34.5212,22.549,28.748,23.6614666667
771.94,20.4230666667,37.8303333333,19.8575333334,38.0035,18.6689333333,23.1969333333,34.4412666667,22.2697333333,28.3707333333,23.3736
772.25,20.3022,37.7397333333,19.7098,38.2756666667,18.3676666666,23.3668,34.4281333333,22.0992666667,28.2283333333,23.0409333333
772.56,20.2201333333,37.6350666667,19.6738666667,37.9453333333,18.6211333333,23.4453333333,34.4686666667,22.1528,28.5053333333,23.0170666667
772.87,19.7758666667,37.611,19.6037333333,37.8831333333,18.1751333333,23.0651333333,34.1456666667,22.2329333333,28.5874,22.6250666667
773.18,20.5265333333,38.2264,20.5464,38.6778333333,19.4062666667,24.2635333333,34.9603333333,23.5985333333,29.5408666667,23.7292666667
773.50,20.7913333333,38.5690666667,20.5236,38.9147,19.6684,24.7083333333,35.144,23.9729333333,29.8761333333,24.0608666667
773.81,21.0998666667,38.8084666667,20.6774666667,38.9879,19.7728,24.7978,34.9551333333,24.4111333333,29.9702,24.0964
774.12,20.9998666667,38.2818,20.4722666667,38.7103333333,19.75,24.6905333333,34.7102666667,24.0078,29.8055333333,24.1189333333
774.43,20.4736,37.7602,19.9799333333,38.3583666667,19.0046,24.4712666667,34.5053333333,23.817,29.2876666666,23.6806
774.74,20.1960666667,37.7315333333,19.6854,37.8868666667,18.4098666667,24.3653333333,34.2815333333,23.462,29.3234666667,23.4867333333
775.05,20.1023333333,37.5092666667,19.5909333333,37.6135333333,18.2617333333,24.2822666667,33.9018,23.2025333333,29.0798,23.1943333333
775.36,19.9042666667,37.2516666667,19.2962666667,37.7179666667,17.9845333333,24.1057333333,33.8497333333,23.0148,29.1610666667,23.0522666667
775.67,19.9874,37.3882666667,18.9968,37.6612666667,17.9808666667,23.9153333333,34.146,23.0266,29.1809333333,23.3905333333
775.98,20.4968,38.192,19.5115333333,38.5154,18.4104666667,24.3102666667,34.2801333333,23.3162666667,29.3873333333,23.8004
776.30,20.7463333333,37.9056,19.3304,38.3791,18.4644,24.1970666667,34.2077333333,23.0922666667,29.3580666667,23.5829333333
776.61,20.5801333333,37.6668666667,19.2407333333,37.9228333334,18.1573333333,23.6638666667,33.7896,22.5804666667,28.923,22.9516
776.92,20.215,37.2946,19.0711333333,37.4538,17.5613333333,23.2902666667,33.5311333333,22.0472,28.5891333333,22.6795333333
777.23,20.0526,37.557,19.3116,37.7894333333,17.6578,23.2063333333,33.8990666667,21.8201333333,28.5350666667,22.421
777.54,19.455,37.5314666667,18.8874,37.6351333333,16.7748,23.0540666667,33.7703333333,21.4144,27.9821333333,21.8197333333
777.85,19.5024666667,37.5848,19.0232,37.5508,16.7706666667,22.9851333333,33.7586,21.5376,28.3221333333,21.7322
778.16,18.8262666667,36.8955333333,18.5860666667,37.1063666666,16.0708,22.2976666667,32.9844,21.0423333333,27.4417333334,20.6662
778.47,18.7600666667,37.0437333334,18.3391333333,37.2079666667,15.5539333333,22.0541333333,33.0280666667,21.0918,27.2866,20.2823333333
778.78,18.4237333333,36.9818,18.3310666667,36.9102,15.4427333333,22.0306,32.5916,20.714,27.121,19.9212666667
779.09,18.3276666667,36.8651333333,18.3697333333,36.6737,15.1132666667,21.6772666667,32.2634,20.3504,27.0685333333,19.6262666667
779.40,18.5584,36.4216666667,18.3252,36.5827,15.3254,22.1040666667,32.5168666667,20.6158,27.4550666667,19.6688
779.71,18.8377333333,36.7493333333,18.6204666667,36.7989333333,15.176,22.5703333333,32.8750666667,20.7985333333,27.5123333333,20.2834
780.02,18.3016,36.6569333333,18.2822,36.7227333333,14.2557333333,22.1865333333,32.5817333333,20.2441333333,27.4524,19.8243333333
780.33,18.2452,37.1214666667,18.2550666667,36.8006666667,14.0144666667,22.4161333333,32.8610666667,20.1343333333,27.6608666666,19.9404
780.64,17.7676666667,36.6288,18.0298666667,36.2509666667,13.2022666667,21.9149333333,32.3558,19.5766666667,27.4476666667,19.6372
780.95,17.818,36.6642,18.1154,36.4450333333,13.1268,21.7737333333,32.4312666667,19.5212666667,27.5484666667,19.9296
781.26,18.0164666667,37.3569333333,18.2688666667,36.9294666667,13.4158,21.6743333333,32.9108666667,19.2374666667,27.9546666667,20.4740666667
781.57,17.9645333333,37.6369333333,18.1655333333,37.3486666667,13.2805333333,21.5543333333,33.4601333333,18.9372666667,28.258,20.7453333333
781.88,18.4273333333,38.0089333333,19.1475333333,37.9877666667,14.2811333333,22.3616666667,34.0376666667,19.5923333333,29.0971333333,21.3768
782.19,18.5581333333,38.1221333333,19.1444666667,38.1839333333,14.0006,22.4698,34.2264666667,19.6180666667,29.4645333333,21.6034666667
782.50,18.1113333333,37.4388,18.8808666667,37.7939,13.6454,22.4858666667,33.4894,19.1606666667,29.3409333333,21.2268
782.81,17.6171333333,37.0418666667,18.7948666666,37.5514333333,12.9005333333,21.983,33.2840666667,18.7730666667,28.6825333333,20.9916
783.12,16.8379333333,36.8435333333,18.3992666667,37.6355,12.6087333333,21.3423333333,32.7548,18.3656,28.3347333333,20.2864
783.43,18.0216,37.473,19.0910666667,38.1074,13.8987333333,22.4882,33.5106666667,19.4845333333,29.1161333333,21.4574666667
783.74,17.6516,36.9783333333,18.7425333333,38.1218666667,13.9678,21.9699333333,32.8938,18.9370666667,28.709,20.6344
784.05,18.3942666667,37.4307333333,19.114,38.8926333333,15.0,22.9789333333,33.1674,19.6012,29.2414666667,21.2293333333
784.36,17.9413333333,37.1856,18.5956,38.4913,14.5910666667,22.5268,32.5042666667,19.0636666667,28.996,20.6034
784.67,16.9403333333,36.1330666667,17.9734666667,37.9761666667,13.6776666667,22.0098,31.5551333333,18.4871333333,27.9874,20.0
784.98,17.5034666667,36.3192,18.5042666667,38.2097,14.2898,22.5688,31.8543333333,19.4383333333,28.2623333333,20.7894666667
785.29,17.6528666667,36.2558,18.6196666667,38.2284333333,14.4006666667,22.6991333333,31.9642666667,19.3573333333,28.4214,20.6370666667
785.60,18.3856666667,36.5344666667,19.7356,38.7328666667,15.2617333333,23.1514666667,32.7218,20.0770666667,28.7052666667,21.3718666667
785.91,18.7880666667,37.0496,20.1084666667,39.4267,15.9248,23.4338,33.2951333333,20.63,28.8724666667,21.9721333333
786.22,17.8394,36.7182,19.1564,38.6803666667,15.0476,22.7048,32.849,19.7062,28.5660666667,21.3115333333
786.53,18.5333333333,37.12,19.7493333333,38.9333333333,15.808,23.6373333333,33.696,20.16,29.3653333333,21.9946666667
786.84,17.7420666667,36.4685333333,19.3471333333,38.6810333333,14.8582,22.8892666667,33.2476666667,19.3258666666,28.5501333333,21.2038666667
787.14,17.9722666667,36.4853333333,19.9472666667,38.7391333333,15.2035333333,23.2308666667,33.5118666667,19.937,28.8310666667,21.949
787.45,17.6290666667,35.7976666667,19.6628,38.0155333333,14.7029333333,22.869,33.3488666667,19.4448,28.6121333334,21.6602
787.76,18.4472,36.2029333333,20.5379333333,38.7906,15.47,23.4588666667,34.4248,20.3843333333,29.3928666667,22.4904
788.07,19.0686666667,36.9829333333,21.4022666667,39.1395666667,16.2542666667,24.1408,34.7456666667,21.0680666666,30.0988,23.0170666666
788.38,18.9802,36.6318666667,21.5920666667,38.9028666667,16.3234,24.0249333333,34.2787333333,20.5323333334,30.3333333333,22.9105333333
788.69,18.3121333333,36.3704666667,21.1052666667,38.6257666667,15.6686,23.6992666667,33.8412666667,19.9602,29.9725333333,22.7234
789.00,17.6996666667,36.028,20.3542666667,38.0988333333,15.2545333333,23.2236,33.2685333333,19.5857333333,29.8054,22.3104
789.31,17.6174,36.1824666667,20.6388666667,37.9973666667,15.1989333333,23.2446666667,33.374,19.8630666666,30.1648,22.2053333333
789.62,17.9785333333,36.3448666667,21.2607333333,38.6268333333,15.7223333333,23.5120666667,33.461,20.2604,30.4186,22.4809333334
789.92,17.464,36.0082666667,20.9362,38.1508,15.2417333333,23.0299333333,32.5206,19.8250666667,29.8097333333,22.0884666667
790.23,17.5344666667,36.1045333333,21.2432666667,38.0885666667,15.6798666667,23.1184,32.6443333333,20.0620666667,30.0698666667,22.5796666667
790.54,16.7942,35.3853333333,20.4572,37.4747333333,14.8271333334,22.2276,31.9936,19.1972,29.5002666667,21.8448
790.85,17.1288666667,36.1881333333,21.2071333333,38.5617,15.5032,22.7569333333,32.322,20.0108666667,30.2066,22.6264666667
791.16,16.7859333333,36.1976666667,20.9437333333,38.2097666667,15.2038666667,22.2979333333,31.7846666667,19.6114666667,29.8751333333,22.2093333333
791.47,16.9222,35.8270666667,20.8312666667,38.0988333333,15.1023333333,21.9376666667,31.6484,19.7417333333,29.9242,22.022
791.78,15.8882666667,35.6594666667,20.1880666667,38.1145,14.4728666667,21.6740666667,31.4536666667,19.7709333333,29.2804666667,21.486
792.08,16.354,36.0202,20.4110666667,38.3675666667,14.5963333333,21.5551333333,31.7842666667,20.0894,29.5918666667,21.9541333333
792.39,15.5737333333,35.4462666667,19.9878,37.8507333333,13.9041333333,20.8560666667,31.2568,19.0588,28.4577333333,21.4086
792.70,15.8096666666,35.0290666667,20.2318,37.8347666667,14.0348,20.6832,31.1984666667,19.195,28.1794,21.6956
793.01,14.8252,34.3570666667,19.4444,36.7634666667,13.0274666667,19.6379333333,30.2560666667,18.3209333333,27.4718,21.0299333333
793.32,15.4226,35.2074666667,20.133,37.2840333333,13.903,20.1963333333,31.3453333333,18.9490666667,28.2178666667,22.2096666666
793.62,14.8546,35.1166,19.6484,37.3921666667,13.8192,20.1342,30.9684,18.4018666667,27.9577333333,21.8983333333
793.93,16.6077333333,36.242,21.3954,38.6790333333,15.7456666667,21.8976666667,32.0432666667,20.1365333333,29.4325333333,23.6031333333
794.24,15.504,34.7346666667,20.1116,36.9704333333,14.3939333333,20.5396,30.5862,18.642,27.9194,22.5178666667
794.55,15.3260666667,34.0774,20.1598666667,36.7126333333,14.5388,20.9348,30.6028,18.5363333333,28.069,22.5154666667
794.86,15.5120666667,34.2607333333,20.4856666667,37.3670333333,14.9766666667,21.4316666667,30.8808666667,18.5994,28.31,22.7948666667
795.16,16.6392666667,34.3257333333,21.0654666667,37.513,15.6103333333,21.2725333333,30.9466,18.6362666667,28.9132666667,23.0136666667
795.47,15.8904,33.8204666667,20.8402,37.3394666667,15.5678666667,20.8097333333,30.49,18.3440666667,28.4140666667,22.5327333333
795.78,16.8710666667,34.2638,21.5940666667,37.6148,16.8712,21.7422666667,31.0874,19.8697333333,29.4637333333,23.4844
796.09,16.9814666667,35.1098,22.0618,38.1492,17.3202666667,22.3886,31.5448,20.1366666667,29.9286,24.1236
796.40,17.8344666666,36.252,22.6773333333,39.2762,18.6408,23.4481333333,32.5273333333,21.3533333333,30.9738,25.0838
796.70,17.2018666667,35.2646,22.5015333333,38.7114,18.1152,22.5888,31.8092666667,20.9192666667,30.477,24.1592666667
797.01,17.7136,35.5612666667,22.8054666667,38.9209666667,18.8393333333,22.5254666667,32.2774666667,21.8198,30.9944,24.5785333333
797.32,17.0701333333,35.5574666667,22.1707333333,38.4135333333,18.2681333333,21.7199333333,32.2064666667,21.5066,30.4448666667,24.0689333333
797.63,17.4149333333,36.0958666667,22.7269333333,39.1215333333,19.4853333333,22.6382666667,33.0731333333,22.5141333333,31.3752,24.7441333333
797.93,17.6855333333,36.7314666666,22.9740666667,39.1549333333,20.1236,22.6442,32.9977333333,23.2155333333,31.7666666667,25.1178666667
798.24,17.2675333333,36.3178,22.6795333333,38.2791,19.5719333334,22.0052666667,32.7998666667,23.1367333333,31.4336,24.6966666667
798.55,17.2834666667,37.2893333333,23.2680666667,38.8524,20.2018,23.0486666667,33.6535333333,24.229,31.9336,25.5812666667
798.85,18.5464,37.8224,24.1096666667,39.0309666667,21.0857333333,24.0164666667,34.39,25.3648,32.4926666667,26.6608
799.16,18.6098,37.9650666667,24.2236666667,39.1837,21.1122,24.1526,34.4984,25.3001333333,32.5170666667,26.8500666667
799.47,18.4430666667,37.3368666666,23.8220666667,38.5894666667,21.2408666667,23.8690666667,34.1176,25.1799333333,31.952,26.5788666667
799.78,18.9149333333,37.0505333334,24.2828666667,38.5396333334,21.6565333333,23.7576666667,34.4070666667,25.5238666667,31.9250666667,27.0706666667
800.08,19.4186666667,37.2856,24.4174,38.9277333333,22.2377333333,24.5569333333,34.6469333333,25.9634666667,32.2231333333,27.5908666667
800.39,19.3552,36.8969333333,24.3696666667,38.4024333333,21.7674,24.8186,34.3178,25.7686,32.0381333333,27.5705333333
800.70,19.5726666666,36.8341333333,24.6158666667,38.6828666667,22.3223333333,25.4652666667,34.3790666666,25.9676666667,32.3109333333,28.0531333333
801.00,20.2008666667,37.4880666667,25.2422666666,39.0454666667,22.3817333333,25.9693333333,34.6452666667,26.3298,32.6418,28.6702666667
801.31,20.3502,37.8924666666,25.7126,39.4505333333,22.3308,26.6848666667,35.0484,26.5820666667,32.657,29.2993333333
801.62,20.7441333333,38.0846666667,25.9712666667,40.0091666667,23.1473333333,27.5022666667,35.3218,26.5873333333,32.8697333333,29.6980666667
801.92,21.4896,37.8324,26.0067333333,39.4066333333,23.7723333333,27.3448,35.0711333333,26.5031333333,32.9216,29.7002666667
802.23,22.2688666667,38.7862,27.0386666667,40.3293666667,25.2454666667,28.2646,35.7304,27.4414,33.7236666667,30.7166666667
802.54,22.7576,38.7091333333,27.1454,40.4030666667,25.6546,28.3575333333,36.0848666667,27.8060666667,33.903,31.0242
802.84,23.6403333333,39.2694666667,27.9558666666,41.0803333333,26.0097333333,29.0976666666,36.7957333333,28.4837333333,34.6716,31.553
803.15,24.8076666667,40.4802,29.1474,41.6929,27.1344,30.7538666666,37.5254666667,29.3506,35.7093333333,32.4838
803.46,25.1612,40.948,29.1388666667,41.5520666667,27.1871333334,30.2229333334,37.6828666667,29.3865333333,35.4151333333,32.6331333333
803.76,25.5784,40.8767333333,29.5896666667,41.9993,27.78,30.3420666667,38.0223333333,29.7948,35.51,32.674
804.07,25.2582666667,40.2316666667,29.3208,41.3960333333,27.1736666667,29.5211333333,37.5397333333,29.6276,34.8044,31.9310666667
804.38,24.853,39.8018666667,29.0250666667,40.9996333334,27.0258666667,28.9444666667,37.5054666667,29.2044666667,34.3175333333,31.3587333333
804.68,26.0239333334,40.0237333333,29.5297333333,41.0058666667,28.2440666667,29.4346666667,37.9644,29.875,34.7440666667,32.1965333333
804.99,26.5960666667,40.4180666667,29.9234666667,41.122,28.6218666667,29.6583333333,38.4452,30.7773333333,34.9353333333,32.8738666667
805.30,26.503,40.7829333333,29.9972,41.5834666667,28.437,29.8278,38.6154666667,30.7098666667,34.759,33.2866
805.60,24.9208,39.1974666667,28.4358666667,39.9266666667,26.5846666667,28.4416666667,37.0475333333,28.9278666667,33.5033333334,31.9156666667
805.91,25.8466666667,40.1711333333,29.2745333333,40.5692333334,27.1327333333,29.3274666667,37.4749333333,29.7228,34.3066666667,32.3657333333
806.21,25.4107333333,40.1408,28.7323333333,40.0615333333,26.7899333333,28.8438666667,37.1245333333,29.2840666667,33.5622666667,31.9248666667
806.52,25.779,40.1410666667,28.8711333333,40.3615666667,26.9488,29.0242,37.2427333334,29.6295333333,33.9270666667,32.2279333333
806.83,26.3732666667,40.9332666667,29.8063333333,41.4202333333,27.7701333333,30.5868,38.0869333333,30.5398666666,34.9178666667,33.0105333333
807.13,27.0107333333,41.5514666667,30.1020666667,41.5573333333,28.3523333333,31.4843333333,38.7518,30.907,35.089,33.5667333333
807.44,27.552,42.193,30.6538,41.8999,28.9124666667,32.5417333333,39.3960666667,31.3808666667,35.6905333334,34.4181333333
807.74,28.2506,42.8072666667,31.0696666667,42.2339333333,29.1372,33.1974,39.6807333333,32.2872666667,36.2057333333,35.2245333333
808.05,27.5688,42.301,30.7841333333,42.0194,28.3257333333,32.9820666667,39.4127333333,32.2011333333,35.7796666667,34.3385333334
808.35,27.8368666667,42.919,30.8166,42.1389333333,28.5862666666,33.6746666667,39.9208666667,32.468,35.9840666667,34.5827333333
808.66,27.166,42.5344,30.025,41.7228333333,28.1024,33.5269333333,39.4944666667,32.3222,35.6118,34.1572666667
808.97,28.1294,43.1888666667,30.8851333333,42.4732333333,29.0584,34.7018,40.1129333333,33.2329333333,36.1143333333,34.8338
809.27,27.5614666667,42.6206666667,30.4826666667,42.1413,28.6354,34.618,39.8977333333,32.9434666666,35.5002666667,34.5286
809.58,28.2178,43.3993333333,31.0230666666,42.5907666667,29.2212,35.6105333333,40.9107333333,33.901,36.6203333333,35.439
809.88,27.108,41.9104,29.6706666667,41.3142333333,27.6153333333,34.2160666667,39.809,32.7272,35.0923333333,34.1634666667
810.19,26.9335333333,41.5283333333,29.1358,40.2369666667,27.1538,33.32,39.6864666667,32.4990666667,34.3477333333,34.0072666667
810.49,27.0472,41.9366666667,29.2898,40.2786,27.0472,33.4148666667,39.5380666667,32.5111333334,34.4546666667,34.3459333333
810.80,27.1673333333,42.229,28.6418666667,39.9795,26.8312666667,33.6076,39.2249333333,32.0301333333,34.2251333334,33.8202
811.10,27.3292,42.4292,28.3367333333,39.9241,27.3015333333,33.9268666667,39.6135333333,31.8772666667,34.3132666666,33.6368666667
811.41,27.8662,43.1380666667,28.1311333333,40.6764666667,27.6638666667,34.6236666667,39.8257333333,32.0502666667,34.3723333333,34.1702
811.71,27.2754666667,42.4416666667,27.8484666667,40.0636,26.8010666667,34.1045333333,39.1012666667,31.2101333333,34.0552,33.4607333333
812.02,28.508,43.2264666667,28.7367333333,40.4319,27.2376666667,35.1605333333,39.9715333333,32.0913333333,34.6182,34.0041333333
812.32,28.1798,43.1506666667,27.7558666667,39.9085666667,26.5058,34.6051333333,39.6783333333,31.9078666667,34.0279333333,33.1506666667
812.63,28.8552666667,43.9668666667,28.1137333333,40.1799333333,27.2569333333,34.7084666667,39.9856666667,32.2605333333,34.5717333333,33.5278
812.93,29.229,43.3086666667,28.2013333334,40.1267333333,27.807,35.0017333333,39.9154666667,31.9678,34.3682,33.122
813.24,29.5824666667,44.262,28.5600666667,40.5075333333,28.5960666667,36.0330666667,40.7200666667,32.6134,34.9532666667,33.6428666667
813.54,29.5562,44.0326,28.7326,40.8164666667,28.8676,36.6844666667,40.561,32.886,35.4774666667,33.8942666667
813.85,29.5737333333,44.3567333333,28.5855333333,40.3731333333,29.1828,36.3681333333,40.3696666667,32.6653333333,35.9274,33.7101333333
814.15,30.5496,45.2749333333,30.1927333333,41.8987,30.5710666667,37.0807333333,41.8128666667,34.3041333333,37.623,35.1606666667
814.46,30.4760666667,45.2768,30.5820666667,42.1092666667,30.3703333333,37.3474666667,42.1092666667,34.4619333333,37.8059333333,35.2099333333
814.76,30.3870666667,45.1468666667,30.7740666667,41.9678333333,30.2437333333,37.319,42.5377333333,34.3369333333,38.1506,35.1111333333
815.07,31.3262666667,45.8014666667,31.2695333333,42.7552333333,31.0779333333,38.2980666667,43.3546,35.2481333333,38.7518,36.0142
815.37,31.0527333333,45.5963333333,31.5846,42.8190666667,31.2766,38.1740666667,43.2529333333,35.3201333333,39.0066,36.2364
815.68,31.7556666667,46.192,32.4886666667,43.6021333333,31.8952666667,38.6248,44.6212,35.9720666667,39.8116,37.2495333333
815.98,31.3003333333,46.0846,31.8319333333,43.6097666667,31.4726666667,38.7212,44.5403333333,35.2154666667,39.5976666667,36.9972
816.29,30.6696666667,46.6220666667,31.2722666667,43.8726666667,30.6474,38.2665333333,44.1815333333,35.1934666667,39.4568,36.8972666667
816.59,30.5668666667,46.6743333333,30.8389333333,44.0627,30.1739333333,38.2084,44.0514,34.1042666667,38.9494,36.2736666667
816.89,29.602,46.0717333333,29.6948666667,43.7041666667,29.1308666667,37.6670666667,43.2134666667,32.9082,38.0225333333,34.6851333333
817.20,29.3100666667,45.4806,29.2324666667,43.7479333333,28.2326,37.2327333333,43.4108,32.6512666667,37.4496666667,34.2869333333
817.50,28.0322,44.4649333333,27.6104,42.2630666667,26.6282666667,36.4788,42.0329333333,30.7862666667,35.4738,32.382
817.81,27.3720666667,43.9287333333,26.8638666667,41.7065666667,26.0295333333,35.7754666667,40.9176666667,29.6473333333,34.6076,31.2553333333
818.11,27.3180666667,44.0608,26.5581333333,41.7155,26.0876,35.8522666667,40.0652666667,29.3377333333,34.4552666667,31.0097333333
818.41,26.3646666667,43.5124666667,25.7884666667,41.261,25.5286666667,34.7874,38.855,28.4018,33.7408,29.6522
818.72,26.5852666667,43.5401333333,25.5884,41.2478333333,25.4798666667,34.8185333333,39.1794666667,27.996,33.53,29.3116
819.02,25.1266,42.5278666667,24.568,40.1234666667,24.0351333333,33.6646666667,37.5568,26.8486,32.4236,27.8884
819.33,24.511,42.1862,24.7886,39.8068,23.4843333333,33.1461333333,37.1256,26.7573333334,32.0712,27.8018
819.63,24.0301333333,41.7524666667,24.6624666667,39.5203666667,23.4619333333,32.4598666667,36.9560666667,26.2218666667,32.0524666667,27.6633333333
819.93,22.9542666667,40.8085333333,24.0248,38.9915333333,22.9404,31.0130666667,36.2186666667,25.5548666667,31.5736666667,26.7310666667
820.24,22.7389333333,40.6122,23.6844666667,39.1387666667,22.6916666667,30.4924666667,36.3232666667,25.2972666666,31.5716666667,26.6824
820.54,22.4650666667,40.0525333333,23.6206,39.2006333333,22.5078666667,30.2739333333,36.1134666667,25.16,31.6724666667,26.6502666667
820.85,22.1424666667,39.5688666667,23.3862,39.1291666667,22.2482,29.4684666667,36.0268,25.0418,31.4804,26.4384666667
821.15,21.9341333333,39.4084,23.2621333333,39.3505333333,22.0499333333,29.0764,35.9773333333,24.9548,31.4377333333,26.3890666667
821.45,21.5323333333,39.0839333333,23.0411333333,39.0575,21.6958,28.6708,35.8878,24.6839333333,31.2869333333,26.1694666667
821.76,21.4225333333,38.9949333333,23.1311333333,39.2524333333,21.6456666667,28.5659333333,36.0088,24.7673333333,31.411,26.2624
822.06,20.9821333333,38.6659333333,22.6873333333,38.9232666667,21.2448,27.9816,35.6967333333,24.3294666667,31.094,25.8578
822.36,21.2265333333,38.7915333333,22.7937333333,39.2081,21.5216,28.1668,35.9435333333,24.5302666667,31.3724,26.0026666667
822.67,21.2475333333,38.746,22.6732,39.2777666667,21.5202,28.1333333334,36.0318666666,24.5195333333,31.4082666667,25.9483333333
822.97,21.2397333333,38.5338666667,22.6348666667,39.1682666667,21.4076666667,28.1898666667,35.9589333333,24.4464,31.4108,25.8464666667
823.27,21.3811333333,38.6624666667,22.7858666667,39.4133333333,21.4734666667,28.4498666667,36.0895333333,24.566,31.6908666667,26.0722
823.58,21.3562,38.6875333333,22.8326,39.5592333333,21.4471333333,28.4508666667,36.2372,24.6817333333,31.8099333333,26.0589333333
823.88,21.3930666667,38.8268666667,22.8000666667,39.7792333333,21.5324,28.5132,36.3961333333,24.7823333333,31.8664,26.1117333333
824.18,21.5796666667,39.0592666667,22.9814666667,40.0073666667,21.6593333333,28.9315333333,36.5925333333,24.9536666667,32.1907333333,26.2945333333
824.49,21.8289333333,39.2857333333,23.0955333333,40.1923,21.8088666667,29.3050666667,36.951,25.1188,32.4126,26.4987333333
824.79,21.8006,39.1796666667,23.0944,40.3555333333,21.734,29.3099333333,36.9211333333,25.1328666667,32.4685333333,26.36
825.09,21.663,39.0321333333,22.7364666667,40.0209,21.3536,29.2876666667,36.8484,24.6942,32.1936666667,26.1262666667
825.39,21.9379333333,39.0751333333,23.1302,40.4850333333,21.6947333333,29.8663333333,37.0354666667,24.9824666667,32.3148666667,26.4046666667
825.70,21.8807333333,39.0496666667,23.2632666667,40.6541666667,21.6917333333,29.9612,37.2006,24.7775333333,32.1654666667,26.3746
826.00,21.6824666667,39.1032,23.116,40.5952666667,21.6852666667,29.9985333333,37.1329333333,24.6633333333,32.2328666667,26.3727333333
826.30,22.0993333333,39.6656666667,23.4897333333,41.3794,22.1551333333,30.565,37.7426,25.2052,32.6088666667,26.8092
826.61,22.3204666667,39.8542666667,23.5147333333,41.3788,22.3794666667,30.6965333333,37.9339333333,25.6057333333,32.5391333333,27.1039333333
826.91,22.3664666667,40.0218666667,23.7364666667,41.3467333333,22.5068,30.9918,37.8638666667,25.5736666667,32.4708666667,27.2739333333
827.21,21.8862666667,39.8008666667,23.4376666666,41.1627666667,21.9810666667,30.7519333333,37.4502,25.1880666667,32.0854,26.8530666667
827.51,21.2387333333,39.3066,22.8157333333,40.9337333333,21.4224,29.9886666667,36.9456666667,24.4896,31.4401333333,26.4118666667
827.82,21.2387333333,39.2574666667,22.8192,40.9167,21.403,29.8111333333,36.8228,24.5933333333,31.5328,26.2691333333
828.12,21.0196666667,39.2195333333,22.494,40.7839666666,21.1932666667,29.7259333333,36.9719333333,24.1658,31.2174,26.0284
828.42,20.544,38.8975333334,22.1094666667,40.5383666667,20.8784,29.1805333333,36.3249333333,23.5869333333,30.8893333333,25.4612666667
828.72,20.1436666667,38.8429333333,21.6237333333,40.3213,20.5584666667,29.1162,36.3852666667,23.2953333334,30.9196666667,25.0947333333
829.02,20.0086666667,39.0464666666,21.4588666667,40.5228666667,20.3604,29.2552666667,36.4490666667,23.1598,31.2590666667,25.1109333333
829.33,20.185,38.8182666666,21.5803333333,40.6906333333,19.9369333333,29.3312666667,36.4162,22.8835333333,31.1063333333,24.8869333333
829.63,19.9232,39.0522666666,21.8295333333,40.8053,19.9672,29.192,36.3625333333,22.6350666667,31.4926666667,24.8753333333
829.93,19.3837333333,38.4438,21.4006666667,40.5726,19.4336,28.7954666667,36.2279333333,21.6994,31.1545333333,24.0149333333
830.23,18.7141333334,37.9174666667,20.6848,40.3633666667,18.5814,28.0502,35.7792,20.6359333333,31.2089333333,23.0536666667
830.54,18.5391333333,37.2856666667,20.6305333333,40.2231,18.4543333334,27.3662666667,35.9554,19.9999333333,31.1726,22.8911333334
830.84,19.4037333333,38.3850666667,21.5652,41.147,19.7928666667,28.7701333333,37.3003333333,21.2172666667,32.8446666666,23.4284666667
831.14,18.5127333334,37.5010666666,21.1414666667,40.4452,19.2736666667,28.2404,36.3165333333,20.3546666667,32.2698,22.8794666667
831.44,19.3411333333,38.0914666667,22.1823333333,41.4804666667,20.4536,28.2927333333,36.594,21.5918,33.3762666666,23.9367333333
831.74,20.8374,39.3267333333,23.9162,43.6823333333,22.5534,29.9344,38.2677333333,23.9902,35.2215333333,25.9852
