wavelength,Back_SalNigm,Belly_SalNigm,Breast_SalNigm,Crissum_SalNigm,Crown_SalNigm,DorTail_SalNigm,Patch10_SalNigm,Rump_SalNigm,Throat_SalNigm,WingTip_SalNigm
250.92,4.56277777778,5.63022222222,4.64433333333,4.04611111111,3.128,7.129,10.7778888889,6.147,4.80744444445,8.79594444444
251.29,4.15933333333,5.38555555555,4.30833333333,4.00366666667,2.884,6.91556944445,10.6218888889,6.20733333334,4.94611111111,8.55638888889
251.66,3.70844444444,5.069,3.64277777778,3.59144444444,2.55277777778,6.61790277778,10.3648888889,5.76388888889,4.38155555556,8.16322222222
252.04,4.03088888889,5.55577777778,4.06044444444,3.77044444444,2.82622222222,6.706375,10.9774444444,6.04644444444,4.46222222222,8.7426111111
252.41,4.79933333333,6.364,5.04644444444,4.31277777778,3.72122222222,7.32393055555,11.6054444445,6.65633333333,5.04644444445,9.55377777779
252.79,5.42255555556,7.10311111111,5.93977777778,4.78366666667,4.34244444444,7.83091666667,12.4648888889,7.10322222222,5.45277777778,10.5901666667
253.16,4.46466666667,6.25966666667,5.40877777778,3.87644444445,3.55155555555,6.97345138889,11.823,6.337,4.41044444444,9.76477777778
253.54,4.52711111111,6.24144444444,5.22044444444,3.70877777778,3.42833333333,6.76829166667,11.672,6.09311111111,4.39466666667,9.60722222223
253.91,5.20855555555,7.05922222222,5.79855555556,4.44288888889,4.45888888889,7.5795,12.3153333333,6.97933333333,5.41611111111,10.3493888889
254.28,5.81388888889,7.43744444445,6.38777777778,5.13322222222,4.96922222222,8.11756944444,12.7264444444,7.40455555556,6.08466666667,10.5413888889
254.66,6.50388888889,7.52011111111,6.267,5.59788888889,5.06444444444,8.21279861111,12.7454444444,7.45255555556,6.37688888889,10.8951111111
255.03,6.78666666667,7.36122222222,5.98633333333,5.48155555556,5.09,7.87863888889,12.416,7.36955555556,6.20377777778,10.7241666667
255.41,7.03033333333,7.72688888889,6.26155555556,5.50122222222,5.32033333334,7.89966666667,12.4321111111,7.528,6.24333333333,10.6632222222
255.78,7.194,7.72277777778,6.80411111111,5.57866666667,5.54166666667,7.78454166667,12.3827777778,7.593,6.42333333333,10.6051666667
256.15,7.03866666667,7.38266666667,6.82466666667,5.42055555556,5.54155555555,7.84458333334,12.2548888889,7.54066666667,5.90433333333,10.2462777778
256.53,6.10511111111,6.27133333333,6.01277777778,4.75655555556,4.692,6.8550625,11.5175555556,6.58544444445,4.94144444444,9.05594444444
256.90,4.762,4.84055555556,4.57011111111,3.59322222222,3.349,5.76154861111,10.4483333333,5.36388888889,3.85488888889,7.58788888889
257.28,5.13077777778,5.25088888889,4.61755555556,3.96022222222,3.64755555555,6.08723611111,11.063,5.73977777778,4.43311111111,7.78005555555
257.65,4.18355555556,4.376,4.08377777778,3.314,2.858,5.59930555556,10.4627777778,5.20277777778,3.47077777778,7.05588888889
258.02,3.41633333333,3.51,3.26022222222,2.31722222222,1.96133333333,4.60608333333,9.81222222223,4.35344444445,2.38577777778,6.11133333333
258.40,3.57611111111,3.36855555556,3.10233333333,2.26688888889,2.01677777778,4.60563194445,9.81255555556,4.40077777778,2.43188888889,6.56944444444
258.77,3.85966666667,3.767,3.49355555556,2.59955555555,2.22866666666,5.01093055556,10.1334444444,4.84188888889,2.69188888889,6.795
259.15,4.37344444444,4.229,3.95655555556,2.97077777778,2.58288888889,5.41098611111,10.4964444444,5.16966666667,3.03688888889,7.05116666667
259.52,4.70344444444,4.47833333333,4.21922222222,3.22444444444,2.75511111111,5.63864583333,10.7094444445,5.45422222222,3.37088888889,7.38933333333
259.89,4.89033333333,4.894,4.41288888889,3.49311111111,2.94544444444,6.00002083333,10.9252222222,5.77155555556,3.58077777778,7.73572222222
260.27,5.01444444445,5.01755555556,4.48822222222,3.70944444445,3.11244444445,6.09796527778,11.0132222222,5.90788888889,3.74977777778,7.8335
260.64,5.26111111111,5.23811111111,4.69855555555,3.922,3.22766666666,6.32757638889,11.1672222222,6.19877777778,3.95466666667,8.10872222222
261.01,5.50322222222,5.44466666667,5.08177777778,4.15033333333,3.38233333333,6.53759722222,11.353,6.40188888889,3.97388888889,8.23522222222
261.39,5.63444444444,5.45011111111,5.15122222222,4.15833333333,3.48122222222,6.66241666667,11.5221111111,6.43988888889,3.89866666667,8.34494444444
261.76,6.01577777778,5.69888888889,5.36833333333,4.47144444445,3.89155555555,7.06826388889,11.8564444445,6.66,4.26222222222,8.64944444444
262.13,6.27311111111,5.97766666667,5.79133333334,4.78855555556,4.18355555555,7.50659722222,12.1068888889,6.89255555556,4.64444444444,9.01422222222
262.51,6.24911111111,6.39744444444,6.07744444445,4.942,4.30566666667,7.71663888889,12.1286666667,6.95033333333,4.622,8.92766666667
262.88,6.35333333333,6.59144444444,6.345,5.07933333333,4.49455555556,7.85802777778,12.122,6.97988888889,4.90822222222,9.0895
263.25,6.47222222222,6.74555555555,6.50466666667,5.236,4.63888888889,8.19259027778,12.2776666667,7.236,5.17577777778,9.35416666667
263.63,6.36577777778,6.82444444444,6.46822222222,5.38744444445,4.76555555556,8.38567361111,12.5738888889,7.12544444444,5.09155555556,9.33211111111
264.00,5.96544444444,6.125,6.07566666667,5.107,4.44122222222,7.95969444445,12.2667777778,6.66444444444,4.57333333333,8.78883333333
264.37,5.73966666667,5.849,5.76844444444,4.92288888889,4.19833333334,7.82640972222,11.8874444444,6.40666666667,4.50877777778,8.56322222222
264.75,5.634,5.599,5.61077777778,4.86088888889,4.16877777778,7.79770138889,11.7798888889,6.14566666667,4.46522222222,8.25916666667
265.12,5.60188888889,5.71733333333,5.59566666666,4.89788888889,4.223,7.84403472222,11.9246666667,6.23066666667,4.81733333333,8.18616666667
265.49,5.57822222222,5.65744444444,5.59533333333,5.03388888889,3.93422222222,7.76829861111,11.4965555556,6.12811111111,4.63722222222,7.996
265.87,5.31988888889,5.425,5.38633333334,4.70977777778,3.53922222222,7.3573125,11.0724444444,5.86355555556,4.22133333333,7.64688888889
266.24,6.065,6.24633333333,5.97433333333,5.41955555556,4.20888888889,7.99013194444,11.7355555556,6.47588888889,4.88066666667,8.53177777778
266.61,6.31877777778,6.16955555556,6.09722222222,5.69477777778,4.45177777778,8.16342361111,11.9362222222,6.747,5.15322222222,9.00405555556
266.98,6.05433333333,5.86355555556,5.78355555556,5.35255555555,4.24,7.95530555556,11.7224444445,6.54533333334,4.671,8.96094444445
267.36,5.80033333333,5.42222222222,5.56777777778,5.243,4.08011111111,7.6895,11.4795555556,6.26066666667,4.44344444444,8.77761111111
267.73,5.43011111111,5.00411111111,5.28333333333,4.66311111111,3.55533333333,7.21440277778,10.8837777778,5.89855555556,4.29377777778,8.32272222222
268.10,5.13388888889,4.74722222222,5.08733333333,4.123,3.19122222222,6.85159027778,10.4684444444,5.56266666666,4.03922222222,8.08538888889
268.48,5.28355555555,4.90455555555,5.48011111111,4.182,3.31355555555,6.87198611111,10.5535555556,5.64466666667,4.04033333333,8.16311111111
268.85,5.39066666667,5.15488888889,5.56688888889,4.18655555556,3.40788888889,6.94069444444,10.7537777778,5.86566666667,4.04633333333,8.30277777778
269.22,5.43966666667,5.10566666667,5.44844444444,4.27677777778,3.41277777778,6.93215277778,10.7722222222,5.96988888889,3.99177777778,8.43355555556
269.59,5.15955555556,4.84866666667,5.15077777778,3.90355555555,3.081,6.52564583333,10.5814444445,5.60577777778,3.88144444444,8.11555555556
269.97,5.02022222222,4.67066666667,4.95211111111,3.728,2.87488888889,6.47863194444,10.4584444445,5.46811111111,3.80455555556,8.05488888889
270.34,4.53066666667,4.06166666667,4.235,3.21644444445,2.49333333333,6.06600694444,9.89822222223,5.14355555556,3.30066666667,7.49344444445
270.71,4.21377777778,3.58355555555,3.58366666667,2.68355555555,2.01288888889,5.597875,9.42144444446,4.61855555556,2.88844444445,6.84222222222
271.09,4.23722222222,3.566,3.459,2.625,1.94588888889,5.57932638889,9.39533333334,4.55088888889,2.99822222222,6.68333333333
271.46,4.38822222222,3.83255555556,3.655,2.58177777778,2.17277777778,5.75354861111,9.52133333333,4.639,3.12988888889,6.92755555556
271.83,4.57255555556,3.98033333333,3.85211111111,2.84855555556,2.46366666667,5.96489583333,9.77955555557,4.86711111111,3.09388888889,7.1495
272.20,5.02711111111,4.47522222222,4.28866666667,3.44433333333,3.16988888889,6.5045,10.336,5.42588888889,3.63433333333,7.68694444444
272.58,4.95222222222,4.333,4.10244444445,3.34944444444,3.16577777778,6.4869375,10.315,5.39888888889,3.56922222222,7.7885
272.95,5.12933333334,4.41588888889,4.152,3.46711111111,3.23544444444,6.67927777778,10.3656666667,5.38266666667,3.60977777778,7.851
273.32,5.26388888889,4.41911111111,4.07933333334,3.50688888889,3.31366666667,6.754125,10.2915555556,5.33188888889,3.67522222222,7.94761111111
273.69,5.21711111111,4.213,3.94411111111,3.35444444445,3.34355555555,6.59595833333,10.1288888889,5.301,3.43466666667,7.92205555555
274.06,5.15,4.08933333333,3.78788888889,3.17411111111,3.308,6.29445138889,9.96144444446,5.23555555556,3.33766666667,7.79372222222
274.44,5.16944444444,4.27255555555,3.98877777778,3.20566666667,3.26611111111,6.236875,10.0211111111,5.16955555556,3.36066666667,8.02661111111
274.81,5.33255555556,4.75022222222,4.35444444444,3.45788888889,3.57422222222,6.56582638889,10.2302222222,5.47222222222,3.54722222222,8.38277777778
275.18,5.46655555556,4.99888888889,4.53955555555,3.72333333333,3.77888888889,6.7485,10.3546666667,5.77944444444,3.56488888889,8.77605555556
275.55,5.66633333333,5.22755555556,4.70433333333,4.09266666667,3.94388888889,6.90265972222,10.4271111111,5.96011111111,3.83111111111,9.10111111111
275.93,6.04955555556,5.64511111111,5.05344444444,4.44111111111,4.38811111111,7.18943055556,10.6172222222,6.27411111111,4.20033333333,9.56794444444
276.30,6.08155555556,5.76844444444,5.05455555555,4.50777777778,4.29511111111,7.20441666667,10.4475555556,6.17322222222,4.21977777778,9.72522222222
276.67,6.25855555555,5.85322222222,5.16477777778,4.65811111111,4.35833333333,7.28669444444,10.6127777778,6.246,4.47655555556,9.6921111111
277.04,6.29388888889,5.88655555556,5.25866666667,4.68122222222,4.40544444444,7.22547916667,10.6866666667,6.42988888889,4.80433333333,9.82088888888
277.41,6.41988888889,5.89044444444,5.42111111111,4.77655555556,4.47344444444,7.27025694445,10.889,6.51366666667,4.80211111111,9.96299999999
277.79,6.66822222222,6.16566666667,5.70111111111,5.245,4.72155555556,7.573125,11.2967777778,6.87522222222,5.41388888889,10.1947222222
278.16,6.54011111111,6.31788888889,5.89488888889,5.38377777778,4.85155555556,7.69836805555,11.3372222222,6.92977777778,5.48011111111,10.3862777778
278.53,6.37944444444,5.98955555555,5.68633333333,5.11755555556,4.66511111111,7.54725694444,11.061,6.86488888889,5.46622222222,10.0214444445
278.90,6.37377777778,5.70955555556,5.66011111111,5.049,4.438,7.26827083333,11.0618888889,6.96022222222,5.42633333333,9.8868888889
279.27,6.099,5.15977777778,5.34844444444,4.62255555556,3.97033333333,6.83646527778,10.7256666667,6.41888888889,5.03677777778,9.27361111111
279.64,5.94377777778,4.74666666667,5.18777777778,4.37922222222,3.795,6.62718055555,10.5352222222,6.20522222222,4.67722222222,8.856
280.02,5.62177777778,4.445,4.74644444445,4.08377777778,3.40133333333,6.4353125,10.3602222222,5.91488888889,4.409,8.495
280.39,5.524,4.20777777778,4.47911111111,3.77955555555,3.22177777778,6.15907638889,10.3608888889,5.73233333333,4.10566666667,8.14466666667
280.76,5.29055555556,4.15422222222,4.14255555556,3.58211111111,3.10977777778,6.05438194444,10.1205555556,5.48633333333,3.93922222222,7.83616666667
281.13,5.124,4.02877777778,3.88688888889,3.55433333333,3.12088888889,6.05780555556,10.1281111111,5.31822222222,3.78588888889,7.67088888889
281.50,4.912,3.94911111111,3.79611111111,3.41311111111,2.93177777778,5.99891666666,10.1118888889,5.20355555556,3.68644444444,7.32055555555
281.87,4.85711111111,3.88277777778,3.71455555556,3.23444444444,2.80466666667,5.98603472222,9.90055555554,5.02555555556,3.48144444445,7.19972222222
282.25,5.283,4.07744444445,3.83644444444,3.42766666667,3.01188888889,6.22332638889,10.2273333333,5.27255555556,3.71066666667,7.26761111111
282.62,5.58633333334,4.43833333333,4.07622222222,3.72766666667,3.27666666667,6.39675694445,10.6911111111,5.51811111111,3.85733333333,7.55933333333
282.99,5.74577777778,4.64066666667,4.25677777778,3.95644444445,3.57233333333,6.66628472222,10.8241111111,5.62255555556,3.97288888889,7.83422222222
283.36,5.77955555556,4.88666666667,4.44522222222,4.05166666667,3.84233333333,6.83139583333,10.9792222222,5.85377777778,4.10988888889,7.96188888889
283.73,5.70566666667,5.00211111111,4.37666666667,4.14855555556,3.81433333334,6.89764583333,11.0612222222,5.937,4.00811111111,7.81255555556
284.10,5.64644444444,4.989,4.51044444444,4.28611111111,3.853,6.88139583333,10.9112222222,5.94022222222,4.032,7.82744444444
284.47,5.526,4.87322222222,4.47444444444,4.22355555555,3.73911111111,6.833375,10.7952222222,5.88333333334,4.08188888889,7.67188888889
284.85,5.54977777778,4.92888888889,4.745,4.25077777778,3.72766666667,6.86446527778,10.9154444444,5.91477777778,4.15311111111,7.76438888889
285.22,5.46955555555,4.92477777778,4.843,4.07533333333,3.60411111111,6.718125,10.7611111111,5.85333333334,3.97077777778,7.78372222222
285.59,5.76211111111,5.228,5.18388888889,4.30511111111,3.91655555555,6.84889583333,10.8272222222,6.10366666667,4.16177777778,8.06605555556
285.96,5.72577777778,5.18944444444,5.11044444444,4.25622222222,3.92422222222,6.76292361111,10.9125555556,6.09855555555,4.03266666667,7.96411111111
286.33,5.41088888889,4.89633333333,4.93444444444,4.06555555555,3.70288888889,6.496875,10.6834444444,5.78433333333,3.765,7.72205555556
286.70,5.12644444444,4.73633333333,4.73388888889,3.93466666667,3.51222222222,6.33388194445,10.437,5.55688888889,3.51788888889,7.47838888889
287.07,5.11377777778,4.83277777778,4.78377777778,3.90277777778,3.55644444444,6.31095138889,10.4403333333,5.51722222222,3.47722222222,7.40477777778
287.44,5.19555555556,4.79688888889,4.87133333334,4.04922222222,3.63144444445,6.38585416667,10.6356666667,5.55844444444,3.59555555556,7.45916666667
287.82,5.12877777778,4.79777777778,4.85055555555,3.93555555555,3.61566666667,6.16822916667,10.5494444445,5.49311111111,3.62388888889,7.544
288.19,4.98266666667,4.53377777778,4.58744444444,3.64444444445,3.43277777778,5.93586111111,10.5718888889,5.31555555555,3.29155555555,7.36094444444
288.56,4.94822222222,4.605,4.63888888889,3.69977777778,3.541,5.93159027778,10.7337777778,5.38811111111,3.24588888889,7.424
288.93,5.03255555555,4.78311111111,4.60844444444,3.74288888889,3.67133333334,5.90880555556,10.8246666667,5.43377777778,3.11233333333,7.58027777778
289.30,5.19466666667,4.96933333333,4.76722222222,3.97333333333,3.82011111111,6.08354166667,11.036,5.65355555556,3.26566666667,7.73555555556
289.67,5.14622222222,4.99444444445,4.60711111111,3.96011111111,3.80866666667,6.08534027778,11.1518888889,5.71733333333,3.34244444444,7.76433333333
290.04,5.28888888889,5.15777777778,4.61577777778,3.93977777778,3.92533333333,6.10457638889,11.315,5.88333333333,3.488,7.93472222222
290.41,5.59344444444,5.49711111111,4.81088888889,4.23244444444,4.07744444445,6.31733333333,11.6457777778,6.25666666667,3.67722222222,8.10266666667
290.78,5.60377777778,5.437,4.86788888889,4.11111111111,3.95288888889,6.24004861111,11.7123333333,6.255,3.70377777778,7.99977777778
291.15,5.61455555556,5.37877777778,4.88977777778,4.05622222222,3.84133333333,6.24879166667,11.8033333333,6.25355555556,3.68788888889,7.92244444444
291.52,5.49933333333,5.36933333333,4.66255555556,3.90877777778,3.66333333333,6.10659027778,11.608,6.18533333333,3.49177777778,7.77905555556
291.89,5.42411111111,5.30722222222,4.62911111111,3.78333333333,3.51422222222,6.12559722222,11.4967777778,6.08444444444,3.34433333333,7.56655555556
292.26,5.56166666666,5.67066666667,4.854,3.86811111111,3.52622222222,6.24852777778,11.6161111111,6.224,3.46877777778,7.60911111111
292.64,5.89811111111,6.00533333333,5.06911111111,4.20633333334,3.68033333333,6.47999305556,11.8484444444,6.44577777778,3.54888888889,7.74911111111
293.01,6.00288888889,6.07411111111,5.12033333333,4.44433333333,3.747,6.61309027778,11.9197777778,6.67277777778,3.62022222222,7.79783333333
293.38,5.79366666667,5.85566666667,4.75133333333,4.17588888889,3.46144444444,6.3326875,11.628,6.37844444445,3.38744444444,7.51355555555
293.75,5.506,5.59266666667,4.46311111111,3.74811111111,3.10111111111,6.04542361111,11.4206666667,6.04166666666,2.89055555556,7.16811111111
294.12,5.32733333333,5.52155555556,4.48577777778,3.74888888889,2.966,6.0363125,11.324,5.87311111111,2.66066666667,7.03672222222
294.49,5.21588888889,5.50111111111,4.50311111111,3.539,2.91722222222,5.93414583333,11.3505555555,5.73133333333,2.56555555555,7.03383333333
294.86,5.32288888889,5.48477777778,4.55988888889,3.61144444445,3.11944444444,5.97829861111,11.4293333333,5.79411111111,2.716,7.17411111111
295.23,5.39944444444,5.61888888889,4.57488888889,3.76766666667,3.29466666667,6.03786111111,11.5641111111,5.95088888889,2.87011111111,7.24661111111
295.60,5.65688888889,5.86766666667,4.81955555555,3.96044444445,3.51177777778,6.20386111111,11.827,6.17544444444,3.09055555555,7.47361111111
295.97,6.04166666667,6.126,5.25111111111,4.40911111111,3.88955555555,6.55354861111,12.3215555555,6.57933333333,3.50555555555,7.91477777778
296.34,6.07322222222,6.07055555556,5.35355555556,4.392,3.95422222222,6.52231944444,12.2831111111,6.648,3.59688888889,7.98888888889
296.71,6.17522222222,6.12777777778,5.42733333334,4.423,4.01955555555,6.66665277778,12.334,6.69277777778,3.77,8.084
297.08,5.98677777778,5.92366666667,5.24533333333,4.13855555556,3.81255555555,6.50800694444,12.2691111111,6.49244444445,3.63077777778,7.9045
297.45,6.10322222222,6.08922222222,5.42444444445,4.29244444444,3.97511111111,6.62490972222,12.4752222222,6.63455555556,3.77733333333,8.10894444445
297.82,6.17633333333,6.23611111111,5.56611111111,4.58122222222,4.09011111111,6.64917361111,12.5088888889,6.74344444444,3.95933333333,8.26066666667
298.19,6.31877777778,6.43811111111,5.74622222222,4.81077777778,4.25688888889,6.77039583334,12.589,6.94377777778,4.15122222222,8.44705555556
