wavelength,Back_RamBref,Belly_RamBref,Breast_RamBref,Crissum_RamBref,Crown_RamBref,DorTail_RamBref,Rump_RamBref,Throat_RamBref,WingTip_RamBref
725.62,19.2738,41.7257333333,36.6368333333,33.8844,18.2288,17.9952,30.6194666667,29.0075333333,22.6342
725.94,19.0848,41.7618,36.5794,33.8666,17.918,17.6290666667,30.4848666667,28.9489333333,22.4051333333
726.26,19.1295333333,41.7266666666,36.4916,34.2728666667,18.0330666667,17.79,30.5948666667,28.8568,22.5011333333
726.58,18.6115333334,41.3154666667,36.0074333333,33.8812333333,17.5801333333,17.4885,30.2613333333,28.4991333333,21.9870666667
726.90,18.4246,41.1162666667,35.6771666667,33.5422333333,17.2859333333,17.318,30.1154666667,28.2506666667,21.9596
727.21,18.3442666667,40.8896,35.4296666667,33.2989333333,17.2954,17.3338333333,29.9698666667,28.1988,21.7434
727.53,18.4060666667,40.699,35.0279,33.1553,17.1956,17.2541333333,29.9606,28.0973333333,21.9367333333
727.85,18.3218666667,40.4248666667,34.8259666667,32.7324333333,17.0742,16.9692333333,29.8103333333,27.7664,21.7211333333
728.17,18.2580666666,40.4301333333,34.7243333333,32.7137333333,16.8440666667,16.8132333333,29.6344666667,27.406,21.4919333334
728.49,18.7704666667,40.7287333333,35.0079333333,33.0471,17.382,17.1634666667,29.9575333333,27.8696,21.9819333333
728.80,19.0776666667,40.5861333333,34.8299666667,33.1692,17.4756,17.2228,29.8188666667,27.7531333333,21.9279333333
729.12,18.9102,40.6245333333,34.9156666667,32.8252,17.2090666667,17.0470666667,29.6301333333,27.5604,21.8032
729.44,19.1554666667,40.7484666667,35.0154,32.8244,17.3452,17.2793,29.8471333333,27.6534,21.8985333333
729.76,19.3989333333,40.7142666667,34.9863333333,32.6975333333,17.5182666667,17.2998333333,29.8934,27.6942666667,22.0294
730.08,19.2666666667,40.6869333333,35.0212,32.6887666667,17.3625333333,17.1672,29.9035333333,27.7086666667,21.958
730.39,18.8550666667,40.2874666667,34.8066666667,32.2258,16.8527333333,16.8361333333,29.5521333333,27.3366666667,21.6018666667
730.71,18.5679333333,40.0643333333,34.624,31.8833666667,16.3929333333,16.5754666667,29.1631333333,27.096,21.1568
731.03,18.3748666667,39.7726666667,34.5584333333,31.6903333333,16.1645333333,16.3204,28.9792666667,26.7689333333,20.7768
731.35,18.3282,39.9410666667,34.8117,32.0839666667,16.1008666667,16.3722666667,29.0578666667,26.9175333333,20.8756666667
731.67,18.4575333333,39.8929333333,35.0006333333,32.1721,16.1835333333,16.5100333333,29.3206666667,27.0616666667,21.1218
731.98,18.0386,39.4384666667,34.6481,31.7250333333,15.5564,16.0797333333,28.7804666667,26.5854,20.5004
732.30,18.064,39.5731333333,34.8487333333,31.7848,15.6632,16.3300333333,28.9303333333,26.7682666667,20.6782666667
732.62,18.1719333333,39.6903333333,34.8682666667,32.0698666667,15.6348,16.4579,29.0271333333,26.7205333333,20.6528666667
732.94,17.8171333333,39.3607333333,34.7686,32.0036333333,15.3228,16.2105,28.7824666667,26.6099333333,20.4691333333
733.25,17.7488,39.6098666667,35.2102666667,32.1629,15.255,16.0958666667,28.8178,26.6902666667,20.5406
733.57,17.7928666667,39.6294,35.2071666667,32.1284333333,15.3566666667,16.2028666667,28.6873333333,26.5494,20.7411333333
733.89,17.9462,39.8697333333,35.4102666667,32.4966666667,15.5962,16.1654666667,28.8807333333,26.6776,20.8366666667
734.21,17.9438,39.8421333333,35.4282666667,32.5735666667,15.6192,16.0230333333,28.933,26.5531333333,20.9048
734.52,17.8078666667,40.0395333333,35.5777,32.6694,15.6466666667,15.9519666667,28.8391333333,26.7372666666,21.0368666667
734.84,17.8284,39.7677333333,35.4401666667,32.4641333333,15.6224,15.875,28.7319333333,26.6179333333,20.9465333333
735.16,17.5501333333,39.915,35.4330333333,32.4659666667,15.4726666667,15.6527666667,28.4572,26.4674666667,20.7296666667
735.48,17.8849333333,40.168,35.5387,32.7827333333,15.7876,15.8506666667,28.7128666667,26.7417333333,21.134
735.79,18.0722,40.2780666667,35.582,32.9438666667,15.8171333334,15.6187,28.7106,26.7766,21.2832
736.11,18.1594,40.1784666667,35.4262333333,32.7978333333,16.045,15.7588,28.7072666667,26.9560666667,21.5849333333
736.43,18.8816,40.6023333333,35.5113666667,33.0985666667,16.6728666666,16.3717,29.0113333333,27.2936666666,22.1532
736.74,18.7108,40.2578,35.0123666667,32.7869,16.6144666667,16.2738666667,29.0178666667,27.1394,22.0902
737.06,18.6869333333,40.1508666667,34.8200333333,32.5461333333,16.2885333333,16.0977666667,28.9884,27.0387333333,21.7435333333
737.38,18.9860666667,40.1038,34.8007333333,32.7805666667,16.482,16.3047333333,29.1128,27.2499333333,21.8750666667
737.69,19.3849333333,40.5237333333,35.2779666667,33.0897333333,16.9635333333,16.8859333333,29.4867333333,27.5040666667,22.3026
738.01,19.478,40.4456666667,35.1649333333,32.9913666667,16.9474,17.007,29.704,27.3900666667,22.2191333333
738.33,19.7084666667,40.4465333333,35.0189666667,32.9887,17.148,17.3166333333,29.7312,27.5657333333,22.357
738.64,20.0753333333,40.2768666667,34.9985333333,33.0926,17.4999333333,17.5722,30.1805333333,27.8580666667,22.7046666667
738.96,19.9879333333,40.3877333333,35.1673333333,33.1893666667,17.5314,17.6269333333,30.2712,27.8297333333,22.7048
739.28,19.997,40.5498,35.2665666667,33.1542,17.5490666667,18.0059666667,30.3688666667,27.9970666667,22.7973333333
739.59,19.8561333333,40.5480666667,35.4616666667,33.2337333333,17.6879333333,18.1043333333,30.3874,28.1366666666,22.8602666667
739.91,19.5387333333,40.455,35.6022333333,33.014,17.4973333333,17.9477,30.4597333333,28.0099333333,22.5651333333
740.23,19.8582666667,40.7614666667,35.8817333333,33.2467666667,17.7914666667,18.6283,30.8006666667,28.3812,22.7150666667
740.54,19.9777333333,40.96,36.0118333333,33.4844,18.207,18.7539333333,30.8694666667,28.6664,23.1156666667
740.86,19.3403333333,40.4343333334,35.5470333333,32.9230333333,17.6834,18.4008333333,30.2896666667,28.2142,22.5514
741.18,19.2791333334,40.3522,35.4941666667,32.9452333333,17.4429333333,18.1703,30.2804666667,28.3072666667,22.5928
741.49,19.2371333333,40.5597333334,35.7703666667,33.2335,17.3713333333,18.0425666667,30.2682,28.5658,22.7652666667
741.81,19.4105333333,40.8994666667,36.1377666667,33.4107333333,17.5208,18.2295333333,30.6652666667,28.9271333333,23.1227333333
742.12,19.5312666667,41.3746,36.5582,33.6554666667,17.6847333333,18.6598,30.9148,29.1850666667,23.2971333333
742.44,19.0844,40.7414,36.1600666667,33.1784,17.2638,18.3394,30.4126,28.8147333333,22.7746
742.76,19.0376,40.5424666667,35.9668333333,33.1025,17.3962666667,18.2746333333,30.2852,28.7769333333,22.8558
743.07,19.3978,40.9386,36.2911,33.4750333333,17.4956666666,18.3599333333,30.6518666667,29.1462,22.9862
743.39,18.9601333333,40.7408,35.9991333333,33.3190666667,17.24,17.8489666667,30.4202666667,28.8818666667,22.6282666667
743.70,18.4592666667,40.6900666667,35.6991333333,33.2621,16.641,16.9698,29.8174,28.3572666667,22.3329333333
744.02,18.4250666667,41.0006666667,36.0535,33.5464,16.5314,17.0835666667,30.1351333333,28.3378666667,22.1790666666
744.34,19.232,41.7226,36.4785333333,34.0641,17.2521333334,17.6865,30.7346,28.8628,22.9269333333
744.65,19.5886666667,42.0563333334,36.8030666667,34.4158333333,17.7380666667,18.2425666667,31.4226,29.1980666667,23.2678666667
744.97,19.2720666666,41.7932666667,36.3365666667,33.9129333333,17.3926666667,18.0998333333,31.2399333333,28.9851333333,22.735
745.28,18.6772666667,41.5022666667,36.0702,33.7939666667,17.0412,17.4484666667,30.8676666667,28.5014666667,22.0949333333
745.60,18.0194,41.0443333333,35.4932333333,33.3794333333,16.5819333333,16.9788,30.1694666667,28.1040666667,21.8959333333
745.91,18.2056666667,41.3689333334,35.3982333333,33.7432,16.7708666667,16.9912666667,30.4253333334,28.1243333333,22.243
746.23,18.0381333333,41.3616,35.5816666667,33.5864333333,16.4057333333,16.8982,30.6415333333,28.0282666667,21.8246
746.55,17.4414,40.7942666667,34.7868333333,33.1376333333,15.7080666667,16.4730333333,29.9139333333,27.3318,21.2753333333
746.86,18.0268666667,41.2566,35.0811666667,33.6229666667,15.8034,17.0660333333,30.2172666667,27.7587333333,21.8086
747.18,18.2112,40.9348666667,35.1684333333,33.5563666667,15.9916666667,17.4130333333,30.4174666667,27.9438666667,21.8466666667
747.49,18.2366,40.383,34.7990333333,33.0981333333,16.0180666667,17.3171,30.0227333333,27.8004,21.9682
747.81,17.9411333333,39.9886,35.0036666667,32.8347333333,15.7450666667,17.1767,30.0076666667,27.5805333333,21.6988666667
748.12,17.9213333333,39.7752666667,34.7135,32.9100666667,15.7566666667,17.1647666667,29.427,27.4120666667,21.648
748.44,17.6275333333,39.5009333334,34.5084,32.4898,15.5604666667,16.8863333333,28.7932666667,26.9572,21.434
748.75,18.4237333333,40.1475333333,35.1423,33.0066,16.0428,17.7372666667,29.2690666667,27.3384,21.9934
749.07,19.0083333333,40.5104666667,35.5537666667,33.1754666667,16.2791333333,17.9466333333,29.6014666667,27.8016,22.0679333333
749.38,18.9380666667,40.4524666667,35.6375666667,32.8042,16.2122666667,17.8142,29.7026666667,27.8417333333,21.9667333333
749.70,18.9330666667,40.2431333333,35.4763,32.7073,16.3527333333,17.5521333333,29.7006666667,27.6394,22.043
750.01,18.7818666666,39.8948666667,35.6028,32.2475333333,16.3132,17.3156,29.6718666667,27.3698666667,21.8270666667
750.33,18.5145333333,39.721,35.5036,32.1394333333,16.2499333333,17.2102666667,29.605,27.2209333333,21.6920666666
750.64,18.5043333333,39.8690666666,35.6603666667,32.3035333333,16.3974,17.2034666667,29.7999333333,27.4091333333,21.9687333333
750.96,18.0499333334,39.9887333333,35.8333666667,32.2091,16.0215333333,16.8829,29.6794,27.2146666667,21.5474
751.27,18.1974,40.5213333333,35.9107333333,32.5567333333,16.3836666667,17.069,29.9217333333,27.5940666667,21.8771333333
751.59,18.0099333333,40.7306666666,35.9189666667,32.4561333333,16.2099333333,16.5868666667,30.1140666667,27.7512666667,21.6057333333
751.90,18.5964,41.4688,36.567,33.4327666667,16.6341333333,17.2460333334,31.0230666667,28.4452,22.2452
752.22,17.6677333333,40.5292666666,35.539,32.6161333333,15.7650666667,16.1066333333,30.2685333333,27.7639333333,21.4076
752.53,17.6931333333,40.3921333333,35.7131666667,32.6642,15.6438,16.0188666667,30.5152,27.5238666667,21.2840666667
752.85,17.378,40.2242666667,35.5008666667,32.6604666667,15.4754666667,16.1076666667,30.2745333333,27.4167333333,20.9746666667
753.16,17.4019333333,40.5905333333,35.4487666667,32.9105,15.553,16.3134666667,30.1949333333,27.6472,21.0422666667
753.47,17.6981333333,41.1078666667,35.5061,33.5291333333,15.6821333333,16.3847666667,30.4208666666,27.8488,21.3896
753.79,18.0650666667,41.3394666667,35.5268666667,33.5821333333,15.7932,16.6509666667,30.4858,28.0846,21.5474
754.10,18.0844666667,41.4770666667,35.4127333333,33.5882,15.7228,16.7892333334,30.4819333333,28.1989333333,21.2717333333
754.42,18.1706666667,41.3009333333,35.2178333333,33.6645666667,15.8052,16.7909333333,30.6603333333,28.3106,21.4468666667
754.73,18.0604,41.0439333333,34.9730666667,33.6193666667,15.4848666667,16.5585666667,30.6818,28.1742666667,21.2597333333
755.05,17.4689333333,40.5655333333,34.6491,32.9702333333,15.0662,16.2173,30.3049333333,27.5292,20.8382
755.36,17.2162,40.3338,34.5767666667,32.7371,14.9816666667,16.0032333333,30.2524,27.4276666667,20.639
755.67,18.0108,41.0727333333,35.3433333333,33.3086333333,15.6965333333,16.7139333333,31.0768666667,28.208,21.3564
755.99,18.2775333333,41.4952,35.7415333333,33.4943666667,16.1008,17.119,31.4209333334,28.5708666667,21.7472
756.30,19.1409333333,42.0756,36.4364666667,33.9683333333,17.0611333333,17.8196,31.9688,29.0547333333,22.6264
756.62,19.4554,42.3596666667,36.8296,34.1934666667,17.4710666667,18.2239,32.4422666667,29.4925333333,23.0073333333
756.93,20.0286,42.6494666667,37.1647666667,34.3070333333,18.122,18.9079333333,32.9210666667,30.0755333333,23.515
757.24,19.943,42.1775333333,37.1949333333,34.2454,18.2774666667,18.7569,32.8175333333,29.9248,23.4856666667
757.56,20.2384666667,42.4701333333,37.5054666667,34.3560666667,18.7830666667,18.949,33.2969333334,30.0181333333,24.0105333333
757.87,21.0149333333,43.245,38.1086333333,35.0822666667,19.4705333333,19.5829,33.7183333333,30.5776,24.4966666667
758.18,21.1866666667,43.6840666667,38.5087666667,34.8225666667,19.7434666667,19.8357,33.7903333333,30.7597333333,24.8586666667
758.50,21.4760666667,43.9806,38.8323333333,35.0513333333,20.0727333333,20.1231,34.1238,31.1190666667,25.3236666667
758.81,21.7671333333,44.1313333333,38.7562333333,35.0327666667,20.3304,20.1394333333,33.9382666667,30.9809333333,25.4407333333
759.13,21.9121333333,44.2675333334,39.0636,35.1284666667,20.4474,20.4850333333,33.8559333333,31.0134,25.5345333333
759.44,21.2221333333,43.5718666666,38.0584333333,34.2322333333,19.8343333333,19.7871333333,33.0337333333,30.1162666666,24.928
759.75,21.046,43.3946,37.9751333333,34.2589333333,19.5498666667,19.5619333333,33.0570666667,30.0729333333,24.9260666667
760.07,20.5901333333,43.3132666667,37.7989333333,33.8157,18.9753333333,19.0092,32.6793333333,29.5732666667,24.7249333333
760.38,20.0438666667,42.9859333334,37.6887,33.5589,18.5908,18.5109333333,32.3114666667,29.2933333333,24.2794666667
760.69,20.235,43.5028,38.1829333333,34.0686,18.7049333333,18.5873,32.7994,29.5676,24.5985333333
761.01,20.1453333333,43.2902,38.0978,34.1990333333,18.4373333333,18.3940666667,32.3674,29.309,24.4012666667
761.32,19.7602,42.9375333333,37.9203333333,33.7386,18.0213333333,18.0156333334,32.1878666667,29.0449333333,24.0676
761.63,19.8082666667,42.9977333333,38.0362666667,34.1094666667,18.0124,18.0088666666,32.2455333333,29.1593333333,23.9012
761.94,20.3232666667,43.1189333333,38.2999666667,34.5960333333,18.3808,18.537,32.371,29.5679333333,23.9725333333
762.26,20.1083333333,42.9644,38.1657666667,34.4483666667,18.1286,18.1946666667,32.3451333333,29.4178666667,23.8376666667
762.57,19.9739333333,42.8264666667,37.8453,34.5133333333,17.9038666667,17.9365333333,32.401,29.5093333333,23.6642666667
762.88,20.7917333334,43.4684,38.6773,35.4633,18.737,18.6711,33.1228666667,30.2325333333,24.3763333333
763.20,21.0586,43.7204,38.9474666667,35.6448,18.9935333333,19.0025,33.2445333333,30.5185333333,24.4393333333
763.51,21.5648,43.9598,39.3030666667,36.1721,19.5562,19.5367333333,33.5641333333,30.9441333333,24.7032666667
763.82,21.7856666667,44.0982,39.6086666667,36.3482333333,19.6845333334,19.8005666667,33.744,30.8928,24.8482
764.14,21.7490666667,43.7416666667,39.1611333333,35.9362666667,19.5723333333,19.8605,33.4016666667,30.6518666667,24.597
764.45,22.3376666667,44.1916666667,39.4864666667,36.2622,20.0985333333,20.3970666667,34.0051333333,31.3180666667,25.0694666667
764.76,23.0122,44.7088,40.0324,36.7911,20.7130666667,20.9836,34.6518666667,31.7135333333,25.6154
765.07,23.2618666667,44.9262666667,40.0761333333,36.9828,20.8988666667,21.3498333333,34.8166666667,31.7992666667,25.933
765.39,23.0594666667,44.9277333333,40.0,36.9021333333,20.6968666667,21.2859666667,34.7934666667,31.6576,25.9698666667
765.70,23.0434666667,45.0252,39.8716,36.8350333333,20.9336,21.5773333333,34.7944,31.7959333333,26.0524666667
766.01,22.9157333334,44.9236666667,39.6751,36.4179,21.1474,21.7447666667,34.5934666667,31.2816666667,26.1183333333
766.32,22.1374666667,44.452,38.9428666667,35.7249,20.4930666667,21.2015666667,33.8148,30.645,25.4535333333
766.64,21.5876,44.0738,38.3017,35.3005,19.8892666667,20.6010333333,33.5630666667,29.9898,24.8451333333
766.95,20.7936666666,43.1830666667,37.2865,34.5281666667,18.9446666667,19.6031333333,32.8142,29.0176,24.1614
767.26,20.8249333333,43.3668,36.9163666667,34.7155666667,18.8226666667,19.4916333333,32.718,29.2442666667,24.2542
767.57,20.4391333333,43.6344666667,36.9751,34.5339666667,18.8601333333,18.9115,32.8054666667,29.068,24.2794
767.88,19.8071333333,43.6152666667,37.1441,34.3422333333,18.2592,18.3334333334,32.3096666667,28.269,23.7686666667
768.20,18.946,42.7888666667,35.8976333333,33.7139666667,17.5239333333,17.5391,30.9935333333,27.3626,22.8190666667
768.51,17.8437333333,41.7666666667,35.3780333333,32.8085,16.581,16.0975666667,30.1480666667,26.4691333333,21.5796
768.82,18.2158,41.9178,35.8255,33.0288666667,16.8002,16.2234,30.5181333333,26.6718666667,21.7415333333
769.13,18.0665333333,41.4195333333,35.5965,32.9449666667,15.7586666667,15.7305333333,30.2319333333,26.1526,20.8438666667
769.44,18.1644666667,41.9113333333,36.1393333333,33.4675,15.6002666667,15.5858333333,30.3787333333,26.9521333333,20.8333333333
769.76,19.0688666667,42.5267333333,37.2480666667,34.2763333333,16.3106666667,16.2514666667,31.2691333333,28.0546,21.6132
770.07,18.7692666667,42.4915333333,37.3545,34.2957666667,16.3138666667,16.0394,30.7089333333,28.1448,21.5626
770.38,19.3154,43.4042666667,38.6832,34.7856666667,16.8980666666,16.6049333333,31.5201333333,29.0347333333,22.2941333333
770.69,19.044,43.3618,38.8066,34.4824333333,16.6888666667,16.2362666667,31.7948666667,29.1041333333,22.1018666667
771.00,19.5280666667,43.996,39.2305,35.034,16.9674,16.9189666667,32.1242,29.583,22.3019333333
771.32,19.553,43.378,38.9272666667,34.7478,17.2540666667,17.2509333333,32.0754,30.0383333334,22.3818666667
771.63,20.1038,43.6900666667,39.7147,34.8217666667,17.5940666667,17.7399333333,32.6782666666,30.7392666666,22.9184
771.94,20.5086666667,43.7117333333,39.7552333333,35.0098,17.7821333333,18.3169666667,33.1375333333,30.9653333333,23.1638
772.25,20.2846666667,43.8132666667,39.4436333333,34.4421666667,17.3916,17.8947666667,32.9824666666,30.6918,23.2306
772.56,21.7532666667,45.0638,41.0566,35.7999,19.5356,19.4374,34.3932,32.411,25.1945333334
772.87,22.9952,45.6295333333,42.0192666667,36.5733,20.9019333333,20.7923,35.3816666667,33.2367333333,26.4156
773.18,22.9455333333,45.5328,41.5508,36.4126,20.8406,20.7168666667,35.5164,32.9815333334,26.6275333333
773.50,23.399,46.0552,41.6830333333,36.5318,21.0715333333,21.3018,35.9566,33.2740666667,27.3964
773.81,23.7966666667,45.8446,40.8317333333,36.3991666667,21.3306666667,21.8525666667,35.7469333333,33.0070666667,27.1102
774.12,23.8714,46.2532666667,40.9449666667,36.5453,21.7847333333,22.0373,35.5709333333,33.0118,27.5196666666
774.43,24.3416,46.5812,41.5370666667,37.3726333333,21.9836666667,22.5089333333,36.0458,33.6355333333,28.0986
774.74,24.7086666667,47.1329333333,41.8315333333,37.9421333333,21.9381333333,22.8738666667,36.1837333333,33.48,28.4914666667
775.05,24.8768666667,47.5315333333,42.0559666667,38.6161333333,22.5414,23.2767333333,36.5402666667,33.7524666667,28.929
775.36,25.7047333334,48.8348,43.1199333333,39.6477333333,23.8550666667,24.3291333333,37.4118666667,34.5597333333,29.9864666667
775.67,25.7288666667,48.9116666667,43.1007,39.8904666667,24.1411333333,24.3428666667,37.0704666667,34.4558666667,29.6509333333
775.98,24.8692,48.2438,42.7272666667,39.1322666667,23.5399333333,23.5605666667,36.2740666667,33.8566666667,29.2217333333
776.30,23.6357333333,47.3346666667,41.7510333333,38.4072666667,22.2715333333,22.3908666667,35.4288666667,32.6863333333,28.0660666667
776.61,22.423,46.0786666667,40.4392666667,36.9607333333,20.9917333334,21.0379333333,34.0914666667,31.7251333333,26.5956666667
776.92,22.9052666667,46.1964666667,41.0842666667,37.5017,21.4876,21.4876,34.5122666667,32.1262,26.5613333333
777.23,22.5482666667,46.1598666667,41.2348,37.5160333333,20.8850666667,20.9922666666,34.19,32.2556,26.5168
777.54,21.8144,45.1582666667,40.4588666667,36.5600333333,20.2489333333,20.5015666667,33.7602666667,31.3768,25.6990666667
777.85,21.4628,44.529,40.0809666667,35.9458333333,20.2742666667,20.3727666667,33.0801333333,30.879,25.3656666667
778.16,20.6882,43.9641333333,39.3081,35.2904,19.6916666667,19.4588333333,32.5806666667,30.5877333333,24.4372
778.47,19.5448666667,43.7694,39.2112666667,34.3988333333,18.2101333333,18.4680666667,32.1273333333,30.0114666667,23.6406
778.78,18.3352666667,42.4088666667,37.8366333333,33.4637333333,16.5016666667,17.0273333333,30.8859333333,29.0141333333,22.3475333333
779.09,17.8212,41.964,37.3916666667,33.2951333333,16.3021333333,16.7356666667,30.9551333333,29.3593333333,22.0865333333
779.40,17.8506666666,42.6806666667,38.0892,34.0445333333,16.3892666667,17.2449,31.7077333333,29.9100666667,22.4384666667
779.71,18.9402,43.5982,39.3436666667,34.9229666667,17.4297333333,17.5127333333,32.8984666667,31.0793333333,23.6931333333
780.02,19.5802666667,44.2913333333,40.1108333333,36.3103666667,18.2026666667,18.4877333333,33.6976,32.0586,24.4893333333
780.33,19.5968666667,43.9258666667,39.6170333333,36.0097666667,17.6139333334,17.6944666667,33.4301333333,31.7773333333,24.4819333333
780.64,20.9346,44.9854,41.2378,37.2772,19.147,18.5812,35.3666,32.9394,25.6742
780.95,22.4927333333,45.9603333333,42.3792,38.5627333333,19.6670666666,19.5533666667,36.3458,34.3646666667,26.48
781.26,21.6458666667,45.0790666667,41.2883666667,37.4314666667,18.4372,18.2501666667,35.4447333333,33.2087333333,25.1289333333
781.57,21.8204666667,45.4281333333,41.4838666667,36.9368666667,18.5122,18.6617,35.4614,33.4413333333,25.1456
781.88,22.5142,45.6854,41.7517333333,37.5791,19.2863333333,19.5092666666,35.8070666667,33.7712,25.8718666667
782.19,23.3292666667,46.6586666667,42.5772333333,38.4238,20.2734,20.973,36.3087333333,34.5719333333,26.7792666667
782.50,25.2914666667,48.7414666667,44.4672666667,40.1970333333,22.3723333333,23.0518666667,38.0618666667,36.1960666667,28.1704666667
782.81,26.4335333333,49.7626666667,45.0463666667,40.7840666667,22.9031333333,23.8962,38.9788,36.9924,28.7735333334
783.12,25.8718666667,49.481,44.1484333333,40.5594666667,22.4574,24.0065,38.3616666667,36.3262,27.9562666667
783.43,24.8922666667,49.6662666667,43.9670333333,39.8438,21.6222666667,23.3206333333,38.2763333333,35.1924,26.6750666667
783.74,25.2210666667,49.8382666667,44.2050333333,39.6045666667,22.0493333333,23.5884,38.2398666667,35.0932666667,26.5732
784.05,23.6849333333,49.1402666667,42.5793666667,39.0639666667,21.1690666667,22.9733333333,36.8826,34.316,25.3621333333
784.36,23.4022666667,49.3196,42.2439333333,38.8501666667,21.5158,23.0318333333,36.5804666667,33.9362,25.4263333333
784.67,23.7652,49.8876666667,42.962,39.1536333333,22.4698,23.3852333333,37.3316,35.0605333333,26.0968
784.98,23.2477333333,48.8603333333,42.1979,39.0060333333,21.6023333333,22.4892333333,36.5296,34.4644,25.4842
785.29,21.9912666667,48.0701333333,41.4430666667,38.2193333333,20.4825333333,21.2236666667,35.5526666667,33.8859333333,24.2544666667
785.60,22.3104,47.7688,41.8211333333,38.223,20.9347333333,20.7892666667,36.1111333333,34.1270666667,24.3210666667
785.91,21.5718666667,47.0459333333,41.3865,37.7775666667,19.3405333333,19.8826666667,35.1038,33.0803333333,24.0288666667
786.22,20.0632,45.2503333333,39.6480666667,36.3420666667,17.9881333333,18.0920666667,33.3874666667,31.3576666667,22.1650666667
786.53,19.5328666667,44.681,39.3036,35.6423333333,17.0439333333,17.4707666667,32.5248,30.9613333333,21.6082
786.84,22.0392,46.475,41.0456,37.6382,19.0936,19.4947666667,33.7254666667,33.4291333333,23.9215333333
787.14,23.2064666667,48.0965333333,42.7199333333,39.6741666667,21.0236,21.3536333333,35.3807333333,35.3891333333,25.8036666667
787.45,23.4052666667,48.0644,43.3249,39.1233,20.7963333333,21.1520333333,35.2562666667,35.4341333333,25.7348
787.76,23.0413333333,47.9123333333,43.7629,39.2353333333,20.3694666667,20.6701,35.1117333333,34.9656666667,25.3522
788.07,23.1164,48.7674,44.4227333333,41.1935333333,20.1823333333,21.1718333333,35.9461333333,35.6076666667,25.7899333333
788.38,23.6410666667,49.2848,45.1409333333,41.6990333333,21.682,21.9375666667,36.6623333333,36.1161333333,26.7013333333
788.69,24.2378666667,49.1804,44.4544666667,41.9067,21.9786666667,22.4331333333,37.002,36.0256,27.2611333333
789.00,24.1241333333,49.5748,44.2983333333,41.6794333333,21.5816666666,22.3257333333,36.9217333333,36.029,27.6020666667
789.31,22.3192666666,48.2326666667,42.1737333333,40.0428333333,20.0856,20.3723,35.5670666667,34.4032,25.9308
789.62,23.2562666667,49.0230666666,42.8707,40.8397333333,21.2083333333,21.5251333333,36.0582666667,34.7299333333,26.8465333333
789.92,22.2846666667,47.7068666667,41.9564,40.1365,20.5966666667,21.0657666667,35.2514666667,33.8278,25.9335333333
790.23,20.1976,44.8626666667,39.9612666667,37.8909333333,18.5223333333,18.7155333333,33.3332666667,31.1082666667,24.098
790.54,18.6416666667,43.1992,38.083,35.907,15.8802666667,16.8364666667,31.9482,29.3566666667,22.1178666667
790.85,19.0284666667,43.0036,37.6516666667,36.0339666667,16.1854666667,17.5801333333,31.8181333333,29.287,22.4420666667
791.16,19.7676,43.6638666667,37.8463,36.9257333333,17.5067333334,18.3735333333,32.547,30.4198666667,23.0742
791.47,19.2703333333,42.9009333333,36.1712,34.8108333333,17.2432,17.7251333333,31.5585333333,29.2071333333,22.3514
791.78,19.3213333333,43.3288,35.8578666667,34.8164333333,16.6712666667,17.4430666667,32.2547333333,28.6006,22.2593333333
792.08,19.5183333333,43.3710666666,36.6145666667,33.9991,16.9310666667,17.6676666667,32.5117333333,28.6118666666,21.7186666667
792.39,18.1827333333,41.9320666667,35.0264,32.5921,15.8776,16.4897333333,31.0282,26.9631333333,20.4208
792.70,19.5304,42.5446666667,36.5869,33.8027666667,17.4554666667,18.587,32.0094666667,28.3942666667,21.8216
793.01,17.5071333333,41.0505333333,34.4363666667,31.5853666667,15.5874666667,16.5903333333,30.6972666667,26.829,20.2674
793.32,17.1686666667,42.2992,34.1566666667,31.2601333333,15.5724,15.7632,30.9538,26.4255333333,20.3313333334
793.62,20.5532,45.7818,37.4358666667,34.9523,19.5072666667,19.4419666667,34.7008,29.8744,23.7306
793.93,19.1400666667,45.1390666667,36.5909,34.5825666667,18.8972666667,18.9327,33.3031333333,29.0136666667,23.0146
794.24,19.1804666667,45.4122,37.2585333333,34.7192,18.9884,18.7506,33.6368666667,29.2564666667,22.9945333333
794.55,17.8972666667,44.441,35.9642333333,32.8923,17.2308,17.6409666667,32.3794,27.7846666667,21.9487333333
794.86,18.2174666667,44.2498,36.1479333333,32.8399,17.0192,17.3915333333,32.1753333333,28.2274666667,22.1550666667
795.16,18.6744666667,44.5598666667,37.1117333333,33.2788666667,17.8733333333,17.6606666667,32.0078666667,29.0802666667,22.7398
795.47,17.9667333333,44.3793333333,37.2093333333,34.1153666667,17.6930666667,17.2531,32.043,29.2473333333,23.0108666667
795.78,18.6687333333,45.8051333333,38.7371333333,36.2653666667,18.8448,18.3161666667,33.8129333333,30.9251333333,24.3466
796.09,19.1458,46.4407333333,38.8119666667,36.6668333333,19.6170666667,18.3603333333,34.4328,31.9194666667,25.0957333333
796.40,19.9111333333,47.0808666667,39.8619666667,37.9683666667,20.2368,18.9792,35.8381333333,32.8698,25.8678666667
796.70,21.2762,46.8096,40.743,38.3856666667,20.838,20.4713666667,36.4094,34.0189333333,26.6952666667
797.01,18.1398,45.2668666667,38.8350666667,36.099,18.0225333333,17.7630666667,34.2242,31.9433333333,24.6696666667
