wavelength,Back_ChrChrf,Belly_ChrChrf,Breast_ChrChrf,Crissum_ChrChrf,Crown_ChrChrf,DorTail_ChrChrf,Patch10_ChrChrf,Rump_ChrChrf,Throat_ChrChrf,WingTip_ChrChrf
402.52,5.04016666666,20.837,12.03,9.43033333333,3.4805,5.42366666666,3.25633333333,5.59633333333,17.065,7.4475
402.88,5.0125,20.7948333333,12.0078333333,9.38183333335,3.44383333334,5.3885,3.21633333333,5.58966666666,17.0313333333,7.42016666666
403.24,5.00133333333,20.8025,12.0018333333,9.40283333333,3.44833333333,5.4345,3.20633333333,5.60216666667,17.0455,7.43233333334
403.60,5.05033333333,20.851,12.0046666667,9.41499999998,3.45133333333,5.47816666667,3.199,5.6205,17.0685,7.44216666667
403.95,5.01816666666,20.8261666667,11.9635,9.39016666668,3.4135,5.4635,3.17266666667,5.6295,17.061,7.45266666667
404.31,4.97933333334,20.8538333333,11.9515,9.32999999999,3.34716666667,5.3945,3.109,5.6195,16.9708333334,7.41266666667
404.67,4.9735,20.8368333334,11.9511666667,9.31216666667,3.34283333333,5.41516666667,3.118,5.62833333334,16.933,7.40133333333
405.03,5.002,20.8858333333,11.9756666667,9.35483333331,3.38916666667,5.43833333333,3.16033333333,5.68683333333,16.9698333333,7.44516666667
405.39,5.067,20.9166666667,12.0138333333,9.42766666668,3.40583333333,5.48333333334,3.20833333333,5.74733333333,16.9866666666,7.49266666667
405.75,5.09633333334,20.9946666667,12.0451666667,9.44016666665,3.444,5.4955,3.295,5.78033333334,17.032,7.50933333334
406.11,5.08933333334,21.047,12.0598333333,9.48466666668,3.4675,5.53716666667,3.33866666667,5.81283333333,17.0821666667,7.5145
406.47,5.09883333333,21.0445,12.1093333333,9.50966666666,3.52366666667,5.55316666667,3.366,5.84416666667,17.0898333334,7.53316666667
406.83,5.11166666667,21.0898333334,12.1171666667,9.5035,3.51466666667,5.55116666666,3.33733333333,5.8425,17.092,7.5505
407.19,5.091,21.0781666666,12.0976666667,9.50933333332,3.49466666667,5.53316666667,3.34133333333,5.82716666667,17.1248333334,7.5665
407.55,5.0875,21.091,12.1033333333,9.538,3.48733333334,5.528,3.36033333333,5.8295,17.1205,7.577
407.90,5.18133333333,21.1535,12.176,9.58449999999,3.57066666667,5.58783333334,3.41333333333,5.89533333334,17.1725,7.61016666667
408.26,5.2495,21.1705,12.2888333333,9.63783333332,3.645,5.65733333333,3.52966666667,5.9585,17.2526666667,7.67733333333
408.62,5.2115,21.1275,12.2426666666,9.62833333335,3.617,5.629,3.509,5.93916666666,17.2323333333,7.66316666666
408.98,5.17966666666,21.0633333333,12.1888333333,9.562,3.60133333333,5.629,3.50266666667,5.87716666667,17.2041666667,7.63883333333
409.34,5.16066666666,21.0423333334,12.1673333333,9.51583333335,3.627,5.62633333333,3.48933333333,5.8415,17.1895,7.6525
409.70,5.14966666667,21.0176666667,12.141,9.51416666666,3.61416666667,5.60716666666,3.41466666667,5.83616666667,17.1816666666,7.62466666667
410.06,5.13666666667,20.9985,12.1158333333,9.51466666665,3.60666666667,5.57233333334,3.368,5.79533333333,17.1331666666,7.614
410.42,5.10916666667,20.9893333334,12.0863333333,9.46699999998,3.5555,5.54766666667,3.32666666667,5.77016666667,17.0881666667,7.6065
410.77,5.11866666666,20.9448333334,12.077,9.45333333331,3.57233333334,5.56816666667,3.368,5.77966666667,17.097,7.6035
411.13,5.12183333333,20.9365,12.0665,9.40416666665,3.5675,5.576,3.34666666667,5.78866666666,17.022,7.59466666667
411.49,5.11483333333,20.8458333333,12.0063333333,9.36683333335,3.55783333333,5.58166666667,3.36766666667,5.77333333333,17.0036666666,7.607
411.85,5.069,20.7698333333,11.9356666666,9.3135,3.5315,5.54083333333,3.35033333333,5.74516666667,16.9295,7.5795
412.21,5.06283333333,20.7065,11.8803333334,9.28166666669,3.53683333333,5.5545,3.315,5.71616666666,16.9036666667,7.597
412.57,5.1215,20.6811666667,11.8733333333,9.25016666667,3.57883333333,5.5685,3.338,5.72033333333,16.9013333333,7.61883333334
412.92,5.11983333333,20.5981666667,11.8363333333,9.204,3.54333333333,5.53966666667,3.302,5.73433333333,16.8456666667,7.579
413.28,5.09766666667,20.5033333333,11.7858333333,9.15133333333,3.50933333333,5.47533333333,3.27466666667,5.71116666667,16.7901666667,7.54616666667
413.64,5.08066666666,20.3651666666,11.7388333333,9.05933333335,3.4805,5.462,3.27266666667,5.6905,16.7165,7.53466666667
414.00,5.09066666667,20.2351666666,11.7073333334,8.98083333335,3.4835,5.48416666667,3.32933333333,5.69316666667,16.6445,7.53783333333
414.36,5.06066666666,20.0225,11.601,8.92950000002,3.44683333334,5.47083333333,3.295,5.64216666667,16.4985,7.489
414.72,5.02716666666,19.8606666667,11.5385,8.84999999999,3.414,5.4485,3.27866666667,5.61233333333,16.3651666667,7.45216666667
415.07,5.03583333333,19.728,11.4903333333,8.79783333335,3.432,5.4515,3.30633333333,5.6065,16.305,7.485
415.43,4.98,19.612,11.4553333333,8.70816666669,3.45166666666,5.43716666667,3.29966666667,5.58883333333,16.2073333334,7.4655
415.79,4.95033333333,19.4758333333,11.3863333333,8.65183333335,3.42383333333,5.46533333333,3.28766666667,5.56983333333,16.1311666666,7.46816666667
416.15,4.91983333333,19.3268333333,11.3251666667,8.58733333333,3.41266666667,5.4545,3.28233333333,5.56466666666,16.0443333333,7.4375
416.51,4.84933333334,19.1396666667,11.2311666667,8.5045,3.362,5.4145,3.209,5.50983333334,15.9301666667,7.411
416.86,4.80883333333,19.0005,11.1536666667,8.40700000001,3.33683333333,5.39433333333,3.17866666667,5.4805,15.8276666666,7.41666666666
417.22,4.75316666667,18.8376666667,11.0618333333,8.31350000002,3.28033333333,5.37416666667,3.144,5.44166666667,15.6976666667,7.39
417.58,4.72566666667,18.7136666667,10.9936666667,8.27816666665,3.25783333334,5.3525,3.12566666667,5.40266666667,15.5835,7.38633333334
417.94,4.68816666667,18.5808333333,10.917,8.18466666669,3.21683333333,5.32633333333,3.081,5.3605,15.5186666666,7.35
418.29,4.658,18.456,10.8368333333,8.09850000002,3.18583333334,5.27583333334,3.062,5.316,15.4475,7.33283333333
418.65,4.64033333334,18.3785,10.7763333333,8.06949999999,3.17316666666,5.26433333333,3.03233333333,5.29216666667,15.3736666666,7.3475
419.01,4.62033333334,18.2693333333,10.7143333333,8.01616666665,3.15566666666,5.2525,3.02,5.2795,15.2803333333,7.33183333334
419.37,4.63066666667,18.1753333334,10.6638333333,7.98283333331,3.14,5.244,2.99633333333,5.27483333333,15.2051666667,7.33066666667
419.73,4.62633333334,18.0961666666,10.63,7.95249999999,3.14883333334,5.23883333333,3.015,5.26933333334,15.1643333334,7.339
420.08,4.63716666666,18.0313333333,10.5903333333,7.92266666667,3.15216666666,5.23716666667,3.02766666667,5.26833333333,15.1121666667,7.35
420.44,4.65383333334,17.9746666667,10.5801666667,7.8875,3.169,5.24183333333,3.041,5.2775,15.0506666667,7.35033333333
420.80,4.66,17.9133333333,10.5646666666,7.87949999998,3.18966666667,5.24783333334,3.058,5.2905,15.0026666667,7.36316666667
421.16,4.66766666666,17.8481666667,10.5335,7.86066666666,3.20283333333,5.24716666667,3.06733333333,5.283,14.9616666667,7.37216666667
421.51,4.69783333333,17.8193333333,10.5316666667,7.8105,3.2295,5.28133333333,3.095,5.3,14.9526666666,7.38966666667
421.87,4.707,17.7758333333,10.5041666667,7.81466666665,3.24183333333,5.28716666667,3.109,5.31333333333,14.9195,7.40933333334
422.23,4.73333333333,17.7556666667,10.4975,7.78133333334,3.2675,5.30816666667,3.136,5.33466666667,14.9141666667,7.43083333334
422.58,4.72566666667,17.6993333334,10.465,7.74833333332,3.2655,5.29916666667,3.131,5.32066666666,14.8965,7.409
422.94,4.7065,17.6755,10.44,7.71833333335,3.26666666667,5.29566666667,3.127,5.32133333333,14.8626666667,7.406
423.30,4.70166666666,17.6341666667,10.4068333333,7.70133333332,3.27516666667,5.2875,3.143,5.3205,14.8466666667,7.40383333334
423.66,4.69566666666,17.5991666667,10.399,7.66316666665,3.26583333333,5.27983333333,3.13966666667,5.3135,14.8233333333,7.39933333333
424.01,4.68083333333,17.588,10.391,7.63233333333,3.25266666667,5.26766666667,3.11733333333,5.29583333333,14.8033333333,7.38733333334
424.37,4.67783333334,17.5843333333,10.352,7.62833333333,3.234,5.26283333334,3.12533333333,5.27933333333,14.7951666666,7.38583333333
424.73,4.6825,17.5678333333,10.3261666666,7.59983333333,3.217,5.25983333333,3.12133333333,5.26566666667,14.7841666667,7.37483333333
425.08,4.6665,17.5773333333,10.3151666667,7.569,3.21216666666,5.25766666667,3.101,5.2615,14.7966666667,7.356
425.44,4.62133333334,17.5281666667,10.2781666666,7.56216666667,3.17166666666,5.2195,3.07033333333,5.24233333333,14.7801666667,7.321
425.80,4.594,17.5251666667,10.2573333334,7.5265,3.13416666667,5.18016666667,3.03666666667,5.20866666667,14.7568333333,7.28766666667
426.16,4.555,17.5183333333,10.2348333333,7.532,3.09683333333,5.15866666666,3.00666666667,5.18566666667,14.7553333333,7.2565
426.51,4.565,17.5433333333,10.2601666667,7.53266666667,3.0885,5.161,3.02633333333,5.208,14.7565,7.2695
426.87,4.58183333334,17.5561666667,10.2868333333,7.54283333333,3.07683333334,5.14916666667,3.04733333333,5.19716666667,14.7995,7.24683333334
427.23,4.58833333333,17.6111666667,10.3275,7.5725,3.0695,5.159,3.057,5.20816666667,14.8475,7.2415
427.58,4.59383333334,17.6445,10.3241666667,7.59183333333,3.07916666666,5.1465,3.05666666667,5.19033333333,14.8565,7.22216666667
427.94,4.6115,17.6753333333,10.3253333333,7.63533333333,3.08816666667,5.16033333334,3.05566666667,5.21716666667,14.8978333334,7.22483333333
428.30,4.60383333334,17.7226666666,10.3775,7.66483333334,3.10466666667,5.15683333333,3.06033333333,5.215,14.949,7.21483333334
428.65,4.60416666666,17.8106666667,10.424,7.74133333335,3.12616666667,5.18983333333,3.09066666667,5.223,15.02,7.21616666666
429.01,4.65266666667,17.9208333334,10.5146666667,7.84,3.1555,5.22216666667,3.14733333333,5.2705,15.117,7.241
429.37,4.67216666667,18.032,10.5761666666,7.90600000002,3.178,5.2305,3.16566666667,5.29766666667,15.1755,7.27783333333
429.72,4.714,18.1123333334,10.6778333333,7.953,3.243,5.27183333333,3.215,5.32883333333,15.2745,7.32483333334
430.08,4.76116666666,18.2396666667,10.7585,8.01850000001,3.29533333333,5.30116666667,3.26166666667,5.37033333334,15.333,7.36733333333
430.44,4.78,18.3365,10.7865,8.05299999998,3.3285,5.33166666667,3.28566666667,5.38416666667,15.4261666666,7.38583333333
430.79,4.78266666666,18.432,10.8221666667,8.09350000002,3.35616666667,5.36266666666,3.28166666667,5.40716666666,15.4813333333,7.40683333333
431.15,4.78166666667,18.495,10.8231666667,8.07933333335,3.34116666667,5.33133333333,3.26933333333,5.3885,15.5318333334,7.40016666667
431.50,4.78583333333,18.5931666667,10.8725,8.13750000001,3.3285,5.33683333333,3.26233333333,5.41666666667,15.5856666667,7.41583333333
431.86,4.76866666667,18.6438333333,10.8845,8.11800000001,3.30183333333,5.29166666667,3.254,5.39016666666,15.6151666667,7.39666666667
432.22,4.76533333333,18.7341666667,10.887,8.14766666666,3.29166666666,5.29383333333,3.25366666667,5.41133333333,15.651,7.40583333333
432.57,4.75283333333,18.7926666666,10.9065,8.16166666669,3.271,5.276,3.212,5.40633333334,15.6705,7.41033333334
432.93,4.72516666667,18.8083333333,10.8725,8.13649999999,3.227,5.23383333333,3.16166666667,5.381,15.6441666666,7.37983333334
433.29,4.73216666666,18.8586666667,10.8908333333,8.14933333331,3.22383333333,5.22216666667,3.16833333333,5.35116666666,15.6866666666,7.36833333333
433.64,4.67616666667,18.8625,10.8253333333,8.114,3.16733333333,5.18183333333,3.11666666667,5.31733333334,15.6315,7.30733333333
434.00,4.64283333333,18.8643333333,10.7945,8.10533333335,3.1235,5.152,3.076,5.291,15.6365,7.26483333333
434.35,4.61033333333,18.8776666667,10.7886666667,8.11066666665,3.111,5.1075,3.052,5.26633333333,15.6066666666,7.24333333333
434.71,4.58433333333,18.8723333333,10.776,8.09683333332,3.06183333334,5.06316666666,3.00666666667,5.21333333334,15.5838333334,7.21033333333
435.07,4.55016666666,18.864,10.7708333333,8.11383333335,3.02466666666,5.03116666666,2.96133333333,5.18183333333,15.548,7.16816666667
435.42,4.5275,18.8815,10.7488333333,8.09483333335,3.00933333334,5.01116666666,2.95066666667,5.1505,15.5458333333,7.1445
435.78,4.49466666667,18.9081666667,10.7605,8.10050000001,2.98616666666,5.021,2.94366666667,5.1485,15.5483333333,7.12133333333
436.13,4.50133333333,18.9155,10.7883333333,8.09566666667,2.9925,5.02633333333,2.95066666667,5.14783333333,15.5703333333,7.11616666667
436.49,4.51033333333,18.886,10.7711666667,8.07850000002,2.98483333334,5.0025,2.954,5.13016666666,15.5841666666,7.07866666667
436.84,4.50966666667,18.8881666667,10.7926666667,8.09233333333,2.99583333333,5.01233333334,2.97733333333,5.125,15.6081666667,7.108
437.20,4.52466666667,18.881,10.8063333334,8.10416666665,3.022,5.04533333333,2.99266666667,5.15383333334,15.6128333333,7.12533333333
437.56,4.5795,18.887,10.87,8.16916666665,3.06933333333,5.10266666666,3.04533333333,5.19916666667,15.6591666667,7.16983333333
437.91,4.615,18.8763333334,10.9095,8.20099999999,3.12016666666,5.15283333333,3.101,5.2425,15.6521666667,7.23416666667
438.27,4.63033333334,18.8548333333,10.901,8.17033333333,3.11283333333,5.1695,3.085,5.249,15.6603333333,7.2665
438.62,4.64983333333,18.8176666667,10.9006666667,8.16649999998,3.13883333334,5.17416666667,3.12066666667,5.27333333333,15.6598333334,7.29383333333
438.98,4.67466666666,18.8116666666,10.8948333333,8.15400000001,3.175,5.21416666666,3.15333333333,5.31366666667,15.6598333333,7.34783333334
439.33,4.70016666666,18.7528333333,10.8921666667,8.14633333334,3.19116666667,5.2455,3.16833333333,5.326,15.6446666667,7.36583333333
439.69,4.73216666667,18.6881666666,10.8636666666,8.12466666665,3.2165,5.25733333333,3.201,5.33683333333,15.6098333334,7.411
440.04,4.7475,18.6101666667,10.846,8.10299999999,3.23516666667,5.26683333334,3.21033333333,5.355,15.5656666666,7.4315
440.40,4.755,18.5585,10.8268333333,8.08050000002,3.265,5.283,3.23566666667,5.36466666667,15.5141666666,7.46883333333
440.75,4.77266666666,18.4531666667,10.782,8.05266666669,3.26533333333,5.30216666667,3.22633333333,5.36833333334,15.4543333333,7.4665
441.11,4.76733333333,18.3535,10.7145,8.00083333332,3.24666666667,5.30216666667,3.193,5.35933333333,15.3576666667,7.462
441.47,4.76583333333,18.2576666667,10.6668333333,7.94316666665,3.244,5.29116666667,3.18033333333,5.347,15.2915,7.47516666667
441.82,4.75366666666,18.133,10.6003333333,7.85866666667,3.22833333333,5.27016666667,3.147,5.322,15.2136666667,7.44883333333
442.18,4.76866666667,18.0015,10.5585,7.83583333335,3.25366666667,5.28933333333,3.16333333333,5.3295,15.1501666666,7.44583333333
442.53,4.75483333334,17.8705,10.4803333333,7.78383333332,3.24216666667,5.29233333333,3.152,5.3175,15.068,7.45216666667
442.89,4.7585,17.7203333333,10.43,7.72516666667,3.2385,5.3015,3.17233333333,5.30483333333,14.9811666667,7.45283333333
443.24,4.75316666667,17.5656666667,10.3593333333,7.65166666667,3.23816666666,5.28866666666,3.17466666667,5.3165,14.8825,7.45933333333
443.60,4.754,17.4105,10.2998333333,7.6025,3.2415,5.29966666666,3.171,5.29833333334,14.7901666667,7.45466666667
443.95,4.707,17.202,10.2,7.49483333334,3.191,5.261,3.12866666667,5.24383333333,14.6513333333,7.43016666667
444.31,4.69416666666,17.0625,10.1525,7.42366666667,3.18733333334,5.27666666666,3.141,5.252,14.5736666667,7.44316666666
444.66,4.676,16.9086666666,10.1183333333,7.34333333333,3.20083333333,5.27083333334,3.163,5.2445,14.4921666667,7.4505
445.02,4.67716666667,16.7773333334,10.084,7.31266666667,3.21666666667,5.26583333334,3.18533333333,5.24533333334,14.4266666667,7.45283333333
445.37,4.659,16.6568333333,10.0331666667,7.25816666666,3.20833333333,5.2715,3.19066666667,5.2345,14.3568333334,7.44366666667
445.72,4.64116666667,16.567,10.008,7.22366666667,3.20216666667,5.26416666666,3.19666666667,5.22666666667,14.3078333334,7.44066666667
446.08,4.62316666666,16.4895,9.98633333331,7.17183333333,3.17283333334,5.25266666667,3.18933333333,5.21233333333,14.2378333333,7.429
446.43,4.64216666667,16.4315,9.98549999999,7.1515,3.21533333333,5.28383333334,3.22,5.23816666667,14.2073333334,7.4455
446.79,4.64916666667,16.3531666667,9.961,7.1195,3.23116666667,5.28916666667,3.22266666667,5.24,14.1595,7.4525
447.14,4.6415,16.3028333333,9.95216666667,7.09833333333,3.23533333333,5.28383333333,3.22033333333,5.231,14.1151666667,7.45116666666
447.50,4.62166666666,16.2456666667,9.94666666669,7.08266666667,3.22433333333,5.27366666667,3.19933333333,5.22316666667,14.0815,7.4395
447.85,4.624,16.2188333333,9.9345,7.06733333334,3.24533333333,5.281,3.22266666667,5.2275,14.0673333333,7.445
448.21,4.62183333334,16.1715,9.90716666669,7.05183333333,3.22866666667,5.26216666667,3.217,5.20683333334,14.055,7.41966666667
448.56,4.6225,16.1626666667,9.89566666668,7.047,3.2225,5.261,3.20366666667,5.21033333333,14.035,7.42883333333
448.92,4.636,16.1653333333,9.8985,7.015,3.2305,5.2805,3.219,5.232,14.058,7.4525
449.27,4.67233333333,16.2106666666,9.925,7.04783333334,3.27433333333,5.29783333333,3.245,5.26466666667,14.0863333333,7.49383333333
449.62,4.72616666666,16.2458333333,9.96399999999,7.08883333333,3.3215,5.34683333334,3.30833333333,5.30233333333,14.1256666667,7.54016666667
449.98,4.74866666667,16.2663333333,9.97383333331,7.1185,3.35016666666,5.359,3.33333333333,5.32283333333,14.1561666667,7.567
450.33,4.75466666666,16.2975,9.98166666665,7.13166666667,3.33316666666,5.3495,3.32133333333,5.32316666667,14.1738333333,7.5595
450.69,4.75183333333,16.3743333333,10.027,7.161,3.3355,5.36616666667,3.34066666667,5.331,14.2326666667,7.57466666667
451.04,4.7545,16.44,10.0408333334,7.18483333333,3.33016666666,5.37583333333,3.34366666667,5.338,14.2813333334,7.57933333333
451.40,4.7725,16.524,10.0801666667,7.228,3.37233333333,5.40866666667,3.376,5.35716666667,14.3353333333,7.618
451.75,4.78833333334,16.621,10.1223333333,7.29616666667,3.37533333333,5.4335,3.369,5.38966666666,14.42,7.641
452.10,4.7775,16.6898333333,10.1431666667,7.31216666667,3.37916666667,5.42566666667,3.34533333333,5.388,14.4326666667,7.65116666667
452.46,4.82416666667,16.8113333333,10.188,7.37866666667,3.4135,5.45183333333,3.398,5.4125,14.4891666667,7.6665
452.81,4.81466666666,16.8915,10.2318333334,7.43933333334,3.40616666667,5.43,3.41366666667,5.39966666666,14.5386666667,7.65616666666
453.17,4.81883333334,16.9675,10.2643333333,7.42166666667,3.3765,5.4185,3.42033333333,5.40183333334,14.5928333334,7.62316666667
453.52,4.8145,17.0506666667,10.2905,7.46416666667,3.37783333333,5.40366666666,3.409,5.396,14.6488333334,7.61783333333
453.87,4.7845,17.0986666667,10.2813333333,7.432,3.354,5.37283333333,3.381,5.375,14.6756666666,7.57133333334
454.23,4.76066666667,17.1585,10.304,7.4285,3.31383333334,5.35,3.34466666667,5.33766666667,14.7328333333,7.531
454.58,4.757,17.2273333333,10.3315,7.42316666667,3.305,5.32016666667,3.31766666667,5.32216666667,14.775,7.50716666667
454.93,4.76883333333,17.3353333333,10.3663333333,7.4505,3.302,5.32166666666,3.31166666667,5.32933333334,14.865,7.50966666666
455.29,4.7745,17.446,10.3901666666,7.4745,3.29166666666,5.30166666666,3.31766666667,5.32616666667,14.907,7.491
455.64,4.79833333334,17.5713333334,10.4755,7.5265,3.31833333333,5.32016666666,3.355,5.3385,14.978,7.49733333333
456.00,4.83583333333,17.7031666666,10.5645,7.60133333333,3.34733333334,5.35433333334,3.38533333333,5.3795,15.0708333333,7.52366666667
456.35,4.817,17.823,10.6245,7.65716666667,3.347,5.34666666666,3.385,5.37116666667,15.1811666667,7.5145
456.70,4.83616666667,17.9798333333,10.677,7.70600000002,3.36083333334,5.37433333334,3.379,5.39533333333,15.2653333334,7.53733333334
457.06,4.80666666667,18.101,10.6936666667,7.76933333334,3.3375,5.35883333334,3.35433333333,5.35816666667,15.3465,7.539
