wavelength,Back_HemRusf,Belly_HemRusf,Breast_HemRusf,Crissum_HemRusf,Crown_HemRusf,DorTail_HemRusf,Patch10_HemRusf,Rump_HemRusf,Throat_HemRusf,WingTip_HemRusf
256.53,5.27333333333,4.68666666667,4.39333333333,5.55333333333,5.2,8.11333333333,3.99333333333,6.54222222222,4.76,8.36000000001
256.90,4.91326666667,4.59166666667,4.0492,4.926,4.71146666667,7.63793333334,3.75286666667,6.21152222222,4.415,8.13626666667
257.28,3.97746666667,3.8706,2.9444,3.80526666666,3.5382,6.67846666666,3.05726666667,5.1102,3.3422,7.18913333333
257.65,2.9618,2.89813333333,2.33566666667,2.65406666667,2.59026666667,5.57853333333,2.25586666667,4.19233333333,2.6644,6.49153333333
258.02,2.68473333333,2.73013333333,2.55306666667,2.38106666667,2.35373333333,5.16113333333,2.19953333334,3.94857777778,2.6394,6.11346666667
258.40,3.3218,3.10726666667,3.23366666667,2.78933333333,2.8314,5.64366666667,2.797,4.03061111111,2.89273333333,6.57486666667
258.77,3.1916,2.83146666667,2.94146666667,2.44786666667,2.55786666667,5.40586666667,2.74126666667,3.6758,2.5912,6.29986666666
259.15,2.71433333333,2.43453333333,2.58333333333,2.14886666667,2.08633333333,5.00013333334,2.3572,3.21126666667,2.26186666667,5.9436
259.52,2.16933333333,1.78046666667,1.97753333333,1.57486666667,1.44353333333,4.52753333333,1.6626,2.60476666667,1.64613333333,5.4178
259.89,1.9982,1.63913333334,1.87246666667,1.42093333333,1.3414,4.3298,1.36213333333,2.45301111111,1.5006,5.2276
260.27,1.668,1.4742,1.75386666667,1.187,1.16013333333,4.1232,1.23133333333,2.2771,1.34426666667,5.03793333333
260.64,1.2756,1.1268,1.39106666667,0.934600000001,0.847933333334,3.63966666667,1.04026666667,1.95011111111,0.891266666667,4.78313333333
261.01,1.58466666667,1.34193333333,1.74626666667,1.3728,1.1564,3.96633333333,1.28966666667,2.16472222222,1.26106666667,5.05113333333
261.39,2.15046666667,1.8268,2.44373333333,2.0016,1.75813333333,4.4972,1.87633333334,2.7918,1.9046,5.75926666667
261.76,2.5524,2.2036,2.85986666667,2.361,2.0922,4.945,2.27153333333,3.27558888889,2.235,6.16766666667
262.13,2.773,2.48193333333,3.0998,2.58906666667,2.4128,5.28553333333,2.56873333333,3.59506666667,2.34653333333,6.58753333333
262.51,2.58833333334,2.38073333333,2.96146666667,2.5106,2.35593333333,5.20106666666,2.53306666667,3.59565555555,2.2536,6.50906666667
262.88,2.87493333333,2.56126666667,3.21913333333,2.78646666667,2.61606666667,5.4758,2.76226666667,3.95957777778,2.62846666667,6.8098
263.25,3.29333333333,2.72886666667,3.44033333333,2.9694,2.91926666667,5.72146666667,3.08286666666,4.10775555556,2.71206666667,6.95053333333
263.63,3.80693333333,3.0956,4.04633333333,3.3822,3.4622,6.09333333333,3.68353333334,4.49404444444,3.20453333333,7.5014
264.00,4.6988,4.05966666667,4.95053333333,4.38886666667,4.47413333333,7.00753333333,4.66013333333,5.46003333333,4.18366666666,8.46786666666
264.37,5.37513333333,4.53993333333,5.3672,4.81433333333,5.04026666667,7.20333333333,5.0444,5.92476666667,4.59246666667,8.78526666667
264.75,5.6442,4.56406666667,5.65246666667,4.88146666667,5.26473333333,7.487,5.11646666667,6.22697777778,4.6464,8.72813333333
265.12,5.02793333333,3.9478,4.93693333333,4.06373333333,4.58513333333,6.7908,4.3742,5.7645,3.94353333333,8.0778
265.49,4.76593333333,3.81353333333,4.61126666667,3.85026666667,4.4444,6.7034,4.07006666666,5.55762222222,3.72406666667,7.6352
265.87,4.66986666667,3.84726666667,4.3258,3.85533333333,4.4208,6.69033333333,3.86326666667,5.18334444445,3.6022,7.46153333334
266.24,3.93753333333,3.0524,3.61426666667,3.19473333333,3.63373333333,5.95453333333,3.13313333333,4.22501111111,2.93306666667,6.83226666667
266.61,3.50306666667,2.75706666667,3.324,2.921,3.08513333333,5.4878,2.65246666667,3.63444444444,2.54426666667,6.46153333334
266.98,3.21593333333,2.79666666667,3.21233333333,2.90153333333,3.064,5.41653333333,2.57286666667,3.59003333334,2.50406666667,6.57273333333
267.36,2.9728,2.85966666667,3.15306666667,2.80313333333,2.85626666667,5.23873333333,2.19866666667,3.44757777778,2.6192,6.47573333333
267.73,2.5394,2.57393333333,2.60133333334,2.54986666667,2.53606666667,4.7594,1.7834,3.11003333333,2.36773333333,6.06873333333
268.10,2.17286666667,2.15613333334,2.314,2.16293333333,2.35426666667,4.31913333333,1.43073333334,2.64831111111,2.0924,5.73626666667
268.48,1.81186666667,1.8548,2.06606666667,1.90093333333,2.0826,4.19793333333,1.11553333333,2.23706666667,1.85806666667,5.47206666667
268.85,1.2844,1.591,1.61693333333,1.55833333334,1.76693333333,3.86293333333,0.746533333333,1.74034444445,1.60706666667,5.1442
269.22,1.0812,1.37386666667,1.5444,1.6088,1.67946666667,3.75473333333,0.765799999999,1.57177777778,1.4768,5.0322
269.59,0.911133333333,1.1138,1.30686666667,1.4554,1.28466666666,3.3824,0.626466666665,1.37011111111,1.2118,4.78713333333
269.97,0.944399999999,0.953733333332,1.2932,1.5032,1.4536,3.22526666667,0.691266666665,1.37087777778,1.25313333333,4.679
270.34,1.49586666667,1.49293333333,1.68613333333,2.06726666667,1.93106666667,3.55093333333,1.1272,1.87824444444,1.89493333333,5.09526666667
270.71,1.42806666667,1.32806666667,1.49546666667,1.94193333333,1.8334,3.45533333333,1.0078,1.72161111111,1.76593333333,4.92146666667
271.09,1.55073333333,1.28813333333,1.47473333333,1.97453333333,1.78806666667,3.51426666667,0.988666666667,1.74008888889,1.664,4.73453333333
271.46,1.65093333333,1.32233333333,1.57426666667,2.05066666667,1.8536,3.61946666667,1.19086666667,1.78997777778,1.7112,4.81866666667
271.83,2.00813333333,1.58306666667,1.99493333333,2.23566666667,2.04846666667,3.89086666667,1.5884,2.07504444444,1.81306666667,4.94713333333
272.20,2.39653333333,1.8944,2.282,2.54493333333,2.17793333333,4.28573333333,2.04006666667,2.38134444444,2.03233333333,5.21726666667
272.58,2.70793333333,2.2014,2.4392,2.68993333333,2.2404,4.53753333333,2.2404,2.50703333333,2.2352,5.4212
272.95,3.17,2.56566666667,2.80793333333,3.08593333333,2.4662,4.82786666667,2.60126666667,2.91844444445,2.5682,5.77153333333
273.32,3.5594,3.04613333334,3.1738,3.38306666667,2.84433333334,5.15773333333,2.9184,3.3504,2.92353333334,6.11766666667
273.69,3.7384,3.40813333333,3.5294,3.67133333333,3.30486666667,5.49786666667,3.24046666667,3.72243333333,3.2378,6.3854
274.06,3.83086666667,3.76553333333,3.7472,3.85673333333,3.44693333333,5.68486666666,3.43646666667,4.01532222222,3.38686666667,6.52573333333
274.44,3.42786666667,3.27886666667,3.3586,3.28433333333,2.9388,5.36733333333,3.02113333333,3.64602222222,2.79806666666,5.9226
274.81,3.4662,3.32933333333,3.44153333333,3.27706666667,2.95653333333,5.546,3.08526666667,3.74563333334,2.762,5.91026666667
275.18,3.44466666666,3.48686666667,3.74066666667,3.30373333333,2.95126666667,5.64353333333,3.18266666667,3.71906666667,2.7738,6.09733333333
275.55,3.74806666667,4.0536,4.12573333333,3.76273333333,3.41113333333,6.00386666667,3.61573333333,4.23276666667,3.12006666667,6.46206666667
275.93,3.59266666667,4.01666666666,3.981,3.71113333333,3.2902,5.9702,3.38513333333,4.18654444444,3.07106666667,6.47393333333
276.30,3.49526666666,4.00246666667,4.0452,3.60226666667,3.38526666667,5.8754,3.07973333333,4.26936666667,3.12866666667,6.33366666667
276.67,3.7102,4.11793333333,4.27866666667,3.809,3.71326666667,6.07973333333,3.29313333334,4.67294444445,3.38586666667,6.53993333333
277.04,3.50393333333,4.0364,4.1616,3.71373333333,3.69186666667,6.02466666667,3.16893333333,4.57181111111,3.42566666667,6.62293333333
277.41,3.18006666666,3.68666666667,3.6774,3.4116,3.31466666667,5.641,2.8174,4.08732222222,3.03006666667,6.28826666666
277.79,3.36313333333,3.84266666667,3.71726666667,3.40073333333,3.3066,5.70453333333,2.76753333333,4.10232222222,2.94006666667,6.4504
278.16,3.35373333333,3.8176,3.73253333333,3.17713333333,3.215,5.8086,2.663,4.02485555556,2.81433333333,6.37326666667
278.53,3.76406666667,4.29886666667,4.19186666667,3.6636,3.739,6.18546666667,3.02206666667,4.50157777778,3.24213333333,6.88346666667
278.90,4.0744,4.581,4.52793333333,4.0776,4.30266666667,6.46346666667,3.4084,4.92145555556,3.74926666667,7.43586666667
279.27,4.42586666667,4.60253333333,4.528,4.18726666667,4.54053333333,6.60766666667,3.4248,5.10714444445,3.98266666667,7.56846666667
279.64,4.12413333333,4.02626666667,4.0844,3.63766666667,4.05686666667,6.17106666667,2.7596,4.40322222222,3.549,7.05213333333
280.02,4.15966666666,4.05193333333,4.1148,3.6008,4.16246666667,6.323,2.86273333333,4.44546666667,3.6336,7.046
280.39,3.78953333333,3.79833333333,3.6842,3.28073333333,3.7808,5.96793333334,2.64626666667,4.01672222222,3.33326666667,6.7194
280.76,3.242,3.25926666666,3.162,2.78833333333,3.17053333333,5.39673333333,2.04906666667,3.45687777778,2.86813333333,6.2186
281.13,3.55973333333,3.55706666666,3.37753333333,3.04053333333,3.3886,5.55373333333,2.30326666667,3.7264,3.05706666667,6.363
281.50,3.84453333333,3.90906666666,3.72606666667,3.32253333333,3.62653333333,5.75733333333,2.60973333333,4.07588888889,3.36026666666,6.699
281.87,3.57293333333,3.61006666667,3.46166666667,3.091,3.3452,5.58073333333,2.43946666667,3.80601111111,3.28966666667,6.33026666667
282.25,3.32053333333,3.2326,3.1784,2.93313333333,3.01313333333,5.21293333333,2.19993333333,3.46077777778,3.13466666667,6.18646666667
282.62,3.29166666667,3.15786666667,3.16793333333,2.9938,2.9636,5.24546666667,2.2518,3.39437777778,3.05693333333,6.1592
282.99,2.92513333334,2.8,2.77066666667,2.6382,2.46653333333,4.89146666666,1.91,2.96676666667,2.56713333333,5.71046666667
283.36,2.56806666667,2.55866666667,2.4348,2.52293333333,2.1636,4.54113333333,1.68993333333,2.55072222222,2.28726666667,5.42426666667
283.73,2.7216,2.68926666667,2.54846666667,2.7584,2.34533333333,4.69313333333,2.01286666667,2.85382222222,2.53233333333,5.69493333333
284.10,2.5238,2.54393333333,2.38006666667,2.63166666667,2.18706666666,4.50213333333,1.8502,2.69225555556,2.36653333334,5.56426666667
284.47,2.4628,2.465,2.31066666667,2.45413333333,2.07366666667,4.36906666667,1.85853333333,2.68525555556,2.1714,5.54506666667
284.85,2.66033333333,2.64553333333,2.4666,2.73813333333,2.4076,4.61926666667,2.1822,2.97526666667,2.2412,5.801
285.22,2.45726666667,2.3808,2.3188,2.53166666667,2.22373333333,4.42266666667,2.00466666667,2.78793333333,2.0026,5.57586666667
285.59,2.1392,2.02313333333,2.1372,2.19233333333,2.01893333333,4.27446666667,1.78446666667,2.53766666667,1.75986666667,5.22273333333
285.96,2.00053333334,1.8218,2.07286666667,2.01253333333,1.86406666667,4.0956,1.61093333333,2.42668888889,1.61086666667,5.08986666667
286.33,2.31786666667,2.13253333333,2.4214,2.3158,2.1068,4.37066666667,1.96933333333,2.78806666667,1.93933333333,5.2906
286.70,2.39766666667,2.27693333334,2.54206666667,2.37593333333,2.26513333333,4.4866,2.08113333333,2.92476666667,2.20766666667,5.40866666667
287.07,2.6174,2.61746666667,2.9132,2.65086666667,2.48513333334,4.6902,2.35113333333,3.28704444444,2.5384,5.67246666667
287.44,2.93773333333,2.89,3.29653333333,2.92373333333,2.81466666667,5.03606666667,2.7136,3.80688888889,2.86233333333,6.00406666667
287.82,2.8596,2.72473333334,3.2124,2.74693333333,2.65026666667,4.92733333333,2.70866666667,3.80463333333,2.70853333333,5.90493333333
288.19,2.92013333333,2.6936,3.24866666667,2.7446,2.612,4.85666666667,2.7038,3.81516666667,2.67313333333,5.92
288.56,3.24826666667,2.99373333333,3.478,3.0758,2.93233333333,5.18513333333,2.87473333333,4.07756666667,2.86653333333,6.201
288.93,3.1746,2.9558,3.47766666667,2.9826,2.89806666666,5.00826666667,2.694,3.90823333333,2.85473333333,6.05606666667
289.30,3.3128,3.14706666667,3.64146666667,3.17406666667,3.13886666667,5.1542,2.85753333333,3.98165555555,2.98566666667,6.13286666667
289.67,3.57006666667,3.43573333333,3.82253333333,3.39233333333,3.32193333333,5.2932,2.9704,4.06342222222,3.13986666667,6.34806666667
290.04,3.99426666667,3.74053333334,4.10153333333,3.74046666667,3.69713333333,5.5924,3.35913333333,4.28045555555,3.4582,6.68733333333
290.41,4.0694,3.77613333333,4.0572,3.8236,3.82366666667,5.65273333333,3.353,4.30097777778,3.42106666667,6.79673333333
290.78,4.25506666667,4.0082,4.15966666667,4.02073333333,3.95846666667,5.77086666666,3.36353333333,4.37255555555,3.44853333333,6.91133333333
291.15,4.59506666667,4.3126,4.3628,4.35446666667,4.33566666667,6.01806666667,3.6136,4.66132222222,3.643,7.17313333333
291.52,4.39066666667,4.13153333333,4.14853333333,4.18473333334,4.16353333334,5.7602,3.39493333333,4.32173333333,3.42673333333,6.8662
291.89,4.17966666667,4.07546666667,4.05426666667,4.2094,4.0692,5.679,3.15186666667,4.09365555555,3.34073333334,6.6538
292.26,4.35673333333,4.27973333333,4.2712,4.46786666667,4.36313333333,5.85813333334,3.42213333333,4.36431111111,3.64673333333,6.75646666667
292.64,4.11806666667,3.92573333333,4.10486666667,4.34106666667,4.153,5.66566666667,3.189,4.14783333333,3.6066,6.50046666667
293.01,4.2886,4.1518,4.30406666666,4.5644,4.3128,5.9474,3.4614,4.41622222222,3.95093333333,6.766
293.38,4.12513333333,4.04053333333,4.241,4.5084,4.18066666667,5.95393333333,3.38353333333,4.3839,3.98046666666,6.76913333333
293.75,4.03233333333,4.08173333333,4.22753333333,4.5596,4.21633333333,5.9846,3.42866666667,4.51274444444,4.10853333333,6.73613333333
294.12,4.00506666667,4.224,4.34446666667,4.66873333333,4.23286666667,6.04533333333,3.4238,4.65645555555,4.24853333333,6.83433333333
294.49,3.71493333333,3.99306666667,4.1496,4.38333333333,3.99733333334,5.75793333333,3.27373333333,4.42315555556,4.0436,6.56293333333
294.86,3.49513333333,3.63986666667,3.8536,4.05873333333,3.6788,5.50506666667,3.126,4.29032222222,3.8212,6.30166666667
295.23,3.14486666667,3.11153333334,3.4572,3.6302,3.29053333333,5.15666666667,2.74706666667,3.84256666667,3.50513333334,5.84393333333
295.60,3.0292,3.01126666667,3.29846666667,3.44006666667,3.21073333333,5.07526666667,2.64246666667,3.73883333333,3.40413333333,5.81513333333
295.97,2.94766666666,2.8538,3.13333333333,3.2328,3.11226666667,4.9822,2.60306666667,3.73495555556,3.23666666667,5.7058
296.34,3.08153333333,2.97706666667,3.15833333333,3.30133333333,3.14373333334,5.03626666667,2.6308,3.80691111111,3.3306,5.82586666667
296.71,3.35966666667,3.38973333333,3.39506666667,3.52033333333,3.4092,5.32106666667,3.02466666667,4.11201111111,3.575,6.10393333333
297.08,3.3264,3.3386,3.2866,3.45953333333,3.29353333333,5.2794,2.95273333333,4.03764444444,3.4682,6.00073333333
297.45,3.43166666667,3.41466666667,3.25713333333,3.454,3.33933333333,5.29393333333,2.9318,4.03564444444,3.43153333333,5.9992
297.82,3.2496,3.19673333333,3.01393333333,3.2718,3.13186666667,5.081,2.71486666667,3.78898888889,3.16933333333,5.83466666666
298.19,2.81126666667,2.72006666667,2.5236,2.76473333333,2.6702,4.6046,2.24986666667,3.29474444444,2.65286666667,5.32133333333
298.56,2.52746666667,2.43493333333,2.1454,2.42633333333,2.25193333333,4.30133333333,1.8978,2.99267777778,2.31646666667,5.03586666667
298.93,2.56126666666,2.46573333333,2.19406666667,2.50813333333,2.2788,4.28373333333,1.96626666667,2.96652222222,2.35106666667,5.0268
299.30,2.72093333333,2.77166666667,2.41866666667,2.71393333333,2.469,4.55433333333,2.1448,3.18903333333,2.53913333333,5.20073333333
299.67,2.90293333333,2.96953333333,2.629,2.88993333333,2.5382,4.7616,2.18826666667,3.32607777778,2.71593333333,5.3448
300.04,3.12233333333,3.2452,2.94633333333,3.15126666667,2.76246666667,4.99046666667,2.31806666667,3.50444444445,3.0096,5.63213333333
300.41,2.97533333333,3.111,2.91546666667,3.0352,2.6004,4.97366666667,2.2476,3.32895555556,2.7818,5.524
300.78,2.7046,2.79306666667,2.68806666667,2.7726,2.27233333333,4.67426666667,1.92446666667,2.98512222222,2.5028,5.228
301.15,2.95026666667,2.91,2.8272,2.89273333333,2.47906666667,4.80726666667,2.10546666666,3.21092222222,2.60006666667,5.27
301.52,3.0788,2.91966666667,2.84026666667,2.8854,2.45986666667,4.731,2.19786666666,3.32376666667,2.71133333333,5.21
301.89,3.49293333333,3.10253333333,3.1328,3.24286666667,2.77246666667,4.9752,2.54153333333,3.63527777778,3.12633333333,5.45853333333
302.26,3.81633333333,3.28093333333,3.43273333333,3.5978,3.12446666667,5.20393333333,2.86326666667,3.91768888889,3.38566666667,5.71153333333
302.63,4.2278,3.6414,3.89846666667,4.03866666667,3.62646666667,5.62773333333,3.29513333333,4.348,3.8496,6.03146666667
303.00,4.06653333333,3.538,3.7638,3.89813333333,3.51866666667,5.51566666667,3.0948,4.25787777778,3.78293333333,5.90573333333
303.37,4.05546666667,3.40906666667,3.71413333333,3.76746666667,3.50933333333,5.32906666667,3.03146666667,4.18773333333,3.70133333333,5.86666666667
303.74,4.07386666667,3.2854,3.68373333333,3.67746666667,3.524,5.303,3.17233333333,4.22423333333,3.70073333333,5.78886666667
304.10,4.18966666667,3.27126666667,3.75946666667,3.62433333333,3.64173333333,5.30926666667,3.28633333334,4.22044444445,3.693,5.729
304.47,4.41653333333,3.5432,3.88586666666,3.74653333333,3.86633333333,5.42726666666,3.46833333333,4.45365555555,3.91133333333,6.00506666667
304.84,4.3142,3.41246666667,3.7318,3.6038,3.74946666666,5.37213333333,3.36706666667,4.32668888889,3.77753333333,5.86953333333
305.21,3.92053333333,3.0932,3.4578,3.2634,3.32446666667,4.97053333333,3.06266666667,3.90548888889,3.46206666667,5.61673333333
305.58,3.64706666667,2.98453333333,3.48526666667,3.1594,3.21633333333,4.89126666667,2.8992,3.77604444445,3.4,5.59966666667
305.95,3.76473333333,3.0952,3.68126666667,3.14793333333,3.4046,4.9348,2.98553333333,3.91946666667,3.55393333333,5.87646666667
306.32,3.6894,3.1192,3.5896,3.0726,3.30793333333,4.90953333334,2.9596,3.89876666667,3.61393333333,5.89446666667
306.69,3.77126666667,3.16733333333,3.57286666667,3.11153333333,3.39233333333,4.8166,3.02226666667,3.97005555556,3.63093333333,6.0158
307.06,4.0754,3.41153333334,3.7624,3.3146,3.6124,4.90906666667,3.30133333333,4.10293333333,3.7866,6.1484
307.43,3.79513333334,3.23793333333,3.44626666667,3.1546,3.34766666667,4.688,3.0582,3.81667777778,3.50773333333,5.86366666666
307.80,3.69446666667,3.34946666667,3.3126,3.13713333333,3.3474,4.6144,3.0198,3.85577777778,3.39733333333,5.91833333333
308.17,3.3226,3.1338,2.8916,2.96606666667,3.0106,4.24626666667,2.77266666667,3.57098888889,3.1296,5.6794
