wavelength,Back_ChaEucf,Belly_ChaEucf,Breast_ChaEucf,Crissum_ChaEucf,Crown_ChaEucf,DorTail_ChaEucf,Patch10_ChaEucf,Patch11_ChaEucf,Patch12_ChaEucf,Rump_ChaEucf,Throat_ChaEucf,WingTip_ChaEucf
239.67,23.2605555556,24.0914444445,24.195,23.8838888889,16.6148888889,24.2987777778,24.9222222222,32.9957916667,29.1795555556,22.3261111111,24.2991111111,28.9717777778
240.04,14.4926666667,13.1402222222,16.8117777778,14.203,8.01944444446,18.0675555556,18.3575555556,24.2450208333,20.2898888889,15.5555555556,15.0723333333,22.802
240.42,9.86666666666,9.51111111113,12.8,8.17777777779,4.17777777777,16.3555555555,13.7777777778,20.4555555556,14.4,12.1777777778,10.4,17.6
240.79,9.79533333333,8.9181111111,13.304,8.04088888889,5.04377777778,16.3011111111,14.9124444444,20.8561875,13.0847777778,13.0847777778,10.9648888889,16.9591111111
241.17,4.76199999999,3.17433333333,7.79844444446,3.03655555556,1.72544444444,10.6278888889,10.4208888889,18.0555555556,7.93655555554,7.59144444445,5.72800000001,12.6294444444
241.54,0.976555555556,0.488555555553,3.96822222222,-0.610555555554,-0.67166666667,7.81433333334,7.08177777777,13.8430347222,3.90711111111,4.70077777777,2.01466666667,8.79133333333
241.92,-1.26655555555,-1.09388888889,1.66955555556,-3.51166666667,-2.18777777778,6.15999999999,4.26033333332,11.4348541667,1.20888888889,2.99344444445,0.0574444444333,6.50533333333
242.29,-2.61744444444,-3.73944444444,-1.015,-5.28844444443,-3.25866666667,3.47222222223,1.06844444446,9.08449305558,-1.76277777778,1.01511111111,-1.49577777777,4.32688888889
242.67,-1.05577777778,-1.70944444444,1.50833333333,-2.96644444444,-1.106,4.77633333332,2.21222222223,10.6145486111,-0.351888888887,3.06688888889,1.05600000001,6.08344444443
243.05,-2.91366666667,-4.59255555556,-1.38277777778,-5.58033333333,-2.71588888889,2.46911111111,-0.197444444443,8.08030555556,-2.716,1.18522222222,-1.48155555555,3.605
243.42,-2.27055555556,-3.91311111111,-0.627999999999,-5.02433333333,-1.93233333333,3.23677777778,0.386444444447,8.05560416665,-2.22222222222,1.73911111111,-0.482999999997,4.49277777778
243.80,-2.27066666666,-5.36233333333,-1.11111111111,-5.79711111111,-2.657,1.20755555556,-1.15933333333,6.90504166666,-3.38155555556,-7.40148683083e-17,-0.0964444444433,2.46366666667
244.17,-2.53844444445,-4.64566666667,-0.910111111113,-5.55555555556,-3.161,1.00566666667,-1.29311111111,7.31852777777,-3.30466666667,0.814,0.622777777779,1.81966666667
244.55,-2.54622222222,-5.463,-1.62044444444,-5.97222222222,-3.56466666667,-0.00011111111,-1.62033333333,6.81705555554,-4.12033333333,-0.138888888889,-9.99940870846e-13,1.15744444444
244.92,-2.509,-6.45177777778,-1.74711111111,-6.18288888889,-3.27066666667,-0.537555555557,-1.61288888889,5.82429166666,-4.61455555556,-1.16488888889,0.313666666667,1.70244444444
245.30,0.0796666666667,-2.86733333333,0.716666666667,-3.30555555556,-0.358444444443,2.11077777778,1.19466666667,7.22556944443,-1.71255555555,1.91166666667,2.94711111112,3.74344444445
245.67,1.04966666667,-2.56977777778,1.55633333333,-1.52,0.72388888889,2.859,1.882,7.85820833333,0.398,2.38877777778,3.80022222222,4.74122222222
246.05,1.26333333334,-2.55922222222,1.36044444445,-0.421222222221,1.49022222222,2.91555555556,2.462,8.11665277779,0.550777777777,2.49444444444,3.952,5.08588888889
246.42,1.98511111111,-0.977777777777,2.60744444445,0.74077777778,2.45933333333,3.76288888889,3.37766666667,8.31108333334,1.48155555555,2.90377777778,4.35555555556,6.10366666668
246.79,1.26811111111,-2.04033333333,1.04766666667,0.0274444444433,1.65433333333,2.86744444444,2.42622222222,7.32004861111,0.937333333333,1.70944444444,2.78477777778,5.87277777778
247.17,2.01544444444,-0.904444444446,1.938,0.775333333333,2.86822222222,3.59188888889,3.02344444445,8.03765972221,1.86033333333,2.22222222222,3.64333333333,6.5891111111
247.54,1.58033333333,-1.35811111111,1.01244444444,0.518666666667,2.321,2.76544444445,2.02466666667,7.69449305556,1.43211111111,1.92611111111,3.18522222222,5.97533333333
247.92,1.70033333333,-0.742333333334,1.17333333333,0.74211111111,2.58644444444,3.01722222222,2.34666666667,7.98761805556,1.58044444445,2.84966666667,3.06511111111,6.82466666668
248.29,1.65844444444,-0.805666666668,0.426555555554,0.47377777778,2.41666666667,2.39277777778,1.84788888889,7.25845138889,1.30311111111,2.156,2.32155555556,6.70466666667
248.67,1.70777777778,-0.192666666667,1.08222222222,1.34688888889,3.03044444444,3.07855555556,2.357,7.54549305554,2.06822222222,2.95822222222,2.81388888889,7.50377777777
249.04,0.873777777777,-0.299444444445,0.050111111112,0.324555555553,2.37211111111,2.04744444444,1.14866666667,6.89929166667,1.47311111111,2.27233333333,2.19733333333,6.66677777779
249.42,-0.724777777777,-2.71066666667,-1.52966666667,-1.04666666667,0.751333333332,0.724666666668,-0.482888888888,5.35269444444,0.161333333333,0.429444444446,0.670777777779,5.47511111111
249.79,-1.21522222222,-3.12488888889,-1.99655555556,-1.823,-0.173777777777,0.34711111111,-1.18644444444,4.94592361111,-0.694444444444,-0.11588888889,0.462777777777,4.62955555556
250.17,-2.22222222222,-4.22222222222,-2.44433333333,-3.11122222222,-1.71433333333,-0.60311111111,-2.47633333334,3.95428472222,-1.30155555555,-0.666666666667,-0.158777777777,3.46033333333
250.54,-1.16422222222,-4.22488888889,-2.19555555556,-2.42844444444,-1.26433333333,0.23288888889,-1.92955555555,5.15020833333,-0.864888888888,0.23288888889,1.16444444444,3.79233333333
250.92,-0.210222222223,-3.47011111111,-0.59588888889,-1.26188888889,-0.56088888889,1.64733333333,-1.05144444444,6.19515972222,-0.42066666667,1.33188888889,2.94433333333,4.837
251.29,-0.509888888889,-3.53366666667,0.18211111111,-1.16588888889,-0.546333333337,2.14933333333,-0.51,6.50286805555,-0.218555555557,1.20211111111,3.02377777778,5.53722222222
251.66,-0.481555555556,-3.48144444444,0.962999999999,-0.962888888887,-0.0741111111133,2.51833333333,-0.259222222221,6.17356944444,-0.333333333333,1.22211111111,2.74077777778,5.85199999999
252.04,-1.412,-4.05044444445,-0.037222222221,-1.52344444444,-0.594555555557,2.22966666667,-0.966111111111,5.54625694444,-0.66888888889,0.0372222222233,2.26688888889,4.90522222222
252.41,-1.86455555556,-5.02277777778,0.190222222223,-2.09277777778,-1.02733333333,2.28311111111,-1.82633333334,5.59856944444,-0.913444444443,-1.06533333333,2.01677777778,4.29988888889
252.79,-1.35044444444,-5.28544444444,0.34711111111,-2.31477777778,-1.15733333333,2.58477777778,-2.46911111111,6.00640972222,-0.810222222223,-1.77477777778,2.04477777778,4.24377777778
253.16,1.30722222222,-3.38311111111,2.153,-0.19211111111,-0.192111111113,4.65200000001,-0.922555555557,8.14818055557,1.15344444444,1.03811111111,2.76833333333,5.84377777778
253.54,2.71966666667,-1.98144444445,2.91366666667,0.0775555555533,0.544,5.43888888888,-0.427333333333,9.0205138889,1.78733333333,2.17555555556,3.84611111111,7.10955555554
253.91,1.731,-3.09977777778,1.61033333333,-2.09322222222,-0.684444444443,3.14022222222,-2.53644444445,7.74445138891,0.161111111113,1.12711111111,3.01922222221,6.19977777777
254.28,1.68722222222,-2.716,1.76966666667,-1.646,0.08233333333,2.79833333333,-2.30444444444,7.47420833333,0.370222222223,1.31677777778,3.41566666668,7.48977777777
254.66,-1.56811111111,-4.88344444445,0.0896666666667,-3.76344444444,-1.88177777778,-0.26877777778,-4.79366666666,5.0263611111,-1.88166666667,-1.47855555555,0.851444444443,6.18277777778
255.03,-3.79855555556,-6.885,-2.75411111111,-6.93244444443,-4.08377777778,-2.849,-7.50222222223,2.78370833333,-4.17855555557,-4.17844444444,-2.27933333333,3.70355555556
255.41,-4.73333333332,-7.57344444443,-4.33477777779,-8.12155555556,-5.28144444444,-4.53433333334,-8.56988888887,2.29823611111,-5.38122222221,-4.08555555556,-3.139,2.49133333333
255.78,-5.08833333332,-8.56711111112,-5.08822222222,-9.08622222223,-5.97111111112,-5.29611111111,-9.29388888891,2.91086111111,-6.49033333334,-4.673,-4.102,1.298
256.15,-5.19211111112,-9.03422222222,-5.14033333333,-8.82655555554,-6.23066666668,-5.29588888888,-9.60522222223,2.67731944444,-6.64600000001,-4.725,-4.51722222222,1.14222222222
256.53,-2.59411111111,-6.657,-2.64311111111,-6.21644444444,-3.52433333333,-3.32844444444,-7.04844444444,4.46329166665,-4.55222222222,-1.41955555555,-2.05577777778,2.64322222222
256.90,-3.74899999999,-7.31733333333,-3.02611111111,-6.54933333333,-3.749,-3.97466666668,-6.59455555554,3.54844444445,-5.19422222221,-1.49055555555,-2.21311111111,2.03233333333
257.28,-5.4098888889,-9.07199999999,-4.53611111111,-6.99144444444,-3.28755555556,-4.28633333333,-7.11622222223,1.62555555556,-6.40866666668,-3.78688888889,-3.41222222222,0.70733333333
257.65,-4.34933333333,-7.23677777778,-3.07,-4.75155555556,-1.86411111111,-3.43577777778,-5.37277777778,3.15249305557,-4.75155555556,-2.266,-2.74111111111,1.42544444444
258.02,-2.965,-6.33566666667,-1.81022222222,-2.62177777778,-0.374555555556,-1.654,-3.55777777778,4.0145763889,-2.90244444444,-0.686555555556,-2.09122222222,2.65288888889
258.40,-1.135,-4.03811111111,-0.395888888889,-1.16122222222,0.897222222223,-0.07911111111,-1.63633333333,5.49444444443,-1.13488888889,0.923777777777,-0.844555555556,3.69488888889
258.77,-0.806888888887,-3.25022222222,-0.921888888887,-1.22166666667,0.760666666668,0.00011111111,-1.42911111111,5.42440277777,-0.668555555557,1.17566666666,-1.06044444445,3.78066666667
259.15,-0.431222222224,-2.62911111111,-0.65711111111,-0.595666666667,1.17077777778,0.780333333333,-0.842222222222,5.59666666667,0.0205555555567,1.66355555555,-0.69822222222,4.35411111111
259.52,0.186333333333,-2.47933333333,-0.428666666667,-0.242333333333,1.361,1.305,-0.391333333334,5.56027083334,0.373000000003,1.39811111111,-0.410222222221,4.66077777778
259.89,-0.035,-2.72977777778,-0.682222222223,-0.192666666667,1.34755555556,1.15488888889,-0.594888888891,4.99902083335,0.367555555557,1.29488888889,-0.682444444444,4.68933333334
260.27,-0.067999999999,-2.63744444444,-0.595666666667,-0.340555555556,1.36133333333,1.13988888889,-0.748666666667,4.71660416666,0.119,1.15688888889,-0.867888888889,4.52611111111
260.64,0.52911111111,-1.703,0.330555555556,0.363777777778,2.03366666667,2.11655555556,0.264444444443,5.47503472223,1.05822222222,1.78566666666,-0.297555555554,5.48922222222
261.01,0.529111111111,-1.62055555556,0.115888888888,0.115777777777,1.73611111111,1.93455555556,-0.165444444444,5.1825,0.95911111111,1.637,-0.975444444445,5.12555555556
261.39,0.417111111111,-1.40144444445,0.100111111113,-0.116777777778,1.41811111111,1.63511111111,-0.583888888887,5.23656944444,0.700555555553,1.635,-1.21788888889,4.92155555556
261.76,-0.051888888889,-1.67622222222,-0.380111111109,-0.397555555554,0.933000000001,1.33044444444,-1.15788888889,4.55775694444,0.46677777778,1.12322222222,-1.71077777778,4.64833333333
262.13,0.562888888889,-0.798888888888,0.0544444444422,0.290666666667,1.43422222222,2.05166666667,-0.417444444443,5.18688888889,1.10744444444,1.743,-1.14377777778,5.37388888889
262.51,0.278333333334,-1.80877777778,-0.43711111111,-0.17888888889,1.19255555556,1.66966666667,-1.25211111111,4.58789583333,0.338,0.894555555556,-1.96766666667,4.63144444444
262.88,1.27288888889,-1.467,0.64733333333,1.01411111111,2.07111111111,2.89111111111,-0.0431111111123,5.54072916667,1.27288888889,1.57511111111,-0.927555555556,5.28588888889
263.25,1.76555555556,-0.941555555556,1.34177777778,1.67133333333,2.65988888889,2.56588888889,0.518,5.89101388889,1.36522222222,1.742,-0.61211111111,5.03755555555
263.63,0.284888888891,-1.83877777778,0.155444444444,1.16544444445,1.45022222222,0.906555555557,-0.984222222223,4.45000694444,0.310888888891,0.958333333334,-1.50222222222,3.93688888889
264.00,0.194,-1.74566666667,-0.332444444443,1.16377777778,1.16366666667,0.692666666663,-1.413,4.25659722222,0.554000000001,1.02533333333,-1.13611111111,3.87911111111
264.37,0.340111111113,-1.44566666666,0.0282222222233,1.81411111111,1.84244444445,0.963666666667,-0.907,5.28452083333,1.13377777778,2.04088888889,-0.283444444442,4.30844444445
264.75,-1.78933333333,-3.29011111111,-2.10677777778,0.317555555557,0.173111111113,-1.32766666667,-2.65522222222,3.3675625,-0.69277777778,0.259666666666,-2.16455555556,2.62633333333
265.12,-1.31066666667,-2.82055555556,-1.56711111111,1.33911111111,1.19655555556,-0.142444444443,-1.96566666667,3.52560416667,0.28488888889,0.854666666667,-1.16822222222,3.39033333333
265.49,-0.408444444446,-2.04255555555,-0.762555555556,2.61433333333,1.96077777778,0.84411111111,-0.490111111111,4.32493055556,1.82455555555,1.96066666667,0.0273333333333,4.57511111111
265.87,0.209666666667,-1.57222222222,-0.131111111111,2.64666666666,2.46333333333,1.808,0.419111111111,5.0543125,1.96533333333,2.64655555555,0.838555555554,4.87411111111
266.24,-0.232555555557,-1.83466666666,0.0516666666657,1.86044444444,2.11877777778,1.83466666667,0.362,4.68188888889,1.60211111111,1.62777777778,0.646,4.31544444445
266.61,-0.500333333333,-1.52655555555,0.125111111111,1.82677777778,1.97688888889,1.90177777778,0.275222222221,5.11143055556,2.00188888889,1.35122222222,0.800777777777,4.45455555556
266.98,-1.46666666667,-2.03833333333,-0.646333333332,0.820222222222,1.044,1.04411111111,-1.29255555555,4.16353472222,1.34233333333,0.795444444444,-0.273555555558,3.40544444444
267.36,-2.13022222222,-3.00166666667,-1.37966666667,-0.0241111111111,0.508333333337,0.871444444444,-1.69444444444,3.54329861111,0.677666666667,-0.0242222222223,-0.750555555554,2.88088888889
267.73,-1.69844444445,-2.57144444444,-1.01433333333,0.0943333333343,1.22677777778,1.392,-1.06155555556,4.03702777778,0.755,0.212333333334,-0.896333333332,3.01944444444
268.10,-1.66311111111,-2.40233333334,-0.600555555556,0.254111111111,1.47844444444,1.40922222222,-0.438777777778,4.25772916667,0.69311111111,0.092333333331,-1.10888888889,2.749
268.48,-2.07033333333,-2.80655555555,-1.24222222222,-0.160888888887,1.01211111111,0.736222222224,-0.759111111111,3.54267361111,0.43722222222,-1.05822222222,-1.90933333333,2.32344444444
268.85,-1.16955555555,-2.04688888889,-0.38222222222,0.517444444446,1.86677777778,1.687,-0.134777777779,4.19188194445,1.07966666667,-0.292333333332,-1.14711111111,2.744
269.22,-0.757111111112,-1.98166666667,-0.645777777776,0.378555555557,1.26911111111,1.33611111111,-0.067,4.37400694445,1.04666666666,-0.489777777776,-1.20244444444,2.51611111111
269.59,-0.757111111111,-1.64755555556,-0.423222222224,0.601333333332,1.26933333333,1.60322222222,-0.15577777778,4.43952083335,1.02433333333,-0.57888888889,-1.20222222222,2.64955555556
269.97,-3.70074341542e-17,-0.899222222224,0.363888888887,1.43433333334,1.884,2.46177777778,0.449555555557,5.04569444445,1.47733333333,0.342555555555,-0.728,3.18977777778
270.34,-0.0414444444433,-0.704666666669,0.165666666669,1.57544444445,2.052,2.25966666666,0.497555555553,5.01396527778,1.51333333333,0.435444444443,-0.497555555556,2.73633333333
270.71,0.079888888889,-0.540555555558,-0.100333333332,1.62166666667,2.14233333333,2.60255555556,0.880888888889,5.0324861111,1.36144444445,1.26122222222,-0.400444444443,3.10322222222
271.09,-0.00011111111,-0.593777777779,-0.497888888891,2.06922222222,1.91566666667,2.56711111111,1.24522222222,5.14111805557,1.16866666667,1.01544444444,-0.268222222222,3.60144444445
271.46,1.20966666667,0.651333333334,0.67,3.44333333333,3.07088888889,3.741,2.25188888889,6.43614583334,2.56855555556,2.43833333333,0.874777777779,4.85766666667
271.83,1.16,0.815666666666,0.942444444443,3.51644444445,3.02711111111,3.84255555556,2.302,6.5524861111,2.77322222222,2.39255555555,0.70688888889,5.41977777778
272.20,1.52144444444,1.13244444444,1.18544444445,3.48544444445,2.90166666667,4.06933333333,2.44177777778,6.74769444443,2.86633333333,2.37077777778,0.955444444444,5.90933333333
272.58,2.32266666667,1.42133333333,1.36933333333,3.91733333333,3.12,4.81866666667,3.10266666667,7.32669444443,3.276,3.276,1.47333333333,6.41333333333
272.95,2.20488888889,1.38888888889,0.920333333333,3.99311111111,3.03822222222,4.86122222222,3.24655555556,7.24068055556,3.125,3.19455555556,1.38888888889,6.23277777778
273.32,2.85855555556,2.10988888889,1.73555555556,4.66233333333,4.20277777778,5.462,4.35611111111,8.15159027777,3.86255555556,4.10077777778,2.29711111111,6.99333333333
273.69,3.39411111111,2.36411111111,2.26288888889,4.96455555556,4.93077777778,5.96088888889,5.03188888889,8.65309722222,4.39055555556,4.49166666667,2.88744444444,7.39622222222
274.06,3.10266666667,2.01066666667,1.94133333333,4.94,4.784,5.73733333333,5.02666666667,8.51620138888,4.35066666667,4.056,2.92933333333,7.15877777778
274.44,2.982,1.82822222222,1.91677777778,5.165,4.70377777778,5.76855555556,4.95222222222,8.5252013889,4.15333333333,4.11788888889,2.60922222222,7.6501111111
274.81,3.57655555555,2.55988888889,2.61444444445,5.88255555556,4.93833333333,6.19111111111,5.33777777778,8.79961805557,4.82944444444,4.62966666667,3.15911111111,8.13377777777
275.18,3.98811111111,2.37422222222,3.19066666666,5.52788888889,5.08255555556,6.177,5.17511111111,8.71929861111,4.80422222222,5.04544444444,3.58011111111,7.86488888888
275.55,3.505,2.18111111111,2.60988888889,4.77255555555,4.60477777778,5.44377777778,4.53011111111,7.956875,4.28777777778,4.51155555556,3.11344444444,7.27066666667
275.93,4.51344444444,3.09811111111,3.21288888889,5.546,5.67988888889,6.04333333333,5.14455555556,8.75779166665,5.01044444444,5.50766666667,4.36022222222,7.707
276.30,5.22288888889,3.40377777778,3.36455555556,5.90766666667,6.14244444445,6.45544444444,5.35977777778,9.05699999999,5.20333333335,6.14244444444,4.65566666666,7.70744444443
276.67,5.17866666667,4.12711111111,4.12688888889,6.64677777778,6.66666666667,6.60688888889,5.65477777778,9.27080555554,5.5158888889,6.54744444445,5.17844444445,7.91677777777
277.04,5.21333333333,4.42844444445,4.24722222222,7.04511111111,7.06522222221,6.90411111111,5.75677777778,9.77006250001,5.67633333332,6.80355555555,5.89777777778,8.39366666667
277.41,4.72066666667,4.28777777778,3.56633333333,6.82344444444,6.26666666667,6.41088888889,5.19477777778,9.27256944443,4.92688888889,6.20477777778,5.73088888889,7.99822222223
