wavelength,Back_SpoAmef,Belly_SpoAmef,Breast_SpoAmef,Crissum_SpoAmef,Crown_SpoAmef,DorTail_SpoAmef,Rump_SpoAmef,Throat_SpoAmef,WingTip_SpoAmef
264.00,6.09993333333,8.20560000001,6.2613,6.21993333333,5.19893333333,9.46686666667,6.88433333333,6.5578,10.6568
264.37,5.5484,7.58093333333,5.9663,5.75246666667,4.48893333333,8.78159999999,6.26646666667,5.99973333333,9.95479999999
264.75,5.25653333333,7.46946666667,5.77593333333,5.6322,4.326,8.43613333333,6.17133333333,5.77613333333,9.76239999999
265.12,4.359,6.58266666667,4.85903333333,4.86706666667,3.4672,7.5584,5.32693333333,5.115,8.93820000001
265.49,3.83593333333,5.97173333334,4.2383,4.12253333333,2.8386,7.09066666667,4.69173333333,4.64466666667,8.54726666667
265.87,3.78873333333,5.8128,4.2025,4.029,2.90833333333,7.12033333333,4.5854,4.47893333333,8.30566666667
266.24,3.43826666667,5.528,4.0831,3.84373333333,2.7934,6.9026,4.30433333333,4.2454,7.93059999999
266.61,3.8992,6.0848,4.38023333333,4.247,3.42033333333,7.46506666667,4.76506666667,4.8004,8.58613333333
266.98,3.7686,5.89986666667,4.02073333333,3.89273333333,3.32633333333,7.4336,4.57,4.39046666667,8.49053333333
267.36,4.075,6.10226666667,4.2169,4.0748,3.70406666667,7.73213333333,4.75953333333,4.68946666667,8.58039999999
267.73,4.52846666667,6.30106666667,4.6062,4.1372,3.98506666667,8.24513333333,4.9588,5.00093333333,8.68179999999
268.10,4.67053333333,6.46393333333,4.7496,4.2364,4.11293333333,8.49186666667,5.15826666667,5.0348,8.663
268.48,5.30133333333,7.1382,5.3012,4.94373333333,4.86673333333,9.08913333333,5.89606666667,5.61873333333,9.25253333333
268.85,5.65226666667,7.2922,5.49423333333,5.22693333333,5.06,9.33946666667,6.22933333333,5.88,9.46406666669
269.22,6.1046,7.55646666667,6.08053333333,5.41646666667,5.3382,9.74153333334,6.55846666667,6.0956,9.73253333334
269.59,5.98973333334,7.426,6.0824,5.39213333333,5.31273333333,9.72479999998,6.58126666667,6.0132,9.60120000001
269.97,5.97026666667,7.33753333333,5.97593333333,5.3798,5.2564,9.65593333333,6.598,6.016,9.57866666667
270.34,5.94753333333,7.21366666667,5.80313333333,5.28673333333,5.30333333333,9.69046666666,6.51406666667,6.03633333333,9.696
270.71,5.66526666667,6.7908,5.66666666667,5.00406666667,5.02273333334,9.51420000001,6.09986666667,5.74346666667,9.28746666667
271.09,5.5966,6.66653333333,5.6732,4.9396,4.8592,9.38853333333,5.94206666667,5.65373333333,9.11313333334
271.46,5.22,6.18026666667,5.19986666667,4.45606666667,4.34026666667,8.91233333334,5.41406666667,5.05873333333,8.65273333333
271.83,5.39366666667,6.28413333333,5.23066666667,4.71186666667,4.44926666667,8.84726666667,5.48206666667,5.2318,8.7958
272.20,5.42466666667,6.181,5.16036666667,4.6758,4.2928,8.79166666667,5.29786666667,5.10886666667,8.78686666668
272.58,5.41006666666,6.1268,5.198,4.5992,4.3258,8.84026666667,5.20753333333,5.0872,8.77406666667
272.95,5.2316,6.1642,5.19646666666,4.61706666667,4.3662,8.8812,5.12913333333,5.1338,8.76480000001
273.32,4.86066666666,6.02393333333,4.80746666667,4.6296,4.2918,8.70626666667,4.7612,4.8676,8.59986666667
273.69,4.74066666667,6.03873333333,4.79066666667,4.7198,4.28226666667,8.78353333333,4.70566666667,4.8894,8.60893333333
274.06,4.66086666667,6.06193333333,4.77206666667,4.73406666667,4.29,8.8282,4.72006666667,4.91613333333,8.56846666667
274.44,4.61513333333,5.95373333334,4.68053333333,4.78706666667,4.16413333333,8.7038,4.695,4.8018,8.5048
274.81,4.68713333333,6.04573333333,4.6721,4.8708,4.21506666667,8.6016,4.90313333333,4.8212,8.67120000001
275.18,4.56306666667,6.1216,4.56193333333,4.9598,4.16366666667,8.55013333333,4.74226666667,4.84193333333,8.719
275.55,4.51006666667,6.1342,4.51666666667,5.19733333333,4.2372,8.5924,4.78806666667,5.02953333333,8.79439999999
275.93,4.332,6.08086666667,4.30903333333,5.14713333333,4.13493333333,8.6154,4.76646666667,5.04986666667,8.83393333333
276.30,4.30446666667,6.2688,4.34023333333,5.19966666667,4.2824,8.59233333333,4.82946666667,5.27133333333,8.92953333333
276.67,4.3314,6.3724,4.12656666667,5.10786666666,4.05673333333,8.47786666667,4.76593333333,5.1416,8.83373333333
277.04,3.8018,5.71833333333,3.6643,4.38893333333,3.40066666667,7.8528,4.054,4.37766666667,8.15353333333
277.41,3.53333333333,5.45113333333,3.41903333333,3.92813333333,3.0492,7.55733333333,3.9222,4.10786666667,7.85326666667
277.79,3.52946666667,5.39953333333,3.19733333333,3.73726666667,2.91473333333,7.30473333333,3.77513333333,3.781,7.6238
278.16,3.91466666667,5.74353333333,3.62686666667,3.99653333333,3.23993333333,7.52553333333,4.18926666666,4.13973333333,7.88493333334
278.53,3.99126666667,5.8956,3.842,4.08986666667,3.39713333334,7.71013333333,4.40586666667,4.34786666667,7.83479999999
278.90,4.143,6.02706666667,4.02613333333,4.166,3.61846666667,7.94013333333,4.52326666666,4.4626,7.80759999999
279.27,4.417,6.0936,4.16453333333,4.26386666667,3.90633333333,8.16166666667,4.7376,4.5958,7.95166666667
279.64,4.61726666667,6.33853333333,4.39436666667,4.29486666667,3.97533333333,8.43853333333,4.93133333333,4.62846666667,8.21419999999
280.02,4.59893333334,6.4062,4.53443333333,4.37693333333,4.0778,8.49593333333,4.98553333333,4.66466666667,8.35326666667
280.39,4.73466666666,6.5184,4.78103333333,4.67646666667,4.29793333333,8.67013333333,5.25326666667,4.94913333333,8.4188
280.76,4.33426666667,6.08873333333,4.37453333333,4.31073333333,4.1,8.3274,4.92773333333,4.68053333333,8.04113333333
281.13,4.68866666667,6.385,4.4207,4.60313333333,4.42693333333,8.53913333333,5.2348,5.0436,8.37306666667
281.50,5.09933333333,6.7398,4.8055,4.9458,4.78006666667,8.8166,5.57713333333,5.4552,8.63626666666
281.87,5.5186,7.08253333333,5.22316666667,5.287,5.04126666667,9.0244,5.93193333333,5.92246666667,9.05973333333
282.25,5.4048,6.8406,4.89793333333,5.11013333333,4.8644,8.93306666667,5.7178,5.70193333333,8.84246666667
282.62,5.35713333333,6.79213333333,4.82643333333,4.95773333333,4.7776,8.91633333333,5.60126666667,5.624,8.83193333333
282.99,5.03333333333,6.49753333333,4.40816666667,4.6662,4.35473333333,8.52246666667,5.24933333333,5.26026666667,8.61593333333
283.36,4.8096,6.36033333333,4.2856,4.65013333333,4.17766666667,8.29946666667,5.02313333333,5.10093333333,8.39646666667
283.73,4.57873333333,6.0734,4.11953333333,4.58273333333,3.99566666667,7.93506666667,4.80913333333,4.87213333333,8.06513333333
284.10,4.4532,5.90653333333,3.89743333333,4.36633333333,3.7578,7.7036,4.6472,4.51793333333,7.82073333333
284.47,4.08206666667,5.497,3.53933333333,3.90333333333,3.3166,7.3124,4.25873333333,4.02706666667,7.50073333333
284.85,3.98513333333,5.44673333333,3.52366666667,3.95086666667,3.22973333333,7.31566666667,4.34293333333,4.0918,7.542
285.22,3.8548,5.38373333333,3.5569,3.94606666667,3.1248,7.2998,4.25886666667,4.07066666667,7.46373333333
285.59,3.5968,5.18513333334,3.372,3.7498,2.87453333333,7.1348,4.01706666667,3.8824,7.3392
285.96,3.34433333333,5.05693333333,3.25916666667,3.6522,2.7894,7.097,3.91206666667,3.75266666667,7.19593333333
286.33,3.11906666667,5.00146666667,3.13906666667,3.44913333333,2.63753333333,6.84533333333,3.7154,3.57513333333,7.13373333333
286.70,2.77333333333,4.75466666667,2.82613333334,3.15273333333,2.29326666667,6.46593333333,3.31333333334,3.17646666667,6.81446666667
287.07,2.90953333333,4.92453333333,3.04956666667,3.33426666667,2.46673333333,6.63926666667,3.4532,3.3782,6.86626666667
287.44,2.87233333333,4.7482,2.91436666667,3.06166666667,2.32346666667,6.52126666667,3.4318,3.30853333333,6.755
287.82,2.80253333333,4.794,2.83403333333,2.8508,2.27913333333,6.54613333333,3.3166,3.3204,6.7484
288.19,2.86646666667,4.84633333333,2.84956666667,2.7934,2.3472,6.5354,3.307,3.42326666667,6.66853333333
288.56,3.27653333333,5.30233333333,3.2473,3.17473333333,2.76646666667,6.8952,3.67533333333,3.79613333333,6.94826666667
288.93,3.5476,5.6864,3.65563333333,3.42046666667,3.06413333333,7.14066666667,3.80546666667,3.99126666667,7.2014
289.30,3.8102,5.91633333333,3.8788,3.53613333333,3.27893333333,7.3484,3.99506666667,4.172,7.40946666667
289.67,4.2656,6.3228,4.23406666667,3.91026666667,3.72313333333,7.721,4.42026666667,4.50053333333,7.82053333333
290.04,4.33653333333,6.3834,4.1901,3.91433333333,3.72426666667,7.76413333333,4.37086666667,4.46026666667,7.82486666667
290.41,4.21573333333,6.20546666667,3.9862,3.80413333333,3.57353333333,7.63113333333,4.2004,4.34146666667,7.61206666667
290.78,4.51813333333,6.54853333333,4.34556666667,4.20553333333,3.99186666667,7.91346666667,4.65913333333,4.80586666667,8.003
291.15,4.55046666667,6.60886666667,4.404,4.18426666667,4.04546666667,7.90406666667,4.75473333333,4.8646,8.11413333333
291.52,4.6076,6.878,4.52536666667,4.38053333333,4.16906666667,7.9624,4.79926666667,4.9794,8.26186666667
291.89,5.055,7.29706666666,4.9636,4.86993333333,4.63373333333,8.41013333333,5.23046666667,5.50046666667,8.65046666667
292.26,5.25953333333,7.69686666666,5.31166666667,5.2756,5.0512,8.81146666667,5.5722,5.90893333333,8.92153333333
292.64,4.942,7.49346666667,4.9705,5.08453333333,4.86866666667,8.6052,5.30846666667,5.7198,8.6112
293.01,4.87726666667,7.40039999999,4.73363333333,5.0654,4.712,8.50173333333,5.23273333333,5.7474,8.5182
293.38,4.9866,7.57759999999,4.73173333333,5.27133333333,4.85146666667,8.58606666667,5.39213333333,6.01366666667,8.59013333333
293.75,4.60033333333,7.3446,4.32856666667,5.03233333333,4.52393333333,8.1464,5.11493333334,5.89206666667,8.1442
294.12,4.7806,7.49946666667,4.46623333333,5.23786666667,4.74593333333,8.19973333333,5.2746,6.18286666667,8.18526666667
294.49,5.30633333333,8.07466666666,5.1055,5.90213333333,5.31626666667,8.65446666667,5.85246666667,6.8196,8.66066666667
294.86,5.347,8.07799999999,5.0387,5.87173333333,5.2072,8.59133333333,5.79726666667,6.81033333333,8.61066666667
295.23,5.26393333333,7.99446666667,4.95113333333,5.8588,5.0506,8.43586666667,5.6598,6.72666666667,8.4032
295.60,5.3928,8.10219999999,5.06106666667,5.9246,5.18946666667,8.59413333333,5.7924,6.863,8.4358
295.97,5.29386666667,8.00146666667,4.9339,5.79573333333,5.00626666667,8.31553333333,5.64953333334,6.6916,8.28053333333
296.34,5.22526666667,7.90353333333,4.8723,5.69033333333,4.81313333333,8.07766666667,5.52093333334,6.56913333333,8.26473333333
296.71,5.2808,8.01526666667,4.9992,5.7956,4.80953333333,8.07906666667,5.5576,6.60126666667,8.3808
297.08,5.19466666667,7.96506666667,5.00263333333,5.67166666667,4.73126666667,7.94666666667,5.45213333333,6.3908,8.1844
297.45,4.7896,7.69473333334,4.68186666667,5.31266666667,4.29066666667,7.5658,5.067,5.9404,7.834
297.82,4.84753333333,7.76553333333,4.8278,5.33493333333,4.286,7.59593333333,5.03526666667,5.90246666667,7.83506666666
298.19,4.5084,7.50533333333,4.527,4.96926666667,3.8678,7.2274,4.69426666667,5.58526666667,7.4654
298.56,4.20373333333,7.32980000001,4.3116,4.651,3.54686666667,6.94773333333,4.39786666667,5.3062,7.21033333333
298.93,4.30853333333,7.43886666667,4.3784,4.7148,3.568,7.025,4.41953333333,5.40433333333,7.17886666667
299.30,4.42153333333,7.57039999999,4.43703333333,4.83166666667,3.7106,7.16646666667,4.5098,5.57026666667,7.28606666666
299.67,4.64386666667,7.846,4.68256666667,5.07893333333,3.90793333333,7.374,4.71093333333,5.79966666667,7.45126666667
300.04,4.83766666667,8.20659999999,4.95426666667,5.3058,4.11553333333,7.6586,5.00993333333,6.08033333333,7.64113333333
300.41,4.87313333333,8.34693333334,5.09183333333,5.4274,4.16453333333,7.78013333333,5.08546666667,6.16846666667,7.622
300.78,4.7998,8.31213333333,4.96786666667,5.26833333333,4.00646666667,7.66473333333,4.8958,6.10586666667,7.51153333333
301.15,4.8982,8.50499999999,5.1101,5.44673333333,4.1438,7.84886666667,4.93046666667,6.48133333333,7.69366666667
301.52,5.2302,8.83679999999,5.4377,5.775,4.47733333333,8.1986,5.2396,6.94293333333,8.00033333334
301.89,5.2344,8.90566666667,5.3344,5.82146666667,4.45666666667,8.31066666667,5.321,7.02093333333,8.09706666667
302.26,5.48933333333,9.12433333333,5.50023333333,6.102,4.67213333333,8.49646666667,5.54886666667,7.28293333333,8.37593333333
302.63,5.72053333333,9.36546666667,5.647,6.32453333333,4.8204,8.67353333334,5.69,7.46373333333,8.57413333334
303.00,5.43953333333,9.25826666666,5.602,6.13153333333,4.54126666667,8.38506666667,5.45686666667,7.28393333333,8.48253333334
303.37,5.09886666667,9.18066666667,5.35796666667,5.8376,4.19693333333,8.06173333333,5.1564,7.10233333333,8.29593333333
303.74,4.57093333333,8.74113333332,4.8882,5.3876,3.64006666667,7.56453333333,4.6772,6.71313333333,7.8162
304.10,4.09746666667,8.26513333333,4.3869,4.9706,3.17146666667,7.0682,4.23593333333,6.23786666667,7.347
304.47,4.08113333333,8.2284,4.26336666667,4.9586,3.14913333333,6.91833333334,4.20773333333,6.2748,7.34706666667
304.84,4.3746,8.48113333334,4.53423333333,5.21826666667,3.443,7.09726666667,4.57613333333,6.62353333334,7.479
305.21,4.41113333333,8.5768,4.48773333333,5.2532,3.45306666667,7.0554,4.71913333333,6.51346666667,7.391
305.58,4.4372,8.70053333334,4.55953333333,5.32973333333,3.58806666667,7.0044,4.77673333333,6.55606666667,7.39913333333
305.95,4.30973333333,8.69806666667,4.62043333333,5.3202,3.5416,6.83453333333,4.68446666667,6.6152,7.3498
306.32,4.2306,8.76326666667,4.67383333333,5.30633333333,3.59886666667,6.77713333333,4.72006666667,6.66086666667,7.34773333333
306.69,3.86406666667,8.43000000001,4.32216666667,4.8636,3.267,6.39286666667,4.37553333333,6.41073333333,7.1268
307.06,3.77826666667,8.4166,4.25963333333,4.81206666667,3.29293333333,6.345,4.28926666667,6.36486666667,7.06326666667
307.43,3.744,8.3,4.25083333333,4.651,3.1848,6.26466666666,4.18113333333,6.2396,6.9268
307.80,4.00826666667,8.72033333333,4.62163333333,4.96866666667,3.48353333333,6.4954,4.5218,6.51073333333,7.2466
308.17,3.9942,8.86126666666,4.63446666667,5.0922,3.5308,6.5266,4.52746666667,6.59653333333,7.30153333333
308.54,3.8214,8.76066666666,4.47186666667,4.83513333333,3.30726666667,6.4438,4.32633333333,6.36306666667,7.0404
308.90,3.8896,8.8534,4.538,4.87513333333,3.33773333333,6.4596,4.37706666667,6.41773333333,7.13673333333
309.27,3.98926666667,8.95566666667,4.5964,4.94113333333,3.46613333333,6.5472,4.42306666667,6.55906666667,7.23673333333
309.64,3.976,8.95846666667,4.56553333333,4.8918,3.4336,6.51813333333,4.39113333333,6.53433333333,7.17366666666
310.01,4.26633333333,9.08873333333,4.69026666667,5.0284,3.5964,6.66353333334,4.51153333333,6.68086666667,7.24586666667
310.38,4.53346666667,9.30186666667,4.89893333333,5.2186,3.81013333333,6.90633333333,4.66313333333,6.91546666667,7.431
310.75,4.54453333333,9.409,4.94556666667,5.28953333333,3.8642,6.97606666667,4.72786666667,7.00926666667,7.35766666667
311.12,4.75613333334,9.52566666667,4.9846,5.46353333333,4.0282,7.1462,4.92486666667,7.201,7.44506666667
311.49,4.9728,9.75133333334,5.0979,5.6984,4.25013333333,7.34813333333,5.1436,7.42606666667,7.55993333333
311.85,4.87313333333,9.62326666667,4.94716666667,5.5554,4.10053333334,7.18466666667,5.02866666667,7.3504,7.3518
312.22,4.9596,9.62199999999,5.045,5.513,4.11473333333,7.12573333333,5.05693333333,7.4062,7.33426666667
312.59,5.009,9.75779999999,5.09433333333,5.65813333333,4.2382,7.1314,5.16146666666,7.60966666667,7.39653333333
312.96,5.0946,9.9286,5.20086666667,5.88066666667,4.3706,7.3272,5.3194,7.72093333333,7.524
313.33,5.28046666667,10.1158,5.3765,6.09726666667,4.51866666667,7.419,5.49333333333,7.89213333333,7.70133333333
313.70,5.21806666667,9.9496,5.29753333333,6.05673333333,4.37633333333,7.2636,5.50526666667,7.8248,7.6044
314.07,5.13793333333,9.98339999999,5.32313333333,6.0886,4.38933333333,7.22473333333,5.56553333333,7.82633333333,7.66253333333
314.43,5.10933333333,10.0883333333,5.3177,6.0544,4.3528,7.20006666667,5.5896,7.8536,7.62873333333
314.80,5.28013333333,10.1702666667,5.52523333334,6.25266666667,4.55333333333,7.36,5.7672,8.09713333333,7.77393333333
315.17,5.2174,10.2388,5.62126666667,6.287,4.68273333333,7.33866666666,5.7486,8.10520000001,7.77726666667
315.54,5.01,10.134,5.5006,6.05646666667,4.5104,7.07946666667,5.54046666666,7.98126666667,7.65526666667
315.91,5.11886666667,10.2689333333,5.64123333333,6.1508,4.63233333333,7.20653333333,5.609,8.1354,7.8546
316.28,5.28353333333,10.5893333333,5.9133,6.42653333333,4.96393333333,7.58633333333,5.87633333334,8.40066666667,8.14226666667
316.64,5.04353333333,10.3110666667,5.71506666667,6.1958,4.72033333333,7.32406666667,5.5982,8.1554,8.00406666667
317.01,4.6306,10.0386666667,5.3582,5.81946666667,4.35686666667,6.87986666667,5.24206666667,7.90266666667,7.71013333333
317.38,4.4348,9.98006666667,5.25086666667,5.57193333333,4.10246666667,6.70286666667,5.18386666667,7.92973333333,7.61426666667
317.75,4.50226666667,10.1870666667,5.3426,5.627,4.1802,6.7458,5.15633333333,8.0498,7.69673333334
318.12,4.60153333333,10.3411333333,5.49516666667,5.75873333333,4.1882,6.8076,5.1656,8.16966666666,7.7542
318.49,4.688,10.3468,5.55313333333,5.96146666667,4.2138,6.77066666667,5.20813333333,8.23506666667,7.7746
318.85,4.699,10.3877333333,5.37603333333,5.88146666667,4.00653333333,6.57806666667,5.081,8.11333333333,7.67373333333
319.22,4.651,10.3978,5.32196666667,5.7798,3.83,6.5408,5.079,8.14793333334,7.62893333333
319.59,4.81113333333,10.6651333333,5.4898,6.11586666667,3.9946,6.84246666667,5.3872,8.33666666666,7.86793333333
319.96,4.80813333333,10.7148,5.4005,6.21813333333,3.917,6.82146666667,5.3546,8.3274,7.80066666667
320.32,4.65826666667,10.5458666667,5.16173333333,6.0922,3.6254,6.5586,5.13613333333,8.20300000001,7.66213333333
320.69,5.00633333333,10.8811333333,5.42503333333,6.39013333334,3.91646666667,6.85093333334,5.42186666667,8.45433333333,7.8918
321.06,5.1928,10.9606,5.4381,6.42326666667,4.082,7.01413333333,5.40666666667,8.58413333334,7.8934
321.43,4.9786,10.7580666667,5.1669,6.23106666667,3.96446666667,6.76826666667,5.07026666667,8.33333333333,7.64173333333
321.80,4.93013333333,10.8266,5.1718,6.21066666667,3.94653333333,6.74793333333,5.03686666667,8.37613333333,7.6524
322.16,4.69033333333,10.7386666667,4.7948,5.92793333333,3.71786666667,6.61646666667,4.86826666667,8.22719999999,7.3552
322.53,4.51766666667,10.7166,4.66253333333,5.65693333333,3.613,6.50433333333,4.75813333333,8.15719999999,7.22586666667
322.90,4.63506666667,10.9728,4.94436666667,5.81433333333,3.84086666667,6.764,4.98466666667,8.39733333333,7.42926666667
323.27,4.632,11.0228,4.93516666667,5.74986666667,3.79,6.6996,4.92233333333,8.35433333333,7.37173333333
323.63,4.7596,11.0436,5.0278,5.72833333333,3.9274,6.68266666667,4.9332,8.40366666667,7.38746666667
324.00,4.96853333333,11.1828666667,5.22053333333,5.82613333333,4.17473333334,6.8496,5.1426,8.56326666667,7.59686666667
324.37,5.208,11.3386,5.4398,6.02966666667,4.37613333333,7.03473333333,5.27693333333,8.78246666667,7.70193333333
