wavelength,Back_CoeFlaf,Belly_CoeFlaf,Breast_CoeFlaf,Crissum_CoeFlaf,Crown_CoeFlaf,DorTail_CoeFlaf,Patch10_CoeFlaf,Patch11_CoeFlaf,Rump_CoeFlaf,Throat_CoeFlaf,WingTip_CoeFlaf
204.22,107.777866667,319.629466667,202.5926,240.3703,185.1852,182.036966667,102.222266667,125.185133333,168.456833334,132.2222,141.8518
204.60,163.333383333,501.818066667,340.606,352.121066667,280.000066667,249.090833333,147.272866667,188.4848,267.878822222,221.818133333,216.969533333
204.98,153.666666667,335.333333333,231.666666666,242.833333333,205.333333333,181.666666667,138.333333333,166.0,214.0,198.666666667,191.0
205.36,148.064466667,270.752666667,194.623733333,210.537633333,168.387066667,161.5054,131.827933333,149.462333333,182.544777778,175.698866667,165.1614
205.74,172.870416667,382.962866667,261.851866667,266.666766667,204.4444,168.333333333,155.1852,175.926,232.222255556,222.963,195.555533333
206.12,115.384666667,257.9488,170.000066667,169.1025,125.641066667,118.5896,106.410266667,115.384533333,138.205088889,156.923133333,118.718
206.50,280.5,655.333333333,427.333333333,377.333333333,295.333333333,263.333333333,247.333333333,297.333333333,338.444444445,394.0,280.666666667
206.87,376.9049,995.238066668,596.1904,506.666666666,448.571399999,404.2858,331.4286,456.190466667,490.634833333,564.761933333,359.047600001
207.25,-359.4445,-1067.7778,-631.111066667,-425.5556,-426.6666,-340.555533333,-281.111133333,-435.555533334,-401.296233333,-573.333333333,-275.555600001
207.63,-242.916666667,-796.666666666,-406.666666666,-285.0,-345.833333333,-245.416666667,-216.666666667,-310.0,-274.722222222,-424.166666667,-164.166666667
208.01,-109.5,-593.333333334,-269.333333333,-202.666666667,-241.333333333,-149.333333333,-138.666666667,-173.333333333,-162.444444444,-276.666666666,-105.333333333
208.39,-320.555433334,-1775.55546667,-926.666666667,-779.999933333,-799.999799999,-637.777733334,-444.444466668,-404.444466667,-361.851855555,-740.0,-306.666666667
208.77,166.166666667,622.666666666,357.333333334,357.333333333,333.333333333,308.666666667,176.0,190.666666667,195.444444445,298.666666667,203.333333333
209.14,144.761916667,850.476066667,433.3334,427.619066667,387.619133334,392.857033333,160.000133334,155.238133333,183.4921,341.904866667,170.4762
209.52,72.9166666666,410.416666667,225.833333333,206.25,207.083333333,213.958333333,99.1666666666,100.0,123.472222222,194.583333333,112.083333333
209.90,112.55555,499.555466667,282.666666667,261.111233333,244.888933333,269.333266667,121.7778,132.444466667,164.0,249.777666667,155.111133333
210.28,1015.83333333,3853.33333333,2286.66666667,1961.66666667,1950.0,2096.66666666,949.999999998,946.666666665,1517.22222222,2070.0,1430.0
210.66,-512.500000001,-1970.0,-1153.33333333,-1050.83333333,-981.666666667,-1087.5,-463.333333333,-483.333333334,-815.833333334,-956.666666667,-788.333333333
211.03,-263.333333334,-1400.0,-832.000000001,-756.666666666,-578.666666665,-664.666666666,-209.333333333,-170.666666667,-536.444444444,-517.333333334,-510.666666667
211.41,119.6297,439.6296,278.148133333,274.814933333,201.481466667,231.481533333,117.407333333,91.1110666667,201.357955556,180.740733333,199.629666667
211.79,69.3056166667,227.5926,153.5186,134.351966667,101.111066667,115.185166667,62.2223333333,49.8147333335,97.9321555555,94.9999333333,107.7778
212.17,69.6396833333,215.135066667,147.5676,124.143933333,91.8918666665,115.135166667,48.4683333333,49.7297333334,87.0569222221,82.7027333333,95.8558666666
212.55,83.6420666666,279.7532,176.543266667,140.617333333,99.2594666667,121.6048,35.5555333333,44.1975999999,100.781866667,92.0987333333,109.382666667
212.92,80.4666666666,296.8,181.6,127.466666667,100.0,106.133333333,39.7333333333,40.5333333333,89.8666666667,89.5999999999,101.066666667
213.30,90.1723833335,267.586133333,183.4482,117.011733333,113.103333333,100.689533333,55.8621333334,61.6091333332,103.256766667,83.9081999999,110.574733333
213.68,146.190316667,927.619133334,519.0478,267.6191,241.904866666,189.523766667,-22.8571333331,35.2379999999,196.349166667,72.3808,232.380866667
214.06,43.19455,253.611066667,140.0,84.3056666666,64.7223333333,42.7776666667,2.22213333326,-0.27773333334,52.7776555555,18.8888,59.4446000001
214.44,40.3334833333,214.6666,129.111,89.4445666666,59.7777333334,42.6666,8.8889333332,0.888800000006,51.4815666667,12.8888666667,61.3334000001
214.81,28.3332666667,134.965933333,91.4285333334,62.6528666666,44.2176000001,33.8094999999,11.9727333333,4.48979999992,34.8752777778,17.2788666667,41.6328
215.19,28.7500333334,167.962933333,112.777733333,76.3891333334,53.3332666666,51.0186333334,13.3332666667,2.0370666666,42.0061111112,17.4073333333,53.7038
215.57,20.2604166666,162.083333333,110.625,71.3541666668,48.9583333334,46.5625000001,-10.625,-6.04166666675,45.1041666667,6.66666666668,51.0416666667
215.95,20.3645833333,146.458333333,102.291666667,67.5000000001,46.0416666667,44.3750000001,-13.7499999999,-6.87500000006,50.8333333334,-6.45833333334,50.2083333334
216.32,20.5556333334,149.494933333,98.7878666667,69.5961666667,42.2222666666,33.8384333334,-15.1514666667,-11.5151333334,54.6801222221,-10.1009333333,54.1414
216.70,21.7460500001,133.6508,86.6666666667,58.6506000001,40.1586666667,35.4762666666,2.06359999999,7.77766666672,60.2380666667,5.71426666668,52.5396666666
217.08,17.2666666667,102.533333333,64.2666666667,41.2666666667,27.1999999999,30.7333333333,-7.46666666666,4.4,49.3333333333,-2.26666666665,40.9333333333
217.46,26.96985,88.3839333334,63.9394666667,53.5858,34.1415333335,35.5050000001,10.6060666667,19.1919333333,52.6600222222,13.5352,46.9697333334
217.83,32.0290166666,78.2608666666,65.8936,58.1642333333,33.1400666667,35.7486666667,17.7777333333,24.3478,51.5620666666,17.2947333333,44.8308666667
218.21,31.9010833333,81.9792666667,75.9375333333,60.3645333333,33.1248666666,40.8331666666,17.2916,28.2290666667,57.829811111,19.7917333333,50.8332
218.59,31.2062166667,71.1404666667,61.5789333334,53.3334666667,31.5789333333,33.6404666667,21.1403333333,28.421,51.1549666667,16.9298666667,39.4738
218.97,47.3333666667,91.0770000001,74.4614666667,74.1026666667,49.5384666666,44.1025666667,35.282,44.2052,70.4787000001,28.7179333333,54.4616
219.34,57.7293666666,93.3334000001,79.1303333333,79.3237333333,58.3574000001,47.5845,42.7052666667,51.2076,74.8952777777,41.8357333333,61.7392666667
219.72,61.8382833333,101.2744,80.4900000001,74.7547,61.7647333334,50.4901666667,47.7450666667,58.7254666667,74.4117333333,41.7646,61.8626666667
220.10,72.0138333335,111.481533333,87.963,84.1667333333,71.1112000001,57.3611999999,53.5186666667,69.2592666665,81.0031777777,55.8333333334,70.7407333333
220.47,83.54165,115.000133333,96.6665999999,84.2186333333,80.6250666668,67.7604,60.8332666667,77.9165999999,89.2708222222,66.3541333334,80.3125999999
220.85,93.7357,124.827733333,105.517333333,93.6206333333,92.5287333334,82.0114666665,67.931,85.5172666665,94.0614,75.1724666666,93.6780000001
221.23,118.592583333,165.7778,136.444466667,134.740733333,125.037,114.222333333,96.2963333333,114.370266667,123.654288889,103.111066667,122.074133333
221.61,133.59375,207.708333333,149.375,150.208333333,152.291666667,143.333333333,97.5000000001,124.166666667,124.583333333,110.625,143.333333333
221.98,85.4081999999,146.938933333,100.2722,100.816166667,105.17,99.2518000001,67.4830666667,78.6393333333,87.1882777778,72.9250000001,105.17
222.36,95.1773833333,156.879266667,101.7022,114.1136,118.2978,110.425433333,71.6311333333,90.7800666667,91.134811111,73.0497999999,109.6454
222.74,128.9506,227.9012,139.2592,166.913433333,168.888866667,162.345666666,89.6295333331,127.160533333,121.7696,94.0739333333,163.21
223.11,93.2051166666,155.555733333,106.1538,112.8208,112.820533333,116.7521,67.5214000001,89.4017333334,89.5157222222,64.6154666668,110.7692
223.49,74.5977000001,108.850466667,79.8851333333,83.1035333332,81.6092666666,77.3563333334,51.7241333333,69.5402666666,63.6589888889,46.3218,76.3217333333
223.87,63.3332999999,103.043533333,75.3623333334,77.1014666666,73.1884000001,66.3042666667,29.2753333333,54.4926666667,47.9227333333,32.0289333333,65.2173333333
224.24,67.3332333333,135.5556,101.555533333,88.5555666666,90.0000000002,82.2223,28.6667333333,56.6666666667,52.9999999999,25.3332666667,74.0
224.62,52.8723666667,107.0922,76.5957333334,72.9076333334,73.4751333335,57.3760666667,29.6454,52.0568,48.5578888889,25.6738,60.8511333333
225.00,32.9999833333,77.5555999999,56.3332,50.6112,48.7778000001,32.5556666667,17.6666666667,32.7778,35.1851222222,6.88886666668,38.9998
225.38,24.9502,65.5720666666,44.6766666667,33.2835,34.0298,16.7165,8.75626666665,21.0946,23.7644333333,-3.68160000001,26.2687333333
225.75,12.97985,51.7174,40.606,23.7375666667,21.5152,2.2727,-1.31326666667,14.7474666667,17.2727111111,-10.2021333333,11.9190666667
226.13,10.7601166667,55.7896,43.7426,26.0235,21.2866,-4.38613333335,-12.3977333333,13.0995333333,15.6140333333,-6.90053333332,7.95339999999
226.51,-3.07691666668,30.6837333333,22.8204666667,5.59823333334,5.64093333334,-13.8888666667,-22.6494666667,-1.28206666667,1.18239999999,-11.9658666667,-5.29893333333
226.88,2.35195,28.972,21.1214666667,6.44856666666,7.53893333333,-3.20863333334,-14.1432666666,3.61360000001,4.24705555556,-5.91913333334,-0.0621999999992
227.26,2.57685,22.553,14.9881333333,4.98833333333,7.61226666667,2.88423333334,-11.9149333333,3.30973333334,2.26966666666,-3.92440000001,3.97173333334
227.64,0.405249999994,17.4218,10.6076,6.55626666667,6.74033333335,5.61703333333,-10.2394,2.02586666666,1.58977777776,-3.05706666667,5.74593333333
228.01,1.62966666667,14.1037333333,9.45186666667,9.5111,7.82226666667,6.69626666666,-5.83713333333,2.34066666667,2.67654444445,-0.503733333334,7.31853333334
228.39,0.664266666675,9.10633333333,4.855,6.9083,5.45886666667,6.01443333334,-5.28986666667,0.603733333328,0.785011111125,-1.9082,5.70046666667
228.76,2.92743333333,8.14086666667,5.59826666667,8.16246666667,5.85460000001,9.44436666668,-2.73493333333,2.22226666666,1.93385555556,0.662466666666,6.08973333334
229.14,7.07268333333,9.386,8.10199999999,11.2844666667,9.19733333334,12.9084333333,2.09626666667,6.34553333334,4.76853333333,5.57140000001,9.25413333333
229.52,5.56875000001,7.63666666667,6.50786666666,10.6435666667,8.13060000001,11.1111333333,1.2346,5.55560000001,3.73903333333,4.72653333333,8.90653333334
229.89,7.37101666667,9.20546666667,7.12526666666,11.9656333333,8.68146666665,12.6536333333,2.96473333333,6.22446666667,5.39453333333,5.73306666667,10.4832
230.27,9.02323333335,9.53486666666,8.34106666666,13.0310666667,9.41066666665,14.5037666667,4.62013333334,7.39539999999,6.24282222221,6.10846666667,11.6433333333
230.65,10.6599,11.2065333333,9.06493333331,14.3286666667,10.8597333333,16.6893,6.74200000001,8.88393333333,7.084,7.45099999999,13.5294666667
231.02,8.51933333335,8.83826666667,6.94,12.4906666667,8.83833333335,14.9052333333,4.98099999999,7.13760000001,5.00889999999,6.30206666666,12.2854
231.40,6.36906666667,6.96453333333,4.28446666667,11.5218666667,6.53433333333,12.8866,3.49046666667,4.94619999999,3.24787777778,4.45,10.5541333333
231.78,6.26728333334,7.8818,4.40986666667,10.7899333333,5.81586666667,13.7153333334,4.0278,4.63546666666,3.72107777778,4.13193333334,10.3992
232.15,9.78683333333,12.289,7.41526666667,13.5335,8.45953333333,16.9973333333,7.44999999999,8.21593333333,7.15111111111,7.39766666666,13.4725333333
232.53,10.04985,12.663,7.78993333334,13.3877,8.56866666667,17.5361666667,6.86600000001,8.42399999999,6.85686666666,7.46373333332,13.0796666667
232.90,8.66668333333,12.4190666667,8.11426666667,14.0569666667,7.90486666667,16.2857666667,6.68573333332,7.19986666667,6.41588888889,6.30480000001,13.7904
233.28,9.07143333334,13.4856666667,9.14280000001,14.8095666667,7.73326666667,16.0475333333,6.22859999999,7.04766666667,7.38413333333,6.17146666667,14.343
233.66,10.12135,15.07,11.2044666667,16.7785333333,8.57133333332,17.3576666667,7.731,8.21653333335,7.70925555555,7.8244,15.1634
234.03,10.7860833333,15.9569333333,12.2191333333,17.1428333333,9.14640000001,18.3738333333,8.91273333335,9.6316,8.9277,8.96686666666,15.8311333333
234.41,9.73614999999,15.0746666667,11.0114666667,15.8489333333,8.68940000001,16.262,8.51366666666,9.44586666667,8.54573333332,8.49600000001,15.3210666667
234.78,10.8508166667,15.3228666667,12.6352,16.3874333333,9.84299999999,16.6143,10.035,10.5235333333,10.1570666667,9.80793333334,16.5968
235.16,14.4120333333,17.5830666667,15.6042666667,18.5240666667,13.2845333333,19.6189,13.9174,13.7550666666,13.2604111111,13.0738666667,19.1402666667
235.54,13.8308,16.4366,15.0260666667,17.5723,12.7542,18.0251333333,13.4966,13.1255333333,12.7814555556,12.6354,17.2531333333
235.91,15.5303333333,17.0466666667,16.2293333333,18.7455666667,15.1254666667,18.6952666667,14.6094,15.2114,13.5435222222,15.0826,17.9928666667
236.29,15.4132333333,16.4166666667,16.486,18.2015666667,15.6388666667,19.0208666667,14.6944,15.5554,13.6666222222,15.5139333333,18.0833333333
236.66,16.5982833333,17.6685333333,17.8594666667,19.9658333333,16.796,19.3863666667,16.8232,17.1368666667,15.1487888889,17.9413333333,20.1771333333
237.04,15.6090333333,16.1982,16.3453333333,18.1459666667,15.7831333333,18.4538333333,15.7295333333,15.9304,14.1744777778,17.4430666667,18.7282
237.41,12.40215,13.1039333333,13.3063333333,15.0069666667,13.2928,16.3224666666,13.7246666667,13.8462,11.0278,15.3034666667,15.3576
237.79,12.6863,13.2681333333,13.5033333334,13.7581333333,13.3595333333,17.4967333333,14.2353333333,13.6339333333,11.8671555556,15.1242666667,15.7516666667
238.17,10.1828,10.8233333333,10.7436666667,11.2617333333,11.5404,16.0225666667,11.5538,11.6334,9.45322222223,13.1474,13.32
238.54,7.37266666667,7.99473333333,7.6854,8.21396666668,8.74266666667,14.1585333333,8.69120000001,8.29160000001,6.72245555556,10.3546666667,10.806
238.92,5.9294,7.14200000001,6.3132,6.77026666667,6.77626666667,12.3582,6.74000000001,6.27660000001,5.13108888889,8.2998,9.14093333333
239.29,1.45406666667,3.01626666667,1.71153333333,3.1476,2.64506666667,8.52776666665,2.693,1.532,1.10111111111,3.91393333333,5.4338
239.67,2.59233333333,4.42993333333,2.7144,4.20736666667,3.746,10.0760333333,4.10413333333,2.80126666667,2.17688888889,5.30946666666,7.36159999999
240.04,1.88848333333,3.0898,1.48133333333,3.28963333333,2.3392,8.9571,3.25526666667,2.34893333333,1.65045555556,4.09346666667,6.9688
240.42,1.46526666667,2.1386,0.3376,2.6796,1.1862,7.78783333332,2.41546666667,1.48913333333,1.28701111111,3.25546666667,6.30306666667
240.79,2.00293333333,2.315,0.947000000001,2.8861,1.30766666667,8.32006666667,2.6306,1.69106666667,1.97788888889,3.18673333333,6.45613333333
241.17,2.70056666667,3.432,1.8804,3.34303333333,1.92626666667,9.02353333333,3.41213333333,2.5378,2.60465555555,3.72126666667,7.70546666667
241.54,2.92233333333,3.8724,1.7992,3.2679,2.21626666667,9.18973333333,3.3602,2.693,2.93215555556,3.8486,8.23346666667
241.92,2.57975,3.31146666667,1.17713333333,2.75843333333,2.09033333333,8.41869999999,2.73926666667,2.52486666667,2.59705555556,3.58066666667,7.84366666667
242.29,3.85531666667,4.42566666667,2.66353333333,4.12276666667,3.51913333333,9.09343333333,3.9572,3.39186666667,3.79838888889,4.83826666667,9.08573333334
242.67,5.15853333333,5.68226666667,4.29866666667,5.24486666667,4.6782,10.2474333333,5.0816,4.92313333333,4.95988888889,6.0614,10.0674
243.05,5.84651666667,6.2018,5.10686666667,6.07333333333,5.3692,10.9753666667,5.89846666667,5.8478,5.85,6.85053333333,10.9408666667
243.42,6.99355,7.33153333333,6.63986666667,6.99676666667,6.51506666667,11.8941666667,6.77806666667,7.104,7.05252222222,7.86706666667,11.8473333333
243.80,6.60615,6.95793333333,6.46486666667,6.68896666667,6.22713333333,11.6073,6.15986666667,6.90873333333,6.68302222222,7.43326666667,11.4503333333
244.17,5.62923333333,6.48246666666,5.9474,5.98793333333,5.34513333333,11.0767,5.5384,5.78106666667,5.84847777778,6.6936,10.6676666667
244.55,5.01323333334,6.05526666667,5.42646666667,5.69696666667,4.7846,10.9190333333,5.10993333333,5.20673333333,5.19128888889,6.13893333333,9.94286666666
244.92,3.7722,5.055,4.31046666667,4.5538,3.8452,9.81809999998,3.9806,4.03126666667,4.0017,5.11413333333,8.84953333333
245.30,3.7297,4.61933333333,4.17346666667,4.5504,3.90933333333,9.36296666667,3.75946666667,3.94073333333,3.87177777778,5.14393333333,8.52866666668
245.67,3.94593333333,4.391,4.40186666667,4.75386666667,3.9206,9.23233333332,3.89853333333,3.9644,3.89625555555,5.33913333333,8.84386666666
246.05,4.14788333333,4.2562,4.49,4.8323,3.95266666667,9.28056666667,4.1296,4.21293333333,4.03388888889,5.5116,8.99340000001
246.42,3.80776666667,3.8966,4.01286666667,4.27176666667,3.4466,8.73436666667,3.82006666667,4.0526,3.61076666667,5.1976,8.66226666667
246.79,3.6436,3.64066666667,3.80133333333,4.1356,3.47433333333,8.36443333333,3.731,3.951,3.47986666667,5.15226666667,8.59273333334
247.17,3.52348333333,3.41253333333,3.60526666666,3.96943333333,3.48906666666,8.25403333333,3.5312,3.84006666667,3.27215555555,5.01186666667,8.3504
247.54,3.19578333333,3.15913333333,3.34353333333,3.82163333333,3.17946666667,8.07326666667,3.3586,3.53273333333,2.96101111111,4.8902,8.14533333333
247.92,3.39533333333,3.3346,3.4002,3.8621,3.21753333333,8.11213333333,3.46626666667,3.55886666667,3.16017777778,5.0652,8.22679999999
248.29,3.77903333333,3.6922,3.71393333333,4.00456666667,3.61573333333,8.28783333333,3.764,4.00333333333,3.54547777778,5.45813333333,8.52826666667
248.67,4.18108333333,4.12766666667,4.26493333333,4.3978,4.0236,8.5458,4.16613333333,4.4678,3.93517777778,5.94753333333,8.98133333333
249.04,4.44485,4.27026666667,4.4712,4.7137,4.245,8.7781,4.25506666667,4.84313333333,4.079,6.0964,9.22373333334
249.42,4.32023333333,4.2586,4.44353333333,4.6165,4.13513333333,8.7181,4.162,4.88053333333,3.93543333333,5.98546666667,9.10153333333
249.79,4.44446666667,4.50733333333,4.56753333333,4.82546666667,4.30413333333,8.8646,4.2956,5.13453333333,4.04827777778,6.08526666667,9.00626666667
250.17,4.44418333333,4.665,4.60653333333,4.79596666667,4.40953333333,8.95606666667,4.34166666667,5.17633333333,4.06974444445,6.1586,8.92686666667
250.54,4.3361,4.5602,4.43793333333,4.7602,4.43453333333,9.04273333334,4.21953333333,5.13886666667,4.03927777778,6.0482,8.87253333333
250.92,4.59371666667,4.91813333333,4.70653333333,4.91966666667,4.53733333333,9.36716666668,4.42793333333,5.38353333333,4.30276666667,6.22953333333,9.03586666667
251.29,4.22831666667,4.87293333333,4.41706666667,4.62636666667,4.23393333333,8.95933333333,4.1966,5.13826666667,3.96114444444,6.17346666667,8.74433333333
251.66,4.54105,5.00573333333,4.48,4.69533333333,4.5484,8.77126666666,4.36186666667,5.48193333333,4.1137,6.41526666667,8.9486
252.04,4.56748333333,5.0068,4.8698,4.85043333333,4.7368,8.7414,4.56446666667,5.80166666667,4.2364,6.54926666667,9.17986666665
252.41,4.18638333333,4.5128,4.47273333333,4.7238,4.49666666667,8.51923333333,4.11086666667,5.28026666667,3.80955555555,6.0116,8.89693333334
252.79,3.58845,3.93833333333,3.84773333334,4.09286666667,4.1562,8.138,3.61726666667,4.83546666667,3.43355555556,5.51426666667,8.44839999999
253.16,3.76018333333,4.5554,4.28066666667,4.32443333333,4.6096,8.28666666666,4.03066666666,5.08,3.72606666667,6.0546,8.96106666667
253.54,3.08016666667,4.14066666667,3.55586666667,3.68293333333,3.95846666667,7.66046666666,3.40333333333,4.35693333333,3.09176666667,5.4928,8.48059999999
253.91,2.17096666667,3.4892,2.99273333333,2.90493333333,3.26506666667,6.92806666667,2.6148,3.52013333333,2.32328888889,4.80333333334,7.93233333333
254.28,1.80826666667,3.10246666667,2.58166666667,2.5976,2.88313333333,6.46566666667,2.14313333333,3.0432,1.7059,4.48706666667,7.81353333333
254.66,2.0621,3.26233333333,2.99226666667,2.61346666667,2.92606666667,6.36123333333,2.5946,3.03973333334,1.76054444444,4.70646666667,7.82673333334
255.03,1.44768333333,2.58806666667,2.36646666667,2.1754,2.6182,5.94146666667,2.06953333333,2.5528,1.15636666667,4.1944,7.50266666667
255.41,1.22816666666,2.3158,2.3688,1.96603333333,2.24693333333,5.77383333333,2.09333333333,2.40586666667,1.15872222222,3.86313333333,7.48819999999
255.78,0.766366666668,2.1156,2.08786666667,1.5493,1.80606666667,5.20576666667,1.62933333333,2.08786666667,0.774177777779,3.35826666667,7.06986666666
256.15,-0.221050000001,1.2234,0.911933333333,0.369833333333,1.07306666667,4.15366666667,0.600399999999,0.967466666665,-0.383611111113,2.35753333333,5.77693333333
256.53,-0.0903666666653,1.25566666667,0.8138,0.4772,0.835333333333,4.14713333333,0.544466666667,1.12093333334,-0.388844444443,2.40366666667,5.74506666667
256.90,0.284816666667,1.41153333333,1.2036,0.644066666667,0.871800000001,3.97966666667,0.579400000001,1.2086,-0.342544444444,2.38746666667,5.96333333333
257.28,0.802699999999,1.4498,1.401,0.894033333333,0.969466666667,4.3295,1.103,1.61446666667,0.148266666668,2.56613333333,6.15073333333
257.65,1.72621666667,2.049,2.0874,1.79856666667,1.7524,5.23596666667,2.11433333333,2.4534,1.18754444444,3.43926666667,6.7784
258.02,2.66553333333,2.81053333333,2.73946666666,2.67936666667,2.53486666667,6.09543333333,2.83346666667,3.21333333333,2.14696666667,4.32326666667,7.43906666667
258.40,3.04925,3.36653333333,3.0924,3.213,2.83173333333,6.6805,3.31673333333,3.555,2.6654,4.56913333333,7.6504
258.77,3.51273333333,3.88566666667,3.46506666667,3.83353333333,3.3272,7.3602,3.70926666667,4.13686666667,3.17515555555,5.0018,8.18393333333
259.15,3.26341666667,3.592,3.08726666667,3.5281,2.85766666667,6.99376666667,3.3472,3.74606666667,2.76261111111,4.67753333333,7.84313333333
259.52,3.42481666667,3.57506666667,3.0896,3.60273333333,2.98826666667,7.16506666667,3.35813333333,3.9014,2.85088888889,4.81046666667,7.97773333333
259.89,3.53251666667,3.60653333333,3.09013333333,3.62533333333,3.017,7.4182,3.41926666667,3.96213333333,2.97211111111,4.8492,8.00673333333
260.27,3.91735,3.86146666667,3.32613333333,3.8598,3.249,7.832,3.69993333333,4.23186666667,3.22737777778,5.08353333333,8.3414
260.64,4.1581,4.06373333333,3.61446666667,4.01513333333,3.5212,7.99453333333,3.92633333333,4.4446,3.45193333333,5.27986666667,8.57866666667
261.01,4.16691666667,4.0934,3.5856,4.01026666667,3.58186666667,8.02146666667,3.94826666667,4.474,3.50791111111,5.33053333333,8.57626666667
261.39,4.15796666667,4.08113333333,3.56146666667,4.00286666667,3.59946666667,7.96473333333,3.81953333333,4.3716,3.45846666666,5.3766,8.5016
261.76,4.2938,4.1524,3.6728,4.15063333333,3.80173333333,8.0674,3.81466666667,4.53506666667,3.5134,5.47206666667,8.57793333333
262.13,4.24791666666,4.1458,3.65786666667,4.1277,3.82326666667,8.0517,3.7834,4.62373333333,3.41198888889,5.4082,8.5682
262.51,4.41545,4.25853333334,3.92673333333,4.39323333333,4.07206666667,8.09856666667,3.87453333333,5.031,3.58485555555,5.64926666667,8.8274
262.88,4.34153333333,4.15326666667,3.82186666667,4.14346666667,3.91626666667,7.90513333333,3.65273333333,4.88386666667,3.34623333333,5.5418,8.8364
263.25,4.581,4.48026666667,4.0988,4.45736666667,4.26006666667,8.10096666667,3.97253333333,5.1304,3.61714444444,5.78286666667,9.07346666667
263.63,4.60813333333,4.47993333333,4.02946666667,4.4385,4.2192,7.9942,4.0,5.02506666666,3.46905555556,5.63846666667,8.84739999999
264.00,4.74395,4.63146666667,4.2074,4.4752,4.50406666667,8.043,4.32866666667,5.14833333333,3.56243333333,5.98393333333,8.98553333334
264.37,4.6309,4.654,4.35946666666,4.57396666667,4.50026666667,8.07466666667,4.594,5.32413333333,3.83662222222,6.16106666667,9.01059999999
264.75,4.49023333333,4.4928,4.31086666667,4.68653333333,4.29726666667,7.87683333333,4.4962,5.15006666667,3.63272222222,5.996,8.88106666666
265.12,4.2728,4.25613333333,4.09893333333,4.63713333333,3.99193333333,7.7818,4.40326666667,5.04506666667,3.52057777778,5.72053333333,8.75613333333
265.49,3.8077,3.903,3.59693333333,4.42393333333,3.5612,7.4969,4.14386666667,4.5996,3.2118,5.31893333333,8.34326666667
265.87,3.8096,3.9404,3.652,4.53943333333,3.3064,7.38326666667,4.17173333334,4.51733333333,3.30952222222,5.25286666667,8.3626
266.24,3.61633333333,3.67126666667,3.35626666667,4.36133333333,2.88213333333,7.2341,3.91006666666,4.12426666667,3.31952222222,4.89526666667,8.15973333333
266.61,3.05901666667,2.94086666667,2.6762,3.5728,2.2628,6.68743333333,3.2174,3.2828,2.68913333333,4.19273333333,7.523
266.98,2.54358333333,2.39293333333,2.27273333333,3.2834,1.94966666667,6.38926666667,2.80726666667,2.86166666667,2.39523333333,3.68206666667,6.96393333333
267.36,2.82158333334,2.4108,2.5514,3.38026666667,2.26173333333,6.7439,2.96786666667,3.22986666666,2.6948,3.94986666667,7.27626666667
267.73,2.90156666667,2.55513333333,2.74986666667,3.46803333333,2.38153333333,6.87216666667,3.06226666667,3.316,2.86915555556,4.0876,7.49433333333
268.10,3.20241666666,2.91246666667,3.12633333333,4.02113333333,2.7276,7.09126666667,3.24073333333,3.6472,3.1558,4.25426666667,7.87046666667
268.48,3.015,2.52813333333,2.8936,3.8458,2.39266666667,6.6284,2.80413333333,3.22846666667,2.75344444444,3.98006666667,7.48713333333
268.85,2.6507,2.27886666667,2.54286666667,3.3004,2.0786,6.32533333333,2.53506666667,2.92353333333,2.53432222222,3.7154,7.16913333334
269.22,3.04368333333,2.6252,2.99493333334,3.59686666667,2.48286666667,6.6467,2.84513333333,3.21473333333,2.82181111111,4.14886666667,7.52593333333
269.59,3.54195,2.95093333333,3.375,3.87433333333,2.78386666667,6.97086666667,3.201,3.66933333333,3.1555,4.4028,8.0402
269.97,3.77491666667,3.14526666667,3.59793333333,4.01086666667,3.0904,7.43866666667,3.44693333333,3.88746666666,3.39124444444,4.675,8.34213333334
270.34,4.04178333333,3.412,3.96906666667,4.17813333333,3.43326666667,7.78173333333,3.78326666667,4.26753333333,3.67914444444,5.0524,8.5934
270.71,4.2971,3.85033333333,4.37866666667,4.49533333333,3.63266666667,8.14513333333,4.12473333333,4.62806666667,3.97091111111,5.34473333333,8.8186
271.09,4.56471666667,4.00806666667,4.4634,4.49866666667,3.67993333333,8.12046666667,4.25,4.77826666667,4.03843333333,5.41873333333,8.9138
271.46,4.46403333333,3.95586666667,4.39873333333,4.39566666667,3.48953333333,8.0381,4.20186666667,4.66413333333,3.90378888889,5.33153333333,8.6906
271.83,4.58246666667,4.017,4.55073333333,4.53726666667,3.5564,8.18216666667,4.261,4.8468,4.01573333333,5.41993333333,8.7658
272.20,4.648,4.05446666667,4.469,4.4394,3.47606666667,8.2437,4.23713333333,4.91853333333,4.08175555556,5.3658,8.75346666667
272.58,4.96843333333,4.49613333333,4.72533333333,4.78783333333,3.79813333333,8.6643,4.56853333333,5.39733333333,4.47923333333,5.67886666667,9.15713333333
272.95,5.16503333333,4.7248,4.81853333333,5.03,3.8956,8.87553333333,4.75086666667,5.58613333333,4.74613333333,5.87926666667,9.28226666667
273.32,5.33253333333,4.8224,4.83626666667,5.36713333333,3.94686666667,8.95170000001,4.96513333333,5.69986666667,4.92154444444,6.0214,9.33886666667
273.69,5.46511666667,4.964,5.13786666667,5.6116,4.15473333333,9.22660000001,5.14586666667,5.87113333333,5.20855555555,6.29893333333,9.34053333332
