wavelength,Back_GeoMagf,Belly_GeoMagf,Breast_GeoMagf,Crissum_GeoMagf,Crown_GeoMagf,DorTail_GeoMagf,Patch10_GeoMagf,Rump_GeoMagf,Throat_GeoMagf,WingTip_GeoMagf
520.72,12.2295952381,25.5415666667,9.37156666666,19.5350666667,9.16839999999,10.2814333333,24.5386666667,11.9727333333,10.0378666667,11.7330333333
521.06,12.2410285714,25.5745333333,9.3782,19.5711333333,9.18006666667,10.2972333333,24.5659333333,11.9996666666,10.0693,11.7619333333
521.41,12.2940238095,25.6720666667,9.4326,19.6424,9.23526666667,10.3546666667,24.6730666666,12.0446,10.1201333333,11.8129333333
521.75,12.293547619,25.7184333333,9.43556666667,19.6575333333,9.22226666667,10.3523,24.672,12.0477333333,10.1163333333,11.8048666667
522.10,12.2742380952,25.7043333333,9.42046666666,19.6655333333,9.20153333333,10.3345,24.6507333333,12.0300666667,10.1043333333,11.7895
522.45,12.2702666667,25.6830333333,9.39116666667,19.6590666667,9.19439999999,10.3258333333,24.6486666667,12.0271333333,10.0825333333,11.7844666667
522.79,12.2536523809,25.6937666667,9.38683333333,19.6530666667,9.17253333333,10.3166666667,24.6544666667,12.0069333333,10.0763,11.7767333333
523.14,12.2828142857,25.7068666667,9.40033333334,19.6818,9.20886666665,10.3541,24.6768,12.0594,10.1168333333,11.7987
523.48,12.3090428571,25.7274,9.43813333333,19.7008,9.23159999999,10.3826,24.7146,12.0885333333,10.1428333333,11.8392
523.83,12.3338047619,25.7912333333,9.48326666667,19.7328666667,9.26473333333,10.4306,24.7598666667,12.1325333333,10.1679666667,11.8724
524.17,12.3228619048,25.8108333333,9.475,19.7445333333,9.2432,10.4326,24.7844,12.1224,10.188,11.8864
524.52,12.2916523809,25.8000666667,9.45296666667,19.7242666667,9.21786666667,10.4193666667,24.7652666667,12.0832666667,10.1678666667,11.8824
524.87,12.2752857143,25.7787,9.44456666667,19.7004,9.20173333333,10.3946333333,24.738,12.055,10.1394333333,11.8608666667
525.21,12.2431857143,25.7452,9.4294,19.6634,9.18053333332,10.3788666667,24.6831333334,12.0343333333,10.126,11.8400666667
525.56,12.2299190476,25.7374333333,9.42120000001,19.6602666667,9.19466666668,10.3973333333,24.7080666667,12.0345333333,10.1204,11.8531333333
525.90,12.2404238095,25.7588333333,9.4502,19.6676666667,9.21866666667,10.4301333333,24.7451333333,12.0600666667,10.143,11.8816
526.25,12.2182380953,25.7641333333,9.42246666667,19.6586,9.20200000001,10.4162666667,24.7555333333,12.0506,10.1222,11.8762666667
526.59,12.1959761905,25.7552333333,9.41193333333,19.6555333333,9.18753333333,10.4069,24.7616666667,12.0491333334,10.1066333333,11.8796333333
526.94,12.188747619,25.7587666667,9.41589999999,19.6442666667,9.17933333333,10.4156333333,24.7716,12.0504,10.1072,11.8892666666
527.28,12.1810619047,25.7810666667,9.40386666667,19.6531333333,9.17,10.4276333333,24.7909333333,12.0467333333,10.1005,11.8933333333
527.63,12.1581619048,25.7472,9.37150000001,19.6215333333,9.14053333335,10.3957333333,24.7753333333,12.0225333333,10.0722666667,11.8747
527.97,12.1656666667,25.7705666667,9.37650000001,19.6266,9.14066666667,10.3929333333,24.7863333333,12.0308,10.0688666667,11.8819
528.32,12.1680714286,25.7849666667,9.39010000001,19.6347333333,9.15179999999,10.407,24.8036666667,12.0548,10.0858666667,11.8843
528.66,12.1669428571,25.8110333333,9.3879,19.6525333333,9.1548,10.4209333333,24.8238,12.0616,10.0873333333,11.8975666667
529.01,12.1670428571,25.8261,9.38593333333,19.6558,9.14913333333,10.4183666667,24.8463333334,12.0584666667,10.0773666667,11.9065
529.35,12.1624238095,25.8221333333,9.38270000001,19.649,9.1358,10.4023,24.8433333333,12.0546,10.0678,11.9041
529.70,12.1538428571,25.8208333334,9.37486666667,19.6506,9.1254,10.3888333333,24.8434666667,12.0488,10.0527666667,11.9
530.04,12.1532,25.8249666667,9.38270000001,19.6527333333,9.12113333334,10.3878333333,24.8408,12.0442,10.0494666667,11.8969
530.39,12.1559428571,25.8373333333,9.38316666667,19.6563333333,9.12300000001,10.3843333333,24.8454666667,12.0433333333,10.0575333333,11.8999333333
530.73,12.1480428572,25.8414,9.36669999999,19.6513333333,9.11053333333,10.3669333333,24.8496666667,12.0343333333,10.0402333333,11.8974
531.08,12.1552857143,25.8594666667,9.36969999999,19.6570666667,9.11526666667,10.3701,24.8500666667,12.0456,10.0418,11.9066666667
531.42,12.187147619,25.9083,9.40399999999,19.7129333333,9.15359999999,10.4021666667,24.8918666667,12.0758,10.0722666667,11.9397333333
531.77,12.1850714286,25.9018333333,9.40496666666,19.7192,9.15713333335,10.4142666667,24.8974666667,12.0824,10.0622,11.9487333333
532.11,12.2009619048,25.9049,9.40670000001,19.7345333333,9.16360000001,10.4142,24.9112,12.0766666667,10.0520666667,11.9647666667
532.46,12.2050904762,25.9130666667,9.41273333334,19.7423333333,9.16573333333,10.4077,24.9319333333,12.0818,10.0417666667,11.969
532.80,12.232752381,25.9497333333,9.42916666667,19.7806666667,9.19386666667,10.4364666667,24.9588,12.1252,10.0713333333,11.9940666667
533.15,12.2420333333,25.9730666667,9.43273333334,19.8133333333,9.20986666667,10.4471333333,24.9800666667,12.1373333333,10.0824,12.0165
533.49,12.2622666667,26.0243,9.44536666667,19.8514666667,9.22473333335,10.4700666667,25.0086,12.1493333333,10.1076333333,12.0367666667
533.84,12.2637238095,26.0344,9.44503333334,19.8656666667,9.22740000001,10.4770666667,25.0242,12.1540666667,10.1212666667,12.0433333333
534.18,12.2759142857,26.0598,9.45596666667,19.8883333333,9.24273333334,10.4890333334,25.05,12.1668,10.1199333333,12.0557333333
534.52,12.3176952381,26.1038333333,9.4929,19.944,9.27106666667,10.5228666666,25.1031333333,12.1934666667,10.1554333333,12.0836333333
534.87,12.3227,26.0963333333,9.50533333334,19.9623333333,9.27419999999,10.5184333333,25.1316,12.1922,10.1477666667,12.0982666667
535.21,12.3230666667,26.1189666667,9.51293333333,19.9808666667,9.26673333334,10.5417333333,25.156,12.2014666667,10.1577333333,12.0969666667
535.56,12.3570428571,26.1625666667,9.54283333333,20.0273333333,9.29066666667,10.5639333334,25.2119333333,12.2406666667,10.1993,12.1283
535.90,12.369652381,26.1916,9.56233333333,20.0599333333,9.29333333334,10.5833666667,25.2443333333,12.2592,10.2231666667,12.1441
536.25,12.3894666667,26.2226,9.568,20.0924,9.30566666665,10.6124333333,25.2748666667,12.2851333333,10.2490333333,12.157
536.59,12.3963333333,26.2360666667,9.57343333333,20.1242,9.32093333333,10.635,25.2984666667,12.3006,10.2726333333,12.1733
536.93,12.4233285714,26.2642666667,9.59593333333,20.1456,9.33666666667,10.6672,25.3280666667,12.328,10.2948666667,12.1812666667
537.28,12.4368857143,26.257,9.60236666667,20.1656666667,9.35533333333,10.6762333333,25.3626,12.3454,10.3025333333,12.2016666667
537.62,12.4437714286,26.2727333333,9.62633333334,20.1920666667,9.37766666667,10.6977333333,25.3897333333,12.3742,10.3201333333,12.2246333333
537.97,12.4452,26.3104666667,9.61436666666,20.2064666667,9.37026666667,10.7167333333,25.4218,12.3868,10.3220333333,12.2272
538.31,12.4029952381,26.2811333333,9.58146666667,20.1914,9.35200000001,10.6971666667,25.3956,12.3528666667,10.2990666667,12.2093
538.65,12.3874285714,26.2915,9.57596666667,20.1728,9.34673333333,10.702,25.3937333333,12.3678666667,10.3048666667,12.1919333333
539.00,12.3767476191,26.2763333333,9.54806666667,20.1595333333,9.3252,10.6608333333,25.3845333333,12.3464,10.2726666667,12.1926
539.34,12.3599904762,26.2920666667,9.51806666667,20.1405333333,9.31373333333,10.6532,25.3688,12.3244666666,10.2416333333,12.1907333333
539.69,12.3246380952,26.2626666667,9.49063333333,20.1036666667,9.30220000001,10.6260666667,25.3376,12.3057333333,10.2010666667,12.1726666667
540.03,12.3196,26.2384333333,9.49740000001,20.0956,9.31140000001,10.6305666667,25.3212,12.2994,10.2029666667,12.1901
540.37,12.2920952381,26.2006666667,9.47596666666,20.0566,9.28026666666,10.6071666667,25.2914,12.2566666667,10.1542333333,12.1616333333
540.72,12.2648619048,26.1986333333,9.46266666667,20.0354666667,9.24613333333,10.5841666667,25.2848666667,12.2402,10.1324,12.1442333333
541.06,12.2364761905,26.1732333333,9.4468,19.9972,9.22913333334,10.5812,25.2376666667,12.23,10.1109,12.1347333333
541.40,12.2397238095,26.1866,9.44729999999,20.0019333333,9.22493333333,10.5835333333,25.2515333333,12.2322666667,10.1045,12.1375666667
541.75,12.2478,26.1757,9.46143333333,20.0002666666,9.23320000001,10.5895666667,25.2576,12.237,10.1126666667,12.1452
542.09,12.2344380952,26.1691,9.45726666667,19.9918666667,9.21393333333,10.5793666667,25.2472666667,12.2270666667,10.0993666667,12.1296666667
542.43,12.2282952381,26.1570666667,9.45236666667,19.9922666667,9.2064,10.5811666667,25.2309333333,12.2274666667,10.0921333333,12.1287333333
542.78,12.2197904762,26.1361666667,9.45643333334,19.9782,9.20246666667,10.5939333333,25.2229333333,12.2292666667,10.0818333333,12.1137
543.12,12.1998190476,26.1009,9.44933333333,19.9624666667,9.19093333332,10.597,25.2082,12.2214,10.0808666667,12.0909333333
543.46,12.2027380952,26.1081,9.44716666667,19.9736666667,9.19066666667,10.6146333333,25.2114,12.2244666667,10.0917,12.0825333333
543.81,12.2196619048,26.1212,9.47609999999,19.9924,9.19973333335,10.6325666667,25.2336,12.2397333333,10.1092666667,12.0891
544.15,12.2056095238,26.117,9.47019999999,19.992,9.18586666667,10.6286333333,25.2460666667,12.2414,10.1034333333,12.0786666667
544.49,12.2349571429,26.1354333333,9.50240000001,20.0342,9.22386666667,10.6764,25.2734666667,12.2753333333,10.1381333333,12.1181
544.84,12.2591952381,26.1661333333,9.53053333334,20.0622666667,9.21419999999,10.6949333333,25.3096666667,12.2758666666,10.1563333333,12.107
545.18,12.2705809524,26.1591666667,9.53976666667,20.0734,9.22160000001,10.7096666667,25.3084666667,12.2778666667,10.1585333333,12.1135333333
545.52,12.2657333333,26.1734666667,9.56516666667,20.0989333333,9.22726666667,10.7254666667,25.3236,12.3051333333,10.1708333333,12.1252666667
545.87,12.277847619,26.1998333333,9.56653333334,20.1133333333,9.23366666667,10.7344666667,25.3499333333,12.3332666667,10.1684333333,12.1459333334
546.21,12.2933666667,26.2353666667,9.59106666667,20.1500666667,9.24286666665,10.7532,25.4081333333,12.3546666667,10.1841666667,12.1626666667
546.55,12.3225809524,26.2834333333,9.612,20.195,9.27426666665,10.7771666667,25.4373333333,12.3892,10.2151,12.2087
546.90,12.3400047619,26.3348,9.63416666667,20.2398,9.28753333333,10.7989,25.4864666667,12.4181333333,10.2118333333,12.2355666667
547.24,12.3528476191,26.3939333333,9.62890000001,20.2725333333,9.27533333333,10.7976333333,25.5341333333,12.4234,10.2135666667,12.252
547.58,12.2935285714,26.3634,9.55563333334,20.2308666667,9.2176,10.7506666667,25.5027333333,12.3795333333,10.1482333333,12.1992333333
547.92,12.3144190476,26.3953666667,9.5644,20.2700666667,9.22206666667,10.7736666667,25.5228,12.3943333333,10.1702333333,12.2173
548.27,12.3047333333,26.3992333333,9.5259,20.2532,9.19459999999,10.7649,25.5208666667,12.3726,10.1378,12.1944666667
548.61,12.3095190476,26.4491,9.49689999999,20.2986666667,9.20653333333,10.7670333333,25.564,12.3992,10.1405333333,12.2051333333
548.95,12.3171809524,26.5174333333,9.47423333333,20.3394666667,9.20793333335,10.7749666667,25.6150666667,12.3936,10.1347666667,12.2022666667
549.29,12.3279142857,26.5244666667,9.45166666666,20.3464666667,9.19433333334,10.7644,25.6103333333,12.3712666667,10.1151333333,12.1961
549.64,12.3138142857,26.5214666667,9.44056666667,20.3493333333,9.181,10.7624333333,25.5866666667,12.3577333333,10.1193333333,12.1905666667
549.98,12.3399857143,26.5743666667,9.44126666667,20.3944666666,9.22079999999,10.8052666667,25.6370666667,12.3701333333,10.1380666667,12.2246
550.32,12.3445,26.6431666667,9.43076666667,20.4163333333,9.18846666667,10.8101,25.6982,12.36,10.1402,12.2004
550.66,12.3975,26.7009,9.47053333333,20.4476,9.22193333333,10.8412,25.7334,12.3698666666,10.2017666667,12.2370333333
551.01,12.4219380952,26.7223666667,9.50440000001,20.4703333333,9.23893333332,10.8734666667,25.8067333333,12.4064666667,10.2211333333,12.2544666667
551.35,12.4920619048,26.8422333333,9.5778,20.5234666667,9.29966666667,10.9506,25.8909333333,12.4544,10.2842333333,12.3047666667
551.69,12.5364428572,26.9509,9.60589999999,20.5746666667,9.3434,10.9790333333,25.9742,12.4906,10.3175333333,12.3546333333
552.03,12.5596571429,27.0334666667,9.64256666667,20.6214,9.38813333333,11.0102333333,26.0338666667,12.5365333333,10.354,12.3975
552.38,12.6238333334,27.0946333333,9.71706666667,20.6592666667,9.42846666666,11.0610666667,26.102,12.5811333333,10.3684,12.4628333333
552.72,12.6352952381,27.1154333333,9.7418,20.6545333333,9.42626666667,11.0801,26.1232666667,12.6081333333,10.3859333333,12.4988
553.06,12.681,27.2264,9.75923333333,20.7228666667,9.471,11.1319,26.1932,12.6476,10.4241,12.5326666667
553.40,12.7459857143,27.3079666667,9.82310000001,20.7768,9.52806666666,11.1908,26.2933333333,12.7012,10.4609,12.5905333333
553.74,12.7922761905,27.3722333333,9.84213333333,20.8400666667,9.56486666667,11.233,26.3442666667,12.7352666667,10.4871666667,12.6076666667
554.09,12.822247619,27.4063333333,9.86056666667,20.8765333334,9.59640000001,11.2634,26.3733333333,12.7749333333,10.5120666667,12.6549333333
554.43,12.8120428571,27.4360666667,9.8349,20.9092666667,9.58026666667,11.2656666667,26.4141333333,12.7758666667,10.4707,12.6285333333
554.77,12.8451428571,27.5055333333,9.87706666667,20.9528,9.63213333333,11.3286333333,26.4353333334,12.8185333333,10.5030666667,12.6766666667
555.11,12.8655666667,27.5308666667,9.89343333333,21.0163333333,9.6504,11.3567666667,26.4966,12.8443333333,10.5332333333,12.7162666667
555.45,12.8789761905,27.5395333333,9.91653333334,21.0242,9.6566,11.3727333333,26.5004,12.8417333333,10.5478,12.7084
555.80,12.9336809524,27.6164333333,9.98009999999,21.0783333333,9.72986666667,11.4343666667,26.5724666667,12.8908,10.6098,12.7579333333
556.14,12.9223952381,27.6372333333,9.96823333333,21.1270666667,9.74959999999,11.4459,26.5869333333,12.8866666667,10.6467666667,12.7674333333
556.48,12.9576142857,27.6946333333,10.0084666667,21.209,9.77733333333,11.4654666667,26.6310666667,12.9471333333,10.6687333334,12.7920333333
556.82,13.0135476191,27.7411666667,10.0764666667,21.2730666667,9.80513333333,11.5402333333,26.7082,13.0127333333,10.7057,12.8618
557.16,13.0100761905,27.7586333333,10.0468666667,21.3143333333,9.83539999999,11.5621333333,26.7168666667,13.0173333333,10.7158333333,12.8474333333
557.50,12.9749904762,27.7087333333,10.0182333333,21.2696666667,9.80353333334,11.5213666667,26.6748,12.9819333333,10.7019333333,12.8418333333
557.85,12.9831571428,27.7394333333,10.0494333333,21.3178666667,9.85220000001,11.5489,26.7136666667,12.9823333333,10.7148333333,12.8572666666
558.19,12.9452714286,27.7300333333,10.0284333333,21.3036,9.84406666666,11.5285333333,26.6798,12.9546,10.6847333333,12.8603
558.53,13.008252381,27.7479666667,10.0670666667,21.3760666667,9.89820000001,11.5668666667,26.7232666667,12.9859333333,10.7394,12.9079
558.87,13.0238761905,27.7809333333,10.0856,21.4145333333,9.91373333333,11.5653333333,26.7233333333,13.0174,10.7446333333,12.9210333334
559.21,13.0582095238,27.8392,10.1064666667,21.4636666667,9.94533333333,11.5922,26.8052666667,13.0501333333,10.7741666667,12.9615
559.55,12.9883,27.7685333333,10.0023333333,21.4016666667,9.85786666665,11.5151333333,26.7334,12.9748,10.6792333333,12.8963666667
559.89,13.0235666667,27.8245666667,10.0401666667,21.441,9.88573333333,11.5533333333,26.7867333333,13.0327333333,10.6982666667,12.9245666667
560.23,13.0054952381,27.8221666667,9.97986666667,21.4034666667,9.88106666666,11.5375333333,26.772,12.9689333333,10.6679666667,12.9029
560.58,12.9698095238,27.8205333333,9.93933333333,21.4053333333,9.88313333333,11.4847666667,26.745,12.9228,10.6637333333,12.8759
560.92,13.0414238095,27.9167,10.0156,21.4652,9.91726666667,11.5271333333,26.8082,12.9896,10.7097666667,12.9448333333
561.26,13.1414333333,28.0390666667,10.1159666667,21.5732666667,10.002,11.6225666667,26.8907333333,13.0598,10.8061,13.0472
561.60,13.174547619,28.0613666667,10.1618666667,21.6088666667,10.0232,11.6606666667,26.9089333333,13.0912,10.8591,13.0863333333
561.94,13.2042428571,28.0798666667,10.1925,21.6239333334,10.0564666667,11.7068666667,26.9481333334,13.1326666666,10.8891,13.1003666667
562.28,13.145247619,28.0994333333,10.1541,21.5972666666,10.0283333333,11.6582,26.9552666667,13.0991333333,10.8474333333,13.0833
562.62,13.197252381,28.1437,10.2000333333,21.6320666667,10.0676666667,11.6708,26.9991333333,13.1293333333,10.8831666667,13.1278333334
562.96,13.1995428571,28.1603,10.2471666667,21.6734,10.0942,11.6897666667,26.9947333333,13.1706,10.8927333333,13.1766333333
563.30,13.3148380952,28.2901666667,10.3867,21.8183333333,10.1948,11.8115333333,27.1298666667,13.2788,10.9791,13.2874666667
563.64,13.3326857143,28.3170666667,10.3933,21.8268,10.214,11.8263333333,27.1283333333,13.2921333333,10.9928,13.3112666667
563.99,13.3854428571,28.3556333333,10.4831333333,21.8916666667,10.2703333333,11.9077,27.2119333333,13.3695333333,11.0683,13.3735
564.33,13.358247619,28.3282333333,10.4578666667,21.8432666666,10.2406666667,11.885,27.1930666667,13.3398666667,11.0238666667,13.3408
564.67,13.3262714286,28.3120666667,10.4375,21.8299333333,10.2264666667,11.8749333333,27.1882666667,13.3037333333,11.0106333333,13.3391
565.01,13.3064952381,28.3124333333,10.4269666667,21.8247333333,10.2106,11.8598,27.193,13.3138666667,10.9892,13.3214
565.35,13.3110238095,28.3166666667,10.4265333333,21.8382,10.222,11.8662333333,27.2060666667,13.3308666667,10.9732666667,13.3465333333
565.69,13.3796952381,28.3815,10.4854666667,21.899,10.2918,11.9059666667,27.2459333333,13.3832666667,11.0583333333,13.4443
566.03,13.435047619,28.4118,10.5563333333,21.9564,10.3266666667,11.9847,27.2632,13.4365333333,11.1173,13.5231333333
566.37,13.4080761905,28.4192,10.5282666667,21.9500666667,10.3049333333,11.9991333333,27.2324666666,13.4189333333,11.0893,13.5177333333
566.71,13.4181523809,28.4240666667,10.5400666667,21.9626666667,10.3025333333,12.0232333333,27.2438,13.4117333333,11.0993,13.5282666667
567.05,13.3956190476,28.3934666667,10.5180333333,21.9402,10.2716666667,12.0061333333,27.2168,13.3900666667,11.1037,13.5118666667
567.39,13.3509666666,28.3519,10.4918,21.9372666667,10.2438666667,11.9722,27.2073333333,13.3438,11.0867333333,13.4949333333
567.73,13.3979714286,28.4332,10.5305333333,22.0004666667,10.3092666667,12.0063333333,27.2484,13.3953333333,11.1355666667,13.5748333333
568.07,13.4449761905,28.4665,10.5728333333,22.0544666667,10.3427333333,12.056,27.2982,13.4468,11.1909,13.657
568.41,13.4817047619,28.4955,10.6062333333,22.1044,10.3754666667,12.0914333333,27.3298,13.4820666667,11.2051333333,13.7036
568.75,13.4907714286,28.4975333333,10.6029666667,22.1159333334,10.369,12.0824,27.3263333333,13.4727333333,11.1929333333,13.7049333333
569.09,13.4739333333,28.5068,10.5765,22.1102,10.3429333333,12.0609333333,27.3116,13.4546666667,11.2021666667,13.6858333333
569.43,13.4477142857,28.4716666667,10.5722333333,22.1216,10.3156,12.0572,27.3037333333,13.4297333333,11.1813,13.6529333333
569.77,13.4520285714,28.4733666667,10.5669666667,22.0968666667,10.3332,12.0489,27.2991333333,13.4156666667,11.1737,13.6259
570.11,13.5111857143,28.5115666667,10.6326666667,22.1536666667,10.3882,12.1155,27.3817333333,13.4955333333,11.2565333333,13.6911666667
570.45,13.5070714286,28.4815666667,10.601,22.1458666667,10.3945333333,12.0891,27.3888,13.5071333333,11.2417,13.7074666667
570.79,13.5244714286,28.5107,10.6139333333,22.1766666667,10.4246666667,12.1077,27.4114666667,13.5154666667,11.2441666667,13.7338666667
571.13,13.5869142857,28.5628666667,10.6756666667,22.2156,10.4826,12.1651666667,27.4762666667,13.5796,11.2919666667,13.7926
571.47,13.5358904762,28.5074666667,10.6271,22.1804,10.4035333333,12.11,27.4211333333,13.5193333333,11.2380666667,13.7294
571.81,13.5624666667,28.5477666667,10.6656333333,22.2039333333,10.4482,12.1667,27.4592,13.5658666667,11.2815333333,13.7670333334
572.15,13.5685095238,28.5447333333,10.6606666667,22.2058666667,10.4450666667,12.164,27.4746666667,13.5759333333,11.3095333333,13.7585333333
572.49,13.5814095238,28.5559333333,10.6774333333,22.2134,10.4592666667,12.2030333333,27.5050666667,13.5823333333,11.3273,13.7756666667
572.83,13.6041142857,28.5727666667,10.6912333333,22.2144666667,10.4662,12.2351,27.5350666667,13.6034,11.3324333333,13.7984666667
573.17,13.6068761905,28.5849,10.6730333333,22.2052,10.4599333333,12.2357666667,27.5558666667,13.6126,11.3059666667,13.8023
573.51,13.6329380952,28.5919666667,10.6884333333,22.2508666667,10.4640666667,12.2608333333,27.5948666667,13.6463333333,11.3267666667,13.8310666667
573.85,13.6422619048,28.5810666666,10.6832333333,22.2513333333,10.4755333333,12.263,27.5879333334,13.6592,11.3203666667,13.8599333334
574.19,13.6687428571,28.6528666667,10.6928333333,22.2683333333,10.4764,12.2847,27.616,13.6768,11.3437666667,13.8671333333
574.53,13.6425952381,28.6487333333,10.6752,22.2575333333,10.4387333333,12.2577666667,27.6096666667,13.6608,11.3193666667,13.8591
574.87,13.6018,28.6101,10.6172333333,22.2188,10.3995333333,12.2211333333,27.5568666667,13.62,11.2707333333,13.8243333333
575.21,13.6180428571,28.6498333333,10.6317666667,22.2319333333,10.4238,12.2576666667,27.5985333333,13.6423333333,11.2906333333,13.8605666667
575.55,13.5839619048,28.6153333333,10.5922333333,22.2187333333,10.3812,12.2141666667,27.5758666667,13.5918666667,11.2245666667,13.8455333333
575.89,13.5702809524,28.6250666667,10.5857,22.2144666667,10.36,12.2094,27.5820666666,13.5749333333,11.1940333333,13.8466333333
576.22,13.5913761905,28.6572666667,10.6117333333,22.2406,10.3814,12.2018666667,27.631,13.5993333333,11.2148,13.9014333333
576.56,13.5591142857,28.6587,10.5996333333,22.2370666666,10.3646666667,12.1533333333,27.6237333333,13.5583333334,11.194,13.8942333333
576.90,13.6081809524,28.7216,10.6501666667,22.3018,10.4004666667,12.1641333333,27.6717333333,13.5848666667,11.2380666667,13.9375333333
577.24,13.5893619048,28.7610333333,10.6519,22.3044666667,10.4066,12.1498333333,27.6939333333,13.5845333333,11.2208,13.9526666667
577.58,13.5166380952,28.7837,10.5864333333,22.2884,10.3422,12.0836333334,27.7234,13.5064,11.1367333333,13.8852
577.92,13.4815333333,28.7545,10.5668666667,22.2695333333,10.3227333333,12.0819666667,27.6984666667,13.4691333333,11.0939333333,13.8674
578.26,13.4824238095,28.7387,10.5678,22.2633333333,10.3534,12.0894,27.6999333333,13.4759333333,11.1169333333,13.8673666667
578.60,13.5203238095,28.8074,10.6302666667,22.3339333333,10.4074666667,12.1268333333,27.7866666667,13.522,11.1766333333,13.9342333334
578.94,13.5303904762,28.7868666667,10.6325333333,22.3447333333,10.4157333333,12.1325666667,27.7844,13.5235333334,11.174,13.9262
579.28,13.5490904762,28.8193,10.6622,22.3714,10.4272666667,12.1512333333,27.8115333333,13.5494,11.2072,13.9347333333
579.61,13.5257380952,28.7882666667,10.6483666667,22.3765333333,10.4010666667,12.133,27.8015333333,13.5282666667,11.1757,13.9100333333
579.95,13.4418857143,28.6832,10.5560666667,22.3323333333,10.3293333333,12.0557666667,27.7005333333,13.4528,11.0853333333,13.8277333333
580.29,13.4830666667,28.6535333333,10.5577666667,22.3696,10.3605333333,12.0985,27.7052,13.5038,11.1009666667,13.8281666667
580.63,13.511852381,28.672,10.5820333333,22.3925333333,10.3944666667,12.1726,27.7306666667,13.5738,11.1220666667,13.8748666667
580.97,13.4895666667,28.6160333333,10.5815,22.3805333333,10.3623333333,12.1593,27.7162666667,13.5505333334,11.0658666667,13.868
581.31,13.5705380952,28.6325,10.6598666667,22.4420666667,10.448,12.2648666667,27.756,13.6157333333,11.1555,13.9398333333
581.65,13.5762238095,28.6050333333,10.6849666667,22.4344,10.4226666667,12.2562333333,27.7614,13.6248,11.1488,13.9519333333
581.98,13.6327857143,28.6266,10.7329666667,22.468,10.4555333333,12.3065,27.8094666667,13.6804,11.1775,13.9938
582.32,13.6283857143,28.5986,10.7197333333,22.4639333333,10.4384666667,12.3275,27.8004666667,13.6848666667,11.1490333333,13.9845666667
582.66,13.6494666667,28.5890333333,10.7871333333,22.4663333333,10.4557333333,12.3459,27.7928,13.7074,11.1618666667,14.0439333333
583.00,13.6323523809,28.6054666667,10.8054666667,22.4828,10.4599333333,12.3441666667,27.8032,13.7256666667,11.1512333333,14.0327333333
583.34,13.7122809524,28.6752,10.8709333333,22.5337333333,10.5549333333,12.3988666667,27.8698,13.8046666667,11.2566,14.1028333333
583.68,13.7799619048,28.7752666667,10.9524333333,22.57,10.5970666667,12.4826666667,27.9368,13.9167333333,11.3178333333,14.1524666667
584.01,13.7763047619,28.8017333333,10.9792666667,22.5688666667,10.6021333333,12.4925666667,27.9498,13.9233333333,11.2992333333,14.1633666667
584.35,13.7342333333,28.7806333333,10.9896666667,22.544,10.5564666667,12.4394333333,27.926,13.8700666667,11.2876,14.1546
584.69,13.7403,28.8430666667,10.9755333333,22.571,10.5379333333,12.4659333333,27.9298666667,13.9043333333,11.3340666667,14.1295
585.03,13.6834142857,28.7912,10.9346333333,22.4962666667,10.4986,12.3739,27.862,13.8666666667,11.2934666667,14.0966
585.37,13.7167952381,28.8284,10.9510333333,22.5508,10.5442666667,12.4082333333,27.8868666667,13.8985333333,11.3468,14.116
585.70,13.6957428571,28.8231,10.9137666667,22.5603333333,10.4894,12.3612333333,27.8698,13.8814666667,11.3131666667,14.0940333333
586.04,13.7076142857,28.8249,10.9195,22.5644666667,10.4582,12.3695333333,27.832,13.8896,11.3067666667,14.1056
586.38,13.7335047619,28.9273333333,10.8988,22.6151333333,10.4644666667,12.4248333333,27.9020666667,13.9194,11.3109333333,14.0974
586.72,13.8116714286,28.9253333333,10.9217333333,22.6362666667,10.4618666667,12.4672,27.9103333333,13.9513333333,11.3247333333,14.1206
587.06,13.784647619,28.8575333333,10.8545333334,22.5896666667,10.3925333333,12.4635,27.8380666667,13.8818666667,11.2591333333,14.0816
587.39,13.7795,28.8281666667,10.8431666667,22.6088666667,10.3742666667,12.4541,27.8346666667,13.8566666666,11.2502666667,14.0722666667
587.73,13.8168714286,28.8482666667,10.8702666666,22.608,10.3658,12.4849,27.8564,13.8838666667,11.2934,14.1103
588.07,13.7922714286,28.8224,10.8173666666,22.5788666667,10.3397333333,12.463,27.8854,13.8707333333,11.2445666667,14.0453666667
588.41,13.8024285714,28.8127333333,10.8014,22.5598,10.3464666667,12.4398,27.8916666667,13.8679333333,11.2426,14.0726
588.74,13.8802523809,28.9124333333,10.8595333333,22.6684,10.3937333333,12.5137,27.9820666667,13.9386666667,11.2931666667,14.1202
589.08,13.8775095238,28.9482333333,10.8676666667,22.701,10.3876,12.5118,28.0134,13.9634,11.2960666667,14.1327333333
589.42,13.9225333333,28.9977333333,10.8814666667,22.7133333333,10.4361333333,12.565,28.0402,13.9775333333,11.3201666667,14.1543333333
589.76,13.9539761905,29.039,10.8930666667,22.7018666667,10.4515333333,12.5777333333,28.0833333333,13.9736666667,11.3026,14.1563666667
590.09,13.9558095238,28.9724,10.9162333333,22.6928,10.4630666667,12.5630666667,28.0664,13.9798666667,11.3005333333,14.1476
