wavelength,Back_OryNutm,Belly_OryNutm,Breast_OryNutm,Crissum_OryNutm,Crown_OryNutm,DorTail_OryNutm,Rump_OryNutm,Throat_OryNutm,WingTip_OryNutm
732.94,7.21233333333,6.5015,8.3589,8.49966666667,8.112,10.9065666667,7.3403,7.42433333333,12.3099333333
733.25,7.15366666667,6.46356666667,8.52073333333,8.33393333333,8.21257777777,10.8397333333,7.2819,7.44473333333,12.3614
733.57,6.52046666667,5.8305,7.77573333333,7.58513333333,7.52015555556,9.96383333334,6.57086666667,6.71206666667,11.7168
733.89,6.02813333333,5.1918,7.18473333333,7.13813333334,7.03037777778,9.37933333333,6.03746666667,6.17186666667,11.2148
734.21,5.79946666667,4.86083333333,6.97556666667,6.67753333333,6.74544444445,8.99093333333,5.65843333333,5.9362,11.0286666667
734.52,5.92993333333,5.15243333333,7.20943333333,6.94733333333,6.96497777778,9.20723333333,5.94406666667,6.20613333333,11.2566666667
734.84,6.47093333333,5.79166666667,7.8373,7.4606,7.4248888889,9.69750000001,6.40433333333,6.72666666667,11.8144666667
735.16,6.84633333333,6.27576666667,8.2824,7.8128,7.94213333333,10.1100666667,6.87116666667,7.2396,12.1244666667
735.48,6.79606666667,6.13556666667,8.24113333333,7.81893333333,8.04428888889,9.99323333333,6.81956666667,7.20346666667,12.1925333333
735.79,7.22533333333,6.59006666667,8.51723333333,8.166,8.30186666667,10.323,7.1805,7.55546666667,12.7393333333
736.11,6.8228,6.03753333333,7.92393333333,7.62726666667,7.63935555556,9.7948,6.68466666667,7.05813333333,12.2646
736.43,6.46993333333,5.70076666667,7.55233333333,7.14526666667,7.17531111111,9.32703333333,6.38843333334,6.59133333334,11.9411333333
736.74,6.57346666667,5.9177,7.48693333333,7.24286666667,7.23877777778,9.43726666667,6.5355,6.71553333333,11.7983333333
737.06,7.15086666666,6.49663333333,8.134,7.81373333333,7.75262222222,10.1542333333,7.08853333333,7.41253333333,12.272
737.38,7.52813333333,7.0307,8.5559,8.21506666666,8.19084444445,10.5704333333,7.48086666667,7.87526666666,12.6294666667
737.69,7.43706666667,6.91086666667,8.35466666667,8.205,8.18653333333,10.5176666667,7.59866666667,7.72653333333,12.6284
738.01,7.64073333333,6.97243333333,8.41783333333,8.31626666666,8.26384444445,10.6178666667,7.78513333333,7.75566666666,12.7436
738.33,7.3624,6.64213333333,8.084,8.07033333333,8.03504444444,10.4867,7.64876666667,7.58593333333,12.4139333333
738.64,7.3262,6.62593333333,8.11413333333,8.1118,7.93213333333,10.4457666667,7.69663333333,7.56079999999,12.4960666667
738.96,7.6662,6.80696666667,8.18806666667,8.19313333333,7.95757777779,10.7644333333,8.03293333333,7.56273333333,12.5802
739.28,7.19886666667,6.1803,7.72743333333,7.68173333333,7.44404444445,10.2845666667,7.5517,7.08760000001,11.9444666667
739.59,7.5808,6.65803333333,8.21143333333,8.05366666667,7.90824444444,10.6677333333,8.01423333333,7.53886666667,12.2394
739.91,7.97746666666,6.8227,8.503,8.3596,8.17215555556,10.9664,8.34953333333,7.58553333333,12.5492666667
740.23,7.75513333333,6.4844,8.297,8.21506666667,7.8985111111,10.7125666667,8.02543333333,7.31533333333,12.4082
740.54,7.2826,6.26956666667,8.14823333333,8.0386,7.68148888889,10.5066333333,7.77643333333,7.06633333333,12.1546666667
740.86,7.1048,6.13903333333,8.03046666667,7.90086666667,7.53015555556,10.5329,7.62733333333,6.8144,12.0601333333
741.18,7.24273333333,6.5325,8.2746,8.11573333333,7.652,10.7297,7.73266666667,7.115,11.9912666667
741.49,6.84373333333,6.1737,8.026,7.5994,7.30715555556,10.4478333333,7.2375,6.78553333333,11.8087333333
741.81,7.03906666667,6.2878,8.15856666667,7.63486666667,7.55133333333,10.6209,7.35673333333,7.1054,11.9904666667
742.12,6.81573333333,5.91016666667,7.80533333333,7.3932,7.311,10.2954333333,7.0936,6.81846666667,11.6822666667
742.44,6.4502,5.62913333333,7.53783333333,7.16053333333,7.00326666667,9.7629,6.66956666667,6.69166666667,11.5161333333
742.76,6.2832,5.6511,7.31566666667,6.9564,6.86171111111,9.50156666667,6.45923333333,6.502,11.5380666667
743.07,5.89033333333,5.4179,7.08966666667,6.72493333333,6.56677777778,9.13513333333,6.04586666667,6.25366666667,11.2544666667
743.39,5.903,5.645,7.26696666667,6.8504,6.6628,9.2159,6.0733,6.55593333334,11.2753333333
743.70,6.72566666667,6.59743333333,7.89366666667,7.51526666667,7.43357777778,9.92653333333,6.92146666666,7.36193333333,11.9959333333
744.02,7.1264,6.62526666667,7.8292,7.862,7.53173333333,10.0786666667,7.05076666667,7.47926666667,12.1442666667
744.34,7.27093333333,6.7485,7.96726666667,8.10733333333,7.71424444444,10.2336333333,7.23516666667,7.79760000001,12.2560666667
744.65,6.9158,6.24803333333,7.64963333333,7.9214,7.44528888889,9.78686666667,6.8663,7.55533333333,12.0066
744.97,7.34153333333,6.8316,7.9037,8.517,7.97522222223,10.0613,7.42543333333,8.12119999999,12.3886666667
745.28,7.31893333333,6.8935,7.80286666667,8.55133333333,7.87704444444,9.76103333333,7.29496666667,7.85986666666,12.2182666667
745.60,7.48526666667,7.1651,8.02296666667,8.68446666667,8.08028888889,9.78256666667,7.2647,7.9534,12.2852
745.91,7.82086666667,7.21963333333,8.2703,8.86693333334,8.41995555556,10.1172,7.5084,8.2536,12.3896
746.23,8.02666666667,7.42523333333,8.6384,9.17926666666,8.60064444445,10.3970666667,7.71566666667,8.56586666667,12.3793333333
746.55,7.8866,7.01076666667,8.2589,8.95299999999,8.29319999999,10.1861,7.3725,8.23226666667,12.2344
746.86,7.69973333333,6.91833333333,8.106,8.7978,8.45126666667,10.2147,7.3671,8.22366666667,12.156
747.18,7.51126666667,6.5622,8.02636666667,8.71286666667,8.21853333334,10.0943333333,7.16736666667,7.90600000001,12.0766
747.49,7.4584,6.52616666667,7.98316666667,8.54293333333,8.27715555555,10.0463333333,7.14946666667,7.68753333333,12.1357333333
747.81,7.6438,6.5944,8.12663333333,8.55466666667,8.45802222222,10.1864333333,7.37490000001,7.81720000001,12.2576666667
748.12,7.5652,6.46236666667,7.8768,8.2696,8.20766666667,10.2768,7.38990000001,7.46093333333,11.9419333333
748.44,7.1662,5.8421,7.48113333333,7.773,7.70726666667,9.84166666667,7.06593333333,6.89306666667,11.5041333333
748.75,7.4758,5.85053333333,7.65753333333,7.99353333333,7.9091111111,10.1395333333,7.1962,7.0216,11.8492
749.07,7.3858,5.66356666667,7.43666666667,7.88453333333,7.70582222221,10.1506666667,7.14523333333,6.7566,11.9326666667
749.38,6.91073333333,5.30323333333,6.92646666667,7.3664,7.17673333334,9.7082,6.671,6.17313333333,11.5389333333
749.70,6.53513333333,4.67403333333,6.58473333333,6.9036,6.76508888889,9.45753333333,6.31876666667,5.79526666667,11.2282
750.01,6.67553333333,4.83106666667,6.7108,6.85166666667,6.96822222222,9.71806666667,6.54766666667,6.0764,11.3596666667
750.33,6.45493333333,4.58746666667,6.486,6.59306666667,6.5824,9.55293333333,6.22543333333,5.92553333333,11.2658666667
750.64,6.17686666667,4.2238,6.24076666667,6.2512,6.50246666667,9.22963333333,5.86833333333,5.72286666667,11.1814
750.96,6.8962,5.1323,6.99316666667,6.98733333333,7.39717777778,9.9028,6.59313333333,6.77853333333,11.8270666667
751.27,7.379,5.57186666667,7.38656666667,7.56726666667,7.81966666667,10.1971333333,6.9477,7.16706666667,12.2091333333
751.59,7.67606666667,6.01893333333,7.7468,8.01546666667,8.30644444446,10.4500666667,7.3085,7.71706666667,12.4891333333
751.90,7.2806,5.8134,7.3886,7.69406666667,8.10259999999,10.099,6.8099,7.4638,12.1936666667
752.22,7.10093333333,5.80106666667,7.35673333333,7.5978,8.11744444445,10.0551,6.88233333333,7.49953333333,12.1581333333
752.53,7.17413333333,6.0145,7.50553333333,7.90566666667,8.38028888888,10.3642,7.1204,7.77726666667,12.2048
752.85,7.7638,6.73673333333,8.30936666667,8.59186666667,9.20371111113,10.9791,7.77736666667,8.33780000001,12.8998666667
753.16,8.1208,7.26316666667,8.44526666667,9.11826666668,9.71506666667,11.3415333333,8.23196666667,8.67953333334,13.1862
753.47,8.56459999999,7.7656,9.01203333333,9.69973333335,10.3584888889,11.7281333334,8.76123333333,8.97006666667,13.6036666667
753.79,8.72413333333,7.91086666667,9.2111,9.89813333334,10.4262888889,11.619,8.88023333333,8.80899999999,13.6702
754.10,8.59406666667,8.00503333333,9.01026666667,10.0105333333,10.2269777778,11.6705333333,8.9031,8.71973333333,13.3608666667
754.42,7.98193333333,7.1997,8.35426666667,9.27213333335,9.46017777778,11.0736333333,8.08953333333,7.86973333333,12.7036666667
754.73,7.0074,6.5105,7.42236666667,8.34200000001,8.24104444445,10.2303,7.09886666667,6.89073333333,11.7684
755.05,6.78466666667,6.06923333333,7.03153333333,8.0592,7.89677777777,9.76103333333,6.51846666667,6.47566666667,11.791
755.36,7.26646666667,6.28943333333,7.40373333333,8.60186666667,8.24813333334,10.2692333333,6.86013333333,6.89893333333,11.9787333333
755.67,6.68933333333,5.8868,6.96766666667,8.06793333333,7.38506666666,9.88823333333,6.35603333333,6.5082,11.2522666667
755.99,7.0106,6.00803333333,7.22626666667,8.15893333333,7.60633333333,10.0763,6.4574,6.76393333333,11.4615333333
756.30,7.1702,6.01443333333,7.02833333333,8.339,7.61577777778,10.2358333333,6.46003333333,6.94440000001,11.3734666667
756.62,7.4792,6.28256666667,7.33273333333,8.55966666667,8.00404444445,10.3458333333,6.68893333333,7.31039999999,11.7431333333
756.93,7.25986666667,6.07513333333,6.98863333333,8.227,7.67324444445,10.0633666667,6.30983333333,7.01553333333,11.5667333333
757.24,7.3944,6.25506666667,6.9575,8.4556,7.97782222222,10.3019666667,6.4457,7.22593333334,11.7986666667
757.56,7.3278,5.98983333333,6.72646666667,8.1366,7.85853333333,10.2,6.3378,7.12326666667,11.6242666667
757.87,7.87533333333,6.50386666667,7.06426666667,8.68333333333,8.14677777778,10.6669333333,7.02843333333,7.66879999999,12.0966
758.18,8.89506666667,7.2331,8.06626666667,9.52473333333,9.26737777778,11.6604666667,8.0092,8.60500000001,13.1449333333
758.50,9.50413333334,7.88853333333,8.7505,10.0900666667,9.93039999999,12.3677,8.5766,9.13793333333,13.788
758.81,9.78893333334,8.369,9.19203333333,10.3477333333,10.2386,12.7652666667,8.9856,9.50946666665,14.3234
759.13,10.474,9.0053,9.95783333333,11.057,11.1987333333,13.2246666667,9.5501,10.1176666667,15.1902666667
759.44,10.2742666667,8.92173333333,9.82886666667,10.9919333333,11.0434222222,12.9941,9.36553333335,10.041,15.1628
759.75,9.96833333334,8.68193333333,9.76106666667,10.8027333333,10.8137555555,12.6470333333,9.16406666666,10.0408666667,15.0536
760.07,10.0303333333,8.61620000001,9.9456,10.729,10.6986888889,12.6633,8.96096666666,9.86393333334,15.0816666667
760.38,10.1086666667,8.71493333334,10.3289333333,11.0378,10.8556888889,12.9019666667,9.18256666667,10.196,15.1736
760.69,10.238,8.81440000001,10.4612,10.9889333333,11.0804666667,13.0818666667,9.34366666666,10.451,15.3495333333
761.01,10.5106666667,9.18666666666,10.841,11.2934,11.3371777778,13.2053,9.57953333334,10.8075333333,15.5972666667
761.32,10.2726,9.0696,10.9935,11.1411333333,11.2956444445,12.9750333333,9.50533333333,10.7193333333,15.5226
761.63,9.92526666668,8.9571,10.7888666667,10.8567333333,11.0314666667,12.505,9.24509999999,10.4792666667,15.2665333333
761.94,9.58986666666,8.59710000001,10.5812666667,10.4886,10.6921777778,12.2478333333,9.03853333334,10.2559333333,14.9424666667
762.26,9.35306666666,8.10133333333,10.1942,10.2006666667,10.3604,12.0429,8.68826666666,9.88460000001,14.6225333333
762.57,9.04280000001,7.7653,9.78963333333,9.90806666665,9.94673333333,11.8515666667,8.42396666667,9.50686666667,14.2906
762.88,8.84846666666,7.60933333333,9.59366666667,9.62859999999,9.73606666665,11.7286,8.39176666667,9.42059999999,14.1205333333
763.20,8.749,7.3897,9.37496666667,9.50539999999,9.64446666667,11.6534,8.3073,9.18940000001,13.9881333333
763.51,8.37486666667,7.12736666667,9.01906666667,9.28733333333,9.45828888888,11.5600333333,8.1617,9.00446666666,13.826
763.82,8.20066666667,6.93223333333,8.6183,9.11493333335,9.32011111113,11.3955666667,8.03266666667,8.54999999999,13.6350666667
764.14,8.27379999999,6.87933333333,8.58353333333,9.14259999999,9.22957777778,11.2848,8.02246666667,8.51859999999,13.4957333333
764.45,8.1992,6.65506666667,8.4835,9.09806666667,9.16517777779,11.2097666667,8.0356,8.3642,13.5028
764.76,7.9706,6.3406,8.10246666667,8.88166666667,8.91691111113,11.0272333333,7.73346666667,7.96119999999,13.3381333333
765.07,7.53026666667,5.61986666667,7.38203333333,8.36086666667,8.36262222221,10.7681,7.22393333333,7.36446666667,12.8415333333
765.39,7.67546666667,5.81876666667,7.33173333333,8.51153333333,8.32348888889,10.8467333333,7.34083333333,7.49493333333,12.863
765.70,7.63673333333,5.8395,7.42093333333,8.57093333333,8.37488888889,10.8312333333,7.47316666667,7.41966666666,12.8469333333
766.01,7.65693333333,5.50153333333,7.2419,8.5248,8.37928888887,10.6742333333,7.3511,7.28413333333,12.8732666667
766.32,8.09226666667,5.63903333333,7.5239,8.79866666667,8.70759999999,10.9753,7.4332,7.29019999999,13.1798
766.64,7.66279999999,5.21593333333,6.95363333333,8.15933333333,8.35584444444,10.5932666667,7.0971,6.7988,12.9109333333
766.95,7.6398,5.00336666667,6.83173333333,7.8922,8.10104444444,10.3501333333,6.88886666667,6.4884,12.7272666667
767.26,8.09313333334,5.3845,7.2216,8.15586666667,8.4666,10.8558666667,7.21293333333,7.32793333333,13.1698
767.57,8.05539999999,5.3589,7.3359,8.2352,8.45117777779,11.0847,7.33413333333,7.19553333333,13.6174666667
767.88,7.62113333333,5.2404,7.3396,7.8784,8.13828888888,11.0551333333,7.0022,6.842,13.5943333333
768.20,7.73960000001,5.4393,7.75103333333,7.987,8.54511111113,11.4973333333,7.25263333333,7.11960000001,13.6377333333
768.51,7.7274,5.60186666667,8.09506666667,7.90166666667,8.88617777778,11.3008666667,7.41183333333,7.31313333333,13.7281333333
768.82,6.92833333333,4.6075,7.52806666667,7.00073333333,8.42444444445,10.6522,6.67876666667,6.44926666667,13.4378666667
769.13,6.51333333333,4.2273,6.66063333333,6.3306,8.07182222223,10.0830666667,6.1875,6.0404,12.9642
769.44,6.3236,4.35823333333,6.48876666667,5.84506666667,7.96551111112,10.0508666667,6.01436666666,5.88293333333,12.9266666667
769.76,5.52886666667,3.5151,5.71276666667,5.04013333333,7.34575555556,9.2106,5.2087,5.252,12.1912
770.07,6.70966666667,4.82813333333,7.04703333333,6.26473333333,8.33144444443,10.3694,6.25396666667,6.35566666667,13.2078666667
770.38,7.6364,5.72736666667,7.9307,7.19046666667,8.96955555556,10.9437,7.106,7.24666666667,13.9264
770.69,7.38773333333,5.61806666667,7.9518,7.11793333333,8.68542222221,10.6147666667,6.932,6.80386666667,13.9305333333
771.00,6.937,5.27016666667,7.4393,6.67126666667,8.33328888887,10.0405666667,6.21606666667,6.46853333333,13.2116666667
771.32,7.44313333333,5.645,7.56596666667,7.1572,8.85395555556,10.1407333333,6.48503333333,7.0572,13.4331333333
771.63,7.45786666667,5.70043333333,7.25333333333,7.2694,8.56377777778,9.70330000001,6.5493,6.96113333333,13.4483333333
771.94,8.37066666667,6.585,7.85716666667,8.34273333333,9.17371111111,10.5743666667,7.2386,7.66579999999,14.4537333333
772.25,9.2142,7.6332,8.78966666667,9.30786666667,9.88215555556,11.1353666667,8.21253333333,8.69826666666,15.013
772.56,9.76173333333,8.16933333333,9.55656666666,9.62026666667,10.0872666667,11.5759,8.73096666667,9.12953333332,15.3950666667
772.87,9.30433333333,7.8503,9.30423333334,9.4204,9.7634,11.0773333333,8.42030000001,8.65706666666,14.9324
773.18,9.74546666667,8.49246666667,9.95590000001,10.2152666667,10.1125555556,11.6494666666,9.18519999999,9.10433333334,15.6436
773.50,8.48586666667,7.0882,8.81623333333,8.95319999999,9.08375555556,10.3303333333,7.6752,8.04379999999,14.6290666667
773.81,8.24773333333,6.8171,8.35673333333,8.3412,8.97004444445,10.1297333333,7.3095,7.78653333333,14.4894
774.12,8.37366666667,6.68496666667,7.9235,8.19666666667,8.86815555557,9.80226666667,7.09073333333,7.46813333333,14.3378
774.43,9.1266,6.81616666667,8.10373333333,8.4816,9.10575555555,10.3461666667,7.65536666667,7.99379999999,14.718
774.74,9.2084,6.3171,7.874,8.15473333333,8.75648888889,10.1852666667,7.31796666667,7.50866666666,14.7523333333
775.05,8.63286666667,5.48466666667,7.1486,7.38006666667,8.39493333334,9.8502,6.261,6.60140000001,13.9378666667
775.36,8.24166666666,5.01113333333,6.89766666667,6.69466666667,8.24895555555,9.64383333333,5.96273333333,6.18260000001,13.5057333333
775.67,8.0426,4.58883333333,6.499,6.40933333333,8.22142222223,9.73140000001,5.66823333333,6.04026666667,12.9866666667
775.98,9.1638,5.27133333333,7.53336666667,7.82406666667,9.48682222222,10.6644,6.22073333333,6.83813333333,13.9421333333
776.30,10.4255333333,6.2329,8.99603333333,8.61413333333,10.8455555555,12.2748333333,7.54493333333,8.4724,15.1390666667
776.61,9.96986666667,6.04386666667,8.96006666667,8.44993333333,10.8386444444,12.1976,7.1769,8.43339999999,14.76
776.92,11.6976666667,8.07013333333,10.7476666667,10.2563333333,12.5867111111,13.9352333333,9.25776666667,10.1106,16.1404666667
777.23,11.2098666667,7.5966,10.2086,10.0961333333,12.4079777778,13.9698333334,9.05903333334,9.50333333333,15.7422
777.54,10.3338,6.8754,9.93036666667,9.53813333333,11.6860666667,13.7811333334,8.25540000001,9.02626666666,15.0471333333
777.85,9.61480000001,6.67223333333,10.0308666667,9.34113333334,11.528,13.7716,7.8643,8.65999999999,14.9356666667
778.16,9.68439999999,7.2758,10.6478333333,9.48499999999,11.9823555556,13.6543333333,8.42190000001,9.07519999999,15.1716
778.47,11.0294,8.87,11.9225333333,10.5774666667,12.756,14.4361666667,9.71410000001,10.5556,16.5415333333
778.78,9.94866666667,8.13766666667,10.8745666667,10.0728,11.4619111111,13.3658666667,8.7639,9.76526666665,15.3522666667
779.09,10.3728666667,8.65123333333,11.3460333333,10.4385333333,11.7507333333,13.7417333333,9.0351,9.93433333332,16.1788
779.40,9.36866666666,8.37353333333,10.4991666667,9.69940000001,10.8390888889,13.0522333333,8.66003333334,9.77126666666,15.6548666667
779.71,8.70286666667,7.96653333333,9.66526666666,9.39479999999,9.69602222222,12.0474666667,7.77976666667,8.97046666667,14.8454
780.02,9.80973333334,8.70416666667,10.3557,10.0082666667,10.4420222222,12.7763333333,8.58560000001,9.71593333334,15.7706
780.33,8.53860000001,7.2007,8.81963333333,8.59480000001,8.58171111112,11.6499,7.0489,8.62840000001,14.7948666667
780.64,8.24906666667,7.04653333333,8.8859,8.59759999999,8.2737111111,10.8654,6.5325,8.71193333333,14.5274
780.95,8.6826,7.40776666667,8.99493333333,8.35886666667,8.54060000001,10.7637333333,6.61283333333,9.05746666668,14.9404666667
781.26,9.41946666667,8.15353333334,9.51570000001,8.98326666667,9.21937777779,11.0762333334,7.19626666667,9.61773333334,15.48
781.57,9.06339999999,7.92623333334,8.71156666666,8.81319999999,8.65624444445,11.2041,6.78006666667,9.3658,14.9447333333
781.88,8.39573333333,7.29933333333,8.559,8.5264,8.22144444445,11.0101333333,6.5359,8.90680000001,14.7476666667
782.19,9.89573333335,8.62390000001,10.1460666667,9.61566666667,9.64344444445,12.4426666667,7.74193333333,10.1877333333,16.3596666666
782.50,9.66406666667,8.13243333334,9.76926666667,9.32253333333,9.32242222222,11.9424,7.6108,9.94006666667,16.1870666667
782.81,9.86026666667,8.06263333333,9.97256666666,9.11193333333,9.36526666665,12.0224666667,7.2627,9.47679999999,15.8636
783.12,9.55966666666,7.79506666667,9.92643333333,8.95413333334,9.20288888889,11.9114333333,6.99696666667,8.89293333334,15.4983333333
783.43,9.13619999999,7.496,9.2266,8.28193333333,8.8786,11.7523666667,6.71023333334,8.48760000001,14.8736
783.74,8.69646666667,7.4974,9.18166666666,8.16366666667,8.71542222222,11.4620666667,6.2986,8.11299999999,14.5827333333
784.05,9.20593333334,8.179,9.86136666666,8.58213333334,9.24382222222,12.5458333333,6.8432,8.56966666666,15.6394666667
784.36,8.96173333333,8.30596666667,9.83593333333,8.6982,9.60031111112,12.3946,7.09743333334,8.11326666666,15.6734
784.67,7.83253333334,6.8247,8.49156666667,7.7538,8.39711111112,11.3010333333,6.14953333333,6.58753333333,14.3674666667
784.98,7.59166666667,6.4552,8.68193333333,7.5916,8.36033333333,11.262,6.30326666667,6.69973333333,14.4566
785.29,8.3002,6.99863333333,9.11023333333,7.93493333333,9.18328888888,11.6301666667,6.91563333333,7.32406666667,15.1128
785.60,7.207,5.62303333333,8.04453333333,6.82866666667,8.39802222221,10.4762,5.9979,6.1802,14.0966
785.91,7.30746666667,5.49723333333,8.335,6.82526666666,8.41971111111,10.6575,5.91673333333,6.2768,13.8551333333
786.22,7.29906666667,5.0494,8.2971,6.66673333333,8.19277777777,10.2931333333,6.2219,6.3834,13.9659333333
786.53,7.75173333333,5.8301,8.78746666667,7.30713333333,9.15468888889,11.0947333333,7.30716666667,7.45753333333,14.8367333333
786.84,7.11753333333,5.48783333333,8.36386666667,6.79546666667,8.22120000001,10.1448,7.05636666666,7.0532,14.3832
787.14,8.1654,6.49563333333,9.25363333333,7.92280000001,9.59160000001,11.1442333333,8.52923333333,7.76113333332,15.2673333333
787.45,7.76873333333,5.84166666667,8.79146666667,7.68333333334,9.05535555555,10.2466,8.1795,7.33626666667,14.283
787.76,8.6816,6.72943333333,9.5636,8.98653333334,9.73404444445,11.2854666667,9.13013333334,8.39466666667,14.8162
788.07,10.2078,8.5193,11.4341333333,10.6057333333,11.2127111111,12.8737666667,10.7667,10.4184,16.2776
788.38,11.3814,9.70463333332,12.4965666667,11.7405333333,12.2193777778,13.9676333333,11.5842,11.5320666667,17.1212666666
788.69,11.1282,9.3862,12.2449666667,11.8784,12.0923555556,13.7907666667,11.3127666667,11.4351333333,16.5275333333
789.00,12.2836,10.6420333333,13.5120666667,13.2160666667,13.1602222222,14.9525,12.4847333333,12.8254,17.6383333333
789.31,12.7032,11.6455666667,14.135,14.031,13.6671333333,15.8115666667,13.2406666667,13.7215333333,18.1715333333
789.62,12.4626666667,11.6266333333,14.2552666667,14.2554666667,13.6330888889,15.7617,13.0183,13.6712,18.0870666667
789.92,12.7893333333,11.6781333333,14.4097,14.346,13.4124,15.8100666667,12.8760666667,13.6922,18.0901333333
790.23,13.6594,12.5688666667,15.1970666667,15.4784666667,14.554,16.9778333333,13.4785333333,14.1805333333,19.0814666667
790.54,13.8151333333,12.4459,15.0534666667,15.1694,14.3459111111,16.6300333333,13.4949,14.102,18.9753333333
790.85,14.9762666667,13.7029,16.1516,16.0948666667,15.4439111111,18.3001666667,14.6762,15.4439333333,20.2717333333
791.16,14.3594666667,12.6202666667,15.7115333333,15.1597333333,14.5358888889,17.6283,13.8367666667,15.0693333333,19.7159333333
791.47,14.1354,12.6496333333,15.6278,14.8388666667,14.2010888889,17.3603333333,13.4944,14.8520666667,19.6844
791.78,13.3334666667,11.6514666667,14.5134666667,13.6742,13.1060222222,16.1115333333,12.6713333333,13.7946666667,18.9166666667
792.08,12.7415333333,11.3334333333,14.1497333333,12.898,12.1814,15.7993,12.3538666667,13.5101333333,18.3604
792.39,12.1117333333,10.8900333333,13.1797666667,12.5306,11.4578888889,15.0576,12.0313666667,12.6072666667,17.4380666667
792.70,10.8236,9.71013333333,11.7145,11.0285333333,10.3759111111,13.9236333333,10.8377333333,11.3257333333,16.1188
793.01,11.3546666667,10.9149,12.0886666667,11.6098666667,10.6500666667,14.8759333333,11.7376333333,12.1488666667,16.3262
793.32,11.2389333333,11.0827333333,12.1584333333,11.8495333333,11.0425777778,14.9059666667,11.9772333333,12.1618,16.7481333333
793.62,10.2948,10.4046333333,11.8246333333,11.2816,10.1265555556,14.0788,11.8139333333,11.7713333334,15.9530666667
793.93,9.59546666666,9.83873333334,11.7901,11.1922,9.57635555556,13.9098,11.0703666667,11.5502666667,15.3240666667
794.24,9.74366666665,9.844,11.8121,11.3167333333,9.81515555555,13.9743,11.5765333333,11.8987333333,15.2666666667
794.55,9.33879999999,9.98266666666,11.3775666667,11.1525333333,9.72882222222,13.9045,11.7653,11.6372666667,15.2093333333
794.86,8.80606666667,9.0719,10.4623333333,10.4211333333,9.24311111112,13.3608666666,11.2837333333,11.2146,14.4237333333
795.16,9.23713333333,9.55233333332,11.1699333333,10.8985333334,10.1503111111,14.0047333333,11.6377333333,11.5022,14.6693333333
795.47,9.02233333333,9.62663333334,11.059,10.9638666667,10.2873777778,14.0191,11.3102,11.1609333333,14.7115333333
795.78,7.68806666667,8.66870000001,9.98633333333,9.44506666667,9.20897777779,13.2583,10.1191,10.3098666667,14.0007333333
796.09,7.03966666667,8.22803333333,9.33336666667,9.19513333333,8.87048888888,12.6907666667,9.53713333333,9.43686666667,13.8030666667
796.40,6.60433333333,7.71206666666,9.24183333333,9.06886666667,9.13124444445,12.3746,9.23843333333,8.39059999999,14.0256
796.70,5.7764,6.92956666667,8.3632,8.42626666667,8.06868888889,11.4616666667,8.21239999999,7.86553333333,13.1019333333
797.01,5.90873333333,7.10536666666,8.4456,8.80713333333,8.42791111111,11.3859333333,7.8806,8.39993333334,13.1298666667
797.32,5.61826666667,6.76443333334,8.06426666667,8.37866666666,8.33915555556,10.7547333333,7.76376666667,8.18313333333,12.956
797.63,3.74813333333,5.0536,6.70233333333,7.04573333333,6.94075555555,8.94123333333,5.89786666667,6.36613333333,11.1586666667
797.93,4.715,6.08246666667,7.8347,8.23353333334,7.99142222222,10.0284666667,6.94436666667,7.28646666667,11.6166666667
798.24,4.6624,6.53733333334,7.63293333333,8.21106666667,7.87357777778,9.64813333333,7.06893333333,7.22706666667,11.7456
798.55,4.42233333333,6.42973333332,7.2964,8.2296,7.40497777778,9.51096666667,6.72976666667,6.95566666667,11.8518666667
798.85,5.04533333333,6.23313333334,7.5113,8.80853333333,7.64453333333,9.41173333333,7.15303333333,7.29266666667,12.7753333333
799.16,6.06193333333,7.1239,8.26516666667,10.3249333333,8.43551111113,10.4382333333,8.03849999999,8.01946666666,14.0362666666
799.47,7.96133333333,8.79083333334,9.82153333333,11.9493333333,9.47662222221,11.7821,9.43466666667,9.68739999999,15.3422
799.78,8.73733333333,9.4748,10.0967666667,12.4097333333,9.86455555555,12.1153666667,9.83990000001,10.7857333333,15.8882666667
800.08,9.95933333335,10.7417,11.1904,13.6670666667,11.383,13.363,11.0344,11.7240666667,17.2191333333
800.39,9.96240000001,10.6530666667,10.8446666667,13.1005333333,11.2788444444,13.3483333333,10.9046666667,11.2536666667,17.3348666667
800.70,10.9098666667,11.7214,11.5365666667,13.9600666667,12.2435777778,14.2545,11.8158666667,11.8838,18.5126666667
801.00,11.8392,12.5862,12.0821333333,14.4406,12.5116222222,14.7099,12.2905666667,12.0743333333,19.4462666667
801.31,12.6944666667,13.2408333333,12.9368,15.1655333333,13.2330888889,15.2271666667,12.7675666667,13.3024666667,20.6081333333
801.62,12.875,13.0496,13.6364333333,15.641,13.5819555555,15.913,13.0418,13.5588,21.2509333333
801.92,11.8448,12.2052333333,12.8594333333,14.6416,12.9624444444,15.2095333333,12.4716666667,13.0984,20.4464666667
802.23,11.8405333333,12.4882333333,13.4164333333,14.7868,13.5966666667,16.0228,12.6896333333,13.3728666667,20.3158666667
802.54,11.7108666667,12.478,13.7589333333,14.5221333333,13.8556,15.7670666667,12.4537333333,13.2208666667,19.8876666667
802.84,11.1137333334,12.0523,13.4312666667,14.4268666667,14.2444666667,15.5609,12.1868666667,13.0803333333,19.3715333333
