wavelength,Back_NesAcuf,Belly_NesAcuf,Breast_NesAcuf,Crissum_NesAcuf,Crown_NesAcuf,DorTail_NesAcuf,Rump_NesAcuf,Throat_NesAcuf,WingTip_NesAcuf
756.93,18.4991666666,35.4365,32.1275,36.5581666666,18.6601666666,15.5525,21.497,31.024625,19.1733333333
757.24,19.0301666667,35.7836666666,32.26375,36.4795,18.8705,16.0071666667,21.553,31.2617083334,19.2548333333
757.56,19.2846666666,36.2506666666,32.295,36.3985,18.7723333333,16.1256666666,21.5781666666,31.2508333334,19.0391666667
757.87,19.5021666666,36.09675,32.78275,36.3845,18.9191666666,16.4796666667,21.877,31.4262916667,19.099
758.18,19.6541666666,36.38175,33.2761666666,36.6568333334,19.3755,17.2956666667,22.0198333333,31.809375,19.3895
758.50,19.7358333334,36.56925,33.3156666667,36.4805,19.4371666667,17.4836666667,22.0516666667,31.552,19.4016666667
758.81,19.7881666666,36.7710833333,33.6854166666,36.782,19.8593333334,17.584,22.3833333333,31.8827083333,19.8735
759.13,19.5861666667,36.5399166667,33.4043333333,36.5008333334,19.5436666667,17.6443333333,22.1088333333,32.033,19.7915
759.44,19.3633333333,36.2349166667,33.3261666666,36.5028333333,19.6596666666,17.768,21.9046666667,31.850625,19.702
759.75,20.0365,37.1885,33.9174166666,37.238,20.6276666667,18.2215,22.33,32.517125,20.501
760.07,20.2446666666,37.3505833334,34.0116666667,37.5018333333,20.7718333333,18.1076666667,22.2971666666,32.3914166667,20.7158333333
760.38,19.7415,37.0824166667,33.5218333334,36.8273333333,20.4471666666,17.8896666667,21.4605,31.7855833333,20.3426666667
760.69,19.5166666666,37.2584166666,33.4664166667,37.0378333334,20.3783333333,17.8573333333,21.2395,31.7685416667,20.1401666666
761.01,19.402,36.98175,33.068,37.0468333334,20.2631666667,17.8863333333,21.0555,31.8536666666,20.1666666667
761.32,19.119,36.6460833333,32.6121666666,36.7823333333,19.9826666666,17.4708333334,20.4281666667,31.2685416667,19.8566666666
761.63,18.7555,36.45725,32.17575,36.5705,19.7678333333,16.8548333333,20.0078333333,30.921625,19.5733333333
761.94,18.6151666667,36.1465833333,31.958,36.8608333334,19.3296666667,16.673,19.7806666667,31.0134583334,19.436
762.26,18.7753333333,36.24175,32.1321666667,36.8618333334,19.2785,16.9721666667,19.5063333333,30.9849166667,19.189
762.57,19.0681666667,36.5064166666,32.3773333334,37.4568333333,19.7015,17.231,19.7593333333,31.3378333333,19.31
762.88,19.6733333334,36.9710833333,32.7933333333,38.0951666667,20.1495,17.7078333333,20.4098333334,31.7341666666,19.9505
763.20,19.1595,36.4185,32.2570833333,37.8866666667,19.7813333333,17.4291666667,20.0681666667,31.3175833333,19.7436666667
763.51,18.941,36.2415833334,32.18,37.7703333333,19.543,17.4601666667,19.9955,31.2508333334,19.6018333333
763.82,18.945,36.4285833334,32.10925,38.2091666666,19.5308333333,17.5288333334,20.2863333333,31.6952083333,19.8018333334
764.14,19.043,36.21775,32.1955,38.3038333333,19.6651666666,17.5068333333,20.3881666667,31.7982083334,19.9576666666
764.45,19.1663333333,36.3511666667,32.6151666666,38.7053333333,19.8685,17.644,20.6401666667,31.8271666667,20.3543333333
764.76,19.1771666667,36.3530833333,32.6821666666,38.861,19.9063333333,17.7186666667,20.8581666666,31.969375,20.2685
765.07,19.494,36.7386666667,33.3935833334,39.4136666667,20.184,18.2355,21.4196666667,32.4624583333,20.7528333334
765.39,19.565,36.7009166667,33.4735,39.5838333333,20.342,18.2203333333,21.304,32.47425,20.7721666667
765.70,19.6483333334,36.9485833334,33.4561666666,40.0528333334,20.6003333334,18.5576666667,21.678,32.7455833333,21.0223333334
766.01,19.2523333334,36.47875,33.2566666666,39.5041666667,20.1785,18.0793333334,21.4181666667,32.397,21.1448333333
766.32,19.072,36.12525,33.4360833333,39.6055,20.25,17.6458333334,21.1791666667,32.3719166667,20.9948333334
766.64,18.9628333333,35.9785833334,33.3480833334,39.0475,20.2333333333,17.677,21.0506666667,32.2727916667,20.6716666667
766.95,18.743,35.4795833333,33.45725,38.85,20.355,17.5965,20.626,31.959875,20.3626666667
767.26,18.7601666667,35.18025,33.6445833333,38.5951666667,20.2555,17.5235,20.3441666667,31.65825,19.8435
767.57,18.7313333333,35.2273333334,33.6455833334,38.2785,20.1381666667,17.599,20.4046666667,31.3021666667,19.9216666667
767.88,19.1636666667,35.41125,33.5298333333,37.9938333333,20.1813333333,17.6843333333,20.515,31.4071666666,19.805
768.20,18.887,35.2576666666,33.5190833333,37.6768333333,20.1521666667,17.1355,20.1168333334,31.3869583334,19.6391666666
768.51,18.041,34.6614166666,32.6785,36.9211666667,19.3968333333,16.3255,18.7975,30.5799583333,18.6035
768.82,17.4933333333,34.3689166667,32.3165833333,36.0128333334,19.0516666667,15.764,18.5195,30.0432916666,18.0918333333
769.13,17.3255,33.7981666667,32.0835,35.3683333333,19.0018333333,15.0193333333,18.0715,29.6462916667,17.6938333333
769.44,17.4,33.8438333334,32.1935833333,35.3053333333,19.3023333333,15.2993333333,17.6376666666,29.5406666667,17.4296666667
769.76,17.7001666666,33.7294166666,32.0740833334,35.28,18.9143333334,15.6733333334,17.7503333333,29.4977916666,17.5596666666
770.07,18.5103333333,34.45625,33.05025,36.6193333333,19.6641666667,16.265,18.0466666666,30.364,18.4896666667
770.38,18.6541666666,34.453,32.63925,36.6141666667,19.6951666667,15.7835,18.2966666667,30.4680833334,18.6856666667
770.69,19.0583333333,34.3015,33.24325,37.09,20.0636666667,15.7461666666,18.5608333334,30.5979166667,19.5133333333
771.00,18.8578333334,34.09425,32.8800833334,37.1331666666,19.7755,15.6735,18.4153333333,30.9152916666,19.441
771.32,17.6561666666,33.086,31.92075,36.5326666667,18.8433333333,14.7098333333,17.2163333334,30.1093333334,18.8545
771.63,18.0693333334,33.7279166667,31.7335833333,36.8068333333,18.7925,15.5271666667,17.7186666667,30.3254583333,19.439
771.94,18.3213333334,33.3774166666,31.3589166667,36.7966666666,18.7515,15.4755,17.7253333334,30.454375,19.4575
772.25,18.7278333333,33.5275,31.5546666667,37.3891666666,19.5256666667,16.1901666667,18.2956666666,30.837125,20.2126666667
772.56,18.7586666667,33.7459166667,31.99375,38.071,19.4255,16.8248333333,18.7923333333,31.4817083333,20.6581666667
772.87,19.4806666667,34.8036666667,32.5695,39.4211666667,19.8943333333,17.8153333334,19.6301666666,32.29375,21.2726666667
773.18,19.1893333333,34.9861666666,32.2355,39.2431666667,20.159,18.15,19.6333333333,32.4020416666,21.0933333333
773.50,18.1175,34.2358333334,31.1219166667,38.1456666667,19.3206666666,17.6223333333,19.297,31.2780416666,20.0166666666
773.81,18.1761666666,34.5576666667,31.4134166667,38.3263333333,19.3058333334,18.0458333333,19.5196666667,31.5739166667,20.6016666667
774.12,17.3473333334,34.587,30.7606666666,38.2045,19.1023333333,18.0275,19.174,31.3036666667,20.3435
774.43,17.4686666667,34.3981666666,31.15575,38.2868333333,19.1791666666,18.1143333334,19.0476666667,31.404,20.5071666667
774.74,18.337,34.469,32.05375,38.6083333334,19.5745,18.8418333333,20.1033333333,31.78625,21.2566666667
775.05,18.7866666667,34.69775,32.1820833334,39.169,20.3583333334,19.2983333333,20.4436666666,32.0541666667,21.9421666667
775.36,19.769,35.6844166667,32.8645833333,39.6343333333,21.2363333334,20.2621666667,21.8011666666,32.6207916666,22.8955
775.67,20.1236666667,36.4264166666,33.0421666667,40.029,21.4941666666,20.8881666667,22.1375,33.2605833333,23.217
775.98,20.6453333333,36.7235,33.4364166666,40.2595,21.834,21.4338333334,22.2708333333,33.002875,23.69
776.30,20.4025,36.2748333334,32.7996666666,39.4103333334,21.1911666666,20.6938333333,22.2706666667,31.8261666667,22.8286666667
776.61,20.3121666667,35.9060833333,32.59575,38.9783333334,20.8728333333,20.1778333334,21.446,31.4860416666,22.4945
776.92,21.0528333334,36.3669166666,33.0775,39.498,21.077,20.2605,22.222,32.249,23.4646666667
777.23,21.4493333333,37.085,33.1746666666,39.4948333333,21.413,20.5465,22.3766666667,32.3725,23.4016666667
777.54,22.136,37.54,33.758,39.3078333334,21.8278333334,20.8548333334,22.6288333333,32.409625,23.8235
777.85,22.4788333333,37.7918333333,33.96075,39.369,22.3423333333,21.3363333333,22.9756666666,32.3769166667,24.1306666667
778.16,21.973,37.9048333333,33.19,39.1253333333,22.4715,21.0513333333,22.3591666667,32.340125,23.4056666666
778.47,21.3798333333,37.05475,32.67,37.9325,21.519,19.9646666667,21.5063333333,31.517,22.1255
778.78,20.9355,36.1135,32.1640833333,37.372,21.4211666667,19.3633333333,21.0633333333,31.0136666666,21.7153333333
779.09,20.147,34.57075,31.49,36.1433333333,20.1856666667,18.0718333333,19.8245,30.085,20.9075
779.40,19.819,34.1666666667,30.9236666666,35.8268333333,19.8578333333,17.3645,19.5606666667,29.7899583333,20.7881666667
779.71,19.6873333333,34.69925,31.4550833334,36.2098333333,20.0813333334,17.3231666666,19.6216666667,30.2863333334,21.5786666667
780.02,19.9655,35.2008333333,31.7435,36.7115,20.0976666666,17.4716666667,20.1636666667,30.9315833334,21.919
780.33,20.2028333334,35.2613333333,31.73225,36.7228333333,20.1893333333,17.6141666667,19.8958333333,31.1215416666,21.4971666666
780.64,20.2371666666,34.48525,31.3325833334,36.6073333333,19.8193333334,17.8255,19.9541666666,31.36275,21.8403333334
780.95,19.6086666666,33.1211666666,30.9866666667,36.0153333334,18.719,17.0363333334,19.239,30.8700833333,21.237
781.26,19.5766666667,33.76525,31.1333333333,36.5496666666,18.1565,16.7501666666,19.2843333333,31.039375,21.2895
781.57,19.78,34.4256666667,31.6766666667,37.318,17.6948333334,16.9523333333,19.4088333333,31.3267916666,21.5793333334
781.88,20.7585,35.3294166667,32.2783333333,38.2235,18.5771666667,18.5343333333,20.2308333333,32.2319583334,22.8543333333
782.19,21.404,36.0464166667,32.68725,38.4295,18.346,19.2793333333,20.1551666667,32.5797916667,23.6863333333
782.50,21.786,36.8495,32.4129166666,38.5246666666,18.9673333333,20.0318333334,20.7938333333,32.880375,23.7128333333
782.81,21.8851666667,37.5184166666,32.41,38.2881666666,19.1001666667,20.3896666667,20.3166666667,33.674125,23.0433333333
783.12,22.6566666667,37.6756666667,32.1953333333,38.7541666666,19.4966666667,20.9345,20.3353333334,34.1981666666,22.971
783.43,23.166,38.5008333334,32.321,39.2846666667,19.9848333333,21.3851666667,20.8673333333,35.0039583333,23.8206666666
783.74,22.5145,38.4579166667,31.85625,38.7196666666,19.606,21.191,20.5446666667,34.5993333333,23.5916666666
784.05,22.9418333333,39.0570833333,32.5101666667,39.2978333333,20.612,21.4196666667,20.9381666667,35.2865833334,23.9668333334
784.36,23.1273333333,40.28575,32.5529166667,39.3101666667,21.5045,21.8946666667,21.4576666666,35.9784166667,24.2978333333
784.67,23.148,40.2384166666,32.274,38.873,21.924,22.1438333333,21.1236666667,36.4720416667,24.09
784.98,22.5728333333,39.6640833333,32.053,37.7005,21.819,21.756,20.5151666667,36.0234166667,23.0756666667
785.29,22.254,39.9858333334,32.8283333334,37.8156666667,21.8276666666,21.6066666667,20.7226666666,36.5293333333,22.9641666667
785.60,21.3903333334,39.5971666666,32.96225,37.5986666667,21.4376666667,20.537,20.1736666667,36.2955416667,21.9905
785.91,21.2455,39.90025,33.682,38.4981666667,20.9125,20.7855,19.9301666667,36.72775,22.576
786.22,20.7743333334,39.0776666667,33.4591666666,38.6528333334,20.019,20.507,20.2233333333,35.7412916667,22.6628333333
786.53,20.1515,38.2650833334,33.5831666667,38.1363333334,19.3333333333,20.2121666667,20.591,35.7650833333,22.4393333333
786.84,18.7443333333,37.0208333333,32.7845,36.582,18.5838333333,19.5491666667,19.7103333334,34.1602916667,21.6123333334
787.14,18.9195,36.42725,32.6845,36.4271666667,18.4343333333,19.3185,19.6605,33.568625,21.4143333334
787.45,18.4691666667,37.6395,33.2186666666,36.5525,17.9826666667,18.9415,19.728,33.6158333333,21.4161666666
787.76,19.0355,38.5221666667,34.0733333333,37.352,17.9781666667,19.4586666667,20.093,34.147625,21.7428333333
788.07,18.7983333333,38.7103333334,33.835,37.3488333334,17.918,19.4443333333,20.407,33.4432083334,21.8235
788.38,19.4535,38.9743333334,33.7439166667,37.803,18.4033333333,19.9653333333,21.0555,33.9964583334,22.8323333334
788.69,19.3823333334,38.838,33.47975,37.2205,18.0513333334,19.6885,21.0861666667,33.9923333333,22.7636666667
789.00,20.174,40.0978333333,34.1244166666,38.0803333333,19.0533333334,21.1236666667,22.2178333333,34.9124583333,24.1296666667
789.31,21.3535,40.8834166666,35.4196666667,38.3755,20.8266666666,21.6695,23.4993333334,36.1474166667,25.2368333333
789.62,21.664,40.7435,35.3771666666,38.2516666666,21.229,21.7563333333,23.3388333333,36.2934166667,25.8173333333
789.92,21.4723333334,39.9561666666,34.57125,36.8741666667,21.1528333333,21.0996666667,22.7101666667,35.3334166666,25.4656666667
790.23,21.4523333333,40.0784166666,34.7705,37.225,21.0256666667,20.806,22.7996666666,35.62625,25.5638333333
790.54,21.2988333334,40.9110833333,35.6634166667,37.4196666667,21.7045,21.6205,22.768,36.2477083333,26.0848333333
790.85,21.3906666667,39.7434166666,35.31225,37.0538333333,21.4465,22.2406666667,22.2408333334,35.556,26.031
791.16,21.4585,39.5729166667,35.1954166667,37.0291666666,21.7398333333,22.5688333333,22.3861666666,35.226875,26.4896666667
791.47,21.7783333333,39.7765,35.288,36.6408333334,21.9216666667,22.9238333333,22.265,35.5455833333,26.7185
791.78,22.2073333333,40.7063333334,36.0519166667,36.7908333334,22.3995,23.478,22.2961666667,36.13725,27.3641666667
792.08,22.3226666667,40.69375,36.2595833333,37.602,22.5793333333,23.4236666666,21.9155,36.3764166667,27.7676666667
792.39,21.1236666667,39.4923333334,35.8635,36.7533333333,21.4018333334,22.4545,20.4116666666,35.2215416666,26.3233333333
792.70,21.1865,39.6185833334,35.6480833334,36.6603333333,20.8411666667,22.9756666666,19.978,34.5495833333,26.1926666666
793.01,20.7938333334,40.2120833333,36.11625,36.3693333333,20.7306666667,22.6278333334,19.6871666667,34.7841666666,26.1385
793.32,20.7565,40.7730833334,37.4154166667,37.021,20.2255,22.9466666666,19.5168333334,34.9635833333,26.1833333333
793.62,20.1441666667,40.0481666667,36.69075,36.3463333333,19.0706666666,22.7083333333,18.7661666667,33.8179583333,24.7113333333
793.93,20.8173333333,39.8716666667,36.9155,36.5063333333,19.0063333333,22.8525,19.2628333334,33.96225,24.7756666667
794.24,20.4575,39.5393333334,36.7324166666,35.8923333334,19.0658333333,22.2326666666,19.4978333334,33.945125,24.1041666666
794.55,20.8053333333,39.5651666667,37.10275,35.868,19.2491666667,22.6178333333,19.506,34.6527083333,23.9493333334
794.86,21.341,39.3053333333,38.0964166667,36.5731666667,19.2456666666,22.3081666667,19.5521666666,35.058125,24.8065
795.16,20.8651666666,39.5040833333,39.2414166666,36.9433333333,19.1476666667,22.6941666666,20.2288333333,34.9115833333,24.5868333334
795.47,20.0408333334,39.0615,38.473,36.1111666666,18.6911666667,22.7558333333,19.7581666666,34.00425,23.9958333333
795.78,20.1525,38.7254166666,37.8694166666,35.9165,18.7986666667,23.0316666667,19.9655,33.9012916667,24.0895
796.09,19.141,38.0250833333,37.27825,35.0918333334,17.5225,21.382,18.8765,32.6330833334,22.4713333333
796.40,19.9195,38.23575,37.3916666666,35.3935,18.0141666666,21.7008333334,19.2841666667,32.485375,22.5063333333
796.70,19.8616666667,38.6480833334,36.9966666667,35.3916666666,18.6328333333,22.3501666666,19.1705,33.060875,23.1335
797.01,21.368,40.1575833333,38.2923333334,36.6393333333,20.8826666667,23.4911666667,20.4883333333,35.0281666667,25.205
797.32,21.8606666667,40.2916666667,38.1911666667,37.733,21.1121666666,23.8311666666,21.1275,35.5099583333,25.7563333333
797.63,21.7588333333,40.7450833334,38.2223333334,37.7068333333,20.478,23.477,20.6966666666,35.6215,25.8983333333
797.93,21.7801666667,40.9075833333,37.9595,38.1271666667,19.8626666667,22.9146666666,20.5495,35.3706666667,25.5991666666
798.24,21.515,40.8130833334,37.5758333333,38.5646666667,19.5695,22.9186666666,20.622,34.8045416666,25.0876666667
798.55,21.3556666667,39.5055833334,36.276,38.1021666666,18.9631666667,21.7226666666,19.6491666667,33.7480416667,24.5135
798.85,22.1953333333,39.7969166666,37.1938333333,38.701,18.9878333334,22.2276666667,20.0191666667,33.6719166667,24.887
799.16,23.0205,40.0779166666,37.71575,39.1006666666,19.4363333333,22.3361666667,20.9513333334,34.5675833334,26.1486666667
799.47,23.5226666667,39.8465,37.81425,39.9606666666,19.8988333333,23.3921666666,21.8086666667,35.5777916667,27.6688333334
799.78,22.5783333333,39.03625,37.0740833334,39.596,18.988,23.146,20.7413333333,35.283375,27.2381666667
800.08,22.4308333334,38.3115,36.5788333334,39.486,18.9316666667,23.1743333333,20.419,34.8883333334,27.5186666666
800.39,21.52,36.8911666666,35.50075,38.0828333333,17.0293333333,22.349,19.102,32.6512083333,25.8376666667
800.70,20.1956666667,35.7790833334,34.827,36.6353333334,15.5485,21.1913333333,17.2081666667,31.1540416667,24.633
801.00,19.616,35.0873333334,34.4244166667,36.4571666667,14.9213333334,20.7853333333,16.4921666667,29.7949166667,24.2233333333
801.31,17.4268333333,33.2449166666,33.4658333334,34.5883333333,13.556,19.4061666667,14.6875,27.5185833333,22.5341666667
801.62,16.2475,32.4760833333,33.2510833333,33.6981666667,12.7096666667,19.0191666667,13.6943333333,26.9192083333,21.6448333333
801.92,14.8796666667,31.9224166667,33.1261666667,32.8253333334,11.964,18.3408333333,13.0548333334,26.24625,20.8803333333
802.23,13.8536666667,30.4823333333,31.81225,31.592,10.907,16.9728333333,11.6915,25.0142916667,19.6518333333
802.54,12.7895,30.0829166667,31.54925,31.4813333334,10.3781666667,16.6861666667,10.9951666667,23.8473333334,18.7501666667
802.84,12.7796666666,30.8305833333,31.8314166667,31.5468333334,10.169,16.3525,10.895,23.5030833333,18.3943333334
803.15,13.6416666667,31.53425,32.3645,32.4436666667,10.4783333333,15.8561666667,11.9415,23.7890416667,18.3866666667
803.46,13.5891666666,32.0640833333,32.1644166666,33.1333333334,10.012,15.4475,11.7705,22.9767083333,17.0266666667
803.76,13.4023333334,32.6335833334,31.89375,33.7793333333,9.89433333334,14.8621666666,12.0843333333,23.7326666667,17.9643333333
804.07,15.2778333333,34.7424166667,34.3298333333,35.1851666666,12.0973333333,16.2036666667,14.05,25.9915,20.3503333334
804.38,16.5858333333,35.7073333334,35.1111666666,36.889,13.6363333333,17.697,15.8383333334,27.227375,21.6568333334
804.68,17.8013333334,36.336,35.08425,37.2458333333,14.8866666667,18.525,17.3316666667,28.3303333333,23.0046666667
804.99,17.1123333334,35.53275,33.7793333333,35.6785,14.031,17.5581666667,17.2478333333,26.976625,22.248
805.30,18.3256666667,35.93625,33.9629166667,36.1938333333,14.55,18.4783333333,17.887,27.4073333334,22.9785
805.60,19.3216666667,36.94775,35.0874166667,37.3643333333,15.4651666667,19.0503333334,18.9921666667,29.2344166666,24.6318333333
805.91,19.6758333333,37.0750833334,34.3593333333,37.671,15.0058333333,18.6986666666,18.9138333333,29.52325,24.7558333333
806.21,18.128,35.3671666667,33.10625,36.0783333334,13.6058333333,16.9628333333,17.9503333333,27.774375,23.7951666667
806.52,17.195,34.1741666666,32.551,34.331,12.1281666667,16.4318333333,16.9013333333,26.4573333334,23.2196666666
806.83,16.1666666667,32.8133333334,31.55275,33.6133333333,10.9041666667,14.9258333333,16.3663333333,25.250125,22.569
807.13,15.8325,32.2010833333,31.8533333334,34.0881666666,11.4818333333,15.4746666667,16.428,25.1340833333,22.5466666666
807.44,12.8091666667,29.1046666667,27.6093333334,32.8175,8.64266666669,12.4795,13.8821666667,21.859625,19.5545
807.74,12.1555,27.7255833334,26.59775,31.8505,7.37266666668,10.7353333333,12.5523333333,21.1364583333,18.1915
808.05,11.335,27.24325,26.3655,33.5285,6.26366666665,9.83950000002,12.4403333334,20.5190416667,17.8586666666
808.35,12.6043333334,27.4815833333,26.7128333333,35.09,6.63133333332,10.057,12.6701666667,21.3164166666,19.3016666667
808.66,11.5473333334,26.2290833333,25.02275,34.5736666667,5.3225,9.13416666665,12.2915,20.7261666667,19.1926666666
808.97,9.17016666669,24.7593333333,22.3864166666,33.1958333333,2.9115,7.17566666669,10.729,17.9160416666,17.0565
809.27,8.63833333331,24.2838333334,23.3569166667,33.4038333334,2.11266666667,6.033,9.74183333335,17.2591666666,16.6431666666
809.58,8.42816666666,24.6091666667,22.4785833334,33.2623333333,1.3495,5.79999999998,8.66466666665,16.6784166667,15.9566666667
809.88,7.9855,24.5205,22.0985833333,33.8608333333,2.0385,6.47466666665,8.80083333335,16.2290416666,16.163
810.19,8.6175,25.28425,23.0705,33.7121666667,2.20183333334,6.41583333333,9.42233333332,16.9923333334,16.714
810.49,10.4345,26.4923333334,23.6985833334,34.1211666666,2.555,6.97233333333,9.957,17.389125,17.2875
810.80,12.3986666667,28.5285833333,25.7151666666,34.2156666667,3.33816666667,8.65533333333,11.7548333333,18.4311666667,18.908
811.10,11.2646666667,27.895,25.08475,33.7936666666,2.18033333333,8.86599999999,10.8045,17.14525,18.5805
811.41,10.349,27.07725,24.5819166667,31.932,1.6225,8.65283333333,9.68533333334,16.8326666667,17.2566666666
811.71,8.9745,26.30725,24.07,31.2216666667,1.05583333333,7.64183333335,8.74816666668,15.9562916667,15.435
812.02,8.87883333332,26.8011666666,25.08875,31.4561666667,0.608833333335,7.58500000001,8.16833333331,15.575875,15.3728333333
812.32,10.1643333333,27.4540833333,25.8843333333,32.1873333333,2.1675,9.21783333335,9.16799999998,16.922125,15.8695
812.63,8.89550000001,27.7859166666,24.0633333334,31.4343333333,2.39883333334,8.77066666665,9.27033333331,16.2919166666,14.7928333333
812.93,7.72733333335,26.9065833333,23.775,31.6413333333,2.77766666667,9.01516666668,8.78783333333,16.8182083334,14.6461666667
813.24,8.41016666665,27.9268333333,25.0638333333,32.413,2.8375,8.7425,9.27900000001,16.9861666666,14.315
813.54,7.8415,26.5011666667,23.2014166666,32.0655,2.6655,8.61783333335,8.64399999999,16.1749583333,13.0433333333
813.85,4.50183333334,23.5128333334,19.3863333334,30.2251666667,0.026666666667,5.65383333335,7.07383333331,14.0140416666,10.3966666667
814.15,1.6695,19.6635,17.3919166666,27.8871666666,-1.86083333334,3.33883333334,4.2145,11.9115416667,7.71766666667
814.46,1.77883333333,19.1844166667,16.9676666667,27.1755,-2.43566666667,2.4905,3.96833333333,12.2880416666,7.25233333334
814.76,5.01333333333,20.5866666667,18.9866666667,28.8533333334,0.293333333333,3.94666666667,5.73333333334,13.88,10.0266666667
815.07,4.32716666667,20.4328333334,19.1640833333,29.781,0.1335,4.24683333333,6.03616666667,15.197625,10.096
815.37,4.23366666667,19.9760833334,17.9261666667,29.85,0.3485,3.4835,5.54666666667,14.9382916666,9.19066666669
815.68,3.13866666666,20.08925,17.3698333334,29.2748333333,-0.0541666666667,2.19166666667,5.35716666666,13.87325,7.52166666667
815.98,3.35483333333,20.33275,17.7489166667,30.33,0.135166666667,2.97633333333,5.49266666667,13.7717083334,7.98166666667
816.29,4.6445,20.4883333333,17.1576666666,30.5201666666,-0.637000000002,3.15833333334,5.86516666666,13.681,7.85566666666
816.59,4.0105,19.7135,15.1170833333,30.026,-0.911499999999,3.04683333333,6.172,13.886625,8.255
816.89,4.60033333333,20.0053333334,15.9174166667,30.8623333334,-1.3935,3.549,6.83516666666,14.6685833333,9.09550000001
817.20,4.95483333334,20.9859166666,17.263,31.77,-1.00683333333,4.53116666667,7.07466666666,14.7655,10.5725
817.50,7.63150000002,24.8214166667,18.5553333333,35.12,1.70983333333,7.93766666668,10.4135,17.6239166667,13.221
817.81,9.80949999999,26.9643333333,20.2535833334,36.8713333333,4.92933333333,10.0046666667,12.8108333333,20.2110416667,14.7145
818.11,8.52216666665,26.4164166667,18.8384166667,35.7648333333,3.187,9.25399999999,12.3228333334,19.0925,13.5268333333
818.41,9.8065,27.1766666667,18.92025,34.7625,4.41933333334,9.76266666665,12.8626666667,18.9095416667,14.7538333333
818.72,10.171,26.8269166666,19.7115833333,35.3206666666,4.78633333333,10.1496666667,12.949,19.3697083333,15.6196666666
819.02,10.8715,27.5173333334,20.3965,36.231,5.30216666667,10.8918333334,12.9056666666,20.987375,16.8928333333
819.33,12.5285,28.5211666667,21.678,36.1048333333,6.34,11.883,13.4396666667,22.7315833333,17.0843333334
819.63,13.2553333334,29.3023333333,23.3794166667,36.5243333333,9.02916666667,12.627,14.4431666667,24.3549583333,18.5333333333
819.93,14.5561666667,30.34125,25.4264166666,36.4701666667,11.1736666666,13.3563333333,15.1778333334,25.700875,19.2396666666
820.24,16.1058333333,32.045,26.8554166667,36.6738333334,13.016,14.8771666666,16.0821666667,26.8252083333,19.5536666666
820.54,17.4496666666,33.7343333334,28.7239166666,37.3065,14.9345,16.2656666666,17.2536666667,28.3395,20.3661666667
820.85,18.3248333333,34.577,30.2611666666,37.7363333333,15.8953333333,16.509,17.902,28.7850416667,20.8041666666
821.15,18.6225,35.2283333333,30.90275,37.723,16.7023333333,16.7595,18.537,28.9650416667,21.2421666667
821.45,19.4205,35.9290833334,31.6488333334,38.3253333333,17.6861666667,17.5181666666,19.3211666667,29.9047916666,21.8513333333
821.76,19.7533333333,36.2584166666,32.2141666667,38.2563333333,18.0955,17.8331666667,19.6361666667,30.2564166666,21.8855
822.06,20.0701666666,36.9305833334,32.6938333333,38.3013333334,18.501,18.3378333333,20.315,30.5881666667,22.037
822.36,20.4013333334,36.9055833333,33.0371666667,38.2713333334,18.9493333333,18.615,20.6016666667,30.694,22.2016666667
822.67,20.7545,37.2448333334,33.3244166667,38.4235,19.3536666666,18.8043333334,21.0106666667,30.8295833334,22.6175
822.97,21.0836666667,37.7619166666,33.7716666667,38.6493333334,19.421,19.1338333333,21.4658333333,31.0539166667,22.7868333333
823.27,21.422,38.0,34.0939166667,39.0998333333,19.7913333333,19.7456666666,21.9185,31.3214583333,23.1118333333
823.58,21.3695,37.902,34.356,39.1745,20.1231666667,19.7843333333,22.1031666667,31.4510833333,23.3918333333
823.88,21.5595,37.81775,34.5376666666,39.3578333334,20.1671666667,19.7115,22.3705,31.4990833334,23.3873333333
824.18,21.384,37.51875,34.31925,38.948,20.0406666667,19.7025,22.4425,31.3938333333,23.2751666667
824.49,21.7283333333,37.3256666666,34.30575,39.0508333333,20.0705,20.0528333334,22.5013333333,31.472,23.597
824.79,21.6535,37.377,34.31275,38.7808333333,20.052,20.1686666667,22.3413333333,31.0927916667,23.5668333333
825.09,21.6873333334,37.6555833333,34.1893333333,39.3208333333,20.076,20.348,22.6326666666,30.8981666666,23.7716666667
825.39,21.923,37.4476666667,33.9215,39.4333333334,20.15,20.2818333333,22.5423333333,30.7225,23.6025
825.70,22.078,37.6345,33.8354166667,39.2588333333,20.1761666666,20.1925,22.38,30.6846666667,23.7838333333
826.00,21.6365,37.04775,33.3208333333,39.2031666666,19.7,19.7856666667,22.211,30.0815,23.402
826.30,21.6923333333,36.60575,33.3775833334,39.251,19.97,19.6696666667,21.807,29.6216666667,23.3085
826.61,21.4706666666,36.7245,32.9948333334,38.779,19.483,18.8413333334,21.1765,29.1891666667,23.2708333333
826.91,21.8011666667,37.4843333334,32.81925,39.1265,19.1571666667,18.6791666667,21.4673333333,29.1734166666,23.317
827.21,21.6338333333,37.2614166666,32.2499166667,38.6125,19.1815,18.5481666666,21.2233333333,28.6585416667,23.105
827.51,22.0595,37.9298333334,32.57325,39.2236666667,19.6343333333,18.9648333333,21.2631666667,29.0490416666,23.3533333333
827.82,21.5993333333,38.0744166666,32.63275,39.107,19.1611666666,18.6658333334,20.6461666667,28.6202083333,22.5245
