wavelength,Back_ParCapf,Belly_ParCapf,Breast_ParCapf,Crissum_ParCapf,Crown_ParCapf,DorTail_ParCapf,Rump_ParCapf,Throat_ParCapf,WingTip_ParCapf
421.87,5.45644444444,55.3015555555,51.0047777778,49.2566666667,3.77366666667,5.809,5.97844444444,5.20322222222,7.363
422.23,5.44555555556,55.3294444444,51.0583333333,49.2807777778,3.761,5.80133333334,5.96655555556,5.19411111111,7.35377777778
422.58,5.45322222222,55.4097777778,51.1144444444,49.3052222222,3.78155555555,5.81266666667,5.97955555556,5.21288888889,7.37244444444
422.94,5.45333333333,55.4711111111,51.1796666667,49.3438888889,3.785,5.83033333333,5.99333333333,5.21633333333,7.36377777778
423.30,5.449,55.4693333333,51.2383333333,49.3687777778,3.78133333333,5.83811111111,5.99911111111,5.21377777778,7.34877777778
423.66,5.43344444444,55.4842222222,51.2683333333,49.3713333333,3.76955555556,5.82255555556,5.97588888889,5.19411111111,7.33277777778
424.01,5.431,55.5303333333,51.2997777778,49.3961111111,3.76344444444,5.81888888889,5.97844444444,5.18866666667,7.32644444444
424.37,5.44255555555,55.5713333333,51.3723333333,49.449,3.78122222222,5.82855555556,5.99877777778,5.20633333333,7.33066666667
424.73,5.44966666667,55.613,51.4205555556,49.4944444444,3.78411111111,5.83566666667,6.00844444445,5.21044444445,7.33066666667
425.08,5.45166666667,55.6678888889,51.4506666667,49.5312222222,3.777,5.83477777778,6.006,5.21322222222,7.31333333333
425.44,5.45344444444,55.6756666667,51.47,49.5585555556,3.78166666667,5.82877777778,6.002,5.20855555556,7.30122222222
425.80,5.45522222222,55.6812222222,51.4648888889,49.5632222222,3.78666666667,5.83177777778,6.00766666667,5.225,7.30344444445
426.16,5.44555555556,55.6676666667,51.4432222222,49.562,3.78555555555,5.83844444444,6.00422222222,5.21766666667,7.29855555555
426.51,5.43133333333,55.6965555556,51.4861111111,49.6168888889,3.75988888889,5.81666666667,5.98288888889,5.20033333333,7.26877777778
426.87,5.43777777778,55.7116666667,51.5412222222,49.6632222222,3.77055555555,5.81322222222,5.98677777778,5.21022222222,7.27388888889
427.23,5.45055555555,55.7946666667,51.592,49.7264444444,3.784,5.80866666667,5.991,5.22877777778,7.28222222222
427.58,5.45644444444,55.8108888889,51.6297777778,49.7747777778,3.80711111111,5.83455555556,6.01611111111,5.24444444444,7.29511111111
427.94,5.47577777778,55.8657777778,51.7102222222,49.835,3.82577777778,5.867,6.02344444445,5.26755555556,7.30155555555
428.30,5.49611111111,55.9355555556,51.7582222222,49.8835555555,3.83066666667,5.88555555556,6.02755555556,5.29,7.31377777778
428.65,5.493,55.9681111111,51.8023333333,49.916,3.82555555556,5.86466666667,6.00777777778,5.27266666667,7.301
429.01,5.51477777778,56.0827777778,51.9305555556,50.0107777778,3.85422222222,5.87822222222,6.02766666667,5.27966666667,7.32322222222
429.37,5.53233333333,56.2041111111,51.9937777778,50.1113333333,3.85688888889,5.89166666667,6.04333333333,5.30966666667,7.35911111111
429.72,5.55144444445,56.303,52.1198888889,50.197,3.86755555556,5.89866666667,6.06122222222,5.30888888889,7.37022222222
430.08,5.57211111111,56.413,52.2106666667,50.2855555556,3.86822222222,5.89811111111,6.07344444444,5.30477777778,7.38488888889
430.44,5.58144444445,56.4415555556,52.262,50.3274444445,3.871,5.89911111111,6.07722222222,5.29355555556,7.39433333333
430.79,5.58388888889,56.493,52.3165555555,50.3785555555,3.867,5.89933333334,6.07577777778,5.294,7.39622222222
431.15,5.59155555556,56.5694444444,52.3983333333,50.4248888889,3.86933333333,5.89455555556,6.08344444445,5.27944444444,7.406
431.50,5.612,56.6657777778,52.4735555556,50.4976666667,3.873,5.90788888889,6.09455555556,5.30211111111,7.42355555556
431.86,5.59744444444,56.7495555556,52.5504444444,50.5771111111,3.86544444444,5.90077777778,6.085,5.28688888889,7.42266666667
432.22,5.58166666667,56.759,52.5803333333,50.6258888889,3.84355555556,5.88577777778,6.07122222222,5.26488888889,7.41777777778
432.57,5.60077777778,56.7548888889,52.5737777778,50.6168888889,3.86011111111,5.923,6.099,5.28322222222,7.42844444444
432.93,5.60222222222,56.8266666667,52.6141111111,50.6693333333,3.86122222222,5.935,6.08933333333,5.27944444444,7.42611111111
433.29,5.57266666667,56.8024444444,52.6157777778,50.6316666667,3.84433333333,5.91311111111,6.07288888889,5.24255555555,7.39677777778
433.64,5.57333333333,56.812,52.632,50.6517777778,3.85155555556,5.92933333333,6.07777777778,5.227,7.40177777778
434.00,5.557,56.8258888889,52.6592222222,50.6676666667,3.84688888889,5.93433333333,6.058,5.23233333334,7.39133333333
434.35,5.55611111111,56.83,52.6621111111,50.679,3.85788888889,5.94622222222,6.06733333333,5.23511111111,7.38533333333
434.71,5.58266666667,56.9001111111,52.7185555556,50.7197777778,3.87933333333,5.96744444445,6.07888888889,5.24388888889,7.39677777778
435.07,5.57488888889,56.8724444444,52.6988888889,50.7257777778,3.87511111111,5.98066666667,6.07811111111,5.24322222222,7.39866666667
435.42,5.57888888889,56.8967777778,52.7503333333,50.7487777778,3.88288888889,5.97511111111,6.08344444444,5.23777777778,7.39455555556
435.78,5.594,56.8757777778,52.7385555556,50.7498888889,3.89044444445,5.97011111111,6.10166666667,5.23255555555,7.39733333333
436.13,5.59133333333,56.9065555555,52.7722222222,50.761,3.90233333334,5.97355555555,6.10933333333,5.22311111111,7.39588888889
436.49,5.59111111111,56.982,52.8558888889,50.8266666667,3.89988888889,5.96033333333,6.10288888889,5.22722222222,7.40411111111
436.84,5.58233333333,57.0394444444,52.9222222222,50.8837777778,3.88333333333,5.95411111111,6.10622222222,5.22255555556,7.40422222222
437.20,5.60255555555,57.1654444444,53.0221111111,50.9796666667,3.89577777778,5.97288888889,6.12966666667,5.23588888889,7.40888888889
437.56,5.58644444445,57.221,53.0543333333,51.0168888889,3.864,5.93522222222,6.09411111111,5.22511111111,7.38488888889
437.91,5.60933333333,57.3401111111,53.1484444444,51.0995555556,3.87233333333,5.94077777778,6.12166666667,5.22811111111,7.403
438.27,5.61455555556,57.4347777778,53.219,51.1337777778,3.88266666667,5.946,6.12,5.23611111111,7.40133333333
438.62,5.56522222222,57.4471111111,53.2106666667,51.1186666667,3.83733333333,5.90188888889,6.08266666666,5.19577777778,7.369
438.98,5.56677777778,57.5413333333,53.275,51.1703333333,3.84444444445,5.89733333333,6.08066666667,5.18722222222,7.36811111111
439.33,5.56022222222,57.6192222222,53.3421111111,51.2142222222,3.83322222222,5.906,6.06744444444,5.18511111111,7.35755555556
439.69,5.56233333333,57.6332222222,53.3571111111,51.2127777778,3.82922222222,5.90855555555,6.06755555556,5.20133333333,7.35588888889
440.04,5.57788888889,57.7204444444,53.4221111111,51.2742222222,3.83611111111,5.91244444444,6.07688888889,5.224,7.36833333333
440.40,5.58388888889,57.7896666667,53.4658888889,51.3123333333,3.845,5.92444444445,6.09011111111,5.23066666667,7.38166666667
440.75,5.59177777778,57.8052222222,53.4826666667,51.3307777778,3.86711111111,5.92955555556,6.104,5.24411111111,7.40111111111
441.11,5.60622222222,57.8177777778,53.5201111111,51.366,3.86944444444,5.92633333333,6.10177777778,5.26244444445,7.41033333334
441.47,5.60666666667,57.9084444444,53.6126666666,51.449,3.87755555556,5.93488888889,6.11266666667,5.27411111111,7.40933333333
441.82,5.60955555556,57.9207777778,53.6433333333,51.4653333333,3.89377777778,5.93988888889,6.12411111111,5.28166666667,7.40933333333
442.18,5.61288888889,57.9871111111,53.7118888889,51.5188888889,3.89811111111,5.93744444445,6.12688888889,5.291,7.41177777778
442.53,5.64911111111,58.074,53.8207777778,51.6172222222,3.92833333334,5.96244444444,6.15411111111,5.32488888889,7.437
442.89,5.64877777778,58.1225555556,53.8807777778,51.6404444445,3.92022222222,5.96444444444,6.14688888889,5.33933333333,7.428
443.24,5.66688888889,58.1688888889,53.9191111111,51.6881111111,3.93666666667,5.96388888889,6.16355555556,5.35366666666,7.45066666667
443.60,5.66744444445,58.31,54.0585555556,51.806,3.95544444444,5.97844444444,6.18633333333,5.36522222222,7.47888888889
443.95,5.66733333333,58.3925555556,54.1487777778,51.8805555555,3.96088888889,5.97266666666,6.17677777778,5.35255555556,7.47488888889
444.31,5.65088888889,58.4622222222,54.2195555556,51.9461111111,3.93811111111,5.94944444445,6.16344444444,5.33277777778,7.46111111111
444.66,5.63955555556,58.5015555555,54.2698888889,51.9618888889,3.90577777778,5.92677777778,6.14255555556,5.31166666667,7.42955555556
445.02,5.61966666667,58.5843333333,54.3414444444,52.0052222222,3.89222222222,5.90988888889,6.12488888889,5.28766666667,7.42833333333
445.37,5.62866666667,58.5913333333,54.332,52.003,3.89855555555,5.91377777778,6.131,5.29077777778,7.44455555556
445.72,5.62255555556,58.6218888889,54.3634444444,52.0368888889,3.88611111111,5.90977777778,6.11511111111,5.28955555555,7.43444444444
446.08,5.61,58.6535555556,54.3705555556,52.0425555556,3.87411111111,5.90288888889,6.11677777778,5.27488888889,7.43555555556
446.43,5.60766666667,58.6621111111,54.3886666667,52.0478888889,3.883,5.90911111111,6.12077777778,5.27744444445,7.43677777778
446.79,5.601,58.7076666666,54.4213333333,52.0917777778,3.87255555556,5.89588888889,6.11888888889,5.267,7.43744444445
447.14,5.57811111111,58.714,54.4525555555,52.0906666667,3.85922222222,5.87877777778,6.09655555556,5.24755555556,7.41777777778
447.50,5.55755555556,58.6936666667,54.451,52.0897777778,3.83766666667,5.86111111111,6.07622222222,5.22722222222,7.38811111111
447.85,5.55444444444,58.69,54.4336666667,52.0828888889,3.83133333333,5.86644444444,6.07277777778,5.22244444444,7.37888888889
448.21,5.54944444445,58.6815555555,54.4293333333,52.0631111111,3.839,5.87022222222,6.07366666667,5.23011111111,7.37188888889
448.56,5.55122222222,58.6673333333,54.4201111111,52.0828888889,3.85755555556,5.89044444445,6.07688888889,5.24833333333,7.39277777778
448.92,5.55966666667,58.6693333333,54.4032222222,52.0724444445,3.86177777778,5.902,6.08577777778,5.25733333333,7.38277777778
449.27,5.53877777778,58.6841111111,54.4511111111,52.0712222222,3.84411111111,5.88511111111,6.07911111111,5.24555555556,7.36877777778
449.62,5.51222222222,58.7318888889,54.4653333333,52.0823333333,3.82266666667,5.85388888889,6.05677777778,5.22177777778,7.34744444445
449.98,5.51411111111,58.7438888889,54.4924444444,52.1106666667,3.81655555556,5.85388888889,6.05033333333,5.22166666667,7.34855555555
450.33,5.48677777778,58.7825555555,54.4873333333,52.1168888889,3.78155555556,5.819,6.03233333333,5.19888888889,7.32911111111
450.69,5.495,58.7752222222,54.4785555556,52.1252222222,3.79088888889,5.826,6.03677777778,5.20288888889,7.33255555555
451.04,5.51733333333,58.8672222222,54.5527777778,52.2038888889,3.80466666666,5.85244444444,6.07,5.229,7.36022222222
451.40,5.54866666667,58.9402222222,54.5984444445,52.2408888889,3.83277777778,5.871,6.08844444444,5.25344444444,7.38211111111
451.75,5.54422222222,58.9642222222,54.6444444445,52.2354444444,3.83377777778,5.86133333334,6.09611111111,5.27844444444,7.39044444444
452.10,5.57477777778,59.0574444445,54.7457777778,52.309,3.85188888889,5.89,6.11044444444,5.283,7.42544444444
452.46,5.55911111111,59.17,54.8512222222,52.3563333333,3.82666666667,5.85211111111,6.10055555556,5.24444444445,7.39866666666
452.81,5.54955555555,59.2058888889,54.8997777778,52.3806666667,3.81622222222,5.82911111111,6.08866666667,5.22,7.395
453.17,5.58988888889,59.335,54.9808888889,52.4901111111,3.85066666667,5.85955555556,6.11655555555,5.24433333334,7.424
453.52,5.62822222222,59.3734444445,55.0401111111,52.5303333333,3.89922222222,5.90077777778,6.15988888889,5.28811111111,7.48044444445
453.87,5.629,59.3948888889,55.0888888889,52.5655555555,3.89488888889,5.90477777778,6.161,5.28322222222,7.47655555556
454.23,5.623,59.3972222222,55.1216666666,52.6002222222,3.89777777778,5.906,6.15977777778,5.27266666667,7.47655555556
454.58,5.59988888889,59.3958888889,55.1651111111,52.5993333333,3.88722222222,5.89888888889,6.14133333333,5.25988888889,7.45422222222
454.93,5.60077777778,59.42,55.1635555556,52.6182222222,3.87266666667,5.89588888889,6.12688888889,5.24544444444,7.44033333333
455.29,5.59411111111,59.4693333333,55.2146666666,52.6457777778,3.86722222222,5.89533333333,6.11055555556,5.22833333333,7.43111111111
455.64,5.59666666667,59.5524444444,55.2807777778,52.7392222222,3.86333333334,5.899,6.10144444445,5.20455555556,7.42433333333
456.00,5.58588888889,59.5548888889,55.2933333333,52.7585555555,3.85733333333,5.88544444444,6.09622222222,5.20077777778,7.40377777778
456.35,5.612,59.6337777778,55.3418888889,52.8186666667,3.88333333333,5.92044444445,6.10988888889,5.23666666667,7.42788888889
456.70,5.63155555555,59.6922222222,55.4215555555,52.9194444444,3.90422222222,5.96455555556,6.13966666667,5.28066666667,7.46944444444
457.06,5.60633333333,59.7193333333,55.4572222222,52.9061111111,3.88833333333,5.95544444444,6.12588888889,5.27111111111,7.456
457.41,5.58377777778,59.7951111111,55.534,52.9442222222,3.85,5.93255555556,6.09677777778,5.23511111111,7.42222222222
457.76,5.56833333333,59.8553333333,55.5901111111,52.9495555556,3.85022222222,5.92677777778,6.09188888889,5.22966666667,7.41233333333
458.12,5.58688888889,59.9051111111,55.6472222222,52.971,3.85233333333,5.93688888889,6.09244444444,5.24033333333,7.42233333333
458.47,5.59755555556,60.0076666667,55.7288888889,53.0554444444,3.84066666667,5.94088888889,6.09722222222,5.24255555556,7.42588888889
458.82,5.60077777778,60.0594444444,55.782,53.1012222222,3.86233333333,5.93622222222,6.11833333333,5.25655555556,7.43477777778
459.18,5.60255555556,60.0957777778,55.8152222222,53.1384444444,3.86377777778,5.93533333333,6.11744444445,5.261,7.44333333333
459.53,5.584,60.096,55.8266666667,53.1227777778,3.84988888889,5.927,6.11388888889,5.25566666667,7.43255555556
459.88,5.58455555556,60.1294444444,55.8597777778,53.1528888889,3.852,5.92433333333,6.11133333333,5.25044444444,7.43322222222
460.24,5.58311111111,60.1385555556,55.8675555556,53.1643333333,3.851,5.925,6.12,5.247,7.43333333334
460.59,5.56511111111,60.1827777778,55.8882222222,53.1784444444,3.83622222222,5.89966666667,6.09566666667,5.21622222222,7.40344444444
460.94,5.56588888889,60.1654444444,55.8972222222,53.1824444445,3.83766666667,5.89122222222,6.08566666667,5.20544444445,7.39677777778
461.29,5.56,60.1831111111,55.9005555556,53.2001111111,3.83777777778,5.88722222222,6.08111111111,5.21644444444,7.38566666667
461.65,5.58277777778,60.2031111111,55.9282222222,53.2446666666,3.85455555556,5.89522222222,6.08733333333,5.24111111111,7.41477777778
462.00,5.58022222222,60.2647777778,55.9841111111,53.3024444444,3.86188888889,5.89433333333,6.09766666667,5.24422222222,7.41522222222
462.35,5.60611111111,60.318,56.0278888889,53.3435555555,3.90733333333,5.90677777778,6.12788888889,5.26911111111,7.45066666667
462.71,5.613,60.3367777778,56.0654444444,53.3701111111,3.908,5.91822222222,6.10955555555,5.27077777778,7.461
463.06,5.60811111111,60.3364444444,56.0447777778,53.3707777778,3.90533333333,5.91322222222,6.09822222222,5.263,7.45533333333
463.41,5.64011111111,60.39,56.1102222222,53.4317777778,3.936,5.92355555556,6.11133333334,5.28,7.48377777778
463.76,5.64666666667,60.451,56.1426666667,53.5026666667,3.93266666667,5.93177777778,6.11644444445,5.299,7.49311111111
464.12,5.65788888889,60.4951111111,56.215,53.5338888889,3.94066666667,5.92866666667,6.10966666667,5.30255555555,7.50366666667
464.47,5.671,60.5064444445,56.2683333333,53.5505555556,3.96611111111,5.94866666667,6.12933333333,5.34277777778,7.54055555556
464.82,5.67111111111,60.5664444444,56.3118888889,53.6213333333,3.96566666667,5.95366666667,6.13677777778,5.36011111111,7.54866666667
465.17,5.70322222222,60.6917777778,56.449,53.7325555556,3.99977777778,5.98455555555,6.17677777778,5.374,7.60788888889
465.53,5.72522222222,60.7828888889,56.559,53.8461111111,4.02333333333,6.00244444444,6.19511111111,5.37655555556,7.61266666666
465.88,5.73511111111,60.7745555555,56.5374444445,53.8613333334,4.04088888889,6.01555555556,6.19366666667,5.38566666667,7.60188888889
466.23,5.72744444444,60.8113333333,56.5911111111,53.9113333333,4.03233333333,6.013,6.19822222222,5.38444444444,7.59488888889
466.58,5.73888888889,60.8202222222,56.5998888889,53.9241111111,4.04533333333,6.02711111111,6.22155555556,5.38555555556,7.61133333333
466.94,5.74233333333,60.9294444445,56.7431111111,54.0216666667,4.03855555556,6.02966666667,6.23566666667,5.38944444444,7.61211111111
467.29,5.74866666667,60.9283333333,56.7456666667,54.0382222222,4.035,6.02822222222,6.24488888889,5.38977777778,7.60333333334
467.64,5.73444444445,60.967,56.804,54.0515555555,4.03211111111,6.01422222222,6.23422222222,5.37333333333,7.60011111111
467.99,5.70866666667,60.9727777778,56.8048888889,54.0905555556,4.02211111111,6.01377777778,6.22733333333,5.35566666667,7.56855555555
468.35,5.71444444444,61.0165555556,56.8262222222,54.1443333333,4.02922222222,6.02333333333,6.237,5.354,7.55811111111
468.70,5.73466666667,61.0513333333,56.8681111111,54.2008888889,4.04566666667,6.03777777778,6.24311111111,5.35766666667,7.56677777778
469.05,5.71388888889,60.9272222222,56.7731111111,54.1135555555,4.00822222222,5.98455555555,6.19066666667,5.31277777778,7.51444444444
469.40,5.68233333333,60.9555555555,56.7884444444,54.1022222222,3.97211111111,5.95577777778,6.16944444444,5.27933333333,7.47233333333
469.75,5.70544444444,61.0701111111,56.9374444444,54.2012222222,3.98666666667,5.97344444444,6.199,5.28944444445,7.50455555556
470.11,5.691,61.1023333333,56.9578888889,54.2314444445,3.96722222222,5.96555555556,6.17066666667,5.27533333333,7.48122222222
470.46,5.68922222222,61.1555555555,57.0052222222,54.2674444444,3.95555555556,5.94011111111,6.16488888889,5.26977777778,7.46555555556
470.81,5.69077777778,61.1683333333,56.9975555556,54.2468888889,3.95877777778,5.93633333333,6.16255555556,5.28022222222,7.47488888889
471.16,5.68988888889,61.291,57.0672222222,54.3247777778,3.97222222222,5.95244444444,6.15888888889,5.27922222222,7.48666666667
471.51,5.70422222222,61.3568888889,57.1086666667,54.3636666667,3.98088888889,5.958,6.16244444444,5.29733333333,7.48155555555
471.87,5.72544444444,61.4162222222,57.1806666667,54.3904444444,3.99155555556,5.95666666667,6.18644444444,5.31755555556,7.50944444445
472.22,5.72655555556,61.4776666667,57.2453333334,54.4376666667,3.99322222222,5.95966666667,6.18011111111,5.31488888889,7.508
