wavelength,Back_CamParm,Belly_CamParm,Breast_CamParm,Crissum_CamParm,Crown_CamParm,DorTail_CamParm,Rump_CamParm,Throat_CamParm,WingTip_CamParm
214.44,-160.196133333,-167.2549,-53.3333333333,42.1568000001,-217.01968,57.6469333335,-104.819335556,-276.0784,-223.921733333
214.81,-166.078433333,-165.2942,-54.9019999999,32.3529333333,-220.470573333,32.5489333333,-98.7800733333,-291.372533333,-204.705866667
215.19,-145.263066667,-134.210466667,-63.1578666665,24.0349666667,-189.894733333,27.7194,-89.7387148149,-253.333266667,-176.842133333
215.57,-129.122866667,-99.2983333333,-66.6666666666,38.0701,-163.578893333,44.9123333331,-72.9707511111,-203.859733333,-169.4738
215.95,1.56090668903e+15,1.74642428732e+15,1.00222150798e+15,-2.43092025342e+14,2.00103119807e+15,-1.27943171232e+14,1.00160548531e+15,2.75077818149e+15,1.95326574748e+15
216.32,235.277733333,256.9444,166.111133333,-6.3888666668,288.66676,12.2224,188.246915556,380.555533333,285.5556
216.70,211.1111,221.4815,70.3703333334,-110.740833333,287.259253333,-42.963,155.522735555,357.037066667,232.5926
217.08,-17.1110000001,-13.3333,75.1111333333,183.777766667,-46.3110666666,120.000066667,1.44706148147,-64.8889333335,-4.8888666666
217.46,70.1111333333,76.5556666666,116.666666667,170.222366667,62.6222933332,131.777666667,78.2987125926,54.2222666667,80.4445333333
217.83,39.3333666667,48.3333000001,97.9999333334,142.999966667,34.0000533334,89.7777999999,51.0493925927,37.3332666667,54.6666666666
218.21,53.8235333333,54.1176000001,105.6864,130.882333333,42.4315066667,92.9411999999,57.8212925926,55.2941333333,72.9413333333
218.59,59.9207333333,64.9206333334,103.650733333,117.380933333,47.6827199999,86.9842666666,59.4480066667,68.4127333333,77.6191333334
218.97,79.9074333334,82.3148333335,120.370533333,142.314966667,63.7407600001,113.5186,73.9505192591,91.6666,82.7778000001
219.34,84.6491666667,78.3333,121.754266667,122.8071,65.6491199999,105.614133333,73.7797637038,83.5088666667,81.2279999999
219.72,69.6581,72.5642000001,118.8034,109.4017,58.7008000001,89.0599333334,71.1700103704,66.6666666667,74.1881333332
220.10,66.3332999999,81.3333333334,100.7778,84.5557000001,62.0444266667,82.1110666666,65.8074688889,64.7778,73.6666666668
220.47,62.3563,79.1379666666,94.0230666666,73.3909000001,55.7471333334,78.3908,59.5798718518,66.092,63.3333333334
220.85,60.0001666667,79.1976000001,86.7901333333,70.9259333333,51.30868,87.4072666667,60.9532466667,67.1605333333,56.4198666667
221.23,26.2666666665,69.3333333332,99.4666666665,46.8000000001,8.32000000006,109.866666667,44.7407407408,49.6,12.2666666667
221.61,7.42426666667,49.9998666667,76.9696666666,19.6969333333,-21.8787333333,94.5454,25.1278548149,43.0301333333,-4.84853333334
221.98,13.3333999999,106.666666667,197.7778,21.8518333333,2.07399999994,222.222266667,94.4526844444,91.1111333333,-16.2963333333
222.36,81.0000000001,-58.6666666666,-88.6666666669,47.0,89.2,-68.0,6.4,5.99999999986,106.666666667
222.74,63.3333333334,-16.6666666668,-34.3333333334,21.4999999999,43.9333333333,-10.6666666668,13.7555555555,33.6666666666,65.9999999999
223.11,321.666666667,-571.666666666,-819.999999999,-231.666666665,-42.666666668,-643.333333333,-379.740740741,-140.0,-113.333333335
223.49,-125.555566667,518.888766667,597.777800001,498.888833334,36.8889199992,575.5554,359.382749629,333.333266667,208.888866667
223.87,51.0257333333,157.948633333,186.153866667,196.153866667,64.3075866665,207.179466667,133.350466667,130.256533333,156.4102
224.24,590.0,-383.333333334,-1333.33333333,-1720.0,158.666666666,-1433.33333333,-779.555555556,-273.333333334,-906.666666666
224.62,6.3157666664,58.2455333333,120.350866667,144.035,53.5438000001,101.0526,86.8654533332,49.4735333333,108.420933333
225.00,4.09523333334,37.5238666667,76.7619333333,95.1428333332,46.2095866666,47.6189333333,42.3384837037,33.1428,76.0000666666
225.38,30.4487666665,49.6153333333,82.1794666666,96.2178333332,65.5127866668,58.4617333333,54.6822837037,46.4102,82.6923333333
225.75,40.9220000001,67.8722999999,107.6596,126.099233333,84.90788,71.6311333333,65.3633992593,60.8512,100.709266667
226.13,40.9444666667,59.6111,87.2221999999,105.611033333,68.4666266667,72.1112666666,54.085082963,60.1109333333,89.8888666667
226.51,39.0710333335,53.1694,85.5738000001,101.530066667,65.2240666667,81.6395333333,54.0619281481,53.224,92.0219333333
226.88,38.0658000001,43.9095666667,65.3498666666,78.9712666666,52.64196,68.8064,46.0421177778,52.3455333333,82.9630000001
227.26,38.0899666667,41.7976333333,59.4756,77.0411666667,51.6106266667,67.4907333333,43.4656992593,51.6106666667,76.1798666666
227.64,31.0623,37.0695666667,52.7472666667,62.1977333333,49.06968,56.7033333333,36.4623103704,45.7142666667,74.8717333333
228.01,27.1535,38.5766,48.7639333333,59.8127333333,50.3370666667,58.8014666667,34.8863414815,41.7977333333,71.6105333334
228.39,25.0001333333,38.0719333333,40.0653333333,52.0589666667,46.32688,51.6991333333,29.9702096297,43.0064666667,63.8563333333
228.76,24.8765666667,34.6604333333,33.1481333333,45.2160666667,39.5309733333,49.5062666667,26.8683244445,35.8026,57.4691333333
229.14,32.7414333333,41.2146666667,40.8099333333,48.0062666667,45.63236,54.6418,38.2297762963,40.623,60.4984
229.52,33.0658333333,39.4891,35.7664666667,39.7810333333,40.3795066667,47.6886,36.4710911111,40.9246666667,52.4574000001
229.89,27.2042333333,35.0968,27.6558,29.0968666667,33.8407333333,38.3228,30.1686533333,32.4301333333,44.2580666667
230.27,26.8234666667,34.5490333333,28.1962666667,26.6471333333,33.4353733333,35.6078666667,30.57788,30.4706,41.2156666667
230.65,28.8621333333,35.1764,29.7757333333,26.8429,35.62824,35.2242,32.2075933333,32.7243333333,40.7050666666
231.02,28.995,37.8223,33.5343333333,29.5142,39.2093733333,38.1240666667,34.3927155556,32.9314,41.1054666667
231.40,24.1218,32.0608,29.8924,22.8137,33.6989333333,30.5377333333,29.3520822222,27.312,37.9211333334
231.78,22.0627,29.0608666667,26.7770666667,22.2836333333,32.1400266667,28.4715333333,27.5634614815,24.4198666667,34.4015333333
232.15,21.4311666667,26.3276333333,26.5536666667,19.7176,31.2766933333,25.7250666667,26.8159244445,27.194,31.4877333333
232.53,27.0204666667,28.8267333333,32.8865333334,24.4878,33.2813333333,30.6146666667,31.0792022222,30.8752,34.6368666667
232.90,24.5506333333,26.8726666667,32.809,23.1836,31.1161466667,28.1273333333,30.1432222222,30.0750666667,35.6928
233.28,20.2982,24.3683666667,26.5613333333,19.1227,25.3613733333,24.1754,23.7041362963,24.8069333333,31.3333333333
233.66,16.8334333333,22.9259333333,24.8518,18.0739666667,23.3852133333,22.5555333333,21.2410703704,22.2591333333,30.5185333333
234.03,10.3352333333,16.5287,18.2248666667,13.9842,17.9723066667,17.9881333333,16.0329074074,14.3195333333,29.4278666667
234.41,11.0922666667,19.4537333333,19.6986,19.6234,19.3596533333,16.3842,19.1684540741,15.3296666667,30.7721333333
234.78,3.67116666666,13.4909666667,13.1080666667,14.91,10.8196933333,5.22513333333,12.0296644445,6.171,25.7658
235.16,0.35973333336,10.7913,10.2158,10.8871666667,7.07920000001,-1.29506666667,8.7412562963,-0.287800000014,22.9256666667
235.54,2.73576666666,16.4368,13.8391333333,13.7932,9.40698666667,4.59780000001,11.7783059259,3.5862,20.6436666667
235.91,14.7929,27.3176,25.3649333333,23.9644,20.0946533333,17.4358666667,23.226897037,15.779,30.3352666667
236.29,19.8724666667,30.4007,30.1639333333,28.2513666667,24.0874,22.295,26.7878340741,19.4899333333,35.5920666667
236.66,21.2121,32.0032333333,30.0672666667,30.2861333333,25.8384,25.3198,27.377837037,21.0437333333,37.7777333333
237.04,25.4307333333,35.6424,32.7804666667,35.3984333333,31.0114666667,28.4551333333,31.915042963,25.2358,40.943
237.41,24.9312333333,33.5225,30.7559333333,35.3436333333,30.39856,28.0411333333,30.6835007407,23.4364666667,41.0654
237.79,16.8362,23.1262333333,19.435,27.2880666667,20.8511333333,18.1544,20.9988822222,12.3917333333,31.9773333333
238.17,19.4532333333,22.5748,19.5766666667,25.6261333333,21.07932,20.7055333333,20.0867074074,15.8377333333,28.2187333333
238.54,20.3684666667,20.6365333333,17.3198666667,21.541,21.19932,20.7370666667,18.3253962963,14.7402666667,29.1456
238.92,20.7309,17.8070333333,15.4386,18.7134666667,21.2689466667,22.6902666667,17.8583881481,14.737,28.0994666667
239.29,15.7124,11.2769666667,9.7042,12.8494333333,15.0698933333,18.8172,11.9534577778,10.6182666667,22.2043333333
239.67,14.9640333333,9.50830000001,7.0264,10.6235333333,12.9592533333,15.9712666667,8.9525511111,9.52053333333,21.6066666667
240.04,8.57940000001,2.86346666667,1.14093333333,3.92630000001,5.74054666666,8.74706666666,2.45384148148,2.6622,15.0782666667
240.42,1.71026666667,-2.10883333334,-5.34506666667,-2.9738,-1.46929333334,2.91546666667,-3.18727777777,-3.9456,8.61046666667
240.79,0.300699999999,-3.52243333334,-6.9588,-4.92253333333,-2.81444,-0.017266666666,-3.72441851852,-5.51533333333,6.97606666667
241.17,-0.875366666662,-3.70623333333,-7.36686666666,-6.58286666667,-4.22533333333,-1.30913333333,-5.0575037037,-5.41846666667,5.60126666667
241.54,0.421566666672,-1.92613333333,-4.74713333333,-5.6744,-2.58888,0.5318,-3.09938740741,-3.476,6.86119999999
241.92,2.95613333334,1.31766666667,-0.788466666668,-2.50566666667,0.727453333335,4.02026666667,0.676552592592,-0.157733333333,9.7636
242.29,4.42043333333,2.80506666667,0.851333333333,-0.420600000002,1.95898666667,5.01553333333,2.45232814815,1.3128,11.0256666667
242.67,3.3962,2.2093,-0.087266666666,-1.1967,0.870093333333,5.33906666666,1.16342740741,0.6784,9.33139999999
243.05,2.53843333333,2.2113,-0.476866666667,-1.12666666667,0.347906666665,4.71253333334,0.659848888891,0.43,8.76139999999
243.42,3.25346666667,3.26246666667,0.497066666665,-0.110933333334,1.28366666667,5.18413333333,1.85488296296,1.52673333333,9.5428
243.80,3.8101,3.7799,1.33513333333,0.4203,2.46732,5.80846666667,3.0063637037,1.69906666667,10.2297333333
244.17,3.1665,3.07653333333,0.676000000001,0.470666666668,2.06414666667,5.57140000001,2.33615333333,1.54046666667,9.51633333333
244.55,3.8618,3.56636666667,1.2734,1.11533333333,3.16434666667,5.8594,2.55152962963,1.9976,10.1372666667
244.92,2.16933333334,2.16546666667,-0.546333333332,-0.7957,1.28426666667,4.88513333333,0.264000000001,0.285066666668,8.18699999999
245.30,2.11366666667,1.2775,-0.789133333333,-0.901233333334,1.12050666667,5.29126666667,0.04647111111,-0.2316,7.5932
245.67,2.16273333333,1.3261,-0.734133333335,-0.224866666668,1.48944,5.69439999999,0.195942222223,-0.416733333332,7.93646666667
246.05,2.7177,1.76626666667,-0.630266666665,0.0535333333354,1.89358666667,5.8342,0.0526585185188,-0.0892000000006,8.58173333333
246.42,3.27976666667,1.56223333333,-0.326866666667,0.476866666667,2.30864,6.0182,0.314333333334,0.139266666665,8.98699999999
246.79,3.4851,1.34863333333,0.127200000002,0.518866666667,2.25653333333,5.54093333333,0.79200074074,0.205400000001,9.163
247.17,3.66233333333,1.29996666667,0.324400000002,0.582466666667,2.35956,5.56086666667,0.98396888889,0.246733333334,9.28960000001
247.54,4.0786,1.44283333333,0.651799999999,1.03433333333,2.80748,6.03666666666,1.10486518518,0.743066666666,9.36113333333
247.92,3.50073333333,0.633566666667,-0.068733333332,0.461733333333,1.99134666667,5.43393333333,0.320973333334,0.292133333334,8.88320000001
248.29,4.55863333333,1.59716666667,0.976200000001,1.3561,3.02632,6.19746666667,1.38760222222,1.17133333333,9.98126666667
248.67,4.39893333333,1.38073333333,0.828133333335,1.158,2.61284,5.72086666667,1.10234666667,1.09706666667,9.64686666667
249.04,5.04006666667,1.7607,1.3714,1.79526666667,3.09928,5.96586666667,1.87851259259,1.28493333333,10.119
249.42,5.5864,2.14716666667,1.46213333333,2.122,3.54938666667,6.10573333333,2.14031037037,1.439,10.5287333333
249.79,5.72526666667,2.0362,1.102,1.87296666667,3.23302666667,5.797,2.02693703704,1.49773333333,10.1359333333
250.17,5.54326666667,1.3211,0.585533333335,1.5454,2.71518666667,4.73113333333,1.90418148148,1.24473333333,9.29313333333
250.54,4.7433,1.16613333333,-0.068066666666,0.848333333332,2.00510666667,3.96053333333,1.56454814815,0.8452,8.53333333333
250.92,4.27396666667,0.879900000001,-1.12633333333,0.2618,1.47708,3.5982,0.879926666666,0.304333333333,8.06699999999
251.29,4.73423333333,0.986966666667,-0.967933333333,0.541200000002,1.55236,3.57833333333,1.04363481481,0.967866666668,8.22666666667
251.66,3.59253333333,-0.0131666666675,-2.54593333333,-1.10563333333,-0.200973333334,1.91586666667,-0.143547407406,-0.341133333333,6.97506666666
252.04,3.2053,0.068866666668,-2.98566666667,-1.35813333333,-0.816319999999,1.68646666667,-0.393774814816,-1.17453333333,6.34513333333
252.41,0.936033333332,-2.1692,-6.0034,-4.00003333333,-3.61581333333,-0.980933333335,-3.06937481482,-3.6062,3.10180000001
252.79,0.273766666668,-3.1474,-7.02453333333,-4.82099999999,-4.58946666667,-1.59293333333,-3.83353037037,-4.46306666667,2.25266666667
253.16,-0.480733333334,-4.38026666667,-7.59273333332,-5.6945,-5.3946,-2.22933333333,-4.74307111111,-4.77206666667,1.58106666666
253.54,-1.19286666667,-4.65256666667,-7.3754,-5.75093333334,-5.98312,-2.70166666667,-5.04890296296,-5.11586666667,1.32626666667
253.91,-2.64006666666,-6.1135,-8.31173333332,-6.62003333333,-6.83326666667,-3.64926666667,-5.93563851852,-6.1568,0.51
254.28,-3.69623333333,-6.6704,-9.06280000001,-7.43016666667,-7.45272,-3.7264,-6.93556888889,-7.15026666667,-0.0906666666666
254.66,-3.1939,-6.83306666667,-8.41653333333,-7.3326,-6.86650666667,-3.38353333333,-6.53887111111,-6.51953333333,0.216733333334
255.03,-2.82519999999,-6.64266666667,-7.67499999999,-7.06290000001,-6.55945333333,-3.67346666667,-6.59168518518,-5.8742,0.328066666674
255.41,-2.96709999999,-5.96703333333,-7.81080000001,-7.27149999999,-6.60408,-3.59673333333,-6.29201259259,-5.7944,0.181066666666
255.78,-4.40873333333,-7.21943333333,-8.94599999999,-8.0848,-7.95708000001,-5.10693333333,-7.58441407407,-6.93233333333,-0.702666666674
256.15,-4.75346666667,-7.1555,-8.36073333333,-8.06163333333,-7.64769333333,-5.18326666667,-7.04459777778,-6.20313333333,-0.935600000006
256.53,-1.8813,-4.28566666667,-4.69940000001,-5.281,-4.73069333333,-2.0218,-3.81572222222,-3.61433333333,2.17793333333
256.90,-0.298966666667,-2.08336666667,-2.94166666667,-3.26923333333,-2.98004,0.220866666668,-1.46882074074,-1.96573333333,3.8248
257.28,1.43643333333,0.654466666666,-0.800799999999,-0.908766666667,-0.965759999999,1.7986,0.540008888889,0.273399999999,5.6626
257.65,1.75393333333,0.8554,-0.514933333333,-0.821066666667,-0.982066666667,1.917,0.497331851851,0.303333333334,5.72239999999
258.02,2.7993,1.87033333333,0.385266666668,-0.0950333333333,-0.0429599999993,2.77493333333,1.15999777778,1.24353333333,6.30566666667
258.40,3.45056666667,2.2033,1.18866666667,0.518966666666,0.429493333333,3.4192,2.15996888889,1.76186666667,6.93033333333
258.77,3.0815,1.986,0.936533333333,0.314633333333,0.096213333334,3.36126666667,1.79661111111,1.11793333333,6.87013333334
259.15,3.6147,2.33693333333,1.2148,0.9368,0.619066666667,4.0286,2.46671333333,1.3374,7.31220000001
259.52,3.1578,1.8459,0.817,0.615733333333,0.377666666666,3.68873333333,1.99786296296,0.889733333333,6.97533333333
259.89,4.20046666667,2.91663333333,1.76526666667,1.523,1.50450666667,4.83373333333,3.00462444444,1.79626666667,8.13053333333
260.27,4.72926666667,3.22343333333,2.04306666667,1.88983333333,1.82713333333,5.19046666667,3.18942518518,2.0108,8.45206666667
260.64,4.7329,3.38153333333,1.98986666666,1.94176666667,2.02676,5.25646666667,3.31629259259,2.21693333333,8.59513333334
261.01,4.7924,3.3481,2.0024,1.925,2.23205333333,5.21413333333,3.34966814815,2.22926666667,8.69593333333
261.39,4.62103333334,3.06426666667,1.80386666667,1.62046666667,2.00054666667,5.12893333333,3.22485111111,1.87993333333,8.48673333333
261.76,4.95053333333,3.51976666667,2.2138,1.94256666667,2.40641333333,5.62933333333,3.86464222222,2.51126666667,8.96666666667
262.13,4.8747,3.45866666667,2.12773333333,1.92886666667,2.16029333333,5.3846,3.87291777778,2.58186666667,8.95953333333
262.51,5.3948,3.80933333333,2.2316,2.18723333333,2.60297333334,5.89286666667,4.07438518519,2.8972,9.34113333333
262.88,5.985,4.37483333333,2.7752,2.7593,3.09933333333,6.25986666667,4.77786296296,3.6376,9.83139999999
263.25,5.74763333333,4.4974,2.77993333334,2.5753,2.85356,5.95066666667,4.79651407407,3.81,9.73773333335
263.63,6.17546666667,4.86823333333,3.22173333333,2.88426666667,3.38777333333,6.16913333333,5.5732237037,4.43193333333,10.2088666667
264.00,6.0574,4.52656666667,3.27626666667,2.8452,3.1192,5.72213333333,5.73245481481,4.41246666667,9.81966666666
264.37,6.1348,4.87466666667,3.65473333333,3.18203333333,3.40713333333,5.71620000001,6.01496518518,4.8794,10.0424666667
264.75,5.6291,4.23626666666,3.1988,2.68253333333,2.56098666666,5.19206666667,5.40228962963,4.19306666667,9.76926666667
265.12,5.93503333333,4.6483,3.93313333334,3.3005,2.94229333333,5.4622,5.89696148148,4.73286666667,10.3880666667
265.49,6.0821,4.78313333333,4.17353333333,3.68953333333,3.37813333333,5.77173333333,6.05592222222,5.04566666667,10.8174666667
265.87,5.36733333333,3.5663,3.18106666667,3.116,2.87278666666,4.8164,4.95616222222,3.75466666667,10.0045333333
266.24,5.85646666667,3.91733333333,3.7362,3.81373333333,3.62681333333,5.4946,5.49360592593,4.0552,10.6486
266.61,5.66256666667,4.11746666667,4.06286666667,4.00216666667,3.56910666667,5.28293333333,5.46696074074,4.02513333333,10.6877333333
266.98,5.22076666667,4.0178,3.7058,3.6999,3.41424,5.34613333333,4.96547037037,3.53586666667,10.6398666667
267.36,4.91323333333,3.5401,3.2506,3.42206666667,3.17949333333,5.11826666667,4.28731851852,3.11653333333,10.3230666667
267.73,5.42403333333,4.11486666667,3.86273333333,3.9195,3.3756,5.65346666667,4.33703037037,3.60073333333,10.6849333333
268.10,5.04363333333,3.78366666667,3.53526666667,3.5038,3.27892,5.39573333333,4.07060592592,3.40933333333,10.3835333333
268.48,4.44926666667,3.17073333333,2.94066666667,2.85826666667,2.9496,5.12513333333,3.56786592593,3.08693333333,10.0567333333
268.85,4.63716666667,3.43126666667,3.31206666667,3.2285,3.49548,5.4712,3.86416518518,3.2374,10.0782
269.22,4.39306666667,3.29253333333,3.0396,2.9582,3.12381333333,5.21953333333,3.67797407407,2.84493333333,9.62846666667
269.59,4.47446666667,3.39933333334,3.0594,2.91536666667,3.12177333333,5.40053333333,3.68062518518,2.95533333333,9.53873333334
269.97,4.52163333333,3.64763333333,3.14393333333,2.77386666667,3.09204,5.62553333334,3.78011259259,3.1474,9.45233333333
270.34,4.4714,3.61086666667,2.8416,2.70196666667,2.93134666667,5.41026666667,3.58635185185,3.051,9.10946666666
270.71,4.4471,3.62506666667,2.74366666667,2.5768,2.94624,5.423,3.59040222222,3.25653333333,9.04799999999
271.09,4.74143333333,3.83503333333,2.94126666667,2.9661,3.16302666667,5.70706666667,3.80575703704,3.39106666667,9.25159999999
271.46,5.13,4.10546666667,3.27906666667,3.19583333333,3.50505333333,6.00473333333,4.21877037037,3.63846666667,9.6072
271.83,5.01113333333,3.84486666667,3.04426666667,3.20443333333,3.33302666667,5.89593333333,4.10695111111,3.22506666667,9.47079999999
272.20,5.7041,4.58096666667,3.71693333333,4.03536666667,3.91485333333,6.6058,4.60217407407,3.792,10.0940666667
272.58,6.2345,5.11686666667,4.24826666667,4.7228,4.32884,7.0918,5.17143185185,4.1442,10.5518
272.95,6.28886666667,5.2192,4.29873333333,4.8498,4.20454666667,7.08666666666,5.24832518519,4.55553333333,10.8244
273.32,6.44743333333,5.36263333333,4.4772,5.06883333333,4.47168,7.28786666667,5.29859703704,4.73286666667,11.1522666667
273.69,6.52083333333,5.31933333333,4.50966666667,5.22426666667,4.55657333333,6.95553333333,5.2938237037,4.65106666667,11.2864666667
274.06,6.82353333334,5.65833333333,4.88626666667,5.57036666667,4.82684,7.13633333334,5.45531407407,4.9898,11.4923333333
274.44,6.74436666667,5.82033333333,4.99193333333,5.2528,4.7668,7.16233333333,5.42026222222,4.89806666667,11.5648
274.81,6.86726666667,6.08556666667,5.43286666667,5.76223333333,4.96552,7.34366666666,5.61669925926,5.154,11.7431333333
275.18,6.90756666667,6.02186666667,5.45946666667,5.75223333333,4.96990666667,7.22753333333,5.66058592593,5.3894,11.617
275.55,6.9779,6.3007,5.5628,6.06786666667,5.20897333333,7.41093333333,5.85668888889,5.6346,11.7012
275.93,7.52226666667,7.0061,6.1122,6.5313,5.92921333333,8.14526666666,6.44919111112,6.50733333333,12.2594666667
276.30,7.58706666667,7.12296666667,6.19266666667,6.44276666667,6.01418666667,8.28186666667,6.51120370371,6.46993333333,12.3694666667
276.67,7.72546666667,7.2159,6.24446666667,6.46716666667,6.26694666666,8.28633333334,6.52858888889,6.50826666667,12.4690666666
277.04,8.26093333333,7.69853333333,6.70326666667,6.86133333333,6.98686666667,8.83000000001,6.87922370371,6.6368,12.7709333333
277.41,8.3576,7.75783333333,6.71326666667,6.8233,7.16728,9.05233333334,6.88713925925,6.83346666667,12.7536666667
277.79,8.43316666667,7.87916666667,6.79306666667,6.85116666667,7.26410666667,9.49100000001,6.96063333334,7.02266666667,12.7278
278.16,8.77909999999,8.22346666667,6.96773333333,7.38456666667,7.76910666666,9.82959999999,7.39458814816,7.38133333333,13.3695333333
278.53,8.73476666666,7.93036666667,6.76906666667,7.43966666667,7.64132,9.62979999999,7.26046592594,7.33073333333,13.3662
278.90,8.53133333333,7.4967,6.14526666667,6.96696666667,7.25476,9.34653333333,6.87297259259,6.6964,12.9702666667
279.27,8.88893333334,7.74996666667,6.46273333333,7.2056,7.67729333333,9.64160000001,7.25777703704,6.99553333333,13.3004666667
279.64,8.6982,7.5746,6.40193333333,7.0995,7.56950666666,9.54753333334,7.06908740741,6.64693333333,13.2256
280.02,8.56583333334,7.49176666667,6.4332,6.98643333333,7.40145333333,9.3814,7.1879125926,6.28626666667,13.0711333333
280.39,8.4339,7.06246666667,6.11066666667,6.81746666667,7.20833333333,9.24913333333,6.93484074074,5.89386666667,12.8056
280.76,8.21806666667,6.9769,6.02153333333,6.56523333333,7.01505333333,9.18906666667,6.74504444445,5.73893333333,12.6051333333
281.13,8.05366666667,6.86703333333,5.87753333333,6.28536666667,6.76349333333,9.14100000001,6.61237259259,5.6074,12.3068
281.50,8.18623333333,6.8561,5.94626666667,6.58773333333,6.99142666667,9.2236,6.76331111111,5.62766666667,12.3318
281.87,7.9369,6.48913333333,5.6106,6.19906666667,6.79450666667,8.89713333334,6.54527851853,5.25546666667,12.1729333333
282.25,7.8788,6.35543333333,5.55593333334,6.0552,6.76086666666,8.85513333333,6.47619333333,5.26,11.9046666667
282.62,8.5197,7.0288,6.28866666667,6.72786666667,7.65858666667,9.7844,7.17067703703,5.79606666667,12.5824
282.99,8.66453333333,7.1626,6.43673333333,6.68873333333,7.90748,10.0555333333,7.41285111111,6.00046666667,12.8788666667
283.36,8.4455,7.1492,6.33013333333,6.57063333333,7.65036,9.97006666667,7.29380296296,5.74913333333,12.5878666667
283.73,8.84916666666,7.44256666666,6.6474,6.80836666667,7.93170666667,10.3737333333,7.62968666666,6.22233333333,12.8480666667
284.10,8.58279999999,7.01313333333,6.2738,6.5575,7.6526,10.1198666667,7.17551333333,5.969,12.5658666667
284.47,8.42616666667,7.01853333333,6.2412,6.35436666667,7.53566666667,10.1244666667,7.14648814814,5.93793333333,12.4599333333
284.85,8.2459,6.7172,6.00066666667,6.20846666667,7.26270666667,9.9636,7.00014592592,5.69293333333,12.254
285.22,8.07343333333,6.46206666667,5.68333333333,6.10786666667,7.06396,9.68173333333,6.77695407407,5.41486666667,12.2092
285.59,7.8241,6.20656666667,5.3748,5.63316666667,6.62945333333,9.4042,6.38167851852,5.11866666667,11.8770666667
285.96,7.711,6.12703333333,5.12933333334,5.47983333333,6.33221333333,9.28739999999,6.15126296296,4.89906666667,11.7011333333
286.33,7.59823333333,5.8978,4.95286666667,5.30306666667,6.08092,9.19866666667,5.97472,4.70726666667,11.6300666667
286.70,7.26946666667,5.6164,4.55126666667,5.03783333333,5.6444,8.83013333333,5.65120148148,4.2998,11.2096666667
287.07,7.4434,5.72153333333,4.62686666667,5.30473333333,5.77370666667,8.8538,5.64433481482,4.4142,11.2642
287.44,7.46353333333,5.64126666667,4.57153333334,5.25196666667,5.80236,8.7682,5.50902962963,4.44653333333,11.2993333333
287.82,7.28966666667,5.51723333333,4.45913333333,5.19296666667,5.65016,8.69539999999,5.33709851852,4.37206666667,11.1854
288.19,7.1486,5.46626666667,4.16913333333,5.01666666667,5.57269333333,8.47153333333,5.17020888889,4.19073333333,11.0594666667
288.56,7.10046666667,5.4876,3.88753333333,4.87036666667,5.44965333333,8.14386666667,4.93493555555,4.211,10.8883333333
288.93,7.2735,5.69896666667,3.79986666667,4.9831,5.59221333333,8.1262,4.96379185185,4.4612,10.8952666667
289.30,7.07173333333,5.4276,3.576,4.83463333333,5.3618,7.96166666666,4.84493111111,4.31126666667,10.651
289.67,7.5597,5.89926666667,4.00933333333,5.45693333333,5.84816,8.4752,5.42760518518,4.91786666667,11.1588
290.04,7.7143,6.12916666667,4.1908,5.7279,6.14613333333,8.5882,5.6381762963,5.21566666667,11.1983333333
290.41,7.49813333334,6.06586666667,4.08306666667,5.61653333333,5.88710666667,8.31186666667,5.52046222222,4.89346666667,10.9328666667
290.78,7.3137,5.60583333333,3.65473333333,5.14956666667,5.60282666667,7.88493333334,5.10857111111,4.74346666667,10.6090666667
291.15,6.72933333333,5.05676666667,3.0538,4.59986666667,4.93033333333,7.3668,4.51804222222,3.9518,10.0272666667
291.52,6.60913333333,4.99146666667,2.88873333333,4.51463333333,4.84898666667,7.2826,4.36405407408,3.6954,9.78506666667
291.89,6.49536666667,4.85003333333,2.6182,4.2628,4.61513333333,6.9174,4.22514074074,3.2582,9.63200000001
292.26,6.3229,4.52413333333,2.3816,4.0602,4.16798666666,6.6094,3.92089925926,3.04053333333,9.29099999999
292.64,6.15216666667,4.39396666667,2.26893333333,4.01136666667,3.97234666666,6.54326666667,3.92412148148,2.7026,9.15853333333
293.01,5.82496666667,3.99623333334,2.06526666667,3.76343333333,3.49669333333,6.21566666667,3.69092518519,2.1022,8.8626
293.38,5.8794,4.26576666667,2.14026666667,3.84013333334,3.50165333333,6.1992,3.61641777778,2.14746666667,8.77986666666
293.75,5.6774,4.1562,1.89693333333,3.47636666667,3.20828,5.83406666667,3.26028296296,1.6998,8.38886666667
294.12,5.32146666667,3.83006666667,1.60826666667,3.2275,2.78772,5.57733333333,2.9718237037,1.3232,8.25766666667
294.49,5.51533333334,3.978,1.65593333333,3.349,2.97366666667,5.805,3.10225259259,1.4434,8.41900000001
294.86,5.28546666667,3.9404,1.52726666667,3.27416666667,2.71686666667,5.7476,2.88726074074,1.2208,8.18266666667
295.23,5.8731,4.5577,2.15946666667,3.74313333333,3.32525333333,6.2676,3.64352074074,2.04086666667,8.73626666666
295.60,5.86243333333,4.60353333333,2.13993333333,3.70266666667,3.16145333333,6.1498,3.70557555556,2.1586,8.7588
295.97,6.05843333333,4.88093333333,2.4484,3.97176666667,3.34578666667,6.43586666667,3.93263481482,2.49526666667,8.9508
296.34,5.78343333333,4.7087,2.23973333333,3.6743,3.1722,6.17426666667,3.67962592593,2.26233333333,8.71279999999
