wavelength,Back_HemCalm,Belly_HemCalm,Breast_HemCalm,Crissum_HemCalm,Crown_HemCalm,DorTail_HemCalm,Patch10_HemCalm,Rump_HemCalm,Throat_HemCalm,WingTip_HemCalm
448.21,6.07046666667,8.88333333333,8.33613333333,6.67846666667,5.70133333333,7.19125555555,6.69493333333,5.4711,8.18846666667,9.5099
448.56,6.06226666667,8.86166666667,8.316,6.6622,5.69206666667,7.18230222222,6.68953333333,5.46283333333,8.16306666667,9.50819999999
448.92,6.06633333333,8.84186666666,8.31766666667,6.6656,5.7018,7.19657333333,6.69353333333,5.46983333333,8.167,9.51700000001
449.27,6.05426666667,8.81193333333,8.27706666667,6.64566666667,5.6954,7.19235777778,6.68446666666,5.46213333333,8.13613333333,9.52143333334
449.62,6.0366,8.76486666667,8.24393333333,6.61673333333,5.68273333333,7.17416,6.675,5.44726666667,8.11326666667,9.52383333333
449.98,6.04206666667,8.76259999999,8.25093333333,6.63473333333,5.70433333333,7.19025333333,6.68666666667,5.46176666667,8.12386666666,9.53783333333
450.33,6.05493333333,8.75520000001,8.25793333333,6.63493333333,5.7184,7.19901555556,6.71726666667,5.47293333333,8.12266666667,9.54996666667
450.69,6.05893333334,8.74173333333,8.2554,6.62306666667,5.7122,7.17719555556,6.719,5.46123333333,8.12366666667,9.54896666666
451.04,6.0328,8.70266666666,8.2222,6.59886666666,5.6846,7.15095777778,6.70446666667,5.42683333333,8.09186666667,9.5345
451.40,5.9962,8.64546666666,8.18046666667,6.57066666667,5.64966666667,7.12370444444,6.6792,5.40136666667,8.0604,9.50336666666
451.75,5.98973333333,8.65053333333,8.17333333333,6.5602,5.6452,7.13809555555,6.6966,5.39436666667,8.07393333333,9.48326666667
452.10,5.9888,8.65806666667,8.16466666667,6.56353333333,5.659,7.14758,6.72173333333,5.40646666667,8.08906666667,9.49156666667
452.46,5.9816,8.63393333333,8.15366666667,6.55313333333,5.65333333333,7.14818666667,6.71133333333,5.38806666667,8.09046666667,9.47686666666
452.81,5.97146666667,8.61699999999,8.13813333333,6.53893333334,5.63626666667,7.13388444444,6.71346666667,5.37263333333,8.0752,9.4814
453.17,5.9782,8.60953333333,8.1378,6.54833333333,5.63986666667,7.13066,6.72833333333,5.37563333333,8.08706666667,9.4852
453.52,5.99426666667,8.62480000001,8.1588,6.55613333333,5.65186666667,7.13734222222,6.7478,5.3885,8.11273333333,9.49593333333
453.87,6.02566666667,8.65993333333,8.1886,6.58093333333,5.6826,7.15702444444,6.78973333333,5.4074,8.1386,9.52906666667
454.23,6.03213333333,8.6876,8.2038,6.59613333333,5.69566666667,7.15900444445,6.798,5.42526666667,8.16526666667,9.54899999999
454.58,6.04833333333,8.71546666666,8.22846666667,6.6078,5.71653333334,7.19334666667,6.82413333333,5.43246666666,8.18633333333,9.56466666666
454.93,6.0846,8.76133333334,8.24106666667,6.62833333333,5.72793333333,7.20856666667,6.82773333333,5.45183333333,8.23473333333,9.59023333333
455.29,6.13326666667,8.82359999999,8.28646666667,6.6634,5.76466666667,7.23057333333,6.8654,5.5041,8.28306666666,9.63993333333
455.64,6.17086666667,8.86266666666,8.32753333333,6.6962,5.78573333333,7.23919111111,6.8828,5.52243333333,8.31966666667,9.69270000001
456.00,6.23846666667,8.94986666667,8.40113333334,6.7578,5.8412,7.2992,6.9364,5.57763333333,8.39766666667,9.75949999999
456.35,6.27966666667,9.028,8.4578,6.79413333333,5.8828,7.33473555555,6.9786,5.61793333333,8.45346666667,9.81836666666
456.70,6.26813333333,9.0546,8.47440000001,6.79233333333,5.87886666667,7.33266222222,6.98,5.6089,8.48019999999,9.78626666666
457.06,6.27866666667,9.10566666667,8.52533333334,6.8226,5.8874,7.36028222222,7.0012,5.63133333333,8.53079999999,9.79986666667
457.41,6.30073333333,9.1562,8.56413333334,6.85353333333,5.89426666667,7.38421777778,7.02473333333,5.63306666667,8.56773333333,9.82336666667
457.76,6.24746666667,9.14766666667,8.54166666667,6.8356,5.84006666667,7.35656888889,6.98886666667,5.60063333333,8.56893333333,9.79066666667
458.12,6.24486666666,9.18806666667,8.57773333333,6.87373333333,5.83606666667,7.36860222222,7.01546666666,5.61026666667,8.60233333333,9.79553333333
458.47,6.2326,9.21073333334,8.58193333333,6.89586666667,5.8322,7.36891555555,7.01726666667,5.62176666667,8.62579999999,9.7875
458.82,6.2208,9.22299999999,8.60946666666,6.9032,5.82553333333,7.3611,7.04,5.63406666667,8.63019999999,9.7652
459.18,6.22733333333,9.25533333333,8.64466666667,6.92146666667,5.8316,7.37319555555,7.06446666667,5.6452,8.662,9.77243333333
459.53,6.22186666667,9.26859999999,8.661,6.9246,5.8248,7.37544222222,7.07346666667,5.65163333333,8.67153333333,9.74693333333
459.88,6.20346666667,9.267,8.6692,6.91786666667,5.8024,7.35815111111,7.06466666666,5.63073333333,8.66493333333,9.71699999999
460.24,6.19233333333,9.28639999999,8.67873333333,6.9322,5.78866666667,7.35361777778,7.07066666667,5.63413333333,8.67740000001,9.6952
460.59,6.20946666667,9.33173333333,8.71813333333,6.9686,5.79886666667,7.36647555556,7.1052,5.6621,8.70986666667,9.70439999999
460.94,6.22633333333,9.38799999999,8.76333333333,7.0002,5.81446666667,7.38465333333,7.14153333333,5.6907,8.75346666666,9.72270000001
461.29,6.2186,9.42833333333,8.79659999999,7.0218,5.80826666667,7.38852888889,7.15453333333,5.70683333333,8.79346666666,9.71469999999
461.65,6.25553333333,9.51306666667,8.86846666666,7.08353333333,5.84066666667,7.43317777778,7.21626666667,5.7616,8.86026666667,9.74266666666
462.00,6.28406666667,9.56866666666,8.91186666667,7.10513333333,5.85253333333,7.45521333333,7.2422,5.78536666667,8.9042,9.74939999999
462.35,6.337,9.66760000001,9.00126666666,7.16553333333,5.88553333333,7.49200444444,7.30773333333,5.83463333333,8.985,9.78376666667
462.71,6.35833333333,9.75093333332,9.07673333333,7.20666666666,5.8954,7.51763111111,7.3472,5.8488,9.05713333334,9.8178
463.06,6.35653333334,9.81566666667,9.11526666666,7.2328,5.87986666667,7.51796666667,7.3666,5.84293333333,9.0916,9.80313333332
463.41,6.38973333333,9.91260000001,9.18866666666,7.29933333333,5.8954,7.54923111111,7.4158,5.8794,9.15906666667,9.83599999999
463.76,6.40093333333,10.0096666667,9.25166666667,7.3528,5.90053333333,7.58448666667,7.4522,5.90753333333,9.23286666666,9.86446666667
464.12,6.44266666667,10.1097333333,9.33459999999,7.40926666667,5.92146666667,7.61278,7.513,5.94853333333,9.30386666667,9.8992
464.47,6.4778,10.1922666667,9.40986666667,7.44526666667,5.93613333333,7.64682888889,7.56366666667,5.96123333334,9.37333333332,9.93853333334
464.82,6.48126666667,10.2490666667,9.46526666665,7.4634,5.92426666667,7.65155555556,7.5758,5.94833333333,9.4104,9.91916666667
465.17,6.51433333333,10.3408666667,9.55993333333,7.52166666667,5.9418,7.68228,7.634,5.97506666667,9.46166666667,9.96196666667
465.53,6.54286666667,10.4054666667,9.62099999999,7.55153333333,5.9442,7.68467555556,7.66033333333,5.9845,9.5144,9.96880000001
465.88,6.5556,10.4824666667,9.68179999999,7.5888,5.9608,7.70308888889,7.67826666667,5.99406666667,9.56746666665,9.98340000001
466.23,6.51766666667,10.5046666667,9.69586666667,7.5866,5.91726666666,7.67014444444,7.65866666667,5.9603,9.56519999999,9.95320000001
466.58,6.56193333333,10.586,9.75733333333,7.64546666667,5.9582,7.71607555555,7.70646666667,6.01026666667,9.63060000001,9.98173333333
466.94,6.5996,10.6686666667,9.84493333333,7.71926666667,5.99086666667,7.75809777778,7.771,6.05183333333,9.70926666665,10.0181333333
467.29,6.62013333333,10.7352,9.90619999999,7.7552,5.9886,7.76041333333,7.80586666667,6.06333333333,9.77953333334,10.0152
467.64,6.64893333333,10.804,9.96633333334,7.80213333333,5.9994,7.76329555556,7.85853333334,6.0841,9.83326666669,10.0263666667
467.99,6.65646666667,10.8530666667,10.0152666667,7.8314,6.00566666667,7.78124666667,7.8724,6.09323333333,9.89033333333,10.0324666667
468.35,6.695,10.9434,10.1064,7.8962,6.04233333333,7.80888444444,7.8986,6.1459,9.95880000001,10.0728333333
468.70,6.71533333333,11.0075333333,10.1495333333,7.94826666667,6.05473333333,7.84080666667,7.94413333333,6.16893333333,10.0141333333,10.1046333333
469.05,6.73846666667,11.0658,10.1953333333,7.98253333333,6.0776,7.86813555556,7.98326666667,6.2069,10.0628666667,10.1094666667
469.40,6.73933333333,11.1162,10.2262666667,8.00259999999,6.087,7.88650444444,8.01013333333,6.21413333333,10.0942,10.1264
469.75,6.7242,11.1378666667,10.2478666667,8.0076,6.06193333333,7.87554222222,8.02553333333,6.2018,10.1059333333,10.1119333333
470.11,6.751,11.2018666667,10.3007333333,8.03853333333,6.08213333333,7.91547555556,8.06626666667,6.21616666667,10.1552666667,10.1408
470.46,6.73126666667,11.2277333333,10.3219333333,8.05100000001,6.06566666666,7.90630666667,8.0726,6.206,10.1876,10.1357333333
470.81,6.74586666667,11.2574666667,10.3414666667,8.06080000001,6.0768,7.92096888889,8.08713333333,6.2313,10.2134666667,10.1387
471.16,6.76153333333,11.3026666667,10.3758666667,8.10000000001,6.1126,7.96396666667,8.11853333333,6.27183333333,10.2507333333,10.1822333333
471.51,6.76673333333,11.3069333333,10.3912666667,8.09126666666,6.09853333333,7.973,8.10766666667,6.2664,10.2641333333,10.1863
471.87,6.71713333333,11.2707333334,10.3488666667,8.05980000001,6.0494,7.92609111111,8.0768,6.21746666667,10.2379333333,10.1563
472.22,6.6922,11.2584666667,10.3234666667,8.03493333333,6.018,7.91074888889,8.08686666667,6.2025,10.2301333333,10.1409333333
472.57,6.66366666667,11.2196,10.2800666667,8.00099999999,5.99,7.86818666667,8.05293333333,6.17386666667,10.186,10.1145333333
472.92,6.61793333333,11.1458666667,10.2052,7.94813333333,5.93226666667,7.82335555555,8.00073333333,6.11746666667,10.1438666667,10.0685666667
473.27,6.62466666667,11.1307333334,10.2088666667,7.94086666667,5.9532,7.81449555556,8.01313333333,6.1216,10.1416666667,10.0764666667
473.62,6.62806666667,11.0956,10.2010666667,7.94526666666,5.9556,7.80465555556,8.0342,6.13036666667,10.1310666667,10.1008
473.98,6.63146666667,11.0656,10.1810666667,7.93066666667,5.96226666667,7.79038444445,8.03146666667,6.13706666667,10.1234666667,10.0927
474.33,6.63373333333,11.0160666667,10.1359333333,7.90813333334,5.9578,7.77376666667,8.0178,6.11403333333,10.0818666667,10.0927666667
474.68,6.60846666667,10.9507333333,10.0731333333,7.87086666667,5.93566666667,7.75801333334,7.99213333333,6.0731,10.0252666667,10.1015
475.03,6.56893333333,10.8827333333,10.0076,7.799,5.8982,7.71499333334,7.9662,6.0106,9.96240000001,10.0786333333
475.38,6.57706666667,10.8471333333,10.0034,7.80073333333,5.94026666667,7.72773777778,7.99753333333,6.03186666667,9.95393333335,10.0956666667
475.73,6.6848,10.9036666666,10.0787333333,7.87926666666,6.04586666667,7.83191333333,8.09513333333,6.1336,10.033,10.2080666667
476.08,6.65886666667,10.8345333333,10.0002666667,7.85173333333,6.03426666667,7.81618,8.03986666667,6.1011,9.98393333333,10.1714666667
476.44,6.71286666667,10.8322,10.0212,7.87893333333,6.0902,7.86634444445,8.09933333333,6.14516666667,10.013,10.2434666667
476.79,6.70633333334,10.8064666667,10.0016666667,7.86786666667,6.11046666667,7.85901333333,8.1254,6.14843333333,9.9916,10.2652
477.14,6.69393333333,10.7352,9.94839999999,7.84606666667,6.11613333333,7.85940222222,8.1174,6.1378,9.95933333333,10.2695666667
477.49,6.6976,10.6849333333,9.89313333332,7.81873333333,6.12566666667,7.86363111111,8.10986666667,6.12683333333,9.94726666666,10.2707
477.84,6.68906666667,10.6056,9.83013333335,7.78013333333,6.144,7.86669333333,8.11153333333,6.12353333333,9.916,10.2912333333
478.19,6.69173333333,10.5665333333,9.80760000001,7.76946666667,6.16266666667,7.87976666667,8.1292,6.13103333333,9.90900000002,10.3124
478.54,6.67133333333,10.5114,9.76346666667,7.7218,6.1706,7.85407777778,8.10673333333,6.10736666667,9.88639999999,10.3035666667
478.89,6.66366666666,10.4394,9.7128,7.684,6.16573333333,7.84981555556,8.08386666667,6.09746666667,9.84453333333,10.308
479.24,6.63246666666,10.3662666667,9.63673333333,7.6264,6.15726666667,7.81955111111,8.0412,6.06593333333,9.79046666667,10.2906
479.60,6.54826666667,10.2495333333,9.52113333335,7.53373333333,6.10466666667,7.7612,7.96493333333,5.99246666667,9.69626666667,10.2408666667
479.95,6.52326666667,10.1592,9.47553333333,7.49493333333,6.09346666667,7.74138444444,7.94773333333,5.97763333333,9.65019999999,10.2521333333
480.30,6.46926666667,10.0680666667,9.40906666665,7.4332,6.0674,7.70040888889,7.89633333333,5.94226666667,9.58613333333,10.2069666667
480.65,6.4772,10.0103333333,9.36213333334,7.41173333333,6.085,7.70997777778,7.881,5.95,9.56046666667,10.2078
481.00,6.46833333333,9.96386666666,9.31486666666,7.37713333334,6.06126666667,7.6976,7.84406666667,5.9347,9.51973333332,10.1957666667
481.35,6.44886666667,9.8878,9.25213333333,7.32926666667,6.04573333334,7.68638444444,7.8108,5.91943333333,9.46259999999,10.1721
481.70,6.4434,9.84580000001,9.22833333332,7.32046666667,6.02946666667,7.68422222222,7.79313333333,5.90263333333,9.43980000001,10.1662666667
482.05,6.44346666667,9.79873333334,9.20360000001,7.30546666667,6.02626666667,7.68131111111,7.7762,5.90406666666,9.42766666667,10.1560666667
482.40,6.44426666667,9.77613333332,9.19699999999,7.29846666667,6.01146666667,7.68951111111,7.78066666667,5.90873333333,9.42126666668,10.1595666667
482.75,6.43366666667,9.74293333333,9.17093333332,7.2816,6.00126666667,7.66872222222,7.76826666667,5.89366666667,9.40553333332,10.1496333333
483.10,6.42293333333,9.71686666667,9.15859999999,7.26726666667,5.98606666667,7.66389555555,7.76226666667,5.88276666667,9.39173333334,10.1516
483.45,6.41566666667,9.70366666667,9.14873333334,7.2564,5.97753333333,7.66322,7.7612,5.87593333333,9.3816,10.1368666667
483.80,6.41353333333,9.70060000001,9.1398,7.2492,5.97453333333,7.65784222222,7.76686666667,5.86836666667,9.38580000001,10.1421333333
484.15,6.41386666667,9.70086666666,9.13459999999,7.2508,5.97393333333,7.66174888889,7.77186666667,5.87003333333,9.39533333333,10.1456
484.50,6.42246666667,9.71073333333,9.14106666667,7.2574,5.97873333333,7.66951333333,7.783,5.87696666667,9.40926666667,10.1565
484.85,6.4228,9.7088,9.1522,7.2606,5.9844,7.67083333333,7.7916,5.88063333333,9.41760000001,10.1672666667
485.20,6.4256,9.73506666666,9.18073333333,7.274,5.98953333333,7.68025555556,7.8056,5.88853333333,9.44586666667,10.1783
485.55,6.43426666667,9.75666666665,9.20766666667,7.28706666667,5.99686666666,7.69142,7.8252,5.90476666667,9.47126666666,10.1883
485.90,6.4354,9.78226666666,9.21933333332,7.29506666667,5.99433333333,7.69512888889,7.8446,5.9067,9.49140000001,10.2019333333
486.25,6.44873333333,9.81253333333,9.25153333333,7.3204,6.01,7.70973111111,7.86573333333,5.92206666666,9.52386666668,10.2171666667
486.60,6.47286666667,9.86306666667,9.30126666667,7.36133333333,6.03406666667,7.7488,7.90486666667,5.953,9.57553333333,10.2503333333
486.95,6.489,9.91593333334,9.33366666666,7.39813333333,6.04513333333,7.76731333333,7.93306666667,5.9807,9.62479999999,10.2662333333
487.30,6.5114,9.95620000001,9.38173333333,7.43073333333,6.06213333333,7.78221555555,7.96833333333,6.0006,9.67513333335,10.2922
487.65,6.53466666667,10.0207333333,9.43460000001,7.47006666667,6.08113333333,7.81560888889,8.00346666667,6.0349,9.72633333333,10.3119666667
488.00,6.55146666667,10.0623333333,9.47926666666,7.49253333333,6.08666666667,7.82687555556,8.03453333333,6.05063333333,9.76166666666,10.3269333333
488.35,6.55833333333,10.1118666667,9.53826666667,7.52046666667,6.0872,7.84028444445,8.061,6.0604,9.80386666667,10.3356
488.70,6.55826666667,10.1602666667,9.56846666667,7.5324,6.0678,7.83792,8.07873333333,6.05163333333,9.839,10.3175
489.05,6.57486666667,10.2224666667,9.62066666667,7.57633333333,6.06786666666,7.85346444445,8.1112,6.06626666667,9.89826666667,10.3268333333
489.40,6.59046666666,10.3112,9.69153333334,7.62126666667,6.07006666666,7.86913111111,8.15133333333,6.08106666667,9.96706666667,10.3414666667
489.75,6.6088,10.4055333333,9.77526666666,7.66806666667,6.0752,7.89051111111,8.19266666667,6.10276666667,10.0407333333,10.3462
490.10,6.61646666667,10.4977333333,9.83940000001,7.706,6.07613333333,7.89824,8.23753333333,6.1158,10.1154,10.3524
490.45,6.63453333333,10.6028,9.92353333333,7.7534,6.07406666667,7.91425111111,8.28273333333,6.13823333333,10.2000666667,10.3604333333
490.80,6.6424,10.6801333333,10.0004,7.7908,6.07406666667,7.92530888889,8.318,6.14613333333,10.2652,10.3568333333
491.15,6.65526666667,10.777,10.083,7.83953333333,6.07366666667,7.93726666667,8.3524,6.17366666667,10.3434,10.3652333333
491.50,6.68206666667,10.8683333333,10.1662,7.889,6.0796,7.95893777778,8.39646666667,6.19266666667,10.417,10.3716666667
491.85,6.69773333333,10.9612,10.2397333333,7.94480000001,6.081,7.97687111111,8.43159999999,6.21333333333,10.499,10.3805333333
492.20,6.71853333333,11.0492,10.31,7.993,6.08106666667,7.98706888889,8.46746666667,6.23376666667,10.5683333333,10.3869666667
492.55,6.76066666667,11.1777333333,10.4246,8.08406666667,6.10813333333,8.03868444445,8.544,6.2914,10.6823333333,10.4310666667
492.90,6.7816,11.2857333333,10.5200666667,8.13673333334,6.1162,8.05905555556,8.60053333334,6.3182,10.7636666667,10.4510666667
493.25,6.80573333334,11.4079333333,10.6065333333,8.20046666667,6.12566666667,8.08935333333,8.6648,6.3503,10.8615333333,10.4728
493.60,6.82266666667,11.5477333334,10.7235333333,8.27699999999,6.13466666667,8.12455777778,8.7238,6.3888,10.9722,10.4877
493.95,6.84686666667,11.6932,10.8548666667,8.3712,6.13226666667,8.15607333333,8.77973333334,6.42236666667,11.0935333333,10.4903666667
494.30,6.89833333333,11.8946666667,11.0352666667,8.5002,6.1634,8.2275,8.88246666666,6.49646666667,11.2569333333,10.5265
494.65,6.9626,12.1288666667,11.2270666667,8.63766666667,6.1906,8.28659111111,9.00446666666,6.56336666667,11.4376666667,10.5781
495.00,7.05553333333,12.3763333333,11.4301333333,8.78739999999,6.2178,8.37472444445,9.12686666667,6.6396,11.6266,10.6366333333
495.34,7.10406666667,12.6110666667,11.6306666667,8.92066666667,6.2268,8.42652,9.23466666667,6.69393333333,11.8184,10.6717
495.69,7.16273333333,12.8416,11.8283333333,9.05233333333,6.25573333333,8.48992,9.35346666666,6.76103333333,11.9892666667,10.7046
496.04,7.2086,13.074,12.0209333334,9.18119999999,6.2672,8.55434444445,9.46013333334,6.81973333333,12.1814666667,10.7368666667
496.39,7.2768,13.3223333333,12.2268666667,9.3234,6.30553333333,8.63067777778,9.56273333333,6.89646666667,12.3664666667,10.7838333333
496.74,7.34973333333,13.5750666667,12.4373333333,9.47873333335,6.3446,8.71423555555,9.6858,6.97666666667,12.5704,10.8298
497.09,7.3906,13.768,12.6354666667,9.60819999999,6.35886666667,8.76195333333,9.76980000001,7.04966666667,12.7279333333,10.8368333333
497.44,7.4682,14.0016666667,12.8464,9.74646666667,6.3744,8.83797333333,9.89620000001,7.1163,12.9198666667,10.8952333333
497.79,7.5438,14.2385333333,13.0471333333,9.88446666667,6.40553333333,8.90725999999,10.0236666667,7.20333333333,13.1021333333,10.94
498.14,7.572,14.4390666667,13.2054,9.98880000001,6.3984,8.92063999999,10.1056,7.24723333333,13.2460666667,10.9514
498.48,7.63953333333,14.6719333333,13.404,10.1228,6.42093333333,8.99453333333,10.2074,7.31306666667,13.4336,10.9722333333
498.83,7.65046666667,14.8726666667,13.5631333333,10.2206,6.41946666667,9.02670222222,10.2909333333,7.3494,13.5855333333,10.9700333334
499.18,7.692,15.0713333333,13.7362,10.3466,6.42113333333,9.06559555556,10.3723333333,7.40456666667,13.7365333333,10.9881
499.53,7.76866666667,15.3462,13.9598666667,10.5151333334,6.4388,9.13635777777,10.495,7.48603333333,13.9566,11.0298666667
499.88,7.84413333333,15.6162666667,14.1714,10.6804666667,6.47546666667,9.21191999999,10.6220666667,7.57593333333,14.1577333333,11.0744
