wavelength,Back_SpoPerf,Belly_SpoPerf,Breast_SpoPerf,Crissum_SpoPerf,Crown_SpoPerf,DorTail_SpoPerf,Patch10_SpoPerf,Patch11_SpoPerf,Rump_SpoPerf,Throat_SpoPerf,WingTip_SpoPerf
243.42,5.85925,7.39975,6.451125,5.86675,4.46266666667,6.94074999999,3.96925,5.44166666667,5.37851388889,6.269,8.89879166667
243.80,5.46425,7.08516666667,6.45733333333,5.69258333333,4.26175,6.70100000001,3.84325,4.74125,4.87573611111,5.89791666667,8.98787500002
244.17,5.08616666667,6.84308333333,6.2315,5.6125,4.07025,6.90970833333,3.69966666667,4.4855,4.65720833334,5.61983333334,8.97820833333
244.55,4.57075,6.27366666667,5.50945833333,5.08741666667,3.66816666667,6.27004166667,2.7365,3.66091666666,3.811375,4.62166666666,8.63899999999
244.92,4.37966666667,6.01216666667,4.90125,4.78425,2.9245,5.83125000001,2.37791666667,3.27225,3.3775,4.046,8.19466666667
245.30,4.24283333333,5.8485,4.57620833333,4.39466666666,2.68308333333,5.85841666667,2.14116666667,2.9805,3.24030555555,3.78016666667,8.00616666666
245.67,3.705,5.37408333334,4.01391666666,3.89458333333,2.2255,5.377375,1.71791666667,2.47008333333,2.68090277778,3.37483333333,7.47433333333
246.05,3.75458333333,5.31258333333,3.66770833334,4.02358333333,2.06216666667,5.5955,1.75408333334,2.35908333333,2.63748611111,3.31191666666,7.36379166666
246.42,3.46008333333,4.68116666667,3.05479166666,3.84966666666,1.66266666667,5.54333333334,1.7405,1.98466666666,2.22963888889,2.84708333334,7.06825000001
246.79,3.3855,4.71041666667,2.87041666667,4.01716666667,1.68575,5.51995833333,1.87575,1.64291666666,2.01644444444,2.92025,6.91108333333
247.17,3.82141666667,4.99108333333,3.06075,4.27008333334,1.89516666667,6.04,2.30441666667,1.95691666667,2.20313888889,3.27608333333,7.37891666667
247.54,4.66825,5.85808333333,3.764625,4.94608333333,2.72816666666,6.80750000001,3.18,2.67408333334,2.80130555555,3.90958333333,7.91245833334
247.92,4.98883333333,6.255,4.19845833333,5.08033333333,3.14941666667,7.25641666667,3.51575,3.16525,3.237625,4.32775,8.22374999999
248.29,4.98566666667,6.36808333333,4.40270833334,4.99783333333,3.35158333333,7.46879166666,3.68225,3.22141666667,3.46754166667,4.56833333333,8.55191666667
248.67,5.44516666667,6.96416666667,4.871125,5.58316666666,3.60633333333,8.13404166666,4.45066666667,3.80375,3.96879166667,5.19641666666,8.99233333334
249.04,5.47616666667,7.29233333333,5.20795833334,6.00483333333,3.99108333333,8.40395833333,4.79,3.96691666667,4.07319444444,5.48433333333,9.23320833332
249.42,5.43608333333,7.60041666667,5.53004166667,6.25858333333,4.17083333333,8.46962500001,4.99316666667,4.17083333333,4.03870833333,5.47883333334,9.462125
249.79,5.44991666667,7.95325,5.8165,6.53183333333,4.25033333333,8.53937500001,5.17841666667,4.33183333333,4.11909722223,5.60841666667,9.59183333333
250.17,5.5105,8.36233333334,6.282625,6.87625,4.73841666667,8.76270833332,5.63108333333,4.66608333333,4.34277777778,5.91575,9.89675
250.54,6.21941666667,9.50258333333,7.28904166666,7.91983333334,5.71391666666,9.681375,6.63291666667,5.5555,5.28409722222,7.03133333333,10.8045833333
250.92,6.24316666667,9.88458333333,7.59091666667,8.17941666667,6.08908333334,10.1101666667,6.82641666667,5.92416666667,5.34365277778,7.30483333333,11.1166666667
251.29,6.10091666667,10.0450833334,7.59891666666,8.2175,6.11858333333,10.2014166667,6.98008333334,5.93916666666,5.48915277778,7.46600000001,10.932875
251.66,6.1965,10.1845833333,7.77070833333,8.51183333333,6.22625,10.6696666667,7.31541666667,6.36891666667,6.14386111111,8.08933333332,11.4017916667
252.04,6.6195,10.6166666667,8.091125,9.16908333333,6.54058333333,11.1102916667,7.7095,6.77091666667,6.35205555556,8.52116666667,11.7640416667
252.41,6.68983333334,10.6306666667,8.02475,9.21324999999,6.26208333333,10.6884166667,7.42925,6.47591666667,6.02904166667,8.24175,11.5225
252.79,6.3635,10.1293333333,7.84233333334,8.96116666666,6.14583333333,10.1541666667,6.8605,5.99675,5.62708333333,7.92958333332,11.1267916667
253.16,5.87033333333,9.55524999999,7.30666666667,8.41533333333,5.53666666667,9.39462499999,5.94608333333,5.41075,4.92676388889,7.65941666666,10.4465416667
253.54,6.127,9.69491666667,7.23654166667,8.66116666666,5.57233333334,9.43329166666,5.96933333333,5.55975,5.07319444444,8.09383333334,10.5050416667
253.91,7.33225,10.329,8.10379166668,9.41716666666,6.4845,10.1505833333,6.84766666667,6.325,6.04969444444,8.73508333333,11.2885833333
254.28,7.475,10.3446666667,8.25487499999,9.34225,6.21058333333,10.0169166667,6.42683333333,6.00116666667,5.91808333333,8.49708333333,11.0652083333
254.66,7.1515,9.86808333333,7.90870833334,8.65233333333,5.59608333334,9.34508333334,5.39233333334,5.37866666667,5.13536111111,7.64716666668,10.5065
255.03,7.51058333334,9.63033333333,8.10333333333,8.43783333333,5.28608333334,9.24333333334,5.44625,5.50925,5.24988888889,7.85908333332,10.624125
255.41,7.12408333334,9.18566666668,7.48104166666,7.85258333333,4.51641666667,8.24583333334,4.58183333333,5.02616666667,4.53695833333,7.40833333334,10.0597916667
255.78,6.35491666666,8.798,7.20541666666,7.19433333334,3.85183333333,7.39295833334,3.7395,4.36141666666,3.52093055556,7.05941666668,9.27391666667
256.15,6.04991666667,8.4875,6.99333333334,6.90908333333,3.693,7.01541666667,3.50941666666,4.29516666667,3.44838888889,6.82825000001,8.91725
256.53,5.48808333333,7.79041666667,6.05991666666,6.7405,3.2435,6.52325000001,3.2725,4.00383333333,2.92263888889,6.42925,8.14150000001
256.90,5.62125,7.93233333333,5.95104166667,6.66116666667,3.43258333333,6.8415,3.62975,4.2685,3.16630555556,6.4505,8.608875
257.28,5.92075,8.03733333334,6.21058333334,6.81533333333,3.88008333333,7.44508333332,4.39041666667,4.7555,3.82859722222,6.64533333333,9.18366666665
257.65,5.53658333333,7.32358333333,5.99325,6.46691666667,3.52291666667,7.33779166667,4.05025,4.24891666667,3.56629166667,6.14941666667,8.81279166667
258.02,4.3875,6.10408333333,4.80641666667,5.449,2.49341666666,6.49766666667,3.0165,2.96058333333,2.42888888889,5.18991666667,7.75704166667
258.40,3.43641666667,5.07466666667,3.591875,4.3775,1.72708333333,5.58745833334,2.36633333333,2.03341666666,1.76116666667,4.46625,6.9725
258.77,3.60216666667,5.36408333333,3.79545833333,4.489,2.098,5.87204166667,2.73875,2.395,2.32526388889,4.942,7.23166666666
259.15,3.8835,5.84116666666,3.94829166667,4.70133333333,2.59366666667,6.110125,2.83841666667,2.50258333333,2.61226388889,4.99866666667,7.4805
259.52,4.29841666667,6.27941666667,4.40166666667,5.05391666667,3.06983333333,6.57475,3.37783333333,2.835,3.08461111111,5.29841666667,7.85558333333
259.89,4.46641666667,6.35691666666,4.447,5.14616666667,3.17541666667,6.78408333333,3.45733333333,2.78358333333,3.21245833333,5.152,7.97583333334
260.27,4.54616666667,6.26516666667,4.47166666666,5.2595,3.27991666667,6.99545833333,3.6095,2.74141666667,3.304375,5.18791666667,8.09129166666
260.64,4.62241666666,6.36883333333,4.60108333333,5.24508333333,3.41366666666,7.14725,3.60325,2.80233333333,3.41845833333,5.20833333333,8.30774999999
261.01,4.52591666667,6.26908333333,4.44783333333,5.1505,3.21691666667,7.05570833333,3.56325,2.67183333333,3.38452777778,5.20158333333,8.18991666666
261.39,4.30758333333,6.14508333333,4.126375,4.92008333333,2.92733333333,6.84233333333,3.327,2.39258333333,3.17748611111,4.91716666667,7.95658333334
261.76,4.42766666667,6.28758333334,4.16529166667,5.06141666667,3.02141666667,6.93029166667,3.549,2.57041666666,3.28527777778,5.06708333333,8.09741666666
262.13,4.95633333333,6.81233333334,4.65366666666,5.62933333333,3.53675,7.53566666667,4.10516666667,3.122,3.89318055556,5.73383333334,8.61291666667
262.51,5.71541666667,7.54175,5.492125,6.5465,4.32925,8.26916666667,4.8515,3.93183333333,4.62481944445,6.48075,9.36145833333
262.88,5.61291666666,7.40516666667,5.46408333333,6.70258333333,4.2975,8.150625,4.7205,3.86741666667,4.47369444444,6.19008333333,9.24366666665
263.25,5.495,7.38983333333,5.621375,7.01866666667,4.34233333333,8.18516666668,5.02925,4.00283333334,4.54091666666,6.50158333333,9.17820833332
263.63,4.54108333333,6.55541666666,4.82358333333,6.53358333334,3.70466666667,7.38304166667,4.3485,3.42441666667,3.70311111111,5.84608333333,8.44275
264.00,4.27766666667,6.419,4.74575,6.42383333333,3.59716666667,7.11154166667,4.36283333333,3.408,3.48844444444,5.97466666667,8.24816666668
264.37,3.68216666667,6.11708333333,4.439875,5.65508333333,2.81766666667,6.19666666667,3.68708333333,2.94166666667,2.85973611111,5.62516666667,7.57554166666
264.75,3.56875,6.04016666666,4.56858333333,5.59358333334,2.75958333333,5.93858333333,3.79691666667,3.06733333333,2.84720833333,5.61841666667,7.30599999999
265.12,3.47433333334,6.02366666667,4.58775,5.53916666667,2.83816666667,5.76679166667,3.60141666667,3.21491666667,2.77941666667,5.53933333333,7.23716666666
265.49,3.24491666667,5.77966666667,4.39229166667,5.27541666666,2.53458333333,5.65695833333,3.38908333333,3.0385,2.6785,5.13166666667,7.035
265.87,3.31633333333,5.7,4.43754166667,5.07358333333,2.64741666666,5.47391666667,3.35408333333,2.95375,2.86734722222,5.04983333334,6.983625
266.24,3.05,5.62733333333,4.036,4.66891666667,2.56833333333,5.12520833333,3.33433333334,2.78391666667,2.59051388889,4.58166666667,6.76020833333
266.61,2.837,5.50975,3.79008333333,4.32625,2.40691666667,5.05108333333,3.19591666667,2.59316666667,2.42323611111,4.23766666667,6.43604166667
266.98,2.946,5.61833333333,3.86945833333,4.13025,2.35166666667,5.30179166667,3.40783333334,2.4885,2.40641666667,4.20733333333,6.53970833333
267.36,3.066,5.54033333333,3.70520833333,3.98058333333,2.23866666667,5.397625,3.3515,2.47016666667,2.40263888889,3.85633333333,6.63275
267.73,3.70425,6.00266666667,4.21883333333,4.36491666666,2.63491666667,5.83654166667,3.84408333333,2.89925,2.85572222222,4.32475,7.15183333332
268.10,3.95491666666,6.00675,4.13325,4.49216666667,2.78966666667,5.991,3.85675,3.19358333333,2.9955,4.28041666667,7.25641666666
268.48,4.55975,6.46575,4.33941666666,5.16183333333,3.54358333333,6.66891666667,4.4025,3.743,3.65215277778,4.62891666666,7.93454166667
268.85,4.49691666667,6.36608333333,4.14029166667,4.99166666667,3.28116666667,6.75145833333,4.16108333333,3.5495,3.50343055556,4.31191666667,7.63666666668
269.22,4.52441666667,6.28608333333,4.26845833333,5.01783333333,3.2375,6.83141666667,4.30191666667,3.61216666666,3.63377777778,4.22783333333,7.45241666668
269.59,4.915,6.62058333333,4.58229166667,5.31791666667,3.65925,7.03979166666,4.68833333333,4.0515,3.72168055556,4.63433333334,7.77554166667
269.97,4.88408333333,6.76766666667,4.54133333333,5.39291666667,3.6295,7.14558333333,4.71441666667,4.1915,3.61765277778,4.68983333333,7.81025000001
270.34,4.90925,6.63,4.65991666666,5.39391666666,3.44116666667,7.157875,4.50083333333,4.13725,3.55386111111,4.75,7.85037500001
270.71,5.21641666667,6.80333333333,4.81783333333,5.45733333333,3.49208333333,7.22670833333,4.65716666667,4.32583333333,3.69072222222,4.9685,8.13583333332
271.09,5.19191666666,6.72025,4.61241666667,5.54783333333,3.39275,7.08754166667,4.55525,4.33641666666,3.72843055555,4.98958333333,7.94162500001
271.46,5.35558333333,6.91758333333,4.79995833333,5.65725,3.49841666667,7.104625,4.58733333333,4.565,3.94240277778,5.28575,8.03958333333
271.83,5.40216666667,6.99283333333,4.74270833333,5.66475,3.48108333333,7.26166666667,4.46016666667,4.61133333333,3.98434722222,5.322,8.11083333334
272.20,5.56775,7.15833333333,4.98025,5.84191666666,3.61525,7.3935,4.82341666667,4.74208333333,4.21091666667,5.63966666666,8.35591666668
272.58,5.12991666667,6.81516666667,4.521625,5.31491666667,3.11383333333,6.90916666667,4.37241666666,4.22925,3.66259722222,5.13,7.84575000001
272.95,5.19908333334,6.95966666667,4.635,5.54758333333,3.37641666667,6.99970833333,4.55808333334,4.42816666666,3.924875,5.48558333333,8.20783333334
273.32,5.13041666667,6.97741666667,4.53079166667,5.37291666667,3.32741666667,6.95970833333,4.46133333333,4.31316666667,3.82811111111,5.58025,8.26229166667
273.69,5.27125,7.21208333334,4.84016666667,5.69616666667,3.65283333333,7.21691666667,4.78891666667,4.50583333334,4.22990277778,5.9945,8.49320833333
274.06,5.20991666667,7.134,4.87483333333,5.65641666667,3.62825,7.161625,4.69883333334,4.32891666667,4.27326388889,6.1675,8.46020833332
274.44,5.23341666667,7.26658333333,5.02225,5.70258333333,3.71625,7.17904166667,4.8485,4.52941666667,4.414875,6.26875,8.66341666667
274.81,5.06908333333,7.12816666667,4.91916666667,5.69091666667,3.56733333333,7.06691666667,4.66941666666,4.57275,4.35034722222,6.1645,8.52333333333
275.18,4.78266666667,6.80558333333,4.729625,5.35425,3.27491666667,6.69770833333,4.24816666666,4.26466666666,4.14419444444,5.95525,8.51262500001
275.55,4.42391666667,6.47725,4.43391666667,5.14916666667,3.12966666667,6.41766666667,4.02183333333,3.82433333333,3.85166666666,5.72475,8.22941666667
275.93,4.13358333334,6.21066666667,4.42158333334,5.11441666667,3.21533333333,6.16533333333,4.00775,3.753,3.76993055555,5.54033333333,7.92850000001
276.30,3.7685,6.01141666667,4.15958333333,4.84,3.07191666667,5.87220833334,3.56833333333,3.50408333333,3.48263888889,5.26858333333,7.52958333334
276.67,3.99441666666,6.124,4.48608333333,5.27866666667,3.27591666667,6.08579166667,3.77658333334,3.773,3.79775,5.7105,7.74904166668
277.04,4.08008333333,6.10933333333,4.44229166666,5.26016666667,3.312,6.159,3.84516666667,3.59133333333,3.72477777778,5.694,7.71387500001
277.41,4.19066666666,6.26925,4.500125,5.558,3.4685,6.33575,4.08741666667,3.61183333333,3.86623611111,5.65391666667,8.00166666667
277.79,3.65233333333,5.79433333333,4.05829166667,5.14775,2.97258333333,5.83854166667,3.53116666666,3.15241666667,3.38345833333,5.05966666667,7.55804166667
278.16,3.4685,5.69816666667,3.71529166667,4.94525,2.8655,5.71454166667,3.41375,3.01158333333,3.18718055555,4.609,7.45245833333
278.53,3.30225,5.71316666667,3.53691666667,4.901,2.75375,5.655375,3.34558333333,2.85483333333,3.08169444444,4.37058333333,7.16758333333
278.90,3.13541666666,5.68558333333,3.529125,4.862,2.60783333333,5.66575,3.30866666667,2.58275,2.94573611111,4.24433333333,7.06004166666
279.27,3.38816666667,6.11025,3.878125,5.25158333333,2.9535,6.129875,3.89066666667,2.9,3.16204166667,4.54975,7.29316666666
279.64,3.67266666667,6.44433333333,4.23691666667,5.71891666667,3.16441666667,6.56345833333,4.32425,3.15391666667,3.41843055556,4.82883333333,7.61675
280.02,3.89708333333,6.65091666667,4.46041666667,5.97441666667,3.21366666667,6.836375,4.58741666667,3.26191666667,3.74080555556,5.04058333333,7.99508333333
280.39,3.95,6.65525,4.59295833333,6.15858333333,3.13125,7.130375,4.77925,3.32258333333,3.83270833333,4.95716666667,8.19733333334
280.76,4.09283333334,6.86191666666,4.76141666667,6.12808333333,3.35233333334,7.36666666667,4.981,3.54241666667,4.01154166667,5.02683333333,8.36941666667
281.13,4.22866666667,7.0415,4.95095833333,6.23958333333,3.3505,7.54120833333,5.05291666667,3.799,4.13211111111,5.22458333333,8.500375
281.50,4.52408333333,7.06791666667,5.17229166667,6.32816666667,3.47816666667,7.725375,5.04708333333,4.05683333333,4.23630555556,5.46175,8.45866666668
281.87,4.71616666667,7.0055,5.22895833333,6.3705,3.58675,7.94254166667,5.18608333333,4.1635,4.25669444445,5.56775,8.59291666666
282.25,4.80075,6.949,5.33483333333,6.4685,3.50275,7.973875,5.23333333333,4.162,4.21484722222,5.666,8.57962499999
282.62,5.10408333333,6.92366666667,5.53708333333,6.57775,3.66833333334,8.17358333333,5.40933333333,4.30466666666,4.33659722222,5.88591666667,8.69375
282.99,5.48916666667,7.31583333333,5.71525,6.78758333333,4.03033333333,8.38120833334,5.72783333333,4.58133333333,4.601,6.21133333333,9.02904166667
283.36,5.57566666667,7.34858333334,5.61504166667,6.72125,4.02883333333,8.47374999999,5.66833333333,4.65908333333,4.67398611111,6.203,9.09579166667
283.73,5.512,7.18033333333,5.46925,6.48075,3.83841666667,8.22008333333,5.54675,4.60708333333,4.57241666667,6.04041666667,9.03145833334
284.10,5.75058333333,7.36566666666,5.52566666666,6.47108333333,3.94816666667,8.29812500001,5.69866666667,4.67391666666,4.59854166667,6.11475,9.13958333333
284.47,6.04891666667,7.54416666666,5.70458333333,6.62691666667,4.19183333333,8.33458333332,5.88066666667,4.75958333333,4.81868055556,6.31025,9.28458333333
284.85,6.00541666666,7.45966666666,5.6515,6.65933333333,4.08,8.20029166667,5.81483333333,4.77783333333,4.87755555556,6.30075,9.20083333334
285.22,5.87675,7.31983333333,5.51416666667,6.56841666666,3.94,7.96833333333,5.70991666667,4.63175,4.78683333334,6.2035,9.09525000001
285.59,5.532,7.08616666667,5.22254166667,6.39866666667,3.64233333333,7.68725,5.473,4.41008333333,4.50447222222,6.01133333333,8.84249999999
285.96,5.82716666666,7.4485,5.42316666667,6.69816666667,3.87708333333,7.79379166667,5.73233333333,4.66916666666,4.73448611111,6.34383333333,8.91937500001
286.33,5.94316666667,7.58183333333,5.60191666667,6.84175,4.02183333333,7.86337500001,5.89958333334,4.93641666667,4.881875,6.527,8.94925
286.70,5.86125,7.61566666666,5.53570833333,6.90925,4.06583333333,7.80945833332,5.79708333334,4.99675,4.88316666667,6.50558333334,8.99716666667
287.07,5.56558333333,7.41916666667,5.49158333333,6.81058333333,3.91791666667,7.67841666668,5.50325,4.853,4.76258333333,6.36383333334,8.81237499999
287.44,5.63458333333,7.49433333333,5.663625,6.90375,4.04458333333,7.64533333334,5.5765,4.89308333333,4.77418055555,6.476,8.828375
287.82,5.74166666667,7.717,5.77075,7.0585,4.23416666667,7.75041666667,5.65325,5.07391666667,4.813375,6.65825,8.90224999999
288.19,5.66075,7.71608333333,5.8055,7.11291666667,4.162,7.71254166667,5.579,5.0015,4.73597222222,6.82283333333,8.83725
288.56,5.51158333333,7.6715,5.67183333333,7.03066666666,4.01116666666,7.596,5.41258333334,4.97925,4.585625,6.86833333333,8.66175000001
288.93,5.43666666667,7.79066666667,5.739875,7.06458333334,3.95358333334,7.618125,5.39133333333,4.93908333333,4.484125,6.929,8.68441666668
289.30,5.41266666667,7.8975,5.83054166667,7.11258333334,4.04991666667,7.71695833333,5.47525,4.98891666667,4.50854166667,7.00908333333,8.62233333332
289.67,5.541,8.12616666667,6.05858333333,7.25975,4.2485,7.71708333333,5.63508333333,5.09558333333,4.74033333333,7.08891666666,8.72216666667
290.04,5.506,8.14591666667,6.059625,7.23058333333,4.10533333333,7.677625,5.43875,5.08558333333,4.74880555556,7.0625,8.79087499999
290.41,5.8285,8.64474999999,6.25608333333,7.52175000001,4.3455,7.98537499999,5.60391666667,5.28016666667,4.99606944445,7.35266666667,9.23541666666
290.78,5.88908333333,8.92499999998,6.382125,7.72466666667,4.35775,7.99366666668,5.75533333333,5.30975,5.08968055555,7.59575,9.397125
291.15,5.72266666666,8.78041666667,6.145,7.64066666667,4.16291666666,7.78195833333,5.644,5.08158333334,4.86397222222,7.47866666666,9.28129166667
291.52,5.97883333334,9.16258333333,6.497625,8.15016666666,4.39191666666,8.02875000001,5.95166666666,5.256,5.11047222222,7.93233333333,9.54033333334
291.89,6.08875,9.24316666668,6.63883333334,8.34833333334,4.38158333333,8.109625,6.009,5.27141666667,5.19566666667,8.02341666667,9.4755
292.26,6.06258333333,9.25583333335,6.61195833333,8.51933333333,4.39091666667,8.14874999999,6.00166666667,5.33391666667,5.18638888889,8.03775,9.41395833334
292.64,6.38266666667,9.80041666667,7.06420833333,9.03958333333,4.74225,8.51720833332,6.43691666667,5.78491666666,5.62456944445,8.47300000001,9.71100000001
