wavelength,Back_CamPsif,Belly_CamPsif,Breast_CamPsif,Crissum_CamPsif,Crown_CamPsif,DorTail_CamPsif,Rump_CamPsif,Throat_CamPsif,WingTip_CamPsif
752.53,21.5452333333,45.6168,32.9572,44.1762866667,19.8184666667,19.9964666667,24.6757,32.8614666666,23.6378
752.85,21.3831666667,45.5682666667,32.9695333333,44.1650666667,19.7803333333,19.8534333333,24.5121,32.8773333333,23.5566333333
753.16,21.4799333333,45.6832666667,33.0235333333,44.1487933333,19.9409333333,20.0579333333,24.5472333333,32.8794,23.5946
753.47,21.2235,45.4078666667,32.8995666667,43.77158,19.7806,19.8374333333,24.2785666667,32.4705333333,23.3509666667
753.79,20.9227666667,45.1149333333,32.1938333333,43.2929666667,19.3934,19.4824,23.8379333333,31.9901333333,23.1142333333
754.10,20.7147333333,45.1030666667,32.0035,43.1338866667,19.0886666667,19.0874333333,23.6452333333,31.8848666667,22.8921
754.42,20.6423666667,45.2047333333,32.1845333333,42.9765666667,19.2484666667,19.0902666667,23.7930666667,31.881,22.942
754.73,20.5905666667,45.0889333333,31.7556,42.7913066667,19.2279333334,19.0598,23.6446333333,31.5632,22.9556666667
755.05,20.9695,45.2435333333,32.0611,43.12082,19.619,19.403,23.8181,31.8402,23.3128333333
755.36,20.8195333333,45.2689333333,31.7891333333,43.0572533333,19.4146,19.3085,23.5443333333,31.6404,23.2418333333
755.67,21.2481666667,45.608,32.0581666667,43.6632266667,19.914,19.6457,23.79,32.0900666666,23.6534333333
755.99,20.7331,45.26,31.5801,43.2423866667,19.5938666667,19.3214666667,23.2268666667,31.6816,23.2108333333
756.30,20.7239333333,45.2236666667,31.4083333333,43.1017533333,19.625,19.2213,23.0563666667,31.5374,23.0514
756.62,20.0804,44.9685333333,30.8064,42.8989866667,19.1094666667,18.6477,22.5973666667,31.1848,22.6464666667
756.93,19.8606,44.7409333333,30.3395,42.94894,18.7989333333,18.4835333333,22.2615,30.9870666667,22.4958
757.24,19.8817333333,44.8390666667,30.4670666667,43.1748133333,18.6916,18.5044,22.2781666667,31.1289333333,22.5698666667
757.56,19.5790333333,44.7057333333,30.3231666667,43.1945266667,18.5832666667,18.6379666667,22.0489333333,30.9423333333,22.4354333333
757.87,19.3884666667,44.2737333333,29.8750333333,43.1061133333,18.1166666666,18.4239666667,21.7482,30.66,22.1865
758.18,19.2981333333,44.4332,30.0708666667,43.2758933333,17.916,18.1735,21.6036,30.6054666667,22.1432333333
758.50,19.0677666667,44.2937333333,29.9213,43.1320266667,17.7434,17.8092333333,21.5079666667,30.3693333333,21.766
758.81,19.1483666666,44.0508,29.7444333333,43.13054,17.7293333333,17.673,21.4652666667,30.2416666667,21.7413
759.13,19.3612,44.1654666667,30.0717,43.324,17.7392666667,17.5716333333,21.6794666667,30.3816666667,21.773
759.44,19.6519,44.3991333333,30.2712333333,43.4669933333,17.9987333333,17.7427666667,21.808,30.5874666667,21.8682
759.75,19.5977,44.3906666667,30.2925,43.4449466667,17.8364666667,17.7636666667,21.7981,30.5109333334,21.8148666667
760.07,19.8283,44.4869333333,30.5851,43.5951333333,18.0033333333,17.9320333333,21.8389666667,30.5735333333,21.7676666667
760.38,19.9682333333,44.7835333333,30.7317666667,43.6587933333,18.114,17.7938666667,21.8160333333,30.6366666667,21.8021333333
760.69,19.812,44.5588666667,30.4662,43.2941733333,17.9699333333,17.5778,21.6504333333,30.401,21.4047333333
761.01,19.9668666667,44.8304,30.6823333333,43.2531533333,17.9202,17.7889,21.6791333333,30.408,21.4221333333
761.32,19.9952,45.1749333333,30.9649,43.45884,18.2424,17.9586666667,21.7913,30.5292666667,21.5661666667
761.63,20.1545333333,45.2462666667,30.9858,43.5101933333,18.3374666667,18.1688666667,21.8528,30.8266,21.5601666667
761.94,20.4732333333,45.5722,31.3388,43.7308933333,18.6225333333,18.6390666667,22.115,31.1353333333,22.0000333333
762.26,20.1956666667,45.5518666667,31.2559666667,43.5509733333,18.5086,18.6629666667,21.9230666667,31.1146666667,21.7665333333
762.57,19.9183333334,45.4154666667,31.1561666667,43.2992066667,18.4752666667,18.7426,21.7381333333,30.9104666667,21.5697
762.88,19.9802,45.3587333333,31.4746,43.4835133333,18.4437333333,18.9264,21.9002,31.0638666667,21.7581666666
763.20,19.8288333333,45.2536666667,31.5329666667,43.37292,18.4852666666,18.8110333333,21.7994333333,30.9593333333,21.7320333333
763.51,19.7716,45.3458666667,31.5795,43.2519266667,18.3058666667,18.7834666667,21.7899,30.9418,21.7576666667
763.82,20.0178,45.4226,31.8321,43.4224066667,18.4038666667,19.0579,21.9377666667,31.167,21.9387333333
764.14,20.1223,45.6118,32.1569666667,43.6325333333,18.6304,19.4141333333,22.1599,31.2122,22.2511
764.45,20.2473666666,45.5458,31.9862333333,43.67478,18.7757333333,19.3621666667,22.2238333333,31.2289333333,22.3373
764.76,19.9970666667,45.1989333333,31.6848,43.3277133333,18.5010666667,18.9931,21.8188666667,30.9539333333,21.9919333333
765.07,19.5498,44.8256666667,31.4821333333,42.9609266667,18.169,18.8118,21.4933666666,30.6143333333,21.6149666667
765.39,19.0299,44.6048666667,31.1808666667,42.6709266667,17.7124666667,18.4116,21.0232333333,30.1780666667,21.1086666667
765.70,19.4193,44.8742666667,31.7733,42.97194,18.0794666667,18.7781,21.3915,30.5502,21.4464666667
766.01,19.4450333333,45.0898666667,31.8935666667,43.0566266667,17.9993333333,18.7567,21.3350333333,30.4822666667,21.454
766.32,19.2325,44.9586666667,31.5673333333,42.83072,17.9200666667,18.5544,21.2308333333,30.0852666667,21.1429666667
766.64,19.5180666666,45.0444666667,31.5545333333,42.9611466667,17.8893333333,18.8955,21.3739333333,30.1526,21.2744
766.95,19.5199,45.251,31.7000333333,43.2097066667,18.1714666667,19.0479666667,21.3972666667,30.4326,21.3720333333
767.26,19.2235,45.1078,31.5573,43.0993733333,18.0156666667,18.8664666667,21.3300666667,30.1747333333,21.2442
767.57,19.0384333333,44.9726,31.4255,42.9794666667,17.7199333333,18.3835666667,20.9477,30.1464,20.9693333334
767.88,18.7940333333,44.6164666666,31.5534333333,42.7757,17.7358666667,18.2342333333,20.7719333333,29.9780666667,20.6917666667
768.20,18.8035333333,44.8093333333,32.0342,42.8777266667,17.7204,18.6132,21.0895333333,29.9819333333,20.8508333333
768.51,18.8739666666,44.9466,32.1889333333,42.8413666667,17.7578,18.5811666667,21.2574666667,29.8801333333,21.0263
768.82,18.9468,44.6855333333,31.959,42.7558866666,17.9750666667,18.5784,21.3100333333,29.9086,21.0580333333
769.13,18.5758666667,44.3622666667,31.5990666667,42.6282666667,17.5398666667,18.1497333333,20.8817666667,29.3626,21.0204
769.44,18.4109333333,43.6928666667,31.1204333333,42.4012666667,17.2515333333,18.0777,20.7451333334,29.32,21.0782333333
769.76,17.9007,43.5634,30.6917666667,42.17242,16.8418,17.7418333333,20.0328333333,28.9010666667,20.7301666667
770.07,17.2500333333,43.0723333333,30.3915333333,41.6529133333,16.4615333333,17.0897666667,19.4257666666,28.4452666667,20.1416
770.38,17.2331333333,42.45,30.3171333333,41.5231466667,16.4552666667,16.9556,19.6112333333,28.3088,20.1453666667
770.69,17.2361666667,42.6364666667,30.6234,41.4286266666,16.4793333333,17.0798,19.5793,28.2763333333,20.0327
771.00,17.6405,43.2084,31.0595,41.7896733333,17.0726,17.7869333333,20.2361333333,28.8759333333,20.6362
771.32,17.3664,43.0882666667,30.9588333333,41.38074,16.809,17.6908333333,20.1264333333,28.7267333333,20.5199333334
771.63,18.0457333333,43.5639333333,31.4452333333,42.1344,17.7230666667,18.3344,20.8298333333,29.3648,21.2727333333
771.94,17.6436,43.2216666667,30.9224333333,41.8471733333,17.721,18.377,20.3982333333,29.1733333333,21.0196
772.25,17.5047666667,43.4817333333,31.3917666667,42.02228,17.7972666667,18.3865,20.4430333333,29.6048666667,21.1368
772.56,16.9206333333,43.3760666667,30.8962666667,41.7319466667,17.4477333333,18.2180333333,20.0747,29.2360666667,20.4566333333
772.87,16.0756333333,42.9940666667,30.4683666667,41.24052,16.6338,17.5946666667,19.4463,28.5969333333,19.488
773.18,16.1051666667,43.3512666667,31.2076333333,41.44034,16.7647333333,17.6670666667,20.0378333333,29.1624,19.7816666667
773.50,16.355,44.0428,32.0533,42.2151733333,17.0668666667,18.3491666667,20.5183333333,29.9409333333,20.4251333333
773.81,17.2772,44.6890666667,32.7547333333,42.8540866667,17.7170666667,19.5170666667,21.1345666667,30.4762,21.333
774.12,18.3562,45.4412,33.5504,43.85046,18.834,20.6059666667,22.2267,31.6688,22.4782
774.43,17.9553333333,45.1352666667,33.6671333333,43.8151666667,18.4594666667,20.2054,21.7554,31.242,22.0799
774.74,17.7183333333,45.2963333333,33.5475333333,44.0719266667,18.068,19.9692,21.3680333333,31.3109333333,21.8486
775.05,17.1522666667,45.1208666667,33.0144666667,43.5952533333,17.5362666667,19.5675333333,20.6038333333,31.2126,21.2997333333
775.36,17.5947333333,45.8936666667,33.7886666667,44.6391866667,17.8384666667,20.0764333333,21.1989333333,31.7873333333,21.9079666667
775.67,17.6794,45.9188,34.0244333333,44.8176666667,17.7166666667,20.1312666667,21.2135,31.5553333333,22.0901333333
775.98,18.3297666667,46.0907333333,34.5320666667,45.1783866667,18.1583333333,20.2904,21.7499,32.5144,22.6259333333
776.30,19.1447666667,47.3748,35.5275,46.0364866667,19.2919333333,21.2866,22.7723333333,33.5924666667,23.7073
776.61,19.6696666667,46.9299333333,35.3503,45.9096533333,19.0760666667,21.597,22.8663,33.4226666667,23.7456333334
776.92,19.8967333333,46.3717333333,35.0321666667,45.3820533333,19.1790666667,21.4134333333,22.8933333333,33.2498666667,23.6824333333
777.23,18.5940666666,45.7898666666,34.3260333333,44.59504,17.7223333333,19.9799333333,21.5546666667,32.3962,22.4591
777.54,17.2862333333,44.8794,33.3207,43.66936,16.192,18.8828333333,20.6930666667,31.3988666667,21.3759666667
777.85,17.0893333334,44.5557333333,32.7131,43.2158933333,15.8592666667,18.7040666667,20.2987,31.0502666667,20.9365333333
778.16,17.6604,44.8754666667,33.4415666667,43.5996,16.5283333333,19.6804666667,21.1773666667,31.5924,22.0074666667
778.47,17.9900333334,44.78,33.6654666667,43.8898866667,16.5133333333,19.8439,21.6126333333,31.7986666667,22.3472666667
778.78,19.2254,45.6694,34.862,44.6873266667,17.3172,20.7365666667,22.6422666667,32.8728,23.4724333333
779.09,19.2476333333,45.6382666667,34.5974,44.5146066667,17.4569333333,20.9954,22.7964,33.0040666667,23.5436666667
779.40,19.4864666667,45.8938,35.1462,44.7262733333,17.8540666667,21.3067333333,23.3460333333,33.0027333333,24.0047666667
779.71,19.6526333333,45.3386,35.5287,44.7276,17.7896666667,21.1255333333,23.4017333333,32.5524666667,23.8834
780.02,19.9257333333,46.1597333334,36.0906,45.23812,18.3614666667,21.4823,23.8452,33.4766666667,24.5518666667
780.33,19.7892333333,46.2346,36.4686,45.37442,18.4515333333,21.5201333333,23.9300666667,33.3230666667,24.7557
780.64,20.8740333333,46.8806666667,37.2401666667,46.1977933333,19.8829333333,23.0021333333,25.0612,34.3322,25.8921666667
780.95,21.1000666667,47.1730666667,37.4674666667,46.3813066667,20.788,23.3001,25.0753666667,34.8017333333,26.2496
781.26,21.4259666667,47.1688666667,37.8236,46.8225,21.1698,23.6232,25.7944,35.4658,27.0368333333
781.57,21.4213333333,47.4133333333,38.0746666667,47.7226666667,21.1466666667,23.3653333333,25.7626666667,35.9626666666,26.9226666667
781.88,21.7384333333,48.1475333333,38.7142666667,48.1291866667,21.9039333334,23.7565333333,26.2787,36.4143333333,27.5996
782.19,20.7,46.7152,37.5981666667,46.8189866666,21.0771333333,23.1152,25.4522666667,35.5142,26.6021333333
782.50,20.7760666667,46.3452,37.7615333333,46.8785066667,20.8442666667,23.1238666667,25.4193666667,35.4412,26.6611666667
782.81,20.2085666667,45.8988,37.5512666667,46.60926,20.2783333333,22.8048,25.025,35.2531333333,26.3606333333
783.12,19.6124666667,45.4644,36.9002,46.3590133334,19.7663333334,22.3930666667,24.6153,35.2478,26.3617333333
783.43,19.9425666667,45.5575333333,37.2328666667,46.6425933333,20.707,22.9769333333,24.9396666667,35.3563333333,26.6493
783.74,20.6858,46.1260666667,37.2274,47.5472933333,21.5925333333,23.8478,25.9866666667,36.0768666667,27.3990666667
784.05,19.7924,44.9708,36.1639666667,46.3363,20.6667333333,22.6171333333,25.3567666667,35.1226666667,26.5292333333
784.36,20.0701666667,44.8989333333,36.7339666667,46.67778,20.9424,23.1460333333,25.8999333333,35.417,26.6959333333
784.67,20.0466666666,45.1982,36.6025,46.6223266667,21.1188,23.2401666667,25.944,35.0234666667,26.6317
784.98,19.6426333333,44.8974666667,35.9169,45.8266466667,20.5272666667,22.6158666667,25.6355333333,34.2295333333,26.0925
785.29,20.1765,45.3202,35.8259,46.56566,20.6762,22.9128666667,25.8965666667,34.8206,25.9611666667
785.60,20.6673333333,46.0584,35.8695666667,47.06754,21.0864666666,23.0027333333,26.2652,35.4238,26.3802
785.91,20.7922333333,46.2206666667,35.5370333333,47.2295133333,21.2264666667,23.0016666667,26.4143,35.534,26.1414333333
786.22,21.4794333333,46.2755333333,35.2946333333,46.97956,21.6497333333,23.3871333333,26.5759666667,35.6632666667,26.3803333333
786.53,21.8346333333,46.5501333334,35.429,47.1351733333,22.1483333333,23.6107333333,26.6223,35.6258666667,26.5057666667
786.84,21.8687,46.1389333334,35.0377333333,46.7744533333,21.7717333333,23.2309666667,26.6667,35.3043333333,26.4189666667
787.14,21.2152666667,45.5929333333,34.5034,46.36286,21.0844,22.2035666667,25.8333,35.0213333333,25.6464
787.45,21.9117,46.7624,35.0104666667,47.4808666667,21.9594666667,22.7954,26.6587666667,35.6975333333,26.3631
787.76,21.9472,46.7088,34.6586333333,47.2927266667,21.8128666666,22.4715,26.4321666667,35.5889333333,26.2925
788.07,22.3522666667,46.6614666667,34.6598666667,47.4887266667,22.1140666667,22.5275,26.7503666667,36.0702666666,26.4861666667
788.38,22.7624,46.8399333334,34.6660666667,47.63048,22.895,22.9637333333,27.059,36.6972,27.0972
788.69,23.0762,46.6567333333,35.3459333333,47.3467466667,23.2359333333,23.1460333333,27.3183,36.8838666667,27.276
789.00,23.7867666667,46.866,35.8818333333,47.7169533333,23.4929333333,23.3283333333,27.7404,37.0803333333,27.6132666667
789.31,23.664,46.6865333334,35.7220333333,47.2289733334,23.5894,23.2513333333,27.6658,36.8432,27.8398333333
789.62,23.553,46.7322,35.4114666667,47.3556133333,23.6817333334,23.129,27.447,36.9596666667,27.8434
789.92,24.2338,47.1828666667,35.8719333333,47.6382266667,24.1125333333,23.2404,27.8431666667,37.5540666667,28.0805666667
790.23,23.8178333333,46.6188666667,35.6949333333,47.21936,23.4878666667,22.4147666667,27.2923,37.4016,27.4467666667
790.54,24.8049666667,46.7418666667,35.8838666667,47.3376666667,24.1593333333,22.9808666667,27.8397,37.81,28.1866666666
790.85,25.5193333333,46.7265333333,36.3539333333,47.4421266667,24.5677333333,23.3060666667,28.2869666667,38.1240666667,28.7057666667
791.16,25.6952,46.8386666667,36.4251,47.1147133333,24.7238666667,22.9475,28.4568333333,37.9240666667,28.8038333333
791.47,25.8418,47.3864666667,36.6781,47.1977733333,25.0850666667,22.9252,28.4977333333,38.1633333333,29.0249333333
791.78,25.3081333333,46.3110666667,35.9817333333,45.9477266667,24.58,22.1898333333,27.7615,37.0306666667,28.1370333333
792.08,24.2277666667,45.3261333333,34.5744666667,45.10782,23.4733333333,21.1013333333,26.6695,35.6760666667,27.1562
792.39,23.9075666667,45.2002666667,34.5231,44.7136333333,23.5748666667,20.9362,26.5517666667,35.3002666667,26.5930666667
792.70,23.6984,44.5356,33.9774333333,44.1823533333,23.2353333333,19.9346,25.8832333333,35.0904666667,25.8712333333
793.01,23.5707333333,44.3222,33.6608666667,43.9620466667,22.9516,19.5462,25.7379666667,34.7879333333,25.1728
793.32,22.8651666667,43.3067333333,32.7586333333,43.4506866667,22.4652666667,19.4073333333,25.2888333333,34.1689333333,24.8297
793.62,24.1818666667,44.2954,33.3246666667,44.5155533333,24.0686,20.6247333333,26.0795,34.9896666666,26.2133666667
793.93,23.6859,44.8135333333,33.6450333333,44.3898466667,23.6305333333,20.44,26.0111333333,34.4466,26.0111333333
794.24,22.8233,44.1391333333,33.0347,43.3866133333,22.6666666667,19.6840333333,24.8753,33.4724,24.9711333333
794.55,23.0175666667,44.0194666667,32.8364666667,43.4607866667,22.4747333333,19.8421333333,24.6626333333,33.7008666667,24.9268333333
794.86,22.6932666667,43.2284,32.3590333333,43.1578266667,21.6143333333,19.4733333333,24.1432,33.0161333333,24.2423666667
795.16,22.9937,43.7011333333,33.0703,43.6791133333,21.5280666667,19.8388,24.3406333333,33.1239333333,24.3407666667
795.47,22.8267666667,43.3248666667,32.1997666667,42.9408533333,21.0133333333,19.3450333333,23.7727,32.8742666667,23.8706
795.78,22.9871333333,43.3689333333,32.4432,43.2536866667,21.4509333333,19.53,24.1193666667,32.9486,24.1
796.09,24.5627,45.0477333333,34.2409666667,44.79112,22.8728,21.1175333333,25.4919666667,34.1891333333,25.2766333333
796.40,24.5176333333,45.3948666667,34.5834,44.93682,23.07,21.1021,25.5621666667,34.3694666667,25.3344333333
796.70,25.2089,46.2811333333,35.2742,45.6042333333,24.0065333333,21.9679666667,26.2215,34.9566666667,25.9853
797.01,24.4544333333,45.8468666667,34.6416666667,44.6162133334,23.2192666667,21.6803333333,25.9609,34.1910666667,25.0894666667
797.32,24.1653333333,45.3647333333,33.8115,44.0286333333,22.9175333333,21.3695333333,25.1945,33.8950666667,24.3463333333
797.63,23.5136333333,45.0163333333,32.8852,43.2497866667,22.5244666667,20.7432,24.4426666667,33.6173333333,23.6584
797.93,23.2070333333,44.8983333333,32.5371333333,43.0917933333,22.4272,20.7222,24.0471333333,32.8060666667,23.2537333333
798.24,23.2777666667,45.2734,32.6086666667,43.2261866667,22.6088666666,20.8271,23.8022333333,32.6507333333,23.3084666667
798.55,23.5541666667,45.4037333333,32.2241666667,42.87348,22.9785333333,20.5476666667,23.6127,32.4001333333,23.3807333333
798.85,23.5561333333,45.3242666667,32.6254333333,42.6586533333,23.1415333333,20.3243,23.4010666667,32.1093333333,23.2234
799.16,22.8905666667,44.9074,31.8893,41.63266,22.4478,19.8987,22.3669,31.5219333333,22.7314666667
799.47,21.0521,43.843,30.2637666667,40.3375466667,20.6594666666,18.738,21.0612,30.2278666667,21.4988333333
