wavelength,Back_SpoHyxm,Belly_SpoHyxm,Breast_SpoHyxm,Crissum_SpoHyxm,Crown_SpoHyxm,DorTail_SpoHyxm,Patch10_SpoHyxm,Rump_SpoHyxm,Throat_SpoHyxm,WingTip_SpoHyxm
253.16,2.62066666667,4.44813333333,0.804733333334,6.0804,5.02853333334,7.00000000001,6.8618,3.8276,2.85636666667,11.6475555555
253.54,4.12113333333,6.18136666667,2.30586666667,7.88813333333,6.55820000001,9.09813333334,8.69853333334,5.3082,4.7488,12.9755555555
253.91,2.4416,5.2782,0.909533333333,7.0856,5.26633333333,8.3304,7.56426666667,4.0334,3.7103,11.9488888889
254.28,2.6768,5.54103333333,0.912933333332,7.2044,5.23141666667,9.22456666666,7.37960000001,3.97746666667,3.8962,11.7782222222
254.66,1.62473333334,4.1843,0.193466666666,5.7124,4.39083333333,8.89103333334,6.29273333333,3.82973333333,2.9208,10.5307777778
255.03,3.65626666667,5.9175,1.91206666667,6.55033333333,6.74751666667,10.8333666667,7.98446666665,5.801,4.95486666667,12.4892222222
255.41,3.72346666667,6.0096,2.05346666667,5.85893333333,6.30738333334,9.82206666668,8.73373333333,5.36626666667,4.4012,12.343
255.78,4.06473333333,6.6668,3.34746666667,6.98993333333,6.79676666666,11.0407333333,9.33900000001,5.30233333333,5.28126666667,12.8456666667
256.15,4.41206666667,7.6003,3.84493333333,7.10913333333,6.96733333334,10.8437333333,9.57120000001,4.84086666667,6.0511,12.8168888889
256.53,5.41666666667,8.65976666667,4.8888,7.9166,7.50700000001,12.0208666667,11.4862666667,5.70833333333,6.29856666667,13.588
256.90,8.20006666667,10.9940666667,7.71939999999,10.1493333333,9.8992,13.2034333333,13.7361333333,7.69326666667,9.19426666666,15.6378888889
257.28,7.53873333334,10.3583,7.31186666667,9.58193333334,8.98436666667,12.1206666667,12.915,7.04899999999,8.7336,15.9297777778
257.65,5.41313333333,8.08750000001,5.46726666667,6.75313333333,6.27491666667,9.45956666668,10.6752,4.78653333333,6.21303333334,13.3081111111
258.02,6.43766666667,8.47996666667,5.18333333333,7.3168,7.5734,10.7508666667,11.8223333333,5.93413333333,6.66693333333,13.1411111111
258.40,6.63573333333,8.33913333334,5.056,7.3172,7.80108333333,10.7896333333,11.901,6.10133333333,6.5467,13.163
258.77,6.8626,8.65246666667,4.4444,7.288,7.85204999999,10.8308333333,11.9688666667,6.34913333333,6.78836666667,13.2386666667
259.15,6.20813333333,7.7646,4.07813333333,6.79946666667,6.83416666667,10.522,11.3244,5.86413333333,6.0271,12.8104444445
259.52,5.45266666666,6.77873333333,3.4892,6.32766666667,6.13478333333,9.7676,10.4403333333,5.35953333333,5.20916666667,11.9496666667
259.89,5.97453333333,7.2899,4.056,6.50893333333,6.57648333333,9.95939999999,10.972,6.17313333333,5.72266666667,12.4595555555
260.27,5.77833333333,6.86433333333,3.82146666667,6.11506666667,6.35428333333,9.63646666667,10.9126666667,5.92,5.32713333333,12.0711111111
260.64,6.1778,7.05803333333,4.11406666667,6.25853333333,6.77106666667,10.0450333333,11.2219333333,6.42946666667,5.8602,12.5583333333
261.01,6.42106666667,7.23363333333,4.10573333333,6.3926,7.02461666667,10.2007666667,11.1694666667,6.47773333333,5.9839,12.5994444444
261.39,6.75233333333,7.60166666667,4.5588,6.59526666667,7.42683333333,10.6470666667,11.3014,6.76673333333,6.22403333333,12.4276666667
261.76,7.19993333333,7.80133333333,5.10553333333,7.1758,8.16363333332,11.1053666667,11.7430666667,7.16126666667,6.50663333333,12.7757777778
262.13,7.47646666667,7.93213333333,5.6532,7.36446666667,8.27481666667,10.7179666667,11.7749333333,7.125,6.76603333333,13.2417777778
262.51,7.79606666666,8.36356666667,5.92106666667,7.65346666667,8.43196666667,10.9456666667,11.8693333333,7.65346666667,7.1629,13.2218888889
262.88,8.32586666666,8.863,6.96513333333,8.37953333333,9.03761666666,11.3787666667,12.3365333333,7.90206666667,7.82453333333,13.6078888889
263.25,9.54986666667,10.4339,8.25833333333,9.36746666667,10.2690833333,12.1233333333,13.3007333333,8.81266666666,8.88453333333,14.2965555556
263.63,11.0568666667,11.9087666667,9.58666666666,10.4277333333,11.7603666667,13.2201333333,14.6694666667,9.97526666666,10.0884,14.8462222222
264.00,10.4022666667,11.0634666667,8.68546666667,9.59026666667,11.0943166667,12.8384666667,13.7741333333,8.82446666666,9.33876666666,14.1144444444
264.37,10.6083333333,11.5896666667,8.97800000001,9.69179999999,11.1737833333,13.1954666666,13.3657333333,9.15633333333,9.61469999999,14.4091111111
264.75,11.2288,12.2489666667,9.88753333333,10.7389333333,11.7630166667,13.0161333333,13.3573333333,9.86353333333,10.4419333334,14.5113333334
265.12,10.2717333333,11.5747,9.14453333334,9.86406666667,10.6234333333,12.2062333333,12.502,9.33653333333,9.74023333333,13.4294444444
265.49,10.4257333333,11.3618,8.99880000001,10.1649333333,10.7172333333,12.1290333333,12.7272666667,9.71999999999,9.9423,13.7065555556
265.87,10.5204,12.0059333333,9.11000000001,10.0302666667,10.5598666667,12.3908,12.4961333333,9.52493333334,10.5317,13.65
266.24,10.8819333333,12.2796333333,8.84013333334,9.75466666666,10.2652333333,12.9417333333,12.3966,9.88653333334,10.7868,13.3186666667
266.61,9.97133333333,11.3936333333,7.80166666667,8.96553333333,9.70186666666,11.9396666667,11.8246,8.7786,9.78103333332,12.9308888889
266.98,9.85773333333,11.0161333333,7.70733333333,8.96980000001,9.47286666666,12.2235333333,11.8419333333,8.83800000001,9.71556666666,12.7414444445
267.36,9.47400000001,9.92276666666,6.96153333333,8.62986666667,8.87611666667,11.3132,11.5377333333,8.28146666667,9.3267,12.1497777778
267.73,8.54980000001,9.56396666667,6.3296,8.29866666667,8.07891666667,10.7499,10.8357333333,7.82946666667,9.21376666667,12.0362222222
268.10,9.46186666666,10.4647666667,7.2588,9.53193333334,8.97648333334,11.7225,11.8242666667,8.86973333333,10.2070666667,12.7558888889
268.48,9.43706666667,10.1970333333,6.98573333333,9.63726666667,9.09473333333,11.8229333333,11.8322666667,9.11186666667,10.0595,12.9248888889
268.85,8.22753333333,9.03003333333,4.94173333333,8.12,8.07745000001,10.9351333333,11.0142666667,7.65893333333,8.80583333333,11.2903333333
269.22,8.5346,8.97393333333,4.762,8.43006666667,8.49303333333,11.1429,11.3856,7.82193333333,8.93096666667,11.777
269.59,9.94266666667,10.4035,5.7332,9.63553333333,9.77865,12.3576333333,12.7852,8.88286666667,10.2287666667,13.1083333334
269.97,10.3971333333,10.8054,6.36386666667,10.0943333333,10.4727166667,12.6306666667,13.5902666666,9.80866666666,10.5485,13.8338888889
270.34,10.4174,11.1103333333,6.81133333333,10.5675333333,10.8527333333,12.8547666667,14.051,10.0111333333,10.9988333333,14.515
270.71,10.7866,10.9364,7.6404,10.9094666666,10.7396666667,13.2477666667,14.2856,10.4066,11.3857333333,15.0261111111
271.09,10.8522666667,10.8183666667,7.68713333333,10.5361333333,10.6656833333,13.0329,14.2191333333,10.2719333333,11.1033,15.5485555556
271.46,10.4456,10.6061,7.3796,9.7938,10.3131333333,13.28,13.7305333334,10.0841333333,10.5754333333,15.8984444444
271.83,9.93226666665,9.81403333334,6.99313333333,8.9024,9.8078,12.7555666667,13.1072,9.289,9.77403333333,15.3896666667
272.20,8.4018,8.556,5.4588,7.2782,8.40666666666,11.0092,11.6828666667,7.80026666667,7.9417,13.9365555556
272.58,9.143,9.54106666667,6.53046666667,8.05046666667,9.28494999999,11.8790333333,12.4448,8.37086666667,8.94876666667,14.591
272.95,9.45273333333,9.75593333333,7.652,8.85093333332,9.70148333333,12.3878666667,12.7742,8.96953333334,9.13756666667,15.5492222222
273.32,9.10566666666,9.82073333333,8.27853333333,8.68486666667,9.63181666665,12.487,12.9028666667,8.79013333333,8.84976666665,15.3352222222
273.69,7.50480000001,8.55276666667,7.47086666667,7.5634,8.63551666668,11.2742666667,11.8861333333,7.6268,7.67543333333,14.3031111111
274.06,7.44026666666,8.60593333333,7.87233333333,7.75666666666,8.89338333333,11.4444333333,12.0974,7.68646666667,7.72906666667,14.8205555555
274.44,7.47279999999,8.51176666667,8.43946666667,7.79846666666,9.14221666666,11.4262666667,12.2481333333,7.7674,7.38746666667,14.8406666667
274.81,7.51926666667,8.66303333333,8.40353333333,7.70453333333,9.56970000001,11.5250666667,12.4224666667,7.80506666667,7.4292,14.9941111111
275.18,6.88599999999,8.44296666667,8.19646666667,7.25326666667,8.92001666667,11.2858333333,11.7872666667,7.38486666667,7.1162,14.4186666666
275.55,6.97206666666,8.76163333333,8.70799999999,7.82013333334,9.50375,11.3118666667,11.9818666667,7.53746666667,7.41013333333,14.664
275.93,7.51986666666,9.4053,9.01033333333,8.33333333333,9.97725000001,11.8771333333,12.2866666667,8.2934,7.6965,14.78
276.30,8.60099999999,10.0950333333,10.2706,9.20566666667,10.7312,12.985,13.0339333333,9.25153333333,8.61546666667,15.3714444444
276.67,8.07766666666,9.51786666667,9.62353333334,8.74779999999,10.3158833333,12.2751,12.569,8.75953333333,8.01293333333,14.6873333334
277.04,7.56199999999,9.42843333333,8.95946666667,7.97946666667,9.8366,11.8149,11.8994666667,8.2334,7.55593333333,14.0754444444
277.41,8.08113333333,9.51953333333,8.70946666667,8.14746666667,9.78836666666,11.7284666667,11.9492666667,8.68546666667,7.81503333333,14.0727777778
277.79,9.09093333333,9.94586666667,8.587,8.76093333333,9.88315000001,12.3492333333,12.3012666667,9.205,8.359,14.7115555556
278.16,8.409,8.8898,7.2414,7.7858,8.46786666666,11.3610666667,11.2340666667,8.179,7.33513333333,13.1577777778
278.53,7.41533333332,7.90356666667,5.59453333333,6.63086666667,7.22686666666,10.2276333333,10.0749333333,6.9004,6.3673,11.6201111111
278.90,7.00779999999,8.2017,5.19446666667,6.7744,6.87915,10.036,9.96406666666,6.80426666667,6.08923333333,11.3406666667
279.27,7.38473333333,8.8909,5.62166666667,7.6882,7.82261666666,10.1139,10.7764,7.4022,6.58486666667,11.9283333333
279.64,7.50993333333,9.00293333333,5.5214,7.6352,7.90444999999,10.2365333333,10.8602666667,7.58406666667,6.78353333333,11.6145555555
280.02,7.29620000001,8.68743333334,5.55366666667,7.7122,7.64478333334,9.93536666667,10.6857333333,7.34686666667,6.7483,11.589
280.39,7.31500000001,8.5702,5.1962,7.49453333333,7.44425,10.0845333333,10.7407333333,7.42373333333,6.99346666667,11.4198888889
280.76,6.85946666667,8.28246666667,4.86593333333,6.98826666667,6.82078333333,9.76693333333,10.4234,7.01506666667,6.48453333333,11.0576666667
281.13,7.53173333333,8.75926666667,5.28186666667,7.3052,7.17246666666,10.2445333333,10.991,7.51086666666,7.18663333333,11.2571111111
281.50,7.69506666667,8.93156666667,5.62846666667,7.64493333333,7.66735,10.4212666667,11.1261333333,7.70506666666,7.81289999999,12.3401111111
281.87,7.21766666667,8.5216,5.54,6.94206666667,7.09946666666,10.0566,10.5978,7.42426666667,7.38483333333,11.8574444444
282.25,7.4096,8.66043333333,5.86133333333,7.10286666667,7.44075000001,10.283,10.6590666667,7.67793333334,7.61793333334,12.2613333333
282.62,7.66433333333,8.89749999999,6.2518,7.33806666667,7.74473333333,10.5292,10.8391333333,7.87406666667,7.99066666666,13.1545555556
282.99,7.86613333333,8.89586666667,6.77526666667,7.1916,7.92595000001,10.4412333333,10.8938,7.92946666667,8.25076666667,13.2307777778
283.36,7.6216,8.33656666667,6.61386666667,6.6492,7.29263333333,10.1078666667,10.3762,7.63493333333,7.78226666667,13.0618888889
283.73,7.2236,7.71686666667,6.33926666667,6.1438,6.68893333333,9.47286666666,9.94033333335,7.011,7.32576666667,12.4716666667
284.10,6.93273333333,7.3461,5.88486666667,5.88513333333,6.37813333333,9.23879999999,9.38813333333,6.51526666667,7.0574,12.2842222222
284.47,6.20306666667,6.87453333333,5.35166666667,5.59553333333,5.97425,8.38520000001,8.89306666667,5.74346666667,6.49676666667,12.2836666667
284.85,6.27766666667,6.84553333333,5.55046666667,5.8264,6.2837,8.61343333333,9.21433333333,6.03266666667,6.7055,12.4205555556
285.22,6.20226666667,6.68756666667,5.55473333333,6.14113333333,6.37931666667,8.65610000001,9.35840000001,6.00033333333,6.6268,12.5327777778
285.59,6.3852,6.6168,5.56286666667,6.28146666667,6.36675,8.90200000001,9.4518,5.97766666667,6.54993333333,12.1294444445
285.96,6.65566666667,6.9853,5.70853333333,6.8672,6.75135,9.12383333333,9.73400000001,6.16026666667,6.83426666667,12.2827777778
286.33,6.885,7.09416666667,5.6144,7.13186666667,6.9932,9.28056666667,10.0661333333,6.23013333333,7.09063333333,12.3337777778
286.70,7.26440000001,7.216,5.97966666667,7.38606666667,7.26246666667,9.64746666667,10.3596666667,6.63813333333,7.35186666667,12.4647777778
287.07,7.1394,6.88513333333,5.51013333333,7.16086666667,7.04003333333,9.45926666667,10.0860666667,6.19046666667,6.9029,11.869
287.44,7.82513333334,7.45616666667,5.9614,7.89,7.98973333334,10.0196666667,10.8832,6.7386,7.63266666667,12.1964444444
287.82,8.69966666666,8.2475,6.63413333333,8.7864,8.94101666666,10.9314333333,11.7164,7.4806,8.38673333333,13.1188888889
288.19,9.47593333333,8.8044,7.17253333333,9.27946666667,9.63709999999,11.9013666667,12.6308666667,8.22046666667,8.86476666667,13.4582222222
288.56,10.2748666667,9.55019999999,7.83546666667,9.89613333334,10.4030833333,12.7781,13.417,9.0844,9.67059999999,13.8296666666
288.93,10.3083333333,9.38323333333,7.7058,9.79073333333,10.2258833333,12.579,13.3737333333,8.99046666666,9.48963333334,13.8277777778
289.30,10.1311333333,9.1542,7.36486666667,9.47726666667,10.0100833333,12.2253666667,13.4662,8.77920000001,9.34433333333,13.6595555556
289.67,9.99073333333,9.26993333333,7.3276,9.23999999999,9.66946666667,12.17,13.4080666667,8.78813333334,9.00460000001,13.5636666666
290.04,10.1695333333,9.40306666667,7.49866666667,9.26686666666,9.72668333333,12.3429,13.3817333333,8.93873333333,9.15693333334,13.8221111111
290.41,9.38259999999,8.79536666667,6.644,8.38633333333,8.74040000001,11.6572666667,12.4658,8.3334,8.34093333333,13.3082222222
290.78,9.11653333333,8.683,6.32146666667,8.12613333333,8.44678333333,11.4442333333,12.0614,7.92346666667,7.98343333333,12.8681111111
291.15,9.36846666667,8.99293333333,6.4424,8.28466666667,8.86311666666,11.5901333333,12.175,8.38193333333,8.2232,13.1725555556
291.52,8.28106666666,7.9479,5.22733333333,7.0208,7.72128333333,10.4835,11.148,7.26813333333,7.08733333334,12.0438888889
291.89,7.82933333333,7.55596666667,4.92633333333,6.63606666667,7.3235,9.95796666667,10.8281333333,6.9038,6.69163333334,11.6785555555
292.26,7.25333333334,7.15426666667,4.63486666667,6.18486666667,6.96091666667,9.07929999999,10.3884,6.4802,6.27426666667,11.5514444445
292.64,6.34719999999,6.14746666667,3.83873333333,5.1568,6.09051666667,8.15856666666,9.41493333333,5.5722,4.98696666667,10.9446666667
293.01,5.60586666667,5.50706666667,3.04893333333,4.19833333333,5.40831666667,7.41063333333,8.57433333333,4.7954,4.42026666667,10.2168888889
293.38,5.6144,5.8318,3.3476,4.17626666667,5.4917,7.5035,8.0764,4.80206666667,4.47896666667,10.4135555556
293.75,5.42153333333,5.16226666667,3.15173333333,3.91506666667,5.45833333333,6.99526666666,7.85886666667,4.29066666667,4.30906666667,10.0495555556
294.12,5.17973333333,4.7936,2.9698,3.58733333333,5.52198333333,6.72536666667,8.1332,4.05433333333,4.0504,9.8448888889
294.49,5.4818,5.17666666667,3.5106,4.0456,6.19101666667,7.00773333333,8.81320000001,4.14533333333,4.48236666667,9.82766666668
294.86,5.62133333333,5.27313333333,3.574,4.27873333333,6.51401666667,7.05416666667,9.18380000001,4.33353333333,4.88353333333,9.98911111112
295.23,5.393,5.00756666667,3.4694,4.08173333334,6.10158333333,6.85189999999,9.14199999999,4.05893333333,4.87153333333,9.93322222223
295.60,5.83593333333,5.4919,4.08913333333,4.6702,6.33955,7.39043333333,9.67206666666,4.5206,5.24783333333,10.303
295.97,5.43553333333,4.91486666667,3.6282,4.19053333333,6.00373333333,6.99433333333,9.49819999999,4.27653333333,4.78696666667,9.73722222221
296.34,5.71526666667,5.07166666667,3.77886666667,4.41446666667,6.1068,7.24546666667,9.85020000001,4.32146666667,5.1349,9.75833333333
296.71,6.31493333333,5.58276666667,4.4892,5.0456,6.83056666666,7.84023333333,10.6954666667,5.0168,6.011,10.2265555556
297.08,7.2564,6.49753333333,5.20766666667,6.01186666667,7.83758333333,8.89363333333,11.5984666667,5.88453333333,6.90103333334,11.0231111111
297.45,7.32320000001,6.38293333333,5.07746666667,5.9396,7.95668333333,8.97363333333,11.9712666667,6.0684,7.03476666667,10.6661111111
297.82,7.42873333333,6.77586666667,5.06373333333,5.91393333333,8.16030000001,9.01476666667,12.0006666667,6.2174,7.13263333333,10.7064444444
298.19,7.26773333333,6.68176666667,4.88466666667,5.7436,8.07071666667,8.88436666666,11.8791333333,6.01093333333,6.9854,10.3724444444
298.56,7.10559999999,6.53703333333,4.70373333333,5.54793333333,7.90261666667,8.56873333334,11.7512,6.0266,6.76426666667,10.2574444445
298.93,7.12946666667,6.79713333333,4.8554,5.58553333333,8.00178333333,8.76210000001,12.0908666667,6.20693333333,6.70243333333,10.2671111111
299.30,7.76200000001,7.314,5.5682,6.21406666667,8.65789999999,9.40956666666,12.925,6.77106666667,7.13043333333,10.7206666667
299.67,8.50420000001,8.20983333333,6.2972,7.05906666667,9.57750000001,10.1896,13.8108666667,7.70973333333,8.1086,11.8086666666
300.04,8.96693333334,8.79953333333,6.84393333333,7.55926666667,9.92561666666,10.5784333333,14.0688666667,8.12766666667,8.58083333335,12.1865555556
300.41,8.76013333333,8.6739,6.70126666667,7.5564,9.93098333333,10.3466333333,13.9574666667,8.02893333333,8.55153333333,12.0711111111
300.78,8.63533333334,8.42986666667,6.2842,7.38893333333,9.50630000001,9.94156666667,13.6096666667,7.58713333333,8.17663333333,11.7247777778
301.15,8.22653333334,8.0275,6.15626666667,7.0828,9.00636666667,9.20553333335,13.3042666667,7.19506666667,7.68903333333,11.3641111111
301.52,8.34073333333,8.23456666667,6.2454,7.26373333333,8.97980000001,9.27466666667,13.2564,7.2124,7.71436666667,11.8435555555
301.89,8.52733333334,8.34176666667,6.5256,7.57293333333,9.02604999999,9.42056666667,13.6787333333,7.428,7.92953333333,12.1263333333
302.26,8.99153333333,8.7232,6.82066666667,7.94733333333,9.36328333335,9.7203,14.062,7.82726666666,8.17286666667,12.6133333333
302.63,9.37553333333,9.0783,7.43406666667,8.31826666667,9.90796666666,10.1505666667,14.5862,8.23926666666,8.58726666666,13.1931111111
303.00,8.70413333333,8.17426666667,6.69266666667,7.62233333333,9.06953333334,9.29373333333,13.8278,7.55153333333,7.99969999999,12.6481111111
303.37,8.07773333333,7.60166666667,5.82693333333,6.89813333333,8.46578333333,8.61503333333,12.9189333333,6.9206,7.45426666667,11.8638888889
303.74,7.13213333334,6.50913333333,4.88373333333,5.7582,7.67378333334,7.71033333333,12.0458666667,5.80333333333,6.2895,10.4665555556
304.10,6.7084,6.2321,4.54833333333,5.72893333334,7.46209999999,7.77146666666,12.0577333333,5.58466666667,6.19213333333,10.2948888889
304.47,6.95760000001,6.64773333333,4.865,6.06986666667,7.72236666667,8.19833333333,12.3854666667,6.03213333333,6.31353333333,10.771
304.84,7.60113333333,7.71243333333,5.71706666667,6.78346666667,8.53201666667,8.92600000001,13.3144,6.86266666667,6.99076666667,11.3247777778
