wavelength,Back_DigHumm,Belly_DigHumm,Breast_DigHumm,Crissum_DigHumm,Crown_DigHumm,DorTail_DigHumm,Rump_DigHumm,Throat_DigHumm,WingTip_DigHumm
750.64,9.68399999999,9.02573333333,9.1496,9.72839999999,7.57760000001,11.9798666667,8.92813333333,8.03453333333,13.4424666667
750.96,9.86500000001,8.92819999999,9.29593333333,9.68396666665,7.59193333334,11.9683333333,8.95973333333,8.0346,13.3938
751.27,9.87826666666,8.9244,9.35686666667,9.48726666667,7.69813333334,12.13,8.9012,8.03313333333,13.4364
751.59,10.2296,9.16840000001,9.83313333333,9.72326666667,8.04746666667,12.6116,9.39093333335,8.4468,13.8352666667
751.90,10.1432,9.06853333333,9.63293333332,9.63853333333,8.02786666667,12.6557333333,9.1706,8.24606666667,13.6905333333
752.22,9.85233333334,8.78953333332,9.5654,9.51786666666,7.78006666667,12.5713333333,9.11566666666,8.13993333334,13.5584
752.53,9.82979999999,8.68619999999,9.5426,9.30263333333,7.79913333333,12.5188,9.22739999999,8.08380000001,13.5174
752.85,9.76193333334,8.72553333333,9.56766666665,9.20293333333,7.8496,12.7194,9.21006666666,7.98746666667,13.4571333333
753.16,9.89073333333,8.83759999999,9.70313333334,9.36963333334,7.94673333333,12.9075333333,9.42573333333,8.07833333333,13.7197333333
753.47,9.67826666665,8.6594,9.57739999999,9.29739999999,7.81973333333,12.8574666667,9.28913333333,7.99046666667,13.6047333334
753.79,9.67686666667,8.71626666667,9.45139999999,9.40393333333,7.83626666667,12.8488,9.3566,8.00606666666,13.6924666667
754.10,9.48019999999,8.53853333333,9.09493333333,8.9953,7.50986666667,12.6616,9.1204,7.83866666667,13.3840666667
754.42,8.90486666667,8.22500000001,8.5592,8.51670000001,7.13406666667,12.4862666667,8.69526666667,7.43726666667,12.9311333333
754.73,8.88306666666,8.32033333333,8.47266666667,8.55153333333,7.0314,12.4176666667,8.7282,7.4304,13.0174666667
755.05,8.80853333333,8.35806666665,8.23586666667,8.42340000001,6.7248,12.4122,8.52953333334,7.2594,12.9178
755.36,8.72886666666,8.14259999999,8.06600000001,8.23383333333,6.46346666667,12.4053333333,8.4254,7.23526666667,12.7116
755.67,8.87993333333,8.2706,7.92720000001,8.34079999999,6.45753333333,12.4223333333,8.3304,7.27293333333,12.706
755.99,8.918,8.44006666667,8.00120000001,8.49296666667,6.35793333333,12.5525333333,8.3492,7.2478,12.7766
756.30,8.69746666667,8.2652,7.74259999999,8.17463333333,6.0048,11.9914,8.13846666666,6.9718,12.4751333333
756.62,8.55240000001,8.23699999999,7.561,7.9294,5.86633333333,11.6993333333,7.82173333333,6.77273333333,12.0904
756.93,8.27733333333,7.88153333334,7.14213333333,7.40763333333,5.39346666667,11.2501333333,7.3724,6.32306666667,11.5446
757.24,8.71339999999,8.15600000001,7.46866666667,7.64983333333,5.63853333333,11.584,7.5306,6.7162,11.7076
757.56,9.45880000001,8.91753333333,8.41633333333,8.61306666667,6.45133333333,12.3524666666,8.3548,7.39246666667,12.5185333333
757.87,9.44566666667,8.87446666667,8.5502,8.76956666667,6.40726666666,12.3050666667,8.3032,7.48193333333,12.6138666667
758.18,9.81533333333,9.27053333332,8.91966666666,9.28286666667,6.79286666667,12.7516666666,8.61193333333,7.80226666667,12.9763333333
758.50,10.0986666667,9.48013333333,9.23453333333,9.61663333333,7.14873333333,12.8029333333,8.85246666667,8.04906666667,13.0938
758.81,10.6370666667,10.0604666666,9.8732,10.1464666667,7.71133333333,13.2486,9.45040000001,8.4964,13.6866
759.13,10.7514666667,10.3032,10.0644666667,10.1927666667,8.02346666667,13.3243333333,9.84913333333,8.4268,13.8503333333
759.44,10.5688666667,10.2383333333,9.94046666667,10.1056666667,8.22766666667,13.1307333333,9.72599999999,8.3914,13.7564
759.75,10.3965333333,10.1559333333,9.88866666667,10.1485333333,8.19,13.2058,9.72533333335,8.39206666667,13.6332
760.07,10.6607333333,10.2776,10.049,10.34,8.37413333333,13.3213333333,10.0728666667,8.5076,13.9748
760.38,11.1627333333,10.8909333333,10.4996666667,10.9553,8.91326666667,13.9146666667,10.6019333333,9.10593333334,14.4580666667
760.69,11.1521333333,10.9860666667,10.6082,11.0877333333,9.054,14.0748666667,10.8545333333,9.13126666666,14.5584666667
761.01,10.9258666667,10.9957333333,10.4287333333,10.9761333333,8.95400000001,14.0455333333,10.6633333333,9.10219999999,14.4394666667
761.32,11.4512,11.6124,10.9196,11.4270666667,9.51266666668,14.3644,11.4136666667,9.62533333333,14.9792666667
761.63,11.1411333333,11.3062666667,10.6382666667,11.0742,9.2662,13.9986666667,11.1462666667,9.44159999999,14.6744666667
761.94,11.3233333333,11.6380666667,10.9046666667,11.3284666666,9.49433333333,14.275,11.4944666667,9.76706666667,14.9888666667
762.26,10.9520666667,11.2773333333,10.5175333333,11.0566333333,9.2474,13.7796666667,11.0992666667,9.32333333333,14.6628666667
762.57,10.992,11.2317333333,10.5656666667,11.1233333333,9.18313333333,13.8516666667,10.9942666667,9.48733333333,14.7228
762.88,10.8504666667,11.1073333333,10.3774666667,10.9677,8.8882,13.7773333333,10.7987333333,9.34099999999,14.5862
763.20,11.0276,11.1450666666,10.3869333333,11.0765,8.95006666667,13.6838,10.7904666667,9.38913333334,14.6014666667
763.51,11.039,11.2619333333,10.3463333333,11.1592,8.97833333333,13.7091333333,10.8554666667,9.4724,14.6356666667
763.82,10.8466666666,11.1599333333,10.1740666667,10.9969333333,8.9626,13.6029333333,10.8270666667,9.29346666667,14.7114
764.14,10.6382666667,11.0985333333,10.0333333333,10.7917,8.8704,13.4422,10.7116666667,9.10166666666,14.6387333333
764.45,10.3900666667,10.8518,9.75546666666,10.5073333333,8.657,13.2581333333,10.5494666667,8.8936,14.4706
764.76,10.1619333333,10.6638,9.54480000001,10.299,8.35806666667,13.1692,10.251,8.6112,14.1659333333
765.07,10.1366666667,10.727,9.49493333335,10.3208333333,8.4212,13.1844666667,10.3147333333,8.58473333333,14.2021333333
765.39,10.0166666667,10.5657333333,9.37806666667,10.1757333333,8.39806666667,13.0922666667,10.1604666667,8.43153333333,14.0618666667
765.70,9.92379999999,10.5856,9.27833333333,9.97413333333,8.28166666667,13.0636,10.1988,8.4068,13.7964
766.01,10.1408666667,10.9483333333,9.49133333334,10.2083666667,8.54593333333,13.2614,10.477,8.6638,14.0402
766.32,10.399,11.2608,9.8134,10.5263666667,8.81206666667,13.5973333333,10.9906666667,8.85433333333,14.4380666667
766.64,10.4342,11.5006666666,9.6998,10.4821666667,8.83133333333,13.6812,11.1781333333,8.92073333333,14.6871333333
766.95,9.96646666668,10.9542,9.37846666667,9.98993333333,8.572,13.451,10.7022,8.59206666667,14.1128666667
767.26,10.0998,11.0410666667,9.46553333333,10.0568333333,8.60393333333,13.4644666667,10.6170666667,8.70033333333,13.9365333333
767.57,9.72066666666,10.5765333333,8.92579999999,9.87106666669,8.1848,12.9430666667,10.1717333333,8.42113333333,13.3871333333
767.88,9.93933333333,10.6012666667,9.10093333334,10.0827,8.40966666667,12.6899333333,10.4136666667,8.4868,13.2964
768.20,10.621,11.3242666667,9.67826666667,10.8044333333,9.43499999999,13.3257333333,11.2458666667,9.30793333333,13.9804
768.51,11.0612666667,11.8736,10.2452666667,11.3027333333,9.87733333333,13.7624,11.5784666667,9.74333333335,14.3026666667
768.82,10.7571333333,12.0234,9.95080000001,11.1444333333,9.7386,13.6556,11.465,9.54199999999,14.1709333333
769.13,10.7145333333,12.1157333333,10.2075333333,11.3893666666,9.98399999999,13.8404,11.449,9.55673333334,14.6664666667
769.44,11.1688666667,12.4400666666,10.7061333333,11.8768333333,10.6537333333,14.4678,12.0218666667,10.0824666667,15.0190666667
769.76,11.1893333333,12.5849333333,10.5542666667,11.7596,10.9142,14.0737333333,11.9376666667,10.1942,14.8542666667
770.07,11.0496666667,12.5967333333,10.8000666667,11.7597,11.1930666667,14.2173333333,12.032,10.1534666667,14.9172
770.38,11.4948666667,13.0270666667,11.2878,12.2236333333,11.619,14.4470666667,12.4969333333,10.2775333333,15.6355333333
770.69,11.7163333333,13.3797333334,11.4544,12.546,11.864,14.5492666667,12.9237333333,10.4286,15.8962
771.00,12.3053333333,14.1766666667,12.2258,12.7480666667,12.4145333333,15.1123333333,13.4508666667,10.7698666667,16.5723333333
771.32,12.3176666666,14.4164,12.1576666667,12.7243333333,12.2629333333,15.2717333334,13.1942,10.7290666667,16.7592
771.63,11.5954,13.7873333333,11.4872666667,12.0537,11.4268,14.5135333334,12.5595333333,9.97406666667,15.9403333333
771.94,10.8576,12.8803333333,10.5057333333,10.9630333333,10.6288,13.5224,11.7194,8.86106666667,15.2154666667
772.25,10.1150666666,11.6994,9.88939999999,10.2798,9.63659999999,12.5072,10.7784666667,7.84013333333,14.4120666667
772.56,9.99760000001,11.5588666667,9.53440000001,9.92143333333,9.18686666668,12.0733333333,10.461,7.72293333333,13.8384
772.87,9.01173333334,10.6855333333,8.43959999999,8.93379999999,7.98106666667,10.8840666667,9.34273333333,6.39706666667,12.851
773.18,8.59920000001,9.97139999999,8.16246666667,8.18853333333,7.2128,10.2896,8.51853333333,5.67913333333,12.2602
773.50,8.60706666667,9.5918,7.81453333334,8.08836666667,6.8924,9.95679999999,8.11726666667,5.54273333333,11.9212666667
773.81,8.14766666667,9.33513333334,7.4634,7.80076666667,6.30013333333,9.60406666667,7.6736,5.38613333333,11.4712
774.12,8.06353333333,9.28439999999,7.49686666667,7.77783333334,6.35406666667,9.51413333333,7.40419999999,5.48473333333,11.3406666667
774.43,8.2128,9.27166666667,7.50186666667,8.15056666666,6.58713333333,9.5004,7.55666666666,5.7668,11.4442666667
774.74,9.0868,10.3144,8.55793333333,9.10936666667,7.73953333333,10.3343333333,8.70753333333,6.7766,12.5648
775.05,9.59426666665,10.6198,9.24073333334,9.61653333333,8.13539999999,10.9087333333,9.11113333333,7.43333333333,13.3083333333
775.36,10.5222,11.6266,10.5219333333,10.9237333333,9.35240000001,12.1082666667,10.2158666667,8.89060000001,14.4931333333
775.67,10.7261333333,12.1486666667,10.9196,11.3953,9.70493333332,12.6442666667,10.6319333333,9.38779999999,14.8152666667
775.98,10.5702666667,12.1288,11.1406,11.6248666667,9.98026666667,12.7089333334,10.8652,9.48866666667,15.059
776.30,10.2688666667,11.9565333333,11.2213333333,11.8381666667,10.2295333333,12.6670666667,10.945,9.67686666667,15.1886
776.61,11.2048666667,12.956,12.3320666667,13.3257666667,11.5320666667,13.8315333333,12.4529333333,11.0188666667,16.4326
776.92,10.7966,12.7904,12.3388666667,12.968,11.4307333333,13.7087333333,12.4606666667,10.9081333333,16.2505333333
777.23,10.936,12.9150666667,12.6601333333,13.1063,11.8642666667,13.7312,12.4660666667,11.0329333333,16.2966666667
777.54,10.7116666667,12.7467333333,12.6294,12.8512666667,11.7366666667,13.6342,12.4304666667,10.7983333333,16.2714
777.85,10.4888,12.5359333334,12.4176,12.3868333333,11.4506,13.2150666667,12.0217333333,10.4732666667,16.2962
778.16,9.92999999999,11.6678666667,11.777,11.7223333333,10.7186666667,12.5499333333,11.0973333333,10.0492666667,15.4033333334
778.47,9.40266666666,11.0220666667,11.1112,11.1033666667,10.1677333333,11.871,10.4245333333,9.34493333333,14.7274666667
778.78,9.20726666667,10.4094,10.8503333333,10.6849666667,9.77953333333,11.4225333333,10.0314666667,8.99740000001,14.0158
779.09,10.0743333333,10.6583333333,11.2473333333,10.9341,10.4458,11.7411333333,10.4564666667,9.29400000001,14.6074
779.40,10.1297333333,10.6697333333,10.9611333333,10.7864,10.1880666667,11.5859333333,10.188,9.12893333334,14.5247333333
779.71,10.3288666667,10.8044666667,10.8366,10.3555333333,9.98660000001,11.3606,9.88506666666,8.91733333332,14.3918
780.02,10.1278,10.6977333333,10.3994666667,9.77636666667,9.56873333332,11.1234666667,9.2492,8.66340000001,14.1958
780.33,10.8631333333,11.4954666667,10.9958666667,10.3772333334,10.1566,11.931,9.56166666667,9.23773333334,14.9322
780.64,10.9684666667,11.3376666667,10.5992666667,10.2888333333,9.90386666667,11.7871333333,9.64693333333,9.06906666668,14.8101333333
780.95,10.6922,10.7751333333,9.92793333334,9.8533,9.22473333334,11.2792,9.01453333334,8.6324,14.0477333333
781.26,10.5523333333,10.1914666667,9.48106666666,9.67253333333,8.73153333334,11.1851333333,8.76493333333,8.64286666666,13.4999333333
781.57,9.81119999999,9.43926666666,8.79120000001,8.93493333335,7.84453333333,10.7015333333,8.28973333334,7.681,13.1868
781.88,9.86826666666,9.82800000001,9.12366666667,9.10646666667,8.13286666667,10.882,8.39626666666,7.77193333333,13.6254666667
782.19,9.30193333332,9.657,8.5574,8.74340000001,7.80679999999,10.3839333333,8.03373333333,7.452,13.3392
782.50,8.85726666667,9.47313333335,8.05793333334,8.3065,7.3712,9.81653333333,7.53100000001,7.08093333333,12.8716
782.81,9.35853333334,9.06353333333,8.18406666668,8.30466666665,7.80486666667,10.2196,7.66033333334,7.38926666667,12.8876666667
783.12,10.3436,9.63233333334,9.08986666667,9.26143333331,8.68586666667,11.3142,8.63173333333,8.5534,13.5804666667
783.43,10.7128666667,9.153,9.45753333335,9.89016666665,9.21386666667,11.5904666667,9.00059999999,8.71419999999,13.3818666667
783.74,11.2192666667,9.1236,9.94480000002,10.5759666667,9.62,11.636,9.43013333332,8.88473333334,13.5416
784.05,11.7952,9.80999999999,10.6311333333,10.9497666667,9.91433333332,12.0955333333,9.76713333333,9.54653333333,14.2217333333
784.36,12.381,10.6034,11.8714,11.8168,10.8705333333,12.8722,10.6945333333,10.2518,15.1592666667
784.67,12.3846666667,11.0843333333,12.3846,12.4151,11.4418666667,13.2162666667,10.9179333333,10.2895333333,15.4405333333
784.98,13.7108666667,12.151,13.4013333333,13.5840333333,12.5348666667,13.9709333333,11.9404666667,11.4702,15.834
785.29,14.0306666667,12.3792666667,13.8348,14.1833666667,12.9112666667,14.4466,12.6238,11.8349333333,16.0672
785.60,14.3090666667,12.5818,13.9211333333,14.4546333334,12.8423333333,14.8120666667,12.697,11.7758,16.2788
785.91,14.6558666667,12.7922666667,14.3732666667,15.0014666667,13.0809333333,15.1487333333,13.1289333333,12.2814,16.6996666667
786.22,14.8856666667,13.4464,14.5941333333,15.4861333334,12.8933333333,15.4087333333,13.4343333333,12.3699333333,17.0858
786.53,13.8781333334,12.6347333333,13.6589333333,14.6182333333,11.8294,14.2036666667,12.3148666667,11.2374666667,15.9206
786.84,13.865,13.1756,13.8651333333,14.6013333333,11.9310666667,14.3324666667,12.6906,11.4986666667,16.2254
787.14,13.1407333333,12.3644666667,12.8545333333,13.6836333333,11.0566666667,13.9928666667,12.1015333333,10.8581333333,15.6977333333
787.45,12.3232666667,11.7922666667,12.0288,13.1284333333,10.6494,13.6795333334,11.7864666667,10.5512666667,15.0649333333
787.76,12.2745333333,11.5592666667,11.6338666667,12.8640333333,10.6379333333,13.5336,11.588,10.4836,14.9585333333
788.07,12.433,11.1338666667,11.3848,12.2934,10.3304666667,13.5213333333,11.4644666666,10.2508666667,14.5071333333
788.38,12.3281333333,11.1074666667,11.4991333333,11.9250666667,10.3407333333,13.4866666667,11.4196666667,9.98846666667,14.6565333333
788.69,12.5710666667,11.0862666667,11.1550666667,11.6539,10.1462,13.2588666667,11.0174,9.7908,14.6115333333
789.00,13.1258666667,11.3569333333,11.3223333333,11.8294666667,10.775,13.5177333333,11.524,10.1640666667,15.1945333333
789.31,13.6582666667,11.7378,11.2562,11.8537333333,11.1749333333,13.8032666667,11.8944666667,10.3859333333,15.3930666667
789.62,13.7802,11.9988,11.3228,11.9283666667,11.7108666667,14.0798666667,11.9694,10.6762,15.5967333333
789.92,14.1876666667,11.9916,11.3718666667,11.9434,12.172,14.2480666667,12.2021333334,10.8364,16.0708
790.23,13.7358,11.4949333333,10.2692,11.3462666667,11.2968,13.4078,11.5134666667,10.0340666667,15.4935333333
790.54,13.7852666667,11.6948666667,10.1317333333,11.2492666667,11.4249333333,13.2076666667,11.3872,9.91213333333,15.4237333333
790.85,14.677,12.0990666667,10.9096666667,11.8451,12.1762666667,13.6868,11.7197333333,10.1575333333,16.0076
791.16,15.2108666667,12.2398666667,10.9090666667,11.9697333333,12.0751333333,13.6496,12.029,10.1844666667,15.9682666667
791.47,15.8979333333,13.1633333333,11.8678666667,13.1500666667,13.1762666667,14.4979333333,13.1436,11.351,17.0690666667
791.78,16.1198,13.3727333333,11.9368666667,13.6296,13.6298,14.9145333333,13.2739333333,11.8446666667,17.0554
792.08,15.8566,13.1143333333,11.6799333333,13.6687666667,13.3864,15.053,13.2271333333,12.0584666667,16.7595333333
792.39,16.3319333334,13.5943333333,12.4832666667,14.3274,13.4738666667,16.0106666667,13.7616,12.8180666667,16.9478666667
792.70,16.1050666667,13.1786666667,12.4924666667,14.5273666667,13.0103333333,15.9704,13.7370666667,12.405,16.7708666667
793.01,17.0272666667,13.4694,13.4081333333,15.5851333333,13.3606,16.6802666667,14.5578666667,13.0204666666,17.4013333333
793.32,17.9736,14.462,14.5808666666,16.5347,14.2046666666,18.0262666667,15.7094666667,14.0264666667,18.3168
793.62,19.1546666667,15.2500666666,15.8566,17.4765,15.3274666667,19.5352,16.5020666667,15.2048666667,19.3094
793.93,20.2318666667,16.3092666667,17.0369333333,18.7665666666,16.1546,20.599,17.6103333333,16.4250666667,19.9871333333
794.24,19.2119333333,15.491,16.1628,18.3041666667,15.0905333333,19.9352666667,17.009,15.4521333333,19.1022
794.55,18.364,14.8334666666,15.881,17.8145,14.5942666667,19.6184,16.2884,15.1181333333,18.5838
794.86,17.4871333333,14.3992,15.0517333333,16.8635666667,13.2494,18.5464,15.2454,14.4831333333,17.7777333333
795.16,17.2541333333,14.2466,14.7446,16.8134333333,12.8288,18.4162666667,14.8978,14.1890666667,17.8161333333
795.47,17.9854,14.8586,15.3607333333,17.1273666667,13.3143333333,18.9134,15.2652666667,14.2866666667,18.5004
795.78,16.8979333333,13.6158666667,13.8987333333,15.8928,11.8562,17.6172,13.9562666667,12.5304,17.2510666667
796.09,16.823,13.5055333333,13.8309333333,15.3811666667,11.8534,17.5310666667,13.6714,12.6570666666,16.8611333333
796.40,16.2576,13.1078666667,13.1078666667,14.5925666667,11.4202666667,17.0564666667,13.3849333333,12.2448666667,16.3542
796.70,14.6246666667,11.806,11.6288666667,13.1562666667,9.728,15.6342,12.0222,10.9539333333,14.8018
797.01,13.4068,10.7013333333,10.5542666667,12.4616,8.43006666667,14.5892,11.0020666667,9.62586666667,13.7006
797.32,12.4676666667,9.5504,9.65046666666,11.382,7.56573333333,13.8528,10.1234,8.3918,13.1868666667
797.63,13.5041333333,10.1052,9.96046666668,11.5318666667,8.33006666667,14.4902666667,10.7100666667,9.12546666668,13.7539333334
797.93,13.8512666667,10.0929333333,9.49539999999,11.6634333333,8.27353333333,14.429,10.664,8.70519999999,13.9975333333
798.24,14.1555333333,9.97626666668,9.3442,11.7091333333,8.75973333334,14.706,10.8053333333,8.16173333334,14.2573333333
798.55,13.3878,9.2392,8.63193333334,10.7814666667,8.277,13.9542,10.1466666667,7.27393333333,13.9884666667
798.85,12.4752666667,8.24586666667,7.85446666666,9.70826666665,7.4082,13.0379333334,9.3512,6.4264,13.1478666667
799.16,13.1964666667,8.95953333333,8.59679999999,10.5988666667,8.50106666667,13.8535333333,9.94526666667,7.70026666666,14.0451333333
799.47,12.6978,8.82900000001,8.35913333334,10.8324666667,8.44213333333,13.8721333333,9.79613333334,7.53706666667,14.2937333333
799.78,11.9959333333,8.53633333333,8.06546666667,10.3615666667,7.75166666667,13.5654,9.21180000001,7.02146666667,13.6814
800.08,13.0558666667,9.30973333335,8.53273333333,11.0057666667,8.29679999999,14.256,9.65653333332,7.54766666667,14.6097333333
800.39,14.7742666666,11.3753333333,10.1345333333,12.3233666667,10.0655333333,15.9392666667,11.2236,9.16926666667,16.5116
800.70,15.4258,12.3045333334,10.8446,12.9406333333,10.3162,16.1349333333,11.5882666667,9.74626666667,17.0525333333
801.00,15.8544666667,13.2062,11.6808,13.8029,10.7838,16.7938,12.1822666667,10.2680666667,17.4788
801.31,16.5898666667,14.2207333333,12.7324,14.6122333333,11.6352,17.8826,12.8931333333,11.4535333333,17.9874666667
801.62,16.3674,13.9318,12.8669333333,14.8294333333,11.4544,17.9819333333,12.4564,11.7116666667,17.8427333333
801.92,17.5148666667,14.8342666667,13.9685333333,15.7242333333,12.3630666667,19.0156,13.6194666667,12.4816,18.2896
802.23,18.5569333333,16.1634,15.023,17.2896666667,13.7487333333,20.2323333333,15.1284666667,13.7416666667,19.6268
802.54,18.521,16.5746,15.3078,17.4346,13.5597333333,20.2759333333,15.3290666667,13.5739333333,19.5894666667
802.84,20.2257333333,18.1516666667,16.8112666667,18.9382666667,15.1322666667,21.8834666667,16.5926,15.0193333333,20.5996
803.15,21.1112,18.661,17.2720666667,19.8254,15.9828666667,22.1084,17.0584666667,15.3704,21.3178
803.46,21.3716666667,18.9622,17.3772666667,20.3838,16.4606666667,22.132,17.5266,15.4867333333,21.4926
803.76,20.1582666667,17.6915333333,16.1524666667,19.0073666666,15.0162,20.7406,16.3466666667,14.11,20.0358
804.07,20.5062,18.1489333333,16.3123333333,19.0816333333,15.7122666667,21.2220666667,16.674,14.447,20.2458
804.38,19.4939333334,16.9920666667,15.0254,17.8344,14.8662,19.6025333333,15.3434,13.0513333333,19.3347333333
804.68,19.451,17.0602666667,15.0956666667,17.9450333333,14.6912,19.6172666667,15.4136666667,12.9794,19.3934
804.99,20.3318,18.254,15.772,18.5208666667,15.0793333333,19.9711333333,16.4502,13.4848,20.2452666667
805.30,18.4551333333,16.2970666667,13.7102666667,16.5410333333,13.0154,17.8788666667,14.1905333333,11.3673333333,18.0710666667
805.60,16.984,14.5578,12.1388,14.9496,11.2877333333,15.7596666667,12.3777333333,9.5632,15.8566
805.91,17.1009333333,14.5188666667,12.0196,14.7755,11.3025333333,15.4398,12.2689333333,9.55846666668,15.6814666667
806.21,15.6834666667,13.1374666667,10.5209333333,12.9611,9.35366666666,13.4821333333,10.7872666667,8.21,14.6024
806.52,14.7523333333,11.954,9.93253333332,11.6052333333,8.13313333333,12.2316,9.62346666665,7.30093333334,13.0241333333
806.83,13.4389333333,10.7806,9.2602,10.0893666667,6.80493333334,10.7886,8.38213333334,6.37406666667,11.6179333333
807.13,12.4742,10.1363333333,8.79806666667,9.93396666667,6.16266666667,9.99593333334,7.73233333334,6.2288,10.6155333333
807.44,10.8643333333,8.49726666667,7.14353333333,9.00383333335,4.402,8.43773333332,6.10486666667,5.13413333333,9.14446666666
807.74,10.9567333333,8.90606666668,7.65346666667,9.5325,4.10973333333,9.34366666667,6.2806,6.12620000001,9.70406666666
808.05,11.2467333333,8.64720000001,7.18833333334,9.72600000001,4.244,9.46066666666,6.28646666667,6.24226666667,9.70806666668
808.35,10.9254,7.99626666666,6.81939999999,9.1285,3.89946666667,9.53286666667,5.858,5.74126666667,9.10153333335
808.66,12.4263333333,9.96833333333,8.72559999999,11.0520333333,5.43313333333,11.1656,7.46473333334,7.87299999999,10.9568666667
808.97,13.0040666667,11.0470666667,9.24566666667,11.3855333333,5.96246666667,12.2358666667,7.76406666666,9.05346666667,11.9707333333
809.27,11.6875333333,9.96786666667,8.23919999999,9.9908,4.8552,11.1448,6.0966,7.92640000001,11.2092
809.58,11.9192666667,10.5418,9.07260000001,10.5784333333,5.65659999999,11.3314666667,6.38193333334,8.24606666667,11.1203333333
809.88,12.7806666667,12.2742666667,10.1934,12.0902333333,7.34806666667,12.9833333333,7.78086666666,9.62233333334,13.1214666666
810.19,14.9390666667,14.1814,12.3771333333,14.4925333333,10.3292,15.4622666667,9.60746666665,11.5561333333,15.3450666667
810.49,16.1254666667,15.1341333333,13.3696666667,14.9523,11.387,16.4167333333,10.1773333333,12.3419333333,16.3528666667
810.80,17.7060666667,16.4518,15.1882666667,16.0126,13.0734666667,17.5268666667,11.7562666667,13.638,17.4462666667
811.10,18.2172666667,16.7258666667,16.2984666667,16.3347,13.9517333334,17.6262,12.2237333333,14.3338,17.6624666667
811.41,17.7294666667,16.9696666667,17.404,16.0923666667,13.9484,17.3406,12.0126666667,14.3647333333,17.6028666667
811.71,17.1679333334,16.3678666667,17.8023333333,16.1241333333,13.8391333333,16.9563333333,11.4115333333,14.115,17.4897333333
812.02,16.6713333333,15.9547333333,17.8782666667,15.9782333333,14.0309333333,16.9072,11.7868666667,14.1725333334,17.5576666667
812.32,15.9561333333,15.2407333333,16.9003333333,15.4362333333,13.2665333333,16.309,11.3686,13.4668,16.4711333333
812.63,16.3741333333,15.8945333334,17.3524,16.1822666667,13.8129333333,16.8632666667,12.4412666667,14.1966,16.6332
812.93,15.1793333333,14.7967333333,16.2218666667,14.9307333333,13.0942,16.1359333333,12.1186666667,12.9411333333,16.088
813.24,13.7928,13.7829333333,15.0635333333,13.7146,11.7888,14.7311333333,11.1534,12.0235333333,15.0440666667
813.54,12.8431333333,13.2450666667,14.1472,12.9068666667,10.5686,14.2352,10.5881333333,11.5001333333,14.5392
813.85,12.7761333333,12.8955333334,14.5770666666,12.8706666667,10.9951333333,14.0397333333,11.2338,11.1044,14.816
814.15,11.1424,11.2258666667,13.7611333333,11.7788666667,9.7756,13.2289333334,10.0262666667,9.859,14.0116
814.46,10.5608666667,10.4232666667,13.4496666667,11.8572333333,9.50259999999,12.8888666666,9.82006666668,9.10059999999,14.0000666667
814.76,10.0702666667,9.50839999999,12.7714666667,11.3722333333,8.80613333334,11.7450666667,9.27066666665,8.2226,13.7654666667
815.07,11.3516,11.1686,14.2811333333,12.6063333333,10.1992666667,12.3317333334,10.6624,9.65000000001,13.9366
815.37,11.4935333333,10.5844,14.0584,12.5811666667,9.79446666666,11.8722,9.64293333335,9.38326666668,13.6472666667
815.68,12.0064666667,10.7758,15.4414,12.4238,10.7866,12.338,9.96253333333,9.90906666665,14.3820666667
815.98,12.1993333334,11.3408666667,16.6932,12.6868333333,11.5527333333,12.4324,10.1007333333,10.4822666667,15.2941333333
816.29,12.0900666667,10.8575333333,16.8702666667,12.4277,10.9967333333,12.3044,9.28186666667,10.8253333333,14.6516666667
816.59,13.0666666667,10.976,17.6106666667,12.624,11.4453333333,12.992,9.47199999999,11.6053333333,15.2533333333
816.89,12.7263333333,10.1598,17.3588666667,12.05,10.3621333333,11.9168666667,9.28653333333,10.8733333333,14.6432
817.20,12.2644666667,9.39673333333,16.2328666667,11.6665666667,9.17460000001,10.9101333333,8.18000000001,10.6138,14.2857333333
817.50,12.837,9.58453333334,16.5856,12.3758666667,9.39206666666,10.9828,8.30793333333,11.2462666667,14.2756666667
817.81,12.3575333333,10.0908,15.9446,11.5831666667,9.08646666667,10.6743333333,8.07266666666,11.5255333333,13.4959333333
818.11,11.0842,9.10593333335,14.9504666667,10.3930666667,8.1754,10.1086,7.68753333333,10.777,12.8727333333
818.41,11.3614,9.42379999999,15.0576,10.8835333333,8.74940000001,11.0712666667,8.57026666667,11.6602,14.093
818.72,11.2908,9.73853333333,15.2632666666,10.8323333333,8.87019999999,11.3067333333,8.97480000001,11.5482,14.2984666667
819.02,11.3340666667,10.0488666667,15.3100666667,11.7588,9.00413333334,12.0331333333,9.35739999999,11.5293333333,14.8516
819.33,10.6598666667,8.92786666668,14.1856666667,11.4364666667,8.488,11.6978,9.13393333333,10.7353333333,14.4534666667
819.63,11.6487333333,10.3511333333,14.5118666667,12.6428333333,9.66073333333,13.1606,10.3928,11.3986666667,16.1129333333
819.93,11.4038,10.4466,13.7232,12.5783333333,9.71139999999,13.4566,10.5156,10.866,15.9684666666
820.24,11.2205333333,10.7568,13.1323333334,12.48,9.87080000001,13.7601333333,10.5926666667,10.8472,15.996
820.54,10.9090666667,10.7276666667,12.7923333333,12.3455333333,9.72433333334,13.6928666667,10.5118,10.577,15.8568666667
