wavelength,Back_TiaCanf,Belly_TiaCanf,Breast_TiaCanf,Crissum_TiaCanf,Crown_TiaCanf,DorTail_TiaCanf,Patch10_TiaCanf,Rump_TiaCanf,Throat_TiaCanf,WingTip_TiaCanf
256.15,7.11166666667,4.31933333333,6.37,6.58833333333,8.68233333333,11.1696666667,3.22833333333,4.66833333333,3.97,11.082
256.53,6.18366666667,4.44733333333,6.26866666667,6.48033333333,8.68233333333,11.7326666667,2.92266666667,4.74366666667,4.151,10.8006666667
256.90,4.89,3.01533333333,5.501,6.357,6.92733333333,9.98366666667,2.93433333333,3.219,2.97466666667,9.454
257.28,3.74166666667,2.02366666667,4.00933333333,4.429,5.49833333333,8.362,2.78733333333,3.131,0.916333333333,7.17833333333
257.65,3.74933333333,1.72,3.509,3.612,5.22866666667,8.153,2.68333333333,3.509,0.309666666667,6.57033333333
258.02,4.14066666667,2.07,3.36033333333,3.72,5.58033333333,8.341,3.03,3.63033333333,1.08,6.09066666667
258.40,3.65866666667,1.95633333333,4.16666666667,3.35366666667,5.20833333333,8.232,2.97266666667,3.40466666667,1.575,6.17366666667
258.77,3.97433333333,2.52133333333,4.786,3.547,5.44866666667,8.61133333333,3.46166666667,3.67533333333,1.752,6.60266666667
259.15,4.40966666667,2.94633333333,5.00266666667,3.83566666667,5.05833333333,9.06033333333,4.373,3.68733333333,2.18666666667,6.46633333333
259.52,5.45,3.90433333333,5.759,4.50633333333,5.287,9.74466666667,5.027,4.70133333333,2.89566666667,7.044
259.89,5.62733333333,4.228,5.65733333333,4.526,5.047,9.409,5.01733333333,4.92766666667,2.72466666667,7.23533333333
260.27,5.97866666667,4.71633333333,5.90933333333,4.73,5.14666666667,9.66833333333,4.73,5.25733333333,3.052,7.57366666667
260.64,6.33133333333,5.29866666667,6.37133333333,5.701,5.66066666667,10.141,5.084,5.75466666667,3.66233333333,8.585
261.01,6.318,5.46666666667,6.624,5.94566666667,5.773,10.3486666667,5.41333333333,5.86633333333,3.76466666667,8.819
261.39,6.683,5.86633333333,7.173,6.166,5.608,10.5893333333,5.621,6.34266666667,3.72933333333,9.26933333333
261.76,6.727,6.03433333333,7.11733333333,6.20733333333,5.255,10.4373333333,5.47133333333,6.38066666667,3.436,9.138
262.13,6.856,6.509,7.09233333333,6.16233333333,4.91733333333,10.386,5.343,6.28866666667,2.86866666667,9.44033333333
262.51,6.514,6.51366666667,7.12166666667,6.01,4.91566666667,10.318,4.55133333333,6.44433333333,2.675,9.76233333333
262.88,5.89166666667,6.45933333333,6.96833333333,6.02866666667,4.83466666667,9.90433333333,4.24733333333,5.87233333333,2.44666666667,9.532
263.25,5.42166666667,5.94233333333,6.48466666667,5.50866666667,4.663,9.41233333333,3.66533333333,5.46533333333,1.75666666667,9.06533333333
263.63,4.89633333333,5.57166666667,5.909,5.52333333333,4.679,8.94833333333,3.93166666667,4.89633333333,1.30266666667,8.99666666667
264.00,3.896,4.61833333333,5.05666666667,4.43766666667,3.68933333333,8.04933333333,3.30233333333,3.53433333333,0.284,7.76566666667
264.37,4.25966666667,4.446,4.686,4.18033333333,3.59433333333,7.641,3.32833333333,2.98166666667,0.612333333333,7.588
264.75,3.89633333333,4.05666666667,4.11,4.45666666667,3.57633333333,6.619,3.229,2.829,0.347333333333,7.072
265.12,4.03,4.888,4.524,5.044,4.55,7.15,3.276,3.25,0.676,7.826
265.49,3.85,4.30566666667,4.02733333333,4.43233333333,4.96433333333,7.49733333333,3.47,3.19166666667,1.69733333333,7.396
265.87,3.77766666667,3.92466666667,3.483,4.317,5.17533333333,7.064,3.70366666667,2.772,1.37333333333,6.794
266.24,4.09833333333,3.50233333333,3.169,4.07433333333,4.76533333333,6.95766666667,3.693,2.90666666667,1.239,6.838
266.61,3.76433333333,3.354,2.669,4.221,4.47166666667,6.70766666667,2.989,2.57833333333,0.867,6.47966666667
266.98,4.306,3.49733333333,2.929,3.847,4.24066666667,6.88533333333,2.55733333333,2.645,0.983666666667,6.73233333333
267.36,5.68866666667,3.94,3.81366666667,4.804,5.20433333333,8.00666666667,3.01333333333,3.308,1.68566666667,7.71166666667
267.73,5.50033333333,3.74933333333,3.50233333333,4.841,5.068,8.03466666667,2.20433333333,3.23433333333,1.40066666667,7.602
268.10,5.576,3.98,4.22233333333,5.111,5.49466666667,9.03033333333,3.05033333333,3.55566666667,1.81833333333,7.818
268.48,5.515,3.05066666667,3.798,4.56566666667,4.96966666667,8.80833333333,3.697,3.33333333333,1.51533333333,6.98966666667
268.85,5.68266666667,2.97166666667,4.11666666667,5.10033333333,5.04033333333,8.71466666667,3.19266666667,3.27333333333,1.62666666667,7.14866666667
269.22,5.53533333333,3.15133333333,4.44433333333,4.64666666667,4.28266666667,8.86866666667,3.07066666667,3.111,1.75766666667,7.35333333333
269.59,5.75133333333,3.821,4.83566666667,4.975,4.796,9.214,2.945,3.26366666667,2.209,7.90033333333
269.97,6.25,4.442,5.69933333333,5.56233333333,5.18866666667,10.043,4.00933333333,3.85233333333,3.26266666667,8.47066666667
270.34,5.99966666667,4.61933333333,5.76966666667,5.40533333333,5.34766666667,10.0633333333,4.485,4.06366666667,3.182,8.33833333333
270.71,4.83366666667,4.352,5.38866666667,4.83366666667,4.68533333333,9.148,4.44466666667,4.111,2.74066666667,7.685
271.09,4.12833333333,4.12866666667,5.11566666667,4.39766666667,4.18233333333,8.59833333333,4.254,3.75166666667,2.42366666667,6.83866666667
271.46,4.076,4.335,4.76666666667,4.11066666667,3.83433333333,8.30733333333,3.90366666667,3.73066666667,2.19333333333,6.615
271.83,4.15033333333,4.894,4.97666666667,4.44766666667,4.15,8.598,3.76966666667,3.919,2.74433333333,7.27533333333
272.20,3.925,4.85833333333,4.89066666667,4.08633333333,4.07033333333,8.317,4.19866666667,4.11833333333,2.68666666667,7.12666666667
272.58,3.83466666667,4.85633333333,5.13933333333,4.18033333333,4.43166666667,8.062,4.149,4.43166666667,2.93866666667,7.27666666667
272.95,3.341,4.34533333333,5.01966666667,3.702,3.87466666667,7.37266666667,3.87466666667,4.047,2.4,6.72933333333
273.32,3.056,3.828,4.74133333333,3.08733333333,3.371,6.64766666667,3.308,3.639,1.95333333333,6.396
273.69,3.03166666667,3.654,4.70733333333,3.19133333333,3.35066666667,6.41433333333,3.49433333333,3.57433333333,2.17033333333,6.30266666667
274.06,3.33833333333,3.696,4.68966666667,3.46866666667,3.46866666667,6.35066666667,3.33833333333,3.37066666667,2.31233333333,6.61166666667
274.44,3.84033333333,3.95666666667,5.30366666667,3.79066666667,4.02333333333,6.7,3.724,3.774,2.54366666667,7.365
274.81,3.26033333333,3.31233333333,4.99466666667,3.39933333333,3.97133333333,6.209,2.983,3.19133333333,2.44533333333,7.31866666667
275.18,3.61066666667,3.46833333333,5.24733333333,3.46866666667,3.96666666667,6.06533333333,3.13033333333,3.291,2.52566666667,7.48833333333
275.55,3.81033333333,3.52133333333,5.38066666667,3.88233333333,3.81,6.12133333333,3.268,3.431,2.38366666667,7.87266666667
275.93,3.85266666667,3.284,5.22833333333,3.944,3.90766666667,6.20066666667,3.85266666667,3.35733333333,2.16466666667,7.92533333333
276.30,4.084,3.32966666667,5.169,4.06533333333,4.507,6.89833333333,4.30466666667,3.36666666667,2.66733333333,8.517
276.67,3.96366666667,3.51466666667,5.34666666667,4.16933333333,4.917,7.27266666667,4.543,3.328,2.57966666667,8.48766666667
277.04,3.62266666667,2.89466666667,5.098,3.69733333333,4.594,6.928,3.80933333333,3.06266666667,2.31566666667,8.142
277.41,3.98866666667,3.40833333333,5.412,3.67033333333,4.83133333333,7.71566666667,4.17633333333,3.23966666667,2.734,8.65166666667
277.79,4.31666666667,3.585,5.612,3.904,4.72966666667,7.864,4.41066666667,3.247,3.09666666667,8.596
278.16,4.50366666667,3.648,5.95566666667,4.113,4.67166666667,8.003,4.76466666667,3.31266666667,2.978,8.50566666667
278.53,3.501,2.50333333333,5.21366666667,2.91733333333,4.009,7.698,4.14066666667,2.24,1.73166666667,7.32166666667
278.90,3.22766666667,2.28366666667,4.945,2.737,3.888,7.56933333333,3.09533333333,2.05733333333,1.35933333333,6.87066666667
279.27,3.93033333333,2.47066666667,5.22166666667,3.20033333333,4.58533333333,7.842,3.126,2.60166666667,1.70333333333,6.99966666667
279.64,3.92233333333,2.523,5.562,3.70166666667,4.549,7.80866666667,3.057,3.03866666667,1.80466666667,6.92466666667
280.02,3.53466666667,1.958,5.166,3.40766666667,4.20533333333,7.43166666667,2.86366666667,2.75533333333,1.595,6.634
280.39,3.08566666667,1.72233333333,4.485,3.014,3.642,6.925,2.04533333333,1.86566666667,0.861,5.86666666667
280.76,2.69,1.336,3.903,2.70733333333,3.2,5.88966666667,1.38866666667,1.38866666667,0.281333333333,5.06333333333
281.13,2.97,1.56166666667,3.666,2.88533333333,3.734,6.11,1.95166666667,1.816,0.814666666667,5.65166666667
281.50,3.28066666667,1.797,3.33,2.76933333333,4.08833333333,6.215,1.91233333333,1.978,0.956333333333,5.951
281.87,3.63633333333,2.28066666667,3.70033333333,3.31733333333,4.131,6.53933333333,2.823,2.488,1.547,6.42766666667
282.25,3.88366666667,2.54233333333,4.18033333333,3.338,4.149,7.019,3.75933333333,2.77666666667,2.10566666667,6.55133333333
282.62,4.14566666667,2.835,4.43533333333,3.353,4.00833333333,7.392,3.94766666667,2.72833333333,2.17966666667,6.508
282.99,4.40333333333,3.141,4.59833333333,3.592,4.17766666667,7.49933333333,4.283,3.021,2.05866666667,6.50733333333
283.36,5.08466666667,3.91133333333,5.43233333333,4.47633333333,4.737,8.199,4.636,3.91133333333,2.37566666667,7.142
283.73,5.65133333333,4.32233333333,5.861,5.17533333333,5.16166666667,8.82633333333,5.37166666667,4.72766666667,2.85366666667,7.88966666667
284.10,5.60566666667,4.078,5.72833333333,5.03266666667,4.828,8.947,5.42866666667,4.84166666667,2.80966666667,7.84233333333
284.47,4.67633333333,3.371,5.076,4.32966666667,4.13033333333,8.25966666667,4.40966666667,4.25,1.985,7.07433333333
284.85,4.64766666667,3.25733333333,5.39433333333,4.48033333333,4.09433333333,8.24,4.80233333333,4.40333333333,2.30466666667,7.27433333333
285.22,4.546,3.171,5.17766666667,4.707,4.47166666667,8.126,4.29833333333,4.608,2.292,7.30833333333
285.59,4.661,3.33433333333,5.01966666667,5.10333333333,4.73266666667,7.912,4.09933333333,4.57766666667,2.462,7.446
285.96,4.52366666667,3.521,4.79166666667,5.36333333333,4.83866666667,7.928,4.01033333333,4.57033333333,2.693,7.567
286.33,4.45533333333,3.301,4.49,4.88233333333,4.72066666667,7.84833333333,3.48566666667,4.18966666667,2.60866666667,7.45633333333
286.70,4.064,2.744,3.89033333333,4.38833333333,4.388,7.271,3.04466666667,3.83233333333,2.37333333333,7.08566666667
287.07,3.999,2.99633333333,4.39566666667,4.53533333333,4.74533333333,7.33366666667,3.04266666667,4.209,2.775,7.06566666667
287.44,4.04433333333,2.99466666667,4.75166666667,4.69266666667,4.964,7.53466666667,3.01866666667,4.30366666667,2.936,7.28666666667
287.82,4.56133333333,3.47766666667,5.32333333333,5.20433333333,5.13266666667,8.01466666667,3.28666666667,4.692,3.35833333333,7.60966666667
288.19,4.14566666667,3.31166666667,5.052,5.04,4.84666666667,7.67466666667,2.75566666667,4.375,2.985,7.046
288.56,4.30233333333,3.74733333333,5.51033333333,5.21466666667,4.94366666667,7.729,2.81066666667,4.56133333333,3.42666666667,7.08833333333
288.93,4.69133333333,4.20833333333,6.23833333333,5.397,5.54533333333,8.231,3.218,5.24833333333,3.71333333333,7.37733333333
289.30,4.441,3.92966666667,6.05066666667,4.81566666667,5.12733333333,7.535,3.03166666667,5.015,3.26833333333,6.986
289.67,4.46333333333,4.42633333333,6.24366666667,5.094,5.30433333333,7.75233333333,3.598,5.61333333333,3.40033333333,7.07233333333
290.04,5.17533333333,4.94233333333,6.73266666667,5.55566666667,5.53066666667,8.16766666667,4.29233333333,5.89866666667,3.99833333333,7.82433333333
290.41,5.51533333333,5.17566666667,6.44833333333,5.491,5.406,8.085,4.64266666667,5.83033333333,3.96333333333,8.06066666667
290.78,5.61566666667,5.77233333333,6.423,5.652,5.71233333333,8.279,5.013,5.98966666667,4.06133333333,8.17033333333
291.15,5.53933333333,5.81933333333,6.428,5.62433333333,5.96533333333,8.18133333333,5.19833333333,6.14833333333,4.28533333333,8.29066666667
291.52,6.28033333333,6.32966666667,7.20933333333,5.94566666667,6.32966666667,8.646,5.797,6.627,4.59566666667,8.91866666667
291.89,6.24533333333,5.867,6.98966666667,5.53866666667,6.14433333333,8.491,5.82866666667,6.30833333333,4.088,8.71833333333
292.26,5.84933333333,5.42133333333,6.381,5.36933333333,5.73266666667,8.01566666667,5.43433333333,5.77166666667,3.593,8.58633333333
292.64,6.24033333333,5.54266666667,6.701,5.85833333333,5.97666666667,8.59666666667,5.45,6.09533333333,3.72566666667,8.873
293.01,6.22466666667,4.837,6.4,5.64533333333,5.834,8.17833333333,4.81033333333,5.37633333333,3.65166666667,8.40733333333
293.38,6.00733333333,4.91766666667,6.38866666667,5.585,5.85766666667,7.91466666667,4.23633333333,5.12166666667,3.35133333333,7.71
293.75,5.94133333333,4.96933333333,6.62566666667,5.69466666667,5.77666666667,8.022,3.87366666667,4.942,3.49066666667,7.72066666667
294.12,6.32766666667,5.035,6.94666666667,6.05833333333,5.65433333333,7.98333333333,3.97133333333,5.16966666667,3.756,7.82166666667
294.49,6.60633333333,5.34566666667,7.09233333333,6.212,5.411,8.03766666667,4.37366666667,5.26666666667,3.70366666667,7.95866666667
294.86,6.19066666667,5.30433333333,6.659,5.97566666667,5.31733333333,8.06433333333,4.53233333333,5.16533333333,3.59533333333,8.08966666667
295.23,6.28433333333,5.61066666667,6.86,6.18633333333,5.40233333333,7.97466666667,4.58133333333,5.29233333333,3.957,8.24433333333
295.60,6.516,6.04066666667,7.096,6.11,5.426,7.861,4.75366666667,5.31033333333,4.058,8.18566666667
295.97,6.24766666667,6.07166666667,7.11833333333,5.99466666667,5.23433333333,7.58133333333,4.672,5.11266666667,4.14333333333,8.26433333333
296.34,6.04433333333,6.33666666667,7.33933333333,5.87766666667,4.917,7.44333333333,4.90633333333,5.30333333333,4.134,8.40366666667
296.71,5.69566666667,6.345,7.24433333333,5.54566666667,4.83633333333,7.464,5.116,5.58566666667,4.247,8.66333333333
297.08,5.49066666667,6.246,7.05,5.31666666667,4.83266666667,7.321,5.17166666667,5.61733333333,4.09633333333,8.36733333333
297.45,4.85866666667,5.806,6.66666666667,4.54333333333,4.34233333333,6.743,4.677,4.964,3.51033333333,7.63266666667
297.82,4.77733333333,6.01666666667,6.92233333333,4.71966666667,4.45266666667,6.541,4.453,4.882,3.62333333333,7.63733333333
298.19,4.75766666667,6.10633333333,7.05966666667,4.729,4.30533333333,6.20233333333,4.055,4.777,3.59266666667,7.30033333333
298.56,4.751,6.15966666667,6.88833333333,4.85766666667,4.20666666667,6.13033333333,3.99333333333,4.83833333333,3.517,7.14066666667
298.93,4.62533333333,6.11666666667,7.05333333333,4.94766666667,4.17166666667,6.40866666667,4.03066666667,4.96766666667,3.819,7.15433333333
299.30,4.80833333333,6.35866666667,6.99766666667,4.98633333333,4.22133333333,6.59966666667,4.295,5.29033333333,3.907,6.96633333333
299.67,4.99833333333,6.403,6.86033333333,5.09633333333,4.27966666667,6.75133333333,4.12733333333,5.325,3.855,7.013
300.04,5.09566666667,6.367,7.00233333333,5.37966666667,4.31266666667,6.73033333333,4.13133333333,5.44766666667,3.995,6.821
300.41,5.20933333333,6.44933333333,7.41766666667,5.57533333333,4.51233333333,6.99266666667,4.46533333333,5.71666666667,4.00433333333,7.01633333333
300.78,6.00933333333,7.18133333333,7.883,6.408,5.31966666667,7.89466666667,5.247,6.68566666667,4.715,7.79833333333
301.15,5.91266666667,6.647,7.443,6.18166666667,5.215,8.09166666667,5.276,6.537,4.43166666667,7.46733333333
301.52,5.99066666667,6.43666666667,7.16666666667,6.27566666667,5.36,8.29333333333,5.211,6.73333333333,4.48066666667,7.56266666667
301.89,6.12866666667,6.60433333333,7.592,6.429,5.67866666667,8.80533333333,5.17833333333,7.02933333333,4.69033333333,7.742
302.26,6.23266666667,6.50833333333,7.62466666667,6.53366666667,5.543,8.61533333333,5.04133333333,7.03533333333,4.176,7.562
302.63,5.794,6.28266666667,7.47433333333,6.195,5.25433333333,8.10133333333,4.75333333333,6.584,3.96266666667,7.36133333333
303.00,5.934,6.411,7.703,6.28566666667,5.244,8.17966666667,5.03066666667,6.68666666667,3.96433333333,7.36433333333
303.37,6.52866666667,6.66666666667,7.80733333333,6.29066666667,5.27566666667,8.44633333333,5.0,6.667,3.75966666667,7.70666666667
303.74,6.60666666667,6.63166666667,7.704,6.43233333333,5.12333333333,8.402,4.799,6.58166666667,3.60233333333,7.64133333333
304.10,6.268,6.467,7.464,6.19333333333,4.79766666667,8.22433333333,4.436,6.293,3.30233333333,7.57633333333
304.47,6.26166666667,6.60133333333,7.62,6.023,4.72766666667,8.12266666667,4.56433333333,6.29933333333,3.11866666667,7.87133333333
304.84,6.537,6.96166666667,8.124,6.54933333333,4.72433333333,8.26133333333,5.06166666667,6.27433333333,3.32466666667,7.974
305.21,6.61166666667,6.77433333333,7.81366666667,6.49866666667,4.42033333333,7.90133333333,5.19666666667,5.86033333333,3.28066666667,8.039
305.58,6.475,6.68933333333,7.737,6.298,4.468,7.66133333333,5.251,5.84366666667,3.408,8.267
305.95,7.09866666667,7.14933333333,8.47533333333,6.947,5.305,8.13466666667,5.684,6.22733333333,3.68833333333,9.044
306.32,7.371,7.599,8.99166666667,7.485,5.851,8.105,5.99033333333,6.383,3.95133333333,9.58666666667
306.69,7.04933333333,7.80133333333,8.62966666667,7.814,6.09266666667,7.865,5.97833333333,6.195,3.939,9.34366666667
307.06,6.95966666667,7.865,8.41266666667,7.77533333333,6.05466666667,7.648,5.76133333333,6.08,3.99,9.21633333333
307.43,6.87,7.837,8.54966666667,7.95166666667,6.11933333333,7.30266666667,5.76333333333,6.04333333333,4.02,8.99466666667
307.80,6.94333333333,7.70366666667,8.564,8.20233333333,6.19533333333,7.255,5.69666666667,6.30766666667,4.288,8.66366666667
308.17,6.65933333333,7.57566666667,8.24766666667,7.96666666667,6.15833333333,7.05033333333,5.29066666667,6.403,4.008,8.51666666667
308.54,6.61233333333,7.90166666667,8.481,7.83066666667,6.30466666667,7.464,5.71366666667,6.78966666667,4.21066666667,8.52866666667
308.90,6.621,7.689,8.484,7.82533333333,6.03066666667,7.473,5.64466666667,6.644,4.19066666667,8.22266666667
309.27,6.176,7.22733333333,7.917,7.359,5.25633333333,7.19466666667,5.31133333333,6.38433333333,3.85433333333,7.523
309.64,5.86,7.15866666667,7.77133333333,7.275,5.258,7.581,5.06833333333,6.28266666667,3.99133333333,7.34866666667
310.01,6.03866666667,7.23033333333,8.17966666667,7.29066666667,5.33166666667,7.957,5.372,6.35133333333,4.31166666667,7.59366666667
310.38,5.98466666667,7.31,8.10933333333,7.14433333333,5.25366666667,7.98233333333,5.52666666667,6.277,4.47366666667,7.68033333333
310.75,6.239,7.54033333333,8.44266666667,7.379,5.46066666667,8.19566666667,5.603,6.43866666667,4.71966666667,8.06266666667
311.12,6.484,8.09566666667,8.85966666667,7.57366666667,5.78533333333,8.487,5.85966666667,6.512,4.882,8.301
311.49,6.271,8.01733333333,8.751,7.46,5.58333333333,8.40766666667,5.927,6.392,4.81233333333,8.27766666667
311.85,6.03266666667,7.72133333333,8.64066666667,7.29866666667,5.48833333333,7.98366666667,5.43233333333,6.07933333333,4.43766666667,7.965
312.22,5.867,7.77533333333,8.5,7.088,5.52366666667,7.737,5.447,5.81,4.17866666667,7.737
312.59,6.16633333333,8.062,8.932,7.3,5.961,7.82766666667,5.57,6.078,4.34866666667,8.111
312.96,6.33566666667,8.11033333333,8.97233333333,7.158,5.955,7.489,5.955,6.25566666667,4.21066666667,8.05
313.33,6.04266666667,7.92533333333,8.94433333333,6.729,5.73066666667,7.031,5.67833333333,5.96966666667,3.59866666667,7.71733333333
313.70,5.96533333333,7.95733333333,9.31033333333,6.58233333333,5.651,6.87466666667,5.49966666667,6.03,3.21533333333,7.578
