wavelength,Back_SicOlif,Belly_SicOlif,Breast_SicOlif,Crissum_SicOlif,Crown_SicOlif,DorTail_SicOlif,Rump_SicOlif,Throat_SicOlif,WingTip_SicOlif
260.64,0.818533333333,0.782433333335,-0.401000000001,1.2914,-0.732866666667,3.332,0.367170370371,0.616733333333,3.33466666667
261.01,1.37066666667,1.3856,0.328999999999,1.801,-0.00813333333326,4.05146666667,1.16045185185,1.2364,3.89396666667
261.39,1.60106666667,1.61503333333,0.535600000001,1.97113333333,0.165666666667,4.2236,1.39241481481,1.6122,4.00123333333
261.76,2.02846666667,1.92553333333,0.995866666668,2.21186666667,0.521933333333,4.47733333333,1.70762962963,1.90986666667,4.222
262.13,2.00766666667,1.7674,0.809733333333,1.99593333333,0.4982,4.1636,1.46659259259,1.8148,3.83906666667
262.51,1.31013333333,0.803433333333,-0.0742666666672,1.0906,-0.364599999999,3.37846666667,0.746029629629,0.9906,3.06556666667
262.88,0.639400000001,0.121466666667,-0.875400000001,0.450066666667,-1.08966666667,2.5046,0.173503703704,0.3038,2.40243333333
263.25,0.846733333333,0.255900000001,-0.551133333333,0.866333333333,-0.677199999999,2.71706666667,0.615614814815,0.866200000001,2.6639
263.63,0.296866666668,-0.3821,-1.14393333333,0.0828666666681,-1.1832,1.99513333333,0.0081703703704,0.297066666665,1.98643333333
264.00,0.261933333333,-0.242899999999,-1.11433333333,0.247533333334,-1.29993333333,1.77626666667,-0.236007407407,0.328600000001,1.8451
264.37,0.562066666667,0.0945999999994,-0.557066666667,0.552133333335,-1.0148,2.30346666667,-0.156896296298,0.800933333334,2.00496666667
264.75,-0.198466666667,-0.887966666667,-1.36893333333,-0.269800000001,-1.97966666667,1.60813333333,-1.02,0.142600000003,1.27736666667
265.12,-1.13846666667,-1.92063333333,-2.6616,-1.21546666667,-3.08206666667,0.374333333333,-2.20454814815,-1.04633333333,0.148733333333
265.49,-1.89973333333,-2.538,-3.56646666667,-2.00106666667,-3.72846666667,-0.162133333333,-2.67134074074,-2.3354,-0.676366666667
265.87,-1.27573333333,-1.9038,-3.31873333333,-1.48593333333,-3.1476,0.376266666666,-2.29008148148,-2.00386666667,-0.2031
266.24,-1.79606666667,-2.15016666667,-3.57326666667,-1.568,-3.40693333333,0.422866666666,-2.3325037037,-2.37566666667,-0.394466666665
266.61,-0.769866666665,-0.645399999999,-2.34146666667,-0.1992,-1.9022,1.85686666667,-0.871577777778,-1.1006,0.896666666667
266.98,0.065466666666,0.237566666667,-1.26886666667,0.436000000001,-1.234,2.73806666667,0.0616074074073,-0.314066666667,1.55673333333
267.36,0.344733333333,0.776333333333,-1.14853333333,0.561733333333,-1.1274,2.7782,0.303555555556,-0.161733333332,1.5188
267.73,0.884,1.4794,-0.605533333333,1.11313333333,-0.626133333334,3.24933333333,0.917185185185,0.446133333333,2.21003333333
268.10,1.39313333333,1.8902,-0.247533333333,1.56886666667,-0.0678666666664,3.67646666667,1.38571111111,0.886133333334,2.77446666667
268.48,1.31426666667,1.64393333333,-0.339599999999,1.49593333333,-0.260466666667,3.41426666667,1.33938518519,0.990800000001,2.8083
268.85,1.70666666667,2.04656666667,0.0779333333327,1.8356,0.1874,3.58913333333,1.78662962963,1.2926,2.96633333333
269.22,1.64446666667,2.0181,0.388933333334,1.84086666667,0.177133333333,3.72813333333,1.87181481482,1.50586666667,3.1272
269.59,1.82813333333,2.0514,0.5218,1.97066666667,0.1802,3.7988,1.65497777778,1.64406666666,3.3259
269.97,1.90113333333,2.072,0.536866666667,1.9158,0.110333333333,3.78366666667,1.46438518519,1.6362,3.3462
270.34,2.77813333333,2.89493333333,1.3836,2.54086666667,1.00266666667,4.50326666667,2.15826666667,2.50853333333,4.37193333333
270.71,3.19066666667,3.1261,1.66853333333,2.89106666666,1.3688,4.68493333334,2.20027407407,2.74826666667,4.71096666667
271.09,2.8644,2.98923333333,1.3158,2.83413333333,1.28213333333,4.49046666667,1.82071851852,2.55066666667,4.66773333333
271.46,1.9406,2.043,0.409200000001,1.94066666667,0.402666666667,3.6964,0.872451851852,1.66013333333,4.05436666667
271.83,1.92646666667,1.95063333333,0.479333333333,1.91666666667,0.4632,3.7754,0.871962962963,1.66253333333,4.11803333333
272.20,1.60786666667,1.58753333333,0.172333333333,1.53906666667,0.147333333334,3.59833333333,0.562851851851,1.401,3.9617
272.58,1.3952,1.28043333333,-0.225866666666,1.30653333333,0.1008,3.19293333333,0.223444444445,0.982866666667,3.73343333333
272.95,1.01433333333,1.00526666667,-0.750866666667,1.1534,-0.278533333333,3.0488,-0.188318518517,0.605466666667,3.6726
273.32,1.69073333333,1.53426666667,-0.282933333333,1.60653333333,0.243666666667,3.541,0.159414814815,1.08906666667,4.13353333333
273.69,1.92153333333,1.79913333333,-0.0665333333334,1.7552,0.444866666667,3.7192,0.370822222223,1.37086666667,4.34543333333
274.06,1.44006666667,1.49696666667,-0.656733333333,1.4462,0.0462666666667,3.27166666667,-0.0026592592592,0.995866666667,3.92383333333
274.44,0.792400000001,0.926033333333,-1.478,0.6414,-0.776800000001,2.59753333333,-0.708355555554,0.330066666666,3.17756666667
274.81,0.144800000001,0.4135,-1.93686666667,-0.106266666666,-1.538,1.94666666667,-1.27154074074,-0.109333333334,2.4036
275.18,0.141400000001,0.415833333334,-1.89673333333,-0.2138,-1.48246666667,2.1598,-1.1046,0.0921999999993,2.41616666667
275.55,0.692133333333,0.996266666666,-1.30393333333,0.408,-1.02306666667,2.83513333333,-0.570348148148,0.638666666667,2.78323333333
275.93,0.667066666667,0.756433333334,-1.55066666667,0.364333333331,-1.31693333333,2.70933333333,-0.887096296298,0.6328,2.57016666667
276.30,0.624066666667,0.756700000001,-1.60046666667,0.352133333333,-1.4472,2.5384,-1.01088888889,0.474199999999,2.27513333333
276.67,1.01706666667,1.39473333333,-1.09453333333,0.751999999999,-0.988666666668,3.22733333333,-0.41008888889,0.999466666667,2.67483333333
277.04,0.9544,1.33023333333,-0.926,0.6196,-0.997266666668,3.06626666667,-0.44511851852,1.12886666667,2.41283333333
277.41,0.703266666665,0.956166666666,-1.35973333333,0.312133333333,-1.26313333333,2.8238,-0.776585185186,0.760666666667,2.1405
277.79,0.917933333334,1.1088,-1.2312,0.486,-1.1628,2.9052,-0.655607407407,0.8136,2.3111
278.16,1.1566,1.36503333333,-0.657333333333,0.772200000001,-0.8836,3.20046666667,-0.273037037038,1.16033333333,2.6975
278.53,1.55306666667,1.7765,-0.0673333333326,1.38993333333,-0.361666666667,3.73746666667,0.10911851852,1.62393333333,2.9416
278.90,1.66946666667,1.65863333333,-0.100266666666,1.37206666667,-0.3942,3.89393333333,0.181222222221,1.72673333333,3.1739
279.27,1.96926666667,1.84933333333,0.395333333332,1.6906,-0.0917999999999,3.91753333333,0.370940740741,2.00466666667,3.33513333333
279.64,2.3644,2.17553333333,0.773133333333,2.1126,0.3846,4.34766666667,0.783207407407,2.41346666667,3.82476666667
280.02,2.78006666667,2.80576666667,1.31146666667,2.5444,1.04513333333,4.9386,1.38511111111,2.8688,4.28966666667
280.39,3.33513333333,3.17963333333,1.92166666667,3.051,1.63086666667,5.44706666667,2.03819259259,3.4152,4.77366666667
280.76,3.19626666667,2.7457,1.60626666667,2.92533333333,1.37453333333,5.33453333333,1.73100740741,3.05586666667,4.44986666667
281.13,3.82533333333,3.34753333333,2.17193333333,3.60206666667,2.14046666667,6.035,2.19928148148,3.80966666667,5.19873333333
281.50,4.16746666667,3.87716666667,2.66246666667,4.2006,2.72593333333,6.55786666667,2.87092592593,4.37286666666,5.66183333333
281.87,3.9506,3.64116666667,2.454,4.05646666667,2.63073333333,6.43973333334,2.6979037037,4.20086666667,5.4853
282.25,4.1074,3.6655,2.6372,4.272,2.672,6.52513333333,2.85579259259,4.17106666667,5.6382
282.62,4.42186666666,3.88616666667,3.05973333333,4.653,2.99773333334,6.70626666667,3.21105185185,4.45566666667,6.083
282.99,4.579,4.2395,3.52026666667,5.11933333333,3.44386666667,7.08686666667,3.58978518519,4.6364,6.32423333333
283.36,4.60533333333,4.26653333333,3.29733333333,5.0968,3.33193333333,7.28066666667,3.56814814815,4.55733333333,6.45983333333
283.73,4.71286666667,4.34106666667,3.3656,5.15933333333,3.46886666667,7.2602,3.58014074074,4.7644,6.48213333333
284.10,4.94913333333,4.51976666667,3.6484,5.3686,3.65346666667,7.32693333333,3.80113333333,4.9988,6.65673333333
284.47,4.43813333333,4.16393333333,3.2066,4.93793333333,3.20413333333,6.942,3.27788148148,4.61693333333,6.21623333333
284.85,4.44373333333,4.278,3.33206666667,4.89246666667,3.109,6.85913333333,3.2501037037,4.67153333333,6.28366666667
285.22,4.60746666667,4.4869,3.50546666667,5.00006666667,3.15426666667,7.0088,3.53208888889,4.7086,6.41766666667
285.59,4.4632,4.4058,3.32086666667,4.88673333333,2.9042,6.76126666667,3.39107407407,4.5534,6.3005
285.96,4.68386666667,4.73396666667,3.63046666667,5.1896,3.17806666667,6.96606666667,3.70922962963,4.8946,6.55893333333
286.33,4.602,4.69833333333,3.5446,5.0618,3.16146666667,6.96213333333,3.64381481481,4.97,6.37216666667
286.70,4.3818,4.5676,3.2732,4.83646666667,2.8404,6.78253333333,3.34879259259,4.7578,6.0874
287.07,4.29066666667,4.5402,3.0984,4.71453333333,2.61086666667,6.56786666667,3.14077037037,4.63313333333,5.9158
287.44,4.26153333333,4.50483333333,3.11966666667,4.7788,2.5784,6.42033333333,3.12903703704,4.6468,5.73486666667
287.82,4.25153333333,4.5266,3.20893333333,4.7224,2.4854,6.44006666667,3.21962962963,4.49126666667,5.79683333333
288.19,4.04973333333,4.43826666667,3.1308,4.71293333333,2.34533333333,6.2662,3.11402222222,4.37473333333,5.70426666667
288.56,4.27393333333,4.60343333333,3.2932,4.8414,2.35926666667,6.3114,3.32740740741,4.48393333333,5.8859
288.93,4.5822,4.98766666667,3.75113333333,5.3078,2.8326,6.66893333333,3.76696296296,4.919,6.13436666667
289.30,4.61613333333,5.04446666667,3.7774,5.30793333333,2.98866666667,6.6214,3.80418518519,4.94846666667,6.0258
289.67,4.80213333333,5.33746666667,4.2168,5.4918,3.339,6.91846666666,3.95708888889,5.15586666667,6.12336666667
290.04,4.7586,5.35266666667,4.37706666667,5.53113333333,3.2868,6.90286666667,4.01837037037,5.20613333333,6.0965
290.41,4.47246666667,5.09956666667,4.21773333334,5.26233333333,3.09333333333,6.57786666667,3.74848888889,4.996,5.9065
290.78,4.5116,5.05423333333,4.2624,5.31366666667,3.211,6.486,3.80831851852,5.03713333333,5.99123333333
291.15,4.758,5.20326666667,4.41273333333,5.54646666667,3.43546666667,6.52353333334,3.99808888889,5.26453333333,6.18493333333
291.52,4.52793333333,5.10353333333,4.26386666667,5.28326666667,3.3082,6.33226666667,3.79702222222,5.09666666667,5.97276666667
291.89,4.50426666667,5.11336666667,4.15673333333,5.34486666667,3.3598,6.25686666667,3.76307407407,5.186,5.89763333333
292.26,4.3308,4.87393333334,3.80273333333,5.15766666667,3.08106666667,5.97986666667,3.42891851852,4.8422,5.59106666667
292.64,4.38666666667,4.9966,3.87426666667,5.39733333333,3.414,6.2182,3.51118518519,5.00833333333,5.78063333333
293.01,4.37233333333,5.0205,3.759,5.30786666667,3.32373333334,6.1352,3.46997777778,4.95686666667,5.73123333333
293.38,4.06733333334,4.83783333333,3.60206666667,5.1766,2.97526666667,5.83246666667,3.18951111111,4.68226666667,5.4766
293.75,3.6406,4.26286666667,2.93866666667,4.80266666667,2.4716,5.299,2.73917037037,4.16606666666,5.1175
294.12,3.4752,4.076,2.66526666667,4.60953333333,2.3312,5.15493333333,2.44386666667,3.9966,4.92183333333
294.49,3.78386666667,4.4068,2.8214,4.85726666666,2.44393333333,5.3976,2.6676962963,4.2368,5.2276
294.86,4.0786,4.7761,3.1788,5.17833333333,2.70613333333,5.74633333333,3.03186666667,4.51726666667,5.40786666667
295.23,4.11826666667,4.88553333333,3.14393333333,5.19086666667,2.71693333333,5.9376,2.98337777778,4.7072,5.43413333333
295.60,4.37946666667,5.2132,3.45306666667,5.49886666667,2.87973333333,6.15626666667,3.20356296296,5.05133333333,5.7583
295.97,3.99766666667,4.9438,3.191,5.13753333333,2.41006666667,5.68933333333,2.7438,4.68406666667,5.31
296.34,4.25366666667,5.3283,3.61206666667,5.35326666667,2.77406666667,6.05966666667,3.22244444445,5.0382,5.6206
296.71,4.3692,5.61346666667,3.83486666667,5.50586666667,2.83206666666,6.0828,3.46277037037,5.28013333333,5.83646666667
297.08,4.1524,5.43796666667,3.6776,5.3854,2.5946,5.83873333333,3.3022,5.13013333333,5.63173333333
297.45,4.1224,5.40346666667,3.6264,5.33186666667,2.43826666667,5.761,3.26758518519,5.17646666667,5.55966666667
297.82,4.44326666667,5.8375,3.92573333333,5.5118,2.58253333333,5.94493333333,3.52888148148,5.54013333333,5.80676666667
298.19,4.47906666667,5.90513333333,3.924,5.468,2.5454,5.94753333333,3.52348148148,5.4662,5.7825
298.56,4.53633333333,6.0211,3.994,5.6086,2.719,5.925,3.61412592593,5.49846666667,5.83796666667
298.93,4.49073333333,6.10586666667,3.9688,5.52733333334,2.64353333333,5.82533333333,3.61180740741,5.5904,5.82973333333
299.30,4.32506666667,5.98453333333,4.05453333333,5.4542,2.50293333333,5.58393333333,3.58044444444,5.42073333333,5.67743333333
299.67,4.22073333333,5.86356666667,3.99073333333,5.31133333333,2.40553333333,5.3402,3.56159259259,5.1448,5.48
300.04,4.53253333333,6.2479,4.40946666667,5.58073333333,2.79346666667,5.68406666667,4.08251851852,5.4954,5.86063333333
300.41,4.49533333333,6.21626666667,4.3404,5.50766666667,2.62793333333,5.50973333333,3.95348888889,5.46013333333,5.7112
300.78,4.41886666667,6.08456666667,4.3976,5.39566666667,2.54846666667,5.38933333333,3.86534814815,5.32306666667,5.37
301.15,4.6402,6.3315,4.59186666667,5.50766666667,2.7516,5.5692,4.14893333333,5.4266,5.6085
301.52,4.7534,6.44343333333,4.77113333333,5.63073333333,2.98513333333,5.7156,4.28117037037,5.45433333333,5.83726666667
301.89,4.70173333333,6.46636666667,4.97106666667,5.81893333333,3.1552,5.81666666667,4.36712592593,5.46513333333,5.69103333333
302.26,5.09546666667,6.84073333333,5.3566,6.27826666667,3.65133333333,6.13766666666,4.73328148148,5.98593333333,6.01166666667
302.63,5.29733333334,7.1172,5.63253333333,6.58026666667,3.92146666667,6.529,5.0011037037,6.40473333334,6.24286666667
303.00,5.11886666667,6.96433333333,5.45413333333,6.45573333333,3.89066666667,6.37566666667,4.69221481481,6.2026,5.99373333333
303.37,5.42853333334,7.39546666667,5.63893333333,6.70433333333,4.23693333333,6.8106,4.98972592593,6.45633333333,6.3199
303.74,5.34033333333,7.37056666667,5.49266666667,6.69106666667,4.18406666667,6.79906666667,4.93496296296,6.4702,6.26943333333
304.10,5.28826666667,7.1084,5.1204,6.57386666667,4.01813333333,6.56286666667,4.62425185185,6.20066666666,5.9763
304.47,5.2972,7.13323333333,5.05273333333,6.67333333333,4.073,6.5894,4.51438518518,6.27026666667,5.91476666667
304.84,5.7626,7.61826666667,5.31173333333,7.12866666667,4.529,7.1154,4.87445925926,6.72173333333,6.4014
305.21,5.88506666667,7.94573333333,5.36746666666,7.3816,4.65466666667,7.1464,4.84571851852,6.93326666667,6.4647
305.58,6.0952,8.13536666667,5.41246666667,7.5718,4.6942,7.2536,4.94136296296,7.0892,6.50873333333
305.95,5.73826666667,7.80136666667,4.938,7.09033333333,4.16946666667,6.7704,4.48620740741,6.80873333333,6.234
306.32,6.01173333333,8.11876666667,5.23946666667,7.2584,4.33146666667,7.04153333333,4.7597037037,6.96933333333,6.46676666667
306.69,5.79513333333,7.98643333333,5.13906666667,6.90506666667,3.95186666667,6.69626666667,4.50933333333,6.7278,6.08206666667
307.06,5.6092,7.89073333333,5.08953333333,6.78006666667,3.744,6.52126666667,4.4225037037,6.5986,5.9304
307.43,5.2712,7.4656,4.90213333333,6.46406666667,3.36713333333,6.12206666667,4.1160962963,6.47086666667,5.5413
307.80,5.33773333333,7.5744,4.99273333333,6.55166666667,3.44953333333,6.2864,4.12277037037,6.59586666667,5.56683333333
308.17,5.0828,7.5128,4.95713333333,6.40913333333,3.3756,6.2036,3.95842962963,6.57366666667,5.468
308.54,4.87406666667,7.437,4.93393333333,6.31886666667,3.1712,6.02646666667,3.88584444444,6.35733333333,5.31893333333
308.90,4.25046666667,6.84753333333,4.48106666667,5.69653333333,2.55113333333,5.26233333333,3.26561481482,5.8128,4.72523333333
309.27,4.12993333333,6.59473333334,4.44573333333,5.5012,2.49273333333,5.21126666667,3.15874814815,5.76306666667,4.60266666667
309.64,3.7284,6.23283333333,4.22913333333,5.02953333333,2.16113333333,4.78966666667,2.78890370371,5.447,4.20306666667
310.01,3.9536,6.54743333333,4.4842,5.32393333333,2.47486666666,4.95346666667,3.03037037037,5.77466666667,4.45073333333
310.38,3.6184,6.313,4.26233333333,5.16506666667,2.19266666667,4.65853333333,2.74176296296,5.59553333333,4.14116666667
310.75,3.66326666667,6.44513333333,4.288,5.2214,2.2516,4.65506666667,2.81231851852,5.49486666667,4.10716666667
311.12,4.01913333334,6.7816,4.53093333333,5.5564,2.49893333333,4.95466666667,3.15541481482,5.7724,4.36926666667
311.49,4.2348,7.0682,4.63313333333,5.79173333333,2.7412,5.0876,3.29199259259,5.88066666667,4.49456666667
311.85,4.32406666667,7.20273333333,4.8292,5.9046,2.81013333333,5.10493333333,3.3327037037,5.92513333333,4.62196666667
312.22,4.50386666667,7.4909,5.1134,6.12473333333,2.91586666666,5.31946666667,3.48974074074,6.13686666667,4.74206666667
312.59,4.65206666667,7.59016666667,5.20033333333,6.2146,3.0322,5.40966666667,3.61485185185,6.36466666666,4.8782
312.96,4.7902,7.78093333333,5.37446666667,6.45413333333,3.21646666667,5.5478,3.75976296296,6.48786666667,4.96636666667
313.33,4.9558,7.89566666667,5.48093333333,6.58546666667,3.2594,5.46473333333,3.82677777778,6.51866666667,5.0073
313.70,5.0494,8.05406666667,5.55706666667,6.89193333333,3.34893333333,5.55166666667,3.89937777778,6.6852,5.09086666667
314.07,5.07073333334,8.10956666667,5.7112,6.98773333333,3.3894,5.66173333333,3.83707407408,6.7104,5.0044
314.43,5.17626666667,8.20066666667,5.80206666667,6.97353333333,3.46053333333,5.72233333333,3.80518518519,6.80653333333,5.10436666667
314.80,4.94413333333,7.92713333333,5.60693333333,6.8522,3.30133333333,5.6068,3.5453037037,6.79233333333,5.03706666667
315.17,4.6922,7.77816666667,5.32653333333,6.6154,3.04186666667,5.37146666667,3.25147407407,6.726,4.84076666667
315.54,4.58626666666,7.63013333333,5.2046,6.44153333333,2.71793333333,5.25713333333,3.11497037037,6.6098,4.77446666667
315.91,4.48073333333,7.4973,4.9646,6.2492,2.60326666667,5.16173333333,3.00547407407,6.62386666667,4.6586
316.28,4.54833333333,7.60896666666,5.0114,6.35513333333,2.681,5.09346666667,3.05334814815,6.671,4.7378
316.64,4.45326666667,7.67293333333,4.97746666667,6.28426666667,2.60233333333,5.0278,2.90833333333,6.68206666667,4.7536
317.01,4.25726666667,7.5939,4.63826666667,6.08533333333,2.31046666667,4.86953333333,2.72243703704,6.5918,4.58426666667
317.38,3.9742,7.55153333333,4.52693333333,6.0226,2.0462,4.87013333333,2.68107407407,6.54626666667,4.50566666667
317.75,4.39686666667,8.0686,4.89933333333,6.4076,2.52013333333,5.32613333333,3.14472592593,6.99973333333,4.86476666667
