wavelength,Back_SpoTorm,Belly_SpoTorm,Breast_SpoTorm,Crissum_SpoTorm,Crown_SpoTorm,DorTail_SpoTorm,Patch10_SpoTorm,Patch11_SpoTorm,Rump_SpoTorm,Throat_SpoTorm,WingTip_SpoTorm
558.87,6.098,42.9335,5.34683333333,32.4168333333,4.80066666667,7.00966666667,37.9781666666,31.691,22.5515416667,37.34575,8.59441666666
559.21,6.12783333333,42.9936666667,5.37033333333,32.4805,4.85583333333,7.04591666667,37.9670833333,31.73225,22.6237083334,37.4000833333,8.61300000001
559.55,6.16516666667,43.1065,5.42083333334,32.5743333333,4.88641666667,7.111,38.0015833333,31.7989166667,22.7142361111,37.4604166666,8.66533333333
559.89,6.18091666667,43.2215,5.44666666666,32.666,4.92775,7.16075,38.0423333333,31.8415,22.7984027778,37.5214166667,8.704
560.23,6.1705,43.2451666667,5.448,32.6966666667,4.93391666667,7.17066666667,38.04925,31.8326666666,22.8323472222,37.5405833333,8.73000000001
560.58,6.15733333333,43.2946666667,5.44275,32.747,4.92766666667,7.16833333333,38.049,31.86575,22.8944305555,37.5700833333,8.72566666668
560.92,6.12075,43.3020833333,5.39675,32.78675,4.85916666667,7.1195,38.0569166667,31.84275,22.9112777778,37.5745,8.72033333333
561.26,6.09175,43.3223333334,5.39933333333,32.8221666667,4.84625,7.09191666667,38.0293333333,31.8235833333,22.9197916667,37.5816666667,8.71741666667
561.60,6.05091666666,43.3493333334,5.35441666667,32.86025,4.80158333333,7.071,38.03025,31.821,22.9495416667,37.6065833333,8.67508333333
561.94,6.03458333333,43.3863333334,5.34608333333,32.8899166667,4.80008333333,7.052,38.02925,31.8199166667,22.9473472222,37.6250833333,8.66225
562.28,6.0475,43.4424166667,5.37025,32.9455833333,4.80566666667,7.07925,38.0356666667,31.8286666667,22.9759166667,37.6200833333,8.66183333334
562.62,6.057,43.5006666667,5.36458333333,33.006,4.81875,7.09033333333,38.0831666667,31.8686666667,23.0421666667,37.6688333333,8.68216666667
562.96,6.06483333333,43.5509166667,5.37541666667,33.0496666667,4.80333333333,7.09316666667,38.10825,31.8576666667,23.0753333333,37.6905833333,8.70416666668
563.30,6.003,43.5259166667,5.30675,33.0125,4.73933333333,7.03225,38.0359166667,31.7605,23.0516944444,37.628,8.62349999999
563.64,5.98825,43.5329166667,5.26283333334,33.0395833334,4.70391666667,7.00275,38.0473333333,31.7735,23.0588472222,37.6185,8.59583333333
563.99,5.96908333333,43.586,5.23925,33.0908333333,4.68566666667,7.003,38.02175,31.7675833333,23.0674444444,37.6411666667,8.55666666666
564.33,5.95158333333,43.5690833333,5.22,33.0598333333,4.66433333333,6.983,37.9896666667,31.7000833333,23.0596527778,37.6033333333,8.53775
564.67,6.01491666667,43.6885,5.28666666666,33.14925,4.74508333333,7.06108333333,38.06475,31.7753333333,23.1716666667,37.6720833333,8.59441666667
565.01,6.04983333334,43.7634166667,5.30775,33.21225,4.76141666667,7.10291666667,38.1146666666,31.7888333333,23.2509305555,37.711,8.64599999999
565.35,6.05008333333,43.7890833333,5.30375,33.2145833333,4.7875,7.07041666667,38.0793333333,31.7711666667,23.2715,37.71375,8.65216666666
565.69,6.027,43.8361666667,5.27866666666,33.2520833333,4.75233333333,7.05975,38.0710833333,31.7569166667,23.3094305555,37.723,8.64216666666
566.03,6.02,43.8679166667,5.2695,33.2928333333,4.73266666667,7.06775,38.073,31.7505,23.3361805556,37.73225,8.64508333333
566.37,6.006,43.8751666667,5.26983333333,33.29625,4.73325,7.06158333333,38.0239166666,31.7190833333,23.3343333333,37.6971666667,8.62133333334
566.71,5.99616666667,43.917,5.26,33.3464166667,4.74941666667,7.07791666667,38.0338333333,31.7225833334,23.3664444444,37.7108333333,8.62558333333
567.05,6.02725,43.9425833333,5.30875,33.4160833334,4.78691666667,7.11375,38.0521666667,31.7444166667,23.4207083333,37.7524166666,8.69074999999
567.39,6.01308333333,43.9521666667,5.31308333333,33.4315,4.79091666667,7.1155,38.0099166666,31.69375,23.4325555556,37.734,8.68199999999
567.73,6.02433333333,44.03975,5.33391666666,33.5215833333,4.8055,7.10425,38.0615833334,31.7699166667,23.5159166667,37.781,8.7325
568.07,6.01625,44.0749166666,5.29716666667,33.5953333333,4.78508333333,7.11875,38.03225,31.781,23.53125,37.791,8.72525
568.41,6.0155,44.0641666667,5.286,33.6335,4.77383333333,7.13383333333,37.9873333334,31.7609166667,23.5454722222,37.75875,8.73033333332
568.75,6.00041666667,44.10475,5.30683333333,33.7100833333,4.78166666667,7.144,38.0125833333,31.8013333333,23.5915416667,37.7823333333,8.73433333333
569.09,6.03858333333,44.1796666667,5.35633333333,33.7956666667,4.82583333333,7.215,38.0743333333,31.8244166667,23.6608888889,37.787,8.78700000001
569.43,6.03658333333,44.1879166667,5.35241666667,33.8314166667,4.84241666666,7.21266666667,38.0974166667,31.8326666667,23.7094722222,37.7774166667,8.78675000001
569.77,6.04425,44.2365833333,5.33641666667,33.85475,4.86708333333,7.19733333334,38.1130833334,31.82925,23.7502916666,37.7941666666,8.81266666666
570.11,6.054,44.2980833333,5.32291666667,33.928,4.85225,7.19716666667,38.1615833334,31.8325833333,23.8014722222,37.8455,8.83650000001
570.45,6.00966666667,44.3158333333,5.28416666667,33.93525,4.77816666667,7.14966666666,38.119,31.809,23.7990972222,37.8274166667,8.79691666666
570.79,6.01166666667,44.3951666667,5.27883333333,34.00725,4.78308333333,7.15366666667,38.16825,31.8540833333,23.8619583333,37.8564166666,8.80950000001
571.13,6.02266666667,44.462,5.28608333333,34.0785,4.77966666667,7.17075,38.2155,31.8981666667,23.9253333333,37.8999166667,8.84033333333
571.47,6.03125,44.4390833333,5.29375,34.0694166666,4.76875,7.18158333333,38.15925,31.8590833333,23.9212777778,37.8681666667,8.83099999999
571.81,6.04725,44.4941666667,5.33791666667,34.1268333333,4.79575,7.19025,38.1894166667,31.8735833333,23.9850694445,37.89725,8.85241666667
572.15,6.02575,44.474,5.32666666666,34.1330833334,4.79016666667,7.15766666667,38.1666666667,31.832,23.9882222223,37.8744166666,8.84975000001
572.49,6.02483333333,44.4856666666,5.30633333334,34.121,4.78408333333,7.14125,38.1273333333,31.79775,23.979625,37.8555,8.84358333334
572.83,6.035,44.5293333333,5.32141666667,34.1683333333,4.7605,7.121,38.1258333334,31.8214166667,23.9976666667,37.8955,8.8225
573.17,6.05791666666,44.59625,5.3685,34.2533333333,4.78216666667,7.14658333333,38.1191666667,31.8453333333,24.0564027778,37.9516666667,8.87083333333
573.51,6.046,44.6563333333,5.36466666667,34.3165833333,4.74733333333,7.13666666666,38.1424166667,31.8734166667,24.1066666667,37.9956666666,8.86575
573.85,6.08533333333,44.7290833333,5.391,34.3930833333,4.78083333333,7.19316666667,38.1825833333,31.8951666666,24.1806944444,38.05525,8.90974999999
574.19,6.11825,44.7816666666,5.41658333333,34.4460833334,4.8335,7.22283333333,38.2328333333,31.9081666667,24.2681805555,38.08275,8.97325000001
574.53,6.11541666667,44.8131666667,5.41241666667,34.4688333333,4.82475,7.21125,38.2169166667,31.9023333333,24.285,38.1006666666,8.95275000001
574.87,6.11925,44.8443333334,5.40325,34.4886666667,4.818,7.20233333333,38.2011666666,31.89725,24.2766527778,38.0903333333,8.97100000001
575.21,6.10666666667,44.90575,5.38275,34.5676666666,4.81441666667,7.19825,38.2601666667,31.9069166667,24.3287777778,38.1221666667,8.96183333333
575.55,6.0845,44.9073333333,5.36516666667,34.5783333333,4.78975,7.15533333333,38.243,31.8895833333,24.3488611111,38.1145833333,8.95375
575.89,6.12141666667,45.0594166667,5.4025,34.6955833334,4.80583333334,7.20341666667,38.33725,31.9479166667,24.4378333333,38.22725,8.97449999999
576.22,6.13916666667,45.1710833333,5.41666666667,34.8413333334,4.81675,7.22433333333,38.4159166667,32.0198333333,24.5385694444,38.3103333333,8.97799999999
576.56,6.08116666667,45.2075,5.35375,34.8649166667,4.77208333333,7.20333333333,38.40575,32.0121666667,24.5590416667,38.3150833333,8.95141666667
576.90,6.1015,45.2563333333,5.35766666667,34.9184166667,4.77816666667,7.224,38.4606666667,32.0509166667,24.603,38.3439166667,8.94983333333
577.24,6.08258333334,45.2610833333,5.34883333333,34.9835,4.78808333333,7.21441666667,38.4635,32.0411666666,24.6365416667,38.3411666666,8.934
577.58,6.04925,45.32725,5.36283333333,35.037,4.7785,7.18141666667,38.4586666667,32.0798333333,24.6646111111,38.3544166667,8.94183333334
577.92,6.09041666666,45.3999166667,5.43391666667,35.1529166667,4.82466666667,7.22533333333,38.4901666667,32.1278333333,24.7404027778,38.4005833333,8.97416666667
578.26,6.07508333333,45.45175,5.43158333333,35.21975,4.84166666667,7.23083333333,38.5218333334,32.1568333333,24.7827361111,38.4355,8.997
578.60,6.03291666667,45.4943333333,5.42033333333,35.2938333334,4.83883333333,7.22091666667,38.5745,32.1735833333,24.8617777778,38.4555833333,8.92008333334
578.94,6.04558333333,45.5274166667,5.44058333333,35.3074166667,4.86166666667,7.22091666667,38.5923333333,32.1903333333,24.9031111111,38.50225,8.94341666666
579.28,6.1255,45.6324166667,5.51058333333,35.4445833333,4.94433333333,7.31033333333,38.6489166667,32.2668333333,24.9891805555,38.5766666666,8.99916666666
579.61,6.08283333333,45.642,5.48558333333,35.4855833333,4.92008333334,7.26258333333,38.6375,32.3056666667,25.02575,38.5679166666,8.98991666666
579.95,6.08383333333,45.6600833333,5.465,35.5074166667,4.89616666666,7.24425,38.587,32.29975,25.0613333333,38.5686666667,8.99616666666
580.29,6.13233333333,45.7394166667,5.51075,35.6351666667,4.93058333333,7.27191666667,38.641,32.3436666667,25.161,38.6380833333,9.07074999999
580.63,6.104,45.7440833333,5.47216666667,35.6376666667,4.90616666667,7.2445,38.6243333333,32.30325,25.1540555556,38.6226666666,9.05233333333
580.97,6.149,45.7959166667,5.52866666667,35.7073333333,4.94291666667,7.29308333333,38.6326666667,32.3483333333,25.1910277778,38.7073333333,9.10524999999
581.31,6.16816666666,45.7808333334,5.53566666667,35.7195833333,4.96391666666,7.329,38.6193333333,32.3555833333,25.2195972222,38.7175,9.10383333334
581.65,6.10958333333,45.8215833333,5.46766666667,35.7595833334,4.87425,7.26191666667,38.6435833334,32.3974166667,25.2098888889,38.78225,9.04383333333
581.98,6.0795,45.8404166667,5.43433333333,35.80475,4.81691666666,7.24925,38.624,32.387,25.2393333334,38.74575,8.98516666667
582.32,6.1485,45.9056666667,5.48916666666,35.8924166667,4.8415,7.274,38.6163333333,32.4128333333,25.2987638889,38.82975,9.06783333332
582.66,6.16475,46.0634166666,5.50691666667,36.0475,4.85108333333,7.29358333333,38.6894166667,32.47475,25.3821666667,38.8948333333,9.10024999999
583.00,6.11433333333,46.09225,5.45166666667,36.0475,4.79225,7.25441666667,38.6830833333,32.4484166667,25.4144583333,38.8896666667,9.0735
583.34,6.13725,46.06825,5.47125,36.0228333333,4.80883333333,7.29633333333,38.63625,32.4035833333,25.4229166667,38.8525,9.08250000001
583.68,6.1185,46.082,5.46816666666,36.063,4.80516666667,7.28583333333,38.6416666666,32.38375,25.4411527777,38.8458333333,9.08675
584.01,6.11208333333,46.04575,5.4475,36.0631666667,4.80833333333,7.29391666667,38.5839166666,32.3613333334,25.4434166667,38.7645,9.0925
584.35,6.16966666666,46.1831666667,5.46466666667,36.1865,4.83333333333,7.33733333333,38.6345,32.4088333333,25.56325,38.8384166667,9.09558333334
584.69,6.17833333333,46.2281666666,5.43716666667,36.2365,4.82516666666,7.31741666667,38.6305833333,32.3844166666,25.6239722222,38.8153333333,9.071
585.03,6.19008333333,46.227,5.43541666667,36.285,4.82391666667,7.32133333333,38.6128333333,32.36325,25.6717361111,38.8079166667,9.06741666667
585.37,6.20241666667,46.19775,5.43033333333,36.2991666667,4.82016666667,7.35383333333,38.5396666666,32.2820833334,25.6675277778,38.7335833333,9.03625
585.70,6.22666666667,46.2455833333,5.445,36.3461666666,4.82925,7.34041666666,38.5391666667,32.2464166666,25.6959305555,38.7751666667,9.04958333333
586.04,6.221,46.2910833333,5.44583333333,36.3763333333,4.84883333333,7.36108333333,38.5563333333,32.26325,25.7502916667,38.7785833333,9.063
586.38,6.21708333333,46.1926666667,5.44291666667,36.3151666667,4.84575,7.39808333333,38.4658333333,32.1966666667,25.7364444444,38.71225,9.08866666667
586.72,6.2515,46.2955,5.46466666667,36.4401666667,4.86666666667,7.43658333333,38.53275,32.273,25.8146805555,38.81125,9.16000000001
587.06,6.2035,46.3574166666,5.38916666667,36.512,4.82375,7.38308333333,38.5054166666,32.2559166667,25.8258888889,38.8275833333,9.10216666666
587.39,6.23733333334,46.488,5.43191666667,36.6014166666,4.892,7.45916666667,38.5955833333,32.31875,25.9317361111,38.8966666667,9.17475
587.73,6.24766666667,46.5601666667,5.45816666667,36.66475,4.89258333333,7.45216666667,38.65125,32.3100833334,25.9989583333,38.9776666667,9.14891666667
588.07,6.21541666667,46.5054166666,5.48383333333,36.6414166667,4.9135,7.42041666667,38.6040833333,32.2905,25.9806527777,38.949,9.18449999999
588.41,6.16458333333,46.5228333334,5.44466666667,36.629,4.85525,7.37783333333,38.5746666667,32.2756666666,25.9964722222,38.9231666667,9.18658333333
588.74,6.181,46.6048333334,5.44825,36.6595833333,4.86908333333,7.38583333333,38.593,32.3181666667,26.0700277778,38.9658333333,9.20549999999
589.08,6.18175,46.7074166666,5.48033333333,36.7380833333,4.91425,7.39691666667,38.688,32.3950833333,26.1645833333,39.0301666667,9.27149999999
589.42,6.18541666667,46.7750833333,5.48708333333,36.8275833333,4.91616666667,7.41016666666,38.7209166667,32.4438333333,26.2357777778,39.086,9.33358333333
589.76,6.17508333333,46.836,5.49,36.9115833333,4.91833333333,7.40666666667,38.7395,32.4744166667,26.3060555556,39.14275,9.33308333333
590.09,6.246,47.0604166667,5.56341666667,37.104,4.96483333333,7.49908333334,38.88175,32.63925,26.4549305555,39.3056666667,9.40466666667
590.43,6.20525,47.0576666667,5.5405,37.126,4.94166666667,7.49025,38.8424166667,32.6158333334,26.458375,39.2789166667,9.3665
590.77,6.24883333333,47.1390833333,5.62183333334,37.2333333333,4.99666666666,7.5465,38.944,32.6726666667,26.57575,39.3583333333,9.45191666666
591.11,6.23291666667,47.0769166667,5.60508333333,37.218,4.96058333333,7.51175,38.8835833334,32.6391666666,26.5509166667,39.3270833333,9.39649999999
591.44,6.24283333333,47.08025,5.62975,37.2635,5.00025,7.556,38.8526666667,32.6485833333,26.5884861111,39.3173333333,9.43058333334
591.78,6.27425,47.18425,5.63066666667,37.34525,4.99916666667,7.57983333333,38.8904166666,32.67225,26.6409305555,39.3520833333,9.44541666668
592.12,6.28891666667,47.1835833333,5.64183333333,37.366,5.02008333333,7.60808333333,38.8640833333,32.6579166667,26.6476388889,39.3750833333,9.41391666666
592.46,6.27733333333,47.2381666667,5.64508333334,37.4540833333,4.99466666667,7.57341666666,38.9055833334,32.6795833333,26.6890416666,39.40825,9.43650000001
592.79,6.324,47.28325,5.65908333333,37.4930833333,5.00775,7.61666666666,38.9160833333,32.70125,26.7615833333,39.4435,9.462
593.13,6.34291666666,47.3015,5.6765,37.4993333333,5.03533333334,7.6585,38.9181666666,32.7305,26.8211805556,39.4323333333,9.47450000001
593.47,6.32333333334,47.3193333333,5.64075,37.4935,5.00675,7.63175,38.88975,32.6906666667,26.8364583333,39.3985833333,9.48183333332
593.80,6.24175,47.1406666667,5.56075,37.3858333333,4.93783333333,7.5215,38.7681666667,32.5491666667,26.7656527778,39.28325,9.38966666667
594.14,6.25325,47.1445,5.55591666667,37.39675,4.95941666667,7.51433333333,38.79725,32.517,26.7793333333,39.2990833333,9.37508333333
594.48,6.21475,47.09275,5.49875,37.3450833333,4.89608333333,7.44666666667,38.7045833333,32.443,26.7356111111,39.20125,9.325
594.81,6.18291666667,47.1246666667,5.48491666667,37.3849166667,4.86633333333,7.4385,38.7045833334,32.39675,26.7627083333,39.2048333334,9.32166666666
595.15,6.16216666667,47.1806666666,5.46191666667,37.4125,4.827,7.41575,38.7248333333,32.39975,26.7706805556,39.23025,9.32083333334
595.49,6.11541666667,47.2125833333,5.43808333334,37.4471666667,4.79775,7.39675,38.7063333333,32.4086666667,26.7814583333,39.2033333334,9.29241666666
595.82,6.13408333333,47.19425,5.46933333333,37.4763333333,4.82383333334,7.43433333334,38.6914166667,32.4071666667,26.8419861111,39.1626666667,9.35325
596.16,6.14841666666,47.2233333333,5.46833333333,37.5068333333,4.84566666667,7.4625,38.71875,32.3948333333,26.8724722222,39.1734166666,9.37608333333
596.50,6.09875,47.1873333333,5.41175,37.4956666667,4.80416666667,7.3995,38.6366666667,32.3030833333,26.8245555555,39.1100833333,9.33716666667
596.83,6.08316666667,47.1101666667,5.38141666667,37.4549166666,4.756,7.36425,38.5876666667,32.2274166667,26.7669305556,39.0498333334,9.28316666667
597.17,6.09808333333,47.12125,5.37583333333,37.4605,4.74933333333,7.37233333333,38.5444166667,32.1793333334,26.7893888889,39.0251666667,9.28141666667
597.51,6.08091666667,47.19975,5.32291666667,37.548,4.72541666667,7.33558333333,38.5514166666,32.178,26.8010694444,39.043,9.258
597.84,6.09391666667,47.168,5.34325,37.5573333333,4.72066666667,7.35591666667,38.4811666666,32.1455833333,26.8135972222,38.9914166667,9.27733333334
598.18,6.13391666666,47.2876666666,5.38583333333,37.6655,4.76875,7.43566666666,38.5545,32.2474166667,26.9340555556,39.0835833333,9.34658333333
598.52,6.1975,47.3758333334,5.4215,37.77275,4.80408333333,7.47658333333,38.6095833334,32.3284166666,27.0402638889,39.1243333333,9.39858333333
598.85,6.28458333333,47.4683333334,5.47508333333,37.8965,4.88416666667,7.53675,38.6678333334,32.4045833333,27.1369166667,39.2254166667,9.47025000001
599.19,6.33033333333,47.5056666667,5.50641666667,37.95925,4.92283333333,7.58475,38.7134166666,32.399,27.2344861111,39.2989166667,9.53716666668
599.53,6.33675,47.6460833333,5.52675,38.1155833333,4.94066666667,7.61341666667,38.8116666666,32.46175,27.3285277778,39.3743333333,9.56866666666
599.86,6.28275,47.661,5.52141666667,38.1825,4.89766666667,7.60658333334,38.7815,32.4481666666,27.3605277778,39.3624166667,9.51341666666
600.20,6.26941666667,47.7224166666,5.52691666667,38.25525,4.86891666667,7.63258333333,38.8245,32.53275,27.4297777778,39.4110833333,9.51233333334
600.53,6.29025,47.9110833333,5.54575,38.4404166667,4.90983333333,7.70275,38.9685833333,32.6719166666,27.579625,39.5545833334,9.57675
600.87,6.29016666667,47.9435833333,5.59825,38.5336666666,4.952,7.7635,39.0093333333,32.7658333333,27.640625,39.63175,9.60949999998
601.21,6.352,47.9978333334,5.69883333333,38.5815833333,5.01691666666,7.85333333333,39.06225,32.7963333333,27.7354305555,39.6469166667,9.68566666668
601.54,6.30408333333,48.039,5.673,38.5901666667,4.98591666667,7.812,39.0811666667,32.7905833333,27.7633055556,39.642,9.65766666665
601.88,6.28558333333,48.0731666666,5.66275,38.613,4.95183333334,7.77675,39.0834166666,32.7545833333,27.7693611111,39.65025,9.63333333334
602.21,6.2425,48.0204166667,5.62933333333,38.5604166666,4.9315,7.74266666667,39.0246666666,32.6609166667,27.7202083334,39.5839166666,9.60366666668
602.55,6.16258333334,47.9900833333,5.59133333334,38.5224166667,4.85791666667,7.70975,38.9725833334,32.6290833333,27.7326527778,39.5046666666,9.55549999999
602.88,6.19716666666,48.04525,5.61983333333,38.5735833333,4.86375,7.73866666666,38.9856666666,32.6555833334,27.7947083333,39.5091666667,9.57691666667
603.22,6.229,48.0310833333,5.62258333333,38.55525,4.88891666667,7.74141666666,38.9271666667,32.6275,27.7497916667,39.512,9.57108333333
603.56,6.24975,48.06925,5.6265,38.5725833333,4.88741666667,7.74416666667,38.9274166666,32.617,27.7608055556,39.4959166667,9.59775000002
603.89,6.28258333333,48.1135833333,5.66233333333,38.6244166667,4.93583333334,7.77908333333,38.92925,32.591,27.8197222223,39.52025,9.63358333335
604.23,6.29875,48.1061666667,5.69,38.6404166667,4.9515,7.77741666667,38.8729166667,32.549,27.8363888889,39.5105833333,9.64816666667
604.56,6.29075,48.1139166667,5.66141666667,38.6453333334,4.92483333334,7.76191666667,38.8830833333,32.5145,27.8231527778,39.49625,9.62574999998
604.90,6.25466666667,48.1180833333,5.61916666667,38.6416666667,4.89658333334,7.72125,38.841,32.47725,27.8122916667,39.4833333333,9.57074999999
605.23,6.27033333333,48.20875,5.62816666666,38.6835833333,4.90458333333,7.73258333333,38.8634166667,32.4823333333,27.858375,39.5041666667,9.58816666665
605.57,6.28383333333,48.1430833333,5.647,38.6725,4.92425,7.75241666667,38.7994166667,32.4478333333,27.8532638889,39.4649166667,9.59366666667
605.90,6.26883333333,48.155,5.62408333333,38.7055,4.90375,7.75108333333,38.8049166667,32.47525,27.8803194445,39.4820833333,9.58425000001
606.24,6.25091666667,48.1114166667,5.6135,38.6740833333,4.89308333334,7.73083333333,38.7615833333,32.38825,27.8568888889,39.4196666667,9.55125
606.58,6.1825,48.0525833333,5.55441666667,38.68375,4.83408333334,7.70766666667,38.7045,32.3434166667,27.8239166666,39.3876666667,9.51275000001
606.91,6.15308333333,48.0780833333,5.52966666666,38.7130833333,4.80066666667,7.70133333333,38.73375,32.34775,27.886125,39.4041666666,9.50441666666
607.25,6.18641666667,48.1184166667,5.55233333333,38.7668333334,4.84641666667,7.71408333334,38.76225,32.37925,27.9633194445,39.4440833334,9.51466666667
607.58,6.18033333333,48.16625,5.542,38.8020833333,4.82541666667,7.69616666667,38.80925,32.4081666667,28.0082083333,39.4605,9.51291666667
607.92,6.09033333333,48.12525,5.46958333333,38.7863333333,4.76225,7.62233333333,38.76175,32.34625,27.9851111111,39.4125833333,9.44383333334
608.25,6.10116666666,48.1180833333,5.48008333333,38.7871666667,4.75166666667,7.60683333333,38.7275833333,32.2931666667,28.005125,39.3821666667,9.44775000001
608.59,6.1275,48.1679166667,5.50591666667,38.85225,4.78216666667,7.634,38.7586666667,32.3163333334,28.0729444445,39.45025,9.51950000001
608.92,6.16708333333,48.1955833334,5.53941666667,38.95925,4.816,7.67816666667,38.7996666666,32.3680833333,28.12575,39.5031666667,9.54775
609.26,6.176,48.2745833333,5.54216666667,39.0129166667,4.843,7.69333333333,38.8396666667,32.3853333333,28.1807777778,39.5595,9.56975000001
609.59,6.20575,48.3071666666,5.53608333334,39.0720833334,4.84683333334,7.6905,38.8330833334,32.3674166667,28.2213472222,39.5753333333,9.56641666667
609.93,6.23866666667,48.3396666667,5.53366666666,39.1435833333,4.85825,7.70441666667,38.8139166667,32.3859166667,28.2512916667,39.6021666666,9.60983333332
610.26,6.25933333333,48.3819166667,5.542,39.1643333333,4.88941666667,7.675,38.8040833334,32.3855,28.2885138889,39.6305833333,9.61724999999
610.60,6.261,48.488,5.55883333333,39.2365833333,4.8795,7.66266666667,38.8381666667,32.4246666667,28.3322777778,39.6881666667,9.63775000001
610.93,6.27083333334,48.4745833333,5.56441666667,39.2639166666,4.89458333333,7.6845,38.8054166667,32.4131666667,28.3606388889,39.6768333334,9.67516666668
611.27,6.33691666667,48.4876666667,5.62208333333,39.35125,4.98166666667,7.77475,38.79675,32.4410833333,28.4167777778,39.7399166667,9.75016666667
611.60,6.48391666667,48.6604166667,5.7305,39.4705,5.10066666667,7.90175,38.8968333333,32.5446666667,28.5492222222,39.88925,9.88191666668
611.93,6.52108333333,48.8020833333,5.75266666667,39.62425,5.14258333333,7.93208333334,38.96625,32.6428333333,28.6370555555,39.9873333333,9.95116666668
612.27,6.51833333333,48.8058333334,5.76541666667,39.6588333333,5.15191666667,7.94558333333,38.9505,32.6650833333,28.6669444444,39.9615,9.95066666667
612.60,6.49966666667,48.8069166667,5.73191666667,39.6796666667,5.14116666667,7.92425,38.9214166667,32.69325,28.6871388889,39.99825,9.95725
612.94,6.48625,48.8335,5.69883333333,39.7479166667,5.12208333334,7.88791666666,38.9178333334,32.67175,28.7069027777,40.0001666667,9.93333333334
613.27,6.50841666667,48.9719166667,5.76391666667,39.8756666667,5.17666666667,7.92516666667,39.0305,32.7650833333,28.8372222222,40.1158333333,10.0220833333
613.61,6.51808333333,49.0671666666,5.78716666666,39.9700833333,5.23891666667,7.93925,39.15475,32.8545,28.904875,40.2181666666,10.0458333334
613.94,6.529,49.0711666667,5.78525,40.0416666667,5.26441666667,7.96641666667,39.19125,32.8665833333,28.9359027777,40.179,10.0600833333
614.28,6.57116666667,49.0986666667,5.81208333333,40.12425,5.32033333333,8.02466666667,39.2634166667,32.8616666667,28.9949583333,40.161,10.0924166667
614.61,6.5875,49.2345,5.82583333333,40.2485,5.32891666667,8.04958333333,39.3245,32.895,29.0748194444,40.24125,10.10025
614.94,6.54091666667,49.2581666666,5.78725,40.277,5.28216666666,7.98491666667,39.3248333333,32.888,29.1113194445,40.1950833333,10.06775
615.28,6.44275,49.1858333333,5.69558333333,40.2888333333,5.2155,7.9285,39.266,32.84625,29.0671805555,40.0561666667,9.99024999999
615.61,6.36525,49.1428333333,5.631,40.2311666667,5.1455,7.87408333333,39.2129166667,32.7710833333,29.0588333334,39.96275,9.89583333335
615.95,6.32908333333,49.16275,5.55366666667,40.2495833334,5.0635,7.8325,39.2065833333,32.726,29.0594444444,39.95675,9.82899999998
616.28,6.35166666667,49.23125,5.56383333333,40.31825,5.05983333333,7.8435,39.2699166667,32.6974166666,29.1334027778,39.961,9.88241666665
616.61,6.37708333334,49.2086666667,5.58316666667,40.3451666667,5.06991666667,7.875,39.2443333333,32.7194166667,29.1645972222,39.9431666667,9.92724999999
616.95,6.4175,49.1985,5.60483333333,40.34375,5.08875,7.906,39.20175,32.71425,29.1883472222,39.93875,9.93358333333
617.28,6.43208333333,49.2171666667,5.59725,40.36725,5.02908333334,7.88883333334,39.17275,32.6969166667,29.2369305555,39.9181666667,9.94566666666
617.62,6.45041666667,49.3063333333,5.64583333333,40.4465833333,5.03141666667,7.91233333333,39.2198333333,32.7395833333,29.3241944444,40.0384166667,9.99025
617.95,6.43808333333,49.2211666666,5.63016666667,40.4294166666,4.99975,7.86025,39.1124166667,32.7040833333,29.3238055555,40.01675,9.97216666667
618.28,6.36383333333,49.1359166666,5.56916666667,40.387,4.90991666667,7.79958333333,39.0664166666,32.64725,29.2795416667,39.95725,9.94325
618.62,6.38083333333,49.1421666667,5.58066666666,40.39475,4.89166666667,7.7995,39.0323333333,32.6016666666,29.3111388889,39.9798333334,9.96408333333
618.95,6.428,49.1938333333,5.68316666667,40.424,4.92125,7.82225,39.0298333333,32.60475,29.3634027778,40.0345,10.008
619.28,6.4895,49.2,5.75116666667,40.4918333333,4.97725,7.89391666667,39.0528333334,32.6513333333,29.4492361111,40.0820833333,10.06225
619.62,6.52575,49.2249166667,5.83616666667,40.5245,5.05716666667,7.94991666667,39.04175,32.6955,29.5064861111,40.09275,10.1328333333
619.95,6.48891666667,49.2124166667,5.82783333333,40.52575,5.02975,7.93108333333,39.0019166667,32.6774166667,29.5378333333,40.0836666667,10.0895833333
620.28,6.45525,49.2790833333,5.81366666667,40.54975,5.00366666666,7.93125,39.0113333333,32.66125,29.5337916667,40.0755833333,10.05775
620.62,6.38433333333,49.3113333333,5.7795,40.60475,4.95458333334,7.90633333333,39.036,32.6828333333,29.550125,40.1076666666,10.0411666666
620.95,6.3995,49.3006666667,5.79466666667,40.5835,4.99675,7.96441666667,38.9726666667,32.6158333333,29.5818611111,40.05525,10.04875
621.28,6.37125,49.2446666667,5.7815,40.5436666667,4.983,7.94866666667,38.8856666667,32.5475833333,29.5406666667,39.9530833333,10.0375833333
621.62,6.42141666667,49.3320833333,5.856,40.61275,5.05983333333,8.04125,38.931,32.5699166667,29.6145138889,40.0366666667,10.1144166667
621.95,6.48958333334,49.4659166667,5.95375,40.7811666667,5.15108333333,8.13983333333,39.0008333334,32.66675,29.7505555556,40.1606666667,10.1821666667
