wavelength,Back_SpoBoof,Belly_SpoBoof,Breast_SpoBoof,Crissum_SpoBoof,Crown_SpoBoof,DorTail_SpoBoof,Patch10_SpoBoof,Patch11_SpoBoof,Rump_SpoBoof,Throat_SpoBoof,WingTip_SpoBoof
246.05,6.98866666667,8.552,9.16083333335,8.28716666666,5.747,9.06883333335,6.98858333333,6.14933333333,6.57483333334,5.33333333334,9.9655
246.42,6.7065,8.06233333333,8.89633333332,8.083,5.39216666667,8.67749999999,6.722,6.258,6.28916666667,4.996,9.31366666665
246.79,6.76716666667,7.73216666667,8.5935,7.65666666667,5.16783333334,8.28116666667,6.58233333333,6.24666666666,6.48316666666,5.0635,9.06699999999
247.17,6.881,7.66016666666,8.31533333333,7.27066666666,4.99483333333,8.44833333333,6.38483333334,5.85366666667,6.72166666666,5.05666666667,9.09466666665
247.54,6.597,7.06416666667,7.75183333334,6.76716666667,4.88183333333,8.35466666667,5.76516666666,5.383,6.6055,4.49133333333,8.4905
247.92,6.3625,6.59416666667,7.3875,6.20533333334,4.47016666666,7.89116666667,5.28425,4.75133333333,6.123,4.1975,8.06466666667
248.29,5.87133333334,6.0345,6.81,5.91216666666,4.312,7.57783333333,4.67491666667,4.13216666667,5.62633333333,3.59333333333,7.59416666667
248.67,5.66716666667,6.01066666667,6.714,5.6345,4.27716666666,7.48266666667,4.46108333333,3.86816666667,5.51183333333,3.36916666666,7.26183333333
249.04,5.21566666666,6.10883333333,6.7325,5.55266666666,4.0865,7.31366666667,4.30166666666,3.463,5.34216666667,3.5305,7.08616666667
249.42,4.9285,6.16483333334,6.88016666666,5.54683333333,3.851,7.3925,4.43383333334,3.56833333333,5.48466666666,3.55083333333,7.16283333333
249.79,4.09116666667,5.24116666667,6.08966666666,4.74183333334,3.092,6.5705,3.69058333333,2.5925,4.85483333333,2.59233333334,6.2595
250.17,3.38416666667,4.1565,5.37616666667,4.07516666666,2.59166666667,6.19933333333,3.01825,1.809,4.29883333333,1.697,5.508
250.54,2.064,2.92933333334,4.161,2.94033333333,1.4315,5.33733333333,1.8255,0.344,3.229,0.499666666669,4.2945
250.92,0.554333333335,1.95216666667,2.77183333334,1.73516666667,0.301166666667,4.3385,0.47,-1.14483333333,1.59083333333,-0.771333333334,2.59116666667
251.29,-0.3705,0.996333333335,2.018,1.05983333334,-0.3065,3.65266666666,-0.08275,-1.801,0.613166666667,-1.622,1.60916666666
251.66,-1.65333333333,-0.0671666666665,0.806499999998,-0.430166666665,-1.7205,2.08333333334,-0.960916666665,-2.78233333333,-0.873666666667,-3.1855,0.201666666665
252.04,-2.58966666666,-1.0025,0.027833333333,-0.8635,-2.18583333334,1.40633333333,-1.42708333333,-3.11883333333,-1.11383333334,-4.2605,-0.598500000002
252.41,-2.19483333333,-0.623,0.481666666668,-0.779,-2.18066666667,1.61416666667,-1.20383333333,-2.61966666667,-0.552166666666,-3.85166666667,-0.538000000001
252.79,-2.05816666667,-0.705166666665,0.518,-0.101,-2.015,1.77033333333,-0.496583333335,-2.346,-0.158333333333,-3.38233333333,0.3455
253.16,-1.89733333333,-1.19683333333,-0.116666666667,-0.933833333335,-2.61233333333,1.64916666667,-0.780666666665,-2.52483333333,-0.773666666665,-4.18866666667,-0.073
253.54,-0.914666666668,-0.08716666667,0.537166666667,-0.203166666665,-1.29216666667,2.6715,-0.094416666665,-1.85816666667,0.0725,-3.12116666667,0.508166666669
253.91,0.641666666665,1.63316666666,1.89566666666,1.3125,-0.146,3.89316666667,1.13008333333,-0.568833333331,1.6185,-1.75,1.77883333333
254.28,2.22133333333,3.51583333334,3.53033333333,2.04483333334,1.69166666666,5.031,2.46358333333,1.5005,3.2655,-0.308833333335,3.35366666667
254.66,3.942,5.6205,5.26083333334,3.68716666667,3.822,6.60966666666,4.21166666666,3.1325,5.20083333333,1.15416666667,5.11083333334
255.03,5.8625,7.33566666667,7.075,5.141,5.54016666666,8.02633333333,6.26925,5.09516666667,7.336,2.701,7.305
255.41,6.0855,7.69116666667,7.418,4.91316666667,5.26666666666,8.02816666667,5.973,4.9935,7.38616666667,2.76166666667,7.46633333333
255.78,7.26033333333,8.66433333334,8.50266666667,5.7115,6.30833333333,9.56766666668,6.76833333333,5.75966666666,8.64783333334,4.46933333333,8.8415
256.15,8.64333333333,10.1366666667,9.93016666665,6.60933333333,7.26083333334,10.7405,7.53883333333,6.67316666667,9.35816666669,6.02183333334,10.2955
256.53,9.22316666667,10.6468333333,10.291,7.53616666667,7.86133333334,11.0491666666,7.82266666667,6.90183333333,9.30033333335,6.70066666667,10.7553333333
256.90,8.39916666666,10.3745,9.64283333332,6.99466666667,7.17,10.3015,6.5335,5.64816666667,8.34083333334,5.9555,9.45249999999
257.28,8.38716666666,10.383,9.6865,7.78383333334,7.47583333334,10.5576666667,7.06025,5.94866666667,8.84233333334,6.404,9.41866666665
257.65,8.11033333333,9.59450000001,8.96683333331,7.79633333333,6.45666666667,10.1981666667,6.61358333333,5.73266666666,8.41166666667,6.01033333333,9.24450000001
258.02,7.276,8.49016666667,7.92516666666,6.68983333333,5.48583333334,9.43266666665,5.85766666667,4.983,7.43283333333,5.339,8.36483333333
258.40,5.99133333333,7.20766666667,6.67216666667,6.19116666666,3.9125,8.33333333333,4.71575,3.95783333333,6.07283333333,4.71133333334,7.43466666667
258.77,5.6715,6.73133333333,6.43083333334,6.08283333333,3.528,8.04466666666,4.46133333334,3.89983333333,5.4975,4.667,7.38
259.15,4.92866666667,6.03883333334,5.90433333333,5.756,3.07583333333,7.736,3.76533333333,3.33033333334,4.94283333333,4.2285,7.0075
259.52,5.05883333334,6.033,5.7555,5.67166666667,3.23266666666,7.73,3.9975,3.42633333334,5.046,4.16166666667,6.962
259.89,5.04016666666,6.10733333334,5.7375,5.81016666666,3.26916666666,7.81783333333,4.09391666666,3.5785,5.17966666666,4.1665,7.12033333334
260.27,4.66116666667,5.542,5.172,5.46,2.64766666667,7.438,3.78641666667,3.17033333333,4.67883333333,3.6985,6.56916666666
260.64,4.3095,5.221,4.73633333333,5.29616666667,2.28466666667,7.263,3.7585,2.94816666667,4.5575,3.21916666667,6.26516666666
261.01,4.64383333333,5.4375,4.9635,5.649,2.50183333334,7.63083333333,4.12391666667,3.41566666666,4.8435,3.37,6.56266666667
261.39,4.77516666667,5.48033333334,5.04683333333,5.89083333334,2.64783333333,7.56133333333,4.01783333334,3.53216666667,4.85616666666,3.47466666667,6.804
261.76,4.79666666667,5.5535,5.22583333334,5.92883333333,2.84216666667,7.52583333334,4.12625,3.52766666667,4.86233333334,3.40233333334,6.98383333333
262.13,4.42966666667,5.20283333334,5.08233333333,5.81116666667,2.56666666667,7.2245,3.6945,3.02933333334,4.49933333333,3.0545,6.69216666666
262.51,4.20966666667,4.86333333333,4.76683333334,5.77816666667,2.22866666667,6.91283333333,3.22616666667,2.32483333333,4.127,2.78583333333,6.44533333334
262.88,4.15916666667,4.70666666667,4.68383333334,5.80883333334,2.091,6.706,2.79033333333,1.99966666667,4.08316666666,2.42533333333,6.288
263.25,3.73483333333,4.339,4.11766666667,5.60633333333,1.6505,6.19366666667,2.35241666666,1.489,3.51366666667,1.92266666667,5.70016666667
263.63,3.55533333334,4.3485,4.3485,6.19633333333,1.63316666666,5.963,2.31883333334,1.33466666667,3.41533333333,2.04383333333,5.80433333334
264.00,3.37566666667,3.99016666667,3.96033333333,5.804,1.26983333333,5.43133333334,2.101,0.886666666666,3.0935,1.4915,5.36066666667
264.37,3.43783333333,4.0335,4.21133333334,6.01883333333,1.34783333333,5.38116666666,2.11583333333,1.118,3.281,1.48366666667,5.43366666667
264.75,3.26866666667,3.697,4.3025,5.34666666666,0.8355,5.19033333333,1.40966666667,0.741333333333,2.67333333334,1.39916666667,5.15866666667
265.12,2.78633333333,3.17116666667,4.06533333333,4.35666666667,0.364,4.8555,0.873416666665,0.291166666667,2.0795,1.03966666667,4.78283333333
265.49,2.6925,3.11216666666,4.11516666666,3.921,-0.0716666666665,4.699,0.998083333335,-0.122833333334,1.65833333333,0.809000000002,4.57633333334
265.87,2.832,3.207,4.085,3.69066666667,-0.0591666666665,4.52933333333,0.947416666665,-0.167666666666,1.77616666667,0.828833333332,4.38133333333
266.24,3.66316666667,4.34683333333,4.78733333333,4.4035,0.655666666666,5.42433333333,2.16908333334,1.17083333333,2.70766666667,1.73316666667,5.48066666666
266.61,4.23633333333,5.19866666666,5.41466666667,4.22733333334,1.51083333333,6.0175,2.88258333333,2.1765,3.57983333333,1.99683333333,6.26016666667
266.98,4.27716666666,5.00416666667,5.1255,3.8525,1.68816666667,6.1645,3.2165,2.26833333334,3.71416666667,2.00883333334,6.303
267.36,5.1995,5.70466666667,5.84533333333,4.30516666667,2.40916666667,6.96316666666,3.99066666667,3.0965,4.71933333334,2.7405,6.7975
267.73,4.89733333334,5.53683333333,5.38283333334,3.71566666667,2.03183333333,6.95316666667,3.90166666667,2.898,4.436,2.5415,6.36216666667
268.10,4.80816666667,5.3765,5.20283333333,3.67116666667,1.80016666667,6.5845,3.71466666666,2.779,4.08166666666,2.49483333333,6.12666666666
268.48,5.06683333333,5.858,5.69516666667,4.08116666667,2.31233333334,7.014,4.01141666667,2.97966666667,4.45383333333,2.7545,6.54883333333
268.85,5.37033333333,6.18833333333,6.09566666667,4.18983333333,2.83183333334,7.22216666667,4.45616666667,3.40283333333,4.99983333333,3.31016666667,6.875
269.22,5.48666666667,6.2825,6.275,4.4615,3.0915,7.16266666667,4.42316666666,3.765,5.44066666667,3.45116666666,7.0935
269.59,5.46883333334,6.12266666667,6.16,4.2355,3.03166666667,6.955,4.11625,3.71516666667,5.6695,3.34366666667,6.9995
269.97,4.97033333333,5.536,5.906,4.288,2.90233333333,6.67533333334,4.00158333334,3.51916666667,5.6015,3.03283333333,6.75516666666
270.34,4.85316666667,5.28766666667,5.80716666667,4.213,3.003,6.41883333333,3.722,3.466,5.57216666666,2.9605,6.53283333333
270.71,4.88016666666,5.19016666667,5.73466666667,4.639,3.10183333334,6.68616666666,3.99408333334,3.64633333333,5.4935,3.32233333334,6.42433333333
271.09,5.0385,5.58433333333,6.15683333333,4.99866666667,3.15483333334,6.92233333333,4.2565,3.9605,5.62416666666,3.82066666666,6.70266666667
271.46,4.87033333334,5.41166666666,6.17183333333,4.98016666667,3.18883333334,6.79683333333,4.25858333334,3.78816666667,5.5275,3.83966666666,6.75166666667
271.83,4.843,5.112,6.13666666667,5.1805,3.2,6.5305,3.91516666666,3.74966666667,5.51816666666,3.687,6.77416666667
272.20,4.87816666667,5.2395,6.32883333333,5.76583333333,3.35383333333,6.90383333334,4.13766666666,3.8255,5.68,3.78283333333,6.97133333334
272.58,4.65483333334,4.90266666667,5.7855,5.4465,2.98033333334,6.47433333334,3.727,3.47,5.2475,3.48216666667,6.79483333333
272.95,4.20866666666,4.53233333333,5.20383333333,5.42566666667,2.68583333333,6.271,3.16266666667,3.1235,4.982,3.06366666667,6.60666666667
273.32,3.6095,4.08533333333,4.50716666667,5.128,2.11483333334,5.74233333333,2.636,2.62116666667,4.17566666667,2.603,6.09783333334
273.69,3.21766666667,3.99133333333,4.19866666666,5.10016666667,2.066,5.716,2.50758333333,2.61433333333,3.97316666667,2.535,5.86833333334
274.06,3.30216666667,4.24316666667,4.11866666667,4.90316666666,1.86933333333,5.863,2.41425,2.754,3.69466666667,2.79766666667,5.83183333333
274.44,3.27066666666,4.06766666667,3.79366666666,4.731,1.60666666667,5.77033333333,2.2665,2.53766666667,3.53233333333,2.646,5.713
274.81,2.94633333333,3.75983333334,3.45783333333,4.5145,1.23383333333,5.164,1.76841666667,2.05383333334,3.13666666667,2.139,5.374
275.18,2.9005,3.42983333333,3.08833333333,4.14633333333,0.991166666666,4.80966666667,1.52716666667,1.7415,2.93383333333,1.6145,5.15833333333
275.55,3.20516666667,3.61183333334,3.21883333333,4.37016666666,0.972,4.887,1.51616666666,1.94366666667,3.012,1.61983333333,5.3145
275.93,3.63233333334,4.07666666666,3.583,4.66216666666,1.33316666666,5.3815,1.9465,2.391,3.322,1.96766666667,5.734
276.30,3.81166666666,4.29683333333,3.5975,4.32566666666,1.45616666666,5.39616666666,2.02358333333,2.57683333334,3.50466666667,2.0555,5.9245
276.67,4.00866666667,4.66966666666,3.69966666667,4.23133333333,1.681,5.84766666666,2.18033333334,2.7225,3.743,2.25566666667,6.06316666666
277.04,4.71316666666,5.191,4.192,4.16283333333,2.01283333334,6.17583333333,2.9505,3.34483333333,3.9095,2.62816666666,6.34233333333
277.41,5.30166666666,5.51016666667,4.48983333333,4.15966666667,2.35633333333,6.50883333333,3.36925,3.6855,4.181,2.96683333333,6.6595
277.79,5.68483333333,5.91516666667,4.9015,4.5205,2.6375,6.8565,3.7875,3.84516666667,4.36233333334,3.26283333334,7.16533333333
278.16,6.0295,6.208,5.28616666667,4.8935,3.28633333333,7.16533333333,4.21866666666,4.01516666666,4.87233333333,3.40783333333,7.57983333333
278.53,6.0925,6.37416666667,5.45233333333,4.995,3.51066666667,7.162,4.47466666666,4.03133333333,4.988,3.4895,7.584
278.90,6.16016666666,6.48116666667,5.76966666666,4.71616666666,3.78833333334,7.38833333333,4.629,4.151,5.344,3.52316666667,7.71583333333
279.27,6.291,6.73783333334,5.99083333334,5.01333333333,4.13333333333,7.506,4.79341666667,4.48966666667,5.65566666667,3.84033333333,7.80616666666
279.64,6.29483333333,6.81116666666,6.26033333333,5.01383333334,4.26983333333,7.74816666666,4.99316666667,4.62133333334,5.79883333334,4.05666666667,8.09916666666
280.02,5.7905,6.46066666667,5.8715,4.27316666667,3.894,7.409,4.88625,4.25966666666,5.46516666667,3.58933333333,7.76816666667
280.39,5.56416666667,6.24016666666,5.942,3.96783333334,3.77583333334,7.141,4.63375,4.0805,5.187,3.52416666667,7.48533333333
280.76,5.75983333334,6.366,6.28216666666,4.45066666666,3.94083333334,7.06266666667,5.11475,4.22466666666,5.39216666667,3.973,7.54633333334
281.13,5.44266666667,6.26966666667,6.1255,4.46583333334,3.65783333333,6.708,4.83833333334,3.81433333334,5.40516666667,3.99616666667,7.397
281.50,5.33933333333,6.34233333334,6.18333333333,4.75233333333,3.6515,6.91133333334,5.02758333334,3.786,5.621,3.896,7.62683333333
281.87,5.61316666667,6.33516666666,6.347,4.784,3.73433333333,6.99116666667,4.984,3.91916666667,5.7205,3.76383333333,7.59366666666
282.25,5.358,6.10133333333,6.11283333334,4.41766666667,3.35566666667,6.7455,4.61516666666,3.81983333334,5.4105,3.54133333334,7.24483333334
282.62,5.45866666667,6.21216666667,6.38933333334,4.665,3.6885,7.1485,4.61633333333,4.09383333333,5.58416666667,3.75116666667,7.50833333333
282.99,5.9215,6.52566666666,6.48716666666,5.32833333334,3.96966666667,7.402,5.03141666666,4.41883333333,5.794,4.28583333333,7.81766666666
283.36,5.69916666667,6.44266666666,6.29183333333,5.2305,3.72216666667,7.28816666667,4.80508333334,4.22333333333,5.59666666666,4.0345,7.72466666666
283.73,5.40766666666,6.1495,5.84116666666,5.0835,3.49,7.05333333333,4.4695,3.90816666667,5.26633333333,3.673,7.21533333333
284.10,5.547,6.22483333333,5.93133333334,5.36983333334,3.63066666667,7.2105,4.321,3.9945,5.28416666666,3.89883333334,7.28666666667
284.47,5.58983333333,6.22733333333,5.81033333334,5.53116666667,3.707,7.29633333333,4.39091666667,4.06516666667,5.31533333333,3.99133333333,7.355
284.85,5.21666666667,5.78483333333,5.46966666667,5.04933333334,3.406,6.92633333333,4.03166666667,3.83116666667,5.0015,3.61616666667,6.998
285.22,5.34766666667,5.962,5.6175,5.32916666667,3.80233333334,7.18616666667,4.22133333334,4.09566666667,5.059,3.64416666666,7.1535
285.59,5.68066666667,6.298,5.93666666666,5.6165,4.1485,7.44133333333,4.54383333333,4.35883333333,5.3145,4.05233333333,7.26766666666
285.96,5.80016666667,6.5025,6.004,6.01333333333,4.3275,7.7805,4.76683333333,4.51766666666,5.52366666667,4.34133333333,7.45866666666
286.33,6.15933333333,6.95666666667,6.28166666667,6.5125,4.6605,8.23366666667,5.25816666666,4.79166666667,5.9735,4.65583333333,7.9075
286.70,6.35116666667,7.0765,6.34233333334,6.55416666667,4.5945,8.18916666666,5.6305,4.88283333333,6.036,4.71166666666,8.009
287.07,6.32666666666,6.99766666666,6.39,6.42166666667,4.50783333334,8.20866666667,5.61908333334,4.8935,6.00916666667,4.5805,8.00883333334
287.44,6.47716666667,7.05633333333,6.48166666667,6.49983333333,4.67983333333,8.31066666667,5.78816666667,4.853,6.04366666667,4.7985,8.14166666667
287.82,6.464,6.92466666667,6.32133333333,6.38583333334,4.581,8.04783333333,5.69525,4.57633333334,5.89316666666,4.76983333333,8.1125
288.19,6.535,7.02166666667,6.57666666666,6.60916666667,4.74616666667,8.0225,5.80975,4.66266666667,6.1875,4.84783333334,8.21283333334
288.56,6.54933333334,7.1695,6.549,6.6145,4.80916666667,8.02783333333,5.70741666666,4.68333333333,6.27866666667,4.8745,8.19583333333
288.93,6.72516666667,7.58833333334,6.631,6.824,5.10766666666,8.32866666667,5.89283333334,4.82933333334,6.5035,5.02733333334,8.34733333333
289.30,6.804,7.7805,6.83266666667,6.847,5.19333333333,8.5,5.97958333334,4.97416666666,6.7655,5.198,8.51466666667
289.67,6.4815,7.50333333333,6.7645,6.58233333333,5.01816666666,8.39583333334,5.74516666666,4.81683333333,6.6495,4.94616666667,8.31433333334
290.04,6.15083333333,7.169,6.46766666667,6.29533333333,4.7345,7.94216666667,5.53866666666,4.4415,6.3285,4.53766666667,7.99483333334
290.41,5.66516666666,6.82266666667,6.05266666667,6.0185,4.382,7.5005,5.13016666666,4.048,5.9315,4.20283333333,7.6555
290.78,5.25366666666,6.74366666667,5.84283333334,5.89166666666,4.22616666666,7.289,4.69875,3.686,5.62833333333,4.02666666667,7.3815
291.15,4.66066666666,6.49966666667,5.4915,5.59016666666,3.94283333333,6.80433333333,4.14208333334,3.28416666667,5.22116666666,3.648,6.9765
291.52,4.43683333334,6.58166666666,5.48983333333,5.65283333333,3.7455,6.7795,3.95791666667,3.36966666667,5.19316666667,3.53283333333,6.83866666667
291.89,4.50616666666,6.941,5.7535,5.97783333333,3.96216666666,7.12083333333,4.07933333333,3.8025,5.46916666667,3.6925,7.16083333333
292.26,4.41783333334,7.07383333334,5.53533333333,5.8195,3.77816666667,7.10416666666,4.0295,3.74766666667,5.261,3.60016666667,7.13
292.64,4.45233333333,7.32233333334,5.69866666667,6.0865,3.79566666667,7.157,4.08,3.842,5.29016666666,3.58883333334,7.11016666667
293.01,4.34166666667,7.39283333334,5.8935,5.9875,3.605,7.18383333334,3.92891666667,3.77733333334,5.2715,3.4745,7.17833333333
293.38,3.82933333333,6.94283333334,5.40983333333,5.43616666667,2.96033333333,6.669,3.27908333334,3.21316666666,4.56683333333,2.82866666666,6.4845
293.75,3.94866666666,7.13616666666,5.4505,5.55016666667,2.92516666666,6.501,3.09775,3.16633333333,4.5105,2.85133333333,6.548
294.12,3.87133333334,7.30033333334,5.44816666667,5.25066666666,2.80466666666,6.26483333333,2.67191666667,3.23666666667,4.38133333334,2.78916666667,6.38466666667
294.49,4.32516666666,7.3565,5.841,5.45333333334,2.99616666667,6.33933333334,2.68133333334,3.3685,4.44616666667,2.97583333334,6.43483333333
294.86,4.82483333334,7.579,6.12466666667,5.55233333334,3.312,6.55133333333,2.89266666666,3.79233333333,4.825,3.23433333333,6.74533333334
295.23,5.17616666666,7.73433333333,6.328,5.76816666666,3.43683333334,6.77683333334,3.22916666666,3.9825,5.0235,3.30266666667,6.99866666666
295.60,5.12316666667,7.57616666667,6.23,5.53916666667,3.3075,6.5135,3.12166666667,3.82566666666,4.80416666667,3.19233333334,6.77916666667
295.97,5.03933333333,7.43433333334,6.14783333333,5.4075,3.00833333333,6.17766666667,3.03991666666,3.6175,4.60783333333,3.06333333334,6.5455
296.34,5.047,7.4935,6.248,5.57033333334,3.055,6.114,3.11608333334,3.59866666667,4.67366666667,3.1525,6.60916666667
296.71,5.0435,7.39566666666,6.2845,5.532,3.02966666667,6.1585,3.16766666667,3.621,4.68483333333,3.11666666667,6.67466666666
297.08,5.35533333334,7.57416666667,6.48783333333,5.995,3.3055,6.41866666666,3.44408333334,3.9065,4.86583333333,3.40966666667,6.87716666666
297.45,5.6945,7.8495,6.77216666667,6.484,3.59666666667,6.64316666666,3.80133333334,4.11266666666,5.19766666667,3.68416666666,7.34866666667
297.82,5.88983333333,8.0685,7.01316666667,6.75633333334,3.83566666666,6.85816666667,4.08925,4.31983333333,5.35633333333,3.97566666667,7.53516666666
298.19,6.07516666666,8.2685,7.31833333334,7.037,3.9575,7.11316666667,4.34533333333,4.40633333333,5.47816666667,4.26183333333,7.78566666667
