wavelength,Back_LanFulm,Belly_LanFulm,Breast_LanFulm,Crissum_LanFulm,Crown_LanFulm,DorTail_LanFulm,Patch10_LanFulm,Rump_LanFulm,Throat_LanFulm,WingTip_LanFulm
434.00,2.871,3.19573333333,2.4424,3.07533333334,2.47786666666,5.13673333333,34.3313333333,2.84286666667,2.594,4.5558
434.35,2.87726666667,3.19333333333,2.44813333333,3.07533333333,2.4836,5.1388,34.2968,2.8452,2.59626666667,4.55233333333
434.71,2.88646666667,3.20526666667,2.4646,3.0824,2.49033333333,5.14373333333,34.2996666667,2.86506666667,2.60593333333,4.55986666667
435.07,2.89906666667,3.20673333333,2.45986666667,3.08706666667,2.4924,5.14133333334,34.2938,2.86733333333,2.61,4.5574
435.42,2.9256,3.23466666666,2.47973333333,3.10933333333,2.51633333333,5.1656,34.3084666667,2.90233333333,2.63593333333,4.58086666667
435.78,2.92693333333,3.23226666667,2.47853333333,3.11053333333,2.51433333333,5.1604,34.3231333333,2.90433333333,2.625,4.57686666667
436.13,2.91686666667,3.21393333333,2.4596,3.10213333333,2.49366666667,5.13746666667,34.3569333334,2.8942,2.59893333334,4.56546666667
436.49,2.88686666667,3.1816,2.41686666667,3.0616,2.45486666667,5.09133333333,34.3334,2.8592,2.55466666667,4.52433333334
436.84,2.92993333333,3.21573333333,2.452,3.102,2.4952,5.1246,34.3543333333,2.89673333333,2.59006666667,4.564
437.20,2.96066666667,3.2552,2.48473333333,3.1578,2.5254,5.1684,34.4173333333,2.93693333333,2.6208,4.59246666667
437.56,2.95646666667,3.2534,2.47993333333,3.1522,2.51813333333,5.16006666667,34.4277333333,2.93366666667,2.60833333333,4.58833333334
437.91,2.97733333333,3.2712,2.50993333334,3.17073333333,2.52673333333,5.17933333333,34.4511333333,2.94753333333,2.61946666667,4.6012
438.27,2.99806666667,3.29386666667,2.531,3.19646666667,2.54046666666,5.20706666667,34.4623333333,2.96646666667,2.62913333333,4.62406666667
438.62,2.9962,3.28733333333,2.52493333333,3.20013333334,2.5336,5.1956,34.4498,2.96166666667,2.61833333333,4.613
438.98,2.98713333333,3.28706666667,2.5266,3.1966,2.52653333333,5.1882,34.4786666667,2.95633333333,2.6074,4.60533333333
439.33,2.98613333333,3.28613333333,2.5198,3.19366666667,2.522,5.17733333333,34.4472666667,2.9464,2.59673333333,4.59846666667
439.69,2.99746666667,3.29573333333,2.5334,3.20826666667,2.52433333333,5.17746666667,34.4468,2.95766666667,2.60486666666,4.60733333333
440.04,2.9976,3.3074,2.53773333333,3.21573333333,2.5314,5.17586666667,34.4143333333,2.95486666667,2.6078,4.59546666667
440.40,3.0294,3.34506666667,2.56686666667,3.24973333333,2.56113333334,5.20686666667,34.4508666667,2.98246666667,2.63153333333,4.62946666667
440.75,3.04186666667,3.36486666667,2.58113333333,3.26846666667,2.57553333334,5.21346666667,34.4613333333,2.99266666667,2.6416,4.6428
441.11,3.04553333334,3.36973333333,2.58306666667,3.26166666667,2.56986666667,5.207,34.4801333333,2.9896,2.64193333333,4.64746666667
441.47,3.04806666667,3.3638,2.59073333333,3.26373333334,2.57293333333,5.2128,34.482,2.99713333333,2.647,4.65413333333
441.82,3.04146666667,3.35206666667,2.58146666667,3.2614,2.57033333333,5.20226666667,34.4519333333,2.9914,2.63786666667,4.6498
442.18,3.0342,3.3534,2.57573333333,3.2576,2.56713333333,5.1866,34.4644,2.98586666666,2.6322,4.64573333333
442.53,3.02733333333,3.33853333333,2.5678,3.2484,2.5586,5.1898,34.4841333333,2.97706666667,2.6248,4.63706666666
442.89,3.02593333333,3.33113333333,2.56533333333,3.2492,2.55946666667,5.18653333333,34.4575333333,2.97326666667,2.625,4.639
443.24,3.02853333333,3.33853333333,2.5768,3.2532,2.57046666667,5.19653333333,34.5015333333,2.96966666667,2.632,4.64933333333
443.60,3.0042,3.3206,2.55613333333,3.23246666667,2.55386666667,5.18686666667,34.497,2.95473333333,2.61666666667,4.6288
443.95,3.01806666667,3.32333333334,2.56413333333,3.23546666667,2.55213333333,5.20126666667,34.5374,2.97013333333,2.6206,4.6504
444.31,2.9986,3.306,2.562,3.22606666667,2.53913333333,5.1974,34.5153333333,2.9672,2.61353333334,4.64386666667
444.66,2.99806666667,3.29726666667,2.56106666667,3.22346666667,2.53793333333,5.20486666667,34.5182,2.97313333333,2.61326666667,4.6506
445.02,2.99573333333,3.2876,2.55846666667,3.21726666667,2.5412,5.21046666667,34.4891333333,2.96753333333,2.61073333333,4.63986666667
445.37,2.99393333333,3.29213333333,2.5636,3.22346666667,2.5458,5.21806666667,34.5245333333,2.9714,2.6216,4.64326666667
445.72,2.9808,3.28773333333,2.56026666667,3.21746666667,2.54026666667,5.21333333334,34.5409333333,2.96666666667,2.623,4.63746666667
446.08,2.9754,3.27433333333,2.55973333333,3.21313333333,2.5356,5.2118,34.5552666667,2.96026666667,2.62686666667,4.63366666666
446.43,2.976,3.27893333333,2.56946666666,3.21846666667,2.5374,5.21086666667,34.5638666667,2.9562,2.63113333333,4.649
446.79,2.9626,3.26666666667,2.56193333333,3.21146666666,2.52713333333,5.20786666666,34.5656666667,2.95046666667,2.61706666667,4.65153333333
447.14,2.95893333333,3.2594,2.565,3.2116,2.5234,5.208,34.5539333333,2.95653333333,2.6226,4.65026666667
447.50,2.9594,3.256,2.56733333333,3.21233333333,2.52433333333,5.20846666667,34.5424666667,2.95153333334,2.6324,4.65846666667
447.85,2.9544,3.25606666667,2.56873333333,3.2176,2.53373333333,5.20693333333,34.5492,2.95,2.64773333333,4.65553333333
448.21,2.96593333334,3.26293333333,2.57246666667,3.22633333333,2.5466,5.21213333333,34.5769333333,2.95726666667,2.66693333333,4.66533333333
448.56,2.9666,3.27073333333,2.57713333333,3.2256,2.55373333333,5.21873333333,34.5798666667,2.9588,2.6738,4.6686
448.92,2.95913333333,3.26226666667,2.5724,3.2214,2.555,5.21333333333,34.5923333334,2.95466666667,2.6724,4.67353333333
449.27,2.96273333333,3.26446666667,2.57406666667,3.22366666666,2.55746666667,5.21833333333,34.5800666667,2.95286666667,2.67853333333,4.67806666667
449.62,2.9834,3.28533333334,2.5914,3.2446,2.58446666667,5.23973333333,34.5844,2.9686,2.7038,4.706
449.98,2.98593333333,3.28853333333,2.59126666667,3.24166666666,2.58806666667,5.24093333333,34.5889333333,2.97273333333,2.7082,4.70793333333
450.33,2.98066666667,3.29206666666,2.58706666667,3.23713333333,2.59306666667,5.2474,34.6163333333,2.97793333333,2.709,4.70173333333
450.69,2.9754,3.28893333333,2.59166666667,3.23653333333,2.59753333333,5.2536,34.6380666667,2.98013333333,2.7246,4.7008
451.04,2.96873333333,3.2906,2.58433333333,3.23353333333,2.59466666667,5.25886666667,34.6482666667,2.98033333333,2.72053333333,4.69393333333
451.40,2.9622,3.29526666667,2.58773333333,3.2298,2.59653333333,5.25866666667,34.6829333333,2.98093333334,2.718,4.68773333333
451.75,2.94386666667,3.284,2.57886666667,3.21633333333,2.58786666667,5.25693333333,34.6832666667,2.97453333334,2.69753333333,4.68653333333
452.10,2.90766666667,3.2606,2.55793333333,3.19046666667,2.5684,5.22873333333,34.6428666667,2.95393333333,2.66266666667,4.6608
452.46,2.86673333333,3.2248,2.52353333333,3.15386666666,2.53313333333,5.18833333333,34.6674,2.9108,2.62486666667,4.625
452.81,2.85253333333,3.2196,2.52173333333,3.15093333333,2.525,5.1834,34.6484666667,2.91286666667,2.6212,4.6184
453.17,2.84286666667,3.20933333333,2.513,3.14506666667,2.52146666667,5.16926666667,34.6634666667,2.9072,2.6122,4.6094
453.52,2.82093333333,3.1858,2.49886666667,3.11793333333,2.49926666667,5.14813333333,34.6716666667,2.89526666667,2.5922,4.58953333333
453.87,2.83066666667,3.20533333334,2.52086666667,3.13606666667,2.516,5.1678,34.6598,2.91406666667,2.60493333333,4.61646666667
454.23,2.83946666667,3.21133333333,2.52633333333,3.14813333333,2.5238,5.17566666667,34.6393333333,2.92566666667,2.6166,4.62486666667
454.58,2.85013333333,3.22433333333,2.53126666667,3.1578,2.53033333333,5.1828,34.6118666667,2.9354,2.62286666667,4.6318
454.93,2.8526,3.2276,2.53086666667,3.16293333333,2.53233333333,5.1878,34.6403333333,2.93633333333,2.6274,4.64766666667
455.29,2.87946666667,3.25266666667,2.55746666667,3.1982,2.55713333333,5.21546666667,34.653,2.9566,2.6508,4.67173333333
455.64,2.916,3.288,2.5884,3.23733333333,2.58066666667,5.23866666667,34.6910666667,2.97993333333,2.6802,4.69973333333
456.00,2.9312,3.28913333333,2.59306666667,3.25033333333,2.57853333333,5.24726666667,34.7016666667,2.9766,2.6902,4.70113333333
456.35,2.93486666667,3.28726666667,2.58713333333,3.25673333333,2.56793333333,5.25093333333,34.6647333333,2.98173333333,2.6918,4.7026
456.70,2.94453333333,3.29113333333,2.59046666667,3.2626,2.5644,5.24793333333,34.6572,2.98133333333,2.69593333333,4.6986
457.06,2.94153333333,3.28993333333,2.59106666667,3.25586666667,2.5472,5.2462,34.6552666667,2.9702,2.69093333333,4.68926666667
457.41,2.968,3.31546666667,2.6098,3.28973333333,2.5634,5.27666666667,34.6879333333,2.9884,2.70886666667,4.712
457.76,2.96653333333,3.31846666667,2.60786666667,3.2842,2.5556,5.27113333333,34.6836666667,2.98286666667,2.69866666666,4.69706666666
458.12,2.96953333333,3.32693333333,2.60886666667,3.29733333333,2.55313333333,5.27213333333,34.7102666667,2.98686666667,2.69693333333,4.7038
458.47,2.9758,3.33853333333,2.62266666667,3.30513333333,2.55793333334,5.27053333333,34.7327333333,2.98593333333,2.69653333333,4.70353333333
458.82,2.97773333333,3.346,2.62786666667,3.3096,2.56026666667,5.26766666667,34.7444666667,2.98486666667,2.69546666667,4.7054
459.18,2.97346666667,3.3404,2.61326666667,3.29666666667,2.55086666667,5.2522,34.7354,2.9818,2.68653333333,4.6942
459.53,2.9622,3.32726666667,2.607,3.2882,2.5414,5.24086666667,34.7138666667,2.97766666667,2.67566666667,4.67953333333
459.88,2.975,3.346,2.62633333333,3.30726666667,2.55113333333,5.253,34.7258,2.9974,2.68606666667,4.6988
460.24,2.99773333333,3.36986666667,2.647,3.3234,2.56993333333,5.26753333333,34.7369333333,3.01826666667,2.6996,4.71066666667
460.59,3.01606666667,3.3924,2.65793333333,3.3376,2.58413333333,5.2762,34.7629333333,3.03386666667,2.7038,4.72726666667
460.94,3.02846666667,3.40593333333,2.66153333333,3.35466666667,2.594,5.26773333333,34.7376,3.0454,2.6994,4.73266666667
461.29,3.02513333333,3.417,2.65186666667,3.3516,2.59206666667,5.2488,34.7141333333,3.0426,2.6924,4.7224
461.65,3.03466666667,3.43406666667,2.65886666667,3.38093333333,2.60126666667,5.241,34.7372666667,3.05633333333,2.702,4.73153333333
462.00,3.05393333333,3.45346666667,2.6688,3.39313333334,2.60866666667,5.23966666667,34.7308,3.07133333333,2.70993333333,4.7324
462.35,3.06446666667,3.4742,2.671,3.40513333333,2.60853333333,5.24166666667,34.7408,3.0842,2.71393333333,4.73513333333
462.71,3.0886,3.493,2.68126666666,3.42573333333,2.61666666667,5.24486666667,34.6961333333,3.1068,2.7234,4.73086666666
463.06,3.11353333333,3.51753333333,2.699,3.45026666667,2.6232,5.25806666667,34.7137333333,3.12733333333,2.72493333333,4.73926666667
463.41,3.14626666667,3.5554,2.71486666667,3.47266666667,2.6398,5.27633333333,34.7189333333,3.1568,2.74546666667,4.76113333333
463.76,3.16826666667,3.58746666667,2.71673333333,3.49193333333,2.6464,5.28046666667,34.7637333333,3.1752,2.7562,4.76273333333
464.12,3.20006666667,3.62473333333,2.74173333333,3.53193333333,2.66626666667,5.2928,34.7668666667,3.2026,2.7756,4.77886666667
464.47,3.22446666667,3.65486666667,2.7636,3.55326666667,2.66946666667,5.30093333333,34.7730666667,3.2216,2.786,4.78453333333
464.82,3.2332,3.6666,2.76553333333,3.55,2.65546666666,5.30853333333,34.7395333333,3.22433333333,2.78466666667,4.7776
465.17,3.24326666667,3.67413333333,2.77206666667,3.55793333333,2.64746666667,5.29846666667,34.7379333333,3.229,2.7816,4.7704
465.53,3.24453333333,3.66806666667,2.74806666667,3.53546666667,2.62106666667,5.28446666667,34.7135333333,3.21013333334,2.75146666667,4.75393333333
465.88,3.24166666667,3.66886666667,2.74413333333,3.53706666667,2.60933333333,5.26533333333,34.688,3.19613333333,2.73693333333,4.7442
466.23,3.2668,3.6878,2.7432,3.5606,2.61546666667,5.26546666667,34.6584666667,3.21166666667,2.73493333333,4.74066666667
466.58,3.299,3.72446666667,2.75613333333,3.58506666667,2.62886666667,5.27433333333,34.6941333333,3.23026666667,2.74526666667,4.7576
466.94,3.30246666666,3.73993333334,2.7538,3.599,2.62346666667,5.25833333333,34.6714666667,3.2334,2.74226666667,4.7616
467.29,3.31293333333,3.75933333333,2.75446666667,3.60933333333,2.62046666666,5.24153333333,34.6638,3.2334,2.72506666667,4.75513333333
467.64,3.32306666667,3.772,2.75666666667,3.61046666667,2.613,5.23493333333,34.6335333333,3.2282,2.716,4.73646666667
467.99,3.329,3.78106666667,2.75713333333,3.62026666667,2.59793333333,5.22713333333,34.6688,3.22766666667,2.70386666667,4.728
468.35,3.33666666667,3.7852,2.7554,3.62826666667,2.58993333333,5.215,34.6738666667,3.23153333333,2.6994,4.72733333333
468.70,3.37833333333,3.8268,2.79633333333,3.66806666667,2.62793333333,5.2358,34.7403333333,3.27746666667,2.73113333333,4.7536
469.05,3.4074,3.8516,2.80873333333,3.6994,2.63433333333,5.24533333333,34.7288,3.2966,2.73573333333,4.76686666667
469.40,3.42873333333,3.87146666667,2.82746666667,3.71933333333,2.63646666667,5.25413333333,34.7404666666,3.31993333333,2.7438,4.7596
469.75,3.44866666667,3.8944,2.83326666667,3.736,2.63313333333,5.26133333334,34.7474,3.34253333333,2.74773333333,4.76953333333
470.11,3.45553333334,3.90613333333,2.839,3.73773333333,2.62073333333,5.2634,34.7517333333,3.34786666667,2.749,4.76853333333
470.46,3.46626666667,3.9268,2.8564,3.76253333333,2.62286666667,5.26666666667,34.7847333333,3.36006666667,2.75633333333,4.77033333333
470.81,3.4978,3.9586,2.86866666667,3.78526666667,2.63066666667,5.28026666667,34.8022,3.3738,2.7604,4.77306666667
471.16,3.50793333333,3.963,2.8732,3.79893333333,2.62046666667,5.2854,34.8046666667,3.3774,2.7642,4.764
471.51,3.522,3.97906666667,2.87866666667,3.81093333333,2.63213333333,5.28486666667,34.7998666667,3.38893333334,2.7652,4.76946666667
471.87,3.5186,3.99053333333,2.87126666667,3.80353333333,2.62386666667,5.27426666667,34.7926666667,3.38393333333,2.75306666667,4.75746666667
472.22,3.51613333333,3.99,2.86006666667,3.80293333333,2.60906666667,5.2604,34.7531333333,3.36433333333,2.7366,4.73433333333
472.57,3.51113333333,4.004,2.84613333333,3.81393333333,2.59406666667,5.2518,34.7658666666,3.35693333333,2.71726666667,4.72966666667
472.92,3.519,4.02093333333,2.85066666667,3.82633333333,2.58873333333,5.25473333333,34.8291333333,3.3662,2.70813333333,4.7328
473.27,3.536,4.04793333334,2.86693333333,3.85773333333,2.6076,5.2718,34.8182666667,3.38426666667,2.726,4.74553333333
473.62,3.55786666667,4.08273333334,2.8908,3.8764,2.63093333333,5.3008,34.8610666667,3.39893333333,2.74173333333,4.754
473.98,3.5806,4.0986,2.9084,3.90526666667,2.64473333333,5.31306666667,34.9112666667,3.41893333333,2.76173333333,4.76586666667
474.33,3.57286666667,4.079,2.87366666667,3.87766666667,2.6178,5.28713333333,34.8786666667,3.39086666667,2.72973333333,4.73853333333
474.68,3.58193333333,4.0854,2.8974,3.89873333333,2.63466666667,5.2944,34.8849333333,3.41333333333,2.74793333333,4.7466
475.03,3.60146666667,4.10853333333,2.9164,3.92033333333,2.6572,5.30006666667,34.9072,3.4324,2.76533333333,4.76
475.38,3.60913333333,4.10313333333,2.91873333333,3.93166666667,2.64933333333,5.31066666667,34.9651333333,3.4282,2.76493333333,4.76333333333
475.73,3.63766666667,4.12213333334,2.94166666666,3.9614,2.66013333334,5.32493333333,34.9822,3.44133333333,2.7902,4.79366666667
476.08,3.6352,4.128,2.94246666667,3.9568,2.66226666667,5.32406666666,34.9595333333,3.45313333333,2.792,4.793
476.44,3.63473333333,4.11113333334,2.9374,3.95466666667,2.65346666667,5.32113333333,34.9312,3.44813333333,2.7998,4.7834
476.79,3.6246,4.09133333333,2.94073333333,3.94573333333,2.65906666667,5.32573333334,34.8688,3.4416,2.8058,4.7726
477.14,3.61653333333,4.07206666667,2.93073333333,3.92226666667,2.64853333333,5.3184,34.8730666667,3.421,2.7962,4.776
477.49,3.60993333333,4.05786666667,2.92866666667,3.91853333333,2.6444,5.3096,34.8306666667,3.42593333333,2.784,4.783
477.84,3.58006666667,4.02593333333,2.90893333333,3.88086666667,2.6232,5.27946666666,34.7941333333,3.39546666667,2.75053333333,4.7644
478.19,3.58166666667,4.0308,2.9296,3.89446666667,2.64006666667,5.3036,34.8062,3.41073333333,2.765,4.7852
478.54,3.56886666667,4.02366666667,2.92793333333,3.8834,2.63866666667,5.309,34.8001333333,3.39966666667,2.77346666667,4.79206666667
478.89,3.53473333333,3.9916,2.9172,3.859,2.61913333333,5.29526666667,34.8021333333,3.3864,2.76226666667,4.7848
479.24,3.51226666667,3.9794,2.90346666667,3.84086666667,2.61093333333,5.28073333333,34.7648,3.37053333333,2.7572,4.77786666666
479.60,3.498,3.9622,2.90226666667,3.83326666667,2.62366666667,5.2934,34.7707333333,3.37433333333,2.7598,4.7798
479.95,3.472,3.932,2.8898,3.82666666667,2.61006666667,5.2842,34.7817333333,3.35373333333,2.75146666667,4.7698
480.30,3.4518,3.923,2.88753333333,3.81246666667,2.60566666667,5.28293333333,34.7988,3.33613333333,2.74253333333,4.76653333333
480.65,3.4414,3.91626666667,2.88966666667,3.8104,2.6042,5.29406666667,34.8468666667,3.32793333333,2.7404,4.78
481.00,3.41506666667,3.9082,2.88626666667,3.80993333333,2.59906666667,5.30073333333,34.9067333333,3.323,2.74193333333,4.78053333333
481.35,3.39406666667,3.89646666667,2.88466666667,3.80433333333,2.59633333333,5.3024,35.0320666667,3.30926666667,2.7492,4.7798
481.70,3.39886666667,3.90173333333,2.90133333333,3.81993333333,2.60613333333,5.33093333333,35.1671333334,3.31746666667,2.7706,4.79406666667
482.05,3.38946666667,3.89406666667,2.90566666667,3.8244,2.6094,5.34273333333,35.2898,3.32106666667,2.77453333333,4.8052
482.40,3.39273333333,3.88973333333,2.9072,3.8264,2.61373333333,5.35573333333,35.4309333333,3.3184,2.77793333333,4.81566666666
482.75,3.39873333333,3.89473333333,2.914,3.8382,2.62273333333,5.37253333333,35.513,3.3206,2.78213333333,4.8284
483.10,3.40153333333,3.898,2.9302,3.849,2.6316,5.38673333333,35.5552,3.33666666667,2.79413333333,4.84386666667
483.45,3.39993333333,3.89706666667,2.93206666667,3.84806666667,2.6338,5.39186666667,35.5696666667,3.33846666667,2.7982,4.8488
483.80,3.41093333333,3.90313333333,2.94593333333,3.85526666666,2.64313333333,5.405,35.5974,3.35093333333,2.80893333333,4.86346666667
484.15,3.4098,3.90313333333,2.95133333333,3.8614,2.64953333333,5.40973333333,35.609,3.35733333333,2.81273333333,4.87006666667
484.50,3.40606666667,3.905,2.95493333333,3.8602,2.6522,5.40553333333,35.5990666667,3.35853333333,2.8176,4.87253333333
484.85,3.41286666667,3.90793333334,2.96073333333,3.8688,2.65826666667,5.41013333333,35.6136666667,3.36566666667,2.82173333333,4.87833333333
485.20,3.41453333333,3.90866666667,2.96893333333,3.87333333333,2.66113333333,5.4118,35.5982666667,3.36946666667,2.82706666667,4.88126666667
485.55,3.4124,3.91233333333,2.97046666667,3.87806666667,2.66873333333,5.40973333333,35.5656666667,3.376,2.83013333333,4.8868
485.90,3.41133333333,3.91473333333,2.9738,3.87786666667,2.6674,5.40566666667,35.5288666667,3.3776,2.83226666667,4.886
486.25,3.40466666667,3.91526666666,2.9766,3.88046666667,2.6612,5.3966,35.4559333333,3.378,2.827,4.87993333333
486.60,3.40126666667,3.91813333333,2.9782,3.8812,2.65486666667,5.3894,35.3953333333,3.3762,2.82786666667,4.8752
486.95,3.39953333333,3.91606666667,2.97246666667,3.879,2.65086666667,5.38246666667,35.3696,3.37033333333,2.82,4.86913333333
487.30,3.3938,3.91193333334,2.97073333334,3.87546666667,2.63826666667,5.3622,35.3178666667,3.3654,2.81173333333,4.8556
487.65,3.39753333333,3.92673333333,2.9792,3.8886,2.64586666667,5.36913333333,35.2990666667,3.37206666666,2.81713333333,4.8632
488.00,3.39586666667,3.93213333333,2.97913333334,3.88946666667,2.64473333333,5.36633333333,35.2794666666,3.37286666667,2.81466666667,4.8584
488.35,3.4014,3.93673333334,2.9838,3.90006666667,2.6434,5.36973333334,35.2883333333,3.38066666667,2.81326666667,4.85533333333
488.70,3.40913333333,3.95553333333,2.99633333333,3.90933333333,2.6454,5.37073333333,35.2538,3.39213333333,2.81646666667,4.8562
489.05,3.421,3.97493333333,2.99566666667,3.92573333333,2.6442,5.375,35.2383333333,3.40093333333,2.81486666667,4.85373333333
